event_id,venue,symbol,timeframe,segment_id,direction,k1_time,k1_decision_time,k2_time,decision_time,gap_bars,initial_stop,signal_atr,ma,k1_quality,range_atr,body_ratio,k1_open,k1_high,k1_low,k1_close,k1_atr,k1_ma,k1_hl2,k1_close_location,k1_entry_depth,k1_exit_depth,k1_ma_side,k1_rope_high,k1_rope_low,k1_rope_mid,k1_rope_coverage,k1_rope_entry_depth,k1_rope_exit_depth,k1_rope_cross_depth,k2_open,k2_high,k2_low,k2_close,k2_body_ratio,k2_wick_share,k2_reject_location,k2_touch_depth,k2_close_side,k2_body_trend_side,middle_wrong_closes,middle_aligned_ma_bars,signal_time,fold,flow_status,flow_defined,directional_imbalance,quote_volume_sum,delta_quote_volume_sum,expected_bars,available_bars,zero_volume_bars,max_source_available_at,flow_pass,entry_time,entry_price,exit_time,exit_price,closed,outcome,gross_return,net_return,net_r,risk_pct,risk_atr,hold_minutes,partial_fraction,exit_remaining_fraction,partial_exit_time,partial_exit_price,realised_partial_gross_return,marked_gross_return,marked_net_return,max_favourable_r,max_adverse_r,bars_to_first_positive,funding_modelled,failure_class,peak_gross_bp_lower_bound,gave_back_fee_covering_peak,entry_bar_open,entry_available_at,entry_hl2,entry_sma40,entry_side,entry_aligned,entry_context_known,entry_context_reason,first_postentry_bar_open,first_postentry_available_at,first_postentry_hl2,first_postentry_sma40,first_postentry_side,first_postentry_aligned,first_postentry_context_known,first_postentry_context_reason,exit_bar_open,exit_available_at,exit_hl2,exit_sma40,exit_side,exit_aligned,exit_context_known,exit_context_reason,entry_already_opposite,first_postentry_opposite,exited_first5m,color_exit_without_new_flip,first_postentry_new_flip,exact_known_clocks
k1k2_2af72034f7f1e4c0dddb21583ca7905278b0d090078cda67c1f90a644be2d65b,binance_usdm,BTCUSDT,1h,0,-1,2023-12-22 07:00:00+00:00,2023-12-22 08:00:00+00:00,2023-12-22 11:00:00+00:00,2023-12-22 12:00:00+00:00,4,43877.5,304.60021337091109,43798.474999999999,0.39387106207585398,1.3057392550422851,0.67984189723320732,43906.5,43996.199999999997,43566.099999999999,43614.099999999999,329.39195045190718,43821.614999999998,43781.149999999994,0.88839804696582148,0.25770210803131227,0.62999414440850954,-1,43888.224999999999,42759.082500000004,43438.257717342894,0.24277272354906607,0.055481015777493002,-2.5957449744201662,-2.5957449744201662,43734.5,43877.5,43655.900000000001,43783,0.21886281588447798,0.42644404332130242,0.42644404332130242,0.25943842627507574,0.050804297964015761,True,0,3,2023-12-22 11:00:00+00:00,2023H2,complete,True,0.011393363677959114,1874439162.2663901,-21356167.067910001,48,48,0,2023-12-22 12:00:00+00:00,True,2023-12-22 12:00:00+00:00,43783.199999999997,2023-12-22 12:05:00+00:00,43781.800000000003,True,colour_exit,3.1975734984923676e-05,-0.0019680242650150764,-0.91374761399793669,0.0021537941493541568,0.3095861258809231,5,0,1,,,0,3.1975734984923676e-05,-0.0019680242650150764,0.063626723223752013,-0.40084835630966853,0,False,fee_erased_gross_gain,1.3703886422189335,False,2023-12-22 11:55:00+00:00,2023-12-22 12:00:00+00:00,43796.400000000001,43724.883750000001,1,False,True,known,2023-12-22 12:00:00+00:00,2023-12-22 12:05:00+00:00,43799.099999999999,43727.655000000006,1,False,True,known,2023-12-22 12:00:00+00:00,2023-12-22 12:05:00+00:00,43799.099999999999,43727.655000000006,1,False,True,known,True,True,True,True,False,True
k1k2_6b32ec6ff2917155e4e127980fbb9e8f06803a4bfac231c22d6309ade0339b4d,binance_usdm,BTCUSDT,1h,0,-1,2023-12-22 07:00:00+00:00,2023-12-22 08:00:00+00:00,2023-12-22 13:00:00+00:00,2023-12-22 14:00:00+00:00,6,43849.599999999999,302.66753091675503,43805.201249999998,0.39387106207585398,1.3057392550422851,0.67984189723320732,43906.5,43996.199999999997,43566.099999999999,43614.099999999999,329.39195045190718,43821.614999999998,43781.149999999994,0.88839804696582148,0.25770210803131227,0.62999414440850954,-1,43888.224999999999,42759.082500000004,43438.257717342894,0.24277272354906607,0.055481015777493002,-2.5957449744201662,-2.5957449744201662,43596.800000000003,43849.599999999999,43563.699999999997,43734.199999999997,0.48058761804824585,0.40363763553690407,0.40363763553690407,0.14669148641587068,0.23458495790725958,True,0,5,2023-12-22 13:00:00+00:00,2023H2,complete,True,0.0070389386767037761,2715658752.4060402,-19115355.425039999,72,72,0,2023-12-22 14:00:00+00:00,True,2023-12-22 14:00:00+00:00,43734.300000000003,2023-12-22 14:05:00+00:00,43741.900000000001,True,colour_exit,-0.00017377664670514825,-0.0021737766467051483,-0.82453252385082898,0.002636374653304057,0.38094604879076865,5,0,1,,,0,-0.00017377664670514825,-0.0021737766467051483,0.17172593235042202,-0.47441457068516185,0,False,price_loss,4.5273389536365984,False,2023-12-22 13:55:00+00:00,2023-12-22 14:00:00+00:00,43752.349999999999,43709.553749999999,1,False,True,known,2023-12-22 14:00:00+00:00,2023-12-22 14:05:00+00:00,43751.75,43709.205000000002,1,False,True,known,2023-12-22 14:00:00+00:00,2023-12-22 14:05:00+00:00,43751.75,43709.205000000002,1,False,True,known,True,True,True,True,False,True
k1k2_50465178e8ba7308be5c3364a83608dda250752969bd44118c39f3e96197047e,binance_usdm,BTCUSDT,1h,0,1,2024-02-18 14:00:00+00:00,2024-02-18 15:00:00+00:00,2024-02-18 20:00:00+00:00,2024-02-18 21:00:00+00:00,6,51616.5,246.08625783305914,51635.705000000002,0.40609859186921171,1.2129994344112549,0.79744525547445877,51657.099999999999,51985.900000000001,51657.099999999999,51919.300000000003,271.06360536729375,51667.211250000008,51821.5,0.79744525547445877,0.037302130569348044,0.92999851329510907,1,51801,51148.242481057081,51579.07867196697,0.22044939479676057,-1.8772624168907175,0.43642893275807093,-1.8772624168907175,51791.599999999999,51825.900000000001,51616.5,51818,0.12607449856734132,0.83619866284621458,0.9622731614135559,0.078041741010300952,0.74077683819168882,True,0,5,2024-02-18 20:00:00+00:00,2024H1,complete,True,-0.019814070978822648,1589549521.6214001,-31495447.045760006,72,72,0,2024-02-18 21:00:00+00:00,False,2024-02-18 21:00:00+00:00,51818.099999999999,2024-02-19 01:05:00+00:00,52093.900000000001,True,colour_exit,0.0053224645442422336,0.0033224645442422335,0.8539871031746018,0.0038905324587354333,0.81922494077975161,245,0,1,,,0,0.0053224645442422336,0.0033224645442422335,3.3328373015873329,-0.15922619047618441,0,False,net_winner,129.66511701509731,False,2024-02-18 20:55:00+00:00,2024-02-18 21:00:00+00:00,51798.850000000006,51791.080000000002,1,True,True,known,2024-02-18 21:00:00+00:00,2024-02-18 21:05:00+00:00,51824.300000000003,51787.482499999998,1,True,True,known,2024-02-19 01:00:00+00:00,2024-02-19 01:05:00+00:00,52156.75,52199.300000000003,-1,False,True,known,False,False,False,False,False,True
k1k2_36dc64465f9deb4df868cdc31606bd58eb0fdaeff23d9d45ea6618bc634dfa7a,binance_usdm,BTCUSDT,1h,0,1,2024-02-29 19:00:00+00:00,2024-02-29 20:00:00+00:00,2024-02-29 21:00:00+00:00,2024-02-29 22:00:00+00:00,2,60619.699999999997,1049.8653632839084,61252.863749999997,0.34051118576705264,0.96221744412341281,0.7579744816586903,60921.400000000001,61730.800000000003,60727.599999999999,61681.800000000003,1042.5917822700949,61028.604999999996,61229.199999999997,0.95115629984051053,0.10282547956264423,0.62651078888974943,1,62313.090000000004,56129.042499999996,59563.941028032888,0.12296153934781395,-4.5965809260124137,-0.6055006482263432,-4.5965809260124137,61974.599999999999,62038.599999999999,60619.699999999997,61435.800000000003,0.3797307773627423,0.57516385932765168,0.57516385932765168,0.60309042677577818,0.17424734294290251,True,0,1,2024-02-29 21:00:00+00:00,2024H1,complete,True,-0.019634460754814034,3612950120.9182501,-70938327.358270004,24,24,0,2024-02-29 22:00:00+00:00,False,2024-02-29 22:00:00+00:00,61435.800000000003,2024-02-29 22:05:00+00:00,61298.099999999999,True,colour_exit,-0.002241364155752934,-0.0042413641557529341,-0.31928881264551434,0.013283785675453168,0.77733776971868063,5,0,1,,,0,-0.002241364155752934,-0.0042413641557529341,0.12915083935791377,-0.3729935056978303,0,False,price_loss,17.156120698354083,False,2024-02-29 21:55:00+00:00,2024-02-29 22:00:00+00:00,61374.5,61431.559999999998,-1,False,True,known,2024-02-29 22:00:00+00:00,2024-02-29 22:05:00+00:00,61336.300000000003,61444.02625000001,-1,False,True,known,2024-02-29 22:00:00+00:00,2024-02-29 22:05:00+00:00,61336.300000000003,61444.02625000001,-1,False,True,known,True,True,True,True,False,True
k1k2_3f69f4a91df368ccb3f42104e5407858faa91c517f85557b9f93c0e7c0c4f98a,binance_usdm,BTCUSDT,1h,0,1,2024-03-06 07:00:00+00:00,2024-03-06 08:00:00+00:00,2024-03-06 12:00:00+00:00,2024-03-06 13:00:00+00:00,5,64615.5,1407.9686069538595,65973.095000000001,0.30232835878391318,0.95925352985709678,0.7296866702071042,65797.600000000006,66846.600000000006,65528.5,66759.399999999994,1374.0892881534328,65997.46875,66187.550000000003,0.9338441696381069,0.14545543126137561,0.55449908282446037,1,65491.533333333333,63722.788521912255,64634.2592390973,0,-1.509953898902729,0.92269598314857793,-1.509953898902729,67383.899999999994,67689.800000000003,64615.5,65999.899999999994,0.45018378167387657,0.45031389259343357,0.45031389259343357,0.96422249281335781,0.019038066521941593,True,0,4,2024-03-06 12:00:00+00:00,2024H1,complete,True,-0.035343657904586143,10329396200.31683,-365078645.66492999,60,60,0,2024-03-06 13:00:00+00:00,False,2024-03-06 13:00:00+00:00,66000,2024-03-06 13:05:00+00:00,66132.399999999994,True,colour_exit,0.0020060606060605668,6.0606060605667561e-06,0.00028891296496742931,0.020977272727272726,0.98333158364614826,5,0,1,,,0,0.0020060606060605668,6.0606060605667561e-06,0.29729144095341697,-0.013723365836041893,0,False,net_winner,62.363636363637241,False,2024-03-06 12:55:00+00:00,2024-03-06 13:00:00+00:00,66061.850000000006,66752.277499999997,-1,False,True,known,2024-03-06 13:00:00+00:00,2024-03-06 13:05:00+00:00,66196.300000000003,66736.86374999999,-1,False,True,known,2024-03-06 13:00:00+00:00,2024-03-06 13:05:00+00:00,66196.300000000003,66736.86374999999,-1,False,True,known,True,True,True,True,False,True
k1k2_3103287c8b5bb5e04aadb6f38830127158c823ffb862315dbed0cedcd9e29ddf,binance_usdm,BTCUSDT,1h,0,1,2024-03-06 07:00:00+00:00,2024-03-06 08:00:00+00:00,2024-03-06 13:00:00+00:00,2024-03-06 14:00:00+00:00,6,65379.699999999997,1403.8494207428698,65942.907500000001,0.30232835878391318,0.95925352985709678,0.7296866702071042,65797.600000000006,66846.600000000006,65528.5,66759.399999999994,1374.0892881534328,65997.46875,66187.550000000003,0.9338441696381069,0.14545543126137561,0.55449908282446037,1,65491.533333333333,63722.788521912255,64634.2592390973,0,-1.509953898902729,0.92269598314857793,-1.509953898902729,66000,66730,65379.699999999997,66394.100000000006,0.29186106791083832,0.45937939717100018,0.7512404650818385,0.40118797050325644,0.3213966493366851,True,0,5,2024-03-06 13:00:00+00:00,2024H1,complete,True,-0.025778215639557376,12788321526.09421,-329660109.96765,72,72,0,2024-03-06 14:00:00+00:00,False,2024-03-06 14:00:00+00:00,66394,2024-03-06 14:50:00+00:00,66223,True,colour_exit,-0.0025755339337891758,-0.0045755339337891759,-0.29950507739327387,0.015276982859897023,0.72251338712899105,50,0,1,,,0,-0.0025755339337891758,-0.0045755339337891759,0.89224095435275308,-0.27013704032337493,0,False,price_loss,136.30749766545171,True,2024-03-06 13:55:00+00:00,2024-03-06 14:00:00+00:00,66561.199999999997,66636.36374999999,-1,False,True,known,2024-03-06 14:00:00+00:00,2024-03-06 14:05:00+00:00,66656.799999999988,66637.358749999999,1,True,True,known,2024-03-06 14:45:00+00:00,2024-03-06 14:50:00+00:00,66309.949999999997,66645.847500000003,-1,False,True,known,True,False,False,False,False,True
k1k2_76ffac435ebabc105e45e47aca8efe23c8a911c9f954c2e97125e486e830c51c,binance_usdm,BTCUSDT,1h,0,1,2024-03-06 07:00:00+00:00,2024-03-06 08:00:00+00:00,2024-03-06 15:00:00+00:00,2024-03-06 16:00:00+00:00,8,65330.199999999997,1403.3283270691079,65866.796249999985,0.30232835878391318,0.95925352985709678,0.7296866702071042,65797.600000000006,66846.600000000006,65528.5,66759.399999999994,1374.0892881534328,65997.46875,66187.550000000003,0.9338441696381069,0.14545543126137561,0.55449908282446037,1,65491.533333333333,63722.788521912255,64634.2592390973,0,-1.509953898902729,0.92269598314857793,-1.509953898902729,65938.300000000003,66733.300000000003,65330.199999999997,66541.300000000003,0.42976266837716309,0.433397477015183,0.86316014539234609,0.38237398878755957,0.48064571703525633,True,0,7,2024-03-06 15:00:00+00:00,2024H1,complete,True,-0.025088435659503704,17822403965.370441,-447136235.18287998,96,96,0,2024-03-06 16:00:00+00:00,False,2024-03-06 16:00:00+00:00,66541.300000000003,2024-03-06 16:40:00+00:00,66405.699999999997,True,colour_exit,-0.0020378321433456303,-0.0040378321433456304,-0.22185005367021987,0.018200726466119626,0.86301970582281584,40,0,1,,,0,-0.0020378321433456303,-0.0040378321433456304,0.36173726364461162,-0.21988275121790243,0,False,price_loss,65.83880988198176,True,2024-03-06 15:55:00+00:00,2024-03-06 16:00:00+00:00,66484.850000000006,66348.023749999993,1,True,True,known,2024-03-06 16:00:00+00:00,2024-03-06 16:05:00+00:00,66614.300000000003,66353.73000000001,1,True,True,known,2024-03-06 16:35:00+00:00,2024-03-06 16:40:00+00:00,66430.199999999997,66495.720000000001,-1,False,True,known,False,False,False,False,False,True
k1k2_e2f73903d532b177db9f838667926d1e981aff03dedf83c5ccc53c56a146baf8,binance_usdm,BTCUSDT,1h,0,1,2024-03-24 00:00:00+00:00,2024-03-24 01:00:00+00:00,2024-03-24 02:00:00+00:00,2024-03-24 03:00:00+00:00,2,64184.800000000003,595.22770864064353,64254.698749999996,0.33921459372573504,1.0056598777679702,0.85402843601895506,64020.400000000001,64628.699999999997,63995.699999999997,64561,629.43746090867535,64301.512499999997,64312.199999999997,0.89304897314376452,0.44660910330022774,0.41225302927696539,1,65331.803869649179,64730.13074638095,64895.835092552625,0,1.1275635634338623,-1.2245916671950574,-1.2245916671950574,64512.199999999997,64588,64184.800000000003,64315.699999999997,0.48735119047619402,0.32465277777776569,0.32465277777776569,0.11743194912687263,0.10248388829094214,True,0,1,2024-03-24 02:00:00+00:00,2024H1,complete,True,-0.043529062580514484,702763102.58778,-30590619.071819998,24,24,0,2024-03-24 03:00:00+00:00,False,2024-03-24 03:00:00+00:00,64315.699999999997,2024-03-24 03:05:00+00:00,64220,True,colour_exit,-0.001487972610109134,-0.003487972610109134,-1.7137616501146371,0.0020352728804940968,0.21991583741781476,5,0,1,,,0,-0.001487972610109134,-0.003487972610109134,0.012223071046645469,-0.7608861726509013,0,False,price_loss,0.24877285017590117,False,2024-03-24 02:55:00+00:00,2024-03-24 03:00:00+00:00,64273.75,64427.19249999999,-1,False,True,known,2024-03-24 03:00:00+00:00,2024-03-24 03:05:00+00:00,64266.699999999997,64423.273750000008,-1,False,True,known,2024-03-24 03:00:00+00:00,2024-03-24 03:05:00+00:00,64266.699999999997,64423.273750000008,-1,False,True,known,True,True,True,True,False,True
k1k2_2c912df199b9c77f54607b8a419118a90270b24433ec2da3a294dedea287be04,binance_usdm,BTCUSDT,1h,0,-1,2024-03-27 07:00:00+00:00,2024-03-27 08:00:00+00:00,2024-03-27 11:00:00+00:00,2024-03-27 12:00:00+00:00,4,70436.600000000006,563.05556330846559,70334.251250000001,0.3853410096107433,1.1794015868862782,0.81255325191706829,70371,70394.300000000003,69690.100000000006,69798.800000000003,597.08245929967393,70383.302499999991,70042.200000000012,0.84564044305595354,-0.020604356749016634,0.97893095148961273,-1,70256.819999999992,66964.31749999999,69025.450298735203,0.13910999308276584,0.19122986820602775,-4.7472211850346691,-4.7472211850346691,70185.399999999994,70436.600000000006,70078.600000000006,70290.300000000003,0.29301675977656072,0.40865921787710308,0.40865921787710308,0.18177380114781619,0.078058459704659564,True,0,3,2024-03-27 11:00:00+00:00,2024H1,complete,True,0.022844028268650014,2720168182.7253399,-62139598.861660004,48,48,0,2024-03-27 12:00:00+00:00,True,2024-03-27 12:00:00+00:00,70290.199999999997,2024-03-27 12:05:00+00:00,70383.5,True,colour_exit,-0.0013273543111274044,-0.0033273543111274045,-1.5975437158469501,0.0020827939029908686,0.26000986321807218,5,0,1,,,0,-0.0013273543111274044,-0.0033273543111274045,0.058060109289614026,-0.95491803278684817,0,False,price_loss,1.2092724163539159,False,2024-03-27 11:55:00+00:00,2024-03-27 12:00:00+00:00,70280.5,70043.166249999995,1,False,True,known,2024-03-27 12:00:00+00:00,2024-03-27 12:05:00+00:00,70355.850000000006,70057.221250000002,1,False,True,known,2024-03-27 12:00:00+00:00,2024-03-27 12:05:00+00:00,70355.850000000006,70057.221250000002,1,False,True,known,True,True,True,True,False,True
k1k2_838354693e9203fc9b5df8d702e355ac66da52ceefda5367d9f708ce6f361e0c,binance_usdm,BTCUSDT,1h,0,-1,2024-03-27 07:00:00+00:00,2024-03-27 08:00:00+00:00,2024-03-27 12:00:00+00:00,2024-03-27 13:00:00+00:00,5,70430,549.58730878643235,70315.927500000005,0.3853410096107433,1.1794015868862782,0.81255325191706829,70371,70394.300000000003,69690.100000000006,69798.800000000003,597.08245929967393,70383.302499999991,70042.200000000012,0.84564044305595354,-0.020604356749016634,0.97893095148961273,-1,70256.819999999992,66964.31749999999,69025.450298735203,0.13910999308276584,0.19122986820602775,-4.7472211850346691,-4.7472211850346691,70290.199999999997,70430,70055.5,70255.300000000003,0.09319092122828887,0.37329773030708385,0.46648865153537272,0.20756028783103309,0.11031459247826619,True,0,4,2024-03-27 12:00:00+00:00,2024H1,complete,True,0.03362087005725304,3204147484.70854,-107726226.22766,60,60,0,2024-03-27 13:00:00+00:00,True,2024-03-27 13:00:00+00:00,70255.399999999994,2024-03-27 13:05:00+00:00,70430,True,hard_stop,-0.0024852182181014371,-0.0044852182181014371,-1.80475830469641,0.0024852182181014674,0.31769292559820511,5,0,1,,,0,-0.0024852182181014371,-0.0044852182181014371,0,-1,,False,price_loss,0,False,2024-03-27 12:55:00+00:00,2024-03-27 13:00:00+00:00,70205.25,70183.358749999985,1,False,True,known,2024-03-27 13:00:00+00:00,2024-03-27 13:05:00+00:00,70615.25,70200.011249999996,1,False,True,known,2024-03-27 13:00:00+00:00,2024-03-27 13:05:00+00:00,70615.25,70200.011249999996,1,False,True,known,True,True,True,False,False,True
k1k2_2b7ae28a734398df1e84d03ef0cc362b1b65d9d313178ca2cbedfa772388b434,binance_usdm,BTCUSDT,1h,0,-1,2024-03-29 07:00:00+00:00,2024-03-29 08:00:00+00:00,2024-03-29 11:00:00+00:00,2024-03-29 12:00:00+00:00,4,70379.899999999994,460.4733206199212,70305.933749999997,0.51831554618443154,1.6432971648327024,0.8210172123721815,70490,70574.600000000006,69801.899999999994,69855.600000000006,470.21318878662896,70191.459999999992,70188.25,0.93050342953279297,0.63490350147426033,0.71427175589579417,-1,70745.935000000012,69272.629568723991,70023.448774126256,0.43059638994919336,-0.5442956643994713,-1.2398002548170814,-1.2398002548170814,70159.5,70379.899999999994,70105.5,70182.899999999994,0.085276967930009745,0.71793002915453419,0.71793002915453419,0.16063091320995354,0.26718974692033348,True,0,3,2024-03-29 11:00:00+00:00,2024H1,complete,True,0.0066958879020836857,2542560008.2853999,-17024696.799800005,48,48,0,2024-03-29 12:00:00+00:00,True,2024-03-29 12:00:00+00:00,70183,2024-03-29 12:05:00+00:00,70334.800000000003,True,colour_exit,-0.0021629169456991448,-0.0041629169456991449,-1.4838293550025989,0.0028055227049284611,0.4276034922824925,5,0,1,,,0,-0.0021629169456991448,-0.0041629169456991449,0.00050787201628148162,-0.78110716099546706,0,False,price_loss,0.014248464728754937,False,2024-03-29 11:55:00+00:00,2024-03-29 12:00:00+00:00,70209.75,70019.383750000008,1,False,True,known,2024-03-29 12:00:00+00:00,2024-03-29 12:05:00+00:00,70259.850000000006,70025.912500000006,1,False,True,known,2024-03-29 12:00:00+00:00,2024-03-29 12:05:00+00:00,70259.850000000006,70025.912500000006,1,False,True,known,True,True,True,True,False,True
k1k2_f6b2806eb83ec261d3e5045bebc7e17c6330f97d83a269bb967a2a5c4c9cbec9,binance_usdm,BTCUSDT,1h,0,-1,2024-03-29 07:00:00+00:00,2024-03-29 08:00:00+00:00,2024-03-29 12:00:00+00:00,2024-03-29 13:00:00+00:00,5,70356.800000000003,460.71094057564136,70335.217499999999,0.51831554618443154,1.6432971648327024,0.8210172123721815,70490,70574.600000000006,69801.899999999994,69855.600000000006,470.21318878662896,70191.459999999992,70188.25,0.93050342953279297,0.63490350147426033,0.71427175589579417,-1,70745.935000000012,69272.629568723991,70023.448774126256,0.43059638994919336,-0.5442956643994713,-1.2398002548170814,-1.2398002548170814,70183,70356.800000000003,69893,70200.100000000006,0.036869340232871313,0.33786114704613218,0.33786114704613218,0.046846076572519713,0.29328042401417398,True,0,4,2024-03-29 12:00:00+00:00,2024H1,complete,True,0.012585982055118164,3225069568.8934002,-40590667.720600009,60,60,0,2024-03-29 13:00:00+00:00,True,2024-03-29 13:00:00+00:00,70200.100000000006,2024-03-29 13:05:00+00:00,70132.5,True,colour_exit,0.00096296159122288838,-0.0010370384087771117,-0.46458328015313005,0.0022321905524350688,0.34012650058669369,5,0,1,,,0,0.00096296159122288838,-0.0010370384087771117,0.43139757498409109,-0.4001276324186232,0,False,fee_erased_gross_gain,9.6296159122288731,False,2024-03-29 12:55:00+00:00,2024-03-29 13:00:00+00:00,70218.300000000003,70068.420000000013,1,False,True,known,2024-03-29 13:00:00+00:00,2024-03-29 13:05:00+00:00,70197.700000000012,70080.827499999999,1,False,True,known,2024-03-29 13:00:00+00:00,2024-03-29 13:05:00+00:00,70197.700000000012,70080.827499999999,1,False,True,known,True,True,True,True,False,True
k1k2_93015ffb599bf6496f1d204466a9d5b1ac7ea6cfe45d4e25e2616481088c456f,binance_usdm,BTCUSDT,1h,0,-1,2024-04-19 01:00:00+00:00,2024-04-19 02:00:00+00:00,2024-04-19 03:00:00+00:00,2024-04-19 04:00:00+00:00,2,62088,891.68368821707179,61978.547500000008,0.49082855996350427,2.6966335773961085,0.77555229626913391,62692.099999999999,62760,60578.199999999997,61000,809.08285734050935,62072.403750000012,61669.099999999999,0.80667338894490681,0.76592433565698692,1.3254560274890141,-1,63623.854069174093,62476.709999999999,62897.33460953911,0.18776194358488313,-1.1516176133515057,1.8251653543297275,-1.1516176133515057,61334.099999999999,62088,61116,61757.099999999999,0.43518518518518517,0.34043209876543362,0.34043209876543362,0.12274812407844225,0.24834759559502007,True,0,1,2024-04-19 03:00:00+00:00,2024H1,complete,True,-0.02078641596338,5752470935.7936201,119573253.68866,24,24,0,2024-04-19 04:00:00+00:00,False,2024-04-19 04:00:00+00:00,61757.099999999999,2024-04-19 04:05:00+00:00,62088,True,hard_stop,-0.0053580883817407887,-0.0073580883817407888,-1.3732674524025448,0.0053580883817407462,0.37109571967346233,5,0,1,,,0,-0.0053580883817407887,-0.0073580883817407888,0,-1,,False,price_loss,0,False,2024-04-19 03:55:00+00:00,2024-04-19 04:00:00+00:00,61803.349999999999,61458.363750000004,1,False,True,known,2024-04-19 04:00:00+00:00,2024-04-19 04:05:00+00:00,61957.300000000003,61430.5,1,False,True,known,2024-04-19 04:00:00+00:00,2024-04-19 04:05:00+00:00,61957.300000000003,61430.5,1,False,True,known,True,True,True,False,False,True
k1k2_c5085ac6816f7829b4e511544e31ce1b39bb5db9b5884e92aa1e89c871c61153,binance_usdm,BTCUSDT,1h,0,1,2024-04-29 22:00:00+00:00,2024-04-29 23:00:00+00:00,2024-04-30 05:00:00+00:00,2024-04-30 06:00:00+00:00,7,63050,533.94426454225675,63062.130000000005,0.59205797458540876,1.8886637517295437,0.86543075245365164,63066.400000000001,63929.900000000001,63012.900000000001,63860,485.52845849890292,63050.312499999985,63471.400000000001,0.92377317339149245,-0.033134000115571716,1.6676416919068073,1,63591.640789201767,62651.139999999999,63179.16658284497,0.55846927002321156,-0.85527427431102954,0.55271571851403534,-0.85527427431102954,63384.699999999997,63467.300000000003,63050,63295.900000000001,0.21279654924513544,0.58926431823628023,0.58926431823628023,0.022717726934296304,0.43781723210456186,True,0,6,2024-04-30 05:00:00+00:00,2024H1,complete,True,-0.010443310342010705,4981755254.2427998,-52026016.167999998,84,84,0,2024-04-30 06:00:00+00:00,False,2024-04-30 06:00:00+00:00,63296,2024-04-30 06:05:00+00:00,63268.900000000001,True,colour_exit,-0.00042814711830130303,-0.0024281471183013031,-0.62476422764227346,0.0038865015166835186,0.46072224450410099,5,0,1,,,0,-0.00042814711830130303,-0.0024281471183013031,0.04065040650406504,-0.26544715447155653,0,False,price_loss,1.5798786653185035,False,2024-04-30 05:55:00+00:00,2024-04-30 06:00:00+00:00,63281.350000000006,63523.872499999998,-1,False,True,known,2024-04-30 06:00:00+00:00,2024-04-30 06:05:00+00:00,63268.349999999999,63510.752500000002,-1,False,True,known,2024-04-30 06:00:00+00:00,2024-04-30 06:05:00+00:00,63268.349999999999,63510.752500000002,-1,False,True,known,True,True,True,True,False,True
k1k2_f7532a8607f1416eb3d57e16a4294f65aa9cbc9afb1d583bdcb07fc0286fc33b,binance_usdm,BTCUSDT,1h,0,1,2024-05-07 08:00:00+00:00,2024-05-07 09:00:00+00:00,2024-05-07 10:00:00+00:00,2024-05-07 11:00:00+00:00,2,63715,505.87419824661725,63788.130000000005,0.38544147331557865,1.591592706027702,0.66646756659897555,63648.900000000001,64392.199999999997,63555.099999999999,64206.800000000003,525.95114116175694,63792.089999999989,63973.649999999994,0.7785210846971754,0.27224962319446611,0.78849529460849499,1,63751.853333333325,62456.875,63277.163630641422,0.079501973649487925,-2.2664177462700716,0.8649979647572591,-2.2664177462700716,64091.900000000001,64150,63715,64067.099999999999,0.057011494252880254,0.80942528735631847,0.80942528735631847,0.14456163262225377,0.55146121499557887,True,0,1,2024-05-07 10:00:00+00:00,2024H1,complete,True,-0.056298864566646734,1138489011.4049001,-64095638.663699999,24,24,0,2024-05-07 11:00:00+00:00,False,2024-05-07 11:00:00+00:00,64067.199999999997,2024-05-07 11:10:00+00:00,63974.800000000003,True,colour_exit,-0.0014422356525647384,-0.0034422356525647384,-0.62616240772287735,0.0054973527795813947,0.69622052522294697,10,0,1,,,0,-0.0014422356525647384,-0.0034422356525647384,0.097103918228292591,-0.59937535491198268,0,False,price_loss,5.3381449478054872,False,2024-05-07 10:55:00+00:00,2024-05-07 11:00:00+00:00,64094.199999999997,64031.678749999999,1,True,True,known,2024-05-07 11:00:00+00:00,2024-05-07 11:05:00+00:00,64059.5,64039.66124999999,1,True,True,known,2024-05-07 11:05:00+00:00,2024-05-07 11:10:00+00:00,63954.399999999994,64045.895000000004,-1,False,True,known,False,False,False,False,False,True
