event_id,mother_decision_time,baseline_net_bp,baseline_exit_time,baseline_exit_reason,baseline_mfe_r,baseline_hold_minutes,candidate_net_bp,candidate_exit_time,candidate_exit_reason,candidate_mfe_r,candidate_hold_minutes,delta_net_bp,exit_delay_minutes,outcome_transition,partial_fraction,partial_exit_time,realised_partial_gross_return,exit_remaining_fraction,partial_net_contribution_bp,partial_executed
2024-05-30T06:00:00+00:00_S::control2,2024-05-09 08:00:00+00:00,-78.12035032593866,2024-05-09 12:35:00+00:00,hard_stop,1.7610810332888442,275.0,-36.68620034188606,2024-05-09 12:35:00+00:00,hard_stop,1.7610810332888442,275.0,41.4341499840526,0.0,loss_to_loss,0.5,2024-05-09 12:05:00+00:00,0.0012373974821083267,0.5,2.3739748210832667,True
2024-06-02T11:00:00+00:00_L::control0,2024-06-06 16:00:00+00:00,-73.32405795800521,2024-06-06 16:45:00+00:00,transition_colour_exit,0.0679660859430235,45.0,-73.32405795800521,2024-06-06 16:45:00+00:00,transition_colour_exit,0.0679660859430235,45.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-06-02T11:00:00+00:00_L::control1,2024-06-16 16:00:00+00:00,-42.592314415457174,2024-06-16 19:45:00+00:00,transition_colour_exit,0.06284114970551533,225.0,-42.592314415457174,2024-06-16 19:45:00+00:00,transition_colour_exit,0.06284114970551533,225.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-06-02T11:00:00+00:00_L::control2,2024-06-04 14:00:00+00:00,171.43847781099674,2024-06-05 09:45:00+00:00,transition_colour_exit,1.456722610154725,1185.0,155.6770165969912,2024-06-05 09:45:00+00:00,transition_colour_exit,1.456722610154725,1185.0,-15.76146121400555,0.0,win_to_win,0.5,2024-06-04 19:05:00+00:00,0.007995777769149282,0.5,69.95777769149281,True
2024-06-04T10:00:00+00:00_L::control0,2024-06-20 06:00:00+00:00,-45.52348832228213,2024-06-20 13:30:00+00:00,hard_stop,5.783242254433679,450.0,-22.276060096175204,2024-06-20 13:30:00+00:00,hard_stop,5.783242254433679,450.0,23.247428226106923,0.0,loss_to_loss,0.5,2024-06-20 09:45:00+00:00,0.0010485684064965861,0.5,0.4856840649658609,True
2024-06-04T10:00:00+00:00_L::control1,2024-06-04 08:00:00+00:00,-43.73596563936431,2024-06-04 09:00:00+00:00,transition_colour_exit,1.000687879124291,60.0,-43.73596563936431,2024-06-04 09:00:00+00:00,transition_colour_exit,1.000687879124291,60.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-06-04T10:00:00+00:00_L::control2,2024-06-20 07:00:00+00:00,-45.18406665282802,2024-06-20 13:30:00+00:00,hard_stop,6.125196230622109,390.0,-20.365992852950914,2024-06-20 13:30:00+00:00,hard_stop,6.125196230622109,390.0,24.81807379987711,0.0,loss_to_loss,0.5,2024-06-20 09:15:00+00:00,0.0012226040473463096,0.5,2.2260404734630956,True
2024-06-06T19:00:00+00:00_S::control0,2024-06-15 21:00:00+00:00,-52.38769540121922,2024-06-15 23:15:00+00:00,transition_colour_exit,0.00797613737858232,135.0,-52.38769540121922,2024-06-15 23:15:00+00:00,transition_colour_exit,0.00797613737858232,135.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-06-06T19:00:00+00:00_S::control1,2024-06-15 20:00:00+00:00,-34.25263590636439,2024-06-15 23:15:00+00:00,transition_colour_exit,0.8251161620835391,195.0,-34.25263590636439,2024-06-15 23:15:00+00:00,transition_colour_exit,0.8251161620835391,195.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-06-06T19:00:00+00:00_S::control2,2024-06-15 19:00:00+00:00,-36.70521716782281,2024-06-15 23:15:00+00:00,transition_colour_exit,0.7587688027182515,255.0,-36.70521716782281,2024-06-15 23:15:00+00:00,transition_colour_exit,0.7587688027182515,255.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-06-10T12:00:00+00:00_S::control0,2024-06-15 17:00:00+00:00,-33.763366782395536,2024-06-15 17:30:00+00:00,transition_colour_exit,0.28830078514391094,30.0,-33.763366782395536,2024-06-15 17:30:00+00:00,transition_colour_exit,0.28830078514391094,30.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-06-10T12:00:00+00:00_S::control1,2024-06-01 16:00:00+00:00,-31.39041343803049,2024-06-01 18:15:00+00:00,transition_colour_exit,0.9167071057346349,135.0,-31.39041343803049,2024-06-01 18:15:00+00:00,transition_colour_exit,0.9167071057346349,135.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-06-10T12:00:00+00:00_S::control2,2024-06-15 14:00:00+00:00,-27.58494230618245,2024-06-15 15:15:00+00:00,transition_colour_exit,0.7013376143301,75.0,-27.58494230618245,2024-06-15 15:15:00+00:00,transition_colour_exit,0.7013376143301,75.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-06-10T14:00:00+00:00_L::control0,2024-06-06 13:00:00+00:00,-58.99024260751505,2024-06-06 16:45:00+00:00,transition_colour_exit,0.8732225247104077,225.0,-58.99024260751505,2024-06-06 16:45:00+00:00,transition_colour_exit,0.8732225247104077,225.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-06-10T14:00:00+00:00_L::control1,2024-06-09 14:00:00+00:00,-19.611271961335035,2024-06-09 14:45:00+00:00,transition_colour_exit,0.342757662559428,45.0,-19.611271961335035,2024-06-09 14:45:00+00:00,transition_colour_exit,0.342757662559428,45.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-06-10T14:00:00+00:00_L::control2,2024-06-09 16:00:00+00:00,-17.957081446269267,2024-06-10 00:15:00+00:00,transition_colour_exit,1.065230500538228,495.0,-5.354288114816068,2024-06-10 00:15:00+00:00,transition_colour_exit,1.065230500538228,495.0,12.6027933314532,0.0,loss_to_loss,0.5,2024-06-09 19:50:00+00:00,0.0013624252608318566,0.5,3.6242526083185655,True
2024-07-07T13:00:00+00:00_S::control0,2024-07-10 17:00:00+00:00,-38.11233111767896,2024-07-10 22:30:00+00:00,transition_colour_exit,0.8322885165511781,330.0,-10.709847388445365,2024-07-10 22:30:00+00:00,transition_colour_exit,0.8322885165511781,330.0,27.402483729233598,0.0,loss_to_loss,0.5,2024-07-10 21:50:00+00:00,0.0018346318170394116,0.5,8.346318170394115,True
2024-07-07T13:00:00+00:00_S::control1,2024-07-10 16:00:00+00:00,-37.313661501452415,2024-07-10 22:30:00+00:00,transition_colour_exit,0.8274105459808105,390.0,-9.913362368522677,2024-07-10 22:30:00+00:00,transition_colour_exit,0.8274105459808105,390.0,27.40029913292974,0.0,loss_to_loss,0.5,2024-07-10 21:50:00+00:00,0.0018743468382203532,0.5,8.743468382203531,True
2024-07-07T13:00:00+00:00_S::control2,2024-07-07 16:00:00+00:00,-105.41035472761082,2024-07-07 18:10:00+00:00,hard_stop,0.16398677998116087,130.0,-105.41035472761082,2024-07-07 18:10:00+00:00,hard_stop,0.16398677998116087,130.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-07-11T01:00:00+00:00_L::control0,2024-07-16 03:00:00+00:00,-151.85213064281663,2024-07-16 05:30:00+00:00,transition_colour_exit,0.18953353085044336,150.0,-151.85213064281663,2024-07-16 05:30:00+00:00,transition_colour_exit,0.18953353085044336,150.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-07-11T01:00:00+00:00_L::control1,2024-07-15 05:00:00+00:00,-42.04067942790044,2024-07-15 11:15:00+00:00,transition_colour_exit,0.7479241601953746,375.0,-14.386015348618036,2024-07-15 11:15:00+00:00,transition_colour_exit,0.7479241601953746,375.0,27.654664079282405,0.0,loss_to_loss,0.5,2024-07-15 08:55:00+00:00,0.0016634324365332187,0.5,6.634324365332187,True
2024-07-11T01:00:00+00:00_L::control2,2024-07-17 03:00:00+00:00,-49.41024085920452,2024-07-17 07:30:00+00:00,transition_colour_exit,0.3826601089422422,270.0,-49.41024085920452,2024-07-17 07:30:00+00:00,transition_colour_exit,0.3826601089422422,270.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-07-23T02:00:00+00:00_L::control0,2024-07-20 04:00:00+00:00,-26.200456401633804,2024-07-20 08:00:00+00:00,transition_colour_exit,0.42163097095225555,240.0,-26.200456401633804,2024-07-20 08:00:00+00:00,transition_colour_exit,0.42163097095225555,240.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-07-23T02:00:00+00:00_L::control1,2024-07-22 01:00:00+00:00,-66.44192120270895,2024-07-22 04:45:00+00:00,transition_colour_exit,0.08236708526933895,225.0,-66.44192120270895,2024-07-22 04:45:00+00:00,transition_colour_exit,0.08236708526933895,225.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-07-23T02:00:00+00:00_L::control2,2024-07-02 03:00:00+00:00,-15.110979185153344,2024-07-02 05:00:00+00:00,transition_colour_exit,1.1075849432972305,120.0,-15.110979185153344,2024-07-02 05:00:00+00:00,transition_colour_exit,1.1075849432972305,120.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-07-24T18:00:00+00:00_S::control0,2024-07-18 18:00:00+00:00,-91.22034255615972,2024-07-18 22:30:00+00:00,transition_colour_exit,0.3719925561215361,270.0,-91.22034255615972,2024-07-18 22:30:00+00:00,transition_colour_exit,0.3719925561215361,270.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-07-24T18:00:00+00:00_S::control1,2024-07-30 18:00:00+00:00,-74.37794034821808,2024-07-30 21:45:00+00:00,transition_colour_exit,0.6349229223244928,225.0,-74.37794034821808,2024-07-30 21:45:00+00:00,transition_colour_exit,0.6349229223244928,225.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-07-24T18:00:00+00:00_S::control2,2024-07-02 22:00:00+00:00,-52.523133390041096,2024-07-02 23:15:00+00:00,transition_colour_exit,0.0,75.0,-52.523133390041096,2024-07-02 23:15:00+00:00,transition_colour_exit,0.0,75.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-07-27T21:00:00+00:00_L::control0,2024-07-06 21:00:00+00:00,-25.106538612159596,2024-07-07 01:45:00+00:00,transition_colour_exit,0.5771620880852165,285.0,-11.589737927608073,2024-07-07 01:45:00+00:00,transition_colour_exit,0.5771620880852165,285.0,13.516800684551523,0.0,loss_to_loss,0.5,2024-07-07 00:25:00+00:00,0.0010963531378471725,0.5,0.9635313784717245,True
2024-07-27T21:00:00+00:00_L::control1,2024-07-16 19:00:00+00:00,-87.02534897463863,2024-07-16 22:15:00+00:00,transition_colour_exit,0.28033763037694037,195.0,-87.02534897463863,2024-07-16 22:15:00+00:00,transition_colour_exit,0.28033763037694037,195.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-07-27T21:00:00+00:00_L::control2,2024-07-15 21:00:00+00:00,18.80548768910419,2024-07-16 05:30:00+00:00,transition_colour_exit,1.1769469613350603,510.0,67.80271183355559,2024-07-16 05:30:00+00:00,transition_colour_exit,1.1769469613350603,510.0,48.9972241444514,0.0,win_to_win,0.5,2024-07-16 02:20:00+00:00,0.00683999679890035,0.5,58.39996798900349,True
2024-07-28T23:00:00+00:00_L::control0,2024-07-29 05:00:00+00:00,-16.296664548414146,2024-07-29 12:15:00+00:00,transition_colour_exit,1.4501508494135478,435.0,-7.650745206195779,2024-07-29 12:15:00+00:00,transition_colour_exit,1.4501508494135478,435.0,8.645919342218367,0.0,loss_to_loss,0.5,2024-07-29 07:10:00+00:00,0.0010497587068011294,0.5,0.4975870680112935,True
2024-07-28T23:00:00+00:00_L::control1,2024-07-21 03:00:00+00:00,-25.276472284400093,2024-07-21 03:45:00+00:00,transition_colour_exit,0.33368353747555557,45.0,-25.276472284400093,2024-07-21 03:45:00+00:00,transition_colour_exit,0.33368353747555557,45.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-07-28T23:00:00+00:00_L::control2,2024-07-29 03:00:00+00:00,-43.352700506286126,2024-07-29 12:15:00+00:00,transition_colour_exit,0.9117232723420274,555.0,-43.352700506286126,2024-07-29 12:15:00+00:00,transition_colour_exit,0.9117232723420274,555.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-07-31T19:00:00+00:00_S::control0,2024-07-23 19:00:00+00:00,-15.09587339762029,2024-07-24 01:45:00+00:00,transition_colour_exit,0.3110789603430154,405.0,-15.09587339762029,2024-07-24 01:45:00+00:00,transition_colour_exit,0.3110789603430154,405.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-07-31T19:00:00+00:00_S::control1,2024-07-08 21:00:00+00:00,-83.17099182367558,2024-07-08 21:30:00+00:00,transition_colour_exit,0.031086941490376014,30.0,-83.17099182367558,2024-07-08 21:30:00+00:00,transition_colour_exit,0.031086941490376014,30.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-07-31T19:00:00+00:00_S::control2,2024-07-12 22:00:00+00:00,-68.76592183911343,2024-07-13 01:30:00+00:00,transition_colour_exit,0.023011909912179274,210.0,-68.76592183911343,2024-07-13 01:30:00+00:00,transition_colour_exit,0.023011909912179274,210.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-08-02T14:00:00+00:00_S::control0,2024-08-01 17:00:00+00:00,-226.61196435554308,2024-08-01 20:45:00+00:00,transition_colour_exit,0.39202420355670753,225.0,-226.61196435554308,2024-08-01 20:45:00+00:00,transition_colour_exit,0.39202420355670753,225.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-08-02T14:00:00+00:00_S::control1,2024-08-03 17:00:00+00:00,2.324323170841431,2024-08-04 00:45:00+00:00,transition_colour_exit,0.6159221465961118,465.0,22.916869801592483,2024-08-04 00:45:00+00:00,transition_colour_exit,0.6159221465961118,465.0,20.592546630751052,0.0,win_to_win,0.5,2024-08-03 20:20:00+00:00,0.0031754708216171768,0.5,21.754708216171768,True
2024-08-02T14:00:00+00:00_S::control2,2024-08-03 16:00:00+00:00,-4.920140811059941,2024-08-04 00:45:00+00:00,transition_colour_exit,0.6247683462262533,525.0,15.687357394305618,2024-08-04 00:45:00+00:00,transition_colour_exit,0.6247683462262533,525.0,20.60749820536556,0.0,loss_to_win,0.5,2024-08-03 20:20:00+00:00,0.002814742779983559,0.5,18.14742779983559,True
2024-08-08T01:00:00+00:00_L::control0,2024-08-07 04:00:00+00:00,-3.9237344777842513,2024-08-07 11:45:00+00:00,transition_colour_exit,0.5938201625062806,465.0,21.457065465930754,2024-08-07 11:45:00+00:00,transition_colour_exit,0.5938201625062806,465.0,25.380799943715004,0.0,loss_to_win,0.5,2024-08-07 11:05:00+00:00,0.003341893270482288,0.5,23.41893270482288,True
2024-08-08T01:00:00+00:00_L::control1,2024-08-07 01:00:00+00:00,99.3090947862241,2024-08-07 11:45:00+00:00,transition_colour_exit,0.9245998067130141,645.0,85.76820556562505,2024-08-07 11:45:00+00:00,transition_colour_exit,0.9245998067130141,645.0,-13.540889220599041,0.0,win_to_win,0.5,2024-08-07 05:50:00+00:00,0.004611365817251301,0.5,36.113658172513006,True
2024-08-08T01:00:00+00:00_L::control2,2024-08-08 04:00:00+00:00,-1.9651185412250354,2024-08-08 12:30:00+00:00,transition_colour_exit,0.4095551287594806,510.0,2.6794330492274816,2024-08-08 12:30:00+00:00,transition_colour_exit,0.4095551287594806,510.0,4.644551590452517,0.0,loss_to_win,0.5,2024-08-08 10:10:00+00:00,0.001366199231984,0.5,3.6619923198399995,True
2024-08-15T17:00:00+00:00_S::control0,2024-08-11 22:00:00+00:00,36.3505836734135,2024-08-12 07:45:00+00:00,transition_colour_exit,2.200249142304037,585.0,22.097699201431027,2024-08-12 07:45:00+00:00,transition_colour_exit,2.200249142304037,585.0,-14.252884471982476,0.0,win_to_win,0.5,2024-08-11 23:20:00+00:00,0.0013922407364724276,0.5,3.9224073647242763,True
2024-08-15T17:00:00+00:00_S::control1,2024-08-11 21:00:00+00:00,-124.04723007785944,2024-08-11 22:05:00+00:00,hard_stop,0.3185388941271273,65.0,-124.04723007785944,2024-08-11 22:05:00+00:00,hard_stop,0.3185388941271273,65.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-08-15T17:00:00+00:00_S::control2,2024-08-27 22:00:00+00:00,154.0293182141639,2024-08-28 09:30:00+00:00,transition_colour_exit,3.9147057203422646,690.0,154.27755326296702,2024-08-28 09:30:00+00:00,transition_colour_exit,3.9147057203422646,690.0,0.2482350488031102,0.0,win_to_win,0.5,2024-08-28 02:00:00+00:00,0.008726289415588506,0.5,77.26289415588506,True
2024-08-16T16:00:00+00:00_L::control0,2024-08-06 16:00:00+00:00,-52.31828278763338,2024-08-06 22:45:00+00:00,transition_colour_exit,0.7246426832817231,405.0,-19.246556764412876,2024-08-06 22:45:00+00:00,transition_colour_exit,0.7246426832817231,405.0,33.071726023220506,0.0,loss_to_loss,0.5,2024-08-06 19:05:00+00:00,0.0016912584629403815,0.5,6.912584629403815,True
2024-08-16T16:00:00+00:00_L::control1,2024-08-06 14:00:00+00:00,167.18190762117223,2024-08-06 22:45:00+00:00,transition_colour_exit,2.010908024614362,525.0,200.98191233197338,2024-08-06 22:45:00+00:00,transition_colour_exit,2.010908024614362,525.0,33.80000471080115,0.0,win_to_win,0.5,2024-08-06 19:05:00+00:00,0.012739095852138727,0.5,117.39095852138726,True
2024-08-16T16:00:00+00:00_L::control2,2024-08-02 14:00:00+00:00,-105.41892256937578,2024-08-02 14:15:00+00:00,hard_stop,0.25829772627302444,15.0,-105.41892256937578,2024-08-02 14:15:00+00:00,hard_stop,0.25829772627302444,15.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-08-19T22:00:00+00:00_L::control0,2024-08-19 21:00:00+00:00,268.7550085231649,2024-08-20 10:30:00+00:00,transition_colour_exit,8.613978764110506,810.0,278.0568538264527,2024-08-20 10:30:00+00:00,transition_colour_exit,8.613978764110506,810.0,9.301845303287791,0.0,win_to_win,0.5,2024-08-20 07:10:00+00:00,0.015367934956487028,0.5,143.67934956487028,True
2024-08-19T22:00:00+00:00_L::control1,2024-08-10 20:00:00+00:00,-52.8589947605884,2024-08-10 23:30:00+00:00,transition_colour_exit,0.5743264929075934,210.0,-52.8589947605884,2024-08-10 23:30:00+00:00,transition_colour_exit,0.5743264929075934,210.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-08-19T22:00:00+00:00_L::control2,2024-08-10 22:00:00+00:00,-61.8360674247853,2024-08-10 23:20:00+00:00,hard_stop,0.018001675394377477,80.0,-61.8360674247853,2024-08-10 23:20:00+00:00,hard_stop,0.018001675394377477,80.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-08-22T20:00:00+00:00_L::control0,2024-08-23 19:00:00+00:00,89.74219294356047,2024-08-24 04:00:00+00:00,transition_colour_exit,4.076879338771674,540.0,109.02229682650201,2024-08-24 04:00:00+00:00,transition_colour_exit,4.076879338771674,540.0,19.280103882941546,0.0,win_to_win,0.5,2024-08-23 23:35:00+00:00,0.007415120035472178,0.5,64.15120035472178,True
2024-08-22T20:00:00+00:00_L::control1,2024-08-23 18:00:00+00:00,-91.5998583983668,2024-08-23 18:30:00+00:00,hard_stop,0.8341436256047556,30.0,-91.5998583983668,2024-08-23 18:30:00+00:00,hard_stop,0.8341436256047556,30.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-08-22T20:00:00+00:00_L::control2,2024-08-23 20:00:00+00:00,16.36237869381498,2024-08-24 04:00:00+00:00,transition_colour_exit,3.016476397254952,480.0,35.50254127908105,2024-08-24 04:00:00+00:00,transition_colour_exit,3.016476397254952,480.0,19.140162585266072,0.0,win_to_win,0.5,2024-08-23 23:35:00+00:00,0.0037321351932173563,0.5,27.321351932173563,True
2024-08-23T12:00:00+00:00_L::control0,2024-08-17 15:00:00+00:00,-64.19390221574227,2024-08-17 21:30:00+00:00,transition_colour_exit,0.5446411693364287,390.0,-64.19390221574227,2024-08-17 21:30:00+00:00,transition_colour_exit,0.5446411693364287,390.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-08-23T12:00:00+00:00_L::control1,2024-08-17 14:00:00+00:00,-29.270965023177038,2024-08-17 21:30:00+00:00,transition_colour_exit,1.1146844897705803,450.0,-10.72903497682241,2024-08-17 21:30:00+00:00,transition_colour_exit,1.1146844897705803,450.0,18.54193004635463,0.0,loss_to_loss,0.5,2024-08-17 19:30:00+00:00,0.0013906447534766109,0.5,3.9064475347661087,True
2024-08-23T12:00:00+00:00_L::control2,2024-08-24 14:00:00+00:00,-26.71046895434957,2024-08-24 15:00:00+00:00,transition_colour_exit,0.08765688826753118,60.0,-26.71046895434957,2024-08-24 15:00:00+00:00,transition_colour_exit,0.08765688826753118,60.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-08-31T13:00:00+00:00_S::control0,2024-08-04 14:00:00+00:00,1266.0764655010826,2024-08-05 14:15:00+00:00,transition_colour_exit,27.506802357266732,1455.0,791.5293429043995,2024-08-05 14:15:00+00:00,transition_colour_exit,27.506802357266732,1455.0,-474.54712259668304,0.0,win_to_win,0.5,2024-08-04 18:55:00+00:00,0.01684911101538583,0.5,158.4911101538583,True
2024-08-31T13:00:00+00:00_S::control1,2024-08-11 15:00:00+00:00,256.0578599508123,2024-08-12 07:45:00+00:00,transition_colour_exit,6.56946637883035,1005.0,129.21576166579464,2024-08-12 07:45:00+00:00,transition_colour_exit,6.56946637883035,1005.0,-126.84209828501767,0.0,win_to_win,0.5,2024-08-11 18:55:00+00:00,0.0011186831690388477,0.5,1.1868316903884766,True
2024-08-31T13:00:00+00:00_S::control2,2024-08-27 17:00:00+00:00,-86.38760952773382,2024-08-27 18:10:00+00:00,hard_stop,0.12284502804948023,70.0,-86.38760952773382,2024-08-27 18:10:00+00:00,hard_stop,0.12284502804948023,70.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-09-04T19:00:00+00:00_L::control0,2024-09-04 23:00:00+00:00,-41.485251896946615,2024-09-05 01:15:00+00:00,transition_colour_exit,0.5436924010352371,135.0,-41.485251896946615,2024-09-05 01:15:00+00:00,transition_colour_exit,0.5436924010352371,135.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-09-04T19:00:00+00:00_L::control1,2024-09-24 20:00:00+00:00,-36.255078739912946,2024-09-25 05:00:00+00:00,transition_colour_exit,1.6794709653122426,540.0,-36.255078739912946,2024-09-25 05:00:00+00:00,transition_colour_exit,1.6794709653122426,540.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-09-04T19:00:00+00:00_L::control2,2024-09-24 21:00:00+00:00,-26.352775212966623,2024-09-25 05:00:00+00:00,transition_colour_exit,1.826051670649235,480.0,-11.412854093258412,2024-09-25 05:00:00+00:00,transition_colour_exit,1.826051670649235,480.0,14.939921119708211,0.0,loss_to_loss,0.5,2024-09-25 02:15:00+00:00,0.00117635335132249,0.5,1.7635335132248995,True
2024-09-05T03:00:00+00:00_S::control0,2024-09-02 02:00:00+00:00,-89.6018100650897,2024-09-02 05:45:00+00:00,transition_colour_exit,0.2299681384475948,225.0,-89.6018100650897,2024-09-02 05:45:00+00:00,transition_colour_exit,0.2299681384475948,225.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-09-05T03:00:00+00:00_S::control1,2024-09-04 01:00:00+00:00,49.59809550483143,2024-09-04 12:45:00+00:00,transition_colour_exit,2.8490797947712285,705.0,51.90869626102769,2024-09-04 12:45:00+00:00,transition_colour_exit,2.8490797947712285,705.0,2.3106007561962656,0.0,win_to_win,0.5,2024-09-04 04:15:00+00:00,0.003710964850861198,0.5,27.10964850861198,True
2024-09-05T03:00:00+00:00_S::control2,2024-09-17 01:00:00+00:00,-105.40409044296649,2024-09-17 02:45:00+00:00,transition_colour_exit,0.01709079700938633,105.0,-105.40409044296649,2024-09-17 02:45:00+00:00,transition_colour_exit,0.01709079700938633,105.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-09-06T13:00:00+00:00_S::control0,2024-09-06 17:00:00+00:00,1.6003491563276913,2024-09-07 00:00:00+00:00,transition_colour_exit,1.1193629601640782,420.0,38.651975470288,2024-09-07 00:00:00+00:00,transition_colour_exit,1.1193629601640782,420.0,37.05162631396031,0.0,win_to_win,0.5,2024-09-06 21:35:00+00:00,0.004785180089212415,0.5,37.85180089212415,True
2024-09-06T13:00:00+00:00_S::control1,2024-09-11 15:00:00+00:00,-183.31568530784102,2024-09-11 15:45:00+00:00,transition_colour_exit,0.116562960508644,45.0,-183.31568530784102,2024-09-11 15:45:00+00:00,transition_colour_exit,0.116562960508644,45.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-09-06T13:00:00+00:00_S::control2,2024-09-06 16:00:00+00:00,-4.4191219194466935,2024-09-07 00:00:00+00:00,transition_colour_exit,1.094202581847523,480.0,32.65485579360685,2024-09-07 00:00:00+00:00,transition_colour_exit,1.094202581847523,480.0,37.073977713053544,0.0,loss_to_win,0.5,2024-09-06 21:35:00+00:00,0.004486441675333019,0.5,34.8644167533302,True
2024-09-13T07:00:00+00:00_L::control0,2024-09-03 11:00:00+00:00,-78.87132149870466,2024-09-03 13:40:00+00:00,hard_stop,0.8772000978788778,160.0,-78.87132149870466,2024-09-03 13:40:00+00:00,hard_stop,0.8772000978788778,160.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-09-13T07:00:00+00:00_L::control1,2024-09-14 08:00:00+00:00,-74.87311014865548,2024-09-14 11:00:00+00:00,hard_stop,0.07544920768213507,180.0,-74.87311014865548,2024-09-14 11:00:00+00:00,hard_stop,0.07544920768213507,180.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-09-13T07:00:00+00:00_L::control2,2024-09-27 08:00:00+00:00,-21.970280833749616,2024-09-27 12:30:00+00:00,transition_colour_exit,1.4144910429965176,270.0,-21.970280833749616,2024-09-27 12:30:00+00:00,transition_colour_exit,1.4144910429965176,270.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-09-22T21:00:00+00:00_S::control0,2024-09-25 19:00:00+00:00,-45.09659822713895,2024-09-25 21:45:00+00:00,transition_colour_exit,0.297124702247331,165.0,-45.09659822713895,2024-09-25 21:45:00+00:00,transition_colour_exit,0.297124702247331,165.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-09-22T21:00:00+00:00_S::control1,2024-09-25 23:00:00+00:00,-24.26691952115643,2024-09-26 02:45:00+00:00,transition_colour_exit,0.9153297530801539,225.0,-24.26691952115643,2024-09-26 02:45:00+00:00,transition_colour_exit,0.9153297530801539,225.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-09-22T21:00:00+00:00_S::control2,2024-09-08 21:00:00+00:00,-129.2518796846109,2024-09-08 22:20:00+00:00,hard_stop,0.10419720552105309,80.0,-129.2518796846109,2024-09-08 22:20:00+00:00,hard_stop,0.10419720552105309,80.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
