variant,assignment_seed,candidate_trades,controls,candidate_net_bp,control_net_bp,candidate_minus_control_bp,week_equal_weight_excess_bp,week_signflip_p,week_blocks,unique_control_starts,exact_three_controls_each
v11_long_only_postselection,pine-eth15m-control-sensitivity-046,56,168,63.39284101908954,72.51266231602764,-9.11982129693809,12.401230629347983,0.47276361819090457,40,True,True
v11_long_only_postselection,pine-eth15m-control-sensitivity-047,56,168,63.39284101908954,78.88158963923654,-15.488748620146978,-16.02534293011039,0.6251874062968515,40,True,True
v11_long_only_postselection,pine-eth15m-control-sensitivity-048,56,168,63.39284101908954,90.70086053178997,-27.30801951270043,-19.085264830232674,0.6501749125437282,40,True,True
v11_long_only_postselection,pine-eth15m-control-sensitivity-049,56,168,63.39284101908954,60.115887009918225,3.2769540091713267,-4.247927855278907,0.5347326336831584,40,True,True
v11_long_only_postselection,pine-eth15m-control-sensitivity-050,56,168,63.39284101908954,108.4297970984548,-45.03695607936527,-44.304785191880185,0.8025987006496752,40,True,True
v11_long_only_postselection,pine-eth15m-control-sensitivity-051,56,168,63.39284101908954,64.11514068226715,-0.7222996631776196,-10.056602025045603,0.5637181409295352,40,True,True
v11_long_only_postselection,pine-eth15m-control-sensitivity-052,56,168,63.39284101908954,46.910547398687655,16.482293620401887,28.471979879813105,0.4897551224387806,40,True,True
v11_long_only_postselection,pine-eth15m-control-sensitivity-053,56,168,63.39284101908954,27.8676853421176,35.52515567697194,46.70761160331091,0.3378310844577711,40,True,True
v11_long_only_postselection,pine-eth15m-control-sensitivity-054,56,168,63.39284101908954,33.61950314534103,29.773337873748524,42.006106166897716,0.34632683658170915,40,True,True
v11_long_only_postselection,pine-eth15m-control-sensitivity-055,56,168,63.39284101908954,87.85889105179027,-24.46605003270074,8.133942848118517,0.4312843578210895,40,True,True
v11_long_only_postselection,pine-eth15m-control-sensitivity-056,56,168,63.39284101908954,99.87509256558002,-36.482251546490474,-19.538408278441516,0.6281859070464768,40,True,True
v11_long_only_postselection,pine-eth15m-control-sensitivity-057,56,168,63.39284101908954,76.3203768140297,-12.92753579494017,-17.631363192952215,0.6241879060469765,40,True,True
v11_long_only_postselection,pine-eth15m-control-sensitivity-058,56,168,63.39284101908954,58.21352955193439,5.179311467155155,25.884016018120505,0.42478760619690153,40,True,True
v11_long_only_postselection,pine-eth15m-control-sensitivity-059,56,168,63.39284101908954,45.65852955933287,17.734311459756697,26.72686252229369,0.4577711144427786,40,True,True
v11_long_only_postselection,pine-eth15m-control-sensitivity-060,56,168,63.39284101908954,75.1508523719529,-11.75801135286336,-6.7390404464836715,0.5417291354322838,40,True,True
v11_long_only_postselection,pine-eth15m-control-sensitivity-061,56,168,63.39284101908954,74.78871429170144,-11.395873272611874,0.5346543998010073,0.5057471264367817,40,True,True
v11_long_only_postselection,pine-eth15m-control-sensitivity-062,56,168,63.39284101908954,68.53123785496967,-5.138396835880117,-25.079908802775236,0.6996501749125438,40,True,True
v11_long_only_postselection,pine-eth15m-control-sensitivity-063,56,168,63.39284101908954,32.62492880040796,30.767912218681573,45.79000472301581,0.4737631184407796,40,True,True
