code,version,timeframe,rows,cycle_bars,ready_bars,signals,first_ready,control_unmatched,status,skips,control_skips
sh.601607,v1,1W,4545,938,154,0,2023-09-15,0,evaluated,{},{}
sh.601607,v8,1W,4545,938,154,0,2023-09-15,0,evaluated,{},{}
sh.601608,v1,1D,3448,3298,726,0,2023-09-13,0,evaluated,{},{}
sh.601608,v8,1D,3448,3298,726,1,2023-09-13,0,evaluated,{},{}
sh.601608,v1,1W,3448,698,154,0,2023-09-15,0,evaluated,{},{}
sh.601608,v8,1W,3448,698,0,0,,0,warmup_insufficient,{},{}
sh.601609,v1,1D,1552,1552,726,0,2023-09-13,0,evaluated,{},{}
sh.601609,v8,1D,1552,1552,726,2,2023-09-13,0,evaluated,{'signal_while_in_position': 1},{'signal_while_in_position': 1}
sh.601609,v1,1W,1552,328,0,0,,0,warmup_insufficient,{},{}
sh.601609,v8,1W,1552,328,0,0,,0,warmup_insufficient,{},{}
sh.601611,v1,1D,2496,2495,726,0,2023-09-13,0,evaluated,{},{}
sh.601611,v8,1D,2496,2495,726,0,2023-09-13,0,evaluated,{},{}
sh.601611,v1,1W,2496,525,154,0,2023-09-15,0,evaluated,{},{}
sh.601611,v8,1W,2496,525,0,0,,0,warmup_insufficient,{},{}
sh.601615,v1,1D,1853,1845,718,0,2023-09-13,0,evaluated,{},{}
sh.601615,v8,1D,1853,1845,718,0,2023-09-13,0,evaluated,{},{}
sh.601615,v1,1W,1853,391,51,0,2025-09-19,0,evaluated,{},{}
sh.601615,v8,1W,1853,391,0,0,,0,warmup_insufficient,{},{}
sh.601616,v1,1D,3793,3778,726,1,2023-09-13,0,evaluated,{},{}
sh.601616,v8,1D,3793,3778,726,2,2023-09-13,0,evaluated,{},{}
sh.601616,v1,1W,3793,797,154,0,2023-09-15,0,evaluated,{},{}
sh.601616,v8,1W,3793,797,86,0,2025-01-17,0,evaluated,{},{}
sh.601618,v1,1D,4123,4044,726,0,2023-09-13,0,evaluated,{},{}
sh.601618,v8,1D,4123,4044,726,0,2023-09-13,0,evaluated,{},{}
sh.601618,v1,1W,4123,854,154,0,2023-09-15,0,evaluated,{},{}
sh.601618,v8,1W,4123,854,143,1,2023-12-08,0,evaluated,{},{}
sh.601619,v1,1D,2223,2094,726,2,2023-09-13,0,evaluated,{},{}
sh.601619,v8,1D,2223,2094,726,0,2023-09-13,0,evaluated,{},{}
sh.601619,v1,1W,2223,441,101,0,2024-09-30,0,evaluated,{},{}
sh.601619,v8,1W,2223,441,0,0,,0,warmup_insufficient,{},{}
sh.601628,v1,1D,4545,4537,726,0,2023-09-13,0,evaluated,{},{}
sh.601628,v8,1D,4545,4537,726,1,2023-09-13,0,evaluated,{},{}
sh.601628,v1,1W,4545,957,154,0,2023-09-15,0,evaluated,{},{}
sh.601628,v8,1W,4545,957,154,0,2023-09-15,0,evaluated,{},{}
sh.601633,v1,1D,3632,3607,726,0,2023-09-13,0,evaluated,{},{}
sh.601633,v8,1D,3632,3607,726,0,2023-09-13,0,evaluated,{},{}
sh.601633,v1,1W,3632,761,154,0,2023-09-15,0,evaluated,{},{}
sh.601633,v8,1W,3632,761,50,0,2025-09-26,0,evaluated,{},{}
sh.601636,v1,1D,3664,3651,726,0,2023-09-13,0,evaluated,{},{}
sh.601636,v8,1D,3664,3651,726,1,2023-09-13,0,evaluated,{},{}
sh.601636,v1,1W,3664,772,154,0,2023-09-15,0,evaluated,{},{}
sh.601636,v8,1W,3664,772,61,0,2025-07-11,0,evaluated,{},{}
sh.601658,v1,1D,1640,1640,726,0,2023-09-13,0,evaluated,{},{}
sh.601658,v8,1D,1640,1640,726,1,2023-09-13,0,evaluated,{},{}
sh.601658,v1,1W,1640,346,6,0,2026-08-07,0,evaluated,{},{}
sh.601658,v8,1W,1640,346,0,0,,0,warmup_insufficient,{},{}
sh.601665,v1,1D,1272,1272,726,0,2023-09-13,0,evaluated,{},{}
sh.601665,v8,1D,1272,1272,561,0,2024-05-27,0,evaluated,{},{}
sh.601665,v1,1W,1272,268,0,0,,0,warmup_insufficient,{},{}
sh.601665,v8,1W,1272,268,0,0,,0,warmup_insufficient,{},{}
sh.601666,v1,1D,4545,4536,726,0,2023-09-13,0,evaluated,{},{}
sh.601666,v8,1D,4545,4536,726,2,2023-09-13,0,evaluated,{},{}
sh.601666,v1,1W,4545,957,154,0,2023-09-15,0,evaluated,{},{}
sh.601666,v8,1W,4545,957,154,0,2023-09-15,0,evaluated,{},{}
sh.601668,v1,1D,4161,4154,726,0,2023-09-13,0,evaluated,{},{}
sh.601668,v8,1D,4161,4154,726,0,2023-09-13,0,evaluated,{},{}
sh.601668,v1,1W,4161,877,154,0,2023-09-15,0,evaluated,{},{}
sh.601668,v8,1W,4161,877,154,0,2023-09-15,0,evaluated,{},{}
sh.601669,v1,1D,3623,3507,726,0,2023-09-13,0,evaluated,{},{}
sh.601669,v8,1D,3623,3507,726,0,2023-09-13,0,evaluated,{},{}
sh.601669,v1,1W,3623,743,154,0,2023-09-15,0,evaluated,{},{}
sh.601669,v8,1W,3623,743,32,0,2026-01-30,0,evaluated,{},{}
sh.601677,v1,1D,3639,3635,726,0,2023-09-13,0,evaluated,{},{}
sh.601677,v8,1D,3639,3635,726,5,2023-09-13,0,evaluated,{'signal_while_in_position': 1},{'signal_while_in_position': 2}
sh.601677,v1,1W,3639,766,154,0,2023-09-15,0,evaluated,{},{}
sh.601677,v8,1W,3639,766,55,0,2025-08-22,0,evaluated,{},{}
sh.601678,v1,1D,4024,4015,726,2,2023-09-13,0,evaluated,{},{}
sh.601678,v8,1D,4024,4015,726,4,2023-09-13,0,evaluated,{'signal_while_in_position': 2},{'signal_while_in_position': 1}
sh.601678,v1,1W,4024,848,154,0,2023-09-15,0,evaluated,{},{}
sh.601678,v8,1W,4024,848,137,1,2024-01-19,0,evaluated,{},{}
sh.601686,v1,1D,1401,1401,726,1,2023-09-13,0,evaluated,{},{}
sh.601686,v8,1D,1401,1401,690,2,2023-11-10,0,evaluated,{'signal_while_in_position': 1},{'signal_while_in_position': 1}
sh.601686,v1,1W,1401,296,0,0,,0,warmup_insufficient,{},{}
sh.601686,v8,1W,1401,296,0,0,,0,warmup_insufficient,{},{}
sh.601688,v1,1D,4021,4010,726,0,2023-09-13,0,evaluated,{},{}
sh.601688,v8,1D,4021,4010,726,0,2023-09-13,0,evaluated,{},{}
sh.601688,v1,1W,4021,847,154,0,2023-09-15,0,evaluated,{},{}
sh.601688,v8,1W,4021,847,136,0,2024-01-26,0,evaluated,{},{}
sh.601689,v1,1D,2795,2785,726,0,2023-09-13,0,evaluated,{},{}
sh.601689,v8,1D,2795,2785,726,0,2023-09-13,0,evaluated,{},{}
sh.601689,v1,1W,2795,586,154,0,2023-09-15,0,evaluated,{},{}
sh.601689,v8,1W,2795,586,0,0,,0,warmup_insufficient,{},{}
sh.601696,v1,1D,1591,1591,726,0,2023-09-13,0,evaluated,{},{}
sh.601696,v8,1D,1591,1591,726,0,2023-09-13,0,evaluated,{},{}
sh.601696,v1,1W,1591,336,0,0,,0,warmup_insufficient,{},{}
sh.601696,v8,1W,1591,336,0,0,,0,warmup_insufficient,{},{}
sh.601698,v1,1D,1751,1751,726,0,2023-09-13,0,evaluated,{},{}
sh.601698,v8,1D,1751,1751,726,6,2023-09-13,0,evaluated,{'signal_while_in_position': 3},{'signal_while_in_position': 5}
sh.601698,v1,1W,1751,370,30,0,2026-02-13,0,evaluated,{},{}
sh.601698,v8,1W,1751,370,0,0,,0,warmup_insufficient,{},{}
sh.601699,v1,1D,4545,4514,726,0,2023-09-13,0,evaluated,{},{}
sh.601699,v8,1D,4545,4514,726,1,2023-09-13,0,evaluated,{},{}
sh.601699,v1,1W,4545,954,154,0,2023-09-15,0,evaluated,{},{}
sh.601699,v8,1W,4545,954,154,0,2023-09-15,0,evaluated,{},{}
sh.601700,v1,1D,3803,3590,726,0,2023-09-13,0,evaluated,{},{}
sh.601700,v8,1D,3803,3590,726,0,2023-09-13,0,evaluated,{},{}
sh.601700,v1,1W,3803,762,154,0,2023-09-15,0,evaluated,{},{}
sh.601700,v8,1W,3803,762,51,1,2025-09-19,0,evaluated,{},{}
sh.601702,v1,1D,1459,1459,726,0,2023-09-13,0,evaluated,{},{}
sh.601702,v8,1D,1459,1459,726,1,2023-09-13,0,evaluated,{},{}
sh.601702,v1,1W,1459,308,0,0,,0,warmup_insufficient,{},{}
sh.601702,v8,1W,1459,308,0,0,,0,warmup_insufficient,{},{}
sh.601717,v1,1D,3914,3710,726,1,2023-09-13,0,evaluated,{},{}
sh.601717,v8,1D,3914,3710,726,0,2023-09-13,0,evaluated,{},{}
sh.601717,v1,1W,3914,788,154,0,2023-09-15,0,evaluated,{},{}
sh.601717,v8,1W,3914,788,77,1,2025-03-21,0,evaluated,{},{}
sh.601718,v1,1D,3905,3891,725,0,2023-09-13,0,evaluated,{},{}
sh.601718,v8,1D,3905,3891,725,0,2023-09-13,0,evaluated,{},{}
sh.601718,v1,1W,3905,822,154,1,2023-09-15,0,evaluated,{'entry_limit_up': 1},{}
sh.601718,v8,1W,3905,822,111,1,2024-07-26,0,evaluated,{},{}
sh.601727,v1,1D,4318,4038,726,1,2023-09-13,0,evaluated,{},{}
sh.601727,v8,1D,4318,4038,726,0,2023-09-13,0,evaluated,{},{}
sh.601727,v1,1W,4318,856,154,0,2023-09-15,0,evaluated,{},{}
sh.601727,v8,1W,4318,856,145,0,2023-11-24,0,evaluated,{},{}
sh.601728,v1,1D,1227,1227,726,0,2023-09-13,0,evaluated,{},{}
sh.601728,v8,1D,1227,1227,516,0,2024-07-30,0,evaluated,{},{}
sh.601728,v1,1W,1227,259,0,0,,0,warmup_insufficient,{},{}
sh.601728,v8,1W,1227,259,0,0,,0,warmup_insufficient,{},{}
sh.601766,v1,1D,4391,4292,726,0,2023-09-13,0,evaluated,{},{}
sh.601766,v8,1D,4391,4292,726,1,2023-09-13,0,evaluated,{},{}
sh.601766,v1,1W,4391,908,154,0,2023-09-15,0,evaluated,{},{}
sh.601766,v8,1W,4391,908,154,1,2023-09-15,0,evaluated,{},{}
sh.601777,v1,1D,3840,3793,726,0,2023-09-13,0,evaluated,{},{}
sh.601777,v8,1D,3840,3793,726,1,2023-09-13,0,evaluated,{},{}
sh.601777,v1,1W,3840,804,154,0,2023-09-15,0,evaluated,{},{}
sh.601777,v8,1W,3840,804,93,0,2024-11-29,0,evaluated,{},{}
sh.601778,v1,1D,1536,1536,726,0,2023-09-13,0,evaluated,{},{}
sh.601778,v8,1D,1536,1536,726,0,2023-09-13,0,evaluated,{},{}
sh.601778,v1,1W,1536,324,0,0,,0,warmup_insufficient,{},{}
sh.601778,v8,1W,1536,324,0,0,,0,warmup_insufficient,{},{}
sh.601788,v1,1D,4147,4125,726,0,2023-09-13,0,evaluated,{},{}
sh.601788,v8,1D,4147,4125,726,1,2023-09-13,0,evaluated,{},{}
sh.601788,v1,1W,4147,874,154,0,2023-09-15,0,evaluated,{},{}
sh.601788,v8,1W,4147,874,154,1,2023-09-15,0,evaluated,{},{}
sh.601789,v1,1D,3662,3474,726,0,2023-09-13,0,evaluated,{},{}
sh.601789,v8,1D,3662,3474,726,0,2023-09-13,0,evaluated,{},{}
sh.601789,v1,1W,3662,736,154,0,2023-09-15,0,evaluated,{},{}
sh.601789,v8,1W,3662,736,25,0,2026-03-27,0,evaluated,{},{}
sh.601798,v1,1D,3701,3630,726,0,2023-09-13,0,evaluated,{},{}
sh.601798,v8,1D,3701,3630,726,0,2023-09-13,0,evaluated,{},{}
sh.601798,v1,1W,3701,767,154,0,2023-09-15,0,evaluated,{},{}
sh.601798,v8,1W,3701,767,56,0,2025-08-15,0,evaluated,{},{}
sh.601799,v1,1D,3793,3740,726,1,2023-09-13,0,evaluated,{},{}
sh.601799,v8,1D,3793,3740,726,2,2023-09-13,0,evaluated,{},{}
sh.601799,v1,1W,3793,790,154,0,2023-09-15,0,evaluated,{},{}
sh.601799,v8,1W,3793,790,79,1,2025-03-07,1,evaluated,{},{}
sh.601800,v1,1D,3527,3526,726,0,2023-09-13,0,evaluated,{},{}
sh.601800,v8,1D,3527,3526,726,3,2023-09-13,0,evaluated,{'signal_while_in_position': 1},{'signal_while_in_position': 1}
sh.601800,v1,1W,3527,744,154,0,2023-09-15,0,evaluated,{},{}
sh.601800,v8,1W,3527,744,33,0,2026-01-23,0,evaluated,{},{}
sh.601801,v1,1D,4045,4016,726,0,2023-09-13,0,evaluated,{},{}
sh.601801,v8,1D,4045,4016,726,2,2023-09-13,0,evaluated,{},{}
sh.601801,v1,1W,4045,849,154,0,2023-09-15,0,evaluated,{},{}
sh.601801,v8,1W,4045,849,138,0,2024-01-12,0,evaluated,{},{}
sh.601808,v1,1D,4545,4534,726,0,2023-09-13,0,evaluated,{},{}
sh.601808,v8,1D,4545,4534,726,2,2023-09-13,0,evaluated,{},{}
sh.601808,v1,1W,4545,957,154,0,2023-09-15,0,evaluated,{},{}
sh.601808,v8,1W,4545,957,154,1,2023-09-15,0,evaluated,{},{}
sh.601811,v1,1D,2453,2453,726,0,2023-09-13,0,evaluated,{},{}
sh.601811,v8,1D,2453,2453,726,1,2023-09-13,0,evaluated,{},{}
sh.601811,v1,1W,2453,516,154,0,2023-09-15,0,evaluated,{},{}
sh.601811,v8,1W,2453,516,0,0,,0,warmup_insufficient,{},{}
sh.601816,v1,1D,1614,1614,726,0,2023-09-13,0,evaluated,{},{}
sh.601816,v8,1D,1614,1614,726,1,2023-09-13,0,evaluated,{},{}
sh.601816,v1,1W,1614,341,1,0,2026-09-11,0,evaluated,{},{}
sh.601816,v8,1W,1614,341,0,0,,0,warmup_insufficient,{},{}
sh.601818,v1,1D,3903,3884,726,0,2023-09-13,0,evaluated,{},{}
sh.601818,v8,1D,3903,3884,726,0,2023-09-13,0,evaluated,{},{}
sh.601818,v1,1W,3903,821,154,0,2023-09-15,0,evaluated,{},{}
sh.601818,v8,1W,3903,821,110,0,2024-08-02,0,evaluated,{},{}
sh.601825,v1,1D,1228,1228,726,0,2023-09-13,0,evaluated,{},{}
sh.601825,v8,1D,1228,1228,517,0,2024-07-29,0,evaluated,{},{}
sh.601825,v1,1W,1228,259,0,0,,0,warmup_insufficient,{},{}
sh.601825,v8,1W,1228,259,0,0,,0,warmup_insufficient,{},{}
sh.601827,v1,1D,1523,1523,726,0,2023-09-13,0,evaluated,{},{}
sh.601827,v8,1D,1523,1523,726,2,2023-09-13,0,evaluated,{},{}
sh.601827,v1,1W,1523,322,0,0,,0,warmup_insufficient,{},{}
sh.601827,v8,1W,1523,322,0,0,,0,warmup_insufficient,{},{}
sh.601828,v1,1D,2100,2094,726,0,2023-09-13,0,evaluated,{},{}
sh.601828,v8,1D,2100,2094,726,1,2023-09-13,0,evaluated,{},{}
sh.601828,v1,1W,2100,442,102,0,2024-09-27,0,evaluated,{},{}
sh.601828,v8,1W,2100,442,0,0,,0,warmup_insufficient,{},{}
sh.601838,v1,1D,2090,2090,726,0,2023-09-13,0,evaluated,{},{}
sh.601838,v8,1D,2090,2090,726,0,2023-09-13,0,evaluated,{},{}
sh.601838,v1,1W,2090,441,101,0,2024-09-30,0,evaluated,{},{}
sh.601838,v8,1W,2090,441,0,0,,0,warmup_insufficient,{},{}
sh.601857,v1,1D,4545,4536,726,0,2023-09-13,0,evaluated,{},{}
sh.601857,v8,1D,4545,4536,726,0,2023-09-13,0,evaluated,{},{}
sh.601857,v1,1W,4545,957,154,0,2023-09-15,0,evaluated,{},{}
sh.601857,v8,1W,4545,957,154,0,2023-09-15,0,evaluated,{},{}
sh.601858,v1,1D,2344,2344,726,0,2023-09-13,0,evaluated,{},{}
sh.601858,v8,1D,2344,2344,726,1,2023-09-13,0,evaluated,{},{}
sh.601858,v1,1W,2344,494,154,0,2023-09-15,0,evaluated,{},{}
sh.601858,v8,1W,2344,494,0,0,,0,warmup_insufficient,{},{}
sh.601860,v1,1D,1867,1867,726,0,2023-09-13,0,evaluated,{},{}
sh.601860,v8,1D,1867,1867,726,1,2023-09-13,0,evaluated,{},{}
sh.601860,v1,1W,1867,394,54,0,2025-08-29,0,evaluated,{},{}
sh.601860,v8,1W,1867,394,0,0,,0,warmup_insufficient,{},{}
sh.601865,v1,1D,1841,1841,726,0,2023-09-13,0,evaluated,{},{}
sh.601865,v8,1D,1841,1841,726,0,2023-09-13,0,evaluated,{},{}
sh.601865,v1,1W,1841,389,49,0,2025-09-30,0,evaluated,{},{}
sh.601865,v8,1W,1841,389,0,0,,0,warmup_insufficient,{},{}
sh.601866,v1,1D,4545,4426,726,0,2023-09-13,0,evaluated,{},{}
sh.601866,v8,1D,4545,4426,726,0,2023-09-13,0,evaluated,{},{}
sh.601866,v1,1W,4545,937,154,0,2023-09-15,0,evaluated,{},{}
sh.601866,v8,1W,4545,937,154,0,2023-09-15,0,evaluated,{},{}
sh.601868,v1,1D,1202,1202,726,0,2023-09-13,0,evaluated,{},{}
sh.601868,v8,1D,1202,1202,491,1,2024-09-03,0,evaluated,{},{}
sh.601868,v1,1W,1202,253,0,0,,0,warmup_insufficient,{},{}
sh.601868,v8,1W,1202,253,0,0,,0,warmup_insufficient,{},{}
sh.601869,v1,1D,1978,1978,726,0,2023-09-13,0,evaluated,{},{}
sh.601869,v8,1D,1978,1978,726,0,2023-09-13,0,evaluated,{},{}
sh.601869,v1,1W,1978,417,77,0,2025-03-21,0,evaluated,{},{}
sh.601869,v8,1W,1978,417,0,0,,0,warmup_insufficient,{},{}
sh.601872,v1,1D,4545,4418,726,1,2023-09-13,0,evaluated,{},{}
sh.601872,v8,1D,4545,4418,726,2,2023-09-13,0,evaluated,{},{}
sh.601872,v1,1W,4545,935,154,0,2023-09-15,0,evaluated,{},{}
sh.601872,v8,1W,4545,935,154,1,2023-09-15,0,evaluated,{},{}
sh.601877,v1,1D,4042,3901,726,1,2023-09-13,0,evaluated,{},{}
sh.601877,v8,1D,4042,3901,726,2,2023-09-13,0,evaluated,{},{}
sh.601877,v1,1W,4042,825,154,0,2023-09-15,0,evaluated,{},{}
sh.601877,v8,1W,4042,825,114,0,2024-07-05,0,evaluated,{},{}
sh.601878,v1,1D,2241,2241,726,0,2023-09-13,0,evaluated,{},{}
sh.601878,v8,1D,2241,2241,726,0,2023-09-13,0,evaluated,{},{}
sh.601878,v1,1W,2241,471,131,0,2024-03-08,0,evaluated,{},{}
sh.601878,v8,1W,2241,471,0,0,,0,warmup_insufficient,{},{}
sh.601881,v1,1D,2341,2341,726,0,2023-09-13,0,evaluated,{},{}
sh.601881,v8,1D,2341,2341,726,0,2023-09-13,0,evaluated,{},{}
sh.601881,v1,1W,2341,493,153,0,2023-09-22,0,evaluated,{},{}
sh.601881,v8,1W,2341,493,0,0,,0,warmup_insufficient,{},{}
sh.601882,v1,1D,2395,2392,726,0,2023-09-13,0,evaluated,{},{}
sh.601882,v8,1D,2395,2392,726,2,2023-09-13,0,evaluated,{},{}
sh.601882,v1,1W,2395,504,154,0,2023-09-15,0,evaluated,{},{}
sh.601882,v8,1W,2395,504,0,0,,0,warmup_insufficient,{},{}
sh.601886,v1,1D,3660,3626,726,0,2023-09-13,0,evaluated,{},{}
sh.601886,v8,1D,3660,3626,726,1,2023-09-13,0,evaluated,{},{}
sh.601886,v1,1W,3660,767,154,0,2023-09-15,0,evaluated,{},{}
sh.601886,v8,1W,3660,767,56,0,2025-08-15,0,evaluated,{},{}
sh.601888,v1,1D,4111,4045,726,0,2023-09-13,0,evaluated,{},{}
sh.601888,v8,1D,4111,4045,726,1,2023-09-13,0,evaluated,{},{}
sh.601888,v1,1W,4111,855,154,0,2023-09-15,0,evaluated,{},{}
sh.601888,v8,1W,4111,855,144,0,2023-12-01,0,evaluated,{},{}
sh.601890,v1,1D,3817,3811,726,0,2023-09-13,0,evaluated,{},{}
sh.601890,v8,1D,3817,3811,726,2,2023-09-13,0,evaluated,{},{}
sh.601890,v1,1W,3817,804,154,0,2023-09-15,0,evaluated,{},{}
sh.601890,v8,1W,3817,804,93,2,2024-11-29,0,evaluated,{'signal_while_in_position': 1},{'signal_while_in_position': 1}
sh.601898,v1,1D,4523,4512,726,0,2023-09-13,0,evaluated,{},{}
sh.601898,v8,1D,4523,4512,726,0,2023-09-13,0,evaluated,{},{}
sh.601898,v1,1W,4523,953,154,0,2023-09-15,0,evaluated,{},{}
sh.601898,v8,1W,4523,953,154,0,2023-09-15,0,evaluated,{},{}
sh.601899,v1,1D,4469,4425,726,0,2023-09-13,0,evaluated,{},{}
sh.601899,v8,1D,4469,4425,726,1,2023-09-13,0,evaluated,{},{}
sh.601899,v1,1W,4469,937,154,0,2023-09-15,0,evaluated,{},{}
sh.601899,v8,1W,4469,937,154,0,2023-09-15,0,evaluated,{},{}
sh.601900,v1,1D,2574,2456,726,0,2023-09-13,0,evaluated,{},{}
sh.601900,v8,1D,2574,2456,726,0,2023-09-13,0,evaluated,{},{}
sh.601900,v1,1W,2574,517,154,0,2023-09-15,0,evaluated,{},{}
sh.601900,v8,1W,2574,517,0,0,,0,warmup_insufficient,{},{}
sh.601901,v1,1D,3666,3547,726,0,2023-09-13,0,evaluated,{},{}
sh.601901,v8,1D,3666,3547,726,1,2023-09-13,0,evaluated,{},{}
sh.601901,v1,1W,3666,750,154,1,2023-09-15,0,evaluated,{},{}
sh.601901,v8,1W,3666,750,39,0,2025-12-12,0,evaluated,{},{}
sh.601908,v1,1D,3645,3626,726,0,2023-09-13,0,evaluated,{},{}
sh.601908,v8,1D,3645,3626,726,1,2023-09-13,0,evaluated,{},{}
sh.601908,v1,1W,3645,766,154,0,2023-09-15,0,evaluated,{},{}
sh.601908,v8,1W,3645,766,55,0,2025-08-22,0,evaluated,{},{}
sh.601916,v1,1D,1650,1644,726,0,2023-09-13,0,evaluated,{},{}
sh.601916,v8,1D,1650,1644,726,2,2023-09-13,0,evaluated,{},{}
sh.601916,v1,1W,1650,347,7,0,2026-07-31,0,evaluated,{},{}
sh.601916,v8,1W,1650,347,0,0,,0,warmup_insufficient,{},{}
sh.601918,v1,1D,4545,4392,726,0,2023-09-13,0,evaluated,{},{}
sh.601918,v8,1D,4545,4392,726,1,2023-09-13,0,evaluated,{},{}
sh.601918,v1,1W,4545,932,154,0,2023-09-15,0,evaluated,{},{}
sh.601918,v8,1W,4545,932,154,0,2023-09-15,0,evaluated,{},{}
sh.601919,v1,1D,4545,4387,726,0,2023-09-13,0,evaluated,{},{}
sh.601919,v8,1D,4545,4387,726,1,2023-09-13,0,evaluated,{},{}
sh.601919,v1,1W,4545,929,154,0,2023-09-15,0,evaluated,{},{}
sh.601919,v8,1W,4545,929,154,0,2023-09-15,0,evaluated,{},{}
sh.601921,v1,1D,1247,1247,726,0,2023-09-13,0,evaluated,{},{}
sh.601921,v8,1D,1247,1247,536,3,2024-07-02,0,evaluated,{'signal_while_in_position': 1},{'signal_while_in_position': 1}
sh.601921,v1,1W,1247,263,0,0,,0,warmup_insufficient,{},{}
sh.601921,v8,1W,1247,263,0,0,,0,warmup_insufficient,{},{}
sh.601928,v1,1D,3592,3537,726,0,2023-09-13,0,evaluated,{},{}
sh.601928,v8,1D,3592,3537,726,2,2023-09-13,0,evaluated,{},{}
sh.601928,v1,1W,3592,746,154,0,2023-09-15,0,evaluated,{},{}
sh.601928,v8,1W,3592,746,35,0,2026-01-09,0,evaluated,{},{}
sh.601929,v1,1D,3538,3528,726,0,2023-09-13,0,evaluated,{},{}
sh.601929,v8,1D,3538,3528,726,0,2023-09-13,0,evaluated,{},{}
sh.601929,v1,1W,3538,746,154,0,2023-09-15,0,evaluated,{},{}
sh.601929,v8,1W,3538,746,35,0,2026-01-09,0,evaluated,{},{}
sh.601933,v1,1D,3826,3802,726,0,2023-09-13,0,evaluated,{},{}
sh.601933,v8,1D,3826,3802,726,0,2023-09-13,0,evaluated,{},{}
sh.601933,v1,1W,3826,804,154,0,2023-09-15,0,evaluated,{},{}
sh.601933,v8,1W,3826,804,93,0,2024-11-29,0,evaluated,{},{}
sh.601939,v1,1D,4545,4530,726,0,2023-09-13,0,evaluated,{},{}
sh.601939,v8,1D,4545,4530,726,0,2023-09-13,0,evaluated,{},{}
sh.601939,v1,1W,4545,956,154,0,2023-09-15,0,evaluated,{},{}
sh.601939,v8,1W,4545,956,154,0,2023-09-15,0,evaluated,{},{}
sh.601949,v1,1D,2201,2201,726,1,2023-09-13,0,evaluated,{},{}
sh.601949,v8,1D,2201,2201,726,1,2023-09-13,0,evaluated,{},{}
sh.601949,v1,1W,2201,463,123,0,2024-04-30,0,evaluated,{},{}
sh.601949,v8,1W,2201,463,0,0,,0,warmup_insufficient,{},{}
sh.601952,v1,1D,2269,2269,726,0,2023-09-13,0,evaluated,{},{}
sh.601952,v8,1D,2269,2269,726,2,2023-09-13,0,evaluated,{},{'signal_while_in_position': 1}
sh.601952,v1,1W,2269,477,137,0,2024-01-19,0,evaluated,{},{}
