signal_i,signal_time,side,trend_ewmac_forecast,trend_donchian_forecast,trend_ensemble_forecast,trend_ensemble_horizon_dispersion,ewmac_only_score,donchian_only_score,trend_only_score,dense_only_score,trend_component_consensus,trend_quality,passes_soft_l0,passes_soft_l1,passes_soft_l2,passes_soft_l3,selected_profile,selected_gate_pass,outcome_label_included,training_eligible
111272,2025-03-07 17:30:00+00:00,short,-0.2574255704042079,-0.3529068389980042,-0.30516620470110606,0.1353896592110583,0.6287127852021039,0.6764534194990021,0.6525831023505531,0.8071197376004977,1.0,0.683490429400542,True,True,True,True,soft_l2,True,False,False
111550,2025-03-10 15:00:00+00:00,short,-0.3394444207244851,-0.5721346573561102,-0.4557895390402977,0.1587630588437098,0.6697222103622426,0.7860673286780551,0.7278947695201489,0.7722721203947969,1.0,0.7367702396950785,True,True,True,True,soft_l2,True,False,False
111742,2025-03-12 15:00:00+00:00,short,-0.3886405874655042,-1.0,-0.6943202937327522,0.30948917895765904,0.6943202937327521,1.0,0.8471601468663761,0.8619154673765153,1.0,0.8501112109684039,True,True,True,True,soft_l2,True,False,False
111798,2025-03-13 05:00:00+00:00,short,-0.3677305504087503,-0.5292644661037312,-0.4484975082562408,0.1680040852496101,0.6838652752043751,0.7646322330518656,0.7242487541281204,0.8378700457828518,1.0,0.7469730124590668,True,True,True,True,soft_l2,True,False,False
111840,2025-03-13 15:30:00+00:00,short,-0.11133471569140947,-0.3191346063448999,-0.21523466101815467,0.13729523878124997,0.5556673578457048,0.6595673031724499,0.6076173305090773,0.7700784492187012,1.0,0.6401095542510021,True,True,True,True,soft_l2,True,False,False
112013,2025-03-15 10:45:00+00:00,long,0.33846435633525934,0.4225487809705581,0.3805065686529087,0.17446069661488908,0.6692321781676297,0.7112743904852791,0.6902532843264544,0.6549895384796842,1.0,0.6832005351571004,True,True,True,True,soft_l2,True,False,False
112851,2025-03-24 04:15:00+00:00,long,0.2726972334997229,0.7653681603242449,0.519032696911984,0.27021509641728714,0.6363486167498614,0.8826840801621225,0.7595163484559919,0.8527375862497256,1.0,0.7781605960147386,True,True,True,True,soft_l2,True,False,False
113033,2025-03-26 01:45:00+00:00,long,0.20306731633995864,0.4659858578168494,0.33452658707840405,0.15289368702453235,0.6015336581699793,0.7329929289084247,0.667263293539202,0.8001706186185854,1.0,0.6938447585550787,True,True,True,True,soft_l2,True,False,False
113173,2025-03-27 12:45:00+00:00,short,-0.2869459510656327,-0.3931694422202718,-0.34005769664295227,0.17482500957760413,0.6434729755328163,0.6965847211101359,0.6700288483214761,0.7778902232829813,1.0,0.6916011233137772,True,True,True,True,soft_l2,True,False,False
113340,2025-03-29 06:30:00+00:00,short,-0.59206128065716,-0.3100181297568861,-0.451039705207023,0.24955179051817786,0.79603064032858,0.655009064878443,0.7255198526035115,0.5822436808172881,1.0,0.6968646182462669,True,True,True,True,soft_l2,True,False,False
113760,2025-04-02 15:30:00+00:00,long,0.1620870401278208,0.8801052313796528,0.5210961357537368,0.39073160982344773,0.5810435200639104,0.9400526156898263,0.7605480678768684,0.5938924247615305,1.0,0.7272169392538008,True,True,True,True,soft_l2,True,False,False
113936,2025-04-04 11:30:00+00:00,short,-0.3550953177581356,-0.7929892510928672,-0.5740422844255014,0.27119656199865955,0.6775476588790678,0.8964946255464337,0.7870211422127507,0.7753220250696068,1.0,0.784681318784122,True,True,True,True,soft_l2,True,False,False
114026,2025-04-05 10:00:00+00:00,long,0.37557538644900473,0.6285418606809307,0.5020586235649677,0.17216455219674473,0.6877876932245024,0.8142709303404654,0.7510293117824838,0.6958340223292778,1.0,0.7399902538918427,True,True,True,True,soft_l2,True,False,False
114966,2025-04-15 05:00:00+00:00,long,0.10919013935437576,0.42235633579173965,0.26577323757305765,0.34800161443157873,0.5545950696771879,0.7111781678958699,0.6328866187865289,0.6074167762544068,0.8333333333333334,0.6277926502801044,True,True,True,True,soft_l2,True,False,False
115805,2025-04-23 22:45:00+00:00,long,0.4972780342465979,0.3452218151443036,0.4212499246954508,0.28766134632819,0.7486390171232989,0.6726109075721518,0.7106249623477254,0.45782901871152853,1.0,0.6600657736204861,True,True,True,True,soft_l2,True,False,False
115929,2025-04-25 05:45:00+00:00,long,0.05804666461682948,0.16841489093020703,0.11323077777351827,0.09527770556583774,0.5290233323084147,0.5842074454651035,0.5566153888867591,0.6584438077400621,1.0,0.5769810726574197,True,True,True,False,soft_l2,True,False,False
116008,2025-04-26 01:30:00+00:00,long,0.36782014311247707,0.6789789941944672,0.5233995686534721,0.24658213664404025,0.6839100715562385,0.8394894970972335,0.7616997843267361,0.5691576891450485,1.0,0.7231913652903986,True,True,True,True,soft_l2,True,False,False
116031,2025-04-26 07:15:00+00:00,long,0.4161270175330361,0.3477713260591781,0.38194917179610705,0.14048836022369282,0.708063508766518,0.6738856630295891,0.6909745858980535,0.6750291979174501,1.0,0.6877855083019329,True,True,True,True,soft_l2,True,False,False
116971,2025-05-06 02:15:00+00:00,short,-0.249779112364897,-0.9020727777401595,-0.5759259450525284,0.3441181008003604,0.6248895561824485,0.9510363888700797,0.7879629725262642,0.8388151208199675,1.0,0.798133402185005,True,True,True,True,soft_l2,True,False,False
117048,2025-05-06 21:30:00+00:00,short,-0.39802071338138206,-0.36303091759807155,-0.38052581548972686,0.20494713567445996,0.699010356690691,0.6815154587990357,0.6902629077448634,0.43783204649773166,1.0,0.6397767354954371,True,True,True,True,soft_l2,True,False,False
117158,2025-05-08 01:00:00+00:00,long,0.09015598638435655,0.5483858790423123,0.31927093271333434,0.3114341778315057,0.5450779931921783,0.7741929395211562,0.6596354663566671,0.5482152698696483,0.8333333333333334,0.6373514270592634,True,True,True,True,soft_l2,True,False,False
117905,2025-05-15 19:45:00+00:00,short,-0.2940239279112636,-0.23548854217598678,-0.26475623504362517,0.09797378577222417,0.6470119639556318,0.6177442710879933,0.6323781175218126,0.7516058805575665,1.0,0.6562236701289634,True,True,True,True,soft_l2,True,False,False
118393,2025-05-20 21:45:00+00:00,long,0.044188219902477927,0.3514822029766734,0.1978352114395757,0.27233907230966203,0.522094109951239,0.6757411014883367,0.5989176057197878,0.33588091035416207,0.5,0.5463102666466627,True,True,False,False,soft_l2,False,False,False
118462,2025-05-21 15:00:00+00:00,long,0.32436231194460147,0.30064461241112994,0.31250346217786573,0.17559163802139327,0.6621811559723008,0.650322306205565,0.6562517310889329,0.7690902220488983,0.8333333333333334,0.678819429280926,True,True,True,True,soft_l2,True,False,False
118497,2025-05-21 23:45:00+00:00,long,0.09903553153904208,0.25952898201834723,0.17928225677869467,0.13907053115672982,0.549517765769521,0.6297644910091736,0.5896411283893473,0.6807668942754028,0.8333333333333334,0.6078662815665585,True,True,True,True,soft_l2,True,False,False
118633,2025-05-23 09:45:00+00:00,long,0.31582940579205393,-0.030661455499590092,0.14258397514623194,0.3044100707074502,0.6579147028960269,0.48466927225020495,0.571291987573116,0.4364458322836701,0.6666666666666666,0.5443227565152268,True,True,False,False,soft_l2,False,False,False
118971,2025-05-26 22:15:00+00:00,long,0.21839643421883773,0.23010166546852973,0.22424904984368374,0.09808906440971107,0.6091982171094189,0.6150508327342649,0.6121245249218419,0.7630219362734687,1.0,0.6423040071921673,True,True,True,True,soft_l2,True,False,False
119123,2025-05-28 12:15:00+00:00,long,0.3151463393674744,0.7381156249008969,0.5266309821341856,0.34964609172917965,0.6575731696837372,0.8690578124504484,0.7633154910670927,0.552877553313285,1.0,0.7212279035163313,True,True,True,True,soft_l2,True,False,False
119166,2025-05-28 23:00:00+00:00,long,0.18156214062167855,0.7344004731137038,0.4579813068676912,0.31075132123385624,0.5907810703108393,0.8672002365568519,0.7289906534338456,0.733947259843881,1.0,0.7299819747158528,True,True,True,True,soft_l2,True,False,False
119567,2025-06-02 03:15:00+00:00,short,-0.2635130338288769,-0.7270087068654463,-0.49526087034716154,0.3407951318589114,0.6317565169144385,0.8635043534327231,0.7476304351735807,0.7396950708011684,1.0,0.7460433622990983,True,True,True,True,soft_l2,True,False,False
119759,2025-06-04 03:15:00+00:00,long,0.3351346644471276,0.6932130150261248,0.5141738397366261,0.2640017308000006,0.6675673322235638,0.8466065075130624,0.757086919868313,0.7148182273227526,1.0,0.748633181359201,True,True,True,True,soft_l2,True,False,False
119809,2025-06-04 15:45:00+00:00,long,0.4329226005264208,0.8415286641731129,0.6372256323497669,0.2116003833785541,0.7164613002632104,0.9207643320865564,0.8186128161748835,0.8463690784151843,1.0,0.8241640686229437,True,True,True,True,soft_l2,True,False,False
119861,2025-06-05 04:45:00+00:00,long,0.16850088557100537,0.2224908568367596,0.19549587120388248,0.3093896173358604,0.5842504427855026,0.6112454284183798,0.5977479356019413,0.5824203772066051,0.8333333333333334,0.5946824239228741,True,True,True,False,soft_l2,True,False,False
120030,2025-06-06 23:00:00+00:00,short,-0.25370376119619026,-0.5096366651858105,-0.3816702131910004,0.41951650283261765,0.6268518805980952,0.7548183325929052,0.6908351065955002,0.6078826952107343,0.8333333333333334,0.6742446243185471,True,True,True,True,soft_l2,True,False,False
120885,2025-06-15 20:45:00+00:00,short,-0.27332909863636834,-0.6611353711790421,-0.46723223490770516,0.24748221022202926,0.6366645493181842,0.830567685589521,0.7336161174538526,0.7735164663613807,1.0,0.7415961872353583,True,True,True,True,soft_l2,True,False,False
121134,2025-06-18 11:00:00+00:00,short,-0.39124736531552085,-0.2933795164413233,-0.3423134408784221,0.14455716781330075,0.6956236826577604,0.6466897582206617,0.671156720439211,0.7535014233259096,1.0,0.6876256610165508,True,True,True,True,soft_l2,True,False,False
121864,2025-06-26 01:30:00+00:00,long,0.1777782930742928,0.8970440881763535,0.5374111906253232,0.37849908262189463,0.5888891465371464,0.9485220440881768,0.7687055953126616,0.7849713744324676,1.0,0.7719587511366228,True,True,True,True,soft_l2,True,False,False
122237,2025-06-29 22:45:00+00:00,long,0.45861706365724625,1.0,0.7293085318286231,0.2939970307130618,0.7293085318286231,1.0,0.8646542659143115,0.8969038055140797,1.0,0.8711041738342652,True,True,True,True,soft_l2,True,False,False
122313,2025-06-30 17:45:00+00:00,long,0.1971488434797201,0.5987008606776085,0.3979248520786643,0.27095007798574794,0.5985744217398601,0.7993504303388043,0.6989624260393321,0.8137333942421712,1.0,0.7219166196799001,True,True,True,True,soft_l2,True,False,False
123017,2025-07-08 01:45:00+00:00,short,-0.30393358307607127,-0.5893452275635455,-0.44663940531980834,0.17393258664566608,0.6519667915380356,0.7946726137817728,0.7233197026599042,0.8043883405468661,1.0,0.7395334302372966,True,True,True,True,soft_l2,True,False,False
123129,2025-07-09 05:45:00+00:00,long,0.5148963458509844,0.4220273957965886,0.4684618708237865,0.16786216750396396,0.7574481729254923,0.7110136978982943,0.7342309354118932,0.43503828118121485,1.0,0.6743924045657576,True,True,True,True,soft_l2,True,False,False
123270,2025-07-10 17:00:00+00:00,long,0.5893940167435577,0.9420701392906404,0.765732078017099,0.2360258510654492,0.7946970083717788,0.9710350696453203,0.8828660390085494,0.7129096263860653,1.0,0.8488747564840526,True,True,True,True,soft_l2,True,False,False
123598,2025-07-14 03:00:00+00:00,long,0.3566898566944427,0.6998145523909232,0.5282522045426828,0.17799692538651687,0.6783449283472214,0.8499072761954616,0.7641261022713415,0.7506156999457321,1.0,0.7614240218062196,True,True,True,True,soft_l2,True,False,False
123897,2025-07-17 05:45:00+00:00,long,0.6183558305327288,0.460783267814387,0.5395695491735578,0.27563596650554084,0.8091779152663644,0.7303916339071935,0.769784774586779,0.4289289776052181,1.0,0.7016136151904668,True,True,True,True,soft_l2,True,False,False
123960,2025-07-17 21:30:00+00:00,long,0.5070470304107718,0.5134100385891607,0.5102285344999663,0.16265538824338574,0.7535235152053859,0.7567050192945803,0.7551142672499831,0.6673395273196159,1.0,0.7375593192639097,True,True,True,True,soft_l2,True,False,False
124082,2025-07-19 04:00:00+00:00,long,0.3624417413036554,0.6281266721297867,0.49528420671672096,0.27950072847091517,0.6812208706518277,0.8140633360648933,0.7476421033583605,0.7124859040268963,1.0,0.7406108634920676,True,True,True,True,soft_l2,True,False,False
124276,2025-07-21 04:30:00+00:00,long,0.5012452140721755,0.538587501762379,0.5199163579172773,0.23221302689410545,0.7506226070360877,0.7692937508811895,0.7599581789586387,0.4448743682446925,1.0,0.6969414168158495,True,True,True,True,soft_l2,True,False,False
124570,2025-07-24 06:00:00+00:00,short,-0.5083028285525716,-0.5575128021199706,-0.5329078153362711,0.12669172150239125,0.7541514142762857,0.7787564010599852,0.7664539076681356,0.6044663990989116,1.0,0.7340564059542909,True,True,True,True,soft_l2,True,False,False
124682,2025-07-25 10:00:00+00:00,long,0.19378119428054963,0.7125581205833482,0.453169657431949,0.3199674929202484,0.5968905971402748,0.8562790602916741,0.7265848287159745,0.6770030401218283,0.8333333333333334,0.7166684709971454,True,True,True,True,soft_l2,True,False,False
124728,2025-07-25 21:30:00+00:00,long,0.25227037292298476,0.5892540829878268,0.42076222795540574,0.23477996660859676,0.6261351864614924,0.7946270414939134,0.7103811139777029,0.776800641855379,1.0,0.7236650195532381,True,True,True,True,soft_l2,True,False,False
125088,2025-07-29 15:30:00+00:00,short,-0.29201624195911335,-0.8496607919061422,-0.5708385169326278,0.34507286422066397,0.6460081209795567,0.924830395953071,0.7854192584663139,0.7792794780987311,1.0,0.7841913023927973,True,True,True,True,soft_l2,True,False,False
125856,2025-08-06 15:30:00+00:00,long,0.14241594668805688,0.7733133373331441,0.4578646420106005,0.3391908403004388,0.5712079733440284,0.886656668666572,0.7289323210053003,0.8013151468528716,1.0,0.7434088861748146,True,True,True,True,soft_l2,True,False,False
125914,2025-08-07 06:00:00+00:00,long,0.4885251059099754,0.6202919770443788,0.5544085414771771,0.16224621785568605,0.7442625529549877,0.8101459885221893,0.7772042707385886,0.7206564780913448,1.0,0.7658947122091398,True,True,True,True,soft_l2,True,False,False
126034,2025-08-08 12:00:00+00:00,long,0.5432286111425634,-0.03625257901004941,0.253488016066257,0.4345155038332985,0.7716143055712816,0.4818737104949753,0.6267440080331285,0.4458594228888696,0.6666666666666666,0.5905670910042767,True,True,True,False,soft_l2,True,False,False
126337,2025-08-11 15:45:00+00:00,long,0.2884633423247602,0.8505566114580478,0.5695099768914039,0.30453588731856157,0.6442316711623801,0.9252783057290239,0.7847549884457019,0.7940027737074702,1.0,0.7866045454980556,True,True,True,True,soft_l2,True,False,False
126795,2025-08-16 10:15:00+00:00,short,-0.559770827212267,-0.6958352998343643,-0.6278030635233157,0.1730329054527145,0.7798854136061335,0.8479176499171821,0.8139015317616578,0.6797311751807732,1.0,0.7870674604454809,True,True,True,True,soft_l2,True,False,False
127102,2025-08-19 15:00:00+00:00,short,-0.49974991878545144,-0.9591527369718701,-0.7294513278786607,0.23851831164122117,0.7498749593927257,0.9795763684859351,0.8647256639393304,0.8002983504921883,1.0,0.851840201249902,True,True,True,True,soft_l2,True,False,False
127851,2025-08-27 10:15:00+00:00,long,0.3726689192182316,0.1680921538344183,0.27038053652632493,0.2760255796531341,0.6863344596091158,0.5840460769172091,0.6351902682631625,0.30820346772295976,0.8333333333333334,0.5697929081551221,True,True,True,False,soft_l2,True,False,False
127969,2025-08-28 15:45:00+00:00,short,-0.26964011337590177,-0.8733618382173991,-0.5715009757966504,0.36271813779349793,0.6348200566879509,0.9366809191086996,0.7857504878983252,0.8164502057598704,1.0,0.7918904314706343,True,True,True,True,soft_l2,True,False,False
128105,2025-08-30 01:45:00+00:00,short,-0.5496671656973068,-0.970852018270839,-0.7602595919840729,0.2555520464726588,0.7748335828486534,0.9854260091354194,0.8801297959920364,0.5371172170647598,1.0,0.8115272802065812,True,True,True,True,soft_l2,True,False,False
128437,2025-09-02 12:45:00+00:00,short,-0.3652247715089229,-0.7890930627639862,-0.5771589171364545,0.329125061571775,0.6826123857544615,0.8945465313819931,0.7885794585682273,0.7657323535927937,1.0,0.7840100375731407,True,True,True,True,soft_l2,True,False,False
128512,2025-09-03 07:30:00+00:00,short,-0.2649813466600426,-0.1376155792421723,-0.20129846295110745,0.1535567256177825,0.6324906733300213,0.5688077896210861,0.6006492314755537,0.6760173041463203,0.8333333333333334,0.6157228460097071,True,True,True,True,soft_l2,True,False,False
128933,2025-09-07 16:45:00+00:00,short,-0.09133248726538605,-0.5501597326338487,-0.3207461099496174,0.39058229877006667,0.545666243632693,0.7750798663169243,0.6603730549748087,0.513533503648602,0.6666666666666666,0.6310051447095674,True,True,True,True,soft_l2,True,False,False
129083,2025-09-09 06:15:00+00:00,long,0.21857468885456363,0.7625450556339142,0.49055987224423886,0.3856033351966577,0.6092873444272818,0.8812725278169571,0.7452799361221194,0.6800386176862281,1.0,0.7322316724349412,True,True,True,True,soft_l2,True,False,False
129340,2025-09-11 22:30:00+00:00,long,0.46421479225905776,0.611998043439321,0.5381064178491893,0.18792690602779535,0.7321073961295289,0.8059990217196604,0.7690532089245947,0.7353356847660883,1.0,0.7623097040928936,True,True,True,True,soft_l2,True,False,False
129667,2025-09-15 08:15:00+00:00,short,-0.32470024091503785,-0.7022581596014392,-0.5134792002582386,0.2139461367302254,0.662350120457519,0.8511290798007196,0.7567396001291193,0.8140610989030823,1.0,0.7682038998839119,True,True,True,True,soft_l2,True,False,False
129867,2025-09-17 10:15:00+00:00,short,-0.1185866106535138,-0.36474846862946686,-0.24166753964149035,0.22223211579450358,0.5592933053267569,0.6823742343147334,0.6208337698207451,0.5531564855765556,0.8333333333333334,0.6072983129719073,True,True,True,True,soft_l2,True,False,False
130024,2025-09-19 01:30:00+00:00,long,0.3550301430708644,0.27894314638266166,0.316986644726763,0.17867425361445563,0.6775150715354322,0.6394715731913309,0.6584933223633815,0.786014429159633,1.0,0.6839975437226319,True,True,True,True,soft_l2,True,False,False
130300,2025-09-21 22:30:00+00:00,short,-0.200040690242532,-0.19204555541457305,-0.19604312282855252,0.07079569117352155,0.600020345121266,0.5960227777072865,0.5980215614142763,0.8608203922800555,1.0,0.6505813275874321,True,True,True,True,soft_l2,True,False,False
130413,2025-09-23 02:45:00+00:00,short,-0.622933823188533,-0.550442931297399,-0.586688377242966,0.29762954876243114,0.8114669115942665,0.7752214656486995,0.7933441886214829,0.5351278653920767,1.0,0.7417009239756017,True,True,True,True,soft_l2,True,False,False
130511,2025-09-24 03:15:00+00:00,short,-0.32279291644941216,-1.0,-0.661396458224706,0.35715046927206073,0.661396458224706,1.0,0.830698229112353,0.8095732147319199,1.0,0.8264732262362665,True,True,True,True,soft_l2,True,False,False
130731,2025-09-26 10:15:00+00:00,short,-0.5487632262990282,-0.5936987494386216,-0.5712309878688249,0.2313071923790899,0.774381613149514,0.7968493747193108,0.7856154939344124,0.6000707323314036,1.0,0.7485065416138107,True,True,True,True,soft_l2,True,False,False
131176,2025-10-01 01:30:00+00:00,long,0.012146433508998473,0.21459395606784593,0.11337019478842221,0.12702520672620793,0.5060732167544992,0.607296978033923,0.5566850973942111,0.6017295243793082,0.6666666666666666,0.5656939827912305,True,True,True,False,soft_l2,True,False,False
131204,2025-10-01 08:30:00+00:00,long,0.29011788393955257,1.0,0.6450589419697763,0.37546233208795887,0.6450589419697763,1.0,0.8225294709848882,0.7533046112421696,1.0,0.8086844990363445,True,True,True,True,soft_l2,True,False,False
131426,2025-10-03 16:00:00+00:00,long,0.4265282489205406,0.8872277596526293,0.6568780042865848,0.2629710338312323,0.7132641244602703,0.9436138798263147,0.8284390021432924,0.8181800555316088,1.0,0.8263872128209557,True,True,True,True,soft_l2,True,False,False
131662,2025-10-06 03:00:00+00:00,long,0.09120771435901733,0.3466377293858666,0.21892272187244197,0.27452524471188927,0.5456038571795087,0.6733188646929333,0.6094613609362209,0.4625123926299525,0.8333333333333334,0.5800715672749672,True,True,True,False,soft_l2,True,False,False
131905,2025-10-08 15:45:00+00:00,short,-0.42237230695568373,-0.48062954428464205,-0.4515009256201629,0.20302326318450548,0.7111861534778419,0.740314772142321,0.7257504628100815,0.678396099313931,1.0,0.7162795901108514,True,True,True,True,soft_l2,True,False,False
131947,2025-10-09 02:15:00+00:00,short,-0.3433034721970742,-0.7627670339317062,-0.5530352530643902,0.28043277601728345,0.6716517360985371,0.881383516965853,0.7765176265321951,0.7861233248569098,1.0,0.7784387661971381,True,True,True,True,soft_l2,True,False,False
132062,2025-10-10 07:00:00+00:00,short,-0.3938426094382206,-0.5377348065175148,-0.4657887079778677,0.20945513413178418,0.6969213047191103,0.7688674032587575,0.7328943539889339,0.7246809850634612,1.0,0.7312516802038393,True,True,True,True,soft_l2,True,False,False
132391,2025-10-13 17:15:00+00:00,long,0.38759748257003984,0.5914552640766895,0.4895263733233646,0.2036446416739997,0.69379874128502,0.7957276320383447,0.7447631866616823,0.6643923106261931,1.0,0.7286890114545845,True,True,True,True,soft_l2,True,False,False
132547,2025-10-15 08:15:00+00:00,long,0.344656063217276,1.0,0.6723280316086381,0.3277664937198599,0.672328031608638,1.0,0.8361640158043191,0.7460250611275026,1.0,0.8181362248689559,True,True,True,True,soft_l2,True,False,False
132672,2025-10-16 15:30:00+00:00,short,-0.17978868561680872,-0.7549555988920723,-0.4673721422544406,0.29952407613720156,0.5898943428084044,0.8774777994460361,0.7336860711272203,0.7683724872643485,1.0,0.7406233543546459,True,True,True,True,soft_l2,True,False,False
132733,2025-10-17 06:45:00+00:00,short,-0.6772055368210408,-1.0,-0.8386027684105204,0.17824137733561612,0.8386027684105204,1.0,0.9193013842052602,0.60663003765662,1.0,0.8567671148955323,True,True,True,True,soft_l2,True,False,False
133012,2025-10-20 04:30:00+00:00,long,0.5468902261759384,0.9034839892611276,0.7251871077185329,0.19101362284364237,0.7734451130879691,0.9517419946305639,0.8625935538592664,0.7293822473567829,1.0,0.8359512925587698,True,True,True,True,soft_l2,True,False,False
133735,2025-10-27 17:15:00+00:00,long,0.5586608083877097,0.45910541124476284,0.5088831098162362,0.19322335526378026,0.7793304041938549,0.7295527056223814,0.754441554908118,0.7227886025277321,1.0,0.748110964432041,True,True,True,True,soft_l2,True,False,False
133841,2025-10-28 19:45:00+00:00,short,-0.3414799677080223,-1.0,-0.6707399838540112,0.34088124827483623,0.6707399838540111,1.0,0.8353699919270057,0.8900045084964496,1.0,0.8462968952408946,True,True,True,True,soft_l2,True,False,False
133994,2025-10-30 10:00:00+00:00,short,-0.47875460467552716,-0.2202615509261371,-0.34950807780083215,0.2414858516420273,0.7393773023377636,0.6101307754630686,0.6747540389004161,0.44942331594119983,1.0,0.6296878943085729,True,True,True,True,soft_l2,True,False,False
134121,2025-10-31 17:45:00+00:00,short,-0.10144820959915679,-0.1387640999150501,-0.12010615475710344,0.289648838355063,0.5507241047995783,0.5693820499575251,0.5600530773785517,0.6758341641325067,0.6666666666666666,0.5832092947293427,True,True,True,False,soft_l2,True,False,False
134347,2025-11-03 02:15:00+00:00,short,-0.3103213886031217,-1.0,-0.6551606943015609,0.3519681947677336,0.6551606943015609,1.0,0.8275803471507804,0.8267300275611564,1.0,0.8274102832328557,True,True,True,True,soft_l2,True,False,False
134650,2025-11-06 06:00:00+00:00,short,0.11450100026833947,-0.37524822377832434,-0.13037361175499243,0.393467840377362,0.4427494998658303,0.6876241118891622,0.5651868058774963,0.38541499792771317,0.5,0.5292324442875397,True,True,False,False,soft_l2,False,False,False
134763,2025-11-07 10:15:00+00:00,short,-0.46308336835589964,-0.8255350080208362,-0.6443091881883679,0.22701666744078255,0.7315416841779498,0.9127675040104182,0.8221545940941839,0.7638884972503326,1.0,0.8105013747254137,True,True,True,True,soft_l2,True,False,False
135268,2025-11-12 16:30:00+00:00,short,-0.30524325645601663,-0.6482485979589968,-0.4767459272075067,0.2518416612451444,0.6526216282280083,0.8241242989794983,0.7383729636037534,0.6928409373131751,1.0,0.7292665583456377,True,True,True,True,soft_l2,True,False,False
135478,2025-11-14 21:00:00+00:00,short,-0.3588804277527205,-0.20008657278756425,-0.2794835002701424,0.21197435742007023,0.6794402138763602,0.6000432863937821,0.6397417501350712,0.5634627414814546,1.0,0.6244859484043479,True,True,True,True,soft_l2,True,False,False
135527,2025-11-15 09:15:00+00:00,short,-0.37922325055952116,0.041868412729891856,-0.16867741891481466,0.31333920722412567,0.6896116252797606,0.4790657936350541,0.5843387094574073,0.7456021819389381,0.8333333333333334,0.6165914039537135,True,True,True,True,soft_l2,True,False,False
136179,2025-11-22 04:15:00+00:00,short,-0.3751145413041607,-0.11305973613544891,-0.2440871387198048,0.26486061883918427,0.6875572706520804,0.5565298680677244,0.6220435693599025,0.6625702520323656,0.8333333333333334,0.6301489058943951,True,True,True,True,soft_l2,True,False,False
136340,2025-11-23 20:30:00+00:00,long,0.3391811576251831,0.37157273786421047,0.3553769477446968,0.15201109407019156,0.6695905788125915,0.6857863689321052,0.6776884738723484,0.7147880868514338,1.0,0.6851083964681656,True,True,True,True,soft_l2,True,False,False
136419,2025-11-24 16:15:00+00:00,long,0.20658765706874047,0.46170710947787486,0.3341473832733077,0.17521395629910333,0.6032938285343702,0.7308535547389374,0.6670736916366539,0.8263297435102418,1.0,0.6989249020113715,True,True,True,True,soft_l2,True,False,False
136520,2025-11-25 17:30:00+00:00,long,0.28515283817778075,0.6444441294561469,0.46479848381696387,0.24431119529479708,0.6425764190888904,0.8222220647280735,0.7323992419084819,0.8620693048707238,1.0,0.7583332545009304,True,True,True,True,soft_l2,True,False,False
136774,2025-11-28 09:00:00+00:00,long,0.319426855056304,0.6156406806978821,0.46753376787709305,0.16147825372428393,0.659713427528152,0.807820340348941,0.7337668839385465,0.9045582114456351,1.0,0.7679251494399643,True,True,True,True,soft_l2,True,False,False
136818,2025-11-28 20:00:00+00:00,long,0.2072447970552533,-0.1578517503617044,0.02469652334677445,0.22369798003349126,0.6036223985276267,0.4210741248191478,0.5123482616733872,0.43424489673222344,0.5,0.4967275886851545,True,False,False,False,soft_l2,False,False,False
137420,2025-12-05 02:30:00+00:00,long,0.28204191069689843,0.678114769835544,0.4800783402662212,0.2809170579156631,0.6410209553484492,0.839057384917772,0.7400391701331106,0.5849572692254977,1.0,0.7090227899515881,True,True,True,True,soft_l2,True,False,False
137704,2025-12-08 01:30:00+00:00,long,0.2226280130048496,0.6637520697431235,0.4431900413739866,0.23574933138110823,0.6113140065024248,0.8318760348715617,0.7215950206869933,0.6157258650591736,1.0,0.7004211895614294,True,True,True,True,soft_l2,True,False,False
138582,2025-12-17 05:00:00+00:00,short,-0.3300099803349781,-0.35088764834234,-0.34044881433865903,0.2318577413776988,0.665004990167489,0.67544382417117,0.6702244071693295,0.591021707040383,1.0,0.6543838671435402,True,True,True,True,soft_l2,True,False,False
138629,2025-12-17 16:45:00+00:00,short,-0.36245725182387717,-0.6906122036297488,-0.526534727726813,0.1741971912039417,0.6812286259119386,0.8453061018148744,0.7632673638634064,0.8767517838930678,1.0,0.7859642478693387,True,True,True,True,soft_l2,True,False,False
139022,2025-12-21 19:00:00+00:00,long,0.11525816162236459,0.48702591800689893,0.3011420398146318,0.27606481151113277,0.5576290808111823,0.7435129590034495,0.6505710199073159,0.814158699853908,1.0,0.6832885558966344,True,True,True,True,soft_l2,True,False,False
139248,2025-12-24 03:30:00+00:00,short,-0.4152519052521904,-0.15226438926784933,-0.28375814726001986,0.15370973976173227,0.7076259526260952,0.5761321946339246,0.64187907363001,0.847602222379956,1.0,0.6830237033799992,True,True,True,True,soft_l2,True,False,False
139423,2025-12-25 23:15:00+00:00,short,-0.2567631310867225,-0.542047414827787,-0.39940527295725475,0.21090420544438068,0.6283815655433612,0.7710237074138935,0.6997026364786274,0.7060640728767748,1.0,0.7009749237582569,True,True,True,True,soft_l2,True,False,False
139713,2025-12-28 23:45:00+00:00,long,0.16064628536683398,0.5202102282063965,0.34042825678661526,0.20108837439003555,0.580323142683417,0.7601051141031983,0.6702141283933076,0.805108261673874,1.0,0.6971929550494209,True,True,True,True,soft_l2,True,False,False
