trade_id,kind,bar_open,time,timing,side,price,fraction,gross_return,cost_return,net_return,reason
178,entry,2026-04-27 05:00:00+00:00,2026-04-27 05:00:00+00:00,open,1,2382.06,1.0,0.0,0.001,-0.001,arrow_next_open
178,exit,2026-04-27 05:05:00+00:00,2026-04-27 05:10:00+00:00,intrabar,1,2374.73,1.0,-0.003077168501213201,0.001,-0.004077168501213201,stop
179,entry,2026-04-27 09:10:00+00:00,2026-04-27 09:10:00+00:00,open,-1,2318.01,1.0,0.0,0.001,-0.001,arrow_next_open
179,exit,2026-04-27 14:35:00+00:00,2026-04-27 14:40:00+00:00,intrabar,-1,2325.01,1.0,-0.003019831665954875,0.001,-0.004019831665954875,stop
180,entry,2026-04-27 20:10:00+00:00,2026-04-27 20:10:00+00:00,open,-1,2292.75,1.0,0.0,0.001,-0.001,arrow_next_open
180,exit,2026-04-27 21:05:00+00:00,2026-04-27 21:05:00+00:00,open,-1,2288.2,1.0,0.0019845164104242974,0.001,0.0009845164104242974,reverse_arrow
181,entry,2026-04-28 04:05:00+00:00,2026-04-28 04:05:00+00:00,open,-1,2287.64,1.0,0.0,0.001,-0.001,arrow_next_open
181,exit,2026-04-28 05:25:00+00:00,2026-04-28 05:30:00+00:00,intrabar,-1,2293.93,1.0,-0.0027495584969663422,0.001,-0.0037495584969663423,stop
182,entry,2026-04-28 07:45:00+00:00,2026-04-28 07:45:00+00:00,open,-1,2281.45,1.0,0.0,0.001,-0.001,arrow_next_open
182,exit,2026-04-28 08:15:00+00:00,2026-04-28 08:20:00+00:00,intrabar,-1,2288.89,1.0,-0.003261083959762434,0.001,-0.004261083959762434,stop
183,entry,2026-04-28 13:50:00+00:00,2026-04-28 13:50:00+00:00,open,-1,2279.52,1.0,0.0,0.001,-0.001,arrow_next_open
183,exit,2026-04-28 17:35:00+00:00,2026-04-28 17:40:00+00:00,intrabar,-1,2290.9,1.0,-0.004992279076296846,0.001,-0.005992279076296846,stop
184,entry,2026-04-28 20:40:00+00:00,2026-04-28 20:40:00+00:00,open,1,2296.37,1.0,0.0,0.001,-0.001,arrow_next_open
184,exit,2026-04-28 21:10:00+00:00,2026-04-28 21:15:00+00:00,intrabar,1,2289.58,1.0,-0.002956840578826614,0.001,-0.003956840578826614,stop
185,entry,2026-04-28 21:35:00+00:00,2026-04-28 21:35:00+00:00,open,1,2287.7,1.0,0.0,0.001,-0.001,arrow_next_open
185,exit,2026-04-28 22:15:00+00:00,2026-04-28 22:15:00+00:00,open,1,2289.01,1.0,0.0005726275298336692,0.001,-0.00042737247016633086,reverse_arrow
186,entry,2026-04-28 22:55:00+00:00,2026-04-28 22:55:00+00:00,open,1,2284.15,1.0,0.0,0.001,-0.001,arrow_next_open
186,exit,2026-04-29 00:05:00+00:00,2026-04-29 00:05:00+00:00,open,1,2288.54,1.0,0.0019219403279118197,0.001,0.0009219403279118197,reverse_arrow
187,entry,2026-04-29 02:40:00+00:00,2026-04-29 02:40:00+00:00,open,1,2285.5,1.0,0.0,0.001,-0.001,arrow_next_open
187,exit,2026-04-29 03:30:00+00:00,2026-04-29 03:30:00+00:00,open,1,2299.88,1.0,0.006291839859986936,0.001,0.005291839859986936,reverse_arrow
188,entry,2026-04-29 06:40:00+00:00,2026-04-29 06:40:00+00:00,open,1,2325.41,1.0,0.0,0.001,-0.001,arrow_next_open
188,exit,2026-04-29 12:20:00+00:00,2026-04-29 12:25:00+00:00,intrabar,1,2317.66,1.0,-0.0033327456233523955,0.001,-0.004332745623352396,stop
189,entry,2026-04-29 20:45:00+00:00,2026-04-29 20:45:00+00:00,open,-1,2244.49,1.0,0.0,0.001,-0.001,arrow_next_open
189,exit,2026-04-29 21:45:00+00:00,2026-04-29 21:50:00+00:00,intrabar,-1,2257.53,1.0,-0.0058097830687597884,0.001,-0.0068097830687597885,stop
190,entry,2026-04-30 06:40:00+00:00,2026-04-30 06:40:00+00:00,open,-1,2248.64,1.0,0.0,0.001,-0.001,arrow_next_open
190,exit,2026-04-30 07:30:00+00:00,2026-04-30 07:35:00+00:00,intrabar,-1,2255.85,1.0,-0.0032063825245480793,0.001,-0.004206382524548079,stop
191,entry,2026-04-30 10:35:00+00:00,2026-04-30 10:35:00+00:00,open,1,2258.86,1.0,0.0,0.001,-0.001,arrow_next_open
191,exit,2026-04-30 11:45:00+00:00,2026-04-30 11:50:00+00:00,intrabar,1,2251.83,1.0,-0.0031121893344431273,0.001,-0.004112189334443127,stop
192,entry,2026-04-30 23:55:00+00:00,2026-04-30 23:55:00+00:00,open,-1,2257.0,1.0,0.0,0.001,-0.001,arrow_next_open
