fold,variant,timeframe_min,side,seed,seed_pairs,seed_matched_pairs,seed_mean_net_r_difference,seed_mean_net_return_difference,seed_match_rate
development,A,30,1,22,488,485,0.1396885879615827,0.0034379193668240627,0.9938524590163934
development,A,30,1,23,488,488,0.15958579715404445,0.0036470264227316937,1.0
development,A,30,1,24,488,485,0.16218931748315035,0.003983308959622755,0.9938524590163934
development,A,30,1,25,488,485,0.0998430620244358,0.0031539374611169457,0.9938524590163934
development,A,30,1,26,488,485,0.07993068900303373,2.5327639620803476e-05,0.9938524590163934
development,A,30,1,27,488,486,-0.018743909845203847,0.0015155386095375885,0.9959016393442623
development,A,30,1,28,488,485,0.1198396731134233,0.004696183770565685,0.9938524590163934
development,A,30,1,29,488,486,0.289324743590627,0.007153669474446509,0.9959016393442623
development,A,30,1,30,488,486,0.28915974686636414,0.007271341881738405,0.9959016393442623
development,A,30,1,31,488,485,0.04551523644178157,0.0014682448889006933,0.9938524590163934
development,A,30,1,32,488,486,0.28181571392976656,0.006098868797731614,0.9959016393442623
development,A,30,1,33,488,486,0.29979754192408553,0.006124589860996999,0.9959016393442623
development,A,30,1,34,488,485,0.27328057250463,0.005589697467904697,0.9938524590163934
development,A,30,1,35,488,487,0.11509190548927539,0.003740216106064419,0.9979508196721312
development,A,30,1,36,488,485,0.07203390203065894,0.001721260959472359,0.9938524590163934
development,A,30,1,37,488,488,0.0468447565029512,0.00414473681602494,1.0
development,A,30,1,38,488,486,0.11455946330014104,0.0026163579265527635,0.9959016393442623
development,A,30,1,39,488,484,0.0786849796733029,0.002269991770555102,0.9918032786885246
development,A,30,1,40,488,486,-0.03983412396467788,0.0008665966499602706,0.9959016393442623
development,A,30,1,41,488,486,-0.037520890906639716,0.0014963366480094827,0.9959016393442623
development,A,30,1,42,488,485,0.04523164429184389,0.00165529022802847,0.9938524590163934
development,A,30,1,43,488,486,0.15900907638428208,0.004111864768058784,0.9959016393442623
development,A,30,1,44,488,485,0.18447477644007765,0.004036882594181472,0.9938524590163934
development,A,30,1,45,488,488,0.3500780684063131,0.007889252715517573,1.0
development,A,30,1,46,488,487,0.30061163300398697,0.004070604542786218,0.9979508196721312
development,A,30,1,47,488,487,0.12394817534122338,0.0021656008572675848,0.9979508196721312
development,A,30,1,48,488,485,0.22101524019992988,0.0036093508048470543,0.9938524590163934
development,A,30,1,49,488,485,-0.024867598287144646,-0.0006697701383742228,0.9938524590163934
development,A,30,1,50,488,487,-0.005920055459303833,0.0032739826246161625,0.9979508196721312
development,A,30,1,51,488,486,0.07564785565441519,0.003923092824506411,0.9959016393442623
development,A,30,1,52,488,485,0.10043132277424345,0.0020608842011757625,0.9938524590163934
development,A,30,1,53,488,486,0.17611311250159373,0.0041509461764430815,0.9959016393442623
development,A,30,1,54,488,487,0.27172919062339207,0.006005245455635837,0.9979508196721312
development,A,30,1,55,488,485,-0.11000325174746195,-0.0004599015141444152,0.9938524590163934
development,A,30,1,56,488,485,0.25166314714691695,0.006233047805248275,0.9938524590163934
development,A,30,1,57,488,488,0.2584092630923038,0.005052799648551793,1.0
development,A,30,1,58,488,487,0.2562254277635216,0.005639485572285134,0.9979508196721312
development,A,30,1,59,488,487,0.0056327786999213645,0.0017081392857494924,0.9979508196721312
development,A,30,1,60,488,487,0.16664741559981414,0.00559059213061498,0.9979508196721312
development,A,30,1,61,488,487,0.06343948932044333,-0.0025220797221997718,0.9979508196721312
development,A,30,1,62,488,483,0.17449242614615468,0.0035201294511268593,0.9897540983606558
development,A,30,1,63,488,487,0.32342771569589707,0.008203073978975019,0.9979508196721312
development,A,30,1,64,488,486,0.1957236140465892,0.0033132144136613726,0.9959016393442623
development,A,30,1,65,488,483,0.1570885884810893,0.003379917228046434,0.9897540983606558
development,A,30,1,66,488,484,-0.09142777306962323,7.43229811783836e-05,0.9918032786885246
development,A,30,1,67,488,485,0.1751300800097606,0.0012291133999384803,0.9938524590163934
development,A,30,1,68,488,486,0.19058149465923946,0.003183760881035314,0.9959016393442623
development,A,30,1,69,488,484,0.14832063708606388,0.0022788616649800004,0.9918032786885246
development,A,30,1,70,488,486,0.12983435745333483,0.00265256131371568,0.9959016393442623
development,A,30,1,71,488,481,0.024417042429699824,0.0010382120779894508,0.985655737704918
development,A,30,1,72,488,487,0.09223824928424183,0.003091694338486013,0.9979508196721312
development,A,30,1,73,488,488,0.195473828283676,0.005005919008289209,1.0
development,A,30,1,74,488,483,0.0027279553796379042,0.0014131902269374837,0.9897540983606558
development,A,30,1,75,488,486,0.1554218127208834,0.0037243401010906675,0.9959016393442623
development,A,30,1,76,488,484,0.24657720957736312,0.004858063909626872,0.9918032786885246
development,A,30,1,77,488,485,0.1609073275508075,0.004006657994503625,0.9938524590163934
development,A,30,1,78,488,487,0.07211812439817915,0.0030154108128068206,0.9979508196721312
development,A,30,1,79,488,487,-0.016035210325697682,0.0006143919428659125,0.9979508196721312
development,A,30,1,80,488,485,0.008369461431592935,0.001747354724927267,0.9938524590163934
development,A,30,1,81,488,485,0.24233174210578845,0.006257928318425285,0.9938524590163934
development,A,30,1,82,488,485,0.21758599527930636,0.00438273033178411,0.9938524590163934
development,A,30,1,83,488,486,0.2581402813588888,0.005230085271093364,0.9959016393442623
development,A,30,1,84,488,486,0.18900380996972024,0.0035043980750467454,0.9959016393442623
development,A,30,1,85,488,485,-0.033201105331536224,-0.00014443023751873563,0.9938524590163934
development,A,30,1,86,488,485,0.22472893322315005,0.005772426760382617,0.9938524590163934
development,A,30,1,87,488,483,0.2670928231139687,0.003980115258019425,0.9897540983606558
development,A,30,1,88,488,483,0.13035861725583853,0.0013926536491682523,0.9897540983606558
development,A,30,1,89,488,483,0.181040183006876,0.005479952440577752,0.9897540983606558
development,A,30,1,90,488,486,0.10308163915661682,0.0024768489485594695,0.9959016393442623
development,A,30,1,91,488,487,0.2251403146977139,0.004949151317246589,0.9979508196721312
development,A,30,1,92,488,486,0.0004620219650882758,0.0016140020831292377,0.9959016393442623
development,A,30,1,93,488,488,0.2424311543526605,0.004773366803162382,1.0
development,A,30,1,94,488,488,0.03255347421696194,0.0005495643911598819,1.0
development,A,30,1,95,488,485,0.313273613286527,0.005824352298305732,0.9938524590163934
development,A,30,1,96,488,486,0.12891049460361992,0.003948692832198076,0.9959016393442623
development,A,30,1,97,488,487,0.05643086724180318,0.003273184588590418,0.9979508196721312
development,A,30,1,98,488,487,0.29745436552999777,0.006076366783170144,0.9979508196721312
development,A,60,-1,0,250,250,0.048567341377627485,0.0013514189782706085,1.0
development,A,60,-1,1,250,250,-0.08225949363752759,-0.0033574106730720563,1.0
development,A,60,-1,2,250,250,-0.08985528462239578,-0.0018735934699194467,1.0
development,A,60,-1,3,250,250,-0.07427309889151947,-0.0018349423526214737,1.0
development,A,60,-1,4,250,250,-0.026465728437665124,-0.004501352822165439,1.0
development,A,60,-1,5,250,250,0.03133061862028634,-0.0005361882059870131,1.0
development,A,60,-1,6,250,250,0.11524656258101032,0.002277155050190639,1.0
development,A,60,-1,7,250,250,0.02993179475963055,-0.00030496123508735575,1.0
development,A,60,-1,8,250,250,-0.09597896283218123,-0.0041132143050549175,1.0
development,A,60,-1,9,250,250,-0.05425461827271048,-0.001367799490792434,1.0
development,A,60,-1,10,250,250,0.011273416688303303,0.0012702554018989734,1.0
development,A,60,-1,11,250,250,0.20487604014216124,0.005465447759527513,1.0
development,A,60,-1,12,250,250,-0.04911927516760575,0.0017267124844480306,1.0
development,A,60,-1,13,250,250,0.03881180058011034,0.0010359657776995205,1.0
development,A,60,-1,14,250,250,0.08869875611302538,0.0014370334862595217,1.0
development,A,60,-1,15,250,250,0.0011226370105721023,-0.001608732988301783,1.0
development,A,60,-1,16,250,250,0.020854797018022456,0.0007992856508612182,1.0
development,A,60,-1,17,250,250,-0.07185298736290117,-0.0009548605041514441,1.0
development,A,60,-1,18,250,250,0.023726706930678628,0.0005686868605191133,1.0
development,A,60,-1,19,250,250,0.04338220385320866,-0.0007991129107755087,1.0
development,A,60,-1,20,250,250,-0.1680066451317486,-0.0055942432529199485,1.0
development,A,60,-1,21,250,250,-0.10574010679472315,-0.0016637251487907573,1.0
development,A,60,-1,22,250,250,0.06412357250655387,0.0004960322380332949,1.0
development,A,60,-1,23,250,250,0.08725468533927405,0.0032979675056971887,1.0
development,A,60,-1,24,250,250,0.09677723977462631,-0.0006068242225091549,1.0
development,A,60,-1,25,250,250,-0.20738541769351018,-0.0032210928710251856,1.0
development,A,60,-1,26,250,250,-0.013581914545349547,-0.00201603091901888,1.0
development,A,60,-1,27,250,250,0.16955666362959465,0.004935665689016219,1.0
development,A,60,-1,28,250,250,0.09306706206860388,0.0021063646209631805,1.0
development,A,60,-1,29,250,250,-0.04544805171879095,0.0002050555711468657,1.0
development,A,60,-1,30,250,250,-0.25007643228182624,-0.006847912424020524,1.0
development,A,60,-1,31,250,250,-0.18179860342519924,-0.005090055479595864,1.0
development,A,60,-1,32,250,250,-0.13166984514147514,-0.0065494883506289825,1.0
development,A,60,-1,33,250,250,-0.00390102512677061,1.7897976393003055e-05,1.0
development,A,60,-1,34,250,249,-0.2131301714013153,-0.010105479149584725,0.996
development,A,60,-1,35,250,250,-0.26526373428370537,-0.004098719865863469,1.0
development,A,60,-1,36,250,250,0.04247869647862992,-0.0004671793982495077,1.0
development,A,60,-1,37,250,250,-0.08870801315287524,-0.004180921210420255,1.0
development,A,60,-1,38,250,250,0.018806733844292184,-0.001978433219854462,1.0
development,A,60,-1,39,250,250,0.09994194800659298,0.0016022735880724258,1.0
development,A,60,-1,40,250,250,-0.0825374729478191,-0.0009807429959427924,1.0
development,A,60,-1,41,250,250,0.0681881022625671,0.0035033869156350225,1.0
development,A,60,-1,42,250,250,0.07537683653710378,0.0013706591442728653,1.0
development,A,60,-1,43,250,250,0.02983141839981615,0.004249690418404823,1.0
development,A,60,-1,44,250,250,-0.1577035556934271,-0.0027029400990514372,1.0
development,A,60,-1,45,250,250,0.05691675547965542,4.3508659705632005e-05,1.0
development,A,60,-1,46,250,249,0.18225361202311546,0.001787597229089479,0.996
development,A,60,-1,47,250,250,0.08553551127677421,0.00252478243418824,1.0
development,A,60,-1,48,250,249,0.011365675126906848,-0.0033893218941091134,0.996
development,A,60,-1,49,250,250,0.1709429564655345,0.0034503333904538675,1.0
development,A,60,-1,50,250,250,-0.13931094260987933,-0.0048142575889739475,1.0
development,A,60,-1,51,250,250,0.06092897007746536,0.003608975113498079,1.0
development,A,60,-1,52,250,250,-0.06035305809425191,-9.46458701348255e-05,1.0
development,A,60,-1,53,250,250,-0.05476195319029607,-0.0036207717185647247,1.0
development,A,60,-1,54,250,250,-0.196345063968822,-0.0049745456853821455,1.0
development,A,60,-1,55,250,250,-0.045150952592353986,-0.0031862769198040437,1.0
development,A,60,-1,56,250,250,-0.07671238911666542,-0.003265156394560617,1.0
development,A,60,-1,57,250,250,0.007201747326265651,-0.0019898284370089853,1.0
development,A,60,-1,58,250,250,-0.20752389624195985,-0.005458019065757526,1.0
development,A,60,-1,59,250,250,-0.08620716929792574,-0.0009531936243182635,1.0
development,A,60,-1,60,250,250,0.1079017347064421,0.0017896966444430052,1.0
development,A,60,-1,61,250,250,0.15282315922089998,0.0030543810318949005,1.0
development,A,60,-1,62,250,250,-0.19220824249821786,-0.004048490756214679,1.0
development,A,60,-1,63,250,250,0.07579100873977801,0.001959164675316589,1.0
development,A,60,-1,64,250,250,0.006102848501827085,-0.0018466875555695976,1.0
development,A,60,-1,65,250,250,-0.02589922078437381,-0.0011464896615866996,1.0
development,A,60,-1,66,250,250,0.03234005956417726,0.0002194931547683452,1.0
development,A,60,-1,67,250,250,-0.05240134545098042,-0.0018070058875139924,1.0
development,A,60,-1,68,250,250,-0.09037530250928773,-0.0036713178296097736,1.0
development,A,60,-1,69,250,250,0.14024818233696176,0.002354857131200836,1.0
development,A,60,-1,70,250,250,-0.1654036786556006,-0.00381801164439065,1.0
development,A,60,-1,71,250,250,-0.07462990146557602,-0.0047836572677874365,1.0
development,A,60,-1,72,250,250,0.12639654051161173,0.0022953661304021163,1.0
development,A,60,-1,73,250,250,-0.04005511748537128,-0.0004880549354124306,1.0
development,A,60,-1,74,250,250,-0.12195664043921996,-0.0043491178757125055,1.0
development,A,60,-1,75,250,250,-0.02196207447351803,0.000724681956380066,1.0
development,A,60,-1,76,250,250,0.07185127042812671,0.0001267093431278319,1.0
development,A,60,-1,77,250,250,0.1374499434207739,0.003985844858276746,1.0
development,A,60,-1,78,250,250,0.044066793556663236,0.0036330843193281993,1.0
development,A,60,-1,79,250,250,0.01411944151468824,0.0021737532027876236,1.0
development,A,60,-1,80,250,250,0.0996527542311111,0.002628743882041034,1.0
development,A,60,-1,81,250,250,0.18648488644856936,0.0042678535689827796,1.0
development,A,60,-1,82,250,250,-0.05195127102346871,-0.0006093240241876371,1.0
development,A,60,-1,83,250,250,-0.07806028433421253,-0.001081011809260171,1.0
development,A,60,-1,84,250,250,0.07257202309624643,0.0024424222487696994,1.0
development,A,60,-1,85,250,250,-0.0002400543079722053,-0.0013920819517854188,1.0
development,A,60,-1,86,250,250,-0.03245452261648357,-0.0023036317772885707,1.0
development,A,60,-1,87,250,250,0.1670853869771988,0.005137959599689531,1.0
development,A,60,-1,88,250,250,-0.10357299160980463,-0.005285297528367716,1.0
development,A,60,-1,89,250,250,0.06308494992415037,0.0013850354194441885,1.0
development,A,60,-1,90,250,250,-0.05906161713048657,-0.001411373789584287,1.0
development,A,60,-1,91,250,250,-0.21633739984697434,-0.005219467288791846,1.0
development,A,60,-1,92,250,250,0.23041838093017128,0.004524016035982187,1.0
development,A,60,-1,93,250,250,-0.13825490880832877,-0.0009548136041461013,1.0
development,A,60,-1,94,250,250,-0.09404309548631401,-0.0007631353222196905,1.0
development,A,60,-1,95,250,250,0.15538994113365623,0.0031878763727197653,1.0
development,A,60,-1,96,250,250,-0.060597602292480526,-0.003608892007214836,1.0
development,A,60,-1,97,250,250,-0.26449024276761707,-0.00825125337150424,1.0
development,A,60,-1,98,250,250,0.03610012140305548,-0.0006758559065849469,1.0
development,A,60,1,0,244,241,-0.08297064905389698,-0.00588016255183879,0.9877049180327869
development,A,60,1,1,244,241,0.28312177366865565,0.007258067925426049,0.9877049180327869
development,A,60,1,2,244,242,0.433521573794237,0.017742098278852623,0.9918032786885246
development,A,60,1,3,244,241,-0.14929387460013627,-0.003343217894279329,0.9877049180327869
development,A,60,1,4,244,242,0.1701850206997458,0.0031301610082082047,0.9918032786885246
development,A,60,1,5,244,242,0.32717539718872024,0.00827519930975318,0.9918032786885246
development,A,60,1,6,244,242,0.1246764296459837,0.003596059536545054,0.9918032786885246
development,A,60,1,7,244,243,0.18082175561538089,0.01085947848673003,0.9959016393442623
development,A,60,1,8,244,241,0.2864052630257212,0.008324874732562746,0.9877049180327869
development,A,60,1,9,244,240,-0.014905069069379545,-0.00011319973396106434,0.9836065573770492
development,A,60,1,10,244,241,0.14824373954758246,0.0039795709088968935,0.9877049180327869
development,A,60,1,11,244,242,0.10811342748817405,0.004783823388587219,0.9918032786885246
development,A,60,1,12,244,242,0.19594437824168479,0.009090239997629531,0.9918032786885246
development,A,60,1,13,244,244,0.13102359479845588,0.0026537813778391523,1.0
development,A,60,1,14,244,244,0.3647222534259805,0.009846635688743848,1.0
development,A,60,1,15,244,242,0.008070173689469913,0.003977654077469212,0.9918032786885246
development,A,60,1,16,244,241,0.2538244599726022,0.007333641763177014,0.9877049180327869
development,A,60,1,17,244,243,0.3710499026181039,0.010276913374618463,0.9959016393442623
development,A,60,1,18,244,241,0.2369666397302921,0.011845811769584255,0.9877049180327869
development,A,60,1,19,244,242,0.09622146837087085,0.002424562779049613,0.9918032786885246
development,A,60,1,20,244,240,0.008505496269990606,-0.0003041887008939818,0.9836065573770492
development,A,60,1,21,244,244,0.1113939625564731,0.006650695523779063,1.0
development,A,60,1,22,244,243,0.10959749036767238,0.0045807736613838095,0.9959016393442623
development,A,60,1,23,244,240,-0.012926954526163914,-0.00043115272591845666,0.9836065573770492
