arm,group,label,n,win_rate,gross_win_rate,gross_r_sum,net_r_sum,net_r_mean,gross_bp_mean,mean_net_r_month_bootstrap_95,net_bp_mean,net_bp_sum,profit_factor_r,profit_factor_bp,max_closed_drawdown_r,longest_net_loss_streak,risk_pct_median,risk_pct_p10,risk_pct_p90,cost_r_mean,holding_hours_median,holding_hours_p95,wait_minutes_median,dual_touch,optimistic_dual_touch_net_r_sum,break_even_roundtrip_cost_bp,min_trade_net_r,max_trade_net_r,control_net_r_mean,control_net_bp_mean,matched_n,excess_net_r_mean
sixma,month,2026-05,9,0.1111111111111111,0.1111111111111111,-5.0,-7.992212846711176,-0.8880236496345751,-50.721455908977994,"[-0.8880236496345751, -0.8880236496345751]",-70.72145590897799,-636.4931031808019,0.24741163954887585,0.18139387389844383,7.992212846711176,5.0,0.007963754045307405,0.003637545334797891,0.010782089199884435,0.3324680940790195,9.583333333333334,70.13333333333331,5.0,0.0,-7.992212846711176,-50.721455908977994,-1.681787456446019,2.627421028466488,-0.1813569829679086,-1.5233037452145044,9.0,-0.7066666666666666
sixma,month,2026-06,10,0.0,0.0,-10.0,-12.008157983961253,-1.2008157983961252,-117.1592449786645,"[-1.2008157983961252, -1.2008157983961252]",-137.1592449786645,-1371.592449786645,0.0,0.0,12.008157983961251,10.0,0.011305465367923094,0.005981331304381942,0.017353704419493382,0.20081579839612534,4.666666666666667,18.63333333333333,10.0,0.0,-12.008157983961253,-117.1592449786645,-1.3392564242755576,-1.0931357276792153,-0.2848157983961259,-33.129157424148104,10.0,-0.9159999999999993
sixma,month,2026-07,11,0.36363636363636365,0.36363636363636365,5.0,-0.3073259656586964,-0.027938724150790583,2.057713082030635,"[-0.027938724150790625, -0.027938724150790625]",-17.942286917969362,-197.36515609766298,0.9694185587041932,0.6946347433796074,3.088926665328625,2.0,0.004256138809914509,0.0027220655356699082,0.008827361563517893,0.48248417869624516,6.916666666666667,53.875,5.0,0.0,-0.3073259656586964,2.057713082030635,-1.6830940803382504,2.7555290858725763,-0.6170296332417,-12.675157345301301,11.0,0.5890909090909094
sixma,month,2026-08,12,0.5,0.5,12.0,4.18992272907859,0.3491602274232158,37.11638996132384,"[0.34916022742321573, 0.34916022742321573]",17.116389961323833,205.396679535886,1.3622775084207897,1.291279961297375,5.250831875607395,3.0,0.0054282706215462335,0.0014003256978917045,0.011532625336364937,0.6508397725767842,15.208333333333334,68.85416666666667,7.5,0.0,4.18992272907859,37.11638996132384,-3.791333333333333,2.7264147084421224,-0.7603604873504889,-52.234261618319046,12.0,1.1095207147737047
sixma,month,2026-09,4,0.5,0.5,4.0,3.361203738289851,0.8403009345724628,110.7462699165504,"[0.8403009345724628, 0.8403009345724628]",90.7462699165504,362.9850796662016,2.4940053254230343,2.0015462338162684,1.1351204004566613,1.0,0.016121234318015043,0.009437663536205121,0.01809463826188896,0.15969906542753703,40.75,163.0083333333333,62.5,0.0,3.361203738289851,110.7462699165504,-1.1351204004566615,2.891155462750909,-0.15510218155308522,-31.039230079881833,4.0,0.995403116125548
sixma,quarter,2023Q3,3,0.0,0.0,-3.0,-3.8036009473158083,-1.2678669824386029,-88.97523559799761,"[-1.2678669824386029, -1.2678669824386029]",-108.97523559799761,-326.92570679399284,0.0,0.0,3.8036009473158083,3.0,0.006092598367700889,0.005933612352445211,0.012983404843993858,0.2678669824386027,19.666666666666668,21.691666666666666,5.0,0.0,-3.8036009473158083,-88.97523559799761,-1.3393358538122226,-1.1359979274611398,-0.6812003157719334,-71.67699108658128,3.0,-0.5866666666666694
sixma,quarter,2023Q4,23,0.08695652173913043,0.08695652173913043,-15.0,-21.276142150212458,-0.9250496587048894,-72.43264214100623,"[-1.3013797713120034, -0.6781747464561584]",-92.43264214100626,-2125.950769243144,0.210578841625489,0.2701451592531901,22.587482022714074,17.0,0.009854115719603426,0.003357333451270036,0.02038986022913666,0.27287574566141115,6.666666666666667,205.99166666666648,15.0,0.0,-21.276142150212458,-72.43264214100623,-1.7282827657379178,2.890490352757747,-0.5337453108788028,-68.639648119391,23.0,-0.3913043478260866
sixma,quarter,2024Q1,27,0.37037037037037035,0.37037037037037035,13.000000000000007,7.466931136090575,0.27655300504039165,65.8321176043211,"[-0.013309300771431465, 0.77220840106906]",45.8321176043211,1237.4671753166697,1.361016830390368,1.5342501782227875,5.967217501477693,4.0,0.010594603784228534,0.006257409388637012,0.018326875204557547,0.20492847644108997,10.833333333333334,75.49166666666666,20.0,0.0,7.466931136090575,65.8321176043211,-1.4336761805915834,2.89333418043202,-0.34270625421886813,-36.78896978746392,27.0,0.6192592592592598
sixma,quarter,2024Q2,31,0.22580645161290322,0.22580645161290322,-3.0,-12.268792064147508,-0.3957674859402422,3.30964128465789,"[-0.5342115338767343, -0.30636007960601824]",-16.69035871534211,-517.4011201756055,0.6132510636357823,0.830122762132755,20.6598089705428,11.0,0.010846947149880338,0.003165719099388847,0.019668204136289155,0.29899329239185496,6.416666666666667,80.45833333333333,5.0,0.0,-12.268792064147508,3.30964128465789,-1.9738362989323845,2.9181395020805416,-0.4744771633595946,-50.300602772349045,31.0,0.07870967741935242
sixma,quarter,2024Q3,31,0.22580645161290322,0.22580645161290322,-2.9999999999999947,-10.989912724040236,-0.3545133136787173,-14.794303902641914,"[-1.2570936015348562, 0.29400040074520395]",-34.79430390264192,-1078.6234209818995,0.6351387867209345,0.6422377070963606,15.767546431934473,10.0,0.008707800687441768,0.004276622416508607,0.019961190008281112,0.2577391201303304,7.666666666666667,49.25,40.0,0.0,-10.989912724040236,-14.794303902641914,-1.5742999554962245,2.8998055727554237,-0.22419073303355672,-14.744604858102191,31.0,-0.13032258064516059
sixma,quarter,2024Q4,35,0.14285714285714285,0.14285714285714285,-15.0,-25.885318447680955,-0.7395805270765987,-54.18659216054421,"[-0.9218536221594218, -0.33094359090914827]",-74.18659216054422,-2596.5307256190476,0.3394118821423389,0.3060426709285279,25.88531844768096,12.0,0.007769343427050918,0.003285124713102486,0.018452837232113602,0.3110090985051701,4.166666666666667,24.591666666666654,5.0,0.0,-25.885318447680955,-54.18659216054421,-1.8496095842142266,2.8882746389941256,-0.42872338421945627,-48.684469409198634,35.0,-0.31085714285714244
sixma,quarter,2025Q1,26,0.4230769230769231,0.4230769230769231,18.0,11.65770791536746,0.4483733813602869,77.72037745579779,"[-0.07352878058283295, 1.4331727383203126]",57.72037745579779,1500.7298138507424,1.6185439619723505,1.6328154416573182,5.118597688008073,4.0,0.010217238373948445,0.004616359070252618,0.022116164433700087,0.24393431094740528,10.75,162.375,25.0,0.0,11.65770791536746,77.72037745579779,-1.6848258289703317,2.9368047011952187,-0.19316508017817485,-24.01331365453463,26.0,0.6415384615384618
sixma,quarter,2025Q2,34,0.38235294117647056,0.38235294117647056,18.0,7.203007137296295,0.21185315109694985,80.36547356819341,"[-0.5701760386099978, 0.6146400319204698]",60.36547356819341,2052.426101318576,1.2641487549771788,1.8824274999701025,10.221026486726785,5.0,0.007472342389728189,0.0037766235277806506,0.016942856093102022,0.3175586136089325,7.916666666666667,66.26666666666662,20.0,0.0,7.203007137296295,80.36547356819341,-1.577462571976972,2.947008446155757,-0.37638214302069617,-30.644117513515816,34.0,0.5882352941176461
sixma,quarter,2025Q3,22,0.22727272727272727,0.22727272727272727,-2.0,-11.065149187246377,-0.5029613266930171,-15.511035062199115,"[-1.4468176780189446, -0.08399751079353528]",-35.51103506219912,-781.2427713683807,0.5400564917964923,0.489936942446191,13.48924913676682,9.0,0.005521443244013555,0.0028031091690113724,0.010180060891606425,0.4120522357839263,4.458333333333333,74.30833333333331,5.0,0.0,-11.065149187246377,-15.511035062199115,-1.9084707327056791,2.756391523913257,-0.3250392141062899,-16.9082593172018,22.0,-0.1779221125867272
sixma,quarter,2025Q4,38,0.21052631578947367,0.21052631578947367,-6.0,-15.26759927256108,-0.4017789282252916,-22.165180288207207,"[-0.7869966021062537, -0.09850068993289529]",-42.165180288207196,-1602.2768509518735,0.5915329280269638,0.5839298342444132,18.289298247856166,9.0,0.008744670670195598,0.0053959568124396454,0.01936545171322802,0.24388419138318632,11.375,55.21249999999993,7.5,0.0,-15.26759927256108,-22.165180288207207,-1.7141570005858353,2.902633891688229,-0.32283155980423883,-28.977128342025864,38.0,-0.07894736842105277
sixma,quarter,2026Q1,34,0.23529411764705882,0.23529411764705882,-1.9999999999999964,-10.14576045651924,-0.2984047193093894,5.790043059287623,"[-0.8383789582844383, 0.49066930654583846]",-14.209956940712392,-483.13853598422133,0.6873686070973938,0.8554852085150558,10.393091431319966,6.0,0.01010771445731269,0.004831253829390587,0.017346977402299093,0.23958118989762484,8.375,53.71249999999998,12.5,0.0,-10.14576045651924,5.790043059287623,-1.8002798594847638,2.9357487984306068,-0.2548753075446843,-24.775710548492277,34.0,-0.043529411764705095
sixma,quarter,2026Q2,25,0.12,0.12,-13.0,-19.919315805558483,-0.7967726322223393,-63.127252987356414,"[-1.2008157983961252, 0.013509170852323763]",-83.1272529873564,-2078.18132468391,0.28733253142303766,0.1951392440810944,25.32294388061643,13.0,0.008667644351142647,0.00436933119717446,0.014941624760522614,0.2767726322223394,8.416666666666666,104.11666666666666,5.0,0.0,-19.919315805558483,-63.127252987356414,-1.681787456446019,2.7110193427230045,-0.2799726322223397,-23.479843002265095,25.0,-0.5167999999999996
sixma,quarter,2026Q3,27,0.4444444444444444,0.4444444444444444,21.0,7.243800501709745,0.2682889074707313,33.74135567053425,"[-0.027938724150790625, 0.8403009345724627]",13.741355670534244,371.0166031044246,1.303535864233241,1.216474849656927,7.15411407044807,3.0,0.004928239274513742,0.0026223806838060245,0.0178144453145369,0.5094888703070466,11.416666666666666,71.89166666666667,15.0,0.0,7.243800501709745,33.74135567053425,-3.791333333333333,2.891155462750909,-0.6122985385213672,-32.97758483472852,27.0,0.8805874459920985
sixma,wait,<=5m,167,0.2994011976047904,0.2994011976047904,33.000000000000014,-17.372429062387425,-0.10402652133166122,27.531009528921956,"[-0.4233038380418404, 0.24691077276377085]",7.531009528921954,1257.6785913299664,0.8865429992092193,1.089129502794669,37.51362407825629,12.0,0.008173019771791525,0.0033298214661313242,0.017800496650820726,0.301631311750823,6.75,85.78333333333326,5.0,0.0,-17.372429062387425,27.531009528921956,-1.9738362989323845,2.947008446155757,-0.35507869811664283,-31.582600373443256,167.0,0.2510521767849816
sixma,wait,30-60m,47,0.1702127659574468,0.1702127659574468,-15.0,-29.731001354310425,-0.6325744969002218,-38.699886156916584,"[-1.056400430827057, -0.14896138628467834]",-58.699886156916584,-2758.8946493750796,0.4209020637634732,0.41635945345961806,35.39963775898604,16.0,0.008278332631924724,0.0035514646734991547,0.02077706415063642,0.313425560730009,7.666666666666667,75.35833333333328,50.0,0.0,-29.731001354310425,-38.699886156916584,-2.685597911227186,2.890490352757747,-0.43853194370873616,-35.54775697168892,47.0,-0.19404255319148567
sixma,wait,1-3h,56,0.19642857142857142,0.19642857142857142,-12.0,-25.09758779936116,-0.44817121070287785,-31.203505065537126,"[-0.8762330645003226, -0.012153988914739126]",-51.20350506553715,-2867.3962836700803,0.5478412549688615,0.5280390841300736,25.097587799361158,12.0,0.009500414960517092,0.004501595063018397,0.019915898982823643,0.23388549641716352,9.583333333333334,71.14583333333333,100.0,0.0,-25.09758779936116,-31.203505065537126,-1.6547586206896552,2.906050585698467,-0.3213010236392685,-41.02145408237471,56.0,-0.12687018706360936
sixma,wait,5-30m,65,0.27692307692307694,0.27692307692307694,7.0,-15.158038527694163,-0.23320059273375637,9.949638445721563,"[-0.6410870322949835, 0.19771487465224188]",-10.05036155427843,-653.2735010280979,0.7618337974789722,0.8844647467692598,19.48962191213189,9.0,0.007444970974789689,0.002930098842997682,0.017802428467038518,0.34089290042606407,8.416666666666666,149.18333333333305,20.0,0.0,-15.158038527694163,9.949638445721563,-3.791333333333333,2.9368047011952187,-0.3537578568734433,-22.909334896562523,65.0,0.12055726413968693
sixma,wait,>3h,21,0.19047619047619047,0.19047619047619047,-5.0,-9.6910876210649,-0.4614803629078524,-46.98788997468433,"[-1.0145335017265755, 0.18068665437540554]",-66.98788997468434,-1406.745689468371,0.5312895286487233,0.439525626715234,16.8367104797061,9.0,0.010846947149880338,0.004843746379740486,0.022301705472462546,0.22338512481261438,11.833333333333334,100.58333333333333,260.0,0.0,-9.6910876210649,-46.98788997468433,-1.4594985422740623,2.891155462750909,-0.41787890330161465,-58.81807856691176,21.0,-0.043601459606237736
sixma,risk,0.5-1%,129,0.3023255813953488,0.3023255813953488,27.0,-10.046215604911636,-0.07787764034815221,15.056173792783076,"[-0.35377211829644034, 0.22312451878923678]",-4.943826207216926,-637.7535807309835,0.9133454409858129,0.9231836076911041,26.29150351072034,8.0,0.007308131323879285,0.005466926455653903,0.009110120905284555,0.2871799659295476,6.916666666666667,53.76666666666663,15.0,0.0,-10.046215604911636,15.056173792783076,-1.3939388989715686,2.793690252462358,-0.3305064917251758,-23.363303473914062,129.0,0.2526288513770236
sixma,risk,>1%,152,0.23684210526315788,0.23684210526315788,-7.999999999999984,-28.430021159456043,-0.18703961289115817,-5.782716199438469,"[-0.5317562579338865, 0.16525389447832953]",-25.78271619943847,-3918.972862314648,0.7841724396885594,0.8177228627105699,30.82587536799434,16.0,0.014941884281262467,0.010550932843705904,0.023512985523295053,0.13440803394378986,15.083333333333334,139.37083333333325,10.0,0.0,-28.430021159456043,-5.782716199438469,-1.1999840546697038,2.947008446155757,-0.24383473577726708,-48.35105201441326,152.0,0.05679512288610891
sixma,risk,0.2-0.5%,72,0.20833333333333334,0.20833333333333334,-12.0,-53.513106204119296,-0.7432375861683236,-5.427176692693746,"[-1.1257622092291841, -0.38137836301218686]",-25.427176692693745,-1830.7567218739496,0.40639678491861286,0.43074342111447306,58.4986181560131,8.0,0.0034959915282661673,0.0026912099533172393,0.0048367339602049305,0.5765709195016567,3.5416666666666665,16.387500000000006,10.0,0.0,-53.513106204119296,-5.427176692693746,-1.9738362989323845,2.590595633756926,-0.6082319480926822,-21.40796872485588,72.0,-0.13500563807564137
sixma,risk,<=0.2%,3,0.3333333333333333,0.3333333333333333,1.0,-5.060801396331099,-1.686933798777033,6.283877569306264,"[-3.23846562228026, 1.41612984822942]",-13.716122430693735,-41.148367292081204,0.21864209990166553,0.3029275676719756,6.476931244560519,2.0,0.001186522590398748,0.0008105072885598069,0.0012474883378906026,2.0202671321103662,0.4166666666666667,1.2416666666666665,10.0,0.0,-5.060801396331099,6.283877569306264,-3.791333333333333,1.41612984822942,-2.060267132110439,-20.64229477124826,3.0,0.3733333333334061
