fold,variant,side,seed,total,matched,sum_net_r_difference,sum_net_return_difference,mean_excess_net_r,mean_excess_net_return,match_rate
development,C24,-1,88,794,794,80.07191869090178,-1.1110782956712322,0.10084624520264708,-0.001399342941651426,1.0
development,C24,-1,89,794,793,126.97147905418751,0.8824477437445034,0.1601153582020019,0.0011127966503713788,0.9987405541561712
development,C24,-1,90,794,793,75.25258632129764,-0.8401234805059622,0.09489607354514204,-0.0010594243133744794,0.9987405541561712
development,C24,-1,91,794,794,59.55077073186459,-2.135716003215144,0.07500097069504356,-0.0026898186438477885,1.0
development,C24,-1,92,794,794,124.01519736633468,0.6072906645409434,0.15619042489462806,0.0007648497034520698,1.0
development,C24,-1,93,794,791,-30.408781925435203,-2.009747802183381,-0.038443466403837175,-0.0025407683971977,0.9962216624685138
development,C24,-1,94,794,794,5.895957761054511,-0.613730463099237,0.007425639497549762,-0.0007729602809814067,1.0
development,C24,-1,95,794,792,131.59321060231312,0.9153456824678674,0.16615304368978928,0.001155739498065489,0.9974811083123426
development,C24,-1,96,794,792,64.39740252199508,-1.7890817795931202,0.0813098516691857,-0.0022589416409004043,0.9974811083123426
development,C24,-1,97,794,792,71.39805977009088,-1.6618562425619596,0.09014906536627637,-0.0020983033365681307,0.9974811083123426
development,C24,-1,98,794,792,75.4914203532292,-1.2439127016337448,0.09531744994094596,-0.0015705968454971526,0.9974811083123426
development,C24,1,0,471,467,157.78123272441943,4.697071414866956,0.33786131204372466,0.010057968768451726,0.9915074309978769
development,C24,1,1,471,466,94.38085983723329,5.68130416012337,0.20253403398547917,0.012191639828590922,0.9893842887473461
development,C24,1,2,471,466,212.1537651225363,10.467966479232782,0.4552655903917088,0.022463447380327857,0.9893842887473461
development,C24,1,3,471,468,140.89025582740436,4.516435049369787,0.30104755518676146,0.009650502242243134,0.9936305732484076
development,C24,1,4,471,468,88.19665293177914,5.6374952983652555,0.18845438660636568,0.012045930124712084,0.9936305732484076
development,C24,1,5,471,466,239.23204666870848,8.728781022635527,0.513373490705383,0.01873128974814491,0.9893842887473461
development,C24,1,6,471,465,240.04979082959363,7.435847212550177,0.5162361093109541,0.015991069274301457,0.9872611464968153
development,C24,1,7,471,467,95.51844940902188,7.4397969859171145,0.20453629423773423,0.01593104279639639,0.9915074309978769
development,C24,1,8,471,464,73.6104693042446,4.974446921835275,0.158643252810872,0.010720790779817402,0.9851380042462845
development,C24,1,9,471,468,138.0732104264638,5.498303710037181,0.29502822740697393,0.011748512200934147,0.9936305732484076
development,C24,1,10,471,468,193.36976984788922,6.486047394443248,0.4131832689057462,0.01385907562915224,0.9936305732484076
development,C24,1,11,471,470,166.27814610448638,6.622101053583041,0.35378328958401356,0.014089576709751151,0.9978768577494692
development,C24,1,12,471,468,59.95189583203695,2.4776488310635774,0.12810234152144648,0.005294121433896533,0.9936305732484076
development,C24,1,13,471,467,171.02363654715992,8.663034582755522,0.36621763714595273,0.01855039525215315,0.9915074309978769
development,C24,1,14,471,469,140.5987374568653,6.186667963039634,0.2997840883941691,0.01319118968665167,0.9957537154989384
development,C24,1,15,471,468,122.77740602469144,6.921898525922625,0.2623448846681441,0.014790381465646634,0.9936305732484076
development,C24,1,16,471,463,215.9828025538917,9.161403147685027,0.4664855346736322,0.019787047835172843,0.9830148619957537
development,C24,1,17,471,468,280.0812158449739,9.803798828770216,0.5984641364208844,0.020948288095662855,0.9936305732484076
development,C24,1,18,471,467,316.28929924227964,11.826914806349425,0.6772790133667658,0.02532529937119791,0.9915074309978769
development,C24,1,19,471,469,222.6075740496475,7.09941306540896,0.47464301503123135,0.015137341290850662,0.9957537154989384
development,C24,1,20,471,463,43.09908039306067,3.0057558199989947,0.09308656672367314,0.0064919132181403775,0.9830148619957537
development,C24,1,21,471,468,160.05057706008802,6.146483008574737,0.3419884125215556,0.013133510702082771,0.9936305732484076
development,C24,1,22,471,466,144.21180955679324,8.502466558041549,0.3094674024823889,0.0182456363906471,0.9893842887473461
development,C24,1,23,471,467,220.22315879473896,7.448528392081313,0.47156993317931256,0.015949739597604526,0.9915074309978769
development,C24,1,24,471,468,120.72378684251927,6.194159183772178,0.25795680949256256,0.013235382871308073,0.9936305732484076
development,C24,1,25,471,465,67.61052578492085,5.28924709521358,0.14539898018262548,0.011374724935943182,0.9872611464968153
development,C24,1,26,471,466,101.68484280089932,3.3715021603646504,0.21820781716931184,0.007234983176748177,0.9893842887473461
development,C24,1,27,471,466,107.03110533713775,5.585990081747584,0.22968048355608958,0.011987103179715845,0.9893842887473461
development,C24,1,28,471,467,147.82361345086014,4.399729751915835,0.31653878683267694,0.00942126285206817,0.9915074309978769
development,C24,1,29,471,469,94.68892016580938,4.020378506503793,0.20189535216590485,0.008572235621543267,0.9957537154989384
development,C24,1,30,471,470,187.54775207709406,6.57141647121504,0.3990377703767959,0.013981737172797956,0.9978768577494692
development,C24,1,31,471,469,-45.513277891580856,2.483173580662349,-0.0970432364426031,0.00529461317838454,0.9957537154989384
development,C24,1,32,471,468,162.02848449807482,6.070260298445956,0.34621471046597185,0.01297064166334606,0.9936305732484076
development,C24,1,33,471,468,206.5862518703284,6.446874042644808,0.4414236151075393,0.01377537188599318,0.9936305732484076
development,C24,1,34,471,468,151.7529733254195,7.022976402893253,0.32425849001158014,0.015006359835241994,0.9936305732484076
development,C24,1,35,471,469,-19.99986348007905,2.8008808952011384,-0.042643632153686675,0.005972027495098376,0.9957537154989384
development,C24,1,36,471,466,118.27028584056968,6.091633564542148,0.253798896653583,0.013072175031206326,0.9893842887473461
development,C24,1,37,471,469,137.50230350709822,6.273282818904684,0.29318188381044397,0.013375869549903377,0.9957537154989384
development,C24,1,38,471,468,149.81288015839112,7.051084691300262,0.32011299179143404,0.015066420280556115,0.9936305732484076
development,C24,1,39,471,469,207.14553754130043,8.440226113512086,0.44167492013070453,0.017996217726038564,0.9957537154989384
development,C24,1,40,471,467,180.7524755674615,8.214614884071686,0.38705026888107386,0.017590181764607464,0.9915074309978769
development,C24,1,41,471,468,169.05510481402703,6.951347751459448,0.36122885644022873,0.014853307161238135,0.9936305732484076
development,C24,1,42,471,467,82.05609252627112,4.806557028538749,0.17570897757231502,0.010292413337342075,0.9915074309978769
development,C24,1,43,471,469,109.57013430264797,3.5380029331666396,0.2336250198350703,0.007543716275408613,0.9957537154989384
development,C24,1,44,471,469,146.41872514715453,8.230077124684986,0.312193443810564,0.01754813885860338,0.9957537154989384
development,C24,1,45,471,469,162.57086251147462,7.7380250915605515,0.34663296910762176,0.016498987402048085,0.9957537154989384
development,C24,1,46,471,469,272.81826297479085,9.325505433233364,0.5817020532511532,0.01988380689388777,0.9957537154989384
development,C24,1,47,471,467,96.02593878813141,5.87622212076268,0.2056229952636647,0.012582916746815161,0.9915074309978769
development,C24,1,48,471,466,47.47315723568905,3.2293866771411954,0.10187372797358166,0.006930014328629175,0.9893842887473461
development,C24,1,49,471,466,142.79778776826177,6.42078781957575,0.30643302096193514,0.013778514634282726,0.9893842887473461
development,C24,1,50,471,468,91.73387634739211,6.581500053425404,0.1960125562978464,0.014063034302191033,0.9936305732484076
development,C24,1,51,471,465,179.09926233484654,9.335633869829449,0.38515970394590654,0.020076631978127847,0.9872611464968153
development,C24,1,52,471,466,169.6395608287005,4.534160446642264,0.36403339233626714,0.009729958040004857,0.9893842887473461
development,C24,1,53,471,468,152.08366529752485,5.6783359655438055,0.324965096789583,0.012133196507572233,0.9936305732484076
development,C24,1,54,471,469,226.26406586479257,8.560255449658014,0.4824393728460396,0.01825214381590195,0.9957537154989384
development,C24,1,55,471,467,60.890685450729336,2.3275411354773445,0.13038690674674375,0.00498402812736048,0.9915074309978769
development,C24,1,56,471,467,258.8620504151895,10.414569903816268,0.5543084591331682,0.022301006218021988,0.9915074309978769
development,C24,1,57,471,470,106.64325803431163,4.460312352185949,0.22690054900917367,0.0094900262812467,0.9978768577494692
development,C24,1,58,471,470,79.56647712447246,6.12418527065932,0.16929037686057968,0.013030181426934722,0.9978768577494692
development,C24,1,59,471,469,-14.559990900784896,4.937049335805998,-0.031044756718091465,0.010526757645641788,0.9957537154989384
development,C24,1,60,471,469,51.010957834934445,4.486803258618895,0.10876536851798389,0.00956674468788677,0.9957537154989384
development,C24,1,61,471,469,32.10667418362323,1.2656151124356556,0.068457727470412,0.0026985396853638714,0.9957537154989384
development,C24,1,62,471,465,154.07141812112718,7.150012449218671,0.3313363830561875,0.015376370858534777,0.9872611464968153
development,C24,1,63,471,468,126.92931652521136,5.739910757442159,0.27121648830173367,0.012264766575731108,0.9936305732484076
development,C24,1,64,471,467,2.357179886909421,2.8017890290982663,0.005047494404516961,0.005999548242180442,0.9915074309978769
development,C24,1,65,471,464,129.27310066056037,4.7621210207408415,0.2786058203891387,0.010263191855044916,0.9851380042462845
development,C24,1,66,471,465,87.35945174673056,5.443047497169701,0.18786978870264637,0.01170547848853699,0.9872611464968153
development,C24,1,67,471,464,9.959465343771512,0.3617237753350131,0.02146436496502481,0.0007795771020151144,0.9851380042462845
development,C24,1,68,471,468,210.5753243549461,7.563880827743815,0.44994727426270537,0.01616213852082012,0.9936305732484076
development,C24,1,69,471,466,49.059592649792286,2.5068616216473947,0.1052780958150049,0.00537953137692574,0.9893842887473461
development,C24,1,70,471,470,119.27704021284441,5.242746479407738,0.2537809366230732,0.01115477974342072,0.9978768577494692
development,C24,1,71,471,464,99.76213830939705,4.038230843911938,0.21500460842542465,0.008703083715327452,0.9851380042462845
development,C24,1,72,471,468,36.99209672164994,3.7319267205979214,0.07904294171292722,0.007974202394440003,0.9936305732484076
development,C24,1,73,471,469,12.605043166661105,1.3647921391074975,0.026876424662390416,0.002910004560996796,0.9957537154989384
development,C24,1,74,471,464,21.42097092262989,2.9610995550378005,0.04616588560911614,0.0063816800755125015,0.9851380042462845
development,C24,1,75,471,467,180.38214266557503,6.372056587310361,0.38625726480851186,0.013644660786531822,0.9915074309978769
development,C24,1,76,471,466,67.64331751497221,2.019813699686318,0.14515733372311634,0.004334364162416991,0.9893842887473461
development,C24,1,77,471,465,119.01194328238293,4.643945419417793,0.2559396629728665,0.009986979396597406,0.9872611464968153
development,C24,1,78,471,468,126.74278212753529,5.625482246508708,0.27081791052892157,0.012020261210488693,0.9936305732484076
development,C24,1,79,471,468,141.11878123985625,4.525432022132363,0.3015358573501202,0.00966972654301787,0.9936305732484076
development,C24,1,80,471,467,201.0651607826123,7.213439898925109,0.43054638283214625,0.015446338113329997,0.9915074309978769
development,C24,1,81,471,466,214.35960747210072,7.856953060780722,0.4599991576654522,0.01686041429352086,0.9893842887473461
development,C24,1,82,471,466,98.93909949278509,3.8986162317057644,0.2123156641476075,0.008366129252587477,0.9893842887473461
development,C24,1,83,471,469,115.15772676561677,6.275920219220504,0.2455388630396946,0.01338149300473455,0.9957537154989384
development,C24,1,84,471,467,83.35117559465607,4.877530377466241,0.17848217472089095,0.010444390529906297,0.9915074309978769
development,C24,1,85,471,468,34.68669161420026,4.40719192654285,0.07411686242350482,0.0094170767661172,0.9936305732484076
development,C24,1,86,471,468,110.82258734661488,4.075230409507739,0.23680040031327967,0.008707757285272948,0.9936305732484076
development,C24,1,87,471,464,126.37320777684945,5.1531638552685815,0.27235605124321005,0.011105956584630563,0.9851380042462845
development,C24,1,88,471,465,92.24069990765473,5.581519417475715,0.19836709657560156,0.012003267564463902,0.9872611464968153
development,C24,1,89,471,465,122.44258388486008,4.753242568810386,0.2633173846986238,0.010222027029699755,0.9872611464968153
development,C24,1,90,471,466,107.34503208024162,5.1167745914963,0.2303541460949391,0.010980202986043562,0.9893842887473461
development,C24,1,91,471,468,189.53780487903484,6.922502328280844,0.40499530957058727,0.014791671641625734,0.9936305732484076
development,C24,1,92,471,468,-52.632448818155076,2.773040965571429,-0.11246249747469034,0.005925301208485959,0.9936305732484076
development,C24,1,93,471,467,125.50522893894477,5.814486977604144,0.26874781357375754,0.012450721579452128,0.9915074309978769
development,C24,1,94,471,468,176.47608328515545,7.802387850256239,0.37708564804520395,0.01667176891080393,0.9936305732484076
development,C24,1,95,471,467,152.34482317811597,5.336660449090202,0.32622017811159737,0.011427538434882659,0.9915074309978769
development,C24,1,96,471,467,249.80446397611098,8.3055426646259,0.5349131990923147,0.017784887932817774,0.9915074309978769
development,C24,1,97,471,470,82.536181418398,5.582950011916329,0.17560889663488938,0.011878617046630487,0.9978768577494692
development,C24,1,98,471,468,267.73733000986095,9.619699530516336,0.5720883119868824,0.020554913526744305,0.9936305732484076
validation,A,-1,0,1021,1018,39.96145001620424,2.8641810776502985,0.03925486249135976,0.0028135374043716096,0.9970617042115573
validation,A,-1,1,1021,1019,-69.27670524736845,1.075085021435181,-0.0679849904292134,0.001055039275206262,0.9980411361410382
validation,A,-1,2,1021,1019,-28.708374828718718,2.3900656742817317,-0.028173086191088045,0.0023455011523863902,0.9980411361410382
validation,A,-1,3,1021,1020,9.408134557588221,2.36952575039132,0.009223661330968844,0.0023230644611679607,0.9990205680705191
validation,A,-1,4,1021,1019,67.40905016081325,2.025235752032592,0.06615215913720633,0.0019874737507680003,0.9980411361410382
validation,A,-1,5,1021,1018,44.95660906363739,2.205862101801863,0.04416169849080293,0.002166858646170789,0.9970617042115573
validation,A,-1,6,1021,1016,-11.397825421033376,0.7556110521935614,-0.011218332107316315,0.0007437116655448439,0.9951028403525954
validation,A,-1,7,1021,1017,61.86179101340963,2.8942104987592643,0.060827719777197274,0.0028458313655449993,0.9960822722820764
validation,A,-1,8,1021,1018,-57.68327017898136,0.32892891312787653,-0.056663330234755754,0.00032311288126510464,0.9970617042115573
validation,A,-1,9,1021,1017,40.46598662850513,-0.42393522000446376,0.03978956403982805,-0.0004168487905648611,0.9960822722820764
validation,A,-1,10,1021,1015,101.56666162189919,3.113373518239983,0.10006567647477753,0.003067363072157619,0.9941234084231146
validation,A,-1,11,1021,1018,78.99882886021032,0.6547348796125148,0.07760199298645415,0.0006431580349828239,0.9970617042115573
validation,A,-1,12,1021,1018,78.8870017206311,2.108576768304149,0.07749214314403842,0.002071293485563997,0.9970617042115573
validation,A,-1,13,1021,1020,82.35482265736096,1.740553568869831,0.08074002221309898,0.0017064250675194422,0.9990205680705191
validation,A,-1,14,1021,1018,111.1229419743096,1.4822629733762325,0.10915809624195441,0.0014560540013518982,0.9970617042115573
validation,A,-1,15,1021,1019,132.41133631187682,4.131684521143882,0.12994243013923143,0.004054646242535704,0.9980411361410382
validation,A,-1,16,1021,1015,50.659020220156734,4.063259598622391,0.04991036474892289,0.0040032114272141785,0.9941234084231146
validation,A,-1,17,1021,1019,108.36092073803914,3.5533287342584026,0.10634045214724155,0.0034870743221377845,0.9980411361410382
validation,A,-1,18,1021,1017,0.5639453979856324,0.032229510512502224,0.0005545185820901007,3.169076746558724e-05,0.9960822722820764
validation,A,-1,19,1021,1016,76.9873503541142,3.1719812278877577,0.07577495113593917,0.0031220287676060605,0.9951028403525954
validation,A,-1,20,1021,1018,42.235065224750095,1.9557781564240013,0.041488276252210306,0.0019211966173123785,0.9970617042115573
validation,A,-1,21,1021,1018,70.52026975716677,0.44782814081238076,0.069273349466765,0.0004399097650416314,0.9970617042115573
validation,A,-1,22,1021,1017,56.84846342812308,2.545533809110646,0.05589819412794797,0.0025029830964706447,0.9960822722820764
validation,A,-1,23,1021,1017,-56.2843933355373,-1.2250004948854558,-0.05534355293563156,-0.0012045235937910086,0.9960822722820764
validation,A,-1,24,1021,1021,42.92132314844584,3.5406242083620145,0.042038514347155574,0.003467800399962796,1.0
validation,A,-1,25,1021,1019,113.01027747568799,3.2143747927445863,0.1109031182293307,0.003154440424675747,0.9980411361410382
validation,A,-1,26,1021,1017,184.48108386758625,5.3531062705639565,0.1813973292699963,0.005263624651488649,0.9960822722820764
validation,A,-1,27,1021,1018,-63.81670398542822,-0.22653286462860547,-0.06268831432753263,-0.00022252737193379713,0.9970617042115573
validation,A,-1,28,1021,1018,29.72963183701743,2.28764331604353,0.0292039605471684,0.0022471938271547446,0.9970617042115573
validation,A,-1,29,1021,1020,51.649565695081655,3.3232219507585037,0.05063682911282515,0.0032580607360377487,0.9990205680705191
validation,A,-1,30,1021,1017,-7.819288916256809,1.3604720358604032,-0.007688583005168937,0.0013377306153986267,0.9960822722820764
validation,A,-1,31,1021,1017,44.213006827665936,2.7292477276739175,0.04347394968305402,0.002683626084241807,0.9960822722820764
validation,A,-1,32,1021,1018,25.772235181395423,3.690523905646537,0.025316537506282343,0.003625269062521156,0.9970617042115573
validation,A,-1,33,1021,1019,90.46630243156828,1.496422976837038,0.0887794920820101,0.0014685210763857096,0.9980411361410382
validation,A,-1,34,1021,1018,-67.7251069713786,0.2650752933041428,-0.06652760999153104,0.00026038830383511084,0.9970617042115573
validation,A,-1,35,1021,1018,40.441239372413285,1.63444107247116,0.03972616834225274,0.0016055413285571316,0.9970617042115573
validation,A,-1,36,1021,1019,142.49835092619998,2.072557267735191,0.13984136499136407,0.0020339129222131415,0.9980411361410382
validation,A,-1,37,1021,1019,7.050873151965195,0.27138264852796024,0.006919404467090476,0.00026632252063587853,0.9980411361410382
validation,A,-1,38,1021,1015,48.16758648001768,1.1791705506599854,0.04745575022661841,0.0011617443848866852,0.9941234084231146
validation,A,-1,39,1021,1016,8.130729260092393,1.7104027473723538,0.008002686279618497,0.0016834672710357812,0.9951028403525954
validation,A,-1,40,1021,1019,-87.81560937521623,-1.5803521453550577,-0.08617822313563908,-0.0015508853241953462,0.9980411361410382
validation,A,-1,41,1021,1020,172.03693093151176,2.3092688287034417,0.16866365777599193,0.0022639890477484724,0.9990205680705191
validation,A,-1,42,1021,1017,-51.63476615856804,-1.3301311642573403,-0.0507716481401849,-0.0013078969166738844,0.9960822722820764
validation,A,-1,43,1021,1020,122.26849044302543,3.854955649510873,0.11987106906178964,0.003779368283834189,0.9990205680705191
validation,A,-1,44,1021,1019,26.116507513437146,1.567586450978476,0.02562954613683724,0.001538357655523529,0.9980411361410382
validation,A,-1,45,1021,1016,-94.0300922560111,-0.9678140008112146,-0.09254930340158574,-0.0009525728354441089,0.9951028403525954
validation,A,-1,46,1021,1019,25.25124527498677,-0.11984941327506321,0.024780417345423716,-0.00011761473334157331,0.9980411361410382
validation,A,-1,47,1021,1017,86.08868188669804,1.6033828918357704,0.08464963804001774,0.0015765810145877781,0.9960822722820764
validation,A,-1,48,1021,1017,41.47903514329101,2.6067997699109116,0.04078567860697248,0.0025632249458317716,0.9960822722820764
validation,A,-1,49,1021,1019,13.026751687060012,0.3449341672569837,0.012783858377880286,0.0003385026175240272,0.9980411361410382
validation,A,-1,50,1021,1017,-10.015076882037986,0.8226553871886724,-0.009847666550676487,0.0008089040188679178,0.9960822722820764
validation,A,-1,51,1021,1017,27.440253813308544,-1.3040003654944845,0.026981567171394834,-0.0012822029159237803,0.9960822722820764
validation,A,-1,52,1021,1018,-8.610061540864658,0.9376661380382969,-0.00845782076705762,0.0009210865796053997,0.9970617042115573
validation,A,-1,53,1021,1019,28.54912168891349,-0.09656207574022857,0.02801680244250588,-9.47616052406561e-05,0.9980411361410382
validation,A,-1,54,1021,1019,-60.62270876269565,-0.2378563285814228,-0.059492354036011434,-0.0002334213234361362,0.9980411361410382
validation,A,-1,55,1021,1018,-42.144499957353375,0.4418175014544201,-0.041399312335317656,0.0004340054041791946,0.9970617042115573
validation,A,-1,56,1021,1018,149.71736543068326,2.7981166335961296,0.1470701035664865,0.002748641093905825,0.9970617042115573
validation,A,-1,57,1021,1019,-73.9731316894669,-2.5270572478767805,-0.0725938485666996,-0.0024799384179359967,0.9980411361410382
validation,A,-1,58,1021,1018,164.5721470311822,4.1145660746734904,0.16166222694615148,0.004041813432881621,0.9970617042115573
validation,A,-1,59,1021,1019,151.09676446424595,4.658103591618181,0.14827945482261623,0.0045712498445713255,0.9980411361410382
validation,A,-1,60,1021,1019,129.5502183949912,4.250985489040223,0.12713465985769498,0.004171722756663615,0.9980411361410382
validation,A,-1,61,1021,1018,133.46304832220815,4.647260940256291,0.13110319088625555,0.0045650893322753345,0.9970617042115573
validation,A,-1,62,1021,1018,70.13500006807442,2.0684280537422484,0.06889489201186093,0.002031854669687867,0.9970617042115573
validation,A,-1,63,1021,1016,24.381211818270984,0.3668242143729637,0.02399725572664467,0.0003610474550914997,0.9951028403525954
validation,A,-1,64,1021,1019,57.25490402678788,3.1498893698832804,0.05618734448163678,0.0030911573796695586,0.9980411361410382
validation,A,-1,65,1021,1018,90.38491618940631,0.011147086420881025,0.0887867546064895,1.0949986660983324e-05,0.9970617042115573
validation,A,-1,66,1021,1019,73.59085406247782,0.9695826143806818,0.07221869878555233,0.0009515040376650459,0.9980411361410382
validation,A,-1,67,1021,1018,37.89234603657451,2.762693985831903,0.0372223438473227,0.0027138447797955823,0.9970617042115573
validation,A,-1,68,1021,1019,-58.97585825392578,-0.5791523507816405,-0.05787621025900469,-0.0005683536317778611,0.9980411361410382
validation,A,-1,69,1021,1018,85.57091269704412,2.240825774437621,0.08405787101870739,0.002201204100626347,0.9970617042115573
validation,A,-1,70,1021,1018,21.260498426430242,0.19836779052066908,0.020884576057397096,0.0001948603050301268,0.9970617042115573
validation,A,-1,71,1021,1015,125.55869394017951,1.6991681742908753,0.1237031467390931,0.001674057314572291,0.9941234084231146
validation,A,-1,72,1021,1017,1.2692525567700148,2.9313049097792305,0.0012480359456932299,0.0028823057126639434,0.9960822722820764
validation,A,-1,73,1021,1017,76.9985700177477,3.5182152697694007,0.07571147494370471,0.0034594053783376603,0.9960822722820764
validation,A,-1,74,1021,1020,145.8904242053478,2.270275819845364,0.14302982765230177,0.002225760607691533,0.9990205680705191
validation,A,-1,75,1021,1017,-83.15551849169749,-0.212697176633719,-0.08176550490825713,-0.0002091417666014936,0.9960822722820764
validation,A,-1,76,1021,1020,87.48101012687552,2.603599249288359,0.08576569620281914,0.002552548283616038,0.9990205680705191
validation,A,-1,77,1021,1018,80.72778665220642,2.164887580857439,0.07930037981552693,0.0021266086255966985,0.9970617042115573
validation,A,-1,78,1021,1019,20.858062548798724,1.7078813849486325,0.020469148723060573,0.0016760366878789327,0.9980411361410382
validation,A,-1,79,1021,1018,-46.24641971304549,1.955107864648874,-0.045428703058001466,0.0019205381774546897,0.9970617042115573
validation,A,-1,80,1021,1016,-96.96027371116799,-0.8622452227367748,-0.09543334026689762,-0.0008486665578117862,0.9951028403525954
validation,A,-1,81,1021,1020,26.815258834974756,0.6547792763644523,0.026289469446053683,0.0006419404670239729,0.9990205680705191
validation,A,-1,82,1021,1019,66.25606800055861,1.3125404184819325,0.0650206751722852,0.0012880671427693154,0.9980411361410382
validation,A,-1,83,1021,1016,132.0785150977428,3.132998973375762,0.12999853848203033,0.0030836604068659075,0.9951028403525954
validation,A,-1,84,1021,1020,78.76192221587736,2.2436957761215197,0.07721757079987977,0.0021997017412956075,0.9990205680705191
validation,A,-1,85,1021,1015,6.358552049916177,1.449341613483236,0.006264583300410027,0.001427922771904666,0.9941234084231146
validation,A,-1,86,1021,1016,73.12083946147172,2.0038011021000615,0.0719693301786139,0.001972245179232344,0.9951028403525954
validation,A,-1,87,1021,1016,-51.189706039125184,-2.5690122844987076,-0.05038356893614684,-0.002528555398128649,0.9951028403525954
validation,A,-1,88,1021,1018,39.30709998993684,1.0728525950167214,0.03861208250484954,0.0010538827063032627,0.9970617042115573
validation,A,-1,89,1021,1017,7.870665129273255,0.19415026177139444,0.007739100422097596,0.00019090487883126296,0.9960822722820764
validation,A,-1,90,1021,1020,77.92654575535768,1.3367743164782198,0.07639857426995851,0.0013105630553708037,0.9990205680705191
validation,A,-1,91,1021,1018,-69.09354881049542,-1.1309550848109295,-0.06787185541306033,-0.0011109578436256675,0.9970617042115573
validation,A,-1,92,1021,1020,102.26400721697298,2.6767944628352085,0.10025883060487548,0.0026243082968972634,0.9990205680705191
validation,A,-1,93,1021,1021,173.13317213444864,4.261269577715933,0.16957215684079202,0.004173623484540581,1.0
validation,A,-1,94,1021,1018,16.20615543312006,2.4799012517562296,0.015919602586561946,0.0024360523101731135,0.9970617042115573
validation,A,-1,95,1021,1018,44.98436880905121,1.5368946508426082,0.04418896739592457,0.0015097196963090454,0.9970617042115573
validation,A,-1,96,1021,1017,74.26755205115849,0.6378050406776902,0.07302610821156194,0.000627143599486421,0.9960822722820764
validation,A,-1,97,1021,1017,33.910842492413764,1.9257437020391985,0.03334399458447764,0.0018935532960070783,0.9960822722820764
validation,A,-1,98,1021,1018,39.938468518223914,0.023384148535407587,0.039232287345995986,2.2970676360911185e-05,0.9970617042115573
validation,A,1,0,983,981,11.938197589747174,-2.4305426884265886,0.012169416503310066,-0.0024776174193950956,0.9979654120040692
validation,A,1,1,983,980,56.97900089682336,-0.5558342347989538,0.058141837649819755,-0.0005671777906111773,0.9969481180061037
validation,A,1,2,983,981,20.609125621803845,-3.076359727048464,0.021008282998780676,-0.003135942637154398,0.9979654120040692
validation,A,1,3,983,982,-116.0232213829948,-7.905794141182444,-0.1181499199419499,-0.008050706864747906,0.9989827060020345
validation,A,1,4,983,980,68.82786628552239,-0.7553963360589454,0.07023251661787999,-0.0007708125878152504,0.9969481180061037
validation,A,1,5,983,979,-3.9557497143534897,-0.38856817035283553,-0.004040602363997435,-0.00039690313621331514,0.9959308240081384
validation,A,1,6,983,982,114.92724506407959,0.6157552996201561,0.1170338544440729,0.0006270420566396701,0.9989827060020345
validation,A,1,7,983,980,95.28002951593824,-0.02303971432294774,0.09722451991422269,-2.350991257443647e-05,0.9969481180061037
validation,A,1,8,983,982,28.424298699093246,-3.348397777405541,0.028945314357528763,-0.0034097737040789623,0.9989827060020345
validation,A,1,9,983,980,-17.184901730765493,-5.724609005163788,-0.017535614010985197,-0.005841437760371212,0.9969481180061037
validation,A,1,10,983,980,-7.768094005317098,0.568818924954572,-0.007926626536037856,0.0005804274744434408,0.9969481180061037
validation,A,1,11,983,979,62.39384901208265,-0.407273719786842,0.0637322257528934,-0.0004160099282807375,0.9959308240081384
validation,A,1,12,983,980,-61.03038259311049,-4.861226145673296,-0.06227590060521478,-0.004960434842523771,0.9969481180061037
validation,A,1,13,983,982,81.34551637869798,-1.0373722027074908,0.08283657472372503,-0.0010563871717998888,0.9989827060020345
validation,A,1,14,983,981,7.646527076417125,-3.374248084525916,0.007794624950476173,-0.00343960049391021,0.9979654120040692
validation,A,1,15,983,982,-190.4230268659689,-6.949341014359238,-0.19391346931361395,-0.007076722010549122,0.9989827060020345
validation,A,1,16,983,979,-21.57773585344057,-4.299995143546075,-0.02204058820576156,-0.004392232015879545,0.9959308240081384
validation,A,1,17,983,981,-26.669083940086924,-6.352563316630467,-0.027185610540353643,-0.006475599711142168,0.9979654120040692
validation,A,1,18,983,983,201.78754224867552,-0.6743772594172612,0.2052772555937696,-0.0006860399383695435,1.0
validation,A,1,19,983,982,27.23862278789823,0.7584193280137506,0.027737905079326098,0.0007723211079569761,0.9989827060020345
validation,A,1,20,983,982,102.54135069840717,0.49214521230200936,0.10442092739145332,0.000501166203973533,0.9989827060020345
validation,A,1,21,983,980,244.95449323040793,1.8263805464817717,0.24995356452082443,0.0018636536188589507,0.9969481180061037
validation,A,1,22,983,981,16.49114677368942,-1.3518294574901735,0.01681054716991786,-0.0013780116793987497,0.9979654120040692
validation,A,1,23,983,979,-199.44262287429615,-8.54462863112804,-0.20372075880929127,-0.008727914842827415,0.9959308240081384
validation,A,1,24,983,980,-51.37510949441205,-4.597831165501666,-0.05242358111674699,-0.004691664454593536,0.9969481180061037
validation,A,1,25,983,980,69.67296198438753,-3.5216495529720517,0.07109485916774237,-0.003593519952012298,0.9969481180061037
validation,A,1,26,983,979,-5.391330200659802,-3.296758592970925,-0.005506976711603474,-0.003367475580154162,0.9959308240081384
validation,A,1,27,983,982,96.97707740945697,1.0273825332049435,0.09875466131309263,0.0010462143922657266,0.9989827060020345
