venue,symbol,asset,base_asset,source_path,frozen_upstream_expected_full_source_sha256,actual_development_prefix_sha256
binance,FRAXUSDT,FRAX,FRAX,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/FRAXUSDT_30m.csv.gz,b449a363dd952928fa05958ffd65f9c39fbd7436237dd43fb082c8cb2988db30,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,FTMUSDT,FTM,FTM,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/FTMUSDT_30m.csv.gz,958207d3b1c6ee43717e711cc185fe04f7c8639d5d839fc4137854b81db118f6,23845c913608db80bede7187ea5c684460893da28cb1eff934006c2ad655e5de
binance,FTTUSDT,FTT,FTT,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/FTTUSDT_30m.csv.gz,65203e2ef87f675e21c364d08c3c2d49acc6cc9bcdaba57ee1ea311216a7a26e,c94ea97be411355d98682ec47080c85ec5988ec4db922164c299ea746f0507d3
binance,FUNUSDT,FUN,FUN,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/FUNUSDT_30m.csv.gz,7b8f0b63d714a702546450af0c8299816350bd577e590b4721770c6a8c401ab8,415e4c3db3f4ed0642334b73926af06e78725189fd9079ca3a98ab5d9973fcc5
okx,FWDI-USDT-SWAP,FWDI,FWDI,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/FWDI-USDT-SWAP_30m.csv.gz,759af38e4d9786578f25858736f236c3b15d4194ae209ad9352b590eeb9d6658,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,FXSUSDT,FXS,FXS,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/FXSUSDT_30m.csv.gz,a219c34aa8c1a02028b1f4a5cf7d53648c1f9959665abc8ae8aa3897d61ba5d2,c514a3b2fc1c13a023ae93634a382c331d833acb12e8b2960263f840ee4a08bf
binance,GUSDT,G,G,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/GUSDT_30m.csv.gz,491802840b3b499af56102bc2893ab108979745870e29e4b208628babd1b8950,89453ffd99a6ceec8b14431f4edf0663b5ddce6fe3baec7f880a53543a55f96c
binance,GALAUSDT,GALA,GALA,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/GALAUSDT_30m.csv.gz,ed253795f9e127f99ec42cd7e7d74df6b10fc004d9e9f19302e3f92c29394ebd,9e85c17fab1d8428a863363e43314fa84e2f918f03a8b76356706eaa6103f7a0
binance,GASUSDT,GAS,GAS,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/GASUSDT_30m.csv.gz,6d71fcc1521332ab58b97c0f36aa6d984bdc68ba3ee47c3c686ac33c2dd9a454,5c4f226f8646a8ace9501e3e058e59098a6d1d2c6a048efe167e5f73dbf8e994
binance,GENIUSUSDT,GENIUS,GENIUS,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/GENIUSUSDT_30m.csv.gz,6cdb65e3ce20fb2e6bf4440f1294dc20ac4a30bc183bb1efbe71597fc6d94317,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
okx,GEV-USDT-SWAP,GEV,GEV,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/GEV-USDT-SWAP_30m.csv.gz,655b78dda73e21f9546c5828b3039c85a65f0d0c1540efb3dbe6814a77684a54,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,GHSTUSDT,GHST,GHST,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/GHSTUSDT_30m.csv.gz,28f8e14df7a31638cb4c52da073cb772e9cfdf6526e9d4f1514f23f0d3d99c35,d3b3ba093d39c444d7b29e2d3c388333e55762edddc0a6f7a74a6311a2df159a
binance,GIGGLEUSDT,GIGGLE,GIGGLE,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/GIGGLEUSDT_30m.csv.gz,b5ef541c6fd10ee7da682438a46ce20602bd91183bdedeebb1e865392670f94f,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,GLMUSDT,GLM,GLM,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/GLMUSDT_30m.csv.gz,d4b4887957ebbf565f0856cc686c0dadc518d6194c08077a6dd52ceb699a4ce3,6f9146c4d335b89d6be205aae7e55afe21e408001efb42f68b682650eaa893e1
binance,GLMRUSDT,GLMR,GLMR,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/GLMRUSDT_30m.csv.gz,79619e833eeaec265431ce8234cddd56e18d5fe60138057cb8cb89a6b29ab03c,1eb725e5e9f6a7e293c73e5a8b84aa15f7ae7d9511aab56fca6dcbec9cf76692
okx,GLW-USDT-SWAP,GLW,GLW,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/GLW-USDT-SWAP_30m.csv.gz,d3ecdb3bcc609fc5dffab07c308c0e965591e2772c4010750f3ec6872ee5ba7e,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
okx,GME-USDT-SWAP,GME,GME,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/GME-USDT-SWAP_30m.csv.gz,0625f2756fc3726bc3cd2cf6e3c9f1949e5043cda878f36af1d42efdd6e44668,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,GMTUSDT,GMT,GMT,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/GMTUSDT_30m.csv.gz,9fd182e6a68ae5b96028990f69ff857ef24ebfe0ae86924f9cd6e3e111a21f56,44735de5b17240284dbebde103f76f95e1e31b9ce29fe5e53f80a73208625762
binance,GMXUSDT,GMX,GMX,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/GMXUSDT_30m.csv.gz,826fe1fd5c85eefaf5a0a5bdb05e7ca2feae57456e4847097b451a82cab71a02,fe25c3f3a86397cb42d8440de241bc451d163d05855a62230e61023bd31b6142
binance,GOATUSDT,GOAT,GOAT,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/GOATUSDT_30m.csv.gz,3c64563e63585cdaac94eb48caa62a476c7f4dea71c0c07a2c70354f40a992b4,de6b3ede5d465473ba4d8e0c6f9df4dfcd622533f0487ba42f3ce9f313da46bd
okx,GOOGL-USDT-SWAP,GOOGL,GOOGL,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/GOOGL-USDT-SWAP_30m.csv.gz,28ba9b843584401af21a31d739bc000a7efb5878aae744f1a2b7c26a233b07a9,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,GPSUSDT,GPS,GPS,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/GPSUSDT_30m.csv.gz,affb6d347963ef60c42bbdb9ca6f87dccbd4e412fd229bca4b7e50cbc9beabb6,7ff1394396b8a1ed61e5c63694db792afe93259c5fc80bccd6be6046703eae5f
binance,GRAMUSDT,GRAM,GRAM,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/GRAMUSDT_30m.csv.gz,8790b1fa64c3421496bd4e559240fbc95c77f5cabfbd1fdd851e92b8da3a619e,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,GRASSUSDT,GRASS,GRASS,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/GRASSUSDT_30m.csv.gz,89d99513a24e8e34be347f30a6cd7349f16bb73761fc06f4710f8f179fce4bdb,e6bbf031baf4a69fd797b2bd202a05b9dfc3a51cf418239be16d49e139ec6080
binance,GRIFFAINUSDT,GRIFFAIN,GRIFFAIN,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/GRIFFAINUSDT_30m.csv.gz,94da4fc243731977bce209bb6082bfb571d8675c28f499905ce8088552e6204d,e0cdf907981397bbecfc21980a5956ce1492f63ce68269bbf0bb42cd0e366b58
binance,GRTUSDT,GRT,GRT,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/GRTUSDT_30m.csv.gz,23faa7622cddf1b2e761d92881b20a99eb8af0f658ab90f3e7d546c795376b7a,09f01ddf1df8f04bce8ae9bd58ffda7f4924e2d2f05243a7e531894636ff10d1
binance,GRVTUSDT,GRVT,GRVT,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/GRVTUSDT_30m.csv.gz,57963b41166203cb395d814198e7d63008d0f5bb7329233451e89a9976759bf5,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,GTCUSDT,GTC,GTC,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/GTCUSDT_30m.csv.gz,da21289370bc096d79d934d4a4cfb2665553ac8f5ba33189ae7c15ac2fe72c7d,f8110ac48d41d3f7101ebfdf098ca45e46bc7a5683ff46ea04b6d61ce3bd7f69
binance,GUAUSDT,GUA,GUA,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/GUAUSDT_30m.csv.gz,d0b20fce35889bfc554d3f2855b8896976b63d1ab711c51392b231eed7273189,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,GUNUSDT,GUN,GUN,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/GUNUSDT_30m.csv.gz,16aee146581c468986ddc4ba7a52a584c4f5b7907b6fd7ffabadd23f93792024,66c1f11e52208aff74aec733de04f3e848c6c9ad801bf07b0e286dddb3784b60
binance,GWEIUSDT,GWEI,GWEI,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/GWEIUSDT_30m.csv.gz,e1e8928b6081c45180f08a3b713930f635b7ba9ac00656885ff512d90e6f6897,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,HUSDT,H,H,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/HUSDT_30m.csv.gz,78dcf3b38a9592295ef9b6ec11244fb09aec992ccdbdf5feb9aa46679fa6a200,3427a149360d0bf92096ac068853e67c6de7eeaa14c5012955099bf7c655fcc8
binance,HAEDALUSDT,HAEDAL,HAEDAL,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/HAEDALUSDT_30m.csv.gz,45914c52469f71ebf23611778940137c2c796f363a9b3bb15294a606a353567c,4d149833663d8277fcaa32e93b8335b7fbe988ef4b5e3509bd420035f901087d
binance,HANAUSDT,HANA,HANA,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/HANAUSDT_30m.csv.gz,0695f11ca34dc268e9236bf124f1d90f8662de59069dacf5be73b9bda1321934,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,HBARUSDT,HBAR,HBAR,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/HBARUSDT_30m.csv.gz,1c55170c33f6fc10c380b247d5a2a98da775f40803142a89cec406a441ee5d62,4faed5d1a1b718824bd75b58aed5eb32272b6f491b19d8bd76eb72e7106efc57
binance,HEIUSDT,HEI,HEI,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/HEIUSDT_30m.csv.gz,f117c9055c28b417e803b68d7a0cc77bd4883adc6480614921e7b759733f6bc5,8fb597a21e7e321efce610ccd69974d551742b21906d5ac5ac83648df3e9571d
binance,HEMIUSDT,HEMI,HEMI,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/HEMIUSDT_30m.csv.gz,8120d7eee9719f6db23a927e0aeac4505f342e20e07afefa6f4edb9022cb5d68,5a5e85bd3c162261d63e93c68e0a68602c3c59203e770d5b9661ffc2ace329d2
binance,HFTUSDT,HFT,HFT,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/HFTUSDT_30m.csv.gz,78df886b0b65c0afa52ab369b6482c685c311271b3dedf1bdf014ad7f5ba00a4,39ac637fba825596005510e06df1e10e234088bf2cb7d05958fcf4ccc75e0ce4
binance,HIFIUSDT,HIFI,HIFI,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/HIFIUSDT_30m.csv.gz,0a55cd6bce503886b7cf06cf1c330732233feb982c5219b2bc2e1d909841181a,df0902a994a31f7b50ce67a20e99c1ddbd17a674ee3562d5137204ae7b92eb8f
binance,HIGHUSDT,HIGH,HIGH,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/HIGHUSDT_30m.csv.gz,adecce96531bd537b2ba34dee92c0adab7e068d51508ef512023e05c9545174c,31ad2e7d7e2b7eaea95d4e46d9fe89b1f07eded3b68c4806c3966048af58f80e
okx,HIMS-USDT-SWAP,HIMS,HIMS,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/HIMS-USDT-SWAP_30m.csv.gz,a66b1c475fb6cb575aa97793e1984194c31aece3b0c47226dda47d2753c202c9,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,HIPPOUSDT,HIPPO,HIPPO,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/HIPPOUSDT_30m.csv.gz,86bd4b6f3ead433fd6b3e58d9bb5e8ffae1c239458f7882d79032adfa19f4456,bfe0c0f34048a25e9c7726e758b86781693db1965ab9a80883ea7ea6152fbd82
binance,HIVEUSDT,HIVE,HIVE,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/HIVEUSDT_30m.csv.gz,00e571604f9664ba7b54a1be6c3c01eba3291dd465b4392fb3b01010445e2506,439e134e8fbf28478e84ee67057e74304b167a5cf6235d344e081e9616624def
binance,HMSTRUSDT,HMSTR,HMSTR,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/HMSTRUSDT_30m.csv.gz,acc19809095711096343670548fd6b976b243286a0f4f08e89143589c5032f1e,c45027b5610d0c236a02410cffbda4c3ba48afcd898015950181265fe2006f39
binance,HOLOUSDT,HOLO,HOLO,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/HOLOUSDT_30m.csv.gz,e787c4a4dbc5a6c05346f6907b8c8f6338510e8a3c46128e60da9b0177285b8b,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,HOMEUSDT,HOME,HOME,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/HOMEUSDT_30m.csv.gz,cd8531b18e1ab8ffb0bbda2775152859a3730e3759b17c3706eef6684b8d868c,a33416bfe48727bb44197cca1ab7b538eeadce5e0ec2ed74fe85208fc77be31b
okx,HOOD-USDT-SWAP,HOOD,HOOD,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/HOOD-USDT-SWAP_30m.csv.gz,4abd8afa91b973523f9b726663d9454be21044fe776228818ebc142954b2d759,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,HOOKUSDT,HOOK,HOOK,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/HOOKUSDT_30m.csv.gz,769e22bd0848e89ae0092e5b9c6d80cd8e307abda50d59686ce2fe107dda8bc6,e9001f9ab09ce23b558282228e6d2376477722216743d837ca46a300b331c937
binance,HOTUSDT,HOT,HOT,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/HOTUSDT_30m.csv.gz,1e69fa512b9c08584dafeb3cd4e3c2367f87b22ba60191bff76ae7a00b54569d,1928180084be96d4b2181ada640474d27b110dea16a5720dff45877dd6ed465f
okx,HPE-USDT-SWAP,HPE,HPE,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/HPE-USDT-SWAP_30m.csv.gz,8197995208e38bf5418a678b00b46cde90dd3e0ef9088062b04eb93bd536057e,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,HUMAUSDT,HUMA,HUMA,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/HUMAUSDT_30m.csv.gz,895243b5a3a93a4121e5db6cdb2e1253f937d276b9e50e930dfd0523cbc3ae52,9cc3130041020726948c5bffda86e0b1c084b7e70c8ab6112fd27fcaff7ed86e
binance,HYPEUSDT,HYPE,HYPE,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/HYPEUSDT_30m.csv.gz,2829648460bdef92d1c8104ea6698433c9790049d72fabd8aae4139afbde8f39,6289c8fd7bcdfcf288a4895fd072dba9c4b3f77033e10d90663f7ec384530c2e
binance,HYPERUSDT,HYPER,HYPER,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/HYPERUSDT_30m.csv.gz,42ffb3f563667af99963086e7fd01d49e07f979be354b6acdff5aaea0e81760e,53da8537acac13f881757b17c44eb245caf8da981d2bf2c7f78bfa4053738455
okx,HYUNDAI-USDT-SWAP,HYUNDAI,HYUNDAI,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/HYUNDAI-USDT-SWAP_30m.csv.gz,c85fcbf7269a62c905b7cd8d17c6a159788546e022c18f873e47044a48dc30d9,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
okx,IBM-USDT-SWAP,IBM,IBM,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/IBM-USDT-SWAP_30m.csv.gz,7f706ca83da8d518f53b05d7ac747c93a6432171ed17ffad3c5ef030e741ac9d,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,ICNTUSDT,ICNT,ICNT,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/ICNTUSDT_30m.csv.gz,1603639193a6ae872dd1bdf48f9f5fc4f89e2bf7e14788b1aaf546c9b1389c16,e2af0d332219567deb39dfa61fd409c6c88d3ed27b0a0b74afbf6507174b6be5
binance,ICPUSDT,ICP,ICP,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/ICPUSDT_30m.csv.gz,fd60c1734ac26a9de9a21cb4b0fdc076098e8c12d99c22913b42b4280ddca121,01eeeb1b240314ba5fe3b652fecb2b97b004d2c68282f8bb68742d47b0a08e26
binance,ICXUSDT,ICX,ICX,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/ICXUSDT_30m.csv.gz,5b011c0dc3b5efdde250f0f6e8a6ff3d5e9027d2099fdb5d9ef76ed408353d38,4f76f20a7b44824e430b6596146ad28999cd57a8263e8862dfb32413dbee9344
binance,IDUSDT,ID,ID,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/IDUSDT_30m.csv.gz,a3744cb0705816d92500061a048ecb2fbd521160640de7c1d330e6135123dc09,77cd8337c9bc1475a59e78853e9e523274090b4ceef7365b49de1c072e90ee33
binance,IDEXUSDT,IDEX,IDEX,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/IDEXUSDT_30m.csv.gz,653eb8e89af5bf78d4746679f91915e72ee341bbe72b3fa137f1a2dd7298e7e9,81729a5a86ebaf5bb13f4dfcc95dab3bbd8cafbaa8fa913efb0d6d0205c57532
binance,IDOLUSDT,IDOL,IDOL,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/IDOLUSDT_30m.csv.gz,7e62ddd23e9a9194893815af014778268fbcc765470e94c85aae139c4338559f,0eebe9ca66301769360eb3c6304abf495506115ce1450b78719138fefcf7be81
binance,ILVUSDT,ILV,ILV,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/ILVUSDT_30m.csv.gz,96894a1c0294dcbb9861a8ccd6ff3f072c928321a8663a2609212d105e9c8cff,5650d02937886a0c0ffc6ec4eac64159769625a44b01d42aeceb17568b4c9d57
binance,IMXUSDT,IMX,IMX,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/IMXUSDT_30m.csv.gz,3cb568a437d6713b0fa03ceacbe199e60974605a2eb5ff655c53dac63b19375d,71bb4d9aa8b9ed02335ec9b861eeea1e8bde7202725bc6e6400d0dc050d56924
binance,INUSDT,IN,IN,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/INUSDT_30m.csv.gz,b53f0495758bf222b9748bddb7110baed2e0e26a3cde80b8c9ad0dea3c1cb0fb,963b9a83677efae242e4eeccff83ed506f7762f336d969873a797ce4e46ba8ef
okx,INFQ-USDT-SWAP,INFQ,INFQ,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/INFQ-USDT-SWAP_30m.csv.gz,0e22de2798cdb464848840780defe8d9f7e939d161069ca9086b4f26c65a0c6d,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,INITUSDT,INIT,INIT,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/INITUSDT_30m.csv.gz,142dd07e12c370a818124c50624cda8d691ebf18c7523989abcadc07d2190f33,0435291291101dd1f84d6cfdde0b2a60b568e8d2e9653fdcb39ff3a68b62bd07
binance,INJUSDT,INJ,INJ,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/INJUSDT_30m.csv.gz,4833d4f8a20798348710609fac7d921334fa267f5bfc9fae82db0bfa0f647c76,6f3c9c81c64aa2bedbb95f3d4491d64e882f4686ab9fd6f5a2a45a4e7110ad39
okx,INTC-USDT-SWAP,INTC,INTC,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/INTC-USDT-SWAP_30m.csv.gz,52f3b26c2fc80e62d42bf121b3422870c2b49a00ffbe83dd2b1c7a6855fef449,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
okx,INTW-USDT-SWAP,INTW,INTW,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/INTW-USDT-SWAP_30m.csv.gz,70937e0f65908298eb85fac2db61a79b4fe4d2e2c7fe8dc30cae2da1b12f0123,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,INXUSDT,INX,INX,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/INXUSDT_30m.csv.gz,526ce7243da4a20a47f69c8fb0e3f24081a8be2a1605f9897dc4d7f27adeb229,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,IOUSDT,IO,IO,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/IOUSDT_30m.csv.gz,db860a47ef05f6ae2d465495ef2fdbfc70f3e53a3266fd09d9b9d382040fe34c,b7074b02926a21c17b1d531d0aecb56e1a813f60d3a95cbd787eb44247ca6bd1
binance,IOSTUSDT,IOST,IOST,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/IOSTUSDT_30m.csv.gz,188e186a7e585a444dbf6c80040b4b0a3be1b15aeea3835f38d1a4eed1cc7f74,5b1dce667a2d4ffdfbf961c2469a1b7f2c827c35b402f77b95c9a966d76c4599
binance,IOTAUSDT,IOTA,IOTA,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/IOTAUSDT_30m.csv.gz,4e4e6d4a4bc7bd475643d66fcba9290075a520431d4b4173f4d7584e60ef6bce,2351b154c1f225a63b1db76a1ad3d8e1bd03579a090d5396a8dc4aae24596586
binance,IOTXUSDT,IOTX,IOTX,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/IOTXUSDT_30m.csv.gz,d1d1b48eded0c4e1aa6a5b17f5c1bdd9b0d2fc7bdeebf05adaefc5b0e118c19a,f3aa85965b788f54856c7aec7e28f75e07db421dbbe7a96f4fa2125713ae0e08
binance,IPUSDT,IP,IP,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/IPUSDT_30m.csv.gz,8b25704dd30af219bf5c1fc2b5956d9d8665dd053350327f6193880c23b5d116,e7c42e5371c439f137381ff6d33473f53a4bd0df26a2e31489eb122b7c388de6
binance,IRUSDT,IR,IR,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/IRUSDT_30m.csv.gz,9f70f3e4d28a3a8361e2a538a7506c0a9f7a5e90a1f4f68e27c8ad0068df0b95,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
