symbol,timeframe_min,arm,feature,feature_role,side,side_name,cohort,bucket,early_closed_n,q1_tercile,q2_tercile,n_rows,n_closed,n_censored,net_win_rate,mean_gross_bp,mean_net_bp,mean_net_r,net_r_ge_3_count,mfe_known_r_ge_3_count,net_r_ge_5_count,mfe_known_r_ge_5_count,net_r_ge_10_count,mfe_known_r_ge_10_count,matched_control_n,matched_target_net_bp,control_net_bp,paired_excess_bp
ETH_USDT_SWAP,1,joint,pre12_opp,primary,-1,short,earlier,low,900,0.00405017941616,0.0369213024885,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,1,joint,pre12_opp,primary,-1,short,earlier,middle,900,0.00405017941616,0.0369213024885,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,1,joint,pre12_opp,primary,-1,short,earlier,high,900,0.00405017941616,0.0369213024885,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,1,joint,pre12_opp,primary,-1,short,later,baseline,900,0.00405017941616,0.0369213024885,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,1,joint,pre12_opp,primary,-1,short,later,low,900,0.00405017941616,0.0369213024885,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,1,joint,pre12_opp,primary,-1,short,later,middle,900,0.00405017941616,0.0369213024885,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,1,joint,pre12_opp,primary,-1,short,later,high,900,0.00405017941616,0.0369213024885,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,1,v9_both,pre12_opp,primary,1,long,all,baseline,2195,0.00353399117098,0.0373068631885,1725,1725,0,0.2,0.912223041621,-19.0877769584,-0.996334553499,63,324,32,130,8,30,1725,-19.0877769584,-21.2104712838,2.12269432538
ETH_USDT_SWAP,1,v9_both,pre12_opp,primary,1,long,all,low,2195,0.00353399117098,0.0373068631885,563,563,0,0.223801065719,-0.272237788789,-20.2722377888,-0.966367479175,15,98,4,38,0,2,563,-20.2722377888,-20.3984511513,0.126213362491
ETH_USDT_SWAP,1,v9_both,pre12_opp,primary,1,long,all,middle,2195,0.00353399117098,0.0373068631885,579,579,0,0.198618307427,2.92893584354,-17.0710641565,-0.974496259303,27,120,14,50,4,14,579,-17.0710641565,-20.6926191523,3.62155499584
ETH_USDT_SWAP,1,v9_both,pre12_opp,primary,1,long,all,high,2195,0.00353399117098,0.0373068631885,583,583,0,0.178387650086,0.0531745599873,-19.94682544,-1.0469620581,21,106,14,42,4,14,583,-19.94682544,-22.508933923,2.56210848304
ETH_USDT_SWAP,1,v9_both,pre12_opp,primary,1,long,earlier,baseline,2195,0.00353399117098,0.0373068631885,1054,1054,0,0.216318785579,3.35032745826,-16.6496725417,-0.826210284329,45,210,19,83,6,15,1054,-16.6496725417,-21.5041200246,4.85444748289
ETH_USDT_SWAP,1,v9_both,pre12_opp,primary,1,long,earlier,low,2195,0.00353399117098,0.0373068631885,325,325,0,0.236923076923,3.33710436701,-16.662895633,-0.853894201839,12,53,2,18,0,1,325,-16.662895633,-23.6024888027,6.93959316973
ETH_USDT_SWAP,1,v9_both,pre12_opp,primary,1,long,earlier,middle,2195,0.00353399117098,0.0373068631885,353,353,0,0.215297450425,5.460230735,-14.539769265,-0.757438418097,21,79,11,36,3,9,353,-14.539769265,-19.1823080861,4.64253882113
ETH_USDT_SWAP,1,v9_both,pre12_opp,primary,1,long,earlier,high,2195,0.00353399117098,0.0373068631885,376,376,0,0.199468085106,1.38091694752,-18.6190830525,-0.866846442811,12,78,6,29,3,5,376,-18.6190830525,-21.8701566242,3.25107357168
ETH_USDT_SWAP,1,v9_both,pre12_opp,primary,1,long,later,baseline,2195,0.00353399117098,0.0373068631885,671,671,0,0.17436661699,-2.91752666797,-22.917526668,-1.26356403145,18,114,13,47,2,15,671,-22.917526668,-20.7492108175,-2.1683158505
ETH_USDT_SWAP,1,v9_both,pre12_opp,primary,1,long,later,low,2195,0.00353399117098,0.0373068631885,238,238,0,0.205882352941,-5.20096132087,-25.2009613209,-1.11995493772,3,45,2,20,0,1,238,-25.2009613209,-16.0231896525,-9.1777716684
ETH_USDT_SWAP,1,v9_both,pre12_opp,primary,1,long,later,middle,2195,0.00353399117098,0.0373068631885,226,226,0,0.172566371681,-1.02481237187,-21.0248123719,-1.31352908207,6,41,3,14,1,5,226,-21.0248123719,-23.0516448441,2.02683247226
ETH_USDT_SWAP,1,v9_both,pre12_opp,primary,1,long,later,high,2195,0.00353399117098,0.0373068631885,207,207,0,0.140096618357,-2.35857006664,-22.3585700666,-1.37412858636,9,28,8,13,1,9,207,-22.3585700666,-23.6692250553,1.31065498869
ETH_USDT_SWAP,1,v9_both,pre12_opp,primary,-1,short,all,baseline,2195,0.00353399117098,0.0373068631885,1868,1868,0,0.184154175589,-1.17761300307,-21.1776130031,-1.07955843794,72,355,41,147,8,40,1868,-21.1776130031,-17.7482304253,-3.42938257773
ETH_USDT_SWAP,1,v9_both,pre12_opp,primary,-1,short,all,low,2195,0.00353399117098,0.0373068631885,666,666,0,0.1996996997,0.223191531993,-19.776808468,-0.966336598229,29,126,16,50,3,16,666,-19.776808468,-20.5365921203,0.759783652331
ETH_USDT_SWAP,1,v9_both,pre12_opp,primary,-1,short,all,middle,2195,0.00353399117098,0.0373068631885,639,639,0,0.18779342723,1.23373131343,-18.7662686866,-1.02987139845,28,130,17,58,4,18,639,-18.7662686866,-18.7743442819,0.00807559531517
ETH_USDT_SWAP,1,v9_both,pre12_opp,primary,-1,short,all,high,2195,0.00353399117098,0.0373068631885,563,563,0,0.16163410302,-5.57154699701,-25.571546997,-1.26988839084,15,99,8,39,1,6,563,-25.571546997,-13.2851120538,-12.2864349433
ETH_USDT_SWAP,1,v9_both,pre12_opp,primary,-1,short,earlier,baseline,2195,0.00353399117098,0.0373068631885,1141,1141,0,0.191936897458,-2.34201029145,-22.3420102915,-1.00222675289,41,222,20,85,5,20,1141,-22.3420102915,-18.0415540163,-4.3004562752
ETH_USDT_SWAP,1,v9_both,pre12_opp,primary,-1,short,earlier,low,2195,0.00353399117098,0.0373068631885,407,407,0,0.213759213759,1.54969973783,-18.4503002622,-0.799968957288,20,79,10,32,2,10,407,-18.4503002622,-21.7340052129,3.2837049507
ETH_USDT_SWAP,1,v9_both,pre12_opp,primary,-1,short,earlier,middle,2195,0.00353399117098,0.0373068631885,378,378,0,0.190476190476,-3.56056247136,-23.5605624714,-1.05893831603,11,76,5,29,2,6,378,-23.5605624714,-20.3707123204,-3.18985015092
ETH_USDT_SWAP,1,v9_both,pre12_opp,primary,-1,short,earlier,high,2195,0.00353399117098,0.0373068631885,356,356,0,0.168539325843,-5.49738461144,-25.4973846114,-1.17324347183,10,67,5,24,1,4,356,-25.4973846114,-11.3470330162,-14.1503515952
ETH_USDT_SWAP,1,v9_both,pre12_opp,primary,-1,short,later,baseline,2195,0.00353399117098,0.0373068631885,727,727,0,0.171939477304,0.649866097412,-19.3501339026,-1.2009276988,31,133,21,62,3,20,727,-19.3501339026,-17.2878697414,-2.06226416119
ETH_USDT_SWAP,1,v9_both,pre12_opp,primary,-1,short,later,low,2195,0.00353399117098,0.0373068631885,259,259,0,0.177606177606,-1.8613213629,-21.8613213629,-1.22777146256,9,47,6,18,1,6,259,-21.8613213629,-18.6549429749,-3.20637838797
ETH_USDT_SWAP,1,v9_both,pre12_opp,primary,-1,short,later,middle,2195,0.00353399117098,0.0373068631885,261,261,0,0.183908045977,8.17719127761,-11.8228087224,-0.987774483336,17,54,12,29,2,12,261,-11.8228087224,-16.4623629847,4.63955426227
ETH_USDT_SWAP,1,v9_both,pre12_opp,primary,-1,short,later,high,2195,0.00353399117098,0.0373068631885,207,207,0,0.149758454106,-5.6990919693,-25.6990919693,-1.43609897619,5,32,3,15,0,2,207,-25.6990919693,-16.6182334903,-9.08085847901
ETH_USDT_SWAP,3,joint,pre12_opp,primary,1,long,all,baseline,299,0.00340394898843,0.0312889558669,516,516,0,0.248062015504,-2.98567347844,-22.9856734784,-0.58377247104,22,107,15,44,4,9,516,-22.9856734784,-16.636972977,-6.34870050147
ETH_USDT_SWAP,3,joint,pre12_opp,primary,1,long,all,low,299,0.00340394898843,0.0312889558669,163,163,0,0.263803680982,-8.35862522799,-28.358625228,-0.499816294926,9,28,4,12,1,2,163,-28.358625228,-10.2123967787,-18.1462284493
ETH_USDT_SWAP,3,joint,pre12_opp,primary,1,long,all,middle,299,0.00340394898843,0.0312889558669,185,185,0,0.259459459459,2.63467978349,-17.3653202165,-0.53086050793,8,44,6,19,0,3,185,-17.3653202165,-13.6910788208,-3.6742413957
ETH_USDT_SWAP,3,joint,pre12_opp,primary,1,long,all,high,299,0.00340394898843,0.0312889558669,168,168,0,0.220238095238,-3.96171049203,-23.961710492,-0.72349610129,5,35,5,13,3,4,168,-23.961710492,-26.1143321389,2.15262164689
ETH_USDT_SWAP,3,joint,pre12_opp,primary,1,long,earlier,baseline,299,0.00340394898843,0.0312889558669,299,299,0,0.267558528428,-4.35334516297,-24.353345163,-0.492572930369,11,66,7,25,3,5,299,-24.353345163,-19.3137159479,-5.03962921511
ETH_USDT_SWAP,3,joint,pre12_opp,primary,1,long,earlier,low,299,0.00340394898843,0.0312889558669,100,100,0,0.24,-15.5015918905,-35.5015918905,-0.581040686917,5,17,2,7,1,1,100,-35.5015918905,-27.1635778743,-8.3380140162
ETH_USDT_SWAP,3,joint,pre12_opp,primary,1,long,earlier,middle,299,0.00340394898843,0.0312889558669,99,99,0,0.313131313131,4.04717914934,-15.9528208507,-0.368741807202,4,27,3,11,0,2,99,-15.9528208507,-7.74069203159,-8.21212881906
ETH_USDT_SWAP,3,joint,pre12_opp,primary,1,long,earlier,high,299,0.00340394898843,0.0312889558669,100,100,0,0.25,-1.52161750465,-21.5216175046,-0.526697985758,2,22,2,7,2,2,100,-21.5216175046,-22.9211476985,1.3995301939
ETH_USDT_SWAP,3,joint,pre12_opp,primary,1,long,later,baseline,299,0.00340394898843,0.0312889558669,217,217,0,0.221198156682,-1.10118576567,-21.1011857657,-0.70943451095,11,41,8,19,1,4,217,-21.1011857657,-12.9487418788,-8.15244388682
ETH_USDT_SWAP,3,joint,pre12_opp,primary,1,long,later,low,299,0.00340394898843,0.0312889558669,63,63,0,0.301587301587,2.97941709341,-17.0205829066,-0.370888688591,4,11,2,5,0,1,63,-17.0205829066,16.6942398808,-33.7148227874
ETH_USDT_SWAP,3,joint,pre12_opp,primary,1,long,later,middle,299,0.00340394898843,0.0312889558669,86,86,0,0.197674418605,1.00866307165,-18.9913369284,-0.717485523884,4,17,3,8,0,1,86,-18.9913369284,-20.5409426828,1.54960575444
ETH_USDT_SWAP,3,joint,pre12_opp,primary,1,long,later,high,299,0.00340394898843,0.0312889558669,68,68,0,0.176470588235,-7.5500825323,-27.5500825323,-1.01290509472,3,13,3,6,1,2,68,-27.5500825323,-30.81019161,3.26010907775
ETH_USDT_SWAP,3,joint,pre12_opp,primary,-1,short,all,baseline,299,0.00340394898843,0.0312889558669,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,3,joint,pre12_opp,primary,-1,short,all,low,299,0.00340394898843,0.0312889558669,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,3,joint,pre12_opp,primary,-1,short,all,middle,299,0.00340394898843,0.0312889558669,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,3,joint,pre12_opp,primary,-1,short,all,high,299,0.00340394898843,0.0312889558669,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,3,joint,pre12_opp,primary,-1,short,earlier,baseline,299,0.00340394898843,0.0312889558669,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,3,joint,pre12_opp,primary,-1,short,earlier,low,299,0.00340394898843,0.0312889558669,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,3,joint,pre12_opp,primary,-1,short,earlier,middle,299,0.00340394898843,0.0312889558669,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,3,joint,pre12_opp,primary,-1,short,earlier,high,299,0.00340394898843,0.0312889558669,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,3,joint,pre12_opp,primary,-1,short,later,baseline,299,0.00340394898843,0.0312889558669,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,3,joint,pre12_opp,primary,-1,short,later,low,299,0.00340394898843,0.0312889558669,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,3,joint,pre12_opp,primary,-1,short,later,middle,299,0.00340394898843,0.0312889558669,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,3,joint,pre12_opp,primary,-1,short,later,high,299,0.00340394898843,0.0312889558669,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,3,v9_both,pre12_opp,primary,1,long,all,baseline,722,0.00335663516001,0.0307675541524,587,587,0,0.257240204429,-3.03227904551,-23.0322790455,-0.557493846313,23,120,15,49,4,10,587,-23.0322790455,-18.7792035173,-4.25307552818
ETH_USDT_SWAP,3,v9_both,pre12_opp,primary,1,long,all,low,722,0.00335663516001,0.0307675541524,186,186,0,0.290322580645,-4.89928881048,-24.8992888105,-0.470416800743,8,30,4,12,1,2,186,-24.8992888105,-15.6854827668,-9.21380604367
ETH_USDT_SWAP,3,v9_both,pre12_opp,primary,1,long,all,middle,722,0.00335663516001,0.0307675541524,196,196,0,0.239795918367,-4.4780080697,-24.4780080697,-0.627190635793,7,43,5,15,0,2,196,-24.4780080697,-22.7456730928,-1.7323349769
ETH_USDT_SWAP,3,v9_both,pre12_opp,primary,1,long,all,high,722,0.00335663516001,0.0307675541524,205,205,0,0.243902439024,0.0439487838964,-19.9560512161,-0.569863406011,8,47,6,22,3,6,205,-19.9560512161,-17.7938572871,-2.162193929
ETH_USDT_SWAP,3,v9_both,pre12_opp,primary,1,long,earlier,baseline,722,0.00335663516001,0.0307675541524,344,344,0,0.273255813953,-4.20503517876,-24.2050351788,-0.461425369628,13,74,8,29,3,6,344,-24.2050351788,-18.0537552708,-6.15127990797
ETH_USDT_SWAP,3,v9_both,pre12_opp,primary,1,long,earlier,low,722,0.00335663516001,0.0307675541524,113,113,0,0.29203539823,-6.88474486683,-26.8847448668,-0.370315727251,7,20,4,10,1,2,113,-26.8847448668,-14.7877481562,-12.0969967106
ETH_USDT_SWAP,3,v9_both,pre12_opp,primary,1,long,earlier,middle,722,0.00335663516001,0.0307675541524,111,111,0,0.261261261261,-5.41391987707,-25.4139198771,-0.591885912269,3,25,2,7,0,1,111,-25.4139198771,-29.3186042266,3.90468434948
ETH_USDT_SWAP,3,v9_both,pre12_opp,primary,1,long,earlier,high,722,0.00335663516001,0.0307675541524,120,120,0,0.266666666667,-0.563423543229,-20.5634235432,-0.426544280924,3,29,2,12,2,3,120,-20.5634235432,-10.7092600196,-9.85416352366
ETH_USDT_SWAP,3,v9_both,pre12_opp,primary,1,long,later,baseline,722,0.00335663516001,0.0307675541524,243,243,0,0.234567901235,-1.37208106263,-21.3720810626,-0.693492019069,10,46,7,20,1,4,243,-21.3720810626,-19.8061755207,-1.56590554197
ETH_USDT_SWAP,3,v9_both,pre12_opp,primary,1,long,later,low,722,0.00335663516001,0.0307675541524,73,73,0,0.287671232877,-1.82591162738,-21.8259116274,-0.625367777518,1,10,0,2,0,0,73,-21.8259116274,-17.075126753,-4.75078487435
ETH_USDT_SWAP,3,v9_both,pre12_opp,primary,1,long,later,middle,722,0.00335663516001,0.0307675541524,85,85,0,0.211764705882,-3.25581735654,-23.2558173565,-0.673294451219,4,18,3,8,0,1,85,-23.2558173565,-14.1621983181,-9.09361903842
ETH_USDT_SWAP,3,v9_both,pre12_opp,primary,1,long,later,high,722,0.00335663516001,0.0307675541524,85,85,0,0.211764705882,0.901415598662,-19.0985844013,-0.772196288488,5,18,4,10,1,3,85,-19.0985844013,-27.7956416648,8.69705726345
ETH_USDT_SWAP,3,v9_both,pre12_opp,primary,-1,short,all,baseline,722,0.00335663516001,0.0307675541524,624,624,0,0.246794871795,4.27090845251,-15.7290915475,-0.484211652834,40,121,14,67,4,12,624,-15.7290915475,-19.9587629793,4.22967143179
ETH_USDT_SWAP,3,v9_both,pre12_opp,primary,-1,short,all,low,722,0.00335663516001,0.0307675541524,215,215,0,0.227906976744,0.96744050672,-19.0325594933,-0.46058123648,11,37,5,20,1,5,215,-19.0325594933,-12.3921767914,-6.6403827019
ETH_USDT_SWAP,3,v9_both,pre12_opp,primary,-1,short,all,middle,722,0.00335663516001,0.0307675541524,208,208,0,0.254807692308,5.29121912263,-14.7087808774,-0.475621110811,12,42,3,20,2,3,208,-14.7087808774,-25.0810461167,10.3722652393
ETH_USDT_SWAP,3,v9_both,pre12_opp,primary,-1,short,all,high,722,0.00335663516001,0.0307675541524,201,201,0,0.258706467662,6.7486248155,-13.2513751845,-0.518377683961,17,42,6,27,1,4,201,-13.2513751845,-22.7517039635,9.50032877897
ETH_USDT_SWAP,3,v9_both,pre12_opp,primary,-1,short,earlier,baseline,722,0.00335663516001,0.0307675541524,378,378,0,0.251322751323,1.6786217417,-18.3213782583,-0.496616744852,23,71,5,40,1,6,378,-18.3213782583,-21.4890405102,3.1676622519
ETH_USDT_SWAP,3,v9_both,pre12_opp,primary,-1,short,earlier,low,722,0.00335663516001,0.0307675541524,128,128,0,0.265625,8.94902873305,-11.0509712669,-0.262279287956,8,26,3,15,1,4,128,-11.0509712669,-15.0885859466,4.03761467963
ETH_USDT_SWAP,3,v9_both,pre12_opp,primary,-1,short,earlier,middle,722,0.00335663516001,0.0307675541524,129,129,0,0.22480620155,-7.18372510392,-27.1837251039,-0.732385029467,4,19,0,8,0,0,129,-27.1837251039,-24.2909135777,-2.89281152625
ETH_USDT_SWAP,3,v9_both,pre12_opp,primary,-1,short,earlier,high,722,0.00335663516001,0.0307675541524,121,121,0,0.264462809917,3.43589982593,-16.5641001741,-0.493154643757,11,26,2,17,0,2,121,-16.5641001741,-25.2726484312,8.70854825712
ETH_USDT_SWAP,3,v9_both,pre12_opp,primary,-1,short,later,baseline,722,0.00335663516001,0.0307675541524,246,246,0,0.239837398374,8.25417827644,-11.7458217236,-0.465150169975,17,50,9,27,3,6,246,-11.7458217236,-17.6073609196,5.86153919602
ETH_USDT_SWAP,3,v9_both,pre12_opp,primary,-1,short,later,low,722,0.00335663516001,0.0307675541524,87,87,0,0.172413793103,-10.7755858493,-30.7755858493,-0.752335827412,3,11,2,5,0,1,87,-30.7755858493,-8.42504608029,-22.350539769
ETH_USDT_SWAP,3,v9_both,pre12_opp,primary,-1,short,later,middle,722,0.00335663516001,0.0307675541524,79,79,0,0.303797468354,25.6616976698,5.66169766976,-0.0563483828794,8,23,3,12,2,3,79,5.66169766976,-26.3712625411,32.0329602109
ETH_USDT_SWAP,3,v9_both,pre12_opp,primary,-1,short,later,high,722,0.00335663516001,0.0307675541524,80,80,0,0.25,11.7591213622,-8.24087863777,-0.55652753227,6,16,4,10,1,2,80,-8.24087863777,-18.938775456,10.6978968183
ETH_USDT_SWAP,5,joint,pre12_opp,primary,1,long,all,baseline,152,0.00468946410138,0.0386296355225,243,243,0,0.279835390947,3.74314538927,-16.2568546107,-0.271494976639,14,56,7,21,2,3,243,-16.2568546107,-25.4182621296,9.16140751886
ETH_USDT_SWAP,5,joint,pre12_opp,primary,1,long,all,low,152,0.00468946410138,0.0386296355225,82,82,0,0.256097560976,18.7177057819,-1.28229421808,-0.0285815117817,5,19,4,8,2,2,82,-1.28229421808,-8.80946199256,7.52716777448
ETH_USDT_SWAP,5,joint,pre12_opp,primary,1,long,all,middle,152,0.00468946410138,0.0386296355225,84,84,0,0.309523809524,-7.67368910282,-27.6736891028,-0.349925323423,5,21,2,6,0,1,84,-27.6736891028,-32.6390453219,4.96535621911
ETH_USDT_SWAP,5,joint,pre12_opp,primary,1,long,all,high,152,0.00468946410138,0.0386296355225,77,77,0,0.272727272727,0.25093948198,-19.749060518,-0.444621664799,4,16,1,7,0,0,77,-19.749060518,-35.228337754,15.479277236
ETH_USDT_SWAP,5,joint,pre12_opp,primary,1,long,earlier,baseline,152,0.00468946410138,0.0386296355225,152,152,0,0.282894736842,-4.83200739844,-24.8320073984,-0.322990068677,10,31,5,14,1,1,152,-24.8320073984,-23.2596944785,-1.57231291998
ETH_USDT_SWAP,5,joint,pre12_opp,primary,1,long,earlier,low,152,0.00468946410138,0.0386296355225,51,51,0,0.254901960784,4.93372578187,-15.0662742181,-0.289376489525,4,11,3,6,1,1,51,-15.0662742181,10.2246307387,-25.2909049568
ETH_USDT_SWAP,5,joint,pre12_opp,primary,1,long,earlier,middle,152,0.00468946410138,0.0386296355225,50,50,0,0.28,-23.4293085576,-43.4293085576,-0.42578700561,3,9,1,2,0,0,50,-43.4293085576,-48.2649901069,4.83568154928
ETH_USDT_SWAP,5,joint,pre12_opp,primary,1,long,earlier,high,152,0.00468946410138,0.0386296355225,51,51,0,0.313725490196,3.63490761648,-16.3650923835,-0.255822337112,3,11,1,6,0,0,51,-16.3650923835,-32.2290239815,15.8639315979
ETH_USDT_SWAP,5,joint,pre12_opp,primary,1,long,later,baseline,152,0.00468946410138,0.0386296355225,91,91,0,0.274725274725,18.0664775182,-1.9335224818,-0.18548119653,4,25,2,7,1,2,91,-1.9335224818,-29.0237817227,27.0902592409
ETH_USDT_SWAP,5,joint,pre12_opp,primary,1,long,later,low,152,0.00468946410138,0.0386296355225,31,31,0,0.258064516129,41.3945761046,21.3945761046,0.400468290312,1,8,1,2,1,1,31,21.3945761046,-40.1236145504,61.518190655
ETH_USDT_SWAP,5,joint,pre12_opp,primary,1,long,later,middle,152,0.00468946410138,0.0386296355225,34,34,0,0.352941176471,15.4963395071,-4.5036604929,-0.23836402609,2,12,1,4,0,1,34,-4.5036604929,-9.65971475586,5.15605426296
ETH_USDT_SWAP,5,joint,pre12_opp,primary,1,long,later,high,152,0.00468946410138,0.0386296355225,26,26,0,0.192307692308,-6.38684416646,-26.3868441665,-0.814958807572,1,5,0,1,0,0,26,-26.3868441665,-41.1116070771,14.7247629106
ETH_USDT_SWAP,5,joint,pre12_opp,primary,-1,short,all,baseline,152,0.00468946410138,0.0386296355225,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,5,joint,pre12_opp,primary,-1,short,all,low,152,0.00468946410138,0.0386296355225,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,5,joint,pre12_opp,primary,-1,short,all,middle,152,0.00468946410138,0.0386296355225,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,5,joint,pre12_opp,primary,-1,short,all,high,152,0.00468946410138,0.0386296355225,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,5,joint,pre12_opp,primary,-1,short,earlier,baseline,152,0.00468946410138,0.0386296355225,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,5,joint,pre12_opp,primary,-1,short,earlier,low,152,0.00468946410138,0.0386296355225,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,5,joint,pre12_opp,primary,-1,short,earlier,middle,152,0.00468946410138,0.0386296355225,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,5,joint,pre12_opp,primary,-1,short,earlier,high,152,0.00468946410138,0.0386296355225,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,5,joint,pre12_opp,primary,-1,short,later,baseline,152,0.00468946410138,0.0386296355225,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,5,joint,pre12_opp,primary,-1,short,later,low,152,0.00468946410138,0.0386296355225,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,5,joint,pre12_opp,primary,-1,short,later,middle,152,0.00468946410138,0.0386296355225,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,5,joint,pre12_opp,primary,-1,short,later,high,152,0.00468946410138,0.0386296355225,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,5,v9_both,pre12_opp,primary,1,long,all,baseline,331,0.00478363551153,0.035506101605,269,269,0,0.271375464684,3.51806203813,-16.4819379619,-0.27765043755,18,60,7,24,2,3,269,-16.4819379619,1.85168276306,-18.3336207249
ETH_USDT_SWAP,5,v9_both,pre12_opp,primary,1,long,all,low,331,0.00478363551153,0.035506101605,89,89,0,0.258426966292,22.3375867555,2.33758675552,0.0491177948725,8,21,4,10,2,2,89,2.33758675552,-21.4568904208,23.7944771763
ETH_USDT_SWAP,5,v9_both,pre12_opp,primary,1,long,all,middle,331,0.00478363551153,0.035506101605,84,84,0,0.285714285714,-13.4431686626,-33.4431686626,-0.405633779571,5,18,2,6,0,1,84,-33.4431686626,-21.6415591452,-11.8016095174
ETH_USDT_SWAP,5,v9_both,pre12_opp,primary,1,long,all,high,331,0.00478363551153,0.035506101605,96,96,0,0.270833333333,0.911871194524,-19.0881288055,-0.468606395423,5,21,1,8,0,0,96,-19.0881288055,44.0172591553,-63.1053879608
ETH_USDT_SWAP,5,v9_both,pre12_opp,primary,1,long,earlier,baseline,331,0.00478363551153,0.035506101605,169,169,0,0.278106508876,-4.04119594241,-24.0411959424,-0.311792036934,13,35,5,16,1,1,169,-24.0411959424,21.0034612886,-45.0446572311
ETH_USDT_SWAP,5,v9_both,pre12_opp,primary,1,long,earlier,low,331,0.00478363551153,0.035506101605,52,52,0,0.269230769231,10.7947354188,-9.20526458123,-0.133816855128,6,12,3,7,1,1,52,-9.20526458123,-18.7106881531,9.50542357185
ETH_USDT_SWAP,5,v9_both,pre12_opp,primary,1,long,earlier,middle,331,0.00478363551153,0.035506101605,56,56,0,0.232142857143,-34.3616693805,-54.3616693805,-0.586995076693,3,8,1,2,0,0,56,-54.3616693805,-7.19419392635,-47.1674754541
ETH_USDT_SWAP,5,v9_both,pre12_opp,primary,1,long,earlier,high,331,0.00478363551153,0.035506101605,61,61,0,0.327868852459,11.1469693322,-8.85303066781,-0.21086317181,4,15,1,7,0,0,61,-8.85303066781,80.7445180593,-89.5975487271
ETH_USDT_SWAP,5,v9_both,pre12_opp,primary,1,long,later,baseline,331,0.00478363551153,0.035506101605,100,100,0,0.26,16.2932080252,-3.70679197476,-0.219951134591,5,25,2,8,1,2,100,-3.70679197476,-30.5148229452,26.8080309704
ETH_USDT_SWAP,5,v9_both,pre12_opp,primary,1,long,later,low,331,0.00478363551153,0.035506101605,37,37,0,0.243243243243,38.559972418,18.559972418,0.30621514082,2,9,1,3,1,1,37,18.559972418,-25.3164179322,43.8763903502
ETH_USDT_SWAP,5,v9_both,pre12_opp,primary,1,long,later,middle,331,0.00478363551153,0.035506101605,28,28,0,0.392857142857,28.3938327732,8.39383277317,-0.0429111853285,2,10,1,4,0,1,28,8.39383277317,-50.5362895828,58.930122356
ETH_USDT_SWAP,5,v9_both,pre12_opp,primary,1,long,later,high,331,0.00478363551153,0.035506101605,35,35,0,0.171428571429,-16.9264427025,-36.9264427025,-0.91781601372,1,6,0,1,0,0,35,-36.9264427025,-19.9931063631,-16.9333363395
ETH_USDT_SWAP,5,v9_both,pre12_opp,primary,-1,short,all,baseline,331,0.00478363551153,0.035506101605,278,278,0,0.262589928058,22.2905126391,2.29051263909,-0.116888150658,23,61,15,25,6,10,278,2.29051263909,-21.5435400231,23.8340526622
