symbol,timeframe_min,arm,feature,feature_role,cohort,early_closed_n,q90_top10,n_closed,auc_slope_net_positive,spearman_slope_net_return,top10_n,top10_n_rows,top10_n_closed,top10_n_censored,top10_net_win_rate,top10_mean_gross_bp,top10_mean_net_bp,top10_mean_net_r,top10_net_r_ge_3_count,top10_mfe_known_r_ge_3_count,top10_net_r_ge_5_count,top10_mfe_known_r_ge_5_count,top10_net_r_ge_10_count,top10_mfe_known_r_ge_10_count,top10_matched_control_n,top10_matched_target_net_bp,top10_control_net_bp,top10_paired_excess_bp
ETH_USDT_SWAP,1,joint,pre24_opp,lag_diagnostic,later,900,0.119937087402,594,0.480509308537,-0.00355363976037,46,46,46,0,0.152173913043,-0.802917479494,-20.8029174795,-1.10998085277,4,7,3,5,0,4,46,-20.8029174795,-26.2405963927,5.43767891317
ETH_USDT_SWAP,1,joint,episode12_opp,lag_diagnostic,all,880,0.122408701444,1463,0.458757508415,-0.014109411502,133,133,133,0,0.172932330827,-3.43179877184,-23.4317987718,-1.31269245649,5,22,3,10,0,3,133,-23.4317987718,-21.9819521124,-1.44984665948
ETH_USDT_SWAP,1,joint,episode12_opp,lag_diagnostic,earlier,880,0.122408701444,880,0.462446113676,-0.0209743532492,88,88,88,0,0.193181818182,-3.27195863254,-23.2719586325,-1.25968748305,2,17,1,7,0,0,88,-23.2719586325,-20.2148333998,-3.05712523273
ETH_USDT_SWAP,1,joint,episode12_opp,lag_diagnostic,later,880,0.122408701444,583,0.445113871636,-0.00236875527315,45,45,45,0,0.133333333333,-3.74437504426,-23.7443750443,-1.41634662677,3,5,2,3,0,3,45,-23.7443750443,-25.437650928,1.69327588377
ETH_USDT_SWAP,1,v9_both,pre12_opp,primary,all,2195,0.104509408178,3593,0.467105079026,0.00147440327383,348,348,348,0,0.158045977011,-3.74458902078,-23.7445890208,-1.33389999888,11,59,8,24,0,8,348,-23.7445890208,-20.1068028356,-3.63778618517
ETH_USDT_SWAP,1,v9_both,pre12_opp,primary,earlier,2195,0.104509408178,2195,0.470745729219,0.00607638363503,220,220,220,0,0.159090909091,-4.99956033472,-24.9995603347,-1.37848926541,5,39,3,14,0,2,220,-24.9995603347,-19.7017169825,-5.29784335219
ETH_USDT_SWAP,1,v9_both,pre12_opp,primary,later,2195,0.104509408178,1398,0.457065543767,-0.00087854232268,128,128,128,0,0.15625,-1.58760707494,-21.5876070749,-1.25726219703,6,20,5,10,0,6,128,-21.5876070749,-20.8030441456,-0.784562929367
ETH_USDT_SWAP,1,v9_both,pre12_trend,single_feature,all,2195,0.0391152804657,3593,0.489727396674,-0.0260188634065,337,337,337,0,0.121661721068,-7.42113566541,-27.4211356654,-1.49333544021,9,46,6,22,0,4,337,-27.4211356654,-24.1435635843,-3.2775720811
ETH_USDT_SWAP,1,v9_both,pre12_trend,single_feature,earlier,2195,0.0391152804657,2195,0.494410998316,-0.0147299124135,220,220,220,0,0.136363636364,-7.43712897594,-27.4371289759,-1.41010170073,6,35,3,15,0,1,220,-27.4371289759,-24.9416966027,-2.49543237326
ETH_USDT_SWAP,1,v9_both,pre12_trend,single_feature,later,2195,0.0391152804657,1398,0.479385312706,-0.0435263900517,117,117,117,0,0.0940170940171,-7.39106277381,-27.3910627738,-1.64984332643,3,11,3,7,0,3,117,-27.3910627738,-22.6428006438,-4.74826213004
ETH_USDT_SWAP,1,v9_both,pre12_inward,single_feature,all,2195,0.0974704492826,3593,0.470473137497,0.0137079098179,339,339,339,0,0.153392330383,-2.03899892979,-22.0389989298,-1.23969642341,10,62,7,19,1,5,339,-22.0389989298,-19.0532253436,-2.9857735862
ETH_USDT_SWAP,1,v9_both,pre12_inward,single_feature,earlier,2195,0.0974704492826,2195,0.467093104808,0.0145101170163,220,220,220,0,0.168181818182,-2.52358061169,-22.5235806117,-1.17893396169,6,45,3,13,1,2,220,-22.5235806117,-20.4194043724,-2.10417623933
ETH_USDT_SWAP,1,v9_both,pre12_inward,single_feature,later,2195,0.0974704492826,1398,0.473873287769,0.0179395023275,119,119,119,0,0.126050420168,-1.14313363552,-21.1431336355,-1.35203038624,4,17,4,6,0,3,119,-21.1431336355,-16.5275162148,-4.61561742075
ETH_USDT_SWAP,1,v9_both,now12_opp,lag_diagnostic,all,2195,0.101829948424,3593,0.465025469099,0.00535561805333,341,341,341,0,0.161290322581,-3.60678532139,-23.6067853214,-1.35063114297,11,58,7,23,0,7,341,-23.6067853214,-19.6547080646,-3.95207725678
ETH_USDT_SWAP,1,v9_both,now12_opp,lag_diagnostic,earlier,2195,0.101829948424,2195,0.468605859557,0.0123524718214,220,220,220,0,0.168181818182,-4.17602976348,-24.1760297635,-1.35636247942,6,40,3,15,0,2,220,-24.1760297635,-18.9930402453,-5.18298951823
ETH_USDT_SWAP,1,v9_both,now12_opp,lag_diagnostic,later,2195,0.101829948424,1398,0.454377448597,-0.00185359612104,121,121,121,0,0.148760330579,-2.57179542669,-22.5717954267,-1.34021053125,5,18,4,8,0,5,121,-22.5717954267,-20.8577404634,-1.71405496324
ETH_USDT_SWAP,1,v9_both,pre3_opp,lag_diagnostic,all,2195,0.0982494172848,3593,0.468982275586,0.00758369450564,371,371,371,0,0.150943396226,-1.47568188761,-21.4756818876,-1.26665611853,13,64,7,30,1,6,371,-21.4756818876,-20.617951571,-0.857730316562
ETH_USDT_SWAP,1,v9_both,pre3_opp,lag_diagnostic,earlier,2195,0.0982494172848,2195,0.468745360629,0.0191789375315,220,220,220,0,0.172727272727,1.8120948395,-18.1879051605,-1.10421981913,9,46,3,23,1,2,220,-18.1879051605,-20.4702479984,2.28234283788
ETH_USDT_SWAP,1,v9_both,pre3_opp,lag_diagnostic,later,2195,0.0982494172848,1398,0.468321942292,-0.00988033185305,151,151,151,0,0.119205298013,-6.2658201655,-26.2658201655,-1.5033182766,4,18,4,7,0,4,151,-26.2658201655,-20.8331488292,-5.43267133627
ETH_USDT_SWAP,1,v9_both,pre24_opp,lag_diagnostic,all,2195,0.112633456949,3593,0.477015337436,0.00502538678008,333,333,333,0,0.132132132132,-6.41725610564,-26.4172561056,-1.34506725954,12,50,8,22,1,8,333,-26.4172561056,-17.8915997592,-8.52565634644
ETH_USDT_SWAP,1,v9_both,pre24_opp,lag_diagnostic,earlier,2195,0.112633456949,2195,0.476361607257,0.0133351690371,220,220,220,0,0.122727272727,-9.19281519381,-29.1928151938,-1.39196125242,6,34,3,12,1,2,220,-29.1928151938,-15.5239788432,-13.6688363506
ETH_USDT_SWAP,1,v9_both,pre24_opp,lag_diagnostic,later,2195,0.112633456949,1398,0.475889359147,-0.00619413764803,113,113,113,0,0.150442477876,-1.01351274815,-21.0135127482,-1.25376922029,6,16,5,10,0,6,113,-21.0135127482,-22.5011272062,1.48761445809
ETH_USDT_SWAP,1,v9_both,episode12_opp,lag_diagnostic,all,2195,0.104509408178,3593,0.468175620834,-0.00203781441143,348,348,348,0,0.158045977011,-3.74458902078,-23.7445890208,-1.33389999888,11,59,8,24,0,8,348,-23.7445890208,-20.1068028356,-3.63778618517
ETH_USDT_SWAP,1,v9_both,episode12_opp,lag_diagnostic,earlier,2195,0.104509408178,2195,0.471132236778,0.00301344987159,220,220,220,0,0.159090909091,-4.99956033472,-24.9995603347,-1.37848926541,5,39,3,14,0,2,220,-24.9995603347,-19.7017169825,-5.29784335219
ETH_USDT_SWAP,1,v9_both,episode12_opp,lag_diagnostic,later,2195,0.104509408178,1398,0.459396179473,-0.0049020095374,128,128,128,0,0.15625,-1.58760707494,-21.5876070749,-1.25726219703,6,20,5,10,0,6,128,-21.5876070749,-20.8030441456,-0.784562929367
ETH_USDT_SWAP,3,joint,pre12_opp,primary,all,299,0.113856380382,516,0.445554123711,-0.00496822201832,46,46,46,0,0.130434782609,2.98746632768,-17.0125336723,-0.740148039658,3,6,3,5,2,3,46,-17.0125336723,-30.1481177103,13.135584038
ETH_USDT_SWAP,3,joint,pre12_opp,primary,earlier,299,0.113856380382,299,0.47654109589,0.0216035554757,30,30,30,0,0.1,-1.59349082911,-21.5934908291,-0.742626128498,1,3,1,3,1,1,30,-21.5934908291,-27.554524857,5.96103402792
ETH_USDT_SWAP,3,joint,pre12_opp,primary,later,299,0.113856380382,217,0.399038461538,-0.0368757545437,16,16,16,0,0.1875,11.5767609967,-8.42323900333,-0.735501623083,2,3,2,2,1,2,16,-8.42323900333,-35.0111043101,26.5878653068
ETH_USDT_SWAP,3,joint,pre12_trend,single_feature,all,299,0.0392237144483,516,0.450306056701,-0.0308708254414,45,45,45,0,0.177777777778,-0.771173997836,-20.7711739978,-0.937458716677,1,8,1,4,1,1,45,-20.7711739978,-30.8807774225,10.1096034247
ETH_USDT_SWAP,3,joint,pre12_trend,single_feature,earlier,299,0.0392237144483,299,0.443150684932,-0.042703418554,30,30,30,0,0.2,8.47052246653,-11.5294775335,-0.497757460157,1,6,1,3,1,1,30,-11.5294775335,-28.824936976,17.2954594425
ETH_USDT_SWAP,3,joint,pre12_trend,single_feature,later,299,0.0392237144483,217,0.456114398422,-0.00703810181466,15,15,15,0,0.133333333333,-19.2545669266,-39.2545669266,-1.81686122972,0,2,0,1,0,0,15,-39.2545669266,-34.9924583156,-4.26210861098
ETH_USDT_SWAP,3,joint,pre12_inward,single_feature,all,299,0.0894169431926,516,0.468427835052,0.00890045519398,47,47,47,0,0.191489361702,3.67750406977,-16.3224959302,-0.452113266025,3,8,3,6,2,3,47,-16.3224959302,-30.2815821147,13.9590861844
ETH_USDT_SWAP,3,joint,pre12_inward,single_feature,earlier,299,0.0894169431926,299,0.498858447489,0.0274355233328,30,30,30,0,0.166666666667,0.313445718927,-19.6865542811,-0.624905247748,1,4,1,3,1,1,30,-19.6865542811,-24.6380339962,4.95147971509
ETH_USDT_SWAP,3,joint,pre12_inward,single_feature,later,299,0.0894169431926,217,0.421227810651,-0.0225916843999,17,17,17,0,0.235294117647,9.61407763008,-10.3859223699,-0.147186239456,2,4,2,3,1,2,17,-10.3859223699,-40.2407846767,29.8548623068
ETH_USDT_SWAP,3,joint,now12_opp,lag_diagnostic,all,299,0.109410498825,516,0.442191527062,-0.00480488847682,45,45,45,0,0.133333333333,3.78148763064,-16.2185123694,-0.716881550315,3,6,3,5,2,3,45,-16.2185123694,-31.8783918562,15.6598794868
ETH_USDT_SWAP,3,joint,now12_opp,lag_diagnostic,earlier,299,0.109410498825,299,0.477111872146,0.0283190051851,30,30,30,0,0.1,-2.40003256225,-22.4000325623,-0.727773970842,1,3,1,3,1,1,30,-22.4000325623,-29.8000135561,7.39998099387
ETH_USDT_SWAP,3,joint,now12_opp,lag_diagnostic,later,299,0.109410498825,217,0.390779092702,-0.0441874885497,15,15,15,0,0.2,16.1445280164,-3.85547198358,-0.695096709261,2,3,2,2,1,2,15,-3.85547198358,-36.0351484563,32.1796764728
ETH_USDT_SWAP,3,joint,pre3_opp,lag_diagnostic,all,299,0.0885430193757,516,0.412753704897,-0.0741605027179,55,55,55,0,0.109090909091,-11.2287270015,-31.2287270015,-1.12353002077,1,6,1,3,1,1,55,-31.2287270015,-33.3054742633,2.07674726178
ETH_USDT_SWAP,3,joint,pre3_opp,lag_diagnostic,earlier,299,0.0885430193757,299,0.456906392694,-0.0130147471437,30,30,30,0,0.1,-0.238469390556,-20.2384693906,-0.704908740645,1,3,1,2,1,1,30,-20.2384693906,-25.2294767584,4.99100736781
ETH_USDT_SWAP,3,joint,pre3_opp,lag_diagnostic,later,299,0.0885430193757,217,0.340976331361,-0.157170572678,25,25,25,0,0.12,-24.4170361347,-44.4170361347,-1.62587555692,0,3,0,1,0,0,25,-44.4170361347,-42.9966712693,-1.42036486545
ETH_USDT_SWAP,3,joint,pre24_opp,lag_diagnostic,all,299,0.104867534528,516,0.443319104381,-0.010054708002,51,51,51,0,0.156862745098,7.97795405174,-12.0220459483,-0.450315463963,4,8,4,6,3,4,51,-12.0220459483,-33.9118851629,21.8898392146
ETH_USDT_SWAP,3,joint,pre24_opp,lag_diagnostic,earlier,299,0.104867534528,299,0.461929223744,-0.00940315593365,30,30,30,0,0.133333333333,11.8064698029,-8.19353019706,-0.27189479713,2,4,2,3,2,2,30,-8.19353019706,-32.6792087375,24.4856785404
ETH_USDT_SWAP,3,joint,pre24_opp,lag_diagnostic,later,299,0.104867534528,217,0.422460552268,-0.00860473418923,21,21,21,0,0.190476190476,2.50864583573,-17.4913541643,-0.705202130868,2,4,2,3,1,2,21,-17.4913541643,-35.6728514849,18.1814973207
ETH_USDT_SWAP,3,joint,episode12_opp,lag_diagnostic,all,293,0.11650229001,507,0.450631171104,-0.0125553876245,46,46,46,0,0.130434782609,2.98746632768,-17.0125336723,-0.740148039658,3,6,3,5,2,3,46,-17.0125336723,-30.1481177103,13.135584038
ETH_USDT_SWAP,3,joint,episode12_opp,lag_diagnostic,earlier,293,0.11650229001,293,0.478055128357,0.0162147050601,30,30,30,0,0.1,-1.59349082911,-21.5934908291,-0.742626128498,1,3,1,3,1,1,30,-21.5934908291,-27.554524857,5.96103402792
ETH_USDT_SWAP,3,joint,episode12_opp,lag_diagnostic,later,293,0.11650229001,214,0.411899605045,-0.0457702091707,16,16,16,0,0.1875,11.5767609967,-8.42323900333,-0.735501623083,2,3,2,2,1,2,16,-8.42323900333,-35.0111043101,26.5878653068
ETH_USDT_SWAP,3,v9_both,pre12_opp,primary,all,722,0.097831029471,1211,0.476835667499,0.0398648047374,120,120,120,0,0.15,-5.35816063255,-25.3581606325,-0.856875916862,7,17,4,13,2,3,120,-25.3581606325,-20.3717565705,-4.98640406206
ETH_USDT_SWAP,3,v9_both,pre12_opp,primary,earlier,722,0.097831029471,722,0.482771970577,0.0382362209525,73,73,73,0,0.150684931507,-10.5170259708,-30.5170259708,-0.792015117202,3,10,1,8,1,1,73,-30.5170259708,-18.7941812164,-11.7228447544
ETH_USDT_SWAP,3,v9_both,pre12_opp,primary,later,722,0.097831029471,489,0.469792918554,0.0454811815101,47,47,47,0,0.148936170213,2.65454510559,-17.3454548944,-0.957617158887,4,7,3,5,1,2,47,-17.3454548944,-22.8220331843,5.47657828987
ETH_USDT_SWAP,3,v9_both,pre12_trend,single_feature,all,722,0.0340104415748,1211,0.477599247277,-0.0213043081953,115,115,115,0,0.173913043478,-3.41706419651,-23.4170641965,-0.814428121943,6,18,4,12,2,3,115,-23.4170641965,-19.1248912154,-4.2921729811
ETH_USDT_SWAP,3,v9_both,pre12_trend,single_feature,earlier,722,0.0340104415748,722,0.468467395297,-0.0428128578113,73,73,73,0,0.178082191781,-4.48676782793,-24.4867678279,-0.71651336546,3,11,1,7,1,1,73,-24.4867678279,-16.4434161634,-8.04335166451
ETH_USDT_SWAP,3,v9_both,pre12_trend,single_feature,later,722,0.0340104415748,489,0.492812239993,0.0131123937053,42,42,42,0,0.166666666667,-1.55781740856,-21.5578174086,-0.984613293927,3,7,3,5,1,2,42,-21.5578174086,-23.7855502343,2.22773282579
ETH_USDT_SWAP,3,v9_both,pre12_inward,single_feature,all,722,0.0812175307706,1211,0.488712770962,0.0595983507967,122,122,122,0,0.204918032787,3.28592534931,-16.7140746507,-0.570019157305,10,23,5,18,2,4,122,-16.7140746507,-13.7760702307,-2.93800441996
ETH_USDT_SWAP,3,v9_both,pre12_inward,single_feature,earlier,722,0.0812175307706,722,0.497225448445,0.0680729178731,73,73,73,0,0.219178082192,2.97569246929,-17.0243075307,-0.423259511468,6,15,2,11,1,2,73,-17.0243075307,-6.35094641064,-10.6733611201
ETH_USDT_SWAP,3,v9_both,pre12_inward,single_feature,later,722,0.0812175307706,489,0.474530831099,0.0476379649718,49,49,49,0,0.183673469388,3.7481090277,-16.2518909723,-0.788661078654,4,8,3,7,1,2,49,-16.2518909723,-24.8379893913,8.586098419
ETH_USDT_SWAP,3,v9_both,now12_opp,lag_diagnostic,all,722,0.0879963677995,1211,0.474342271921,0.0453996454371,123,123,123,0,0.146341463415,-5.11107123272,-25.1110712327,-0.864845689724,8,17,4,14,2,4,123,-25.1110712327,-20.5403824312,-4.57068880149
ETH_USDT_SWAP,3,v9_both,now12_opp,lag_diagnostic,earlier,722,0.0879963677995,722,0.477937599889,0.0425162425397,73,73,73,0,0.150684931507,-8.90969413099,-28.909694131,-0.761889036387,4,11,1,9,1,2,73,-28.909694131,-17.6850089296,-11.2246852014
ETH_USDT_SWAP,3,v9_both,now12_opp,lag_diagnostic,later,722,0.0879963677995,489,0.469030230193,0.0517212396374,50,50,50,0,0.14,0.434918198759,-19.5650818012,-1.0151624036,4,6,3,5,1,2,50,-19.5650818012,-24.7092277437,5.14414594243
ETH_USDT_SWAP,3,v9_both,pre3_opp,lag_diagnostic,all,722,0.0838439785629,1211,0.452332356241,0.0249036411786,131,131,131,0,0.152671755725,-6.71213713299,-26.712137133,-0.980690719309,6,19,2,13,1,2,131,-26.712137133,-22.5264841368,-4.1856529962
ETH_USDT_SWAP,3,v9_both,pre3_opp,lag_diagnostic,earlier,722,0.0838439785629,722,0.452733355172,0.0199761282576,73,73,73,0,0.191780821918,-1.65014832188,-21.6501483219,-0.641028646524,4,12,1,10,1,2,73,-21.6501483219,-18.6619662764,-2.98818204547
ETH_USDT_SWAP,3,v9_both,pre3_opp,lag_diagnostic,later,722,0.0838439785629,489,0.449177221041,0.0382808539286,58,58,58,0,0.103448275862,-13.0832609815,-33.0832609815,-1.40819643161,2,7,1,3,0,0,58,-33.0832609815,-27.3904462714,-5.69281471005
ETH_USDT_SWAP,3,v9_both,pre24_opp,lag_diagnostic,all,722,0.100964957306,1211,0.462146708645,0.0194889859078,124,124,124,0,0.161290322581,-0.716583649655,-20.7165836497,-0.708959595239,9,19,5,14,3,4,124,-20.7165836497,-18.5631536024,-2.15343004721
ETH_USDT_SWAP,3,v9_both,pre24_opp,lag_diagnostic,earlier,722,0.100964957306,722,0.46274953592,0.0022277391522,73,73,73,0,0.13698630137,-7.41672679634,-27.4167267963,-0.716294648344,5,10,2,7,2,2,73,-27.4167267963,-17.1826849448,-10.2340418516
ETH_USDT_SWAP,3,v9_both,pre24_opp,lag_diagnostic,later,722,0.100964957306,489,0.46147268189,0.0428161951696,51,51,51,0,0.196078431373,8.87381732501,-11.126182675,-0.698460401579,4,9,3,7,1,2,51,-11.126182675,-20.5391185438,9.41293586885
ETH_USDT_SWAP,3,v9_both,episode12_opp,lag_diagnostic,all,722,0.097831029471,1211,0.478797090435,0.037692642472,120,120,120,0,0.15,-5.35816063255,-25.3581606325,-0.856875916862,7,17,4,13,2,3,120,-25.3581606325,-20.3717565705,-4.98640406206
ETH_USDT_SWAP,3,v9_both,episode12_opp,lag_diagnostic,earlier,722,0.097831029471,722,0.48458858215,0.0333735861375,73,73,73,0,0.150684931507,-10.5170259708,-30.5170259708,-0.792015117202,3,10,1,8,1,1,73,-30.5170259708,-18.7941812164,-11.7228447544
ETH_USDT_SWAP,3,v9_both,episode12_opp,lag_diagnostic,later,722,0.097831029471,489,0.472450771933,0.0482431492158,47,47,47,0,0.148936170213,2.65454510559,-17.3454548944,-0.957617158887,4,7,3,5,1,2,47,-17.3454548944,-22.8220331843,5.47657828987
ETH_USDT_SWAP,5,joint,pre12_opp,primary,all,152,0.117689264562,243,0.505714285714,0.0208317652431,23,23,23,0,0.217391304348,-15.3157239421,-35.3157239421,-0.80061270335,1,3,0,1,0,0,23,-35.3157239421,-18.4605560574,-16.8551678847
ETH_USDT_SWAP,5,joint,pre12_opp,primary,earlier,152,0.117689264562,152,0.541711115852,0.0649505532433,16,16,16,0,0.3125,-6.72024261971,-26.7202426197,-0.481673244145,1,2,0,1,0,0,16,-26.7202426197,-0.00958630347107,-26.7106563162
ETH_USDT_SWAP,5,joint,pre12_opp,primary,later,152,0.117689264562,91,0.44,-0.0755852842809,7,7,7,0,0,-34.9625383932,-54.9625383932,-1.52961718153,0,1,0,0,0,0,7,-54.9625383932,-60.6342012092,5.67166281599
ETH_USDT_SWAP,5,joint,pre12_trend,single_feature,all,152,0.0400998302313,243,0.481932773109,-0.0877369488895,24,24,24,0,0.25,-17.9761079818,-37.9761079818,-0.680607227852,1,4,0,2,0,0,24,-37.9761079818,-15.0740024864,-22.9021054954
ETH_USDT_SWAP,5,joint,pre12_trend,single_feature,earlier,152,0.0400998302313,152,0.493919351397,-0.0908836173019,16,16,16,0,0.375,-3.71482641454,-23.7148264145,-0.36891242738,1,3,0,2,0,0,16,-23.7148264145,3.49958416062,-27.2144105752
ETH_USDT_SWAP,5,joint,pre12_trend,single_feature,later,152,0.0400998302313,91,0.463636363636,-0.101592610288,8,8,8,0,0,-46.4986711162,-66.4986711162,-1.3039968288,0,1,0,0,0,0,8,-66.4986711162,-52.2211757804,-14.2774953358
ETH_USDT_SWAP,5,joint,pre12_inward,single_feature,all,152,0.109137427478,243,0.506554621849,0.0774895836992,22,22,22,0,0.272727272727,5.06141412916,-14.9385858708,-0.493122073652,1,4,1,1,0,0,22,-14.9385858708,-18.925668168,3.9870822972
ETH_USDT_SWAP,5,joint,pre12_inward,single_feature,earlier,152,0.109137427478,152,0.563900149349,0.154791927227,16,16,16,0,0.375,18.5595073509,-1.44049264913,-0.134503261031,1,3,1,1,0,0,16,-1.44049264913,-1.82715442159,0.386661772454
ETH_USDT_SWAP,5,joint,pre12_inward,single_feature,later,152,0.109137427478,91,0.403636363636,-0.0703455964326,6,6,6,0,0,-30.9335011287,-50.9335011287,-1.44943890731,0,1,0,0,0,0,6,-50.9335011287,-64.5217048252,13.5882036965
ETH_USDT_SWAP,5,joint,now12_opp,lag_diagnostic,all,152,0.105530556927,243,0.499327731092,0.0169311930365,25,25,25,0,0.2,-17.2228435202,-37.2228435202,-0.821145766822,1,3,0,1,0,0,25,-37.2228435202,-23.5388794271,-13.6839640932
ETH_USDT_SWAP,5,joint,now12_opp,lag_diagnostic,earlier,152,0.105530556927,152,0.538937486665,0.0646600919908,16,16,16,0,0.3125,-4.9854951231,-24.9854951231,-0.431162121948,1,2,0,1,0,0,16,-24.9854951231,-3.03994350987,-21.9455516132
ETH_USDT_SWAP,5,joint,now12_opp,lag_diagnostic,later,152,0.105530556927,91,0.428484848485,-0.088469501513,9,9,9,0,0,-38.9781295596,-58.9781295596,-1.51445002438,0,1,0,0,0,0,9,-58.9781295596,-59.9814321688,1.00330260917
ETH_USDT_SWAP,5,joint,pre3_opp,lag_diagnostic,all,152,0.10110168252,243,0.47243697479,0.00300069748654,25,25,25,0,0.2,-24.1303825694,-44.1303825694,-0.891951653115,1,3,0,2,0,0,25,-44.1303825694,-20.86030488,-23.2700776894
ETH_USDT_SWAP,5,joint,pre3_opp,lag_diagnostic,earlier,152,0.10110168252,152,0.503093663324,0.0382862102666,16,16,16,0,0.3125,-18.1458136399,-38.1458136399,-0.530043324596,1,2,0,2,0,0,16,-38.1458136399,-2.19195090614,-35.9538627338
ETH_USDT_SWAP,5,joint,pre3_opp,lag_diagnostic,later,152,0.10110168252,91,0.427272727273,-0.0512820512821,9,9,9,0,0,-34.7696162219,-54.7696162219,-1.53534423715,0,1,0,0,0,0,9,-54.7696162219,-54.0484897226,-0.721126499361
ETH_USDT_SWAP,5,joint,pre24_opp,lag_diagnostic,all,152,0.12078559527,243,0.504117647059,0.0349328690114,25,25,25,0,0.2,-8.60548387089,-28.6054838709,-0.798325718899,1,3,0,1,0,0,25,-28.6054838709,-17.434534817,-11.1709490539
ETH_USDT_SWAP,5,joint,pre24_opp,lag_diagnostic,earlier,152,0.12078559527,152,0.529549818647,0.0464806347774,16,16,16,0,0.3125,8.02206950131,-11.9779304987,-0.429979890696,1,2,0,1,0,0,16,-11.9779304987,6.81359177252,-18.7915222712
ETH_USDT_SWAP,5,joint,pre24_opp,lag_diagnostic,later,152,0.12078559527,91,0.453939393939,0.000860009555662,9,9,9,0,0,-38.1655787548,-58.1655787548,-1.45316274682,0,1,0,0,0,0,9,-58.1655787548,-60.5423154207,2.37673666589
ETH_USDT_SWAP,5,joint,episode12_opp,lag_diagnostic,all,150,0.120091896461,241,0.509435580717,0.0320599430747,22,22,22,0,0.227272727273,-14.1124053141,-34.1124053141,-0.769795194651,1,3,0,1,0,0,22,-34.1124053141,-17.3723217077,-16.7400836064
ETH_USDT_SWAP,5,joint,episode12_opp,lag_diagnostic,earlier,150,0.120091896461,150,0.55467372134,0.0881728076803,15,15,15,0,0.333333333333,-4.38234321053,-24.3823432105,-0.415211600772,1,2,0,1,0,0,15,-24.3823432105,2.81655539302,-27.1988986036
ETH_USDT_SWAP,5,joint,episode12_opp,lag_diagnostic,later,150,0.120091896461,91,0.433939393939,-0.0762701067049,7,7,7,0,0,-34.9625383932,-54.9625383932,-1.52961718153,0,1,0,0,0,0,7,-54.9625383932,-60.6342012092,5.67166281599
ETH_USDT_SWAP,5,v9_both,pre12_opp,primary,all,331,0.108709568355,547,0.479264168346,0.0160573090289,55,55,55,0,0.2,-17.7818117104,-37.7818117104,-0.739227169361,3,9,1,3,0,1,55,-37.7818117104,51.7631051742,-89.5449168845
ETH_USDT_SWAP,5,v9_both,pre12_opp,primary,earlier,331,0.108709568355,331,0.508990318119,0.0524475269934,34,34,34,0,0.264705882353,-8.20394232681,-28.2039423268,-0.584714565452,2,6,0,2,0,0,34,-28.2039423268,109.239971015,-137.443913342
ETH_USDT_SWAP,5,v9_both,pre12_opp,primary,later,331,0.108709568355,216,0.435379464286,-0.0365305612117,21,21,21,0,0.0952380952381,-33.2888383314,-53.2888383314,-0.989390432833,1,3,1,1,0,1,21,-53.2888383314,-41.2946776159,-11.9941607155
ETH_USDT_SWAP,5,v9_both,pre12_trend,single_feature,all,331,0.0373167020102,547,0.498411505483,-0.0662286645153,60,60,60,0,0.233333333333,-4.77680282992,-24.7768028299,-0.357682034863,4,11,2,4,1,2,60,-24.7768028299,49.4182492551,-74.195052085
ETH_USDT_SWAP,5,v9_both,pre12_trend,single_feature,earlier,331,0.0373167020102,331,0.508944213923,-0.0551222191706,34,34,34,0,0.264705882353,-22.1123217644,-42.1123217644,-0.66015428818,1,6,0,2,0,0,34,-42.1123217644,107.100584224,-149.212905989
ETH_USDT_SWAP,5,v9_both,pre12_trend,single_feature,later,331,0.0373167020102,216,0.480022321429,-0.092786291811,26,26,26,0,0.192307692308,17.8927219305,-2.10727806947,0.0378586040905,3,5,2,2,1,2,26,-2.10727806947,-26.0124964738,23.9052184043
ETH_USDT_SWAP,5,v9_both,pre12_inward,single_feature,all,331,0.100044974873,547,0.461671164554,0.042175914799,55,55,55,0,0.2,-9.28648321433,-29.2864832143,-0.661204768498,3,8,2,3,0,1,55,-29.2864832143,54.2103255241,-83.4968087385
ETH_USDT_SWAP,5,v9_both,pre12_inward,single_feature,earlier,331,0.100044974873,331,0.493683725219,0.0750978646804,34,34,34,0,0.235294117647,-7.03540863179,-27.0354086318,-0.582687463835,2,5,1,2,0,0,34,-27.0354086318,116.348605197,-143.384013829
ETH_USDT_SWAP,5,v9_both,pre12_inward,single_feature,later,331,0.100044974873,216,0.414174107143,0.00486907441146,21,21,21,0,0.142857142857,-12.9310801575,-32.9310801575,-0.788328023668,1,3,1,1,0,1,21,-32.9310801575,-46.3945082316,13.4634280741
ETH_USDT_SWAP,5,v9_both,now12_opp,lag_diagnostic,all,331,0.100995464082,547,0.477026611553,0.0182046232767,56,56,56,0,0.178571428571,-21.4615440158,-41.4615440158,-0.797667701884,3,8,1,3,0,1,56,-41.4615440158,47.7500664216,-89.2116104374
ETH_USDT_SWAP,5,v9_both,now12_opp,lag_diagnostic,earlier,331,0.100995464082,331,0.508022130014,0.057095396141,34,34,34,0,0.235294117647,-13.8943860889,-33.8943860889,-0.653931916875,2,5,0,2,0,0,34,-33.8943860889,106.305378913,-140.199765002
