stream,period,kind,length,first_entry,last_exit_bar,sum_net_r,first_entry_beijing,last_exit_bar_beijing
ETH 3m OKX,development,net_loss,1,2025-01-16T17:39:00+00:00,2025-01-16T18:12:00+00:00,-1.2649952718676176,2025-01-17T01:39:00+08:00,2025-01-17T02:12:00+08:00
ETH 3m OKX,development,net_loss,1,2025-01-18T20:45:00+00:00,2025-01-18T21:15:00+00:00,-1.5005493496557034,2025-01-19T04:45:00+08:00,2025-01-19T05:15:00+08:00
ETH 3m OKX,development,net_loss,1,2025-01-20T15:06:00+00:00,2025-01-20T15:45:00+00:00,-1.2814231896190946,2025-01-20T23:06:00+08:00,2025-01-20T23:45:00+08:00
ETH 3m OKX,development,net_loss,1,2025-02-04T17:21:00+00:00,2025-02-04T19:48:00+00:00,-1.1851434197571376,2025-02-05T01:21:00+08:00,2025-02-05T03:48:00+08:00
ETH 3m OKX,development,net_loss,1,2025-02-13T18:06:00+00:00,2025-02-13T19:03:00+00:00,-1.247452403393033,2025-02-14T02:06:00+08:00,2025-02-14T03:03:00+08:00
ETH 3m OKX,development,net_loss,1,2025-03-06T11:06:00+00:00,2025-03-06T11:30:00+00:00,-1.3172158223455923,2025-03-06T19:06:00+08:00,2025-03-06T19:30:00+08:00
ETH 3m OKX,development,net_loss,1,2025-03-11T12:18:00+00:00,2025-03-11T13:27:00+00:00,-1.2651416608513677,2025-03-11T20:18:00+08:00,2025-03-11T21:27:00+08:00
ETH 3m OKX,development,net_loss,1,2025-03-24T18:51:00+00:00,2025-03-24T20:48:00+00:00,-1.0654919578480349,2025-03-25T02:51:00+08:00,2025-03-25T04:48:00+08:00
ETH 3m OKX,development,net_loss,1,2025-03-30T13:30:00+00:00,2025-03-30T15:18:00+00:00,-0.1536447058823567,2025-03-30T21:30:00+08:00,2025-03-30T23:18:00+08:00
ETH 3m OKX,development,net_loss,1,2025-04-02T12:09:00+00:00,2025-04-02T12:54:00+00:00,-1.3871143451143229,2025-04-02T20:09:00+08:00,2025-04-02T20:54:00+08:00
ETH 3m OKX,development,net_loss,1,2025-04-17T12:30:00+00:00,2025-04-17T13:09:00+00:00,-1.4888793893129753,2025-04-17T20:30:00+08:00,2025-04-17T21:09:00+08:00
ETH 3m OKX,development,net_loss,1,2025-04-18T07:48:00+00:00,2025-04-18T11:03:00+00:00,-0.7373056234718404,2025-04-18T15:48:00+08:00,2025-04-18T19:03:00+08:00
ETH 3m OKX,development,net_loss,1,2025-04-29T04:45:00+00:00,2025-04-29T06:09:00+00:00,-1.097035063113606,2025-04-29T12:45:00+08:00,2025-04-29T14:09:00+08:00
ETH 3m OKX,development,net_loss,1,2025-04-29T16:45:00+00:00,2025-04-29T16:54:00+00:00,-1.4259813736903364,2025-04-30T00:45:00+08:00,2025-04-30T00:54:00+08:00
ETH 3m OKX,development,net_loss,1,2025-05-04T05:06:00+00:00,2025-05-04T08:33:00+00:00,-0.9637848699763878,2025-05-04T13:06:00+08:00,2025-05-04T16:33:00+08:00
ETH 3m OKX,development,net_loss,1,2025-05-29T23:51:00+00:00,2025-05-30T00:03:00+00:00,-1.4574285714285755,2025-05-30T07:51:00+08:00,2025-05-30T08:03:00+08:00
ETH 3m OKX,development,net_loss,1,2025-06-08T00:21:00+00:00,2025-06-08T00:33:00+00:00,-1.8880776014108849,2025-06-08T08:21:00+08:00,2025-06-08T08:33:00+08:00
ETH 3m OKX,development,net_loss,1,2025-07-15T00:30:00+00:00,2025-07-15T00:39:00+00:00,-1.4068045822102486,2025-07-15T08:30:00+08:00,2025-07-15T08:39:00+08:00
ETH 3m OKX,development,net_loss,1,2025-07-15T11:21:00+00:00,2025-07-15T11:57:00+00:00,-1.3236451965065432,2025-07-15T19:21:00+08:00,2025-07-15T19:57:00+08:00
ETH 3m OKX,development,net_loss,1,2025-08-07T02:00:00+00:00,2025-08-07T05:36:00+00:00,-0.5228748631886324,2025-08-07T10:00:00+08:00,2025-08-07T13:36:00+08:00
ETH 3m OKX,development,net_loss,1,2025-08-09T15:12:00+00:00,2025-08-09T15:21:00+00:00,-1.4520687802256875,2025-08-09T23:12:00+08:00,2025-08-09T23:21:00+08:00
ETH 3m OKX,development,net_loss,1,2025-08-29T03:45:00+00:00,2025-08-29T04:51:00+00:00,-1.5250654205607432,2025-08-29T11:45:00+08:00,2025-08-29T12:51:00+08:00
ETH 3m OKX,development,net_loss,1,2025-09-04T00:24:00+00:00,2025-09-04T02:27:00+00:00,-1.3089091537132935,2025-09-04T08:24:00+08:00,2025-09-04T10:27:00+08:00
ETH 3m OKX,development,net_loss,1,2025-09-19T14:09:00+00:00,2025-09-19T14:42:00+00:00,-1.600888741721824,2025-09-19T22:09:00+08:00,2025-09-19T22:42:00+08:00
ETH 3m OKX,development,net_loss,1,2025-10-28T16:51:00+00:00,2025-10-28T18:36:00+00:00,-1.333494150867293,2025-10-29T00:51:00+08:00,2025-10-29T02:36:00+08:00
ETH 3m OKX,development,net_loss,1,2025-11-02T22:36:00+00:00,2025-11-02T23:00:00+00:00,-1.587290617848972,2025-11-03T06:36:00+08:00,2025-11-03T07:00:00+08:00
ETH 3m OKX,development,net_loss,1,2025-11-14T04:33:00+00:00,2025-11-14T06:57:00+00:00,-1.1958815224063826,2025-11-14T12:33:00+08:00,2025-11-14T14:57:00+08:00
ETH 3m OKX,development,net_loss,1,2025-11-20T10:12:00+00:00,2025-11-20T10:24:00+00:00,-1.2941847665847543,2025-11-20T18:12:00+08:00,2025-11-20T18:24:00+08:00
ETH 3m OKX,development,net_loss,1,2025-11-25T16:36:00+00:00,2025-11-25T19:06:00+00:00,-1.2624220925011178,2025-11-26T00:36:00+08:00,2025-11-26T03:06:00+08:00
ETH 3m OKX,development,net_loss,1,2025-12-02T08:21:00+00:00,2025-12-02T09:06:00+00:00,-1.4063437727603567,2025-12-02T16:21:00+08:00,2025-12-02T17:06:00+08:00
ETH 3m OKX,development,net_loss,1,2026-01-08T00:48:00+00:00,2026-01-08T02:36:00+00:00,-1.426876177658144,2026-01-08T08:48:00+08:00,2026-01-08T10:36:00+08:00
ETH 3m OKX,development,net_loss,1,2026-01-19T17:00:00+00:00,2026-01-19T18:03:00+00:00,-1.874189959294426,2026-01-20T01:00:00+08:00,2026-01-20T02:03:00+08:00
ETH 3m OKX,development,net_loss,1,2026-01-21T08:39:00+00:00,2026-01-21T09:18:00+00:00,-1.435181751287707,2026-01-21T16:39:00+08:00,2026-01-21T17:18:00+08:00
ETH 3m OKX,development,net_loss,1,2026-01-28T06:06:00+00:00,2026-01-28T08:09:00+00:00,-1.5222619254119485,2026-01-28T14:06:00+08:00,2026-01-28T16:09:00+08:00
ETH 3m OKX,development,net_loss,1,2026-02-07T03:12:00+00:00,2026-02-07T06:57:00+00:00,-1.1833780918727923,2026-02-07T11:12:00+08:00,2026-02-07T14:57:00+08:00
ETH 3m OKX,development,net_loss,1,2026-03-01T13:24:00+00:00,2026-03-01T13:51:00+00:00,-1.4251077586206875,2026-03-01T21:24:00+08:00,2026-03-01T21:51:00+08:00
ETH 3m OKX,development,net_loss,1,2026-03-11T04:30:00+00:00,2026-03-11T05:39:00+00:00,-1.042400981996728,2026-03-11T12:30:00+08:00,2026-03-11T13:39:00+08:00
ETH 3m OKX,development,net_loss,1,2026-03-11T11:54:00+00:00,2026-03-11T12:21:00+00:00,-1.6339999999999637,2026-03-11T19:54:00+08:00,2026-03-11T20:21:00+08:00
ETH 3m OKX,development,net_loss,1,2026-03-20T04:09:00+00:00,2026-03-20T04:30:00+00:00,-1.4310609390609368,2026-03-20T12:09:00+08:00,2026-03-20T12:30:00+08:00
ETH 3m OKX,development,net_loss,1,2026-04-18T03:33:00+00:00,2026-04-18T03:48:00+00:00,-1.935612403100753,2026-04-18T11:33:00+08:00,2026-04-18T11:48:00+08:00
ETH 3m OKX,development,net_loss,1,2026-04-20T07:21:00+00:00,2026-04-20T14:57:00+00:00,-1.1344535315985012,2026-04-20T15:21:00+08:00,2026-04-20T22:57:00+08:00
ETH 3m OKX,development,net_loss,1,2026-04-28T11:42:00+00:00,2026-04-28T12:06:00+00:00,-1.8198375451262812,2026-04-28T19:42:00+08:00,2026-04-28T20:06:00+08:00
ETH 3m OKX,development,net_loss,1,2026-05-03T22:06:00+00:00,2026-05-03T23:27:00+00:00,-0.759850278199286,2026-05-04T06:06:00+08:00,2026-05-04T07:27:00+08:00
ETH 3m OKX,later,net_loss,1,2026-05-05T11:39:00+00:00,2026-05-05T11:48:00+00:00,-1.655174690508932,2026-05-05T19:39:00+08:00,2026-05-05T19:48:00+08:00
ETH 3m OKX,later,net_loss,1,2026-05-07T10:30:00+00:00,2026-05-07T10:45:00+00:00,-1.4368859566446652,2026-05-07T18:30:00+08:00,2026-05-07T18:45:00+08:00
ETH 3m OKX,later,net_loss,1,2026-05-28T14:06:00+00:00,2026-05-28T14:12:00+00:00,-1.2515236270753525,2026-05-28T22:06:00+08:00,2026-05-28T22:12:00+08:00
ETH 3m OKX,later,net_loss,1,2026-06-18T12:33:00+00:00,2026-06-18T13:30:00+00:00,-1.624660714285718,2026-06-18T20:33:00+08:00,2026-06-18T21:30:00+08:00
ETH 3m OKX,later,net_loss,1,2026-06-19T12:24:00+00:00,2026-06-19T12:51:00+00:00,-1.6570116731517108,2026-06-19T20:24:00+08:00,2026-06-19T20:51:00+08:00
ETH 3m OKX,later,net_loss,1,2026-06-23T18:45:00+00:00,2026-06-23T19:03:00+00:00,-1.4641856540084348,2026-06-24T02:45:00+08:00,2026-06-24T03:03:00+08:00
ETH 3m OKX,later,net_loss,1,2026-07-01T01:18:00+00:00,2026-07-01T01:30:00+00:00,-1.269423641069884,2026-07-01T09:18:00+08:00,2026-07-01T09:30:00+08:00
ETH 3m OKX,later,net_loss,1,2026-07-10T00:03:00+00:00,2026-07-10T01:18:00+00:00,-1.7170781893004283,2026-07-10T08:03:00+08:00,2026-07-10T09:18:00+08:00
ETH 3m OKX,later,net_loss,1,2026-07-10T21:39:00+00:00,2026-07-11T00:18:00+00:00,-1.8488037825059112,2026-07-11T05:39:00+08:00,2026-07-11T08:18:00+08:00
ETH 3m OKX,development,net_loss_stop,13,2023-08-27T13:45:00+00:00,2023-09-06T03:27:00+00:00,-27.337784676010433,2023-08-27T21:45:00+08:00,2023-09-06T11:27:00+08:00
ETH 3m OKX,development,net_loss_stop,13,2023-09-20T03:24:00+00:00,2023-09-24T06:27:00+00:00,-32.04158932057372,2023-09-20T11:24:00+08:00,2023-09-24T14:27:00+08:00
ETH 3m OKX,development,net_loss_stop,13,2024-10-13T11:45:00+00:00,2024-10-19T17:30:00+00:00,-21.930714257647406,2024-10-13T19:45:00+08:00,2024-10-20T01:30:00+08:00
ETH 3m OKX,development,net_loss_stop,12,2026-04-24T03:30:00+00:00,2026-04-28T01:42:00+00:00,-22.406611659123882,2026-04-24T11:30:00+08:00,2026-04-28T09:42:00+08:00
ETH 3m OKX,development,net_loss_stop,11,2024-01-16T08:12:00+00:00,2024-01-18T10:36:00+00:00,-17.320804628813924,2024-01-16T16:12:00+08:00,2024-01-18T18:36:00+08:00
ETH 3m OKX,development,net_loss_stop,11,2025-12-16T16:27:00+00:00,2025-12-19T18:24:00+00:00,-15.783108270521655,2025-12-17T00:27:00+08:00,2025-12-20T02:24:00+08:00
ETH 3m OKX,development,net_loss_stop,10,2024-01-07T00:24:00+00:00,2024-01-12T07:45:00+00:00,-15.685404879677325,2024-01-07T08:24:00+08:00,2024-01-12T15:45:00+08:00
ETH 3m OKX,development,net_loss_stop,10,2024-05-25T03:06:00+00:00,2024-05-29T07:06:00+00:00,-13.809970665299122,2024-05-25T11:06:00+08:00,2024-05-29T15:06:00+08:00
ETH 3m OKX,later,net_loss_stop,10,2026-06-10T02:18:00+00:00,2026-06-17T01:51:00+00:00,-14.980784910145609,2026-06-10T10:18:00+08:00,2026-06-17T09:51:00+08:00
ETH 3m OKX,development,net_loss_stop,9,2024-08-10T22:30:00+00:00,2024-08-17T09:45:00+00:00,-11.708500305847826,2024-08-11T06:30:00+08:00,2024-08-17T17:45:00+08:00
ETH 3m OKX,development,net_loss_stop,9,2024-10-26T09:27:00+00:00,2024-10-31T01:48:00+00:00,-15.96176430598314,2024-10-26T17:27:00+08:00,2024-10-31T09:48:00+08:00
ETH 3m OKX,development,net_loss_stop,9,2025-01-03T05:27:00+00:00,2025-01-08T15:33:00+00:00,-12.796563823900982,2025-01-03T13:27:00+08:00,2025-01-08T23:33:00+08:00
ETH 3m OKX,development,net_loss_stop,9,2025-12-21T01:30:00+00:00,2025-12-30T03:24:00+00:00,-19.347442663168163,2025-12-21T09:30:00+08:00,2025-12-30T11:24:00+08:00
ETH 3m OKX,later,net_loss_stop,9,2026-05-29T06:18:00+00:00,2026-05-31T02:27:00+00:00,-12.68353823255335,2026-05-29T14:18:00+08:00,2026-05-31T10:27:00+08:00
ETH 3m OKX,development,net_loss_stop,8,2023-08-05T12:51:00+00:00,2023-08-10T14:36:00+00:00,-21.21220660857766,2023-08-05T20:51:00+08:00,2023-08-10T22:36:00+08:00
ETH 3m OKX,development,net_loss_stop,8,2023-09-09T04:24:00+00:00,2023-09-15T09:00:00+00:00,-21.213917778956215,2023-09-09T12:24:00+08:00,2023-09-15T17:00:00+08:00
ETH 3m OKX,development,net_loss_stop,8,2024-04-05T12:36:00+00:00,2024-04-07T15:36:00+00:00,-12.090542264015355,2024-04-05T20:36:00+08:00,2024-04-07T23:36:00+08:00
ETH 3m OKX,development,net_loss_stop,8,2024-10-08T06:57:00+00:00,2024-10-11T12:39:00+00:00,-10.948298818188087,2024-10-08T14:57:00+08:00,2024-10-11T20:39:00+08:00
ETH 3m OKX,development,net_loss_stop,7,2023-11-30T02:42:00+00:00,2023-12-05T01:18:00+00:00,-10.066597170222462,2023-11-30T10:42:00+08:00,2023-12-05T09:18:00+08:00
ETH 3m OKX,development,net_loss_stop,7,2024-02-07T04:24:00+00:00,2024-02-10T01:24:00+00:00,-11.11942114904445,2024-02-07T12:24:00+08:00,2024-02-10T09:24:00+08:00
ETH 3m OKX,development,net_loss_stop,7,2024-02-19T16:24:00+00:00,2024-02-24T14:06:00+00:00,-10.251576068272417,2024-02-20T00:24:00+08:00,2024-02-24T22:06:00+08:00
ETH 3m OKX,development,net_loss_stop,7,2024-06-14T14:03:00+00:00,2024-06-18T14:18:00+00:00,-10.683365690970534,2024-06-14T22:03:00+08:00,2024-06-18T22:18:00+08:00
ETH 3m OKX,development,net_loss_stop,7,2024-06-21T06:06:00+00:00,2024-06-25T13:45:00+00:00,-13.031388096643356,2024-06-21T14:06:00+08:00,2024-06-25T21:45:00+08:00
ETH 3m OKX,development,net_loss_stop,7,2024-08-30T06:03:00+00:00,2024-08-31T10:15:00+00:00,-10.41668880278374,2024-08-30T14:03:00+08:00,2024-08-31T18:15:00+08:00
ETH 3m OKX,development,net_loss_stop,7,2024-09-12T09:48:00+00:00,2024-09-17T02:24:00+00:00,-8.035617858111141,2024-09-12T17:48:00+08:00,2024-09-17T10:24:00+08:00
ETH 3m OKX,development,net_loss_stop,7,2024-11-03T13:51:00+00:00,2024-11-09T17:39:00+00:00,-8.605003640672825,2024-11-03T21:51:00+08:00,2024-11-10T01:39:00+08:00
ETH 3m OKX,development,net_loss_stop,7,2026-01-14T09:57:00+00:00,2026-01-16T15:18:00+00:00,-12.229548195260868,2026-01-14T17:57:00+08:00,2026-01-16T23:18:00+08:00
ETH 3m OKX,development,net_loss_stop,7,2026-04-30T12:27:00+00:00,2026-05-02T16:30:00+00:00,-13.19014337685289,2026-04-30T20:27:00+08:00,2026-05-03T00:30:00+08:00
ETH 3m OKX,development,net_loss_stop,6,2024-02-27T19:45:00+00:00,2024-02-29T12:06:00+00:00,-9.348848341405262,2024-02-28T03:45:00+08:00,2024-02-29T20:06:00+08:00
ETH 3m OKX,development,net_loss_stop,6,2024-04-11T23:27:00+00:00,2024-04-16T01:18:00+00:00,-8.1294535003279,2024-04-12T07:27:00+08:00,2024-04-16T09:18:00+08:00
ETH 3m OKX,development,net_loss_stop,6,2024-06-29T04:18:00+00:00,2024-06-30T00:27:00+00:00,-12.50125511432677,2024-06-29T12:18:00+08:00,2024-06-30T08:27:00+08:00
ETH 3m OKX,development,net_loss_stop,6,2025-02-05T11:18:00+00:00,2025-02-08T11:57:00+00:00,-7.508313697067702,2025-02-05T19:18:00+08:00,2025-02-08T19:57:00+08:00
ETH 3m OKX,development,net_loss_stop,6,2025-08-15T12:27:00+00:00,2025-08-17T01:36:00+00:00,-9.819344614735728,2025-08-15T20:27:00+08:00,2025-08-17T09:36:00+08:00
ETH 3m OKX,development,net_loss_stop,6,2025-08-18T21:03:00+00:00,2025-08-21T01:54:00+00:00,-7.615433848396969,2025-08-19T05:03:00+08:00,2025-08-21T09:54:00+08:00
ETH 3m OKX,development,net_loss_stop,6,2025-08-21T05:45:00+00:00,2025-08-21T14:15:00+00:00,-8.589998702420793,2025-08-21T13:45:00+08:00,2025-08-21T22:15:00+08:00
ETH 3m OKX,development,net_loss_stop,6,2025-09-07T13:39:00+00:00,2025-09-11T14:21:00+00:00,-9.875662349350481,2025-09-07T21:39:00+08:00,2025-09-11T22:21:00+08:00
ETH 3m OKX,development,net_loss_stop,6,2025-10-13T06:24:00+00:00,2025-10-16T09:42:00+00:00,-7.044901001013601,2025-10-13T14:24:00+08:00,2025-10-16T17:42:00+08:00
ETH 3m OKX,development,net_loss_stop,6,2026-01-22T06:30:00+00:00,2026-01-23T05:24:00+00:00,-8.952998454751862,2026-01-22T14:30:00+08:00,2026-01-23T13:24:00+08:00
ETH 3m OKX,development,net_loss_stop,6,2026-04-15T05:27:00+00:00,2026-04-16T05:27:00+00:00,-9.210706376967009,2026-04-15T13:27:00+08:00,2026-04-16T13:27:00+08:00
ETH 3m OKX,development,net_loss_stop,5,2023-09-16T15:24:00+00:00,2023-09-19T06:36:00+00:00,-10.58570630527203,2023-09-16T23:24:00+08:00,2023-09-19T14:36:00+08:00
ETH 3m OKX,development,net_loss_stop,5,2023-11-23T04:48:00+00:00,2023-11-24T06:54:00+00:00,-9.659221744446516,2023-11-23T12:48:00+08:00,2023-11-24T14:54:00+08:00
ETH 3m OKX,development,net_loss_stop,5,2024-03-14T02:27:00+00:00,2024-03-15T19:48:00+00:00,-6.854748700220192,2024-03-14T10:27:00+08:00,2024-03-16T03:48:00+08:00
ETH 3m OKX,development,net_loss_stop,5,2024-06-04T03:12:00+00:00,2024-06-05T17:03:00+00:00,-8.784840302991633,2024-06-04T11:12:00+08:00,2024-06-06T01:03:00+08:00
ETH 3m OKX,development,net_loss_stop,5,2024-07-09T13:45:00+00:00,2024-07-10T01:30:00+00:00,-6.666189569443906,2024-07-09T21:45:00+08:00,2024-07-10T09:30:00+08:00
ETH 3m OKX,development,net_loss_stop,5,2025-01-14T16:09:00+00:00,2025-01-15T09:24:00+00:00,-7.108769813291654,2025-01-15T00:09:00+08:00,2025-01-15T17:24:00+08:00
ETH 3m OKX,development,net_loss_stop,5,2025-04-15T01:00:00+00:00,2025-04-15T13:54:00+00:00,-6.643366676421276,2025-04-15T09:00:00+08:00,2025-04-15T21:54:00+08:00
ETH 3m OKX,development,net_loss_stop,5,2025-04-22T04:12:00+00:00,2025-04-24T02:06:00+00:00,-7.3955939347170485,2025-04-22T12:12:00+08:00,2025-04-24T10:06:00+08:00
ETH 3m OKX,development,net_loss_stop,5,2025-05-26T10:54:00+00:00,2025-05-28T10:30:00+00:00,-7.840152518645404,2025-05-26T18:54:00+08:00,2025-05-28T18:30:00+08:00
ETH 3m OKX,development,net_loss_stop,5,2025-06-21T09:45:00+00:00,2025-06-25T00:54:00+00:00,-6.701345974478874,2025-06-21T17:45:00+08:00,2025-06-25T08:54:00+08:00
ETH 3m OKX,development,net_loss_stop,5,2025-06-25T04:09:00+00:00,2025-06-28T05:45:00+00:00,-6.845649608850252,2025-06-25T12:09:00+08:00,2025-06-28T13:45:00+08:00
ETH 3m OKX,development,net_loss_stop,5,2025-10-25T00:33:00+00:00,2025-10-28T11:45:00+00:00,-9.321666034032695,2025-10-25T08:33:00+08:00,2025-10-28T19:45:00+08:00
ETH 3m OKX,development,net_loss_stop,5,2025-10-31T11:00:00+00:00,2025-11-01T15:03:00+00:00,-7.18978823382059,2025-10-31T19:00:00+08:00,2025-11-01T23:03:00+08:00
ETH 3m OKX,development,net_loss_stop,5,2026-01-04T12:30:00+00:00,2026-01-04T21:39:00+00:00,-9.831037634480609,2026-01-04T20:30:00+08:00,2026-01-05T05:39:00+08:00
ETH 3m OKX,development,net_loss_stop,5,2026-03-27T06:30:00+00:00,2026-03-28T02:00:00+00:00,-8.403423634345206,2026-03-27T14:30:00+08:00,2026-03-28T10:00:00+08:00
ETH 3m OKX,later,net_loss_stop,5,2026-05-16T19:51:00+00:00,2026-05-20T03:24:00+00:00,-9.675429043849562,2026-05-17T03:51:00+08:00,2026-05-20T11:24:00+08:00
ETH 3m OKX,development,net_loss_stop,4,2023-08-24T06:06:00+00:00,2023-08-24T11:15:00+00:00,-8.10876265148003,2023-08-24T14:06:00+08:00,2023-08-24T19:15:00+08:00
ETH 3m OKX,development,net_loss_stop,4,2023-10-04T12:36:00+00:00,2023-10-07T13:51:00+00:00,-8.923659020893991,2023-10-04T20:36:00+08:00,2023-10-07T21:51:00+08:00
ETH 3m OKX,development,net_loss_stop,4,2023-10-25T14:27:00+00:00,2023-10-26T03:18:00+00:00,-5.817162082656981,2023-10-25T22:27:00+08:00,2023-10-26T11:18:00+08:00
ETH 3m OKX,development,net_loss_stop,4,2023-11-12T19:45:00+00:00,2023-11-15T09:51:00+00:00,-3.8305863853149056,2023-11-13T03:45:00+08:00,2023-11-15T17:51:00+08:00
ETH 3m OKX,development,net_loss_stop,4,2023-12-28T13:27:00+00:00,2023-12-29T07:39:00+00:00,-5.312185929548664,2023-12-28T21:27:00+08:00,2023-12-29T15:39:00+08:00
ETH 3m OKX,development,net_loss_stop,4,2024-01-21T06:33:00+00:00,2024-01-25T12:18:00+00:00,-7.317248672333224,2024-01-21T14:33:00+08:00,2024-01-25T20:18:00+08:00
ETH 3m OKX,development,net_loss_stop,4,2024-01-30T06:39:00+00:00,2024-01-30T12:27:00+00:00,-6.3978507097721575,2024-01-30T14:39:00+08:00,2024-01-30T20:27:00+08:00
ETH 3m OKX,development,net_loss_stop,4,2024-02-02T06:03:00+00:00,2024-02-04T06:24:00+00:00,-4.8969976783607265,2024-02-02T14:03:00+08:00,2024-02-04T14:24:00+08:00
ETH 3m OKX,development,net_loss_stop,4,2024-02-11T23:06:00+00:00,2024-02-17T08:09:00+00:00,-7.371724386374447,2024-02-12T07:06:00+08:00,2024-02-17T16:09:00+08:00
ETH 3m OKX,development,net_loss_stop,4,2024-03-29T01:18:00+00:00,2024-03-30T08:45:00+00:00,-6.648893800083454,2024-03-29T09:18:00+08:00,2024-03-30T16:45:00+08:00
ETH 3m OKX,development,net_loss_stop,4,2024-04-21T13:54:00+00:00,2024-04-22T01:18:00+00:00,-6.020648856281786,2024-04-21T21:54:00+08:00,2024-04-22T09:18:00+08:00
ETH 3m OKX,development,net_loss_stop,4,2024-05-09T09:24:00+00:00,2024-05-10T10:30:00+00:00,-6.946594721286397,2024-05-09T17:24:00+08:00,2024-05-10T18:30:00+08:00
ETH 3m OKX,development,net_loss_stop,4,2024-05-19T02:06:00+00:00,2024-05-23T06:09:00+00:00,-5.934980875328148,2024-05-19T10:06:00+08:00,2024-05-23T14:09:00+08:00
ETH 3m OKX,development,net_loss_stop,4,2024-06-13T12:33:00+00:00,2024-06-13T17:03:00+00:00,-4.273317085966521,2024-06-13T20:33:00+08:00,2024-06-14T01:03:00+08:00
ETH 3m OKX,development,net_loss_stop,4,2024-06-19T11:39:00+00:00,2024-06-20T04:30:00+00:00,-5.324671579533248,2024-06-19T19:39:00+08:00,2024-06-20T12:30:00+08:00
ETH 3m OKX,development,net_loss_stop,4,2024-07-19T03:48:00+00:00,2024-07-20T21:09:00+00:00,-6.091324722475462,2024-07-19T11:48:00+08:00,2024-07-21T05:09:00+08:00
ETH 3m OKX,development,net_loss_stop,4,2024-07-30T05:24:00+00:00,2024-07-31T04:57:00+00:00,-4.54042830885388,2024-07-30T13:24:00+08:00,2024-07-31T12:57:00+08:00
ETH 3m OKX,development,net_loss_stop,4,2025-01-21T20:42:00+00:00,2025-01-23T12:36:00+00:00,-5.651757791459699,2025-01-22T04:42:00+08:00,2025-01-23T20:36:00+08:00
ETH 3m OKX,development,net_loss_stop,4,2025-01-28T07:57:00+00:00,2025-01-28T15:00:00+00:00,-5.907788399074633,2025-01-28T15:57:00+08:00,2025-01-28T23:00:00+08:00
ETH 3m OKX,development,net_loss_stop,4,2025-05-17T13:03:00+00:00,2025-05-22T16:30:00+00:00,-4.087035572411808,2025-05-17T21:03:00+08:00,2025-05-23T00:30:00+08:00
ETH 3m OKX,development,net_loss_stop,4,2025-05-24T06:51:00+00:00,2025-05-24T17:24:00+00:00,-6.476936217985709,2025-05-24T14:51:00+08:00,2025-05-25T01:24:00+08:00
ETH 3m OKX,development,net_loss_stop,4,2025-05-31T10:36:00+00:00,2025-05-31T23:15:00+00:00,-5.554209390372563,2025-05-31T18:36:00+08:00,2025-06-01T07:15:00+08:00
ETH 3m OKX,development,net_loss_stop,4,2025-07-19T11:18:00+00:00,2025-07-21T05:12:00+00:00,-5.542230419621076,2025-07-19T19:18:00+08:00,2025-07-21T13:12:00+08:00
ETH 3m OKX,development,net_loss_stop,4,2025-09-20T02:21:00+00:00,2025-09-23T16:06:00+00:00,-8.248899654754037,2025-09-20T10:21:00+08:00,2025-09-24T00:06:00+08:00
ETH 3m OKX,development,net_loss_stop,4,2025-10-01T23:36:00+00:00,2025-10-02T14:42:00+00:00,-4.694928273102502,2025-10-02T07:36:00+08:00,2025-10-02T22:42:00+08:00
ETH 3m OKX,development,net_loss_stop,4,2025-11-09T03:30:00+00:00,2025-11-10T14:30:00+00:00,-5.566276438164401,2025-11-09T11:30:00+08:00,2025-11-10T22:30:00+08:00
ETH 3m OKX,development,net_loss_stop,4,2025-12-09T09:51:00+00:00,2025-12-10T16:12:00+00:00,-5.82268741491298,2025-12-09T17:51:00+08:00,2025-12-11T00:12:00+08:00
ETH 3m OKX,development,net_loss_stop,4,2025-12-11T14:33:00+00:00,2025-12-12T14:36:00+00:00,-6.244067867960033,2025-12-11T22:33:00+08:00,2025-12-12T22:36:00+08:00
ETH 3m OKX,development,net_loss_stop,4,2025-12-31T05:45:00+00:00,2026-01-01T07:06:00+00:00,-7.557107148916216,2025-12-31T13:45:00+08:00,2026-01-01T15:06:00+08:00
ETH 3m OKX,development,net_loss_stop,4,2026-03-17T15:33:00+00:00,2026-03-18T04:33:00+00:00,-6.0074288567988905,2026-03-17T23:33:00+08:00,2026-03-18T12:33:00+08:00
ETH 3m OKX,development,net_loss_stop,4,2026-04-09T08:48:00+00:00,2026-04-11T09:15:00+00:00,-5.323995733476774,2026-04-09T16:48:00+08:00,2026-04-11T17:15:00+08:00
ETH 3m OKX,later,net_loss_stop,4,2026-05-08T03:06:00+00:00,2026-05-13T00:18:00+00:00,-8.139861069961842,2026-05-08T11:06:00+08:00,2026-05-13T08:18:00+08:00
ETH 3m OKX,development,net_loss_stop,3,2023-08-03T04:30:00+00:00,2023-08-05T08:33:00+00:00,-8.16793212237081,2023-08-03T12:30:00+08:00,2023-08-05T16:33:00+08:00
ETH 3m OKX,development,net_loss_stop,3,2023-08-13T14:30:00+00:00,2023-08-15T03:54:00+00:00,-13.392786596896666,2023-08-13T22:30:00+08:00,2023-08-15T11:54:00+08:00
