币种,信号K时间(北京),入场时间(北京),退出时间(北京),突破来源,距V9根数,入场价,初始止损,初始风险距离(%),退出价,退出原因,持仓小时,最大记录浮盈R,净R,净价格收益(%),较原V9入场追价(%),原V9净R(事后关联),交易标识
MONUSDT,2026-03-04 21:00:00+08:00,2026-03-04 22:00:00+08:00,2026-03-08 15:00:00+08:00,本周期1h,4,0.02196,0.02121,3.4153005464480697,0.02154,反向确认,89.0,2.2400000000000095,-0.618560000000003,-2.11256830601093,2.092050209205021,-0.0126407766990325,binance_um:MONUSDT:1h:box_any:3486
DEEPUSDT,2026-03-04 22:00:00+08:00,2026-03-04 23:00:00+08:00,2026-03-08 08:00:00+08:00,本周期1h,4,0.02646,0.0255,3.62811791383219,0.0272,追踪止损,81.0,4.750000000000003,0.7157083333333342,2.5966742252456503,1.224177505738333,0.8687241379310352,binance_um:DEEPUSDT:1h:box_any:7590
MASKUSDT,2026-03-04 22:00:00+08:00,2026-03-04 23:00:00+08:00,2026-03-06 22:00:00+08:00,本周期1h,3,0.4532,0.4387,3.19947043248013,0.4387,初始止损,47.0,1.386206896551729,-1.062510344827587,-3.39947043248013,1.7969451931716174,-1.0421990521327007,binance_um:MASKUSDT:1h:box_any:14474
ALLUSDT,2026-03-05 00:00:00+08:00,2026-03-05 01:00:00+08:00,2026-03-06 01:00:00+08:00,本周期1h,7,0.4799,0.4677,2.54219629089393,0.4677,初始止损,24.0,0.327868852459017,-1.0786721311475431,-2.74219629089393,1.0954286918053446,-1.0593374999999985,binance_um:ALLUSDT:1h:box_any:5047
ASTERUSDT,2026-03-05 00:00:00+08:00,2026-03-05 01:00:00+08:00,2026-03-06 02:00:00+08:00,上级4h,1,0.7281,0.7067,2.93915670924323,0.7067,初始止损,25.0,1.775700934579443,-1.0680467289719615,-3.1391567092432204,0.15130674002750144,-1.06349344978166,binance_um:ASTERUSDT:1h:box_any:3988
CKBUSDT,2026-03-05 00:00:00+08:00,2026-03-05 01:00:00+08:00,2026-03-05 23:00:00+08:00,本周期1h,7,0.001574,0.0015134999999999,3.84371029224906,0.0015134999999999,初始止损,22.0,0.0991735537190067,-1.052033057851239,-4.043710292249051,1.8770226537216939,-1.0467473524962168,binance_um:CKBUSDT:1h:box_any:14476
LPTUSDT,2026-03-05 00:00:00+08:00,2026-03-05 01:00:00+08:00,2026-03-06 00:00:00+08:00,本周期1h,7,2.378,2.307,2.9857022708158096,2.307,初始止损,23.0,0.915492957746476,-1.0669859154929564,-3.18570227081581,1.2345679012345734,-1.0489375000000014,binance_um:LPTUSDT:1h:box_any:14476
NIGHTUSDT,2026-03-05 00:00:00+08:00,2026-03-05 01:00:00+08:00,2026-03-05 09:00:00+08:00,本周期1h,44,0.06257,0.06104,2.44526130733577,0.06104,初始止损,8.0,0.2156862745098024,-1.0817908496732025,-2.6452613073357703,4.824928798793771,-1.0631640211640223,binance_um:NIGHTUSDT:1h:box_any:2021
NTRNUSDT,2026-03-05 00:00:00+08:00,2026-03-05 01:00:00+08:00,2026-03-06 00:00:00+08:00,本周期1h,3,0.01185,0.01145,3.3755274261603305,0.01145,初始止损,23.0,0.4500000000000041,-1.0592499999999996,-3.57552742616033,0.16906170752324368,-1.060666666666667,binance_um:NTRNUSDT:1h:box_any:14476
NXPCUSDT,2026-03-05 00:00:00+08:00,2026-03-05 01:00:00+08:00,2026-03-08 07:00:00+08:00,本周期1h,7,0.2797,0.2694,3.68251698248122,0.2743,反向确认,78.0,0.9320388349514582,-0.578582524271847,-2.13063997139792,1.8572469045884832,-0.1132266666666697,binance_um:NXPCUSDT:1h:box_any:7042
POPCATUSDT,2026-03-05 00:00:00+08:00,2026-03-05 01:00:00+08:00,2026-03-08 09:00:00+08:00,上级4h,8,0.05246,0.04857,7.41517346549751,0.04857,初始止损,80.0,0.367609254498715,-1.0269717223650383,-7.61517346549751,5.659617321248733,1.345372549019611,binance_um:POPCATUSDT:1h:box_any:13419
PUNDIXUSDT,2026-03-05 00:00:00+08:00,2026-03-05 01:00:00+08:00,2026-03-06 00:00:00+08:00,本周期1h,0,0.1564,0.15214,2.7237851662404,0.15214,初始止损,23.0,0.4694835680751193,-1.0734272300469487,-2.9237851662403997,0.0,-1.0734272300469487,binance_um:PUNDIXUSDT:1h:box_any:7398
SUPERUSDT,2026-03-05 00:00:00+08:00,2026-03-05 01:00:00+08:00,2026-03-06 20:00:00+08:00,本周期1h,22,0.1195,0.11521,3.5899581589958,0.11521,初始止损,43.0,1.6550116550116585,-1.055710955710957,-3.78995815899581,0.42016806722688926,-1.0344927536231885,binance_um:SUPERUSDT:1h:box_any:14476
WCTUSDT,2026-03-05 00:00:00+08:00,2026-03-05 01:00:00+08:00,2026-03-06 00:00:00+08:00,本周期1h,1,0.06059,0.05898,2.6572041591021502,0.05898,初始止损,23.0,0.4844720496894448,-1.0752670807453435,-2.85720415910215,-0.5090311986863827,-1.0654838709677426,binance_um:WCTUSDT:1h:box_any:7757
TOWNSUSDT,2026-03-05 03:00:00+08:00,2026-03-05 04:00:00+08:00,2026-03-06 22:00:00+08:00,本周期1h,1,0.003489,0.003335,4.413872169676121,0.00349,追踪止损,42.0,3.2142857142857117,-0.0388181818181801,-0.17133849240469,0.5475504322766556,0.0876510067114116,binance_um:TOWNSUSDT:1h:box_any:5069
CFXUSDT,2026-03-05 04:00:00+08:00,2026-03-05 05:00:00+08:00,2026-03-05 23:00:00+08:00,上级4h,8,0.05121,0.04954,3.2610818199570297,0.04954,初始止损,18.0,0.1676646706586843,-1.0613293413173652,-3.46108181995703,3.412762520193846,-0.6243333333333376,binance_um:CFXUSDT:1h:box_any:14480
GOATUSDT,2026-03-05 04:00:00+08:00,2026-03-05 05:00:00+08:00,2026-03-05 23:00:00+08:00,上级4h,5,0.01968,0.01887,4.115853658536571,0.01887,初始止损,18.0,0.0617283950617303,-1.0485925925925916,-4.31585365853657,1.1825192802056517,-1.0353636363636374,binance_um:GOATUSDT:1h:box_any:11911
TAOUSDT,2026-03-05 04:00:00+08:00,2026-03-05 05:00:00+08:00,2026-03-05 09:00:00+08:00,上级4h,51,191.83,184.64,3.7481103060001,184.64,初始止损,4.0,0.0458970792767711,-1.0533602225312948,-3.9481103060001,2.478764891286933,-1.0292028081123248,binance_um:TAOUSDT:1h:box_any:14480
RPLUSDT,2026-03-05 13:00:00+08:00,2026-03-05 14:00:00+08:00,2026-03-06 00:00:00+08:00,本周期1h,19,2.028,1.947,3.99408284023668,1.947,初始止损,10.0,1.814814814814813,-1.0500740740740728,-4.19408284023667,2.8919330289193246,-1.032048780487804,binance_um:RPLUSDT:1h:box_any:13001
MAGICUSDT,2026-03-05 18:00:00+08:00,2026-03-05 19:00:00+08:00,2026-03-06 00:00:00+08:00,本周期1h,0,0.06409,0.06133,4.3064440630363405,0.06133,初始止损,5.0,0.0652173913043478,-1.0464420289855072,-4.50644406303634,0.0,-1.0464420289855072,binance_um:MAGICUSDT:1h:box_any:14494
FHEUSDT,2026-03-05 19:00:00+08:00,2026-03-05 20:00:00+08:00,2026-03-06 18:00:00+08:00,本周期1h,1,0.02928,0.02774,5.25956284153005,0.03142,追踪止损,22.0,6.7402597402597415,1.3515844155844168,7.10874316939891,-0.5096839959225274,1.129321637426903,binance_um:FHEUSDT:1h:box_any:7844
TWTUSDT,2026-03-05 19:00:00+08:00,2026-03-05 20:00:00+08:00,2026-03-06 00:00:00+08:00,本周期1h,28,0.5113,0.4952,3.1488362996283796,0.4952,初始止损,4.0,0.1987577639751547,-1.0635155279503108,-3.34883629962838,2.4649298597194447,-0.6978125000000021,binance_um:TWTUSDT:1h:box_any:14495
SOONUSDT,2026-03-05 23:00:00+08:00,2026-03-06 00:00:00+08:00,2026-03-06 01:00:00+08:00,本周期1h,23,0.171,0.1641,4.03508771929825,0.1641,初始止损,1.0,0.3913043478260831,-1.049565217391305,-4.23508771929825,3.6992116434202638,-1.059963636363637,binance_um:SOONUSDT:1h:box_any:6871
VELVETUSDT,2026-03-06 00:00:00+08:00,2026-03-06 01:00:00+08:00,2026-03-08 12:00:00+08:00,上级4h,14,0.09643,0.0908,5.83843202322928,0.0908,初始止损,59.0,0.8845470692717587,-1.034255772646536,-6.038432023229269,6.3879082082965555,-0.6917163120567388,binance_um:VELVETUSDT:1h:box_any:5599
MMTUSDT,2026-03-06 10:00:00+08:00,2026-03-06 11:00:00+08:00,2026-03-07 14:00:00+08:00,本周期1h,0,0.1213,0.1171,3.4624896949711403,0.1171,初始止损,27.0,0.9761904761904788,-1.0577619047619036,-3.66248969497113,0.0,-1.0577619047619036,binance_um:MMTUSDT:1h:box_any:2918
2ZUSDT,2026-03-06 16:00:00+08:00,2026-03-06 17:00:00+08:00,2026-03-06 21:00:00+08:00,本周期1h,6,0.07658,0.07441,2.83363802559413,0.07441,初始止损,4.0,0.9354838709677477,-1.070580645161292,-3.03363802559414,1.3365091967711962,-1.067775784753362,binance_um:2ZUSDT:1h:box_any:3716
ASTRUSDT,2026-03-06 16:00:00+08:00,2026-03-06 17:00:00+08:00,2026-03-06 22:00:00+08:00,上级4h,6,0.007706,0.007388,4.126654554892291,0.007388,初始止损,5.0,0.0566037735849048,-1.0484654088050305,-4.32665455489229,-0.3362648732540108,-1.0364716981132072,binance_um:ASTRUSDT:1h:box_any:14516
AUSDT,2026-03-06 16:00:00+08:00,2026-03-06 17:00:00+08:00,2026-03-06 22:00:00+08:00,本周期1h,0,0.08132,0.07821,3.8243974422036398,0.07821,初始止损,5.0,0.1704180064308689,-1.052295819935691,-4.02439744220364,0.0,-1.052295819935691,binance_um:AUSDT:1h:box_any:6768
TNSRUSDT,2026-03-07 07:00:00+08:00,2026-03-07 08:00:00+08:00,2026-03-08 03:00:00+08:00,本周期1h,7,0.04669,0.04543,2.69865067466266,0.04543,初始止损,19.0,2.7539682539682606,-1.074111111111111,-2.89865067466266,0.3438641736513981,-1.0624563758389252,binance_um:TNSRUSDT:1h:box_any:14531
PLAYUSDT,2026-03-07 11:00:00+08:00,2026-03-07 12:00:00+08:00,2026-03-08 11:00:00+08:00,本周期1h,88,0.02136,0.02058,3.65168539325842,0.02058,初始止损,23.0,0.8461538461538478,-1.0547692307692296,-3.8516853932584096,4.705882352941182,5.127582938388625,binance_um:PLAYUSDT:1h:box_any:5250
BROCCOLI714USDT,2026-03-07 16:00:00+08:00,2026-03-07 17:00:00+08:00,2026-03-08 06:00:00+08:00,上级4h,9,0.01414,0.01273,9.97171145685995,0.01273,初始止损,13.0,0.0567375886524825,-1.0200567375886522,-10.17171145685995,8.85296381832179,-0.5382058823529391,binance_um:BROCCOLI714USDT:1h:box_any:8423
BANDUSDT,2026-03-07 23:00:00+08:00,2026-03-08 00:00:00+08:00,2026-03-08 03:00:00+08:00,本周期1h,6,0.2177,0.2097,3.6747818098300398,0.2097,初始止损,3.0,1.0249999999999972,-1.054424999999999,-3.87478180983004,0.6472491909385258,-1.0366610169491537,binance_um:BANDUSDT:1h:box_any:14547
AEVOUSDT,2026-03-08 20:00:00+08:00,2026-03-08 21:00:00+08:00,2026-03-14 06:00:00+08:00,上级4h,115,0.02379,0.02314,2.73224043715846,0.02513,追踪止损,129.0,4.030769230769246,1.9883384615384747,5.43261874737286,-0.37688442211055717,1.3678509316770229,binance_um:AEVOUSDT:1h:box_any:14568
TRXUSDT,2026-03-08 22:00:00+08:00,2026-03-08 23:00:00+08:00,2026-03-09 18:00:00+08:00,本周期1h,103,0.28799,0.28547,0.87503038299941,0.28547,初始止损,19.0,1.115079365079347,-1.2285634920634934,-1.0750303829994199,1.7093413385131484,0.9872802197802264,binance_um:TRXUSDT:1h:box_any:14570
MANTAUSDT,2026-03-09 03:00:00+08:00,2026-03-09 04:00:00+08:00,2026-03-18 20:00:00+08:00,本周期1h,123,0.06576,0.06247,5.0030413625304,0.07014,追踪止损,232.0,2.844984802431618,1.2913313069908852,6.460583941605839,1.247113163972302,1.4498853868194956,binance_um:MANTAUSDT:1h:box_any:14575
CATIUSDT,2026-03-09 14:00:00+08:00,2026-03-09 15:00:00+08:00,2026-03-12 14:00:00+08:00,本周期1h,2,0.04061,0.039,3.96454075350898,0.04292,追踪止损,71.0,5.149068322981365,1.3843354037267144,5.48825412459987,0.9445687298036187,1.5084046242774614,binance_um:CATIUSDT:1h:box_any:12835
FRAXUSDT,2026-03-09 20:00:00+08:00,2026-03-09 21:00:00+08:00,2026-03-11 11:00:00+08:00,本周期1h,0,0.6266,0.6041000000000001,3.59080753271624,0.6041000000000001,初始止损,38.0,0.4888888888888851,-1.0556977777777792,-3.79080753271624,0.0,-1.0556977777777792,binance_um:FRAXUSDT:1h:box_any:1276
ZRXUSDT,2026-03-09 20:00:00+08:00,2026-03-09 21:00:00+08:00,2026-03-11 10:00:00+08:00,上级4h,7,0.1091,0.1056,3.20806599450046,0.1056,初始止损,37.0,0.4571428571428579,-1.062342857142858,-3.4080659945004603,1.582867783985109,-1.0330461538461535,binance_um:ZRXUSDT:1h:box_any:14592
NOTUSDT,2026-03-10 00:00:00+08:00,2026-03-10 01:00:00+08:00,2026-03-18 23:00:00+08:00,本周期1h,2,0.0003939,0.0003669,6.85453160700685,0.0003876,反向确认,214.0,1.5814814814814817,-0.2625111111111105,-1.7993907083015899,5.04,1.737068965517235,binance_um:NOTUSDT:1h:box_any:14596
MAVIAUSDT,2026-03-10 04:00:00+08:00,2026-03-10 05:00:00+08:00,2026-03-11 22:00:00+08:00,上级4h,5,0.03367,0.03258,3.2373032373032102,0.03522,追踪止损,41.0,5.266055045871592,1.3602385321100996,4.4035046035046,-0.029691211401439155,1.23751260504202,binance_um:MAVIAUSDT:1h:box_any:8955
OPENUSDT,2026-03-10 05:00:00+08:00,2026-03-10 06:00:00+08:00,2026-03-14 08:00:00+08:00,本周期1h,51,0.1478,0.1446,2.16508795669822,0.1498,追踪止损,98.0,3.0625000000000195,0.5326250000000142,1.15317997293642,0.47586675730793004,1.1764561403508769,binance_um:OPENUSDT:1h:box_any:4376
DOTUSDT,2026-03-10 13:00:00+08:00,2026-03-10 14:00:00+08:00,2026-03-11 13:00:00+08:00,本周期1h,10,1.515,1.4725,2.80528052805278,1.4725,初始止损,23.0,0.7294117647058898,-1.0712941176470592,-3.00528052805278,0.5976095617529875,-1.0695612009237887,binance_um:DOTUSDT:1h:box_any:14609
LINEAUSDT,2026-03-10 13:00:00+08:00,2026-03-10 14:00:00+08:00,2026-03-15 20:00:00+08:00,本周期1h,3,0.003243,0.003146,2.9910576626580196,0.003359,追踪止损,126.0,3.793814432989699,1.1290103092783514,3.37693493678692,-0.6738131699846939,0.6247857142857128,binance_um:LINEAUSDT:1h:box_any:4557
LSKUSDT,2026-03-10 13:00:00+08:00,2026-03-10 14:00:00+08:00,2026-03-14 13:00:00+08:00,本周期1h,3,0.1309,0.12888,1.54316271963328,0.12888,初始止损,95.0,1.6831683168317182,-1.129603960396043,-1.74316271963328,0.15302218821726665,-1.1210185185185186,binance_um:LSKUSDT:1h:box_any:14609
MAGICUSDT,2026-03-10 16:00:00+08:00,2026-03-10 17:00:00+08:00,2026-03-14 13:00:00+08:00,上级4h,23,0.06227,0.06096,2.1037417697125202,0.06382,追踪止损,92.0,5.900763358778669,1.088137404580158,2.28916010920186,-0.11228745588707234,0.7700681818181824,binance_um:MAGICUSDT:1h:box_any:14612
PUMPBTCUSDT,2026-03-10 16:00:00+08:00,2026-03-10 17:00:00+08:00,2026-03-10 22:00:00+08:00,本周期1h,0,0.01444,0.01401,2.97783933518004,0.01401,初始止损,5.0,0.3953488372093041,-1.0671627906976753,-3.1778393351800402,0.0,-1.0671627906976753,binance_um:PUMPBTCUSDT:1h:box_any:6478
SCRTUSDT,2026-03-10 17:00:00+08:00,2026-03-10 18:00:00+08:00,2026-03-11 05:00:00+08:00,本周期1h,18,0.0782,0.07614,2.6342710997442498,0.07614,初始止损,11.0,0.11165048543689,-1.0759223300970884,-2.83427109974425,0.6953386556785901,1.5849702127659493,binance_um:SCRTUSDT:1h:box_any:11374
TRBUSDT,2026-03-10 17:00:00+08:00,2026-03-10 18:00:00+08:00,2026-03-11 03:00:00+08:00,本周期1h,27,15.606,15.192,2.65282583621683,15.192,初始止损,9.0,0.2632850241545895,-1.0753913043478285,-2.85282583621684,3.3373063170440975,1.4017113402061856,binance_um:TRBUSDT:1h:box_any:14613
SUSDT,2026-03-10 20:00:00+08:00,2026-03-10 21:00:00+08:00,2026-03-18 20:00:00+08:00,上级4h,3,0.04197,0.0408,2.78770550393137,0.04755,追踪止损,191.0,8.299145299145314,4.697487179487191,13.0952108649035,-0.02382086707957143,3.585647058823522,binance_um:SUSDT:1h:box_any:10034
ARBUSDT,2026-03-10 23:00:00+08:00,2026-03-11 00:00:00+08:00,2026-03-11 03:00:00+08:00,本周期1h,1,0.1011,0.09798,3.0860534124628898,0.09798,初始止损,3.0,0.0961538461538494,-1.064807692307694,-3.28605341246289,-0.7850834151128638,-1.0521227621483384,binance_um:ARBUSDT:1h:box_any:14619
STRKUSDT,2026-03-10 23:00:00+08:00,2026-03-11 00:00:00+08:00,2026-03-14 00:00:00+08:00,本周期1h,1,0.04021,0.03879,3.53145983586172,0.04126,追踪止损,72.0,2.5704225352112724,0.682802816901414,2.41129072370058,-0.2480774001488384,-1.0530394736842108,binance_um:STRKUSDT:1h:box_any:14619
1000SHIBUSDT,2026-03-11 00:00:00+08:00,2026-03-11 01:00:00+08:00,2026-03-11 03:00:00+08:00,上级4h,7,0.006045,0.0056679999999999,6.2365591397849505,0.0056679999999999,初始止损,2.0,0.0265251989389909,-1.0320689655172417,-6.436559139784951,5.95968448729185,1.0445077720207192,binance_um:1000SHIBUSDT:1h:box_any:14620
LUMIAUSDT,2026-03-11 01:00:00+08:00,2026-03-11 02:00:00+08:00,2026-03-19 12:00:00+08:00,本周期1h,1,0.06437,0.06136,4.6760913469007095,0.06704,追踪止损,202.0,3.50498338870433,0.8442724252491745,3.94789498213454,1.5459851711626449,0.3562660098522211,binance_um:LUMIAUSDT:1h:box_any:10734
XAIUSDT,2026-03-11 04:00:00+08:00,2026-03-11 05:00:00+08:00,2026-03-12 02:00:00+08:00,上级4h,9,0.01058,0.0094989999999999,10.21739130434784,0.011731,追踪止损,21.0,4.495837187789075,1.0451803885291369,10.6790170132325,12.195121951219523,10.373363636363658,binance_um:XAIUSDT:1h:box_any:14624
SAGAUSDT,2026-03-11 10:00:00+08:00,2026-03-11 11:00:00+08:00,2026-03-12 00:00:00+08:00,本周期1h,4,0.03301,0.03192,3.30202968797332,0.03319,追踪止损,13.0,3.651376146789016,0.1045688073394559,0.34528930627084,0.7938931297709839,0.2431818181818217,binance_um:SAGAUSDT:1h:box_any:14630
TUSDT,2026-03-11 11:00:00+08:00,2026-03-11 12:00:00+08:00,2026-03-14 14:00:00+08:00,本周期1h,0,0.006885,0.006436,6.521423384168471,0.006436,初始止损,74.0,0.1314031180400892,-1.0306681514476614,-6.721423384168471,0.0,-1.0306681514476614,binance_um:TUSDT:1h:box_any:14631
RPLUSDT,2026-03-11 13:00:00+08:00,2026-03-11 14:00:00+08:00,2026-03-18 15:00:00+08:00,本周期1h,13,1.953,1.891,3.1746031746031704,2.007,追踪止损,169.0,2.8870967741935467,0.8079677419354864,2.5649769585253503,0.5664263645726031,0.8607887323943672,binance_um:RPLUSDT:1h:box_any:13145
ICPUSDT,2026-03-11 15:00:00+08:00,2026-03-11 16:00:00+08:00,2026-03-23 03:00:00+08:00,本周期1h,0,2.608,2.339,10.31441717791411,2.339,初始止损,275.0,0.7249070631970251,-1.0193903345724906,-10.51441717791411,0.0,-1.0193903345724906,binance_um:ICPUSDT:1h:box_any:14635
BBUSDT,2026-03-11 17:00:00+08:00,2026-03-11 18:00:00+08:00,2026-03-14 06:00:00+08:00,本周期1h,18,0.02733,0.02632,3.69557263080862,0.02849,追踪止损,60.0,5.65346534653467,1.094396039603964,4.044420051225759,0.4041146216017699,1.4134418604651164,binance_um:BBUSDT:1h:box_any:14637
TLMUSDT,2026-03-11 20:00:00+08:00,2026-03-11 21:00:00+08:00,2026-03-12 10:00:00+08:00,上级4h,12,0.001756,0.001689,3.81548974943052,0.001689,初始止损,13.0,0.1194029850746265,-1.052417910447761,-4.01548974943052,0.6303724928366838,-1.0520895522388056,binance_um:TLMUSDT:1h:box_any:14640
ACXUSDT,2026-03-11 21:00:00+08:00,2026-03-11 22:00:00+08:00,2026-03-12 17:00:00+08:00,本周期1h,2,0.03497,0.03382,3.28853302830997,0.04991,追踪止损,19.0,28.434782608695688,12.930486956521758,42.52233342865312,0.31554790590935244,9.727454545454547,binance_um:ACXUSDT:1h:box_any:11038
POWRUSDT,2026-03-11 21:00:00+08:00,2026-03-11 22:00:00+08:00,2026-03-17 18:00:00+08:00,本周期1h,7,0.06384,0.06253,2.05200501253131,0.06751,追踪止损,140.0,5.572519083969501,2.704061068702312,5.54874686716793,0.1726031696218433,1.95322994652408,binance_um:POWRUSDT:1h:box_any:14641
SYSUSDT,2026-03-11 22:00:00+08:00,2026-03-11 23:00:00+08:00,2026-03-14 13:00:00+08:00,本周期1h,58,0.01155,0.01124,2.68398268398266,0.01168,追踪止损,62.0,3.2580645161290573,0.3448387096774232,0.9255411255411201,-0.773195876288657,0.3198918918918951,binance_um:SYSUSDT:1h:box_any:13658
SOLVUSDT,2026-03-11 23:00:00+08:00,2026-03-12 00:00:00+08:00,2026-03-18 21:00:00+08:00,本周期1h,1,0.004391,0.00379,13.687087223867,0.00379,初始止损,165.0,0.7936772046589019,-1.01461231281198,-13.887087223867,11.305449936628653,1.3404487179487172,binance_um:SOLVUSDT:1h:box_any:10035
ALTUSDT,2026-03-12 00:00:00+08:00,2026-03-12 01:00:00+08:00,2026-03-14 08:00:00+08:00,上级4h,8,0.007637,0.00733,4.01990310331281,0.00733,初始止损,55.0,0.3257328990228021,-1.049752442996742,-4.21990310331281,-1.5215989684074782,-1.0361538461538464,binance_um:ALTUSDT:1h:box_any:14644
LISTAUSDT,2026-03-12 08:00:00+08:00,2026-03-12 09:00:00+08:00,2026-03-12 16:00:00+08:00,上级4h,9,0.08969,0.0865,3.55669528375515,0.0865,初始止损,7.0,1.5705329153605023,-1.0562319749216291,-3.75669528375515,4.42426359296777,0.4793484848484918,binance_um:LISTAUSDT:1h:box_any:14652
YBUSDT,2026-03-12 08:00:00+08:00,2026-03-12 09:00:00+08:00,2026-03-12 14:00:00+08:00,上级4h,16,0.169,0.16421,2.83431952662721,0.16421,初始止损,5.0,0.2087682672233827,-1.0705636743215048,-3.0343195266272103,3.6809815950920255,-1.078743961352658,binance_um:YBUSDT:1h:box_any:3658
BIRBUSDT,2026-03-12 10:00:00+08:00,2026-03-12 11:00:00+08:00,2026-03-15 12:00:00+08:00,本周期1h,0,0.15421,0.14915,3.2812398677128605,0.16446,追踪止损,73.0,5.462450592885365,1.964739130434781,6.446780364438109,0.0,1.964739130434781,binance_um:BIRBUSDT:1h:box_any:1005
MELANIAUSDT,2026-03-12 14:00:00+08:00,2026-03-12 15:00:00+08:00,2026-03-14 08:00:00+08:00,本周期1h,1,0.1093,0.1073,1.8298261665141697,0.11974,追踪止损,41.0,16.350000000000094,5.110700000000046,9.351692589204049,-0.8166969147005543,3.2136551724137967,binance_um:MELANIAUSDT:1h:box_any:9981
SFPUSDT,2026-03-12 18:00:00+08:00,2026-03-12 19:00:00+08:00,2026-03-18 19:00:00+08:00,本周期1h,32,0.2834,0.2737,3.42272406492589,0.298,追踪止损,144.0,3.0515463917525834,1.4467216494845363,4.951729004940001,4.807692307692313,2.679128712871306,binance_um:SFPUSDT:1h:box_any:14662
GLMUSDT,2026-03-12 19:00:00+08:00,2026-03-12 20:00:00+08:00,2026-03-17 12:00:00+08:00,本周期1h,21,0.12884,0.12554,2.56131636137845,0.13386,追踪止损,112.0,2.9515151515151534,1.4431272727272717,3.6963054951878203,1.2654248211899644,2.7719739130434826,binance_um:GLMUSDT:1h:box_any:14663
GOATUSDT,2026-03-12 20:00:00+08:00,2026-03-12 21:00:00+08:00,2026-03-13 15:00:00+08:00,上级4h,3,0.01928,0.01884,2.2821576763485196,0.01884,初始止损,18.0,0.7500000000000079,-1.0876363636363653,-2.48215767634852,0.4166666666666652,-1.0609523809523829,binance_um:GOATUSDT:1h:box_any:12095
AWEUSDT,2026-03-12 21:00:00+08:00,2026-03-12 22:00:00+08:00,2026-03-17 18:00:00+08:00,本周期1h,34,0.05218,0.05122,1.8397853583748398,0.05411,追踪止损,116.0,4.8333333333333615,1.901708333333351,3.4987351475661304,0.46207162110125655,1.1352307692307724,binance_um:AWEUSDT:1h:box_any:7085
ROSEUSDT,2026-03-12 21:00:00+08:00,2026-03-12 22:00:00+08:00,2026-03-18 23:00:00+08:00,本周期1h,3,0.01243,0.0118979999999999,4.27996781979083,0.01224,反向确认,145.0,2.0676691729323267,-0.4038721804511275,-1.72855993563958,1.0569105691056846,0.5278048780487778,binance_um:ROSEUSDT:1h:box_any:14665
VINEUSDT,2026-03-13 00:00:00+08:00,2026-03-13 01:00:00+08:00,2026-03-17 12:00:00+08:00,上级4h,5,0.0185,0.01753,5.24324324324323,0.01753,初始止损,107.0,1.134020618556703,-1.0381443298969069,-5.44324324324323,3.6995515695067205,-1.047573333333332,binance_um:VINEUSDT:1h:box_any:9894
MOODENGUSDT,2026-03-13 02:00:00+08:00,2026-03-13 03:00:00+08:00,2026-03-14 08:00:00+08:00,本周期1h,0,0.05087,0.04788,5.87772754079023,0.05297,追踪止损,29.0,3.561872909699005,0.6683143812709059,3.92816984470218,0.0,0.6683143812709059,binance_um:MOODENGUSDT:1h:box_any:12080
TSTUSDT,2026-03-13 03:00:00+08:00,2026-03-13 04:00:00+08:00,2026-03-14 14:00:00+08:00,本周期1h,1,0.0101,0.00979,3.06930693069306,0.00979,初始止损,34.0,0.9032258064516168,-1.0651612903225796,-3.2693069306930598,-0.29615004935834577,-1.0506499999999992,binance_um:TSTUSDT:1h:box_any:9510
FETUSDT,2026-03-13 05:00:00+08:00,2026-03-13 06:00:00+08:00,2026-03-14 01:00:00+08:00,本周期1h,55,0.1698,0.1599,5.8303886925795005,0.1735,追踪止损,19.0,2.4848484848484853,0.3394343434343463,1.97903415783275,11.563731931668864,3.2805625000000065,binance_um:FETUSDT:1h:box_any:14673
MUBARAKUSDT,2026-03-13 06:00:00+08:00,2026-03-13 07:00:00+08:00,2026-03-17 12:00:00+08:00,本周期1h,46,0.01558,0.015,3.72272143774068,0.015,初始止损,101.0,1.4655172413793132,-1.0537241379310338,-3.92272143774068,3.8666666666666627,0.2033898305084809,binance_um:MUBARAKUSDT:1h:box_any:8649
SSVUSDT,2026-03-13 06:00:00+08:00,2026-03-13 07:00:00+08:00,2026-03-14 14:00:00+08:00,本周期1h,1,2.806,2.698,3.84889522451889,2.698,初始止损,31.0,0.6203703703703713,-1.0519629629629623,-4.04889522451888,0.2859185132237263,-1.051339449541285,binance_um:SSVUSDT:1h:box_any:14674
RAYSOLUSDT,2026-03-13 09:00:00+08:00,2026-03-13 10:00:00+08:00,2026-03-15 04:00:00+08:00,本周期1h,0,0.6256,0.5977,4.459718670076731,0.5977,初始止损,42.0,0.4838709677419333,-1.0448458781362,-4.65971867007672,0.0,-1.0448458781362,binance_um:RAYSOLUSDT:1h:box_any:10981
UNIUSDT,2026-03-13 09:00:00+08:00,2026-03-13 10:00:00+08:00,2026-03-18 19:00:00+08:00,本周期1h,0,4.006,3.873,3.3200199700449304,3.873,初始止损,129.0,1.511278195488719,-1.0602406015037589,-3.5200199700449297,0.0,-1.0602406015037589,binance_um:UNIUSDT:1h:box_any:14677
