policy,month,timeframe_min,events,closed,censored,win_rate,mean_r,total_r,pf_r,pf_nominal,realized_ge10,event_drawdown_r,total_r_without_best
risk_gt30pct,2025-03,60,1069,1069,0,0.24976613657623947,-0.17265528065891717,-184.56849502438246,0.7614935420602006,0.8391767137969621,2,516.0274716296667,-199.76632553285708
risk_gt30pct,2025-03,240,253,253,0,0.3438735177865613,-0.21013704670545547,-53.164672816480234,0.6872590400707451,0.7155923036172449,0,162.16264235406763,-61.381682525218096
risk_gt30pct,2025-04,30,1970,1970,0,0.32284263959390863,0.11412307625597229,224.8224602242654,1.166232080265037,1.1313380569548057,14,307.8828159467988,169.43909180321302
risk_gt30pct,2025-04,60,742,742,0,0.4339622641509434,0.5976153839930272,443.4306149228262,2.0339393078394217,1.8899599393240507,11,96.19323021479501,405.40352012160287
risk_gt30pct,2025-04,240,204,204,0,0.24019607843137256,-0.2299223339442618,-46.9041561246294,0.7033961081217913,0.7098105778358645,0,112.85545763872592,-54.74463535785625
risk_gt30pct,2025-05,30,2093,2093,0,0.3521261347348304,0.32485842115878105,679.9286754853288,1.4763950727686381,1.324229147353698,19,680.6365868496654,657.8329067778458
risk_gt30pct,2025-05,60,859,859,0,0.3585564610011641,0.05001355879206187,42.96164700238114,1.075478449505777,1.0931074683740944,2,328.4897090644856,31.289694874721555
risk_gt30pct,2025-05,240,440,440,0,0.49318181818181817,0.2717838080038263,119.58487552168356,1.549051503650895,1.7298436017226502,0,85.37581980960319,112.1396826029364
risk_gt30pct,2025-06,30,1674,1674,0,0.5053763440860215,0.457179907422112,765.3191650246155,1.8958924862586137,1.8734112781030439,3,155.5858019665517,752.4006650246155
risk_gt30pct,2025-06,60,786,786,0,0.4440203562340967,0.0015759974934780767,1.2387340298737683,1.0026660868420354,1.0367477766946045,2,126.2470636685432,-10.48443785996477
risk_gt30pct,2025-06,240,193,193,0,0.29533678756476683,-0.15410099843191527,-29.741492697359647,0.7827329081252795,1.046670770222312,2,88.96734704065426,-44.309051628100825
risk_gt30pct,2025-07,30,1633,1633,0,0.4268218003674219,1.0107335260215555,1650.5278479932003,2.679509942717219,2.5108700341449097,29,251.67795950342668,1596.170895612248
risk_gt30pct,2025-07,60,1057,1057,0,0.34720908230842007,0.3003862097568553,317.5082237129961,1.4554871622183922,1.234573957779351,11,351.38642142034456,301.2769491015971
risk_gt30pct,2025-07,240,446,446,0,0.5224215246636771,0.8548553473698969,381.265484926974,2.554024397220692,2.306937195031373,3,161.79955914287748,360.63729983699966
risk_gt30pct,2025-08,30,2324,2324,0,0.2560240963855422,-0.09033852367860999,-209.94672902908962,0.8633236785543748,0.6931910249411016,14,814.7038958831972,-234.245951959026
risk_gt30pct,2025-08,60,1396,1396,0,0.25,-0.28760131639637965,-401.49143768934596,0.5742944162752154,0.4287746912744647,1,675.6408671351248,-417.27471219915003
risk_gt30pct,2025-08,240,748,748,0,0.07219251336898395,-0.7123194842797557,-532.8149742412572,0.13486174804051607,0.163981223208191,0,559.9479699813237,-539.5341389471396
risk_gt30pct,2025-09,30,3106,3106,0,0.23921442369607213,-0.29753397710509955,-924.1405328884391,0.6522452900321339,0.7638602060025766,15,1184.7140677293426,-976.0145824752161
risk_gt30pct,2025-09,60,1338,1338,0,0.32286995515695066,0.09324483222300511,124.76158551438084,1.1286642005692078,1.1243532404358891,12,535.550656011896,92.84568372866653
risk_gt30pct,2025-09,240,842,841,1,0.2806183115338882,-0.0903186450565066,-75.95798049252204,0.8784971788603534,1.0413217932820713,1,438.8889081955816,-90.52256453121609
risk_gt30pct,2025-10,30,2467,2467,0,0.2432103769760843,-0.24402928580067065,-602.0202480702545,0.6843950597033591,0.7143408008762229,12,1003.1141626584597,-625.5575814035878
risk_gt30pct,2025-10,60,1566,1564,2,0.37404092071611256,0.2824746847993353,441.79040702616044,1.4529299368634954,1.652687380332292,11,373.29252812647997,401.84465899466414
risk_gt30pct,2025-10,240,93,93,0,0.5806451612903226,1.1901157676423215,110.68076639073591,4.19540159600554,3.527811646877052,1,23.366912334435508,98.488149785765
risk_gt30pct,2025-11,30,2850,2848,2,0.3300561797752809,0.04581769223584197,130.48878748767794,1.0707841014013566,1.1159898423854975,11,677.7161189670804,109.47012895109297
risk_gt30pct,2025-11,60,947,945,2,0.4031746031746032,0.1894228382562261,179.00458215213368,1.3202833189254881,1.119335780860116,2,256.3869820313284,166.007010099732
risk_gt30pct,2025-11,240,46,46,0,0.5,0.36281608148739564,16.6895397484202,1.7827322332283642,1.3308025740775256,0,12.842837371366326,13.191729779572853
risk_gt30pct,2025-12,30,2905,2905,0,0.23304647160068848,-0.30948189715725755,-899.0449112418332,0.6054153566045536,0.6087826359115553,10,1115.441757314085,-984.0314240623461
risk_gt30pct,2025-12,60,1881,1880,1,0.26382978723404255,-0.23182279113661136,-435.82684733682936,0.690289054190854,0.7850892290204166,4,540.6560658904959,-457.0590679672018
risk_gt30pct,2025-12,240,249,249,0,0.2289156626506024,-0.2916581530123789,-72.62288010008234,0.5901863729088138,0.4059448782681166,2,120.32524655243233,-90.7137103753117
risk_gt30pct,2026-01,30,2432,2432,0,0.2993421052631579,-0.13792127394404333,-335.4245382319134,0.8086083975376531,0.7584521318922443,4,837.9579010416539,-366.17766018313296
risk_gt30pct,2026-01,60,982,982,0,0.42057026476578413,0.6356509355768842,624.2092187365004,2.098623303686703,1.8523062441364553,11,175.88024063669295,587.4940758793575
risk_gt30pct,2026-01,240,897,895,2,0.3743016759776536,0.2746848169985017,245.84291121365902,1.4517845207478215,1.6109346080564224,0,456.3564882069747,237.96778500006678
risk_gt30pct,2026-02,30,2006,2006,0,0.32951146560319045,0.0011561190643264605,2.31917484303888,1.0017582079418768,0.9206181883175453,7,320.05681835741046,-22.61245306393791
risk_gt30pct,2026-02,60,1158,1158,0,0.28929188255613125,-0.2783993797016567,-322.38648169451847,0.6383594541044146,0.7304929335562952,6,411.92962547980665,-355.4124123514529
risk_gt30pct,2026-02,240,61,61,0,0.26229508196721313,-0.42851028335638747,-26.139127284739637,0.550523376252323,0.8521739398635801,0,42.60195403508759,-30.474538989211734
risk_gt30pct,2026-03,30,3426,3426,0,0.31465265615878574,-0.014158277619988576,-48.50625912608086,0.9793936333730459,0.8956756044898666,16,474.4213410292948,-75.36852579274759
risk_gt30pct,2026-03,60,1504,1504,0,0.2872340425531915,-0.132948256231216,-199.95417737174887,0.805133456953956,0.7196221520715429,7,433.35760836859646,-216.98696684543296
risk_gt30pct,2026-03,240,745,745,0,0.22684563758389262,-0.307183559548744,-228.8517518638143,0.5896769635148653,0.5991298772249948,4,407.9680726238794,-245.09572223418462
risk_gt30pct,2026-04,30,3202,3202,0,0.2726420986883198,-0.05698934656425157,-182.47988769873353,0.9213176110681617,1.1011042653651126,18,463.0147138574968,-317.1310520179824
risk_gt30pct,2026-04,60,1923,1923,0,0.23192927717108686,-0.2590568029151908,-498.1662320059119,0.650379763664245,0.7632909280447263,10,550.3652375223626,-520.784672005912
risk_gt30pct,2026-04,240,432,431,1,0.26218097447795824,-0.09801819855579504,-42.24584357754766,0.8572115330276426,1.0565833897888175,4,145.53887805235783,-57.50347821574456
risk_gt30pct,2026-05,30,3070,3070,0,0.2755700325732899,-0.22174701289378018,-680.7633295839051,0.6976543320080429,0.7538649728005519,4,783.6082837103847,-700.6702526608283
risk_gt30pct,2026-05,60,1344,1344,0,0.35267857142857145,0.21204430786555026,284.98754977129954,1.3217734572542863,1.3173566967782389,12,219.1754340684364,220.16040874565874
risk_gt30pct,2026-05,240,424,424,0,0.41273584905660377,0.6405751381863989,271.60385859103314,2.131048640951608,2.700547883713194,6,95.53648432546542,231.34791077721084
risk_gt30pct,2026-06,30,3269,3269,0,0.258794738452126,-0.1856735374676724,-606.9667939818211,0.7540060848312583,0.8481967660231401,27,792.1472537391876,-649.2810573270169
risk_gt30pct,2026-06,60,1181,1181,0,0.24047417442845045,-0.3662709766223317,-432.5660233909738,0.5532041305387109,0.6694574304303756,4,494.55151220571764,-462.855475003877
risk_gt30pct,2026-06,240,80,80,0,0.225,-0.23445216829485832,-18.756173463588667,0.677919868080065,0.5675614029023571,1,31.549606254077606,-31.65712822388577
risk_gt30pct,2026-07,30,3422,3422,0,0.29222676797194624,-0.17185335457432677,-588.0821793533462,0.770439719284479,0.8587261442529254,10,962.3250268419781,-624.2964622801754
risk_gt30pct,2026-07,60,2252,2252,0,0.2566607460035524,-0.2706899408436653,-609.5937467799343,0.6331737621973152,0.663953564772236,5,912.183168884047,-637.7853257273028
risk_gt30pct,2026-07,240,667,665,2,0.24812030075187969,-0.2508637271205042,-166.82437853513528,0.661951173720146,0.8060487949228674,3,285.49874258319124,-184.65593877609913
risk_gt30pct,2026-08,30,3821,3821,0,0.27322690395184507,0.07630969908600974,291.5793602076432,1.1004152600264163,1.0574125766472215,62,621.6684313093537,232.26706020764243
risk_gt30pct,2026-08,60,1500,1492,8,0.3351206434316354,0.34677906872695347,517.3943705406145,1.5096797965409288,1.2705585634596421,21,191.45343670721763,466.2956739114005
risk_gt30pct,2026-08,240,511,478,33,0.4225941422594142,0.3786152389867495,180.97808423566624,1.6582601789626925,1.4984919560661318,8,97.62895963136926,159.35550500069354
risk_gt30pct,2026-09,30,1424,1202,222,0.22628951747088186,-0.39112460083601613,-470.1317702048914,0.538378526060932,0.6043151530191597,7,470.1317702048914,-509.65177020489307
risk_gt30pct,2026-09,60,573,445,128,0.21123595505617979,-0.4199437438287086,-186.8749660037753,0.47876495638722544,0.5520531648622722,1,214.17799200230445,-205.81181215762143
risk_gt30pct,2026-09,240,66,32,34,0.0625,-0.9493972540037323,-30.380712128119434,0.03472744137103182,0.05761144625335118,0,30.380712128119434,-31.075479867211545
rv_gt50,2024-09,30,1013,1013,0,0.3395853899308983,0.03591175905564567,36.378611923369064,1.0539776295295165,1.1668067123963703,3,228.22001844575084,10.987429558639398
rv_gt50,2024-09,60,458,458,0,0.39956331877729256,0.07658040023744066,35.07382330874782,1.1003951253512116,1.7739646387863224,1,202.41893807818235,23.50456876329323
rv_gt50,2024-09,240,393,393,0,0.3256997455470738,-0.14696931347817419,-57.75894019692245,0.7928344974287339,1.1270762063255864,2,194.81879495896382,-80.32796400644625
rv_gt50,2024-10,30,1185,1185,0,0.36540084388185656,0.025950160022291238,30.750939626415118,1.0410313961355475,0.9899093717074497,1,286.25100356295883,19.1532227314381
rv_gt50,2024-10,60,836,836,0,0.2751196172248804,-0.3029064828299953,-253.2298196458761,0.5776434325487338,0.5985093098873453,1,372.8756501296115,-264.5123622029206
rv_gt50,2024-10,240,427,427,0,0.0936768149882904,-0.6785868349444639,-289.7565785212861,0.24071399710181435,0.22027974827637925,1,328.4114526320921,-315.58751388250283
rv_gt50,2024-11,30,1210,1210,0,0.3140495867768595,0.007257567441096354,8.781656603726589,1.010246273669073,0.9660243387102239,5,538.7893364486137,-34.90569740144155
rv_gt50,2024-11,60,407,407,0,0.28992628992628994,-0.16693010182012852,-67.9405514407923,0.7587398969659318,0.7910242127320994,4,182.07802352622227,-83.26271588523679
rv_gt50,2024-11,240,291,291,0,0.5120274914089347,2.5665589561708266,746.8686562457106,6.318644796796993,6.687861412763496,20,91.8018603690223,678.7504439314854
rv_gt50,2024-12,30,1932,1930,2,0.26476683937823836,0.2512155262209706,484.84596560647327,1.3360363686263184,1.2809032560298177,16,588.7583921274872,458.5656739398065
rv_gt50,2024-12,60,1047,1047,0,0.24068767908309455,-0.17445730416283392,-182.65679745848712,0.7688349601154526,0.8279155584184317,3,554.3854880368792,-199.2764051564886
rv_gt50,2024-12,240,25,25,0,0.48,0.08593373404834262,2.1483433512085655,1.1676108030603627,1.9349714320237181,0,10.77647989965463,-0.3834877608980527
rv_gt50,2025-01,30,1792,1792,0,0.3247767857142857,0.16011747264994033,286.9305109886931,1.2179716416823696,1.1689798746741211,3,740.5475004091343,275.17173986734133
rv_gt50,2025-01,60,537,537,0,0.4022346368715084,0.06181323932143103,33.19370951560846,1.0987132505545507,1.1228147336637477,0,104.10955366348244,26.38378925698777
rv_gt50,2025-01,240,155,155,0,0.5548387096774193,0.7816009717685375,121.1481506241233,2.726972131700916,2.76865353870209,0,66.62098717899048,115.90296211424898
rv_gt50,2025-02,30,1736,1736,0,0.2402073732718894,-0.1607847207622179,-279.12227524321025,0.7934243193282139,0.7358041288123766,13,1003.9216154738367,-295.4246548052539
rv_gt50,2025-02,60,1247,1247,0,0.2453889334402566,-0.3223603665942637,-401.9833771430468,0.5781887926057568,0.5421032643415951,0,803.0385834045444,-409.8120231501982
rv_gt50,2025-02,240,50,50,0,0.28,-0.3375766301610667,-16.878831508053334,0.5589293095476199,0.6743272185642046,0,31.836723534184593,-20.27590984906716
rv_gt50,2025-03,30,1814,1814,0,0.3059536934950386,-0.07260691395047322,-131.70894190615843,0.9016044785971458,0.9875707171525296,7,713.7298947084505,-164.00724809508392
rv_gt50,2025-03,60,1069,1069,0,0.24976613657623947,-0.17265528065891717,-184.56849502438246,0.7614935420602006,0.8391767137969621,2,516.0274716296667,-199.76632553285708
rv_gt50,2025-03,240,250,250,0,0.348,-0.20115741323271322,-50.289353308178306,0.6990833744936966,0.7467918056102706,0,159.28732284576574,-58.50636301691617
rv_gt50,2025-04,30,1971,1971,0,0.3226788432267884,0.11335363976403513,223.42002397491325,1.1651059915430684,1.1187261519525324,14,309.58642982311864,168.03665555386087
rv_gt50,2025-04,60,742,742,0,0.4339622641509434,0.5976153839930272,443.4306149228262,2.0339393078394217,1.8899599393240507,11,96.19323021479501,405.40352012160287
rv_gt50,2025-04,240,203,203,0,0.2413793103448276,-0.2259935381020746,-45.87668823472114,0.7079961807841163,0.7131359774782544,0,111.82798974881767,-53.71716746794799
rv_gt50,2025-05,30,2093,2093,0,0.3521261347348304,0.32485842115878105,679.9286754853288,1.4763950727686381,1.324229147353698,19,680.6365868496654,657.8329067778458
rv_gt50,2025-05,60,858,858,0,0.36013986013986016,0.05292075392783164,45.406006870079544,1.0800697895014968,1.1121266903025344,2,326.04534919678713,33.73405474241996
rv_gt50,2025-05,240,440,440,0,0.49772727272727274,0.27812522494013,122.3750989736572,1.5671344211823857,1.7700704749179188,0,85.37581980960319,114.92990605491005
rv_gt50,2025-06,30,1671,1671,0,0.5062836624775583,0.4598441558464814,768.3995844194704,1.9027537758022293,1.8931869263882142,3,155.58580196655168,755.4810844194704
rv_gt50,2025-06,60,786,786,0,0.4440203562340967,0.0014897648350836754,1.1709551603757689,1.0025198410023286,1.037097747888067,2,126.24706366854319,-10.552216729462769
rv_gt50,2025-06,240,194,194,0,0.29381443298969073,-0.15849225986031712,-30.74749841290152,0.7770225250080051,1.013354469522254,2,88.96734704065426,-45.3150573436427
rv_gt50,2025-07,30,1631,1631,0,0.4273451870018394,1.0132225961301544,1652.566054288282,2.685078784698436,2.5408482304148388,29,249.6397532083447,1598.2091019073296
rv_gt50,2025-07,60,1056,1056,0,0.3465909090909091,0.29954536665583203,316.3199071885586,1.4537824412659595,1.2315395831590736,11,351.38642142034456,300.0886325771596
rv_gt50,2025-07,240,446,446,0,0.5224215246636771,0.8548553473698969,381.265484926974,2.554024397220692,2.306937195031373,3,161.79955914287748,360.63729983699966
rv_gt50,2025-08,30,2321,2321,0,0.2563550193881947,-0.08910355373032605,-206.80934820808676,0.8650905827032819,0.6950218705156318,14,811.5665150621944,-231.10857113802314
rv_gt50,2025-08,60,1395,1395,0,0.25017921146953404,-0.2874295739386797,-400.96425564445815,0.5746156129874684,0.42918307871705413,1,675.1136850902371,-416.7475301542622
rv_gt50,2025-08,240,745,745,0,0.07114093959731543,-0.7135894247778517,-531.6241214594995,0.13392471805401368,0.16211277682378086,0,558.7571171995661,-538.3432861653819
rv_gt50,2025-09,30,3105,3105,0,0.2392914653784219,-0.26390399762272077,-819.421912618548,0.6787640461007998,0.7581638867705858,15,1080.0920205484088,-871.295962205325
rv_gt50,2025-09,60,1336,1336,0,0.32335329341317365,0.12896808896861586,172.30136686207078,1.1868518102729968,1.1259442752617372,12,489.0643402224011,140.38546507635647
rv_gt50,2025-09,240,843,842,1,0.28028503562945367,-0.09128892820638974,-76.86527754978016,0.8772240481818037,1.0245005731404224,1,439.7962052528397,-91.42986158847421
rv_gt50,2025-10,30,2465,2465,0,0.24300202839756593,-0.2456002503757611,-605.4046171762511,0.6822790016999278,0.7123705025309498,12,1003.1141626584597,-628.9419505095844
rv_gt50,2025-10,60,1565,1563,2,0.3742802303262956,0.28505566714494124,445.54200774754315,1.4585397659558945,1.6620088270512956,11,371.70633414379137,405.59625971604686
rv_gt50,2025-10,240,94,94,0,0.574468085106383,1.1766979910221156,110.60961115607887,4.186800724964986,3.4814149384779465,1,23.366912334435508,98.41699455110796
rv_gt50,2025-11,30,2851,2849,2,0.3302913302913303,0.04647328417396544,132.40238661162755,1.0718604996136858,1.12118353838634,11,676.7320585035911,111.38372807504258
rv_gt50,2025-11,60,946,944,2,0.4025423728813559,0.18729890721205575,176.81016840818063,1.3153572599097623,1.0754498594124406,2,255.14451187393735,163.81259635577896
rv_gt50,2025-11,240,45,45,0,0.5111111111111111,0.3932847477828664,17.697813650228987,1.8712176476294722,1.4722440193197648,0,11.834563469557544,14.200003681381641
rv_gt50,2025-12,30,2900,2900,0,0.23310344827586207,-0.30266689893547205,-877.734006912869,0.611088128093757,0.609978118145651,10,1094.1918401212065,-962.7205197333818
rv_gt50,2025-12,60,1877,1876,1,0.26332622601279315,-0.23202795481847854,-435.28444323946576,0.6902194178737195,0.7862722190602824,4,538.588806931989,-456.5166638698382
rv_gt50,2025-12,240,249,249,0,0.2289156626506024,-0.29470151796624794,-73.38067797359574,0.5876733162450093,0.40489966051216675,2,120.53791959746445,-91.4715082488251
rv_gt50,2026-01,30,2428,2428,0,0.2990115321252059,-0.1389137356052806,-337.28255004962136,0.8073215510096184,0.7524364043240315,4,835.8961290227987,-368.0356720008409
rv_gt50,2026-01,60,980,980,0,0.42142857142857143,0.6402308471087915,627.4262301666157,2.110573407951392,1.8428944049929565,11,173.83123510663148,590.7110873094729
rv_gt50,2026-01,240,905,903,2,0.37763012181616834,0.2763719534354425,249.56387395220457,1.4569806639240421,1.6007175400970075,0,455.3176431335277,241.68874773861234
rv_gt50,2026-02,30,2003,2003,0,0.3295057413879181,0.00178715753199091,3.579676536577793,1.0027175206930021,0.9226390690785009,7,320.0568183574106,-21.351951370398996
rv_gt50,2026-02,60,1152,1152,0,0.2907986111111111,-0.28063328052570535,-323.28953916561255,0.6351669048556494,0.7303078493088978,6,410.0483980894075,-356.31546982254696
rv_gt50,2026-02,240,61,61,0,0.26229508196721313,-0.42851028335638747,-26.139127284739637,0.550523376252323,0.8521739398635801,0,42.60195403508759,-30.474538989211734
rv_gt50,2026-03,30,3425,3425,0,0.31445255474452555,-0.01434331866628232,-49.12586643201695,0.9791304125941015,0.8951039259439983,16,475.04094833523095,-75.98813309868368
rv_gt50,2026-03,60,1502,1502,0,0.28761651131824234,-0.12958466125013837,-194.63616119770782,0.8100134401931174,0.7552984196062885,7,432.3234217019297,-211.66895067139188
rv_gt50,2026-03,240,734,734,0,0.22752043596730245,-0.3050831174628243,-223.93100821771304,0.5924827510575477,0.612058137294821,4,403.0390814378013,-240.17497858808338
rv_gt50,2026-04,30,3194,3194,0,0.27269881026925485,-0.05632425858384266,-179.89968191679344,0.9222673564744995,1.1038706102899625,18,460.1077168229079,-314.55084623604233
rv_gt50,2026-04,60,1919,1919,0,0.23084940072954663,-0.2600761985515446,-499.08622502041413,0.6492621428046821,0.761330618073506,10,550.7474635396868,-521.7046650204142
rv_gt50,2026-04,240,433,432,1,0.2638888888888889,-0.09916933211729768,-42.8411514746726,0.855483120716725,1.0283143592541968,4,146.2005990342612,-58.0987861128695
rv_gt50,2026-05,30,3065,3065,0,0.27536704730831973,-0.22528230719785758,-690.4902715614335,0.6929086168579666,0.7513339904689901,3,793.3352256879131,-710.3971946383566
rv_gt50,2026-05,60,1343,1343,0,0.35219657483246464,0.21086845221716477,283.1963313276523,1.319715665157251,1.3021361891138292,12,219.99401382272617,218.36919030201148
rv_gt50,2026-05,240,424,424,0,0.41509433962264153,0.6450289842046579,273.49228930277496,2.14776303202756,2.6926581503338807,6,92.6805268879836,233.23634148895266
rv_gt50,2026-06,30,3258,3258,0,0.25936157151626765,-0.18241462139421524,-594.3068365023532,0.7579859340723095,0.8545327444642734,27,782.7239012774248,-636.6210998475491
rv_gt50,2026-06,60,1183,1183,0,0.2400676246830093,-0.3656795741881745,-432.5989362646104,0.5531853246787362,0.6691813419113254,4,494.5844250793543,-462.88838787751365
rv_gt50,2026-06,240,81,81,0,0.20987654320987653,-0.2522875333462516,-20.435290201046378,0.6578751529736371,0.5151458557554298,1,32.55162181514162,-33.33624496134348
rv_gt50,2026-07,30,3393,3393,0,0.2923666371942234,-0.17288095664592565,-586.5850858996257,0.769034034777911,0.8749668532135662,10,951.2970329609642,-622.799368826455
rv_gt50,2026-07,60,2246,2246,0,0.25645592163846836,-0.2699138486958468,-606.2265041708719,0.6332357706943659,0.6603832760910355,5,908.9151130219722,-634.4180831182404
rv_gt50,2026-07,240,675,671,4,0.2459016393442623,-0.2552470351326471,-171.27076057400623,0.6560402254177486,0.749610858255754,3,289.37345813966664,-189.10232081497008
rv_gt50,2026-08,30,3791,3791,0,0.2732788182537589,0.08350254673536422,316.5581546737658,1.110574595246757,1.0512918136719143,62,599.6881368840732,257.245854673765
rv_gt50,2026-08,60,1495,1487,8,0.3362474781439139,0.3516067838393093,522.839287569053,1.5178209799210214,1.2771996502556557,21,191.5312852786464,471.74059093983897
rv_gt50,2026-08,240,504,471,33,0.42250530785562634,0.3792636690032013,178.63318810050782,1.6595318104739962,1.4510390614041593,8,96.7164456091016,157.01060886553512
rv_gt50,2026-09,30,1413,1193,220,0.22632020117351215,-0.3902574820998244,-465.5771761450905,0.5383964864040786,0.605250385285991,7,465.57717614509056,-505.0971761450922
rv_gt50,2026-09,60,570,444,126,0.21171171171171171,-0.4185048855653746,-185.81616919102632,0.48018304027335196,0.5537673484501809,1,213.11919518955546,-204.75301534487244
rv_gt50,2026-09,240,69,32,37,0.0625,-0.9493972540037323,-30.380712128119434,0.03472744137103182,0.05761144625335118,0,30.380712128119434,-31.075479867211545
stock_linked_all,2024-09,30,1014,1014,0,0.33925049309664695,0.03483874011196341,35.3264824735309,1.0523348064465057,1.1640091493412785,3,229.272147895589,9.935300108801236
stock_linked_all,2024-09,60,458,458,0,0.39956331877729256,0.07658040023744066,35.07382330874782,1.1003951253512116,1.7739646387863224,1,202.41893807818235,23.50456876329323
stock_linked_all,2024-09,240,395,395,0,0.3240506329113924,-0.15156964237287232,-59.870008737284564,0.7868764071438278,1.120519294873234,2,195.9025515727204,-82.43903254680836
stock_linked_all,2024-10,30,1187,1187,0,0.36562763268744736,0.026043180556336507,30.913255320371434,1.0412096572849914,0.9879922010143491,1,286.25100356295883,19.315538425394415
stock_linked_all,2024-10,60,837,837,0,0.2747909199522103,-0.30375953152746576,-254.24672788848886,0.5766653623202267,0.5952875725272507,1,373.89255837222424,-265.52927044553337
stock_linked_all,2024-10,240,429,429,0,0.09324009324009325,-0.6801423762939617,-291.78107943010957,0.2394437344112795,0.21784195401902917,1,330.43595354091553,-317.6120147913263
stock_linked_all,2024-11,30,1210,1210,0,0.3140495867768595,0.007257567441096354,8.781656603726589,1.010246273669073,0.9660243387102239,5,538.7893364486137,-34.90569740144155
stock_linked_all,2024-11,60,407,407,0,0.28992628992628994,-0.16693010182012852,-67.9405514407923,0.7587398969659318,0.7910242127320994,4,182.07802352622227,-83.26271588523679
stock_linked_all,2024-11,240,291,291,0,0.5120274914089347,2.5665589561708266,746.8686562457106,6.318644796796993,6.687861412763496,20,91.8018603690223,678.7504439314854
stock_linked_all,2024-12,30,1933,1931,2,0.26462972553081304,0.25055394854440555,483.81967463924707,1.3350867210163753,1.2791072325744055,16,588.7583921274872,457.5393829725803
stock_linked_all,2024-12,60,1047,1047,0,0.24068767908309455,-0.17445730416283392,-182.65679745848712,0.7688349601154526,0.8279155584184317,3,554.3854880368792,-199.2764051564886
stock_linked_all,2024-12,240,25,25,0,0.48,0.08593373404834262,2.1483433512085655,1.1676108030603627,1.9349714320237181,0,10.77647989965463,-0.3834877608980527
stock_linked_all,2025-01,30,1794,1794,0,0.3249721293199554,0.16060060387044317,288.11748334357503,1.2187034783488475,1.1697297222193892,3,740.5475004091343,276.3587122222233
stock_linked_all,2025-01,60,537,537,0,0.4022346368715084,0.06181323932143103,33.19370951560846,1.0987132505545507,1.1228147336637477,0,104.10955366348244,26.38378925698777
stock_linked_all,2025-01,240,155,155,0,0.5548387096774193,0.7816009717685375,121.1481506241233,2.726972131700916,2.76865353870209,0,66.62098717899048,115.90296211424898
stock_linked_all,2025-02,30,1740,1740,0,0.2396551724137931,-0.16197669973207485,-281.8394575338102,0.7918319767527916,0.7339106051048659,13,1006.6387977644365,-298.1418370958539
stock_linked_all,2025-02,60,1248,1248,0,0.24519230769230768,-0.3229387360229012,-403.02754255658067,0.5775559824933197,0.541582444765805,0,804.0827488180782,-410.856188563732
stock_linked_all,2025-02,240,50,50,0,0.28,-0.3375766301610667,-16.878831508053334,0.5589293095476199,0.6743272185642046,0,31.836723534184593,-20.27590984906716
stock_linked_all,2025-03,30,1817,1817,0,0.3054485415520088,-0.07420694626593032,-134.83402136519538,0.8995044536552197,0.9836219848769601,7,716.8549741674874,-167.13232755412088
stock_linked_all,2025-03,60,1069,1069,0,0.24976613657623947,-0.17265528065891717,-184.56849502438246,0.7614935420602006,0.8391767137969621,2,516.0274716296667,-199.76632553285708
stock_linked_all,2025-03,240,253,253,0,0.3438735177865613,-0.21013704670545547,-53.164672816480234,0.6872590400707451,0.7155923036172449,0,162.16264235406763,-61.381682525218096
stock_linked_all,2025-04,30,1971,1971,0,0.3226788432267884,0.11369471927303489,224.09229168715177,1.1656027931512538,1.1228610989740646,14,307.88281594679887,168.7089232660994
stock_linked_all,2025-04,60,742,742,0,0.4339622641509434,0.5976153839930272,443.4306149228262,2.0339393078394217,1.8899599393240507,11,96.19323021479501,405.40352012160287
stock_linked_all,2025-04,240,204,204,0,0.24019607843137256,-0.2299223339442618,-46.9041561246294,0.7033961081217913,0.7098105778358645,0,112.85545763872592,-54.74463535785625
stock_linked_all,2025-05,30,2094,2094,0,0.3519579751671442,0.3245772370147365,679.6647343088582,1.4761220911960018,1.3219785480794202,19,680.6365868496654,657.5689656013752
stock_linked_all,2025-05,60,860,860,0,0.35930232558139535,0.05034358635277443,43.29548426338601,1.0760649614438902,1.1052680885786383,2,328.15587180348075,31.62353213572642
stock_linked_all,2025-05,240,443,443,0,0.49435665914221216,0.2694012861054865,119.34476974473054,1.5454307936758875,1.7111915708515673,0,85.37581980960319,111.89957682598339
stock_linked_all,2025-06,30,1674,1674,0,0.5053763440860215,0.457179907422112,765.3191650246155,1.8958924862586137,1.8734112781030439,3,155.5858019665517,752.4006650246155
stock_linked_all,2025-06,60,786,786,0,0.4440203562340967,0.0015759974934780767,1.2387340298737683,1.0026660868420354,1.0367477766946045,2,126.2470636685432,-10.48443785996477
stock_linked_all,2025-06,240,194,194,0,0.29381443298969073,-0.15849225986031712,-30.74749841290152,0.7770225250080051,1.013354469522254,2,88.96734704065426,-45.3150573436427
stock_linked_all,2025-07,30,1633,1633,0,0.4268218003674219,1.0107335260215555,1650.5278479932003,2.679509942717219,2.5108700341449097,29,251.67795950342668,1596.170895612248
stock_linked_all,2025-07,60,1057,1057,0,0.34720908230842007,0.3003862097568553,317.5082237129961,1.4554871622183922,1.234573957779351,11,351.38642142034456,301.2769491015971
stock_linked_all,2025-07,240,446,446,0,0.5224215246636771,0.8548553473698969,381.265484926974,2.554024397220692,2.306937195031373,3,161.79955914287748,360.63729983699966
