policy,period,timeframe_min,side_group,base_events,base_closed,base_censored,base_win_rate,base_mean_r,base_total_r,base_pf_r,base_pf_nominal,base_realized_ge10,base_event_drawdown_r,base_total_r_without_best,kept_events,kept_closed,kept_censored,kept_win_rate,kept_mean_r,kept_total_r,kept_pf_r,kept_pf_nominal,kept_realized_ge10,kept_event_drawdown_r,kept_total_r_without_best,feature_unknown,removed_closed,saved_loss_r,lost_winner_r,fixed_delta_r,original_ge10,retained_original_ge10,weekly_mean_delta_low,weekly_mean_delta_high
risk_gt30pct,earlier,60,1,5734,5734,0,0.30711545169166377,-0.04347748469022134,-249.2998972137292,0.938079411686123,0.8819379936032484,36,1092.7107908304984,-287.3269920149525,5734,5734,0,0.30711545169166377,-0.04347748469022134,-249.2998972137292,0.938079411686123,0.8819379936032484,36,1092.7107908304984,-287.3269920149525,0,0,-0.0,0.0,0.0,36,36,0.0,0.0
risk_gt30pct,earlier,60,-1,5431,5431,0,0.29976063340084697,-0.15749168440060307,-855.3373379796752,0.7752909755933186,0.8116827394484044,2,1024.036651646532,-868.0291713130085,5430,5430,0,0.2996316758747698,-0.15758216855261142,-855.6711752406801,0.7752032718980628,0.8098806800115222,2,1024.036651646532,-868.3630085740134,0,1,-0.0,0.3338372610048909,-0.3338372610048909,2,2,-0.00021785401894737643,0.0
risk_gt30pct,earlier,240,all,3497,3497,0,0.31455533314269374,0.1102554862326337,385.5634353555201,1.161431300926563,1.1958541421530318,28,495.0839867129743,317.4452230412949,3490,3490,0,0.31404011461318054,0.11036700656956347,385.1808529277765,1.1614689979377621,1.1964176947487697,28,495.0839867129743,317.06264061355137,0,7,2.926990253740878,3.3095726814845907,-0.3825824277437122,28,28,-0.002167547089767986,0.0014503440655583093
risk_gt30pct,earlier,240,1,1749,1749,0,0.3876500857632933,0.5753996836638459,1006.3740467280663,1.9150987309018666,1.9278469711846018,28,191.54254098355756,938.2558344138412,1745,1745,0,0.38739255014326646,0.5764135289147053,1005.8416079561607,1.9162906379788882,1.9336126414153036,28,191.54254098355756,937.7233956419356,0,4,2.011622701036937,2.5440614729425057,-0.5324387719055688,28,28,-0.0047645126955246425,0.0024239956021799344
risk_gt30pct,earlier,240,-1,1748,1748,0,0.2414187643020595,-0.3551548119980241,-620.8106113725462,0.5182517883456993,0.5953361866390637,0,620.8106113725456,-629.027621081284,1745,1745,0,0.24068767908309455,-0.3556795157755784,-620.6607550283843,0.5180257187670858,0.5946115649668785,0,620.6607550283837,-628.8777647371221,0,3,0.9153675527039412,0.7655112085420847,0.14985634416185656,0,0,-0.001160643388696662,0.0017628665918762324
risk_gt30pct,later,all,all,58050,57607,443,0.2885934001076258,-0.08383464931250223,-4829.462642945316,0.8838412582129702,0.9537997729533904,319,5997.195162912137,-4964.1138072645645,57983,57545,438,0.28855678164914417,-0.0838059380719246,-4822.612706348901,0.8839398514329636,0.9555842838068574,319,5991.13583595601,-4957.26387066815,0,62,23.701375517512346,16.851438921098822,6.849936596413523,319,319,-0.00018171952813809852,0.0004351751448883818
risk_gt30pct,later,all,1,29372,29245,127,0.26103607454265687,-0.1259997518187371,-3684.8627419389663,0.8312768326533455,0.817200095765217,238,5730.812585529767,-3819.5139062582152,29357,29233,124,0.2610748127116615,-0.12595771935945535,-3682.1220100349583,0.8313445651549662,0.8191191128183425,238,5728.416818135153,-3816.773174354207,0,12,7.479596710226754,4.738864806218658,2.740731904008097,238,238,-0.0003407565927102046,0.0004494942504335423
risk_gt30pct,later,all,-1,28678,28362,316,0.31700867357732176,-0.04035681196693991,-1144.5999010063497,0.9420065398938304,1.1148082095070089,81,3619.7313416591724,-1168.4517581492066,28626,28312,314,0.31693274936422716,-0.04028294349794941,-1140.4906963139438,0.9421672077301019,1.1172901414593162,81,3622.5787759381,-1164.3425534568007,0,50,16.221778807285588,12.112574114880168,4.109204692405425,81,81,-0.00030422433674254587,0.0006317775695811276
risk_gt30pct,later,30,all,35829,35605,224,0.2798202499648926,-0.12050649589901528,-4290.633786484439,0.8362016472741859,0.870806396284212,194,4875.524979669901,-4425.284950803688,35817,35593,224,0.2797460174753463,-0.12065521287991775,-4294.480992034913,0.8360479741280974,0.8682108539840677,194,4879.951067823275,-4429.132156354161,0,12,1.0869180009600852,4.934123551433524,-3.8472055504734395,194,194,-0.00025120196137808337,1.3000994907793714e-05
risk_gt30pct,later,30,1,17786,17761,25,0.2645684364619109,-0.11238573935795679,-1996.0831167366705,0.849607506328674,0.8471726730703315,147,3076.9363102840566,-2130.7342810559194,17785,17760,25,0.26458333333333334,-0.1123891829681215,-1996.031889513838,0.8496107855321705,0.8472077007273358,147,3076.885083061225,-2130.683053833087,0,1,0.0512272228320526,0.0,0.0512272228320526,147,147,0.0,9.626334989735413e-06
risk_gt30pct,later,30,-1,18043,17844,199,0.29500112082492713,-0.12858947936268592,-2294.5506697477676,0.8224322974761702,0.8962185643706982,47,2695.0410996093065,-2318.402526890625,18032,17833,199,0.2948466326473392,-0.12888740551343425,-2298.4491025210727,0.8221163534903444,0.8908215381114021,47,2698.324739614712,-2322.30095966393,0,11,1.0356907781280325,4.934123551433524,-3.898432773305492,47,47,-0.0005040651254049892,2.4572108664972993e-05
risk_gt30pct,later,60,all,17192,17051,141,0.30133130021699606,-0.03952931249222723,-674.0143073049665,0.9439233125373685,0.9760738584385354,95,2048.9667536398524,-738.8414483306072,17170,17029,141,0.30136825415467733,-0.03951483753333651,-672.8981683551874,0.9439837946802496,0.9780162844126817,95,2052.8546737099227,-737.7253093808282,0,22,6.9475114329744025,5.831372483195605,1.1161389497787966,95,95,-0.0006669481052370685,0.0006593705489979421
risk_gt30pct,later,60,1,8904,8860,44,0.25778781038374715,-0.13792915855518287,-1222.0523447989203,0.8156108314223546,0.7789429888306809,69,1894.449342471041,-1286.879485824561,8901,8857,44,0.2577622219713221,-0.13827999585583453,-1224.7459232951264,0.8151483910233058,0.7762247556897961,69,1897.1429209672463,-1289.5730643207671,0,3,2.0085201322733948,4.702098628479227,-2.6935784962058325,69,69,-0.001613538305301986,0.0006897254805518072
risk_gt30pct,later,60,-1,8288,8191,97,0.34843120498107677,0.06690734189890783,548.0380374939541,1.1016402551672582,1.2210043563566138,26,1103.002569638977,532.0060374939542,8269,8172,97,0.34862946647087617,0.06752909384972329,551.8477549399387,1.1024406483210167,1.2301755480129926,26,1101.6664116051447,535.8157549399388,0,19,4.938991300701009,1.1292738547163785,3.8097174459846297,26,26,1.5885467940999535e-05,0.0010485171056643196
risk_gt30pct,later,240,all,5029,4951,78,0.30781660270652395,0.027304675993554576,135.1854508440887,1.0402064351601996,1.1534276577141145,30,513.183302076508,94.9295030302664,4996,4923,73,0.30794231159861873,0.029406145448140762,144.76645404119697,1.0432575507483743,1.1736890653604153,30,512.1773459636553,104.51050622737466,0,28,15.666946083577859,6.085942886469693,9.581003197108164,30,30,-0.0005888843065448782,0.005466968900772242
risk_gt30pct,later,240,1,2682,2624,58,0.24809451219512196,-0.1778686282025056,-466.7272804033747,0.7593734677155429,0.8077135439142181,22,992.2159401974426,-506.98322821719705,2671,2616,55,0.2484709480122324,-0.17635481545336124,-461.34419722599296,0.7614822955810786,0.8225196863753362,22,991.2101605642644,-501.6001450398153,0,8,5.419849355121308,0.0367661777394307,5.383083177381876,22,22,0.00043945254331791063,0.004621004036657879
risk_gt30pct,later,240,-1,2347,2327,20,0.37516115169746456,0.2586646889761339,601.9127312474636,1.4230924995628402,1.636988373814702,8,281.70610183682675,583.8219009722343,2325,2307,18,0.37537928045080193,0.2627267669125227,606.11065126719,1.4291342508941065,1.6760803117728593,8,280.14539274507274,588.0198209919606,0,20,10.247096728456551,6.049176708730262,4.197920019726287,8,8,-0.0029499409930055717,0.007804846551435258
rv_gt50,full,all,all,95191,94746,445,0.3004876195301121,-0.021338979467646523,-2021.7829486416376,0.9699736133361709,1.0008469114462715,532,8293.680256236317,-2156.4341129608865,94926,94485,441,0.30066148065830556,-0.01841235189487543,-1739.691068787305,0.974013032887206,1.0028621091922114,531,8041.800960213801,-1874.342233106554,4,261,388.7893634235975,106.69748356926499,282.0918798543325,532,531,0.0008533212293101017,0.006505341511977597
rv_gt50,full,all,1,48115,47988,127,0.2846544969575727,-0.018524219519623,-888.9402463076685,0.9744920090377149,0.9664408440163446,415,5855.158806847946,-1023.5914106269174,47920,47795,125,0.2849461240715556,-0.015618094313651996,-746.4668177209971,0.978447841924709,0.9712072238897735,414,5737.070974836219,-881.117982040246,2,193,214.11802700144545,71.6445984147747,142.47342858667074,415,414,0.001125694701093291,0.005379554491255272
rv_gt50,full,all,-1,47076,46758,318,0.31673724282475724,-0.02422778353081762,-1132.8427023339702,0.965126197609046,1.0383676725768767,117,4031.605908688466,-1156.6945594768272,47006,46690,316,0.3167487684729064,-0.021272740438344595,-993.2242510663091,0.9692589590624792,1.0371283082744358,117,3891.983205109291,-1017.0761082091661,2,68,174.67133642215205,35.05288515449026,139.61845126766175,117,117,2.420216060282315e-05,0.0077149908307409245
rv_gt50,full,30,all,57801,57575,226,0.29610073816760746,-0.023915796628461473,-1376.9519908836694,0.9668423812290327,0.9809060256086723,330,6096.176625029487,-1511.6031552029183,57649,57425,224,0.29619503700478883,-0.020794307083991357,-1194.1130842982036,0.9710649714892562,0.9809436140929592,329,5927.622828973091,-1328.7642486174525,2,150,258.69750851948953,75.85860193402426,182.83890658546537,330,329,0.0005367378505762091,0.007243381249860352
rv_gt50,full,30,1,28733,28708,25,0.28020064093632435,-0.023383517211783045,-671.2940121158676,0.9681772203033521,0.934760521153735,249,3325.805470721817,-805.9451764351165,28638,28614,24,0.280352275110086,-0.0200814640034814,-574.6110109956168,0.9725771274428391,0.936565105132495,248,3236.301207935033,-709.2621753148657,1,94,141.05015852251262,44.36715740226245,96.68300112025017,249,248,0.0004937430693857558,0.007369239115580004
rv_gt50,full,30,-1,29068,28867,201,0.31191325735268643,-0.024445144239713203,-705.6579787678011,0.9654642908724912,1.0302219465577247,81,3724.015050125483,-729.5098359106581,29011,28811,200,0.3119294713824581,-0.021502275981485765,-619.5020733025864,0.9695052771016655,1.0282671295181667,81,3636.82742445884,-643.3539304454434,1,56,117.647349996977,31.491444531761793,86.15590546521518,81,81,-0.00013083171847068345,0.007314850887740105
rv_gt50,full,60,all,28614,28473,141,0.3063604116180241,-0.039887190433327425,-1135.7079732081318,0.9429486651255415,0.9400542106586252,144,2048.9667536398506,-1200.5351142337727,28546,28407,139,0.3065089590593868,-0.037394888674895606,-1062.2766025877595,0.9463816612535668,0.9418385619175476,144,2045.8007945618729,-1127.1037436134002,1,66,94.95810720596992,21.526736585597682,73.43137062037223,144,144,0.00035757934226327795,0.00618909357602821
rv_gt50,full,60,1,14852,14808,44,0.2862641815235008,-0.05360098573444696,-793.7233967556906,0.925602213784932,0.8580473863001006,116,1894.4493424710415,-858.5505377813314,14794,14751,43,0.2864890515897227,-0.052340570384457524,-772.075753741133,0.9273590460931327,0.8609252461088848,116,1882.8394176915908,-836.9028947667738,0,57,39.98607846662149,18.338435452063713,21.64764301455778,116,116,0.0001255060202842265,0.0028214123718766334
rv_gt50,full,60,-1,13762,13665,97,0.32813757775338454,-0.025026313681115357,-341.98457645244133,0.9629811916485859,1.0334045337113336,28,1221.3507704038611,-358.01657645244126,13752,13656,96,0.32813415348564734,-0.0212507944380951,-290.2008488466267,0.9683985793208812,1.033317721006537,28,1173.8109890561716,-306.2328488466266,1,9,54.97202873934843,3.1883011335339706,51.78372760581446,28,28,-0.00015676562458111516,0.011059875492356222
rv_gt50,full,240,all,8776,8698,78,0.31030121867095883,0.056435619159595656,490.877015450163,1.0832093776823501,1.1575956461911556,58,1015.7255254684363,422.75880313593785,8731,8653,78,0.31110597480642554,0.059713234496551255,516.698618098658,1.0881111936609105,1.1664770599901049,58,1010.2077134527766,448.58040578443286,1,45,35.13374769813797,9.31214504964304,25.82160264849493,58,58,0.0012366779282284813,0.004973346743172527
rv_gt50,full,240,1,4530,4472,58,0.3079159212880143,0.12881868572537813,576.077162563891,1.1866698632753303,1.241929471636773,50,1139.0307085587147,507.9589502496658,4488,4430,58,0.3094808126410835,0.13548983002612952,600.2199470157537,1.1966004977335718,1.26249848412107,50,1127.5898261202544,532.1017347015286,1,42,33.081790012311345,8.93900556044854,24.142784451862802,50,50,0.001974439512705285,0.009465942401931772
rv_gt50,full,240,-1,4246,4226,20,0.31282536677709416,-0.020160943472249802,-85.20014711372767,0.9697144147908983,1.0676443306279921,8,825.0416112826802,-103.29097738895703,4243,4223,20,0.31281079801089273,-0.019777724110133937,-83.52132891709562,0.9702895034749247,1.0662918887476864,8,824.0141433927719,-101.61215919232498,0,3,2.051957685826627,0.3731394891944989,1.678818196632128,8,8,-0.00017259295365930336,0.0012197068512958388
rv_gt50,earlier,all,all,36573,36573,0,0.3153692614770459,0.05745986812487874,2101.47975693119,1.0822821916230054,1.0549792907120359,198,3463.5776343277003,2033.3615446169647,36524,36524,0,0.3156280801664659,0.062445347403819046,2280.753868577087,1.0899694284401724,1.058083827727335,198,3306.4034408330053,2212.6356562628616,1,49,189.58910836408222,10.314996718186498,179.2741116458957,198,198,0.00037895277474267014,0.012805157563217255
rv_gt50,earlier,all,1,18391,18391,0,0.3125985536403676,0.10786601512911959,1983.7638842396382,1.153234156600815,1.1563030409042032,162,3101.1752944532573,1915.645671925413,18350,18350,0,0.3130790190735695,0.11215639996187204,2058.069939300352,1.1599676484012091,1.1632685230034465,162,3091.4772614737003,1989.9517269861267,1,41,80.42556053927161,6.119505478558457,74.30605506071316,162,162,0.0007022199339526807,0.00935379966861938
rv_gt50,earlier,all,-1,18182,18182,0,0.3181718182818172,0.006474308254952787,117.71587269155157,1.0093470207504043,0.9542291904260186,36,2781.047333662956,100.51702211683897,18174,18174,0,0.3182018267855178,0.012252884850706164,222.6839292767338,1.0178364287688053,0.9541235150871658,36,2676.075024766256,205.4850787020212,0,8,109.16354782481056,4.195491239628042,104.96805658518252,36,36,-0.0002057153788663515,0.016927698692821982
rv_gt50,earlier,30,all,21911,21911,0,0.3215279996348866,0.12872774208247342,2820.553556769075,1.1841217455552546,1.1435475142973315,132,1916.4738266586037,2765.1701883480227,21883,21883,0,0.3217109171502993,0.13419730696100093,2936.6396682275836,1.1932794939510656,1.1451616854447597,132,1808.3544592116605,2881.2562998065314,0,28,125.2127916522581,9.126680193748951,116.08611145850918,132,132,6.8577862414433e-05,0.01453606531328059
rv_gt50,earlier,30,1,10908,10908,0,0.30344701136780344,0.1124578047969657,1226.6897347253018,1.1568637391530707,1.0610860831487943,98,2080.779066330688,1171.3063663042494,10886,10886,0,0.3037846775675179,0.11807106129689805,1285.3215732780322,1.1657082267194976,1.0641513326791017,98,2073.9742273057414,1229.9382048569798,0,22,63.563027506850894,4.931188954120911,58.63183855272999,98,98,0.00021468620014702814,0.01405613489918067
rv_gt50,earlier,30,-1,11003,11003,0,0.33945287648823047,0.14485720458454723,1593.8638220437733,1.2125474278570063,1.230991009934728,34,1424.4932493139283,1576.6649714690607,10997,10997,0,0.33945621533145404,0.15016077975352843,1651.3180949495522,1.2220345541912294,1.2308101011145227,34,1366.0072562067226,1634.1192443748396,0,6,61.64976414540722,4.195491239628042,57.45427290577918,34,34,-0.00043688223864127345,0.01539955129304299
rv_gt50,earlier,60,all,11165,11165,0,0.30353784146887597,-0.09893750427168868,-1104.6372351934042,0.858968282326423,0.8471337055004038,38,1426.1643903364863,-1142.6643299946275,11157,11157,0,0.3036658599982074,-0.09451996498124089,-1054.5592492957046,0.8644748082371353,0.8478266047016736,38,1425.1202249229525,-1092.5863440969279,0,8,51.266302422137166,1.1883165244375462,50.07798589769961,38,38,-5.0908595267227025e-05,0.012758457769970801
rv_gt50,earlier,60,1,5734,5734,0,0.30711545169166377,-0.04347748469022134,-249.2998972137292,0.938079411686123,0.8819379936032484,36,1092.7107908304984,-287.3269920149525,5727,5727,0,0.3073162214073686,-0.04290347950157581,-245.70822710552466,0.938898961426849,0.8833799324584161,36,1090.6497171743517,-283.73532190674797,0,7,4.779986632642074,1.1883165244375462,3.5916701082045277,36,36,-0.0002540157679049911,0.001774071164784103
rv_gt50,earlier,60,-1,5431,5431,0,0.29976063340084697,-0.15749168440060307,-855.3373379796752,0.7752909755933186,0.8116827394484044,2,1024.036651646532,-868.0291713130085,5430,5430,0,0.2998158379373849,-0.14895967259487664,-808.8510221901801,0.7848763583466223,0.8116911978391969,2,977.5503358570368,-821.5428555235134,0,1,46.48631578949509,0.0,46.48631578949509,2,2,0.0,0.025126281467084226
rv_gt50,earlier,240,all,3497,3497,0,0.31455533314269374,0.1102554862326337,385.5634353555201,1.161431300926563,1.1958541421530318,28,495.0839867129743,317.4452230412949,3484,3484,0,0.3157290470723307,0.11442980759047272,398.673449645207,1.1678416106827463,1.208248098313516,28,490.94841726378894,330.5552373309818,1,13,13.110014289686916,0.0,13.110014289686916,28,28,0.0014654882440526347,0.006521388637511595
rv_gt50,earlier,240,1,1749,1749,0,0.3876500857632933,0.5753996836638459,1006.3740467280663,1.9150987309018666,1.9278469711846018,28,191.54254098355756,938.2558344138412,1737,1737,0,0.3903281519861831,0.5863307962739465,1018.4565931278449,1.9363730676799904,1.971106501599547,28,188.49072814812857,950.3383808136198,1,12,12.082546399778659,0.0,12.082546399778657,28,28,0.002251129877163541,0.014099738420879249
rv_gt50,earlier,240,-1,1748,1748,0,0.2414187643020595,-0.3551548119980241,-620.8106113725462,0.5182517883456993,0.5953361866390637,0,620.8106113725456,-629.027621081284,1747,1747,0,0.24155695477962222,-0.354769973373004,-619.7831434826379,0.5186653273277059,0.5957342859220819,0,619.7831434826373,-628.0001531913757,0,1,1.027467889908258,0.0,1.027467889908258,0,0,0.0,0.00210011450621679
rv_gt50,later,all,all,58050,57607,443,0.2885934001076258,-0.08383464931250223,-4829.462642945316,0.8838412582129702,0.9537997729533904,319,5997.195162912137,-4964.1138072645645,57836,57397,439,0.28870846908375003,-0.08231388370499643,-4724.56998301568,0.8858170759051662,0.9552990616658623,318,5900.415168663097,-4859.221147334929,3,210,199.20025505951526,94.30759512987882,104.89265992963651,319,318,0.0007010904923467297,0.003115767610349783
rv_gt50,later,all,1,29372,29245,127,0.26103607454265687,-0.1259997518187371,-3684.8627419389663,0.8312768326533455,0.817200095765217,238,5730.812585529767,-3819.5139062582152,29219,29094,125,0.2611535024403657,-0.12428146329076108,-3615.8448929814026,0.833417292630065,0.8201294927051288,237,5665.083424979511,-3750.4960573006515,1,151,133.69246646217385,64.67461750460934,69.0178489575645,238,237,0.0007099588946407109,0.004466362440304639
rv_gt50,later,all,-1,28678,28362,316,0.31700867357732176,-0.04035681196693991,-1144.5999010063497,0.9420065398938304,1.1148082095070089,81,3619.7313416591724,-1168.4517581492066,28617,28303,314,0.3170335300144861,-0.03917341236032497,-1108.7250900342776,0.9436371363876589,1.1133091601613478,81,3583.299998796325,-1132.5769471771346,2,59,65.50778859734146,29.63297762526946,35.874810972072005,81,81,-0.00023863461478532247,0.0030988551650754145
rv_gt50,later,30,all,35829,35605,224,0.2798202499648926,-0.12050649589901528,-4290.633786484439,0.8362016472741859,0.870806396284212,194,4875.524979669901,-4425.284950803688,35706,35484,222,0.27984443692932026,-0.11900170710934194,-4222.656575067889,0.8379710504040443,0.8703090077648141,193,4813.866134770858,-4357.307739387138,2,121,133.4847168672315,65.50750545068254,67.97721141654894,194,193,0.00024031218902373556,0.003903241025680888
rv_gt50,later,30,1,17786,17761,25,0.2645684364619109,-0.11238573935795679,-1996.0831167366705,0.849607506328674,0.8471726730703315,147,3076.9363102840566,-2130.7342810559194,17713,17689,24,0.26457120244219573,-0.11069206592623383,-1958.0319541691504,0.8516080876596754,0.8481724103152931,146,3038.072684132089,-2092.6831184883995,1,72,77.48713101566175,39.435968448141544,38.051162567520194,147,146,-0.0003013360555506695,0.005344996169168798
rv_gt50,later,30,-1,18043,17844,199,0.29500112082492713,-0.12858947936268592,-2294.5506697477676,0.8224322974761702,0.8962185643706982,47,2695.0410996093065,-2318.402526890625,17993,17795,198,0.2950266928912616,-0.12726185000835846,-2264.6246208987386,0.8239854220173902,0.8940716853637567,47,2665.115050760277,-2288.476478041596,1,49,55.99758585156975,26.071537002540996,29.92604884902876,47,47,-0.0005491602655842929,0.004203765572730798
rv_gt50,later,60,all,17192,17051,141,0.30133130021699606,-0.03952931249222723,-674.0143073049665,0.9439233125373685,0.9760738584385354,95,2048.9667536398524,-738.8414483306072,17132,16993,139,0.30147707879715174,-0.03828993836181331,-650.6609225822936,0.9456687709813077,0.9788130600266475,95,2045.8007945618763,-715.4880636079344,1,58,43.691804783832765,20.33842006116014,23.353384722672622,95,95,0.00017483138770815033,0.0025825264524787046
rv_gt50,later,60,1,8904,8860,44,0.25778781038374715,-0.13792915855518287,-1222.0523447989203,0.8156108314223546,0.7789429888306809,69,1894.449342471041,-1286.879485824561,8853,8810,43,0.25788876276958,-0.13666247127043896,-1203.9963718925671,0.8173650350654789,0.7819978482286827,69,1882.8394176915892,-1268.823512918208,0,50,35.20609183397942,17.150118927626167,18.05597290635325,69,69,4.938137365018094e-05,0.004198476100920245
rv_gt50,later,60,-1,8288,8191,97,0.34843120498107677,0.06690734189890783,548.0380374939541,1.1016402551672582,1.2210043563566138,26,1103.002569638977,532.0060374939542,8279,8183,96,0.3484052303556153,0.06762012089823698,553.3354493102731,1.1027844839222078,1.2209384460172599,26,1100.0797679542127,537.3034493102732,1,8,8.485712949853344,3.1883011335339706,5.297411816319373,26,26,-0.000537700856371615,0.002114879448340894
rv_gt50,later,240,all,5029,4951,78,0.30781660270652395,0.027304675993554576,135.1854508440887,1.0402064351601996,1.1534276577141145,30,513.183302076508,94.9295030302664,4998,4920,78,0.30853658536585366,0.030233234681809714,148.7475146345038,1.044531714853088,1.1608066714910383,30,510.87618307319383,108.4915668206815,0,31,22.023733408451058,8.461669618036135,13.562063790414921,30,30,-2.1185254992858573e-05,0.0057930945407026375
rv_gt50,later,240,1,2682,2624,58,0.24809451219512196,-0.1778686282025056,-466.7272804033747,0.7593734677155429,0.8077135439142181,22,992.2159401974426,-506.98322821719705,2653,2595,58,0.2489402697495183,-0.17488114332165086,-453.81656691968396,0.763468952996689,0.8148542391393263,22,981.96591054074,-494.0725147335063,0,29,20.999243612532688,8.088530128841636,12.910713483691051,22,22,-0.00036673592821227975,0.010918599676870129
rv_gt50,later,240,-1,2347,2327,20,0.37516115169746456,0.2586646889761339,601.9127312474636,1.4230924995628402,1.636988373814702,8,281.70610183682675,583.8219009722343,2345,2325,20,0.3750537634408602,0.2591673469050269,602.5640815541876,1.423855572475266,1.6337366983437682,8,281.70610183682675,584.4732512789583,0,2,1.0244897959183688,0.3731394891944989,0.6513503067238698,8,8,-0.00046735113223244024,0.0014416236092513286
stock_linked_all,full,all,all,95191,94746,445,0.3004876195301121,-0.021338979467646523,-2021.7829486416376,0.9699736133361709,1.0008469114462715,532,8293.680256236317,-2156.4341129608865,93081,92703,378,0.30074539119553845,-0.01728571146381192,-1602.4373098297565,0.975620939249565,1.0013561864958584,524,8064.974505669921,-1737.0884741490054,0,2043,1603.4738248809545,1184.1281860690722,419.34563881188205,532,524,0.0010940708391329696,0.008493055702969264
stock_linked_all,full,all,1,48115,47988,127,0.2846544969575727,-0.018524219519623,-888.9402463076685,0.9744920090377149,0.9664408440163446,415,5855.158806847946,-1023.5914106269174,47093,47001,92,0.2847811748686198,-0.014374428756880539,-675.6125260021422,0.9801500989949387,0.9663159888820645,410,5755.446418432879,-810.2636903213911,0,987,813.415737374854,600.0880170693279,213.32772030552616,415,410,-0.0012785018582553232,0.010599938031567521
stock_linked_all,full,all,-1,47076,46758,318,0.31673724282475724,-0.02422778353081762,-1132.8427023339702,0.965126197609046,1.0383676725768767,117,4031.605908688466,-1156.6945594768272,45988,45702,286,0.3171633626537132,-0.020279742326979436,-926.8247838276143,0.9707570922897758,1.0396818226331392,114,3825.587990182111,-947.9734154065616,0,1056,790.0580875061004,584.0401689997444,206.01791850635593,117,114,-0.0004562793303255333,0.010297956825803142
stock_linked_all,full,30,all,57801,57575,226,0.29610073816760746,-0.023915796628461473,-1376.9519908836694,0.9668423812290327,0.9809060256086723,330,6096.176625029487,-1511.6031552029183,56372,56175,197,0.2963951935914553,-0.018673884643118432,-1049.0054698271779,0.9740211036026627,0.9808119568553522,324,5966.931501401305,-1183.6566341464268,0,1400,1148.330114998822,820.3835939423302,327.946521056492,330,324,0.0011746462297684622,0.010942432269977572
stock_linked_all,full,30,1,28733,28708,25,0.28020064093632435,-0.023383517211783045,-671.2940121158676,0.9681772203033521,0.934760521153735,249,3325.805470721817,-805.9451764351165,28026,28015,11,0.2800285561306443,-0.018080625898753613,-506.52873455358247,0.975296994437323,0.9329266303188604,245,3271.4965411276507,-641.1798988728314,0,693,590.0223713000785,425.2570937377926,164.76527756228563,249,245,-0.00137603854725019,0.013395572096655874
stock_linked_all,full,30,-1,29068,28867,201,0.31191325735268643,-0.024445144239713203,-705.6579787678011,0.9654642908724912,1.0302219465577247,81,3724.015050125483,-729.5098359106581,28346,28160,186,0.3126775568181818,-0.019264088610568008,-542.4767352735951,0.9727047461750736,1.032134837624551,79,3560.8338066312763,-563.6253668525424,0,707,558.3077436987437,395.12650020453736,163.1812434942063,81,79,-0.00021244255428313043,0.01225293227881907
stock_linked_all,full,60,all,28614,28473,141,0.3063604116180241,-0.039887190433327425,-1135.7079732081318,0.9429486651255415,0.9400542106586252,144,2048.9667536398506,-1200.5351142337727,27979,27863,116,0.30642787926641063,-0.03807058064133606,-1060.7605884095467,0.9455422226587356,0.940022793144525,142,2014.8999680041002,-1125.5877294351876,0,610,428.18537292299953,353.2379881244143,74.9473847985853,144,142,-0.0010236975522999263,0.00669934312640907
stock_linked_all,full,60,1,14852,14808,44,0.2862641815235008,-0.05360098573444696,-793.7233967556906,0.925602213784932,0.8580473863001006,116,1894.4493424710415,-858.5505377813314,14559,14527,32,0.28684518482825083,-0.05148252049995725,-747.886575302879,0.9284659860865998,0.8580061850578319,115,1874.5963855042576,-812.7137163285198,0,281,213.6642030089202,167.82738155610866,45.83682145281156,116,115,-0.004312758357762405,0.009699574752740628
stock_linked_all,full,60,-1,13762,13665,97,0.32813757775338454,-0.025026313681115357,-341.98457645244133,0.9629811916485859,1.0334045337113336,28,1221.3507704038611,-358.01657645244126,13420,13336,84,0.32775944811037794,-0.023460858811237818,-312.8740131066675,0.9653271759303277,1.0338078774529438,27,1221.3507704038611,-328.90601310666744,0,329,214.52116991407937,185.4106065683056,29.110563345773762,28,27,-0.004110407920631534,0.009252138871679355
stock_linked_all,full,240,all,8776,8698,78,0.31030121867095883,0.056435619159595656,490.877015450163,1.0832093776823501,1.1575956461911556,58,1015.7255254684363,422.75880313593785,8730,8665,65,0.3106751298326601,0.05854919196849022,507.32874840696775,1.0863929325584618,1.1586076129547176,58,1015.7255254684363,439.2105360927426,0,33,26.958336959132687,10.506604002327895,16.451732956804793,58,58,-1.7006258091160712e-06,0.0039939074016802556
stock_linked_all,full,240,1,4530,4472,58,0.3079159212880143,0.12881868572537813,576.077162563891,1.1866698632753303,1.241929471636773,50,1139.0307085587147,507.9589502496658,4508,4459,49,0.30791657322269567,0.12980551331112802,578.8027838543198,1.1881462132545424,1.2429870705418482,50,1139.0307085587147,510.6845715400947,0,13,9.729163065855404,7.003541775426462,2.725621290428942,50,50,-0.0021996534441901107,0.0030551498739167186
