symbol,tf,group,chg_3d,signal_time,conf,status,outcome,entry,tp,sl,atr,held_bars,gross,net_taker,in_distribution,png
SOL_USDT_SWAP,3m,主流,-0.0085,2026-07-26 07:42:00+00:00,0.319,closed,SL,74.84,74.56933228552062,74.94826708579176,0.05413354289587868,21,-0.00145,-0.00245,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/SOL_USDT_SWAP_3m_0726_0742.png
SOL_USDT_SWAP,3m,主流,-0.0085,2026-07-26 12:18:00+00:00,0.345,closed,SL,74.86,74.51569345345165,74.99772261861933,0.06886130930966988,34,-0.00184,-0.00284,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/SOL_USDT_SWAP_3m_0726_1218.png
SOL_USDT_SWAP,3m,主流,-0.0085,2026-07-26 14:27:00+00:00,0.309,closed,SL,74.88,74.50747784538639,75.02900886184544,0.0745044309227224,5,-0.00199,-0.00299,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/SOL_USDT_SWAP_3m_0726_1427.png
SOL_USDT_SWAP,3m,主流,-0.0085,2026-07-27 01:33:00+00:00,0.354,closed,SL,75.98,75.37515989659585,76.22193604136166,0.12096802068083014,0,-0.00318,-0.00418,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/SOL_USDT_SWAP_3m_0727_0133.png
SOL_USDT_SWAP,3m,主流,-0.0085,2026-07-27 04:30:00+00:00,0.349,closed,SL,76.26,75.78051346960045,76.45179461215983,0.09589730607991016,15,-0.00252,-0.00352,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/SOL_USDT_SWAP_3m_0727_0430.png
SOL_USDT_SWAP,3m,主流,-0.0085,2026-07-27 05:03:00+00:00,0.333,closed,SL,76.25,75.84632131927535,76.41147147228986,0.08073573614492938,2,-0.00212,-0.00312,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/SOL_USDT_SWAP_3m_0727_0503.png
SOL_USDT_SWAP,3m,主流,-0.0085,2026-07-27 05:45:00+00:00,0.3,closed,SL,76.29,75.8888522218689,76.45045911125246,0.08022955562622176,3,-0.0021,-0.0031,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/SOL_USDT_SWAP_3m_0727_0545.png
SOL_USDT_SWAP,3m,主流,-0.0085,2026-07-27 07:30:00+00:00,0.309,closed,SL,76.44,75.97689483498394,76.62524206600642,0.0926210330032115,63,-0.00242,-0.00342,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/SOL_USDT_SWAP_3m_0727_0730.png
SOL_USDT_SWAP,3m,主流,-0.0085,2026-07-27 07:57:00+00:00,0.322,closed,SL,76.44,76.00032925817531,76.61586829672987,0.08793414836493726,54,-0.0023,-0.0033,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/SOL_USDT_SWAP_3m_0727_0757.png
SOL_USDT_SWAP,3m,主流,-0.0085,2026-07-27 12:21:00+00:00,0.3,closed,SL,76.43,76.00917821487043,76.59832871405183,0.08416435702591481,5,-0.0022,-0.0032,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/SOL_USDT_SWAP_3m_0727_1221.png
SOL_USDT_SWAP,3m,主流,-0.0085,2026-07-27 13:24:00+00:00,0.325,closed,SL,76.46,75.8649553472424,76.69801786110303,0.11900893055151873,2,-0.00311,-0.00411,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/SOL_USDT_SWAP_3m_0727_1324.png
SOL_USDT_SWAP,3m,主流,-0.0085,2026-07-27 14:18:00+00:00,0.344,closed,TP,76.25,75.13128098890719,76.69748760443713,0.22374380221856083,5,0.01467,0.01367,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/SOL_USDT_SWAP_3m_0727_1418.png
SOL_USDT_SWAP,3m,主流,-0.0085,2026-07-27 18:15:00+00:00,0.36,closed,SL,75.58,75.054226374539,75.7903094501844,0.10515472509219875,17,-0.00278,-0.00378,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/SOL_USDT_SWAP_3m_0727_1815.png
SOL_USDT_SWAP,3m,主流,-0.0085,2026-07-27 21:24:00+00:00,0.306,closed,TP,75.64,75.18441655249282,75.82223337900288,0.09111668950143752,19,0.00602,0.00502,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/SOL_USDT_SWAP_3m_0727_2124.png
SOL_USDT_SWAP,3m,主流,-0.0085,2026-07-28 07:36:00+00:00,0.316,closed,SL,73.24,72.90608050631668,73.37356779747331,0.06678389873666214,22,-0.00182,-0.00282,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/SOL_USDT_SWAP_3m_0728_0736.png
SOL_USDT_SWAP,3m,主流,-0.0085,2026-07-28 08:15:00+00:00,0.316,closed,SL,73.14,72.76881181467105,73.28847527413159,0.07423763706578927,2,-0.00203,-0.00303,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/SOL_USDT_SWAP_3m_0728_0815.png
SOL_USDT_SWAP,3m,主流,-0.0085,2026-07-28 09:54:00+00:00,0.333,open,RUNNING,73.17,72.81323032740458,73.31270786903818,0.07135393451908467,24,0.00369,0.00269,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/SOL_USDT_SWAP_3m_0728_0954.png
BNB_USDT_SWAP,3m,主流,0.0028,2026-07-27 03:09:00+00:00,0.318,closed,SL,572.6,570.7249689558734,573.3500124176506,0.37500620882532526,15,-0.00131,-0.00231,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/BNB_USDT_SWAP_3m_0727_0309.png
BNB_USDT_SWAP,3m,主流,0.0028,2026-07-27 11:24:00+00:00,0.306,closed,SL,572.4,570.7148235871514,573.0740705651394,0.3370352825697146,4,-0.00118,-0.00218,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/BNB_USDT_SWAP_3m_0727_1124.png
BNB_USDT_SWAP,3m,主流,0.0028,2026-07-27 12:24:00+00:00,0.309,closed,SL,572.0,570.1865366175338,572.7253853529866,0.362692676493255,6,-0.00127,-0.00227,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/BNB_USDT_SWAP_3m_0727_1224.png
BNB_USDT_SWAP,3m,主流,0.0028,2026-07-27 14:18:00+00:00,0.34,closed,TP,571.3,566.4780778696237,573.2287688521504,0.9643844260752579,5,0.00844,0.00744,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/BNB_USDT_SWAP_3m_0727_1418.png
BNB_USDT_SWAP,3m,主流,0.0028,2026-07-27 22:00:00+00:00,0.306,closed,SL,572.8,570.9599314028977,573.5360274388408,0.36801371942045547,5,-0.00128,-0.00228,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/BNB_USDT_SWAP_3m_0727_2200.png
BNB_USDT_SWAP,3m,主流,0.0028,2026-07-27 22:24:00+00:00,0.314,closed,TP,572.2,570.3326142034329,572.9469543186269,0.3734771593134373,4,0.00326,0.00226,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/BNB_USDT_SWAP_3m_0727_2224.png
BNB_USDT_SWAP,3m,主流,0.0028,2026-07-28 06:00:00+00:00,0.341,closed,SL,564.8,563.0098549092135,565.5160580363146,0.3580290181572894,30,-0.00127,-0.00227,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/BNB_USDT_SWAP_3m_0728_0600.png
XRP_USDT_SWAP,3m,主流,-0.0324,2026-07-25 23:18:00+00:00,0.343,closed,SL,1.0982,1.0950706317739007,1.09945174729044,0.000625873645219877,22,-0.00114,-0.00214,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/XRP_USDT_SWAP_3m_0725_2318.png
XRP_USDT_SWAP,3m,主流,-0.0324,2026-07-26 07:36:00+00:00,0.311,closed,SL,1.0979,1.094286797712164,1.0993452809151345,0.0007226404575672096,28,-0.00132,-0.00232,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/XRP_USDT_SWAP_3m_0726_0736.png
XRP_USDT_SWAP,3m,主流,-0.0324,2026-07-26 14:24:00+00:00,0.349,closed,SL,1.0972,1.0926774266122443,1.0990090293551023,0.0009045146775511101,10,-0.00165,-0.00265,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/XRP_USDT_SWAP_3m_0726_1424.png
XRP_USDT_SWAP,3m,主流,-0.0324,2026-07-27 01:24:00+00:00,0.346,closed,SL,1.1051,1.099434744983415,1.107366102006634,0.0011330510033170183,10,-0.00205,-0.00305,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/XRP_USDT_SWAP_3m_0727_0124.png
XRP_USDT_SWAP,3m,主流,-0.0324,2026-07-27 02:45:00+00:00,0.339,closed,SL,1.1056,1.1002609635095308,1.1077356145961876,0.0010678072980938064,25,-0.00193,-0.00293,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/XRP_USDT_SWAP_3m_0727_0245.png
XRP_USDT_SWAP,3m,主流,-0.0324,2026-07-27 04:09:00+00:00,0.341,closed,SL,1.1051,1.099945912846243,1.1071616348615028,0.0010308174307513903,2,-0.00187,-0.00287,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/XRP_USDT_SWAP_3m_0727_0409.png
XRP_USDT_SWAP,3m,主流,-0.0324,2026-07-27 04:57:00+00:00,0.326,closed,SL,1.1059,1.1007370020790659,1.1079651991683739,0.0010325995841868447,6,-0.00187,-0.00287,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/XRP_USDT_SWAP_3m_0727_0457.png
XRP_USDT_SWAP,3m,主流,-0.0324,2026-07-27 07:36:00+00:00,0.327,closed,TIMEOUT,1.1072,1.1011227158290968,1.109630913668361,0.0012154568341806113,71,-0.0009,-0.0019,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/XRP_USDT_SWAP_3m_0727_0736.png
XRP_USDT_SWAP,3m,主流,-0.0324,2026-07-27 09:03:00+00:00,0.306,closed,SL,1.104,1.0984134259718497,1.1062346296112602,0.0011173148056300734,6,-0.00202,-0.00302,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/XRP_USDT_SWAP_3m_0727_0903.png
XRP_USDT_SWAP,3m,主流,-0.0324,2026-07-27 11:00:00+00:00,0.334,closed,SL,1.1058,1.1018212163502512,1.1073915134598993,0.0007957567299497361,3,-0.00144,-0.00244,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/XRP_USDT_SWAP_3m_0727_1100.png
XRP_USDT_SWAP,3m,主流,-0.0324,2026-07-27 11:24:00+00:00,0.311,closed,TP,1.1058,1.1003729904441621,1.107970803822335,0.0010854019111675535,19,0.00491,0.00391,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/XRP_USDT_SWAP_3m_0727_1124.png
XRP_USDT_SWAP,3m,主流,-0.0324,2026-07-27 14:15:00+00:00,0.33,closed,TP,1.1041,1.092731595522499,1.1086473617910004,0.0022736808955002236,4,0.0103,0.0093,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/XRP_USDT_SWAP_3m_0727_1415.png
XRP_USDT_SWAP,3m,主流,-0.0324,2026-07-27 17:03:00+00:00,0.318,closed,SL,1.0914,1.0828079451918422,1.094836821923263,0.0017184109616315381,4,-0.00315,-0.00415,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/XRP_USDT_SWAP_3m_0727_1703.png
XRP_USDT_SWAP,3m,主流,-0.0324,2026-07-27 18:18:00+00:00,0.353,closed,SL,1.0905,1.083998051741513,1.0931007793033949,0.0013003896516973969,17,-0.00238,-0.00338,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/XRP_USDT_SWAP_3m_0727_1818.png
XRP_USDT_SWAP,3m,主流,-0.0324,2026-07-27 20:09:00+00:00,0.31,closed,TP,1.0903,1.083370097277673,1.0930719610889308,0.0013859805444654187,36,0.00636,0.00536,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/XRP_USDT_SWAP_3m_0727_2009.png
XRP_USDT_SWAP,3m,主流,-0.0324,2026-07-28 06:03:00+00:00,0.329,closed,SL,1.056,1.0516268816453411,1.0577492473418637,0.0008746236709317814,5,-0.00166,-0.00266,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/XRP_USDT_SWAP_3m_0728_0603.png
XRP_USDT_SWAP,3m,主流,-0.0324,2026-07-28 07:18:00+00:00,0.325,closed,SL,1.0573,1.053065815096953,1.0589936739612187,0.0008468369806094012,49,-0.0016,-0.0026,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/XRP_USDT_SWAP_3m_0728_0718.png
XRP_USDT_SWAP,3m,主流,-0.0324,2026-07-28 07:42:00+00:00,0.312,closed,SL,1.0552,1.051210556991615,1.0567957772033538,0.0007978886016769633,20,-0.00151,-0.00251,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/XRP_USDT_SWAP_3m_0728_0742.png
XRP_USDT_SWAP,3m,主流,-0.0324,2026-07-28 10:03:00+00:00,0.382,closed,SL,1.0531,1.0468941596359813,1.0555823361456074,0.001241168072803726,3,-0.00236,-0.00336,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/XRP_USDT_SWAP_3m_0728_1003.png
DOGE_USDT_SWAP,3m,主流,0.0089,2026-07-26 09:24:00+00:00,0.33,closed,SL,0.0731,0.07248014075756788,0.07334794369697284,0.0001239718484864227,7,-0.00339,-0.00439,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/DOGE_USDT_SWAP_3m_0726_0924.png
DOGE_USDT_SWAP,3m,主流,0.0089,2026-07-26 11:54:00+00:00,0.325,closed,SL,0.07316,0.0727632143932635,0.07331871424269461,7.935712134730106e-05,3,-0.00217,-0.00317,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/DOGE_USDT_SWAP_3m_0726_1154.png
DOGE_USDT_SWAP,3m,主流,0.0089,2026-07-26 12:18:00+00:00,0.348,closed,SL,0.07304,0.07256792510455126,0.07322882995817949,9.44149790897475e-05,0,-0.00259,-0.00359,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/DOGE_USDT_SWAP_3m_0726_1218.png
DOGE_USDT_SWAP,3m,主流,0.0089,2026-07-26 13:00:00+00:00,0.323,closed,SL,0.07315,0.07260603502912621,0.07336758598834953,0.00010879299417475855,69,-0.00297,-0.00397,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/DOGE_USDT_SWAP_3m_0726_1300.png
DOGE_USDT_SWAP,3m,主流,0.0089,2026-07-26 14:24:00+00:00,0.336,closed,SL,0.07292,0.07237997819347887,0.07313600872260845,0.00010800436130422545,16,-0.00296,-0.00396,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/DOGE_USDT_SWAP_3m_0726_1424.png
DOGE_USDT_SWAP,3m,主流,0.0089,2026-07-26 16:09:00+00:00,0.335,closed,SL,0.07295,0.07247080823101655,0.07314167670759338,9.58383537966892e-05,1,-0.00263,-0.00363,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/DOGE_USDT_SWAP_3m_0726_1609.png
DOGE_USDT_SWAP,3m,主流,0.0089,2026-07-26 18:09:00+00:00,0.305,closed,TIMEOUT,0.07285,0.07239946466999861,0.07303021413200056,9.010706600027748e-05,71,0.00192,0.00092,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/DOGE_USDT_SWAP_3m_0726_1809.png
DOGE_USDT_SWAP,3m,主流,0.0089,2026-07-27 01:12:00+00:00,0.326,closed,SL,0.07283,0.07234836194074554,0.0730226552237018,9.632761185089466e-05,61,-0.00265,-0.00365,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/DOGE_USDT_SWAP_3m_0727_0112.png
DOGE_USDT_SWAP,3m,主流,0.0089,2026-07-27 02:45:00+00:00,0.316,closed,SL,0.0726,0.07209541995079279,0.07280183201968288,0.0001009160098414414,13,-0.00278,-0.00378,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/DOGE_USDT_SWAP_3m_0727_0245.png
DOGE_USDT_SWAP,3m,主流,0.0089,2026-07-27 04:09:00+00:00,0.332,closed,SL,0.07272,0.072293737204927,0.0728905051180292,8.525255901460077e-05,2,-0.00234,-0.00334,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/DOGE_USDT_SWAP_3m_0727_0409.png
DOGE_USDT_SWAP,3m,主流,0.0089,2026-07-27 05:45:00+00:00,0.366,closed,SL,0.07268,0.07223813984027096,0.07285674406389162,8.837203194580726e-05,3,-0.00243,-0.00343,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/DOGE_USDT_SWAP_3m_0727_0545.png
DOGE_USDT_SWAP,3m,主流,0.0089,2026-07-27 07:30:00+00:00,0.324,closed,TP,0.07283,0.07228356343034965,0.07304857462786014,0.00010928731393007014,14,0.0075,0.0065,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/DOGE_USDT_SWAP_3m_0727_0730.png
DOGE_USDT_SWAP,3m,主流,0.0089,2026-07-27 13:24:00+00:00,0.329,closed,SL,0.07255,0.0720556088433508,0.07274775646265969,9.887823132984105e-05,3,-0.00273,-0.00373,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/DOGE_USDT_SWAP_3m_0727_1324.png
DOGE_USDT_SWAP,3m,主流,0.0089,2026-07-27 14:03:00+00:00,0.333,closed,TP,0.07262,0.07181612859464355,0.07294154856214259,0.00016077428107129154,7,0.01107,0.01007,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/DOGE_USDT_SWAP_3m_0727_1403.png
DOGE_USDT_SWAP,3m,主流,0.0089,2026-07-27 18:18:00+00:00,0.35,closed,SL,0.0718,0.07131624921640736,0.07199350031343706,9.675015671852862e-05,16,-0.00269,-0.00369,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/DOGE_USDT_SWAP_3m_0727_1818.png
DOGE_USDT_SWAP,3m,主流,0.0089,2026-07-27 21:27:00+00:00,0.308,closed,TP,0.07183,0.07140452541784632,0.07200018983286148,8.509491643073647e-05,23,0.00592,0.00492,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/DOGE_USDT_SWAP_3m_0727_2127.png
DOGE_USDT_SWAP,3m,主流,0.0089,2026-07-27 22:00:00+00:00,0.354,closed,TP,0.07161,0.07116361715532543,0.07178855313786982,8.927656893491198e-05,12,0.00623,0.00523,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/DOGE_USDT_SWAP_3m_0727_2200.png
DOGE_USDT_SWAP,3m,主流,0.0089,2026-07-28 03:03:00+00:00,0.339,closed,SL,0.06995,0.06941604347312173,0.0701635826107513,0.00010679130537565331,12,-0.00305,-0.00405,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/DOGE_USDT_SWAP_3m_0728_0303.png
DOGE_USDT_SWAP,3m,主流,0.0089,2026-07-28 04:27:00+00:00,0.34,closed,SL,0.06994,0.06951703321976022,0.07010918671209591,8.459335604795689e-05,11,-0.00242,-0.00342,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/DOGE_USDT_SWAP_3m_0728_0427.png
DOGE_USDT_SWAP,3m,主流,0.0089,2026-07-28 07:45:00+00:00,0.31,closed,SL,0.07005,0.06964384603787571,0.07021246158484971,8.123079242485728e-05,6,-0.00232,-0.00332,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/DOGE_USDT_SWAP_3m_0728_0745.png
DOGE_USDT_SWAP,3m,主流,0.0089,2026-07-28 09:24:00+00:00,0.325,closed,SL,0.07006,0.0697430748880725,0.070186770044771,6.338502238549919e-05,4,-0.00181,-0.00281,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/DOGE_USDT_SWAP_3m_0728_0924.png
DOGE_USDT_SWAP,3m,主流,0.0089,2026-07-28 10:06:00+00:00,0.348,closed,SL,0.06997,0.06958780336413073,0.07012287865434771,7.643932717385412e-05,3,-0.00218,-0.00318,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/DOGE_USDT_SWAP_3m_0728_1006.png
DOGE_USDT_SWAP,3m,主流,0.0089,2026-07-28 11:06:00+00:00,0.323,open,RUNNING,0.07,0.06961630583916244,0.07015347766433504,7.673883216751255e-05,0,0.001,0.0,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/DOGE_USDT_SWAP_3m_0728_1106.png
ADA_USDT_SWAP,3m,主流,-0.0308,2026-07-25 11:33:00+00:00,0.322,closed,SL,0.1618,0.1607807900281869,0.16220768398872523,0.00020384199436261865,4,-0.00252,-0.00352,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/ADA_USDT_SWAP_3m_0725_1133.png
ADA_USDT_SWAP,3m,主流,-0.0308,2026-07-25 20:12:00+00:00,0.331,closed,TP,0.1647,0.16362152291272117,0.16513139083491155,0.00021569541745576826,24,0.00655,0.00555,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/ADA_USDT_SWAP_3m_0725_2012.png
ADA_USDT_SWAP,3m,主流,-0.0308,2026-07-26 02:03:00+00:00,0.329,closed,SL,0.1646,0.16352366440754115,0.16503053423698352,0.00021526711849176734,7,-0.00262,-0.00362,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/ADA_USDT_SWAP_3m_0726_0203.png
ADA_USDT_SWAP,3m,主流,-0.0308,2026-07-26 05:30:00+00:00,0.337,closed,SL,0.1652,0.1642009420507592,0.16559962317969634,0.0001998115898481622,2,-0.00242,-0.00342,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/ADA_USDT_SWAP_3m_0726_0530.png
ADA_USDT_SWAP,3m,主流,-0.0308,2026-07-26 06:06:00+00:00,0.352,closed,SL,0.1651,0.16398192360154393,0.16554723055938242,0.00022361527969121567,12,-0.00271,-0.00371,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/ADA_USDT_SWAP_3m_0726_0606.png
ADA_USDT_SWAP,3m,主流,-0.0308,2026-07-26 07:33:00+00:00,0.349,closed,TIMEOUT,0.1652,0.16374483156051248,0.16578206737579504,0.0002910336878975068,71,0.00121,0.00021,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/ADA_USDT_SWAP_3m_0726_0733.png
ADA_USDT_SWAP,3m,主流,-0.0308,2026-07-26 11:45:00+00:00,0.336,closed,SL,0.1649,0.16394008850688432,0.16528396459724626,0.0001919822986231309,6,-0.00233,-0.00333,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/ADA_USDT_SWAP_3m_0726_1145.png
ADA_USDT_SWAP,3m,主流,-0.0308,2026-07-26 13:00:00+00:00,0.337,closed,SL,0.1644,0.16315781128872442,0.16489687548451024,0.0002484377422551164,44,-0.00302,-0.00402,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/ADA_USDT_SWAP_3m_0726_1300.png
ADA_USDT_SWAP,3m,主流,-0.0308,2026-07-26 17:27:00+00:00,0.36,closed,TIMEOUT,0.1647,0.1633688079067301,0.16523247683730796,0.0002662384186539793,71,0.00425,0.00325,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/ADA_USDT_SWAP_3m_0726_1727.png
ADA_USDT_SWAP,3m,主流,-0.0308,2026-07-26 19:06:00+00:00,0.331,closed,SL,0.1643,0.163260654036105,0.164715738385558,0.00020786919277899823,45,-0.00253,-0.00353,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/ADA_USDT_SWAP_3m_0726_1906.png
ADA_USDT_SWAP,3m,主流,-0.0308,2026-07-26 19:39:00+00:00,0.305,closed,SL,0.164,0.1629705010275294,0.16441179958898824,0.00020589979449411742,3,-0.00251,-0.00351,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/ADA_USDT_SWAP_3m_0726_1939.png
ADA_USDT_SWAP,3m,主流,-0.0308,2026-07-27 01:24:00+00:00,0.323,closed,SL,0.1647,0.16338453410255518,0.16522618635897796,0.0002630931794889676,50,-0.00319,-0.00419,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/ADA_USDT_SWAP_3m_0727_0124.png
ADA_USDT_SWAP,3m,主流,-0.0308,2026-07-27 05:03:00+00:00,0.322,closed,SL,0.1649,0.16350168693332498,0.16545932522667,0.0002796626133350041,4,-0.00339,-0.00439,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/ADA_USDT_SWAP_3m_0727_0503.png
ADA_USDT_SWAP,3m,主流,-0.0308,2026-07-27 07:36:00+00:00,0.365,closed,TIMEOUT,0.1653,0.16375066730903595,0.16591973307638563,0.0003098665381928092,71,0.00181,0.00081,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/ADA_USDT_SWAP_3m_0727_0736.png
ADA_USDT_SWAP,3m,主流,-0.0308,2026-07-27 11:18:00+00:00,0.305,closed,TP,0.1648,0.16372212727357954,0.16523114909056819,0.00021557454528409376,19,0.00654,0.00554,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/ADA_USDT_SWAP_3m_0727_1118.png
ADA_USDT_SWAP,3m,主流,-0.0308,2026-07-27 14:09:00+00:00,0.364,closed,TP,0.1639,0.1612505492734959,0.16495978029060163,0.0005298901453008181,6,0.01617,0.01517,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/ADA_USDT_SWAP_3m_0727_1409.png
ADA_USDT_SWAP,3m,主流,-0.0308,2026-07-27 18:18:00+00:00,0.344,closed,SL,0.1585,0.15697207313824532,0.15911117074470188,0.0003055853723509337,19,-0.00386,-0.00486,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/ADA_USDT_SWAP_3m_0727_1818.png
ADA_USDT_SWAP,3m,主流,-0.0308,2026-07-27 21:27:00+00:00,0.301,closed,SL,0.1583,0.1571316254362512,0.1587673498254995,0.0002336749127497592,6,-0.00295,-0.00395,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/ADA_USDT_SWAP_3m_0727_2127.png
ADA_USDT_SWAP,3m,主流,-0.0308,2026-07-27 22:00:00+00:00,0.304,closed,TP,0.1578,0.15604914860705327,0.15850034055717868,0.00035017027858934795,12,0.0111,0.0101,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/ADA_USDT_SWAP_3m_0727_2200.png
ADA_USDT_SWAP,3m,主流,-0.0308,2026-07-28 00:48:00+00:00,0.331,closed,TP,0.1556,0.15358574205468736,0.15640570317812505,0.00040285158906252746,5,0.01295,0.01195,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/ADA_USDT_SWAP_3m_0728_0048.png
AVAX_USDT_SWAP,3m,主流,0.0287,2026-07-26 03:03:00+00:00,0.324,closed,SL,6.755,6.689659166624224,6.78113633335031,0.013068166675155096,9,-0.00387,-0.00487,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/AVAX_USDT_SWAP_3m_0726_0303.png
AVAX_USDT_SWAP,3m,主流,0.0287,2026-07-26 04:09:00+00:00,0.337,closed,SL,6.755,6.703218902587699,6.77571243896492,0.010356219482460176,7,-0.00307,-0.00407,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/AVAX_USDT_SWAP_3m_0726_0409.png
AVAX_USDT_SWAP,3m,主流,0.0287,2026-07-26 04:54:00+00:00,0.329,closed,SL,6.756,6.712199523216341,6.773520190713464,0.008760095356731733,6,-0.00259,-0.00359,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/AVAX_USDT_SWAP_3m_0726_0454.png
AVAX_USDT_SWAP,3m,主流,0.0287,2026-07-26 07:21:00+00:00,0.355,closed,TP,6.774,6.6964369468950995,6.80502522124196,0.015512610620980033,52,0.01145,0.01045,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/AVAX_USDT_SWAP_3m_0726_0721.png
AVAX_USDT_SWAP,3m,主流,0.0287,2026-07-26 12:39:00+00:00,0.308,closed,TP,6.701,6.65306224990479,6.720175100038084,0.009587550019042069,35,0.00715,0.00615,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/AVAX_USDT_SWAP_3m_0726_1239.png
