period,rule,candidates,invalid,censored,closed,gt5,precision,confirmed_gt5_per_candidate,candidate_coverage,coverage,recall,win_rate,mean_r,mean_gross_bp,mean_net_bp,assets,positive_asset_months,retained_gt5,lost_gt5,gained_gt5,gt5_count_ratio,matched_pairs,unmatched_closed,random_gt5,paired_gt5,random_precision,random_mean_net_bp,paired_excess_r,paired_excess_net_bp,random_tail_p,random_net_p,precision_delta,precision_ci_low,precision_ci_high,random_tail_holm_p,random_net_holm_p,historical_gate_passed,trained_target_r,evaluation_target_r,gt10,confirmed_gt10_per_candidate,retained_gt10,lost_gt10,gained_gt10,gt10_count_ratio,random_gt10,paired_gt10
2025Q4,logistic_top10,130,0,0,130,,0.007692307692307693,,0.026601186822181298,0.02660663119115841,0.045454545454545456,0.27692307692307694,-0.23780308775209202,-116.93136330889641,-136.9313633088964,87,1,,,,,130,0,,,0.0,-113.75218041489295,0.10577990928838273,-23.179182894003475,0.5,0.5,0.0031896470291885772,-0.0050327126321087065,0.021781125387682766,1.0,1.0,False,10,10,1.0,0.007692307692307693,1.0,21.0,0.0,0.045454545454545456,0.0,1.0
2025Q4,logistic_top20,538,0,0,538,,0.0037174721189591076,,0.11008798854102722,0.1101105198526402,0.09090909090909091,0.21933085501858737,-0.38466828510144996,-151.21226794101653,-171.21226794101656,304,2,,,,,538,0,,,0.0037174721189591076,-117.87357077677862,-0.01218023968507623,-53.33869716423793,1.0,0.75,-0.0007851885441600079,-0.002911208151382824,0.0024464060529634304,1.0,1.0,False,10,10,2.0,0.0037174721189591076,2.0,20.0,0.0,0.09090909090909091,2.0,2.0
2025Q4,lightgbm_top1,20,0,0,20,,0.0,,0.0040924902803355845,0.004093327875562832,0.0,0.2,-0.47639760532293896,-473.2285287539395,-493.22852875393943,16,0,,,,,20,0,,,0.0,-136.95154279713773,-0.32782091380045963,-356.27698595680187,1.0,0.875,-0.0045026606631191155,-0.005245901639344262,-0.002911208151382824,1.0,1.0,False,10,10,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0
2025Q4,lightgbm_top5,222,0,0,222,,0.0,,0.04542664211172499,0.04543593941874744,0.0,0.16216216216216217,-0.5684466438418289,-263.97736391750885,-283.9773639175089,156,0,,,,,222,0,,,0.009009009009009009,-42.64646527760987,-0.47964505328458795,-241.33089863989903,1.0,1.0,-0.0045026606631191155,-0.005245901639344262,-0.002911208151382824,1.0,1.0,False,10,10,0.0,0.0,0.0,22.0,0.0,0.0,2.0,0.0
2025Q4,lightgbm_top10,438,0,0,438,,0.00684931506849315,,0.08962553713934929,0.08964388047482603,0.13636363636363635,0.1917808219178082,-0.3752535848884037,-160.46349620336937,-180.46349620336937,265,3,,,,,438,0,,,0.0045662100456621,-81.73800160822377,-0.09404978154650465,-98.72549459514559,0.5,0.875,0.002346654405374035,-0.0050327126321087065,0.011147540983606558,1.0,1.0,False,10,10,3.0,0.00684931506849315,3.0,19.0,0.0,0.13636363636363635,2.0,3.0
2025Q4,lightgbm_top20,990,0,0,990,,0.010101010101010102,,0.20257826887661143,0.20261972984036022,0.45454545454545453,0.198989898989899,-0.29722431165060786,-85.16602316168623,-105.16602316168623,419,8,,,,,990,0,,,0.005050505050505051,-70.05605866194718,-0.02004587477114327,-35.10996449973904,0.25,0.625,0.005598349437890986,0.0009798424322747636,0.011818944777037991,1.0,1.0,False,10,10,10.0,0.010101010101010102,10.0,12.0,0.0,0.45454545454545453,5.0,10.0
2025Q4,risk_top1,61,0,0,61,,0.0,,0.012482095355023532,0.012484650020466639,0.0,0.26229508196721313,-0.5017829152162507,-14.358601352506394,-34.358601352506376,33,0,,,,,61,0,,,0.0,-50.133769580526256,0.1085900188211337,15.775168228019885,1.0,0.5,-0.0045026606631191155,-0.005245901639344262,-0.002911208151382824,,,,10,10,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0
2025Q4,risk_top5,232,0,0,232,,0.0,,0.047472887251892776,0.04748260335652886,0.0,0.3103448275862069,-0.3181314682476556,-11.77016995587181,-31.77016995587182,122,0,,,,,232,0,,,0.0,-46.63061065181358,0.09594026364500903,14.860440695941767,1.0,0.375,-0.0045026606631191155,-0.005245901639344262,-0.002911208151382824,,,,10,10,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0
2025Q4,risk_top10,432,0,0,432,,0.0,,0.08839779005524862,0.08841588211215719,0.0,0.2638888888888889,-0.3718839811194041,-26.754009666750687,-46.75400966675071,204,0,,,,,432,0,,,0.0023148148148148147,-48.352541458829464,-0.008903415878603414,1.5985317920787454,1.0,0.625,-0.0045026606631191155,-0.005245901639344262,-0.002911208151382824,,,,10,10,0.0,0.0,0.0,22.0,0.0,0.0,1.0,0.0
2025Q4,risk_top20,882,0,0,882,,0.0011337868480725624,,0.18047882136279927,0.18051575931232092,0.045454545454545456,0.2222222222222222,-0.4593755998894262,-50.510954295184625,-70.51095429518465,317,1,,,,,882,0,,,0.005668934240362812,-44.50815618152095,-0.15226535856033105,-26.002798113663694,1.0,1.0,-0.0033688738150465533,-0.0050327126321087065,-0.0009540561457820305,,,,10,10,1.0,0.0011337868480725624,1.0,21.0,0.0,0.045454545454545456,5.0,1.0
2025Q4,prior_v21_risk_decile,371,0,0,371,,0.0,,0.07591569470022509,0.07593123209169055,0.0,0.2830188679245283,-0.4250481422246973,-30.004979741734022,-50.00497974173405,175,0,,,,,371,0,,,0.0026954177897574125,-50.57635871456008,-0.03435287787140432,0.5713789728260237,1.0,0.625,-0.0045026606631191155,-0.005245901639344262,-0.002911208151382824,,,,10,10,0.0,0.0,0.0,22.0,0.0,0.0,1.0,0.0
2026Q1,original_all,5917,0,0,5917,,0.0050701368936961295,,1.0,1.0,1.0,0.2509717762379584,-0.22845267574678702,-101.48215780815208,-121.48215780815208,594,23,,,,,5916,1,,,0.006592292089249493,-63.697854757583364,-0.03439563770117138,-57.64733845488342,1.0,0.875,0.0,0.0,0.0,,,,10,10,30.0,0.0050701368936961295,30.0,0.0,0.0,1.0,39.0,30.0
2026Q1,logistic_top1,47,0,0,47,,0.0,,0.007943214466790603,0.007943214466790603,0.0,0.2978723404255319,0.01159525873545223,47.35430207341741,27.354302073417337,40,0,,,,,47,0,,,0.0,-99.7968783050918,0.6641076605294576,127.15118037850917,1.0,0.25,-0.0050701368936961295,-0.006034788782392616,-0.003886729594669628,1.0,1.0,False,10,10,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
2026Q1,logistic_top5,252,0,0,252,,0.007936507936507936,,0.04258914990704749,0.04258914990704749,0.06666666666666667,0.23809523809523808,-0.1484182846023029,-13.710655114503016,-33.710655114503034,180,1,,,,,252,0,,,0.007936507936507936,-25.277074632915195,-0.0371324823418557,-8.433580481587832,0.75,0.75,0.0028663710428118066,-0.006034788782392616,0.016521433670636493,1.0,1.0,False,10,10,2.0,0.007936507936507936,2.0,28.0,0.0,0.06666666666666667,2.0,2.0
2026Q1,logistic_top10,607,0,0,607,,0.008237232289950576,,0.10258576981578503,0.10258576981578503,0.16666666666666666,0.2652388797364086,-0.07727097379269343,-8.08467961876975,-28.08467961876975,340,4,,,,,607,0,,,0.009884678747940691,-9.41875586594616,-0.035666574878474105,-18.66592375282358,0.75,0.625,0.0031670953962544468,-0.004618937644341801,0.005917191973957823,1.0,1.0,False,10,10,5.0,0.008237232289950576,5.0,25.0,0.0,0.16666666666666666,6.0,5.0
2026Q1,logistic_top20,1277,0,0,1277,,0.00548159749412686,,0.21581882710833192,0.21581882710833192,0.23333333333333334,0.27799530148786217,-0.11257521299549433,-15.895751845655761,-35.895751845655774,460,6,,,,,1277,0,,,0.00548159749412686,-25.680008906899882,0.0347178232619847,-10.215742938755888,0.625,0.25,0.0004114606004307301,-0.004618937644341801,0.004049778341838308,1.0,1.0,False,10,10,7.0,0.00548159749412686,7.0,23.0,0.0,0.23333333333333334,7.0,7.0
2026Q1,lightgbm_top1,74,0,0,74,,0.0,,0.01250633767111712,0.01250633767111712,0.0,0.21621621621621623,-0.38622239846507245,-57.59118378270239,-77.5911837827024,63,0,,,,,74,0,,,0.0,-105.008122608435,0.14875112874173033,27.416938825732608,1.0,0.125,-0.0050701368936961295,-0.006034788782392616,-0.003886729594669628,1.0,1.0,False,10,10,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
2026Q1,lightgbm_top5,340,0,0,340,,0.01764705882352941,,0.05746155146188947,0.05746155146188947,0.2,0.29411764705882354,0.21811117906579136,41.29498253364898,21.29498253364895,223,4,,,,,340,0,,,0.008823529411764706,-12.43331469543733,0.24007410676647142,33.72829722908628,0.5,0.125,0.012576921929833281,-0.004618937644341801,0.01785240084011298,1.0,1.0,False,10,10,6.0,0.01764705882352941,6.0,24.0,0.0,0.2,3.0,6.0
2026Q1,lightgbm_top10,670,0,0,670,,0.013432835820895522,,0.1132330572925469,0.1132330572925469,0.3,0.27611940298507465,0.08583493655108994,25.87498528545086,5.874985285450848,341,5,,,,,670,0,,,0.011940298507462687,-0.28238045455961175,0.11035453129436194,6.1573657400104524,0.5,0.25,0.008362698927199392,-0.004618937644341801,0.011820076688052884,1.0,1.0,False,10,10,9.0,0.013432835820895522,9.0,21.0,0.0,0.3,8.0,9.0
2026Q1,lightgbm_top20,1390,0,0,1390,,0.00935251798561151,,0.234916342741254,0.234916342741254,0.4,0.2712230215827338,-0.055387813531477335,-6.3241092788607425,-26.324109278860757,466,8,,,,,1390,0,,,0.006474820143884892,-42.078549977218714,0.15340067165801377,15.754440698357962,0.25,0.125,0.004282381091915381,0.0029568199314157747,0.004805319618691395,1.0,1.0,False,10,10,13.0,0.00935251798561151,12.0,18.0,1.0,0.43333333333333335,9.0,13.0
2026Q1,risk_top1,41,0,0,41,,0.0,,0.006929187088051378,0.006929187088051378,0.0,0.3902439024390244,0.002801375068686347,20.756487757249342,0.7564877572492935,21,0,,,,,41,0,,,0.0,-34.3034212861399,0.3686952831090381,35.05990904338919,1.0,0.25,-0.0050701368936961295,-0.006034788782392616,-0.003886729594669628,,,,10,10,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
2026Q1,risk_top5,229,0,0,229,,0.008733624454148471,,0.03870204495521379,0.03870204495521379,0.06666666666666667,0.31877729257641924,0.19446896262919514,41.63566845549858,21.63566845549857,127,1,,,,,229,0,,,0.008733624454148471,-26.481067558635118,0.4042694396089698,48.11673601413368,0.75,0.25,0.0036634875604523416,-0.006034788782392616,0.019369084358818744,,,,10,10,2.0,0.008733624454148471,2.0,28.0,0.0,0.06666666666666667,2.0,2.0
2026Q1,risk_top10,560,0,0,560,,0.010714285714285714,,0.09464255534899442,0.09464255534899442,0.2,0.3196428571428571,0.15027408194746392,38.86633513557443,18.866335135574413,264,5,,,,,560,0,,,0.005357142857142857,-34.90948998656078,0.3956203778598795,53.77582512213518,0.375,0.125,0.005644148820589585,-0.004618937644341801,0.012967202989600034,,,,10,10,6.0,0.010714285714285714,6.0,24.0,0.0,0.2,3.0,6.0
2026Q1,risk_top20,1233,0,0,1233,,0.009732360097323601,,0.20838262633091093,0.20838262633091093,0.4,0.30900243309002434,0.03448194200418053,21.728875115419633,1.7288751154196267,421,10,,,,,1233,0,,,0.0056772100567721,-21.450249449080527,0.20722030913285208,23.17912456450015,0.375,0.125,0.004662223203627472,-0.004618937644341801,0.007193602815302671,,,,10,10,12.0,0.009732360097323601,12.0,18.0,0.0,0.4,7.0,12.0
2026Q1,prior_v21_risk_decile,535,0,0,535,,0.011214953271028037,,0.09041744127091432,0.09041744127091432,0.2,0.30654205607476637,0.19038436411594298,33.76703035894833,13.767030358948308,242,5,,,,,535,0,,,0.009345794392523364,-3.6426539291491107,0.28717005239042975,17.40968428809743,0.5,0.125,0.006144816377331907,-0.004618937644341801,0.014892613128335067,,,,10,10,6.0,0.011214953271028037,6.0,24.0,0.0,0.2,5.0,6.0
2026Q2,original_all,7389,0,0,7389,,0.0071728244688049805,,1.0,1.0,1.0,0.2758154012721613,-0.03920614659521165,46.86522391417891,26.865223914178888,631,37,,,,,7387,2,,,0.00961147962637065,26.22299570652367,0.00018723141309575687,0.7414688789934243,1.0,0.5,0.0,0.0,0.0,,,,10,10,53.0,0.0071728244688049805,53.0,0.0,0.0,1.0,71.0,53.0
2026Q2,logistic_top1,104,0,0,104,,0.009615384615384616,,0.014074976316145621,0.014074976316145621,0.018867924528301886,0.2692307692307692,-0.24954750887734603,5.000635676057064,-14.999364323942928,82,1,,,,,104,0,,,0.0,-46.68217280793637,0.15350703797979354,31.682808483993437,0.5,0.25,0.0024425601465796355,-0.010236498411577833,0.015215989684074789,1.0,1.0,False,10,10,1.0,0.009615384615384616,1.0,52.0,0.0,0.018867924528301886,0.0,1.0
2026Q2,logistic_top5,454,0,0,454,,0.00881057268722467,,0.061442685072404926,0.061442685072404926,0.05660377358490566,0.2907488986784141,0.03234775874554269,43.35501279942259,23.35501279942258,281,3,,,,,454,0,,,0.0,-31.52451250235831,0.21655842648277637,54.87952530178089,0.25,0.125,0.00163774821841969,-0.004741992917072338,0.012807318467695825,1.0,1.0,False,10,10,4.0,0.00881057268722467,3.0,50.0,1.0,0.07547169811320754,0.0,4.0
2026Q2,logistic_top10,852,0,0,852,,0.005868544600938967,,0.11530653674380836,0.11530653674380836,0.07547169811320754,0.28169014084507044,-0.04510070620380356,19.626243543482314,-0.37375645651769396,410,4,,,,,852,0,,,0.005868544600938967,-18.828709278816024,0.051666929882394234,18.454952822298324,0.625,0.375,-0.0013042798678660136,-0.004665467770909309,0.004392355611867808,1.0,1.0,False,10,10,5.0,0.005868544600938967,4.0,49.0,1.0,0.09433962264150944,5.0,5.0
2026Q2,logistic_top20,1687,0,0,1687,,0.00948429164196799,,0.22831235620516985,0.22831235620516985,0.24528301886792453,0.2708950800237107,-0.07651568399093596,12.029718898294066,-7.970281101705936,533,14,,,,,1687,0,,,0.008298755186721992,5.286937113363874,-0.052939945885443616,-13.257218215069809,0.5,0.75,0.0023114671731630093,-0.004324843825084094,0.006620553359683795,1.0,1.0,False,10,10,16.0,0.00948429164196799,13.0,40.0,3.0,0.3018867924528302,14.0,16.0
2026Q2,lightgbm_top1,130,0,0,130,,0.0,,0.017593720395182026,0.017593720395182026,0.0,0.2846153846153846,-0.3075735543404708,-41.78535876235197,-61.785358762351976,97,0,,,,,130,0,,,0.015384615384615385,-32.580035935950676,-0.15617081457877252,-29.205322826401286,1.0,1.0,-0.0071728244688049805,-0.010236498411577833,-0.004324843825084094,1.0,1.0,False,10,10,0.0,0.0,0.0,53.0,0.0,0.0,2.0,0.0
2026Q2,lightgbm_top5,469,0,0,469,,0.0042643923240938165,,0.06347272973338747,0.06347272973338747,0.018867924528301886,0.2878464818763326,-0.1738054053077653,-13.950236203050284,-33.950236203050295,265,2,,,,,469,0,,,0.008528784648187633,-8.368544982607885,-0.08610586105932497,-25.58169122044241,0.875,0.875,-0.002908432144711164,-0.005236498411577833,-3.650967506389161e-05,1.0,1.0,False,10,10,2.0,0.0042643923240938165,1.0,52.0,1.0,0.03773584905660377,4.0,2.0
2026Q2,lightgbm_top10,987,0,0,987,,0.0121580547112462,,0.13357693869265125,0.13357693869265125,0.16981132075471697,0.30192502532928067,-0.017912161761595224,13.758727873341059,-6.2412721266589495,421,11,,,,,987,0,,,0.00911854103343465,-16.008086401133824,0.09110324050182453,9.766814274474866,0.375,0.375,0.00498523024244122,-0.004324843825084094,0.009183296378418328,1.0,1.0,False,10,10,12.0,0.0121580547112462,9.0,44.0,3.0,0.22641509433962265,9.0,12.0
2026Q2,lightgbm_top20,1776,0,0,1776,,0.009009009009009009,,0.24035728786033292,0.24035728786033292,0.24528301886792453,0.30686936936936937,-8.953001811930519e-05,22.97509027189737,2.9750902718973666,514,15,,,,,1775,1,,,0.009577464788732394,-9.324094734004126,0.09148957893278137,12.447354605351125,0.625,0.375,0.0018361845402040285,-0.004324843825084094,0.004178301789223291,1.0,1.0,False,10,10,16.0,0.009009009009009009,13.0,40.0,3.0,0.3018867924528302,17.0,16.0
2026Q2,risk_top1,235,0,0,235,,0.00425531914893617,,0.03180403302205982,0.03180403302205982,0.0,0.23829787234042554,-0.44067408743832576,-12.682952617246265,-32.68295261724626,97,1,,,,,235,0,,,0.01702127659574468,-26.02876862313911,-0.12492253715456207,-6.654183994107139,1.0,1.0,-0.00291750531986881,-0.006060606060606061,-0.000712688887768308,,,,10,10,1.0,0.00425531914893617,0.0,53.0,1.0,0.018867924528301886,4.0,1.0
2026Q2,risk_top5,842,0,0,842,,0.00831353919239905,,0.11395317363648667,0.11395317363648667,0.09433962264150944,0.25771971496437057,-0.2151133886272113,-3.4782835080899046,-23.47828350808992,286,7,,,,,842,0,,,0.004750593824228029,-29.745337845045295,0.08466083654760291,6.267054336955379,0.5,0.25,0.0011407147235940693,-0.004324843825084094,0.005030677160941251,,,,10,10,7.0,0.00831353919239905,5.0,48.0,2.0,0.1320754716981132,4.0,7.0
2026Q2,risk_top10,1398,0,0,1398,,0.005722460658082976,,0.18920016240357287,0.18920016240357287,0.1320754716981132,0.26895565092989987,-0.20174874945307017,-5.480952471184763,-25.480952471184764,384,8,,,,,1398,0,,,0.004291845493562232,-17.33908873682649,-0.008547570189505912,-8.141863734358273,0.5,0.625,-0.0014503638107220048,-0.004324843825084094,0.0007010015884221666,,,,10,10,8.0,0.005722460658082976,7.0,46.0,1.0,0.1509433962264151,6.0,8.0
2026Q2,risk_top20,2346,0,0,2346,,0.005967604433077579,,0.3174989849776695,0.3174989849776695,0.2641509433962264,0.2710997442455243,-0.16641869345457422,-4.759445096732927,-24.75944509673294,486,12,,,,,2346,0,,,0.005115089514066497,-21.503660696999557,0.003152746289777235,-3.2557843997333844,0.375,0.5,-0.0012052200357274018,-0.004324843825084094,-0.000712688887768308,,,,10,10,14.0,0.005967604433077579,14.0,39.0,0.0,0.2641509433962264,12.0,14.0
2026Q2,prior_v21_risk_decile,1222,0,0,1222,,0.008183306055646482,,0.16538097171471106,0.16538097171471106,0.1509433962264151,0.2995090016366612,-0.07209104967270996,23.052785498893815,3.052785498893808,312,10,,,,,1222,0,,,0.007364975450081833,1.7447313305487193,0.05226860622595175,1.3080541683450917,0.5,0.25,0.0010104815868415013,-0.004324843825084094,0.0034482650932514975,,,,10,10,10.0,0.008183306055646482,8.0,45.0,2.0,0.18867924528301888,9.0,10.0
2026Q3,original_all,6488,0,112,6376,,0.01584065244667503,,1.0,1.0,1.0,0.3180677540777917,0.2275547554826845,74.39125620717711,54.3912562071771,706,59,,,,,6326,50,,,0.017388555169143217,34.61404962746289,0.0487275078341725,19.22771423943901,0.875,0.5,0.0,0.0,0.0,,,,10,10,101.0,0.015567200986436498,101.0,0.0,0.0,1.0,110.0,99.0
2026Q3,logistic_top1,94,0,0,94,,0.02127659574468085,,0.014488286066584463,0.014742785445420327,0.019801980198019802,0.2553191489361702,-0.10071974028005713,30.56586083359661,10.5658608335966,73,2,,,,,94,0,,,0.031914893617021274,-20.310562883430464,-0.16608191426334878,30.87642371702706,1.0,0.875,0.00543594329800582,-0.008368200836820083,0.008614901832776314,1.0,1.0,False,10,10,2.0,0.02127659574468085,2.0,99.0,0.0,0.019801980198019802,3.0,2.0
2026Q3,logistic_top5,455,0,1,454,,0.03303964757709251,,0.07012946979038225,0.07120451693851945,0.13861386138613863,0.2511013215859031,0.2815531804922267,54.40866995145027,34.40866995145027,278,10,,,,,453,1,,,0.01545253863134658,-13.678353084239328,0.33151311068835027,48.42621897605381,0.25,0.5,0.01719899513041748,-0.008368200836820083,0.03917300212164074,1.0,1.0,False,10,10,15.0,0.03296703296703297,14.0,87.0,1.0,0.1485148514851485,7.0,15.0
2026Q3,logistic_top10,876,0,1,875,,0.024,,0.13501849568434032,0.13723337515683814,0.19801980198019803,0.2582857142857143,0.18789870209592754,46.99675126787405,26.99675126787405,411,14,,,,,874,1,,,0.014874141876430207,-0.23021795820444133,0.175329333109691,27.39429627676661,0.5,0.5,0.00815934755332497,-0.008368200836820083,0.024270216506291634,1.0,1.0,False,10,10,21.0,0.023972602739726026,20.0,81.0,1.0,0.2079207920792079,13.0,21.0
2026Q3,logistic_top20,1604,0,1,1603,,0.01933873986275733,,0.24722564734895192,0.25141154328732745,0.26732673267326734,0.2514036182158453,0.08958556200336462,28.379128760718263,8.379128760718258,557,21,,,,,1597,6,,,0.012523481527864746,-8.879102486106861,0.13899235992862485,17.647499824318384,0.5,0.5,0.003498087416082301,-0.008368200836820083,0.014989797775005202,1.0,1.0,False,10,10,31.0,0.019326683291770574,27.0,74.0,4.0,0.3069306930693069,20.0,31.0
2026Q3,lightgbm_top1,92,0,0,92,,0.03260869565217391,,0.014180024660912454,0.014429109159347553,0.0297029702970297,0.2608695652173913,0.28343376263548253,64.58454328422405,44.58454328422403,76,2,,,,,92,0,,,0.010869565217391304,-41.519906355565375,0.5138693944962798,86.10444963978941,0.5,0.375,0.01676804320549888,-0.008368200836820083,0.06664026497695852,1.0,1.0,False,10,10,3.0,0.03260869565217391,3.0,98.0,0.0,0.0297029702970297,1.0,3.0
2026Q3,lightgbm_top5,351,0,0,351,,0.02849002849002849,,0.05409987669543773,0.05505018820577164,0.07920792079207921,0.30484330484330485,0.2848797328886979,82.42615785249305,62.42615785249303,235,7,,,,,350,1,,,0.025714285714285714,26.34437837557788,0.13541540162332155,36.10387205477361,0.5,0.5,0.01264937604335346,-0.008368200836820083,0.03653273809523809,1.0,1.0,False,10,10,10.0,0.02849002849002849,8.0,93.0,2.0,0.09900990099009901,9.0,10.0
2026Q3,lightgbm_top10,688,0,1,687,,0.03056768558951965,,0.1060419235511714,0.10774780426599749,0.16831683168316833,0.2838427947598253,0.1791737137209279,56.290600763781214,36.2906007637812,369,15,,,,,685,2,,,0.017518248175182483,1.7911520560121692,0.15446515119052648,34.1679261068106,0.5,0.375,0.014727033142844619,-0.008368200836820083,0.04155065924219149,1.0,1.0,False,10,10,21.0,0.030523255813953487,17.0,84.0,4.0,0.2079207920792079,12.0,21.0
2026Q3,lightgbm_top20,1469,0,2,1467,,0.028629856850715747,,0.22641800246609126,0.23008155583437892,0.37623762376237624,0.29243353783231085,0.3311512879823662,73.53556176493142,53.5355617649314,536,29,,,,,1460,7,,,0.0136986301369863,-7.451293963785839,0.3502639319863383,61.72948707069432,0.375,0.125,0.012789204404040716,-0.004399946868566115,0.0346501245847176,1.0,1.0,False,10,10,42.0,0.02859087814840027,38.0,63.0,4.0,0.4158415841584158,20.0,42.0
2026Q3,risk_top1,183,0,3,180,,0.005555555555555556,,0.028205918618988902,0.028230865746549563,0.0,0.2611111111111111,-0.4403536817374437,9.561710183320914,-10.438289816679083,91,1,,,,,179,1,,,0.00558659217877095,-17.338817483128963,-0.17356327941351718,7.177755722229561,0.75,0.875,-0.010285096891119474,-0.030133928571428572,0.01521545660724026,,,,10,10,1.0,0.00546448087431694,0.0,101.0,1.0,0.009900990099009901,1.0,1.0
2026Q3,risk_top5,578,0,4,574,,0.03484320557491289,,0.08908754623921085,0.09002509410288582,0.19801980198019803,0.2787456445993031,0.4981986404137269,82.9759323246837,62.97593232468369,244,13,,,,,571,3,,,0.01926444833625219,4.206395946852572,0.4611190216823991,59.605949259393334,0.5,0.5,0.01900255312823786,-0.008368200836820083,0.035872672088637425,,,,10,10,20.0,0.03460207612456748,20.0,81.0,0.0,0.19801980198019803,11.0,20.0
2026Q3,risk_top10,1000,0,5,995,,0.03919597989949749,,0.15413070283600494,0.1560539523212045,0.36633663366336633,0.2904522613065327,0.6055291115155388,93.98350261335675,73.98350261335675,378,26,,,,,991,4,,,0.01917255297679112,14.214777598234894,0.450651386070302,60.555309747404685,0.25,0.5,0.02335532745282246,-0.004392386530014641,0.04172235885372112,,,,10,10,39.0,0.039,37.0,64.0,2.0,0.38613861386138615,19.0,39.0
2026Q3,risk_top20,1702,0,8,1694,,0.03896103896103896,,0.2623304562268804,0.26568381430363863,0.6435643564356436,0.2874852420306966,0.48878830281147195,85.55597892325738,65.55597892325738,514,39,,,,,1687,7,,,0.02133965619442798,18.73686789256677,0.3017533052300219,46.928517544967384,0.25,0.5,0.02312038651436393,-0.002700339152688076,0.04529186218282934,,,,10,10,66.0,0.038777908343125736,65.0,36.0,1.0,0.6534653465346535,36.0,66.0
2026Q3,prior_v21_risk_decile,1024,0,14,1010,,0.040594059405940595,,0.15782983970406905,0.15840652446675033,0.38613861386138615,0.26831683168316833,0.5338000517626691,89.75553646865859,69.75553646865856,362,22,,,,,1005,5,,,0.020895522388059702,10.123464304113476,0.4631331751748694,60.74958432030142,0.5,0.5,0.024753406959265565,-0.008368200836820083,0.048110346237731735,,,,10,10,41.0,0.0400390625,39.0,62.0,2.0,0.40594059405940597,21.0,41.0
oof,original_all,24681,0,113,24568,662.0,0.026945620319114294,0.0268222519346866,1.0,1.0,1.0,0.26595571475089547,-0.08069627372155425,-17.222837211414973,-37.22283721141499,779,452,662.0,0.0,0.0,1.0,24515,53,794.0,660.0,0.03238833367326127,-10.877676446863193,-0.01802629715190748,-26.61264339273518,0.9990234375,0.697265625,0.0,0.0,0.0,,,,5,5,,,,,,,,
oof,logistic_top1,277,0,0,277,2.0,0.007220216606498195,0.007220216606498195,0.011223208135812974,0.011274829045913383,0.0030211480362537764,0.26353790613718414,-0.32785078877757434,-18.85371410384421,-38.85371410384423,189,2,2.0,660.0,0.0,0.0030211480362537764,277,0,8.0,2.0,0.02888086642599278,-34.70621631106027,0.016811438799245987,-4.14749779278395,0.96875,0.45654296875,-0.0197254037126161,-0.027048794529741727,-0.011176653810581015,1.0,1.0,False,5,5,,,,,,,,
oof,logistic_top5,1273,0,0,1273,37.0,0.029065200314218383,0.029065200314218383,0.05157813702848345,0.05181536958645393,0.04833836858006042,0.2945797329143755,-0.013893995265396286,13.063979789518092,-6.936020210481917,488,33,32.0,630.0,5.0,0.055891238670694864,1272,1,41.0,37.0,0.03223270440251572,-25.048103517687665,0.15756634524144503,18.153849102481505,0.6875,0.097412109375,0.0021195799951040893,-0.0019340554420881867,0.004567870940642552,1.0,0.487060546875,False,5,5,,,,,,,,
oof,logistic_top10,2517,0,0,2517,84.0,0.033373063170441,0.033373063170441,0.10198128114744136,0.10245034190817323,0.10876132930513595,0.28843861740166865,0.030957519823104334,15.767612654969493,-4.232387345030515,592,69,72.0,590.0,12.0,0.1268882175226586,2515,2,79.0,84.0,0.03141153081510934,-24.364010551038174,0.15659557264517227,20.299808394820385,0.38671875,0.062255859375,0.006427442851326709,0.001319325728269485,0.010367239373513134,1.0,0.435791015625,False,5,5,,,,,,,,
oof,logistic_top20,5195,0,2,5193,166.0,0.031966108222607356,0.03195380173243503,0.2104857987925935,0.21137251709540866,0.22658610271903323,0.27999229732331987,-0.025435660796342116,0.7361770961528218,-19.26382290384719,684,131,150.0,512.0,16.0,0.25075528700906347,5187,6,158.0,166.0,0.030460767302872567,-23.51019965102948,0.09928981364510078,4.248668137431992,0.35400390625,0.067626953125,0.005020487903493062,0.0007447631856462867,0.008532090101489009,1.0,0.435791015625,False,5,5,,,,,,,,
oof,lightgbm_top1,290,0,0,290,6.0,0.020689655172413793,0.020689655172413793,0.011749929095255459,0.011803972647346141,0.00906344410876133,0.2517241379310345,-0.23909808551976422,-38.07984441621406,-58.07984441621406,189,5,6.0,656.0,0.0,0.00906344410876133,290,0,13.0,6.0,0.04482758620689655,-18.655557973768477,-0.1409081692519159,-39.42428644244559,0.984375,0.7861328125,-0.006255965146700501,-0.018825011303498337,0.006564288224322905,1.0,1.0,False,5,5,,,,,,,,
