trained_target_r,rule,dimension,value,closed,gt5,gt10,win_rate,mean_net_bp
5,risk_top10,asset,YFI,19,0,0,0.2631578947368421,-86.90790575822527
5,risk_top10,asset,YGG,4,0,0,0.75,216.82416952426354
5,risk_top10,asset,ZAMA,2,0,0,1.0,736.8933551299004
5,risk_top10,asset,ZBT,6,0,0,0.6666666666666666,83.38376760917933
5,risk_top10,asset,ZEC,2,0,0,0.0,-124.28149949759398
5,risk_top10,asset,ZEN,4,0,0,0.0,-97.89936152628398
5,risk_top10,asset,ZETA,22,5,0,0.4090909090909091,157.71122891928093
5,risk_top10,asset,ZHIPU,1,0,0,1.0,5.575447570334
5,risk_top10,asset,ZIL,11,0,0,0.36363636363636365,-24.994193539947545
5,risk_top10,asset,ZK,2,0,0,0.5,-7.1353426447765
5,risk_top10,asset,ZKC,3,1,0,0.6666666666666666,439.88919063967325
5,risk_top10,asset,ZKJ,1,0,0,0.0,-173.256704980843
5,risk_top10,asset,ZKP,8,1,1,0.125,28.391559277683616
5,risk_top10,asset,ZM,1,0,0,0.0,-159.13203722473
5,risk_top10,asset,ZORA,2,0,0,0.0,-143.74940782488
5,risk_top10,asset,ZRO,1,0,0,0.0,-180.06216006215902
5,risk_top10,asset,ZRX,11,0,0,0.36363636363636365,-30.92267389787309
5,risk_top10,asset,币安人生,2,0,0,0.0,-122.1408694820135
5,risk_top20,asset,0G,15,1,0,0.5333333333333333,47.59097058564093
5,risk_top20,asset,1000000BOB,5,0,0,0.2,-98.64677399666377
5,risk_top20,asset,1000000MOG,4,0,0,0.25,66.21503939200026
5,risk_top20,asset,1000BONK,15,0,0,0.06666666666666667,-171.75909478174918
5,risk_top20,asset,1000CAT,2,0,0,0.0,-221.382874313776
5,risk_top20,asset,1000CHEEMS,6,1,0,0.3333333333333333,50.38662250624882
5,risk_top20,asset,1000FLOKI,11,0,0,0.2727272727272727,-68.16013287356145
5,risk_top20,asset,1000LUNC,8,0,0,0.125,-123.69661774976987
5,risk_top20,asset,1000PEPE,15,0,0,0.2,-19.485896759310062
5,risk_top20,asset,1000RATS,1,0,0,1.0,137.30337078651598
5,risk_top20,asset,1000SATS,2,0,0,0.5,-86.590171100287
5,risk_top20,asset,1000SHIB,15,0,0,0.3333333333333333,-65.19911522777613
5,risk_top20,asset,1000WHY,1,0,0,0.0,-86.666666666667
5,risk_top20,asset,1000X,2,0,0,0.0,-207.65472669740652
5,risk_top20,asset,1000XEC,23,0,0,0.13043478260869565,-109.70461121744135
5,risk_top20,asset,1INCH,25,0,0,0.24,-75.96736434984399
5,risk_top20,asset,1MBABYDOGE,10,0,0,0.1,-142.605619347077
5,risk_top20,asset,2Z,20,3,0,0.25,78.4559785991846
5,risk_top20,asset,42,1,0,0,0.0,-199.236499068899
5,risk_top20,asset,A,11,0,0,0.2727272727272727,-89.71402144705846
5,risk_top20,asset,A2Z,6,0,0,0.0,-196.03315026952515
5,risk_top20,asset,AAOI,1,0,0,0.0,-137.519435906708
5,risk_top20,asset,AAPL,15,0,0,0.6,70.763090204444
5,risk_top20,asset,AAVE,17,2,2,0.29411764705882354,314.8913327422021
5,risk_top20,asset,ACE,8,0,0,0.125,-66.72928633136338
5,risk_top20,asset,ACH,25,2,2,0.32,88.2376300361033
5,risk_top20,asset,ACT,10,1,0,0.3,-7.1570627836432985
5,risk_top20,asset,ACU,6,1,1,0.6666666666666666,255.87685886700964
5,risk_top20,asset,ACX,14,0,0,0.14285714285714285,-147.05334986386265
5,risk_top20,asset,ADA,17,0,0,0.35294117647058826,-13.49348425898617
5,risk_top20,asset,ADBE,3,0,0,1.0,165.90400346189665
5,risk_top20,asset,AERO,6,0,0,0.3333333333333333,23.626662888506655
5,risk_top20,asset,AEVO,16,0,0,0.125,-80.3259951099732
5,risk_top20,asset,AGLD,14,0,0,0.14285714285714285,-143.32064391478386
5,risk_top20,asset,AI,2,0,0,0.5,64.849832131879
5,risk_top20,asset,AIA,2,0,0,0.5,12.672841707451008
5,risk_top20,asset,AIGENSYN,6,0,0,0.3333333333333333,39.537939971247845
5,risk_top20,asset,AIN,1,0,0,0.0,-195.48990933021201
5,risk_top20,asset,AIOT,1,0,0,1.0,400.95754290876096
5,risk_top20,asset,AIXBT,2,0,0,0.0,-188.26366473129852
5,risk_top20,asset,AKT,5,0,0,0.2,-103.93919230954761
5,risk_top20,asset,ALAB,2,0,0,0.5,75.77232663253999
5,risk_top20,asset,ALCH,3,0,0,0.0,-182.06499043045866
5,risk_top20,asset,ALGO,15,2,2,0.3333333333333333,215.04592578222125
5,risk_top20,asset,ALICE,4,0,0,0.25,-127.009063812247
5,risk_top20,asset,ALL,18,0,0,0.16666666666666666,-75.15182934942044
5,risk_top20,asset,ALLO,3,0,0,0.0,-192.74765547914
5,risk_top20,asset,ALPINE,11,0,0,0.2727272727272727,-49.93984335739746
5,risk_top20,asset,ALT,9,0,0,0.3333333333333333,-85.65697537054912
5,risk_top20,asset,AMAT,4,0,0,0.25,-111.38635206709175
5,risk_top20,asset,AMD,6,0,0,0.3333333333333333,-15.304448720805498
5,risk_top20,asset,AMZN,6,0,0,0.16666666666666666,-61.31992649912416
5,risk_top20,asset,ANIME,30,1,1,0.13333333333333333,-53.62352702544442
5,risk_top20,asset,ANKR,10,0,0,0.2,-91.75878013570299
5,risk_top20,asset,APE,9,0,0,0.4444444444444444,-73.81540332706156
5,risk_top20,asset,API3,23,0,0,0.21739130434782608,-101.50714212956352
5,risk_top20,asset,APP,2,0,0,0.0,-82.2166100724765
5,risk_top20,asset,APT,13,0,0,0.23076923076923078,-77.63033238413539
5,risk_top20,asset,AR,22,0,0,0.3181818181818182,-26.28091543068005
5,risk_top20,asset,ARB,17,2,2,0.23529411764705882,251.6578208675722
5,risk_top20,asset,ARC,6,0,0,0.0,-154.09758594658751
5,risk_top20,asset,ARIA,3,1,0,0.3333333333333333,273.71490541845066
5,risk_top20,asset,ARK,10,0,0,0.4,28.308598054910803
5,risk_top20,asset,ARKM,9,0,0,0.2222222222222222,-55.959762490243904
5,risk_top20,asset,ARM,2,0,0,0.0,-173.944927594395
5,risk_top20,asset,ARPA,12,1,1,0.25,93.30017095356023
5,risk_top20,asset,ARX,2,0,0,0.5,-78.62537989076098
5,risk_top20,asset,ASML,5,0,0,0.2,-71.8456192322782
5,risk_top20,asset,ASR,7,0,0,0.14285714285714285,-96.71459599843658
5,risk_top20,asset,ASTER,42,6,2,0.23809523809523808,84.67969571931619
5,risk_top20,asset,ASTR,17,0,0,0.17647058823529413,-53.74749356192719
5,risk_top20,asset,ASTS,2,0,0,0.0,-164.864403230597
5,risk_top20,asset,AT,28,1,0,0.17857142857142858,-70.87860639079487
5,risk_top20,asset,ATA,2,0,0,0.0,-211.851672615085
5,risk_top20,asset,ATH,13,0,0,0.15384615384615385,-94.77232646471145
5,risk_top20,asset,ATOM,28,0,0,0.25,-64.37644452675161
5,risk_top20,asset,AUCTION,37,0,0,0.32432432432432434,-55.46354240604231
5,risk_top20,asset,AVA,11,0,0,0.0,-182.81101219640485
5,risk_top20,asset,AVAAI,1,0,0,0.0,-227.79220779220702
5,risk_top20,asset,AVAX,32,0,0,0.09375,-137.42460373937567
5,risk_top20,asset,AVGO,4,0,0,0.5,112.371134071325
5,risk_top20,asset,AVNT,9,0,0,0.2222222222222222,-70.08364310162177
5,risk_top20,asset,AWE,14,0,0,0.14285714285714285,-115.02204064065127
5,risk_top20,asset,AXL,3,0,0,0.3333333333333333,-122.61357024101198
5,risk_top20,asset,AXS,19,2,2,0.10526315789473684,104.57558680775138
5,risk_top20,asset,AZTEC,7,0,0,0.14285714285714285,-125.04254467930015
5,risk_top20,asset,B,1,0,0,1.0,145.822201750347
5,risk_top20,asset,B2,3,0,0,0.0,-162.21793144699
5,risk_top20,asset,B3,1,0,0,1.0,453.154362416106
5,risk_top20,asset,BABY,10,0,0,0.0,-196.5233732781511
5,risk_top20,asset,BAN,5,0,0,0.2,-72.89360216279718
5,risk_top20,asset,BANANA,4,0,0,0.25,-109.0698393316735
5,risk_top20,asset,BAND,20,1,0,0.2,-52.77119637501085
5,risk_top20,asset,BANK,2,2,0,1.0,1218.4541621670037
5,risk_top20,asset,BARD,14,0,0,0.07142857142857142,-155.48109805151634
5,risk_top20,asset,BASED,1,0,0,1.0,597.60840998686
5,risk_top20,asset,BAT,13,0,0,0.3076923076923077,-32.531745121176
5,risk_top20,asset,BB,8,0,0,0.125,-107.03270015934362
5,risk_top20,asset,BCH,23,0,0,0.2608695652173913,-75.76280613812766
5,risk_top20,asset,BE,2,1,0,0.5,323.877722943644
5,risk_top20,asset,BEAMX,10,1,0,0.4,25.5877169592737
5,risk_top20,asset,BEL,5,0,0,0.6,-37.944626913128594
5,risk_top20,asset,BERA,5,0,0,0.6,163.2141442077882
5,risk_top20,asset,BICO,5,0,0,0.4,-88.0276350349318
5,risk_top20,asset,BID,1,0,0,0.0,-142.887864823347
5,risk_top20,asset,BIGTIME,29,0,0,0.4827586206896552,32.82606456640658
5,risk_top20,asset,BILL,1,0,0,0.0,-195.145954962469
5,risk_top20,asset,BIO,11,2,2,0.2727272727272727,288.29350804504224
5,risk_top20,asset,BIRB,1,0,0,0.0,-173.93812584068002
5,risk_top20,asset,BLEND,4,0,0,0.25,-38.327941087509494
5,risk_top20,asset,BLUAI,1,0,0,0.0,-185.9174499387
5,risk_top20,asset,BLUR,16,3,3,0.3125,339.4699205218375
5,risk_top20,asset,BMNR,4,0,0,0.25,-93.13566064319575
5,risk_top20,asset,BMT,4,0,0,0.25,-129.0933276727845
5,risk_top20,asset,BNB,47,2,0,0.3829787234042553,2.176430045852866
5,risk_top20,asset,BNT,17,0,0,0.11764705882352941,-123.52036224816219
5,risk_top20,asset,BOME,7,0,0,0.2857142857142857,-106.3549494901103
5,risk_top20,asset,BONK,14,0,0,0.07142857142857142,-173.2990241625672
5,risk_top20,asset,BOT,2,0,0,0.0,-116.74464280479549
5,risk_top20,asset,BP,3,0,0,0.3333333333333333,12.633919721435662
5,risk_top20,asset,BR,3,0,0,0.3333333333333333,-30.235881774671665
5,risk_top20,asset,BRETT,3,0,0,0.0,-196.38570125710635
5,risk_top20,asset,BREV,17,0,0,0.29411764705882354,-62.825659270580005
5,risk_top20,asset,BRKB,1,0,0,0.0,-29.468389387511998
5,risk_top20,asset,BROCCOLI714,4,0,0,0.5,72.02837402981301
5,risk_top20,asset,BROCCOLIF3B,1,0,0,1.0,8.462998102467001
5,risk_top20,asset,BSP,2,0,0,0.0,-190.3421936203725
5,risk_top20,asset,BSV,10,0,0,0.2,-67.19523718955999
5,risk_top20,asset,BTC,55,0,0,0.14545454545454545,-95.49643369820859
5,risk_top20,asset,BTCDOM,29,0,0,0.3793103448275862,-6.759034201899445
5,risk_top20,asset,BTR,1,0,0,0.0,-235.545395166556
5,risk_top20,asset,BTW,1,0,0,1.0,323.50702100498904
5,risk_top20,asset,BX,4,0,0,0.25,64.63015959535923
5,risk_top20,asset,BZ,14,2,0,0.5714285714285714,177.15618965722885
5,risk_top20,asset,C,4,0,0,0.5,108.17572043312676
5,risk_top20,asset,C98,1,0,0,0.0,-234.843749999998
5,risk_top20,asset,CAKE,13,1,0,0.15384615384615385,-9.872704811577371
5,risk_top20,asset,CARV,5,0,0,0.2,-126.25292529645301
5,risk_top20,asset,CATI,9,0,0,0.0,-170.99799107863342
5,risk_top20,asset,CBRS,1,0,0,0.0,-199.19075144508602
5,risk_top20,asset,CC,14,0,0,0.2857142857142857,-33.52239808269093
5,risk_top20,asset,CELO,7,0,0,0.5714285714285714,43.08483440306084
5,risk_top20,asset,CELR,4,0,0,0.25,-134.42657774191474
5,risk_top20,asset,CETUS,3,0,0,0.3333333333333333,-88.46822159799567
5,risk_top20,asset,CFG,5,0,0,0.2,55.74926138588582
5,risk_top20,asset,CFX,12,0,0,0.25,-111.87742431615659
5,risk_top20,asset,CGPT,7,0,0,0.0,-201.61112472711957
5,risk_top20,asset,CHESS,1,0,0,0.0,-29.705596894208004
5,risk_top20,asset,CHILLGUY,2,0,0,0.5,118.27104649403601
5,risk_top20,asset,CHIP,1,0,0,1.0,132.855993563958
5,risk_top20,asset,CHR,5,0,0,0.2,-107.86698863354222
5,risk_top20,asset,CHZ,12,0,0,0.25,-81.84596814369074
5,risk_top20,asset,CIEN,2,0,0,0.0,-173.74458515348647
5,risk_top20,asset,CKB,11,1,0,0.45454545454545453,114.33316903878797
5,risk_top20,asset,CL,14,1,0,0.35714285714285715,13.42591755405907
5,risk_top20,asset,CLANKER,5,1,0,0.6,222.9884685733132
5,risk_top20,asset,COAI,10,0,0,0.5,52.8244893461771
5,risk_top20,asset,COIN,7,0,0,0.14285714285714285,-66.53150430732684
5,risk_top20,asset,COMP,24,0,0,0.375,-16.756978782659413
5,risk_top20,asset,COOKIE,6,0,0,0.0,-216.6314170670765
5,risk_top20,asset,CORE,8,0,0,0.0,-181.4412717847435
5,risk_top20,asset,COS,6,0,0,0.5,-65.15741104742484
5,risk_top20,asset,COST,8,0,0,0.25,-83.987497598125
5,risk_top20,asset,COTI,8,0,0,0.375,7.968082999990512
5,risk_top20,asset,COW,10,0,0,0.0,-173.98411725337826
5,risk_top20,asset,CRCL,3,0,0,0.3333333333333333,-117.23586578452365
5,risk_top20,asset,CRDO,1,1,0,1.0,482.463054187194
5,risk_top20,asset,CRM,1,0,0,0.0,-155.141520578366
5,risk_top20,asset,CRO,22,0,0,0.22727272727272727,-66.38050094208705
5,risk_top20,asset,CROSS,6,1,0,0.3333333333333333,215.32446974545647
5,risk_top20,asset,CRV,8,0,0,0.25,-73.74002613463172
5,risk_top20,asset,CRWD,3,0,0,0.3333333333333333,18.61097574407367
5,risk_top20,asset,CRWV,1,0,0,0.0,-185.76609579631798
5,risk_top20,asset,CSCO,9,0,0,0.1111111111111111,-101.88359782354411
5,risk_top20,asset,CTK,8,0,0,0.25,-118.80513471525325
5,risk_top20,asset,CTR,3,0,0,0.0,-143.09032464404063
5,risk_top20,asset,CTSI,7,1,1,0.14285714285714285,415.25810712898607
5,risk_top20,asset,CVC,8,0,0,0.25,-64.76868041100475
5,risk_top20,asset,CVX,7,0,0,0.5714285714285714,151.6971280479799
5,risk_top20,asset,CYBER,10,0,0,0.4,-80.29976723442961
5,risk_top20,asset,CYS,1,0,0,1.0,328.274750080619
5,risk_top20,asset,D,2,0,0,0.0,-221.55527825085701
5,risk_top20,asset,DASH,18,2,2,0.1111111111111111,238.80477822778678
5,risk_top20,asset,DATA,5,0,0,0.2,-105.0888815332836
5,risk_top20,asset,DATAIP,2,0,0,0.0,-181.708018110682
5,risk_top20,asset,DEEP,3,0,0,0.3333333333333333,-13.119262548501691
5,risk_top20,asset,DEGEN,2,0,0,0.5,125.67451655388301
5,risk_top20,asset,DEGO,5,0,0,0.0,-190.1935896795498
5,risk_top20,asset,DELL,1,0,0,0.0,-137.21978165369
5,risk_top20,asset,DEXE,1,0,0,1.0,205.110970196575
5,risk_top20,asset,DF,3,0,0,0.0,-170.77369841363165
5,risk_top20,asset,DIA,7,0,0,0.2857142857142857,-18.504330896468854
5,risk_top20,asset,DKNG,6,0,0,0.0,-90.054886837379
5,risk_top20,asset,DODOX,2,1,0,0.5,714.2843732241674
5,risk_top20,asset,DOGE,30,0,0,0.36666666666666664,-16.124082933456837
5,risk_top20,asset,DOGS,5,1,1,0.4,403.05808887181627
5,risk_top20,asset,DOLO,6,1,0,0.3333333333333333,207.916031793193
5,risk_top20,asset,DOOD,5,0,0,0.6,-28.319148115187797
5,risk_top20,asset,DOT,18,0,0,0.2777777777777778,-27.37867743097923
5,risk_top20,asset,DRAM,3,0,0,0.3333333333333333,42.26683544318168
5,risk_top20,asset,DRIFT,2,0,0,0.0,-166.976849513125
5,risk_top20,asset,DUSK,1,0,0,1.0,32.796568223065
5,risk_top20,asset,DYDX,9,0,0,0.2222222222222222,-68.77782955565344
5,risk_top20,asset,DYM,5,0,0,0.2,-111.92965298845098
5,risk_top20,asset,EDEN,5,0,0,0.6,103.5242901287532
5,risk_top20,asset,EDGEX,2,0,0,0.0,-228.75984590965203
5,risk_top20,asset,EDU,5,0,0,0.0,-177.03921171101524
5,risk_top20,asset,EGLD,18,0,0,0.4444444444444444,-12.818605811728391
5,risk_top20,asset,EIGEN,10,0,0,0.4,17.122692209619895
5,risk_top20,asset,ELSA,5,0,0,0.2,28.7663295953246
5,risk_top20,asset,ENA,7,1,1,0.2857142857142857,956.8518181521267
5,risk_top20,asset,ENJ,17,3,2,0.23529411764705882,325.1217516956476
5,risk_top20,asset,ENS,28,0,0,0.21428571428571427,-87.44719629064507
5,risk_top20,asset,ENSO,8,0,0,0.0,-190.17169376453035
5,risk_top20,asset,EPIC,2,0,0,0.5,-98.716859891812
5,risk_top20,asset,ERA,8,0,0,0.5,-26.154268752919624
5,risk_top20,asset,ESP,8,0,0,0.5,50.82844356666851
5,risk_top20,asset,ESPORTS,3,1,1,0.3333333333333333,855.1059600175885
5,risk_top20,asset,ETC,43,0,0,0.27906976744186046,-57.038542289750254
5,risk_top20,asset,ETH,34,7,7,0.4411764705882353,483.66584184617824
5,risk_top20,asset,ETHFI,9,0,0,0.2222222222222222,-35.80168208757511
5,risk_top20,asset,ETHW,12,0,0,0.08333333333333333,-166.573363441065
5,risk_top20,asset,EUL,5,0,0,0.6,28.004656649337406
5,risk_top20,asset,EWJ,17,0,0,0.23529411764705882,-44.80504517223483
5,risk_top20,asset,EWT,9,0,0,0.4444444444444444,54.18715276362712
5,risk_top20,asset,EWY,10,0,0,0.3,15.754252285850901
5,risk_top20,asset,EWZ,2,0,0,1.0,204.34511065081747
5,risk_top20,asset,F,18,1,0,0.1111111111111111,-100.5866515520039
5,risk_top20,asset,FET,4,0,0,0.0,-183.189309802515
5,risk_top20,asset,FF,13,0,0,0.15384615384615385,-105.47854087482915
5,risk_top20,asset,FIDA,6,0,0,0.5,125.78110135538235
5,risk_top20,asset,FIGHT,1,0,0,0.0,-182.050677666469
5,risk_top20,asset,FIL,15,0,0,0.13333333333333333,-155.1112945513786
5,risk_top20,asset,FIO,5,0,0,0.0,-197.96513050462656
5,risk_top20,asset,FIS,1,0,0,0.0,-115.251840092366
5,risk_top20,asset,FLNC,5,0,0,0.2,-11.913704543929402
5,risk_top20,asset,FLOCK,2,1,1,0.5,1376.5586179790664
5,risk_top20,asset,FLOKI,8,0,0,0.25,-81.52493543497886
5,risk_top20,asset,FLOW,8,0,0,0.0,-174.76450386571315
5,risk_top20,asset,FLUID,7,1,0,0.2857142857142857,54.252401372386
5,risk_top20,asset,FLUX,8,1,0,0.125,21.590725780309754
5,risk_top20,asset,FLY,3,0,0,0.0,-100.26002490088399
5,risk_top20,asset,FOGO,12,0,0,0.0,-150.1665217075555
5,risk_top20,asset,FOLKS,1,0,0,0.0,-211.458026509573
5,risk_top20,asset,FORM,4,0,0,0.25,9.589022595014999
5,risk_top20,asset,FORTH,2,0,0,0.0,-178.325130760576
5,risk_top20,asset,FRAX,11,0,0,0.2727272727272727,-79.26540160550081
5,risk_top20,asset,FXS,2,0,0,0.5,142.83319135276548
5,risk_top20,asset,G,11,0,0,0.0,-163.54836561314676
5,risk_top20,asset,GALA,19,0,0,0.15789473684210525,-121.52889078526243
5,risk_top20,asset,GAS,27,0,0,0.4444444444444444,30.90251561263601
5,risk_top20,asset,GENIUS,3,0,0,0.3333333333333333,-65.57829973776133
5,risk_top20,asset,GEV,5,0,0,0.4,30.7338281942896
5,risk_top20,asset,GIGGLE,2,0,0,0.0,-203.63060823311747
5,risk_top20,asset,GLM,22,0,0,0.4090909090909091,-27.926107319885727
5,risk_top20,asset,GLW,3,0,0,0.3333333333333333,-78.20777210426033
5,risk_top20,asset,GME,5,0,0,0.2,-48.6279591980842
5,risk_top20,asset,GMT,24,0,0,0.16666666666666666,-124.90805684764882
5,risk_top20,asset,GMX,25,0,0,0.36,-18.41878852105396
5,risk_top20,asset,GOAT,2,0,0,0.0,-128.7011693765115
5,risk_top20,asset,GOOGL,12,1,0,0.25,-49.96561903478576
5,risk_top20,asset,GPS,8,0,0,0.125,-140.23650922020687
5,risk_top20,asset,GRAM,5,0,0,0.0,-137.49454321860162
5,risk_top20,asset,GRASS,5,0,0,0.0,-187.6038082046838
5,risk_top20,asset,GRT,28,0,0,0.17857142857142858,-82.41963017627975
5,risk_top20,asset,GRVT,1,0,0,0.0,-197.58726270667398
5,risk_top20,asset,GTC,2,0,0,0.5,101.26899371966852
5,risk_top20,asset,GUA,3,0,0,0.6666666666666666,217.34451749252298
5,risk_top20,asset,GUN,3,1,1,0.3333333333333333,2108.6057915632696
5,risk_top20,asset,H,3,0,0,0.3333333333333333,-46.67012906826999
5,risk_top20,asset,HAEDAL,8,1,0,0.375,130.80439570423937
5,risk_top20,asset,HANA,2,0,0,0.0,-192.3205958511685
5,risk_top20,asset,HBAR,35,5,3,0.37142857142857144,86.54731863891236
5,risk_top20,asset,HEI,2,0,0,0.0,-175.2619575179595
5,risk_top20,asset,HEMI,1,0,0,0.0,-202.24048597463002
5,risk_top20,asset,HFT,5,0,0,0.4,-57.96453179208199
5,risk_top20,asset,HIGH,4,0,0,0.75,208.32867129757497
5,risk_top20,asset,HIVE,19,0,0,0.21052631578947367,-88.35069020138786
5,risk_top20,asset,HMSTR,16,2,2,0.125,65.21827059484269
5,risk_top20,asset,HOLO,5,0,0,0.2,33.5938140318082
5,risk_top20,asset,HOME,12,0,0,0.3333333333333333,-71.19847048166416
5,risk_top20,asset,HOOD,7,0,0,0.14285714285714285,-94.63522896471385
5,risk_top20,asset,HOOK,2,0,0,0.5,-57.47935814155
5,risk_top20,asset,HOT,4,0,0,0.0,-178.3579936505495
5,risk_top20,asset,HPE,2,0,0,0.5,44.08121307884349
5,risk_top20,asset,HUMA,5,0,0,0.0,-198.005042866891
5,risk_top20,asset,HYPE,11,0,0,0.36363636363636365,7.934669345095631
5,risk_top20,asset,HYPER,7,2,1,0.5714285714285714,742.7377989161207
5,risk_top20,asset,HYUNDAI,4,1,1,0.5,282.80672664879876
5,risk_top20,asset,IBM,1,0,0,1.0,311.592202219943
5,risk_top20,asset,ICNT,2,0,0,0.0,-205.52207587690447
5,risk_top20,asset,ICP,23,0,0,0.17391304347826086,-51.62035247823952
5,risk_top20,asset,ICX,22,0,0,0.4090909090909091,1.6412304229019463
5,risk_top20,asset,ID,4,0,0,0.75,30.311830957205995
5,risk_top20,asset,IDOL,5,0,0,0.2,-67.4139222458174
5,risk_top20,asset,ILV,11,0,0,0.2727272727272727,-5.561498255626354
5,risk_top20,asset,IMX,8,0,0,0.0,-167.6095682285036
5,risk_top20,asset,IN,5,0,0,0.2,-95.6465262486768
5,risk_top20,asset,INFQ,2,0,0,0.5,-69.69973095824399
5,risk_top20,asset,INIT,8,0,0,0.25,-50.423971755335884
5,risk_top20,asset,INJ,16,2,2,0.25,84.18954387421869
5,risk_top20,asset,INTC,7,0,0,0.14285714285714285,-60.55607699505815
5,risk_top20,asset,INX,4,0,0,0.0,-176.28542012779423
5,risk_top20,asset,IO,3,1,1,0.3333333333333333,1297.0643504571485
5,risk_top20,asset,IOST,22,0,0,0.3181818181818182,-24.278151613575417
5,risk_top20,asset,IOTA,27,2,2,0.2222222222222222,195.72288808637282
5,risk_top20,asset,IOTX,5,1,0,0.4,180.94141087307926
5,risk_top20,asset,IP,4,0,0,0.25,-134.15880264744973
5,risk_top20,asset,IR,1,0,0,0.0,-183.669893960349
5,risk_top20,asset,IREN,1,0,0,0.0,-192.65846736045302
5,risk_top20,asset,IRYS,4,0,0,0.0,-168.72712767487724
5,risk_top20,asset,ISRG,2,0,0,0.0,-93.4665768833005
5,risk_top20,asset,IWM,13,0,0,0.0,-82.75264138695408
5,risk_top20,asset,JASMY,6,0,0,0.3333333333333333,-0.3159013964506435
5,risk_top20,asset,JELLYJELLY,13,0,0,0.3076923076923077,-7.18794677686762
5,risk_top20,asset,JNJ,5,0,0,0.4,40.263735886471004
5,risk_top20,asset,JOE,9,0,0,0.2222222222222222,-76.85205890823755
5,risk_top20,asset,JST,13,0,0,0.46153846153846156,0.9269842287996898
5,risk_top20,asset,JTO,9,1,0,0.7777777777777778,514.0580370046858
5,risk_top20,asset,JUP,14,1,0,0.2857142857142857,50.67872696336592
5,risk_top20,asset,KAIA,10,1,1,0.3,94.83063674748531
5,risk_top20,asset,KAITO,13,0,0,0.38461538461538464,-68.95559377573032
5,risk_top20,asset,KAS,13,0,0,0.23076923076923078,-93.96386873652017
5,risk_top20,asset,KAT,8,1,1,0.25,80.59408842250674
5,risk_top20,asset,KAVA,18,1,0,0.2777777777777778,-0.8387438560719508
5,risk_top20,asset,KERNEL,6,0,0,0.3333333333333333,-99.905000162445
5,risk_top20,asset,KGEN,7,2,2,0.5714285714285714,925.3194387458685
5,risk_top20,asset,KITE,2,0,0,0.0,-156.490156061968
5,risk_top20,asset,KLAC,1,0,0,0.0,-52.636028034881996
5,risk_top20,asset,KMNO,7,1,1,0.42857142857142855,544.9864893901071
5,risk_top20,asset,KNC,17,0,0,0.23529411764705882,-88.77033285807359
5,risk_top20,asset,KOMA,3,1,0,0.3333333333333333,124.28516659581133
5,risk_top20,asset,KR200,1,0,0,0.0,-164.463181562676
5,risk_top20,asset,KSM,35,0,0,0.22857142857142856,-94.52640486021981
5,risk_top20,asset,LA,13,0,0,0.6923076923076923,81.76850931999316
5,risk_top20,asset,LAYER,22,0,0,0.4090909090909091,2.4379019730723592
5,risk_top20,asset,LDO,18,2,2,0.2777777777777778,124.79358130755729
5,risk_top20,asset,LIGHT,4,0,0,0.5,46.822911174870484
5,risk_top20,asset,LINEA,26,1,0,0.46153846153846156,82.34870689454442
5,risk_top20,asset,LINK,33,1,0,0.2727272727272727,43.558516056613364
5,risk_top20,asset,LISTA,3,0,0,0.0,-174.69391941815567
5,risk_top20,asset,LITE,2,0,0,0.0,-113.59742915320149
5,risk_top20,asset,LLY,6,0,0,0.16666666666666666,-51.65412198308616
5,risk_top20,asset,LPT,15,0,0,0.13333333333333333,-99.64245106853474
5,risk_top20,asset,LQTY,25,2,0,0.32,31.17956872140044
5,risk_top20,asset,LRC,1,0,0,0.0,-238.432076600836
5,risk_top20,asset,LRCX,1,0,0,1.0,268.537424629859
5,risk_top20,asset,LSK,10,0,0,0.2,-111.4391368974448
5,risk_top20,asset,LTC,42,1,1,0.23809523809523808,-46.33606956383362
5,risk_top20,asset,LUMIA,5,0,0,0.2,-101.87260804366942
5,risk_top20,asset,LUNA,16,0,0,0.125,-107.917524585975
5,risk_top20,asset,LUNA2,15,0,0,0.13333333333333333,-116.41821416935174
5,risk_top20,asset,LUNR,4,0,0,0.0,-105.6243835163095
5,risk_top20,asset,LYN,1,0,0,0.0,-195.582990397805
5,risk_top20,asset,M,4,0,0,0.0,-144.93723877188125
5,risk_top20,asset,MAGIC,24,2,0,0.3333333333333333,27.469363360300044
5,risk_top20,asset,MANA,28,2,0,0.25,14.144130603559214
5,risk_top20,asset,MANTA,9,0,0,0.2222222222222222,-83.47875323920867
5,risk_top20,asset,MANTRA,7,0,0,0.14285714285714285,-126.6591079018817
5,risk_top20,asset,MASK,19,0,0,0.47368421052631576,31.20447635583784
5,risk_top20,asset,MAV,8,0,0,0.375,-9.052113786224744
5,risk_top20,asset,MAVIA,2,0,0,0.0,-135.057340002359
5,risk_top20,asset,MBOX,2,0,0,0.0,-205.0831368697505
5,risk_top20,asset,ME,15,0,0,0.26666666666666666,-59.90786169813526
5,risk_top20,asset,MEGA,8,0,0,0.0,-126.21497846327075
5,risk_top20,asset,MELANIA,7,0,0,0.0,-146.11593101541257
5,risk_top20,asset,MEME,22,0,0,0.18181818181818182,-133.7512529820986
5,risk_top20,asset,MERL,6,0,0,0.3333333333333333,73.94354149893566
