bar_i,n_boxes,n_tip_boxes,raw_fire,max_conf_all,max_tip_conf,max_right_bar,box_cx,box_cy,box_w,box_h,scan_error,mapped_box_bar_i
24329,1,1,True,0.9583538174629213,0.9583538174629213,199,0.9799085855484008,0.5919870734214783,0.0340352058410644,0.0814018994569778,,24329
24330,1,1,True,0.9580892324447632,0.9580892324447632,199,0.9799556732177734,0.5925785899162292,0.0342272743582725,0.0801068767905235,,24330
24331,1,1,True,0.971777617931366,0.971777617931366,199,0.9796425104141236,0.5932551622390747,0.0337173454463481,0.079336903989315,,24331
24332,1,1,True,0.960324764251709,0.960324764251709,199,0.9800316095352172,0.5949431657791138,0.0338713638484478,0.0745683833956718,,24332
24333,1,1,True,0.9291076064109802,0.9291076064109802,199,0.9798051714897156,0.5955250263214111,0.0335049629211425,0.0747707411646843,,24333
24334,1,1,True,0.9438650012016296,0.9438650012016296,199,0.9802533984184264,0.5962538719177246,0.0335326194763183,0.0710222199559211,,24334
24335,1,1,True,0.9577381014823914,0.9577381014823914,199,0.9805381894111632,0.5968251824378967,0.0333500877022743,0.0676524937152862,,24335
24336,1,1,True,0.9348468780517578,0.9348468780517578,199,0.9803271293640136,0.5985863208770752,0.0334091186523437,0.0632503926753997,,24336
24337,1,1,True,0.9464596509933472,0.9464596509933472,199,0.9807306528091432,0.5988012552261353,0.0326131805777549,0.056581400334835,,24337
24338,1,1,True,0.972618043422699,0.972618043422699,199,0.9813189506530762,0.5982202291488647,0.0325687415897846,0.0522062815725803,,24338
24339,1,1,True,0.9697299003601074,0.9697299003601074,199,0.9813638925552368,0.5989105701446533,0.0324648842215538,0.0509143844246864,,24339
24340,1,1,True,0.96482652425766,0.96482652425766,199,0.981367290019989,0.5991014838218689,0.0324045196175575,0.0495414622128009,,24340
24341,1,1,True,0.9728508591651917,0.9728508591651917,199,0.9815813302993774,0.5999872088432312,0.0325732231140136,0.0496691279113292,,24341
24342,1,1,True,0.9618685841560364,0.9618685841560364,199,0.9814767837524414,0.6005148887634277,0.0325327888131141,0.0494255609810352,,24342
24343,1,1,True,0.9695661664009094,0.9695661664009094,199,0.9814313650131226,0.6001107096672058,0.0324827209115028,0.0465767756104469,,24343
24344,1,1,True,0.9580386877059937,0.9580386877059937,199,0.9812240600585938,0.6000443696975708,0.0324424728751182,0.0453032217919826,,24344
24345,1,1,True,0.9585641622543336,0.9585641622543336,199,0.9814239740371704,0.6002027988433838,0.0325139053165912,0.0435261279344558,,24345
24346,1,1,True,0.9436661601066588,0.9436661601066588,199,0.981653094291687,0.6007723212242126,0.0324539169669151,0.042199146002531,,24346
24347,1,1,True,0.95753413438797,0.95753413438797,199,0.9815980792045592,0.6018815636634827,0.0324442870914936,0.0408807210624218,,24347
24348,1,1,True,0.971274435520172,0.971274435520172,199,0.9816585779190063,0.6028484106063843,0.0325532928109169,0.042168341577053,,24348
24349,1,1,True,0.9655033946037292,0.9655033946037292,199,0.9816317558288574,0.6043455004692078,0.0325782783329486,0.041086696088314,,24349
24350,1,1,True,0.9516885280609132,0.9516885280609132,199,0.9820162653923036,0.6050000190734863,0.0322219841182231,0.0359288118779659,,24350
24351,1,1,True,0.9050634503364564,0.9050634503364564,199,0.981985867023468,0.604436993598938,0.032134722918272,0.0335000343620777,,24351
24352,1,1,True,0.9145456552505492,0.9145456552505492,199,0.9817346334457396,0.6042592525482178,0.032263945788145,0.0349483042955398,,24352
24353,1,1,True,0.9414213299751282,0.9414213299751282,199,0.9817867279052734,0.6040499806404114,0.0321866981685161,0.0341360084712505,,24353
24354,1,1,True,0.945573091506958,0.945573091506958,199,0.982134997844696,0.6051622033119202,0.0319608673453331,0.0323183611035347,,24354
24355,1,1,True,0.9360217452049256,0.9360217452049256,199,0.9817739725112916,0.6053283214569092,0.032172679901123,0.0321622788906097,,24355
24356,1,1,True,0.8704333305358887,0.8704333305358887,199,0.9817894697189332,0.6060482263565063,0.03217239305377,0.0317062437534332,,24356
24357,1,1,True,0.936873733997345,0.936873733997345,199,0.981980800628662,0.6068989634513855,0.0320037826895713,0.0320717953145504,,24357
24358,1,1,True,0.9370508790016174,0.9370508790016174,199,0.982160747051239,0.6072747111320496,0.0318254455924034,0.032203983515501,,24358
24359,1,1,True,0.9319295287132264,0.9319295287132264,199,0.981732964515686,0.6072922945022583,0.0319870002567768,0.0323786996304988,,24359
24360,1,1,True,0.9584855437278748,0.9584855437278748,199,0.9819852709770204,0.6077685952186584,0.0318919196724891,0.031870674341917,,24360
24361,1,1,True,0.9479389786720276,0.9479389786720276,199,0.981740951538086,0.6075981259346008,0.0320000648498535,0.0310856904834508,,24361
24362,1,1,True,0.966389298439026,0.966389298439026,199,0.981596291065216,0.6080380082130432,0.0320976264774799,0.0312414448708295,,24362
24363,1,1,True,0.95991849899292,0.95991849899292,199,0.9813806414604188,0.6085699200630188,0.0321560874581337,0.0327900685369968,,24363
24364,1,1,True,0.9717682600021362,0.9717682600021362,199,0.9815760850906372,0.6092563271522522,0.0321319587528705,0.0333356000483036,,24364
24365,1,1,True,0.9630863070487976,0.9630863070487976,199,0.9815977215766908,0.6095702052116394,0.0320399291813373,0.0337919667363166,,24365
24366,1,1,True,0.9398130774497986,0.9398130774497986,199,0.981662392616272,0.6089009642601013,0.0320186614990234,0.0324564315378665,,24366
24367,1,1,True,0.9598527550697328,0.9598527550697328,199,0.9819837808609008,0.6087298393249512,0.0318810455501079,0.0315545573830604,,24367
24368,1,1,True,0.9462710618972778,0.9462710618972778,199,0.9821218252182008,0.6082131266593933,0.0317408554255962,0.0304548572748899,,24368
24369,1,1,True,0.9453591108322144,0.9453591108322144,199,0.9820293188095092,0.608332633972168,0.0317286476492881,0.0300898384302854,,24369
24370,1,1,True,0.908453643321991,0.908453643321991,199,0.9822290539741516,0.6080071926116943,0.0315149314701557,0.0289148706942796,,24370
24371,1,1,True,0.903879463672638,0.903879463672638,199,0.9822193384170532,0.6075766682624817,0.0315565094351768,0.0288520250469446,,24371
24372,1,1,True,0.7981389760971069,0.7981389760971069,199,0.9822213053703308,0.6068113446235657,0.031658936291933,0.0303551200777292,,24372
24373,1,1,True,0.7582467198371887,0.7582467198371887,199,0.982037365436554,0.6066063642501831,0.0316319465637207,0.0313362069427967,,24373
24374,1,1,True,0.8616399765014648,0.8616399765014648,199,0.9822496175765992,0.6069055199623108,0.0315518379211425,0.0304017588496208,,24374
24375,1,1,True,0.7315917015075684,0.7315917015075684,199,0.981529712677002,0.6066756248474121,0.0322395339608192,0.0336525812745094,,24375
24376,2,2,True,0.8271462321281433,0.8271462321281433,199,0.9808761477470398,0.6040015816688538,0.0323827750980854,0.0401130132377147,,24376
24377,1,1,True,0.8158785104751587,0.8158785104751587,199,0.9811382293701172,0.6054266095161438,0.0330286026000976,0.0381552800536155,,24377
24378,1,1,True,0.7833176255226135,0.7833176255226135,199,0.9814187288284302,0.6057651042938232,0.0331306457519531,0.0387332625687122,,24378
24379,2,2,True,0.8808344006538391,0.8808344006538391,199,0.9805982708930968,0.5942139625549316,0.0335512161254882,0.0672992393374443,,24379
24380,2,2,True,0.8899312019348145,0.8899312019348145,199,0.9809843301773072,0.5954599976539612,0.0335171706974506,0.0646173134446144,,24380
24381,1,1,True,0.8777972459793091,0.8777972459793091,199,0.980722725391388,0.5935782194137573,0.0338115692138671,0.0687581598758697,,24381
24382,1,1,True,0.8972051739692688,0.8972051739692688,199,0.9805358052253724,0.5917079448699951,0.0337333679199218,0.0710089355707168,,24382
24383,1,1,True,0.8672337532043457,0.8672337532043457,199,0.979974925518036,0.5891754627227783,0.034710980951786,0.0805837661027908,,24383
24384,1,1,True,0.8672428131103516,0.8672428131103516,199,0.9797391891479492,0.5915102362632751,0.0341355316340923,0.072755753993988,,24384
24385,2,2,True,0.8543317317962646,0.8543317317962646,199,0.9801721572875975,0.5807768702507019,0.0351283065974712,0.0972304865717887,,24385
24386,1,1,True,0.8633950352668762,0.8633950352668762,199,0.9799817800521852,0.5835394263267517,0.0349809639155864,0.0932779610157013,,24386
24387,1,1,True,0.9406200051307678,0.9406200051307678,199,0.9796038866043092,0.5667634010314941,0.0347515121102333,0.0985538437962532,,24387
24388,1,1,True,0.8905135989189148,0.8905135989189148,199,0.9795109033584596,0.538299560546875,0.0344467163085937,0.0980327874422073,,24388
24389,1,1,True,0.942395806312561,0.942395806312561,199,0.9796732068061828,0.536994218826294,0.0345842353999614,0.0985824689269065,,24389
24390,1,1,True,0.8410598635673523,0.8410598635673523,199,0.979317843914032,0.539923906326294,0.0340795516967773,0.0937361791729927,,24390
24391,1,1,True,0.9676696062088012,0.9676696062088012,199,0.9800985455513,0.5346463918685913,0.0341248512268066,0.0802024975419044,,24391
24392,1,1,True,0.934005081653595,0.934005081653595,199,0.9800289869308472,0.5353651642799377,0.0339027419686317,0.0762913152575492,,24392
24393,1,1,True,0.9381230473518372,0.9381230473518372,199,0.9797860980033876,0.5387430787086487,0.0342953689396381,0.0694344416260719,,24393
24394,1,1,True,0.9375903606414796,0.9375903606414796,199,0.9799821972846984,0.5389592051506042,0.0343380942940712,0.0685393512248992,,24394
24395,1,1,True,0.9394564628601074,0.9394564628601074,199,0.979839026927948,0.5383262038230896,0.0341163650155067,0.0691170096397399,,24395
24396,1,1,True,0.9229684472084044,0.9229684472084044,199,0.979829967021942,0.5356622934341431,0.0343594551086425,0.0761767253279686,,24396
24397,1,1,True,0.9161958694458008,0.9161958694458008,199,0.9797645807266236,0.5328139662742615,0.0348248481750488,0.0802654698491096,,24397
24398,1,1,True,0.9082913398742676,0.9082913398742676,199,0.9797338247299194,0.5316627621650696,0.0349034294486045,0.0825863257050514,,24398
24399,1,1,True,0.9267103672027588,0.9267103672027588,199,0.9799028635025024,0.5323596000671387,0.034705638885498,0.0783867835998535,,24399
24400,1,1,True,0.919891893863678,0.919891893863678,199,0.9798642992973328,0.5325295925140381,0.034410573542118,0.076651930809021,,24400
24401,1,1,True,0.9315999150276184,0.9315999150276184,199,0.9796810150146484,0.5323971509933472,0.0341778770089149,0.0766845867037773,,24401
24402,1,1,True,0.9658560156822203,0.9658560156822203,199,0.9798660278320312,0.5330797433853149,0.0340425483882427,0.0748015418648719,,24402
24403,1,1,True,0.9628397822380066,0.9628397822380066,199,0.9810506105422974,0.5377724766731262,0.0330299362540245,0.0718002542853355,,24403
24404,1,1,True,0.93857741355896,0.93857741355896,199,0.9808839559555054,0.537641167640686,0.0330468192696571,0.071857176721096,,24404
24405,1,1,True,0.9373327493667604,0.9373327493667604,199,0.980239987373352,0.535503625869751,0.0339363105595111,0.0725335776805877,,24405
24406,1,1,True,0.9103408455848694,0.9103408455848694,199,0.9799503087997437,0.5351462960243225,0.0337884910404682,0.0736591890454292,,24406
24407,1,1,True,0.9291062951087952,0.9291062951087952,199,0.9802348017692566,0.5353760719299316,0.0337604507803916,0.0741816535592079,,24407
24408,1,1,True,0.9344761967658995,0.9344761967658995,199,0.9801801443099976,0.5369208455085754,0.0337330810725688,0.0720441043376922,,24408
24409,1,1,True,0.938290536403656,0.938290536403656,199,0.9805381894111632,0.5376002788543701,0.0337621681392192,0.0701918303966522,,24409
24410,1,1,True,0.9165164232254028,0.9165164232254028,199,0.9803837537765504,0.5380180478096008,0.0340179428458213,0.0686844587326049,,24410
24411,1,1,True,0.9044575691223145,0.9044575691223145,199,0.9801321029663086,0.5375308394432068,0.0339608192443847,0.0677418634295463,,24411
24412,1,1,True,0.8927586674690247,0.8927586674690247,199,0.9811090230941772,0.5385657548904419,0.0326939597725868,0.0693255290389061,,24412
24413,1,1,True,0.926819920539856,0.926819920539856,199,0.9812509417533876,0.5347869396209717,0.0323452949523925,0.0607824623584747,,24413
24414,1,1,True,0.9377772808074952,0.9377772808074952,199,0.9816068410873412,0.529059886932373,0.0326213836669921,0.0495341010391712,,24414
24415,1,1,True,0.9422394633293152,0.9422394633293152,199,0.9809342622756958,0.5239731073379517,0.0333045944571495,0.0570451281964778,,24415
24416,1,1,True,0.9483763575553894,0.9483763575553894,199,0.9809287786483764,0.5211971402168274,0.0333869941532611,0.0537425242364406,,24416
24417,1,1,True,0.88679039478302,0.88679039478302,199,0.9807502627372742,0.5210478901863098,0.033370591700077,0.0554311908781528,,24417
24418,1,1,True,0.8450211882591248,0.8450211882591248,199,0.9807893633842468,0.5213823914527893,0.0332468971610069,0.0520740933716297,,24418
24419,1,1,True,0.8660722970962524,0.8660722970962524,199,0.9810379147529602,0.517351508140564,0.0322488769888877,0.0436259470880031,,24419
24420,1,1,True,0.8888421058654785,0.8888421058654785,199,0.981349766254425,0.516464352607727,0.0327128395438194,0.0424330867826938,,24420
24421,1,1,True,0.8908293843269348,0.8908293843269348,199,0.9810869097709656,0.5162255764007568,0.0326138511300087,0.0461594834923744,,24421
24422,1,1,True,0.8312532305717468,0.8312532305717468,199,0.981026291847229,0.5148079991340637,0.0328104980289936,0.0515858121216297,,24422
24423,1,1,True,0.8770925402641296,0.8770925402641296,199,0.9806896448135376,0.5125240683555603,0.0333443656563758,0.0600375346839427,,24423
24424,2,2,True,0.8401814103126526,0.8401814103126526,199,0.9805612564086914,0.5123420357704163,0.033189583569765,0.0587963089346885,,24424
24425,1,1,True,0.9041943550109864,0.9041943550109864,199,0.9804941415786744,0.5049364566802979,0.0337339416146278,0.0779203400015831,,24425
24426,1,1,True,0.9409371614456176,0.9409371614456176,199,0.9803472757339478,0.5084684491157532,0.034242533147335,0.0666359141469001,,24426
24427,2,2,True,0.8761760592460632,0.8761760592460632,199,0.9795734286308287,0.5017122626304626,0.034252930432558,0.0824405625462532,,24427
24428,1,1,True,0.8953849077224731,0.8953849077224731,199,0.9798561334609984,0.5063698887825012,0.0343103408813476,0.0694819465279579,,24428
24429,1,1,True,0.9407154321670532,0.9407154321670532,199,0.9799760580062866,0.5050302743911743,0.034341525286436,0.0737392306327819,,24429
24430,2,2,True,0.90149188041687,0.90149188041687,199,0.9799301028251648,0.4948208928108215,0.0343736633658409,0.0975396931171417,,24430
24431,1,1,True,0.9049119353294371,0.9049119353294371,199,0.9796308279037476,0.4938471615314483,0.0343380942940712,0.103654146194458,,24431
24432,1,1,True,0.8677088022232056,0.8677088022232056,199,0.9796600341796876,0.4930859506130218,0.0341373458504676,0.1067618429660797,,24432
24433,1,1,True,0.9086106419563292,0.9086106419563292,199,0.9794340133666992,0.4910989105701446,0.0345957763493061,0.1076406016945838,,24433
24434,1,1,True,0.8196805119514465,0.8196805119514465,199,0.9793626070022584,0.491396963596344,0.034357450902462,0.1078813672065734,,24434
24435,1,1,True,0.7931882739067078,0.7931882739067078,199,0.979324221611023,0.4913246929645538,0.0340545661747455,0.1085212901234626,,24435
24436,1,1,True,0.7821962833404541,0.7821962833404541,199,0.9797658920288086,0.497107982635498,0.0340107902884483,0.0977466478943824,,24436
24437,1,1,True,0.6578011512756348,0.6578011512756348,199,0.9800971150398254,0.4987055957317352,0.0336936935782432,0.0947644859552383,,24437
24438,1,1,True,0.7364625334739685,0.7364625334739685,199,0.980303943157196,0.500830352306366,0.0335554108023643,0.0896423831582069,,24438
24439,1,1,True,0.6901862621307373,0.6901862621307373,199,0.9800968170166016,0.5007106065750122,0.0336118713021278,0.0821337029337883,,24439
24440,1,1,True,0.7830230593681335,0.7830230593681335,199,0.9803064465522766,0.4994657337665558,0.0339129455387592,0.078051172196865,,24440
24441,1,1,True,0.8596458435058594,0.8596458435058594,199,0.98055237531662,0.4982759654521942,0.0341583266854286,0.0742560550570488,,24441
24442,1,1,True,0.8930378556251526,0.8930378556251526,199,0.9801576733589172,0.4978232085704803,0.0339940078556537,0.0731811970472335,,24442
24443,1,1,True,0.8809276223182678,0.8809276223182678,199,0.9800804257392884,0.4976553320884704,0.0340741164982318,0.0737111344933509,,24443
24444,1,1,True,0.9186148643493652,0.9186148643493652,199,0.9802406430244446,0.4970423579216003,0.034138299524784,0.0713463947176933,,24444
24445,1,1,True,0.8864549994468689,0.8864549994468689,199,0.980975329875946,0.4952753782272339,0.0327425003051757,0.067848265171051,,24445
24446,1,1,True,0.8807329535484314,0.8807329535484314,199,0.9800481796264648,0.4954883456230163,0.0343577377498149,0.0672926604747772,,24446
24447,1,1,True,0.926800012588501,0.926800012588501,199,0.980073094367981,0.4950779378414154,0.0341697707772254,0.0652570724487304,,24447
24448,1,1,True,0.8887563943862915,0.8887563943862915,199,0.9809945821762084,0.4955535531044006,0.0328610427677631,0.0682440102100372,,24448
24449,1,1,True,0.8997548818588257,0.8997548818588257,199,0.9802234768867492,0.4944334626197815,0.0343245491385459,0.0649799033999443,,24449
24450,1,1,True,0.9335609674453736,0.9335609674453736,199,0.9811547994613647,0.4957042634487152,0.0328534133732318,0.0685425251722335,,24450
24451,1,1,True,0.9324193596839904,0.9324193596839904,199,0.9801998138427734,0.4940713942050934,0.0338968262076377,0.0629678815603256,,24451
24452,1,1,True,0.9445396661758424,0.9445396661758424,199,0.9805608987808228,0.4941058158874511,0.034064769744873,0.0613689981400966,,24452
24453,1,1,True,0.9483070969581604,0.9483070969581604,199,0.9806424975395204,0.4940299093723297,0.033915139734745,0.0600872188806533,,24453
24454,1,1,True,0.954929530620575,0.954929530620575,199,0.9808673858642578,0.4941569566726684,0.0337272658944129,0.0583239458501338,,24454
24455,1,1,True,0.9504691958427428,0.9504691958427428,199,0.980629563331604,0.4945826828479767,0.0334568992257118,0.0567269138991832,,24455
24456,1,1,True,0.9644583463668824,0.9644583463668824,199,0.981181025505066,0.4953602254390716,0.0333396904170513,0.0537451580166816,,24456
24457,1,1,True,0.9587814211845398,0.9587814211845398,199,0.9809964299201964,0.4948593080043793,0.033420942723751,0.0559228025376796,,24457
24458,1,1,True,0.9226920008659364,0.9226920008659364,199,0.9803537130355836,0.4911411106586456,0.0339957252144813,0.0669380873441696,,24458
24459,1,1,True,0.8778430223464966,0.8778430223464966,199,0.980648398399353,0.4921121597290039,0.0339553840458393,0.062992475926876,,24459
24460,1,1,True,0.8556233048439026,0.8556233048439026,199,0.9807208776474,0.4910127818584442,0.0340311042964458,0.0632697269320488,,24460
24461,1,1,True,0.8750982880592346,0.8750982880592346,199,0.9808276891708374,0.4901422560214996,0.0336394309997558,0.0586718134582042,,24461
24462,1,1,True,0.9276171326637268,0.9276171326637268,199,0.9814385175704956,0.4890933036804199,0.032465361058712,0.053375244140625,,24462
24463,1,1,True,0.936819076538086,0.936819076538086,199,0.980962097644806,0.4873876869678497,0.0329971313476562,0.0501187890768051,,24463
24464,1,1,True,0.9598655700683594,0.9598655700683594,199,0.981594443321228,0.489853948354721,0.030493926256895,0.0533301271498203,,24464
24465,1,1,True,0.942031979560852,0.942031979560852,199,0.981622874736786,0.4884730875492096,0.0308367721736431,0.0511692576110363,,24465
24466,1,1,True,0.9301699995994568,0.9301699995994568,199,0.9805552363395692,0.4869045913219452,0.0328441634774208,0.0487014465034008,,24466
24467,1,1,True,0.9608755707740784,0.9608755707740784,199,0.9809948205947876,0.4865196943283081,0.0326524749398231,0.0471906624734401,,24467
24468,1,1,True,0.9554251432418824,0.9554251432418824,199,0.9811198115348816,0.4858115613460541,0.0329582206904888,0.0511398948729038,,24468
24469,2,2,True,0.8344734907150269,0.8344734907150269,199,0.9803305864334106,0.4892854392528534,0.0338981635868549,0.0638704970479011,,24469
24470,2,2,True,0.8677000999450684,0.8677000999450684,199,0.9799440503120422,0.4840281307697296,0.0345135703682899,0.0871149748563766,,24470
24471,1,1,True,0.8706122636795044,0.8706122636795044,199,0.9798959493637084,0.4882614314556122,0.0346048362553119,0.0853095054626464,,24471
24472,1,1,True,0.8023326992988586,0.8023326992988586,199,0.979780375957489,0.4923844933509826,0.0344822891056537,0.0758511945605278,,24472
24473,2,2,True,0.8332874178886414,0.8332874178886414,199,0.9795719385147096,0.4767090976238251,0.0336289405822753,0.1101714968681335,,24473
24474,1,1,True,0.8714047074317932,0.8714047074317932,199,0.9795516133308412,0.4809571504592895,0.0340156555175781,0.1019320860505104,,24474
24475,1,1,True,0.9239485263824464,0.9239485263824464,199,0.979640007019043,0.4783701002597809,0.0338406562805175,0.108406126499176,,24475
24476,1,1,True,0.913904309272766,0.913904309272766,199,0.9795606732368468,0.4818240404129028,0.0342877395451068,0.0992014184594154,,24476
24477,1,1,True,0.9208125472068788,0.9208125472068788,199,0.979526162147522,0.4793277978897095,0.0339309684932231,0.1048672795295715,,24477
24478,1,1,True,0.6814082264900208,0.6814082264900208,199,0.9794858694076538,0.4832701086997986,0.0339571945369243,0.1103695780038833,,24478
24479,1,1,True,0.7840540409088135,0.7840540409088135,199,0.9792386889457704,0.4903156459331512,0.0340389236807823,0.1101429164409637,,24479
24480,1,1,True,0.7728556990623474,0.7728556990623474,199,0.97921484708786,0.4905263185501098,0.0342285148799419,0.1091580465435981,,24480
24481,2,2,True,0.849138617515564,0.849138617515564,199,0.9792684316635132,0.4901610910892486,0.034308336675167,0.1087937280535698,,24481
24482,1,1,True,0.7129588723182678,0.7129588723182678,199,0.9795176386833192,0.4855055510997772,0.0337188728153705,0.1183224469423294,,24482
24483,1,1,True,0.6666343212127686,0.6666343212127686,199,0.9797464609146118,0.4772396385669708,0.0333968177437782,0.1342376470565796,,24483
24484,1,1,True,0.5555760264396667,0.5555760264396667,199,0.980018436908722,0.4752234220504761,0.033192254602909,0.138738214969635,,24484
24485,1,1,True,0.5042970776557922,0.5042970776557922,199,0.980198860168457,0.4687473773956299,0.033922292292118,0.1596911996603012,,24485
24486,1,1,True,0.5494877099990845,0.5494877099990845,199,0.979977250099182,0.4634561538696289,0.0326998718082904,0.146681547164917,,24486
24487,1,1,True,0.4739362299442291,0.4739362299442291,199,0.9803816676139832,0.4744636118412018,0.0326770767569541,0.1298010051250457,,24487
24488,1,1,True,0.5471588373184204,0.5471588373184204,199,0.9802573919296264,0.4729424118995666,0.0327721610665321,0.1265538036823272,,24488
24489,1,1,True,0.6005042195320129,0.6005042195320129,199,0.9801566004753112,0.4726336598396301,0.0327911376953125,0.1236861795186996,,24489
24490,1,1,True,0.5501807928085327,0.5501807928085327,199,0.9801360964775084,0.4722284972667694,0.0326520912349224,0.1232236474752426,,24490
24491,1,1,True,0.6439110636711121,0.6439110636711121,199,0.9795602560043336,0.4667595028877258,0.033917523920536,0.1270347237586975,,24491
24492,3,3,True,0.6558056473731995,0.6558056473731995,199,0.9797490239143372,0.4637304246425628,0.033728789538145,0.133780837059021,,24492
24493,1,1,True,0.7107071876525879,0.7107071876525879,199,0.9794891476631165,0.4687972962856293,0.0336576476693153,0.1239390820264816,,24493
24494,1,1,True,0.7585757970809937,0.7585757970809937,199,0.9794833064079284,0.4701208174228668,0.0339218154549598,0.1200775802135467,,24494
24495,1,1,True,0.8030197620391846,0.8030197620391846,199,0.9794794917106628,0.4697535336017608,0.0340347290039062,0.119089089334011,,24495
24496,1,1,True,0.7961137890815735,0.7961137890815735,199,0.9796048998832704,0.465333342552185,0.0339802727103233,0.1192038431763649,,24496
24497,1,1,True,0.724093496799469,0.724093496799469,199,0.9798008799552916,0.4627796709537506,0.0338325500488281,0.1240920796990394,,24497
24498,1,1,True,0.6595177054405212,0.6595177054405212,199,0.9799930453300476,0.4607380628585815,0.0335569381713867,0.1282129883766174,,24498
24499,1,1,True,0.6387296915054321,0.6387296915054321,199,0.9794902801513672,0.4611533582210541,0.0340478904545307,0.1125216037034988,,24499
24500,1,1,True,0.6784371733665466,0.6784371733665466,199,0.9793609380722046,0.4612482190132141,0.033772088587284,0.1134159043431282,,24500
24501,1,1,True,0.7190567255020142,0.7190567255020142,199,0.97988760471344,0.4587293863296509,0.032897662371397,0.1288946121931076,,24501
24502,1,1,True,0.7574100494384766,0.7574100494384766,199,0.9798830151557922,0.4583692252635956,0.03305234760046,0.1259615868330001,,24502
24503,1,1,True,0.8662147521972656,0.8662147521972656,199,0.9798189401626588,0.4618751108646393,0.0335554108023643,0.1173661649227142,,24503
24504,1,1,True,0.90451580286026,0.90451580286026,199,0.9796520471572876,0.4635043442249298,0.0334886536002159,0.1130095943808555,,24504
24505,1,1,True,0.8471842408180237,0.8471842408180237,199,0.9797710180282592,0.459942102432251,0.0331434234976768,0.1215048357844352,,24505
24506,1,1,True,0.767282247543335,0.767282247543335,199,0.979796588420868,0.4600776731967926,0.0333005897700786,0.1202031895518302,,24506
24507,1,1,True,0.7001898884773254,0.7001898884773254,199,0.9791942834854126,0.4613014161586761,0.0338552482426166,0.1124676391482353,,24507
24508,1,1,True,0.6552501320838928,0.6552501320838928,199,0.9792795181274414,0.4617645144462585,0.0337316505610942,0.1114828512072563,,24508
24509,1,1,True,0.8192740678787231,0.8192740678787231,199,0.9793618321418762,0.4624782204627991,0.0338195785880088,0.110097549855709,,24509
24510,1,1,True,0.693861186504364,0.693861186504364,199,0.9794477224349976,0.462298035621643,0.0337178222835063,0.1111644729971885,,24510
24511,1,1,True,0.6560649871826172,0.6560649871826172,199,0.9794654846191406,0.4626018106937408,0.0337411873042583,0.1100927367806434,,24511
24512,1,1,True,0.6410372257232666,0.6410372257232666,199,0.9796703457832336,0.4641352593898773,0.033724021166563,0.1074418202042579,,24512
24513,1,1,True,0.5892245173454285,0.5892245173454285,199,0.9797937273979188,0.4661057591438293,0.0335716232657432,0.1040973514318466,,24513
24514,1,1,True,0.6013953685760498,0.6013953685760498,199,0.9795867800712584,0.4657239913940429,0.03363723680377,0.1042504757642746,,24514
24515,1,1,True,0.5141028761863708,0.5141028761863708,199,0.9809341430664062,0.4700630903244018,0.033754538744688,0.102943979203701,,24515
24516,1,1,True,0.4412734806537628,0.4412734806537628,199,0.9805338978767396,0.4676183462142944,0.0334220901131629,0.1002768948674202,,24516
24517,1,1,True,0.4644388854503631,0.4644388854503631,199,0.9804585576057434,0.4683424234390259,0.0333950035274028,0.0955407097935676,,24517
24518,3,3,True,0.7054059505462646,0.7054059505462646,199,0.9822465181350708,0.4429470300674438,0.031539537012577,0.025270652025938,,24518
24519,3,3,True,0.6941022276878357,0.6941022276878357,199,0.980173110961914,0.4727932810783386,0.0340965278446674,0.0895886719226837,,24519
24520,1,1,True,0.6454755067825317,0.6454755067825317,199,0.9798633456230164,0.472247838973999,0.0341821685433387,0.0893277078866958,,24520
24521,2,2,True,0.7971340417861938,0.7971340417861938,199,0.9801300168037416,0.4728158414363861,0.0340612418949604,0.0885991528630256,,24521
24522,1,1,True,0.9016901850700378,0.9016901850700378,199,0.9799491763114928,0.4743074774742126,0.0339812263846397,0.082630418241024,,24522
24523,2,2,True,0.87587970495224,0.87587970495224,199,0.9803167581558228,0.4727009832859039,0.0338269248604774,0.0813063159584999,,24523
24524,2,2,True,0.8972131013870239,0.8972131013870239,199,0.9805361032485962,0.4719339311122894,0.0337075218558311,0.0768412500619888,,24524
24525,1,1,True,0.809309720993042,0.809309720993042,199,0.980291187763214,0.4708485007286072,0.0339064598083496,0.0754795968532562,,24525
24526,2,2,True,0.8175610303878784,0.8175610303878784,199,0.9815084338188172,0.4613093733787536,0.0326458923518657,0.0583964549005031,,24526
24527,1,1,True,0.7811381816864014,0.7811381816864014,199,0.9802486300468444,0.4686786830425262,0.0343238823115825,0.0771367996931076,,24527
24528,1,1,True,0.8136523962020874,0.8136523962020874,199,0.981059432029724,0.4652615487575531,0.032945729792118,0.0709108039736747,,24528
24529,1,1,True,0.7664816379547119,0.7664816379547119,199,0.9805728793144226,0.4648611545562744,0.0329197868704795,0.0744543373584747,,24529
24530,1,1,True,0.7353849411010742,0.7353849411010742,199,0.9795742034912108,0.4652517437934875,0.0340441688895225,0.0792305022478103,,24530
24531,1,1,True,0.6679410934448242,0.6679410934448242,199,0.9796961545944214,0.4643028974533081,0.0342266075313091,0.0796301886439323,,24531
24532,1,1,True,0.6864068508148193,0.6864068508148193,199,0.9800235629081726,0.4564173519611358,0.0340658202767372,0.0913634151220321,,24532
