bar_i,signal_time,gap_run_id,strict_oos,atr_pct,train_pixel_overlap_bars,atr_bucket
22239,2026-04-28 20:12:00+00:00,14,False,0.0012844764998901756,0,3
22240,2026-04-28 20:15:00+00:00,14,False,0.0012358802145009964,0,3
22241,2026-04-28 20:18:00+00:00,14,False,0.0011846588221152714,0,3
22242,2026-04-28 20:21:00+00:00,14,False,0.0011498580439657674,0,3
22243,2026-04-28 20:24:00+00:00,14,False,0.0011014328088464202,0,3
22244,2026-04-28 20:27:00+00:00,14,False,0.0010592712555189266,0,3
22245,2026-04-28 20:30:00+00:00,14,False,0.0010333679606430934,0,2
22246,2026-04-28 20:33:00+00:00,14,False,0.001016344008229042,0,2
22247,2026-04-28 20:36:00+00:00,14,False,0.0009792571704857025,0,2
22248,2026-04-28 20:39:00+00:00,14,False,0.0009491206602537087,0,2
22249,2026-04-28 20:42:00+00:00,14,False,0.0009325635214181025,0,2
22250,2026-04-28 20:45:00+00:00,14,False,0.0009065600381926487,0,2
22251,2026-04-28 20:48:00+00:00,14,False,0.0008928167290890591,0,2
22252,2026-04-28 20:51:00+00:00,14,False,0.0008743269172198328,0,2
22253,2026-04-28 20:54:00+00:00,14,False,0.0008614859328265716,0,2
22254,2026-04-28 20:57:00+00:00,14,False,0.0008304844779830424,0,2
22255,2026-04-28 21:00:00+00:00,14,False,0.0008326678363203187,0,2
22256,2026-04-28 21:03:00+00:00,14,False,0.0008144178824419878,0,2
22257,2026-04-28 21:06:00+00:00,14,False,0.000839993813036018,0,2
22258,2026-04-28 21:09:00+00:00,14,False,0.0008369101056134481,0,2
22259,2026-04-28 21:12:00+00:00,14,False,0.0008591060004153907,0,2
22260,2026-04-28 21:15:00+00:00,14,False,0.0008704919222615167,0,2
22261,2026-04-28 21:18:00+00:00,14,False,0.0008552225471405673,0,2
22262,2026-04-28 21:21:00+00:00,14,False,0.0008485839288583406,0,2
22263,2026-04-28 21:24:00+00:00,14,False,0.0008162386551102184,0,2
22264,2026-04-28 21:27:00+00:00,14,False,0.0008133157568407661,0,2
22265,2026-04-28 21:30:00+00:00,14,False,0.0008457451784443709,0,2
22266,2026-04-28 21:33:00+00:00,14,False,0.0008433825967698816,0,2
22267,2026-04-28 21:36:00+00:00,14,False,0.0008636403182167957,0,2
22268,2026-04-28 21:39:00+00:00,14,False,0.0008563681457883,0,2
22269,2026-04-28 21:42:00+00:00,14,False,0.0009245095345757203,0,2
22270,2026-04-28 21:45:00+00:00,14,False,0.0009111247993416481,0,2
22271,2026-04-28 21:48:00+00:00,14,False,0.0009022637342440072,0,2
22272,2026-04-28 21:51:00+00:00,14,False,0.0009826593393178695,0,2
22273,2026-04-28 21:54:00+00:00,14,False,0.001077675865927778,0,3
22274,2026-04-28 21:57:00+00:00,14,False,0.001058041482756717,0,3
22275,2026-04-28 22:00:00+00:00,14,False,0.0010281078938416894,0,2
22276,2026-04-28 22:03:00+00:00,14,False,0.0010701504872781687,0,3
22277,2026-04-28 22:06:00+00:00,14,False,0.0010631560601621257,0,3
22278,2026-04-28 22:09:00+00:00,14,False,0.0010569299109511956,0,3
22279,2026-04-28 22:12:00+00:00,14,False,0.001083149865067336,0,3
22280,2026-04-28 22:15:00+00:00,14,False,0.0010517820345872096,0,3
22281,2026-04-28 22:18:00+00:00,14,False,0.0010218280465993288,0,2
22282,2026-04-28 22:21:00+00:00,14,False,0.0009893348232121648,0,2
22283,2026-04-28 22:24:00+00:00,14,False,0.0009370056335102597,0,2
22284,2026-04-28 22:27:00+00:00,14,False,0.0008920210396762742,0,2
22285,2026-04-28 22:30:00+00:00,14,False,0.0008704392056249187,0,2
22286,2026-04-28 22:33:00+00:00,14,False,0.0008533687229344206,0,2
22287,2026-04-28 22:36:00+00:00,14,False,0.0008269669659994438,0,2
22288,2026-04-28 22:39:00+00:00,14,False,0.0008262891919564377,0,2
22289,2026-04-28 22:42:00+00:00,14,False,0.0007880751034147792,0,2
22290,2026-04-28 22:45:00+00:00,14,False,0.0007607161506503359,0,2
22291,2026-04-28 22:48:00+00:00,14,False,0.0007348067130708575,0,1
22292,2026-04-28 22:51:00+00:00,14,False,0.0007132538208532128,0,1
22293,2026-04-28 22:54:00+00:00,14,False,0.0006838476814178134,0,1
22294,2026-04-28 22:57:00+00:00,14,False,0.0006670227583792177,0,1
22295,2026-04-28 23:00:00+00:00,14,False,0.0007178328933871617,0,1
22296,2026-04-28 23:03:00+00:00,14,False,0.000731930247750272,0,1
22297,2026-04-28 23:06:00+00:00,14,False,0.0007385819050138345,0,1
22298,2026-04-28 23:09:00+00:00,14,False,0.000733832506065696,0,1
22299,2026-04-28 23:12:00+00:00,14,False,0.000709807243775895,0,1
22300,2026-04-28 23:15:00+00:00,14,False,0.0007057843966391953,0,1
22301,2026-04-28 23:18:00+00:00,14,False,0.000693497129459039,0,1
22302,2026-04-28 23:21:00+00:00,14,False,0.0006628838712279552,0,1
22303,2026-04-28 23:24:00+00:00,14,False,0.0007060465344763426,0,1
22304,2026-04-28 23:27:00+00:00,14,False,0.0006907223723844221,0,1
22305,2026-04-28 23:30:00+00:00,14,False,0.0006846905843941043,0,1
22306,2026-04-28 23:33:00+00:00,14,False,0.000665314776741194,0,1
22307,2026-04-28 23:36:00+00:00,14,False,0.000653771811153021,0,1
22308,2026-04-28 23:39:00+00:00,14,False,0.0006445397593096605,0,1
22309,2026-04-28 23:42:00+00:00,14,False,0.0006304724749256773,0,1
22310,2026-04-28 23:45:00+00:00,14,False,0.0006750638627236048,0,1
22311,2026-04-28 23:48:00+00:00,14,False,0.00064436996602347,0,1
22312,2026-04-28 23:51:00+00:00,14,False,0.0006260733696478168,0,1
22313,2026-04-28 23:54:00+00:00,14,False,0.000629224357382636,0,1
22314,2026-04-28 23:57:00+00:00,14,False,0.0006238922939752365,0,1
22315,2026-04-29 00:00:00+00:00,14,False,0.000667086931370967,0,1
22316,2026-04-29 00:03:00+00:00,14,False,0.0006627920411091038,0,1
22317,2026-04-29 00:06:00+00:00,14,False,0.0006910545489257702,0,1
22318,2026-04-29 00:09:00+00:00,14,False,0.0007278660026807183,0,1
22319,2026-04-29 00:12:00+00:00,14,False,0.0007062632679952203,0,1
22320,2026-04-29 00:15:00+00:00,14,False,0.0006882062068017928,0,1
22321,2026-04-29 00:18:00+00:00,14,False,0.0007111928333256124,0,1
22322,2026-04-29 00:21:00+00:00,14,False,0.0006889737609854241,0,1
22323,2026-04-29 00:24:00+00:00,14,False,0.0006790276812085423,0,1
22324,2026-04-29 00:27:00+00:00,14,False,0.0006789096121724609,0,1
22325,2026-04-29 00:30:00+00:00,14,False,0.0006733335723693574,0,1
22326,2026-04-29 00:33:00+00:00,14,False,0.000664304495427009,0,1
22327,2026-04-29 00:36:00+00:00,14,False,0.0006373074493306782,0,1
22328,2026-04-29 00:39:00+00:00,14,False,0.0006979618433669172,0,1
22329,2026-04-29 00:42:00+00:00,14,False,0.00069723683590202,0,1
22330,2026-04-29 00:45:00+00:00,14,False,0.0006801186607032369,0,1
22331,2026-04-29 00:48:00+00:00,14,False,0.0006957489587660815,0,1
22332,2026-04-29 00:51:00+00:00,14,False,0.0007274857643922543,0,1
22333,2026-04-29 00:54:00+00:00,14,False,0.0008383453630347505,0,2
22334,2026-04-29 00:57:00+00:00,14,False,0.0008195898473639344,0,2
22335,2026-04-29 01:00:00+00:00,14,False,0.0008301748037115651,0,2
22336,2026-04-29 01:03:00+00:00,14,False,0.0008465788472988251,0,2
22337,2026-04-29 01:06:00+00:00,14,False,0.0010636540778224287,0,3
22338,2026-04-29 01:09:00+00:00,14,False,0.0011002889361281627,0,3
22339,2026-04-29 01:12:00+00:00,14,False,0.0010619458792206723,0,3
22340,2026-04-29 01:15:00+00:00,14,False,0.0011436610075076096,0,3
22341,2026-04-29 01:18:00+00:00,14,False,0.0013424368103519865,0,3
22342,2026-04-29 01:21:00+00:00,14,False,0.001346941908959003,0,3
22343,2026-04-29 01:24:00+00:00,14,False,0.0012944148120765183,0,3
22344,2026-04-29 01:27:00+00:00,14,False,0.0012463501274377672,0,3
22345,2026-04-29 01:30:00+00:00,14,False,0.0012515812222462293,0,3
22346,2026-04-29 01:33:00+00:00,14,False,0.00123468079910406,0,3
22347,2026-04-29 01:36:00+00:00,14,False,0.0012273466046519986,0,3
22348,2026-04-29 01:39:00+00:00,14,False,0.001224355257198594,0,3
22349,2026-04-29 01:42:00+00:00,14,False,0.0011782858634389495,0,3
22350,2026-04-29 01:45:00+00:00,14,False,0.0011523692446672854,0,3
22351,2026-04-29 01:48:00+00:00,14,False,0.0013627300511276554,0,3
22352,2026-04-29 01:51:00+00:00,14,False,0.0013668138530430417,0,3
22353,2026-04-29 01:54:00+00:00,14,False,0.0013291200662557043,0,3
22354,2026-04-29 01:57:00+00:00,14,False,0.001276278284503083,0,3
22355,2026-04-29 02:00:00+00:00,14,False,0.001307991477250575,0,3
23065,2026-04-30 13:30:00+00:00,15,False,0.0013001425536362508,0,3
23066,2026-04-30 13:33:00+00:00,15,False,0.0013548794152460617,0,3
23067,2026-04-30 13:36:00+00:00,15,False,0.00144047436650361,0,3
23068,2026-04-30 13:39:00+00:00,15,False,0.0015422411623043834,0,3
23069,2026-04-30 13:42:00+00:00,15,False,0.001634655991160229,0,3
23070,2026-04-30 13:45:00+00:00,15,False,0.0017677001880786372,0,4
23071,2026-04-30 13:48:00+00:00,15,False,0.0017482811976454093,0,4
23072,2026-04-30 13:51:00+00:00,15,False,0.0017743752490516611,0,4
23073,2026-04-30 13:54:00+00:00,15,False,0.0017998886471807933,0,4
23074,2026-04-30 13:57:00+00:00,15,False,0.0018604124687691364,0,4
23075,2026-04-30 14:00:00+00:00,15,False,0.0019661474770761474,0,4
23076,2026-04-30 14:03:00+00:00,15,False,0.0019176663557591536,0,4
23077,2026-04-30 14:06:00+00:00,15,False,0.00195932392352747,0,4
23078,2026-04-30 14:09:00+00:00,15,False,0.0020441732516978403,0,4
23079,2026-04-30 14:12:00+00:00,15,False,0.0020282642996411982,0,4
23080,2026-04-30 14:15:00+00:00,15,False,0.0023963210666011823,0,4
23081,2026-04-30 14:18:00+00:00,15,False,0.0024665876758357954,0,4
23082,2026-04-30 14:21:00+00:00,15,False,0.0024324105762260654,0,4
23083,2026-04-30 14:24:00+00:00,15,False,0.002428756946828493,0,4
23084,2026-04-30 14:27:00+00:00,15,False,0.0024822515444402914,0,4
23085,2026-04-30 14:30:00+00:00,15,False,0.0026635958880914883,0,4
23086,2026-04-30 14:33:00+00:00,15,False,0.002704205358375509,0,4
23087,2026-04-30 14:36:00+00:00,15,False,0.0027363809570948284,0,4
23088,2026-04-30 14:39:00+00:00,15,False,0.002696500130794236,0,4
23089,2026-04-30 14:42:00+00:00,15,False,0.002602202653031586,0,4
23090,2026-04-30 14:45:00+00:00,15,False,0.002574076916445858,0,4
23091,2026-04-30 14:48:00+00:00,15,False,0.0024974330201556583,0,4
23092,2026-04-30 14:51:00+00:00,15,False,0.002479039678208237,0,4
23093,2026-04-30 14:54:00+00:00,15,False,0.0024064694259175005,0,4
23094,2026-04-30 14:57:00+00:00,15,False,0.00233436509481229,0,4
23095,2026-04-30 15:00:00+00:00,15,False,0.0023092944163252576,0,4
23096,2026-04-30 15:03:00+00:00,15,False,0.0022976777000420514,0,4
23097,2026-04-30 15:06:00+00:00,15,False,0.0023094640463367233,0,4
23098,2026-04-30 15:09:00+00:00,15,False,0.002240732807902613,0,4
23099,2026-04-30 15:12:00+00:00,15,False,0.002203437440839817,0,4
23100,2026-04-30 15:15:00+00:00,15,False,0.002142145530007185,0,4
23101,2026-04-30 15:18:00+00:00,15,False,0.0020553115971137215,0,4
23102,2026-04-30 15:21:00+00:00,15,False,0.001980738282265824,0,4
23103,2026-04-30 15:24:00+00:00,15,False,0.0019238709962100075,0,4
23104,2026-04-30 15:27:00+00:00,15,False,0.0018747350753753425,0,4
23105,2026-04-30 15:30:00+00:00,15,False,0.002016715224982266,0,4
23106,2026-04-30 15:33:00+00:00,15,False,0.0020615083116432686,0,4
23107,2026-04-30 15:36:00+00:00,15,False,0.002044972767640516,0,4
23108,2026-04-30 15:39:00+00:00,15,False,0.0019910706835206474,0,4
23109,2026-04-30 15:42:00+00:00,15,False,0.001954873116974304,0,4
23110,2026-04-30 15:45:00+00:00,15,False,0.0019634636926258516,0,4
23111,2026-04-30 15:48:00+00:00,15,False,0.0019556527393985285,0,4
23112,2026-04-30 15:51:00+00:00,15,False,0.0018962591858524495,0,4
23113,2026-04-30 15:54:00+00:00,15,False,0.0018399023142753807,0,4
23114,2026-04-30 15:57:00+00:00,15,False,0.0017873609789700062,0,4
23115,2026-04-30 16:00:00+00:00,15,False,0.0017859993152500098,0,4
23116,2026-04-30 16:03:00+00:00,15,False,0.0017709555769696355,0,4
23117,2026-04-30 16:06:00+00:00,15,False,0.0016971644332812788,0,4
23118,2026-04-30 16:09:00+00:00,15,False,0.0016555183425856525,0,4
23119,2026-04-30 16:12:00+00:00,15,False,0.00160895829129077,0,3
23120,2026-04-30 16:15:00+00:00,15,False,0.0016258078829525578,0,3
23121,2026-04-30 16:18:00+00:00,15,False,0.0015671745447081633,0,3
23122,2026-04-30 16:21:00+00:00,15,False,0.0015120282457023054,0,3
23123,2026-04-30 16:24:00+00:00,15,False,0.0014383731104085692,0,3
23124,2026-04-30 16:27:00+00:00,15,False,0.0014252799504061119,0,3
23125,2026-04-30 16:30:00+00:00,15,False,0.0014208173001913397,0,3
23126,2026-04-30 16:33:00+00:00,15,False,0.0013919548722115516,0,3
23127,2026-04-30 16:36:00+00:00,15,False,0.0013543666474426527,0,3
23128,2026-04-30 16:39:00+00:00,15,False,0.0013316181954456348,0,3
23129,2026-04-30 16:42:00+00:00,15,False,0.0013030756586620744,0,3
23130,2026-04-30 16:45:00+00:00,15,False,0.0012508222915210625,0,3
23131,2026-04-30 16:48:00+00:00,15,False,0.0012323543352053344,0,3
23132,2026-04-30 16:51:00+00:00,15,False,0.001243804044673494,0,3
23133,2026-04-30 16:54:00+00:00,15,False,0.0012700476817109523,0,3
23134,2026-04-30 16:57:00+00:00,15,False,0.0012696387142755415,0,3
23135,2026-04-30 17:00:00+00:00,15,False,0.0012820747560440466,0,3
23136,2026-04-30 17:03:00+00:00,15,False,0.001242748028339385,0,3
23137,2026-04-30 17:06:00+00:00,15,False,0.0012475489852811366,0,3
23138,2026-04-30 17:09:00+00:00,15,False,0.00128417115994179,0,3
23139,2026-04-30 17:12:00+00:00,15,False,0.0012935788893155096,0,3
23140,2026-04-30 17:15:00+00:00,15,False,0.0013431460598687427,0,3
23141,2026-04-30 17:18:00+00:00,15,False,0.001376839880279822,0,3
23142,2026-04-30 17:21:00+00:00,15,False,0.0013395368968499037,0,3
23143,2026-04-30 17:24:00+00:00,15,False,0.0012861043852758016,0,3
23144,2026-04-30 17:27:00+00:00,15,False,0.0012282010486139815,0,3
23145,2026-04-30 17:30:00+00:00,15,False,0.0013044157951771435,0,3
23146,2026-04-30 17:33:00+00:00,15,False,0.001294496618356535,0,3
23147,2026-04-30 17:36:00+00:00,15,False,0.0012602150357179603,0,3
23148,2026-04-30 17:39:00+00:00,15,False,0.0012313443138495545,0,3
23149,2026-04-30 17:42:00+00:00,15,False,0.0011752701931840583,0,3
23150,2026-04-30 17:45:00+00:00,15,False,0.0011744763919340458,0,3
23151,2026-04-30 17:48:00+00:00,15,False,0.0011274820520416548,0,3
23152,2026-04-30 17:51:00+00:00,15,False,0.0011047046972010256,0,3
23153,2026-04-30 17:54:00+00:00,15,False,0.00108513941323122,0,3
23154,2026-04-30 17:57:00+00:00,15,False,0.001054775487251071,0,3
23155,2026-04-30 18:00:00+00:00,15,False,0.0011280521956406602,0,3
23156,2026-04-30 18:03:00+00:00,15,False,0.0011761716113840928,0,3
23157,2026-04-30 18:06:00+00:00,15,False,0.0011845475819607613,0,3
23158,2026-04-30 18:09:00+00:00,15,False,0.0011970792914655836,0,3
23159,2026-04-30 18:12:00+00:00,15,False,0.0011786263825071383,0,3
23160,2026-04-30 18:15:00+00:00,15,False,0.001274681865257424,0,3
23161,2026-04-30 18:18:00+00:00,15,False,0.0012397447562056108,0,3
23162,2026-04-30 18:21:00+00:00,15,False,0.001219577002161644,0,3
23163,2026-04-30 18:24:00+00:00,15,False,0.0012789636141071505,0,3
23164,2026-04-30 18:27:00+00:00,15,False,0.001247598618007752,0,3
23165,2026-04-30 18:30:00+00:00,15,False,0.0012474595252185401,0,3
23166,2026-04-30 18:33:00+00:00,15,False,0.0012655117851862179,0,3
23167,2026-04-30 18:36:00+00:00,15,False,0.0012235221289668978,0,3
23168,2026-04-30 18:39:00+00:00,15,False,0.0011536003018724884,0,3
23169,2026-04-30 18:42:00+00:00,15,False,0.0012114061193473859,0,3
23170,2026-04-30 18:45:00+00:00,15,False,0.001159787584447468,0,3
23171,2026-04-30 18:48:00+00:00,15,False,0.0011554060231745197,0,3
23172,2026-04-30 18:51:00+00:00,15,False,0.0011958095203039127,0,3
23173,2026-04-30 18:54:00+00:00,15,False,0.0011550415263400031,0,3
23174,2026-04-30 18:57:00+00:00,15,False,0.0011233849252863387,0,3
23175,2026-04-30 19:00:00+00:00,15,False,0.001149378100081057,0,3
23176,2026-04-30 19:03:00+00:00,15,False,0.0011277860669178762,0,3
23177,2026-04-30 19:06:00+00:00,15,False,0.0011768798700632181,0,3
23178,2026-04-30 19:09:00+00:00,15,False,0.0012294245922666797,0,3
23179,2026-04-30 19:12:00+00:00,15,False,0.00117786714633933,0,3
23180,2026-04-30 19:15:00+00:00,15,False,0.0011373513092599145,0,3
23181,2026-04-30 19:18:00+00:00,15,False,0.0011101120961449391,0,3
23182,2026-04-30 19:21:00+00:00,15,False,0.001063019341114971,0,3
23183,2026-04-30 19:24:00+00:00,15,False,0.0010757792566671856,0,3
23184,2026-04-30 19:27:00+00:00,15,False,0.001043865493741637,0,2
23185,2026-04-30 19:30:00+00:00,15,False,0.001029715682800849,0,2
23186,2026-04-30 19:33:00+00:00,15,False,0.0010143955978073626,0,2
23187,2026-04-30 19:36:00+00:00,15,False,0.0010294795259971259,0,2
23188,2026-04-30 19:39:00+00:00,15,False,0.0010385532464841634,0,2
23189,2026-04-30 19:42:00+00:00,15,False,0.001021151852810386,0,2
23190,2026-04-30 19:45:00+00:00,15,False,0.0010258235694907125,0,2
23191,2026-04-30 19:48:00+00:00,15,False,0.0010368501398224227,0,2
23192,2026-04-30 19:51:00+00:00,15,False,0.0010369998130208725,0,2
23193,2026-04-30 19:54:00+00:00,15,False,0.0010416877053403349,0,2
23194,2026-04-30 19:57:00+00:00,15,False,0.0010439578590652422,0,2
23195,2026-04-30 20:00:00+00:00,15,False,0.0010248376520412663,0,2
23196,2026-04-30 20:03:00+00:00,15,False,0.0010106311532560052,0,2
23197,2026-04-30 20:06:00+00:00,15,False,0.0009990964353551411,0,2
23198,2026-04-30 20:09:00+00:00,15,False,0.0009557325521761949,0,2
23199,2026-04-30 20:12:00+00:00,15,False,0.0009734982772773276,0,2
23200,2026-04-30 20:15:00+00:00,15,False,0.0009885170889694778,0,2
23201,2026-04-30 20:18:00+00:00,15,False,0.0009660055153224626,0,2
23202,2026-04-30 20:21:00+00:00,15,False,0.0009872923707843254,0,2
23203,2026-04-30 20:24:00+00:00,15,False,0.000975647019097913,0,2
23204,2026-04-30 20:27:00+00:00,15,False,0.0009214198776540848,0,2
23205,2026-04-30 20:30:00+00:00,15,False,0.0009119521068064861,0,2
23206,2026-04-30 20:33:00+00:00,15,False,0.0008851004028542617,0,2
23207,2026-04-30 20:36:00+00:00,15,False,0.0008510712729464107,0,2
23208,2026-04-30 20:39:00+00:00,15,False,0.0008276094282408935,0,2
23209,2026-04-30 20:42:00+00:00,15,False,0.0008193823636218262,0,2
23210,2026-04-30 20:45:00+00:00,15,False,0.0007940360718747285,0,2
23211,2026-04-30 20:48:00+00:00,15,False,0.0007833486084678272,0,2
23212,2026-04-30 20:51:00+00:00,15,False,0.0007503414395232671,0,1
23213,2026-04-30 20:54:00+00:00,15,False,0.0007192407342130699,0,1
23214,2026-04-30 20:57:00+00:00,15,False,0.000723140831968506,0,1
23215,2026-04-30 21:00:00+00:00,15,False,0.0006954330655334643,0,1
23216,2026-04-30 21:03:00+00:00,15,False,0.0006678935940123348,0,1
23217,2026-04-30 21:06:00+00:00,15,False,0.0006761806839139809,0,1
23218,2026-04-30 21:09:00+00:00,15,False,0.0006714580094973845,0,1
23219,2026-04-30 21:12:00+00:00,15,False,0.0006951559827102223,0,1
23220,2026-04-30 21:15:00+00:00,15,False,0.0007025588463158119,0,1
23221,2026-04-30 21:18:00+00:00,15,False,0.0006826615882060872,0,1
23222,2026-04-30 21:21:00+00:00,15,False,0.0007440815891238178,0,1
23223,2026-04-30 21:24:00+00:00,15,False,0.0007048487726409646,0,1
23224,2026-04-30 21:27:00+00:00,15,False,0.0007423187707534242,0,1
23225,2026-04-30 21:30:00+00:00,15,False,0.0007499573142356568,0,1
23226,2026-04-30 21:33:00+00:00,15,False,0.000732766820447788,0,1
23227,2026-04-30 21:36:00+00:00,15,False,0.0007294407126207948,0,1
23228,2026-04-30 21:39:00+00:00,15,False,0.0007194665696883868,0,1
23229,2026-04-30 21:42:00+00:00,15,False,0.000692486086575987,0,1
23230,2026-04-30 21:45:00+00:00,15,False,0.000729883844514214,0,1
23231,2026-04-30 21:48:00+00:00,15,False,0.0007828446595005425,0,2
23232,2026-04-30 21:51:00+00:00,15,False,0.0008285983936108334,0,2
23233,2026-04-30 21:54:00+00:00,15,False,0.0009037540043979259,0,2
23234,2026-04-30 21:57:00+00:00,15,False,0.0009049282356402598,0,2
23235,2026-04-30 22:00:00+00:00,15,False,0.0009246882714801037,0,2
23236,2026-04-30 22:03:00+00:00,15,False,0.0009300731165769779,0,2
23237,2026-04-30 22:06:00+00:00,15,False,0.0009067790028091067,0,2
23238,2026-04-30 22:09:00+00:00,15,False,0.000905154784645291,0,2
23239,2026-04-30 22:12:00+00:00,15,False,0.0008625467875500184,0,2
23240,2026-04-30 22:15:00+00:00,15,False,0.0008754625150627946,0,2
23241,2026-04-30 22:18:00+00:00,15,False,0.0008676338006625968,0,2
23242,2026-04-30 22:21:00+00:00,15,False,0.0008401303039696394,0,2
23243,2026-04-30 22:24:00+00:00,15,False,0.0008051174663283929,0,2
23244,2026-04-30 22:27:00+00:00,15,False,0.0007948052142018692,0,2
23245,2026-04-30 22:30:00+00:00,15,False,0.0007596352240704367,0,2
23246,2026-04-30 22:33:00+00:00,15,False,0.0007936049925957623,0,2
23247,2026-04-30 22:36:00+00:00,15,False,0.0008222835204486984,0,2
23248,2026-04-30 22:39:00+00:00,15,False,0.0007868003383653215,0,2
23249,2026-04-30 22:42:00+00:00,15,False,0.0007569516546618265,0,2
23250,2026-04-30 22:45:00+00:00,15,False,0.0007457474016136407,0,1
23251,2026-04-30 22:48:00+00:00,15,False,0.0007456228002232704,0,1
23252,2026-04-30 22:51:00+00:00,15,False,0.0008133643162416542,0,2
23253,2026-04-30 22:54:00+00:00,15,False,0.0007734084060295896,0,2
23254,2026-04-30 22:57:00+00:00,15,False,0.0007862058967505759,0,2
23255,2026-04-30 23:00:00+00:00,15,False,0.000782923657530336,0,2
23256,2026-04-30 23:03:00+00:00,15,False,0.0007988243704830787,0,2
23257,2026-04-30 23:06:00+00:00,15,False,0.0007732770185306573,0,2
23258,2026-04-30 23:09:00+00:00,15,False,0.0007838329351013527,0,2
23259,2026-04-30 23:12:00+00:00,15,False,0.0007846185424527011,0,2
23260,2026-04-30 23:15:00+00:00,15,False,0.0007822807497994206,0,2
23261,2026-04-30 23:18:00+00:00,15,False,0.0007484787944947196,0,1
23262,2026-04-30 23:21:00+00:00,15,False,0.0007125963790294408,0,1
23263,2026-04-30 23:24:00+00:00,15,False,0.0007043636803825777,0,1
23264,2026-04-30 23:27:00+00:00,15,False,0.00068173903644579,0,1
23265,2026-04-30 23:30:00+00:00,15,False,0.0006686083396016212,0,1
23266,2026-04-30 23:33:00+00:00,15,False,0.0006687420482976295,0,1
23267,2026-04-30 23:36:00+00:00,15,False,0.0006467719392392551,0,1
23268,2026-04-30 23:39:00+00:00,15,False,0.0006262753843388643,0,1
23269,2026-04-30 23:42:00+00:00,15,False,0.0005939065685097242,0,1
23270,2026-04-30 23:45:00+00:00,15,False,0.0006140395469329474,0,1
23271,2026-04-30 23:48:00+00:00,15,False,0.0006223467563390652,0,1
23272,2026-04-30 23:51:00+00:00,15,False,0.0005984418747424441,0,1
23273,2026-04-30 23:54:00+00:00,15,False,0.0006235847408460906,0,1
23274,2026-04-30 23:57:00+00:00,15,False,0.000615241739838028,0,1
23275,2026-05-01 00:00:00+00:00,15,False,0.0006727244795014469,0,1
23276,2026-05-01 00:03:00+00:00,15,False,0.0007405952167311826,0,1
23277,2026-05-01 00:06:00+00:00,15,False,0.0007633815141378512,0,2
23278,2026-05-01 00:09:00+00:00,15,False,0.00076500367701974,0,2
23279,2026-05-01 00:12:00+00:00,15,False,0.0007664893074951697,0,2
23280,2026-05-01 00:15:00+00:00,15,False,0.0008206332163364205,0,2
23281,2026-05-01 00:18:00+00:00,15,False,0.0008566168557127949,0,2
23282,2026-05-01 00:21:00+00:00,15,False,0.0008637624201062172,0,2
23283,2026-05-01 00:24:00+00:00,15,False,0.0008364261915349259,0,2
23284,2026-05-01 00:27:00+00:00,15,False,0.0008092182331782417,0,2
23285,2026-05-01 00:30:00+00:00,15,False,0.0007959356857760307,0,2
23286,2026-05-01 00:33:00+00:00,15,False,0.0008022168732777422,0,2
23287,2026-05-01 00:36:00+00:00,15,False,0.0007814728738723077,0,2
23288,2026-05-01 00:39:00+00:00,15,False,0.0007829977171192288,0,2
23289,2026-05-01 00:42:00+00:00,15,False,0.0007853802677543861,0,2
23290,2026-05-01 00:45:00+00:00,15,False,0.0008446340749025757,0,2
23291,2026-05-01 00:48:00+00:00,15,False,0.0008440155227472033,0,2
23292,2026-05-01 00:51:00+00:00,15,False,0.0008189004151270293,0,2
23293,2026-05-01 00:54:00+00:00,15,False,0.0008180867764707201,0,2
23294,2026-05-01 00:57:00+00:00,15,False,0.0008067029149211146,0,2
23295,2026-05-01 01:00:00+00:00,15,False,0.0007998358440582346,0,2
23296,2026-05-01 01:03:00+00:00,15,False,0.0007878387264620468,0,2
23297,2026-05-01 01:06:00+00:00,15,False,0.0008232891985878136,0,2
23298,2026-05-01 01:09:00+00:00,15,False,0.0008229701213008965,0,2
23299,2026-05-01 01:12:00+00:00,15,False,0.000811220038532954,0,2
23300,2026-05-01 01:15:00+00:00,15,False,0.0008099668621829165,0,2
23301,2026-05-01 01:18:00+00:00,15,False,0.0008109170870098175,0,2
23302,2026-05-01 01:21:00+00:00,15,False,0.0007984909135736929,0,2
23303,2026-05-01 01:24:00+00:00,15,False,0.0008021114545697923,0,2
23304,2026-05-01 01:27:00+00:00,15,False,0.0007660771826031976,0,2
23305,2026-05-01 01:30:00+00:00,15,False,0.0007359344760318729,0,1
23306,2026-05-01 01:33:00+00:00,15,False,0.0007245271541691324,0,1
23307,2026-05-01 01:36:00+00:00,15,False,0.0006979590558741906,0,1
23308,2026-05-01 01:39:00+00:00,15,False,0.0006837562296849021,0,1
23309,2026-05-01 01:42:00+00:00,15,False,0.0006841647254903117,0,1
23310,2026-05-01 01:45:00+00:00,15,False,0.0006711247896687069,0,1
23311,2026-05-01 01:48:00+00:00,15,False,0.000720698017313111,0,1
23312,2026-05-01 01:51:00+00:00,15,False,0.0007636276627866534,0,2
23313,2026-05-01 01:54:00+00:00,15,False,0.0007770773010652046,0,2
23314,2026-05-01 01:57:00+00:00,15,False,0.0008385014014826276,0,2
23315,2026-05-01 02:00:00+00:00,15,False,0.000873572722511619,0,2
