signal_i,signal_bar_open,entry_i,entry_time,side,entry_price,initial_stop,initial_risk,initial_risk_frac,protection,mfe_r,trail_armed,exit_i,exit_time,exit_price,exit_reason,gross_return,net_return,gross_r,net_r,censored,exit_time_precision,account_equity_before,account_equity_after,timeframe,stream,arm,fold,event_key,lower_timeframe,rv,volatility,same_hit,same_score,same_detection_id,same_inference_key,same_raw_boxes,lower_hit,lower_score,lower_detection_id,lower_inference_key,lower_raw_boxes
2300,2026-07-31 03:00:00+00:00,2301,2026-07-31 03:15:00+00:00,-1,1901.05,1914.79,13.740000000000009,0.007227584755792857,1872.48,3.8930131004366793,True,2440,2026-08-01 14:00:00+00:00,1872.48,trailing_stop,0.015028536861208197,0.013028536861208197,2.079330422125176,1.8026128093158533,False,bar_open_or_intrabar_window,0.9745450913694659,0.9872419880152825,15m,15m,v9,full,ETH_15m_1785466800000_-1,5m,1.5791238870135398,0.0036160921092954,False,0.0,,15m_1785467700000,0,False,0.0,,5m_1785467700000,0
2830,2026-08-05 15:30:00+00:00,2831,2026-08-05 15:45:00+00:00,1,1876.83,1863.21,13.61999999999989,0.007256917248765147,1897.27,3.7393538913363047,True,2873,2026-08-06 02:15:00+00:00,1897.27,trailing_stop,0.010890704006223384,0.008890704006223384,1.5007342143906182,1.2251350954478977,False,bar_open_or_intrabar_window,0.9872419880152825,0.996019264313242,15m,15m,v9,full,ETH_15m_1785943800000_1,5m,0.7104744078632931,0.003623781349103,False,0.0,,15m_1785944700000,0,False,0.0,,5m_1785944700000,0
3080,2026-08-08 06:00:00+00:00,3081,2026-08-08 06:15:00+00:00,1,1916.39,1912.52,3.8700000000001182,0.002019421933948788,1916.5900000000001,2.408268733850039,True,3147,2026-08-08 22:45:00+00:00,1916.5900000000001,trailing_stop,0.00010436289064341686,-0.0018956371093565832,0.05167958656331766,-0.9387028423771968,False,bar_open_or_intrabar_window,0.996019264313242,0.9941311732341758,15m,15m,v9,full,ETH_15m_1786168800000_1,5m,0.4798660778800435,0.0010104304577697,False,0.0,,15m_1786169700000,0,False,0.0,,5m_1786169700000,0
3778,2026-08-15 12:30:00+00:00,3779,2026-08-15 12:45:00+00:00,-1,1877.99,1880.78,2.7899999999999636,0.0014856309139026106,1880.78,0.0,False,3779,2026-08-15 12:45:00+00:00,1880.78,initial_stop,-0.0014856309139026358,-0.003485630913902636,-1.0,-2.346229390681038,False,bar_open_or_intrabar_window,0.9941311732341758,0.9906659988842764,15m,15m,v9,full,ETH_15m_1786797000000_-1,5m,0.7536094643949983,0.0007428025257289,False,0.0,,15m_1786797900000,0,False,0.0,,5m_1786797900000,0
3789,2026-08-15 15:15:00+00:00,3790,2026-08-15 15:30:00+00:00,1,1883.32,1879.95,3.369999999999891,0.0017893931992438307,1879.95,0.6528189910979575,False,3828,2026-08-16 01:00:00+00:00,1879.95,initial_stop,-0.0017893931992438716,-0.0037893931992438717,-1.0,-2.1176973293769135,False,bar_open_or_intrabar_window,0.9906659988842764,0.9869119758853822,15m,15m,v9,full,ETH_15m_1786806900000_1,5m,2.3429047671042027,0.0008924945350776,False,0.0,,15m_1786807800000,0,False,0.0,,5m_1786807800000,0
3925,2026-08-17 01:15:00+00:00,3926,2026-08-17 01:30:00+00:00,1,1893.7,1870.7,23.0,0.01214553519564873,1870.7,1.0560869565217375,False,4027,2026-08-18 02:45:00+00:00,1893.8,opposite_v6_next_open,5.2806674763594685e-05,-0.0019471933252364054,0.0043478260869525675,-0.16032173913044265,False,bar_open_or_intrabar_window,0.9869119758853822,0.9849902674733423,15m,15m,v9,full,ETH_15m_1786929300000_1,5m,4.812874437164255,0.0026645437112325,False,0.0,,15m_1786930200000,0,True,0.5190090537071228,yolo_2f6809a1315c04000c759584,5m_1786930200000,1
4771,2026-08-25 20:45:00+00:00,4772,2026-08-25 21:00:00+00:00,-1,2435.55,2465.33,29.779999999999745,0.012227217671573051,2465.33,0.738415043653473,False,4793,2026-08-26 02:15:00+00:00,2465.33,initial_stop,-0.012227217671572976,-0.014227217671572976,-1.0,-1.1635695097380745,False,bar_open_or_intrabar_window,0.9849902674733423,0.9709765965336181,15m,15m,v9,full,ETH_15m_1787690700000_-1,5m,4.150848189518826,0.0042135349904058,False,0.0,,15m_1787691600000,0,False,0.0,,5m_1787691600000,0
4869,2026-08-26 21:15:00+00:00,4870,2026-08-26 21:30:00+00:00,1,2499.46,2456.75,42.710000000000036,0.017087690941243322,2456.75,1.5640365254038897,False,4993,2026-08-28 04:15:00+00:00,2491.07,opposite_v6_next_open,-0.003356725052611309,-0.005356725052611309,-0.1964411144930898,-0.3134844298759038,False,bar_open_or_intrabar_window,0.9709765965336181,0.9657753418734673,15m,15m,v9,full,ETH_15m_1787778900000_1,5m,2.4774041841575074,0.0043100389839354,True,0.5605161786079407,yolo_e421f2dcf6ae8bcf7f6fabcf,15m_1787779800000,2,False,0.0,,5m_1787779800000,0
5608,2026-09-03 14:00:00+00:00,5609,2026-09-03 14:15:00+00:00,1,2438.64,2412.2400000000002,26.399999999999636,0.010825706131286143,2492.96,4.1564393939394515,True,5698,2026-09-04 12:30:00+00:00,2492.96,trailing_stop,0.022274710494373906,0.020274710494373904,2.0575757575757923,1.8728303030303277,False,bar_open_or_intrabar_window,0.9657753418734673,0.9853561573325568,15m,15m,v9,full,ETH_15m_1788444000000_1,5m,2.7560112261080123,0.0039270183085033,True,0.5671497583389282,yolo_d3d3475a125e1cdb784a3616,15m_1788444900000,2,False,0.0,,5m_1788444900000,0
5974,2026-09-07 09:30:00+00:00,5975,2026-09-07 09:45:00+00:00,-1,2489.33,2503.37,14.039999999999964,0.005640071826555726,2503.37,0.45085470085469687,False,5987,2026-09-07 12:45:00+00:00,2503.37,initial_stop,-0.0056400718265556815,-0.0076400718265556816,-1.0,-1.3546054131054062,False,bar_open_or_intrabar_window,0.9853561573325568,0.9778279655157971,15m,15m,v9,full,ETH_15m_1788773400000_-1,5m,0.6765319282037535,0.0028163702644934,False,0.0,,15m_1788774300000,0,False,0.0,,5m_1788774300000,0
5988,2026-09-07 13:00:00+00:00,5989,2026-09-07 13:15:00+00:00,1,2509.0,2486.29,22.710000000000036,0.0090514149063372,2486.29,0.08102157639806881,False,5992,2026-09-07 14:00:00+00:00,2486.29,initial_stop,-0.009051414906337207,-0.011051414906337207,-1.0,-1.2209599295464557,False,bar_open_or_intrabar_window,0.9778279655157971,0.9670215829618625,15m,15m,v9,full,ETH_15m_1788786000000_1,5m,3.5653194179194205,0.0024230965896586,False,0.0,,15m_1788786900000,0,False,0.0,,5m_1788786900000,0
6071,2026-09-08 09:45:00+00:00,6072,2026-09-08 10:00:00+00:00,1,2490.86,2473.02,17.840000000000146,0.007162184948170569,2473.02,0.4764573991031351,False,6076,2026-09-08 11:00:00+00:00,2473.02,initial_stop,-0.007162184948170558,-0.009162184948170558,-1.0,-1.2792443946188303,False,bar_open_or_intrabar_window,0.9670215829618625,0.9581615523698932,15m,15m,v9,full,ETH_15m_1788860700000_1,5m,1.3586162697822295,0.0030525512937326,False,0.0,,15m_1788861600000,0,False,0.0,,5m_1788861600000,0
6146,2026-09-09 04:30:00+00:00,6147,2026-09-09 04:45:00+00:00,1,2511.17,2483.76,27.409999999999854,0.01091523074901335,2483.76,0.431594308646479,False,6171,2026-09-09 10:45:00+00:00,2483.76,initial_stop,-0.01091523074901335,-0.01291523074901335,-1.0,-1.1832302079533028,False,bar_open_or_intrabar_window,0.9581615523698932,0.9457866748262032,15m,15m,v9,full,ETH_15m_1788928200000_1,5m,4.414559565703732,0.0028294565334552,False,0.0,,15m_1788929100000,1,False,0.0,,5m_1788929100000,0
4869,2026-08-26 21:15:00+00:00,4870,2026-08-26 21:30:00+00:00,1,2499.46,2456.75,42.710000000000036,0.017087690941243322,2456.75,1.5640365254038897,False,4993,2026-08-28 04:15:00+00:00,2491.07,opposite_v6_next_open,-0.003356725052611309,-0.005356725052611309,-0.1964411144930898,-0.3134844298759038,False,bar_open_or_intrabar_window,1.0,0.9946432749473887,15m,15m,v9_same,full,ETH_15m_1787778900000_1,5m,2.4774041841575074,0.0043100389839354,True,0.5605161786079407,yolo_e421f2dcf6ae8bcf7f6fabcf,15m_1787779800000,2,False,0.0,,5m_1787779800000,0
5608,2026-09-03 14:00:00+00:00,5609,2026-09-03 14:15:00+00:00,1,2438.64,2412.2400000000002,26.399999999999636,0.010825706131286143,2492.96,4.1564393939394515,True,5698,2026-09-04 12:30:00+00:00,2492.96,trailing_stop,0.022274710494373906,0.020274710494373904,2.0575757575757923,1.8728303030303277,False,bar_open_or_intrabar_window,0.9946432749473887,1.014809379392123,15m,15m,v9_same,full,ETH_15m_1788444000000_1,5m,2.7560112261080123,0.0039270183085033,True,0.5671497583389282,yolo_d3d3475a125e1cdb784a3616,15m_1788444900000,2,False,0.0,,5m_1788444900000,0
2281,2026-07-30 22:15:00+00:00,2282,2026-07-30 22:30:00+00:00,1,1931.19,1914.0900000000001,17.09999999999991,0.008854644027775574,1914.0900000000001,0.27543859649123165,False,2290,2026-07-31 00:30:00+00:00,1914.0900000000001,initial_stop,-0.008854644027775582,-0.010854644027775582,-1.0,-1.2258701754385988,False,bar_open_or_intrabar_window,1.0,0.9891453559722244,15m,15m,v9_lower,full,ETH_15m_1785449700000_1,5m,3.0451850487456107,0.0028790106553556,False,0.0,,15m_1785450600000,0,True,0.6587057113647461,yolo_6a0e818bef44aea8d136544a,5m_1785450600000,1
2833,2026-08-05 16:15:00+00:00,2834,2026-08-05 16:30:00+00:00,1,1895.0,1870.47,24.529999999999973,0.012944591029023733,1870.47,1.9975540154912375,False,3165,2026-08-09 03:15:00+00:00,1912.25,opposite_v6_next_open,0.009102902374670263,0.007102902374670263,0.7032205462698744,0.5487158581329051,False,bar_open_or_intrabar_window,0.9891453559722244,0.9961711588700536,15m,15m,v9_lower,full,ETH_15m_1785946500000_1,5m,4.700896422775553,0.0040309476621839,False,0.0,,15m_1785947400000,0,True,0.8168796300888062,yolo_ffe9ad8575ef97ce67fe11a9,5m_1785947400000,2
3925,2026-08-17 01:15:00+00:00,3926,2026-08-17 01:30:00+00:00,1,1893.7,1870.7,23.0,0.01214553519564873,1870.7,1.0560869565217375,False,4027,2026-08-18 02:45:00+00:00,1893.8,opposite_v6_next_open,5.2806674763594685e-05,-0.0019471933252364054,0.0043478260869525675,-0.16032173913044265,False,bar_open_or_intrabar_window,0.9961711588700536,0.9942314210387088,15m,15m,v9_lower,full,ETH_15m_1786929300000_1,5m,4.812874437164255,0.0026645437112325,False,0.0,,15m_1786930200000,0,True,0.5190090537071228,yolo_2f6809a1315c04000c759584,5m_1786930200000,1
988,2026-07-20 06:00:00+00:00,989,2026-07-20 06:30:00+00:00,-1,1855.54,1881.43,25.8900000000001,0.013952811580456418,1881.43,0.5616067979914989,False,999,2026-07-20 11:30:00+00:00,1881.43,initial_stop,-0.013952811580456359,-0.01595281158045636,-1.0,-1.143340285824638,False,bar_open_or_intrabar_window,1.0,0.9840471884195436,30m,30m,v9,full,ETH_30m_1784527200000_-1,15m,1.0632506034014395,0.0060596097459567,False,0.0,,30m_1784529000000,0,False,0.0,,15m_1784529000000,0
1007,2026-07-20 15:30:00+00:00,1008,2026-07-20 16:00:00+00:00,1,1901.5,1849.58,51.92000000000007,0.02730475940047335,1849.58,1.0662557781201816,False,1195,2026-07-24 13:30:00+00:00,1849.58,initial_stop,-0.02730475940047339,-0.02930475940047339,-1.0,-1.0732473035439152,False,bar_open_or_intrabar_window,0.9840471884195436,0.9552099223241967,30m,30m,v9,full,ETH_30m_1784561400000_1,15m,3.2281306780909707,0.0069864024531874,False,0.0,,30m_1784563200000,0,False,0.0,,15m_1784563200000,0
1531,2026-07-31 13:30:00+00:00,1532,2026-07-31 14:00:00+00:00,-1,1866.45,1891.51,25.059999999999945,0.013426558439818877,1891.51,1.8228252194732706,False,1642,2026-08-02 21:00:00+00:00,1882.76,opposite_v6_next_open,-0.008738514291837474,-0.010738514291837474,-0.6508379888268149,-0.7997964884277773,False,bar_open_or_intrabar_window,0.9552099223241967,0.9449523869216133,30m,30m,v9,full,ETH_30m_1785504600000_-1,15m,5.081068426448287,0.00489659679886,False,0.0,,30m_1785506400000,0,False,0.0,,15m_1785506400000,0
1776,2026-08-05 16:00:00+00:00,1777,2026-08-05 16:30:00+00:00,1,1895.0,1866.3700000000001,28.62999999999988,0.015108179419525004,1866.3700000000001,1.7114914425427943,False,1984,2026-08-10 00:00:00+00:00,1910.0,opposite_v6_next_open,0.0079155672823219,0.0059155672823219,0.5239259517988146,0.39154732797764746,False,bar_open_or_intrabar_window,0.9449523869216133,0.9505423163450388,30m,30m,v9,full,ETH_30m_1785945600000_1,15m,4.475794141496158,0.005247313491542,False,0.0,,30m_1785947400000,0,False,0.0,,15m_1785947400000,0
1983,2026-08-09 23:30:00+00:00,1984,2026-08-10 00:00:00+00:00,-1,1910.0,1938.92,28.920000000000073,0.015141361256544542,1938.92,1.992738589211617,False,2105,2026-08-12 12:30:00+00:00,1921.9,opposite_v6_next_open,-0.0062303664921465884,-0.008230366492146588,-0.4114799446749675,-0.5435684647302885,False,bar_open_or_intrabar_window,0.9505423163450388,0.9427190047152252,30m,30m,v9,full,ETH_30m_1786318200000_-1,15m,6.3218329541388085,0.0026218458961371,False,0.0,,30m_1786320000000,0,False,0.0,,15m_1786320000000,0
2326,2026-08-17 03:00:00+00:00,2327,2026-08-17 03:30:00+00:00,1,1897.83,1876.21,21.61999999999989,0.011391958183820411,2425.96,30.134597594819773,True,2570,2026-08-22 05:00:00+00:00,2425.96,trailing_stop,0.27828098407128143,0.27628098407128143,24.427844588344254,24.252282146161086,False,bar_open_or_intrabar_window,0.9427190047152252,1.2031743390406466,30m,30m,v9,full,ETH_30m_1786935600000_1,15m,2.382929466694978,0.0032954346022206,False,0.0,,30m_1786937400000,0,False,0.0,,15m_1786937400000,0
3057,2026-09-01 08:30:00+00:00,3058,2026-09-01 09:00:00+00:00,-1,2447.27,2479.04,31.769999999999982,0.012981812386863722,2421.34,2.886685552407935,True,3161,2026-09-03 12:30:00+00:00,2421.34,trailing_stop,0.010595479861233104,0.008595479861233104,0.8161787850173072,0.6621170915958435,False,bar_open_or_intrabar_window,1.2031743390406466,1.213516199841423,30m,30m,v9,full,ETH_30m_1788251400000_-1,15m,3.7900742165207726,0.0045361897548683,False,0.0,,30m_1788253200000,0,False,0.0,,15m_1788253200000,0
3387,2026-09-08 05:30:00+00:00,3388,2026-09-08 06:00:00+00:00,-1,2472.44,2491.4,18.960000000000036,0.007668537962498599,2491.4,0.5791139240506328,False,3395,2026-09-08 09:30:00+00:00,2491.4,initial_stop,-0.007668537962498556,-0.009668537962498556,-1.0,-1.2608059071729898,False,bar_open_or_intrabar_window,1.213516199841423,1.2017832723951491,30m,30m,v9,full,ETH_30m_1788845400000_-1,15m,1.7974362174724356,0.0038311930883535,False,0.0,,30m_1788847200000,0,False,0.0,,15m_1788847200000,0
3438,2026-09-09 07:00:00+00:00,3439,2026-09-09 07:30:00+00:00,1,2513.79,2487.9500000000003,25.83999999999969,0.010279299384594454,2487.9500000000003,0.3564241486068168,False,3444,2026-09-09 10:00:00+00:00,2487.9500000000003,initial_stop,-0.010279299384594487,-0.012279299384594487,-1.0,-1.1945657894736896,False,bar_open_or_intrabar_window,1.2017832723951491,1.1870262157980114,30m,30m,v9,full,ETH_30m_1788937200000_1,15m,4.154443983165494,0.0042939472455314,False,0.0,,30m_1788939000000,0,False,0.0,,15m_1788939000000,0
3467,2026-09-09 21:30:00+00:00,3468,2026-09-09 22:00:00+00:00,-1,2460.7,2487.4900000000002,26.79000000000042,0.010887145934083967,2487.4900000000002,2.1153415453526963,False,3545,2026-09-11 12:30:00+00:00,2487.4900000000002,initial_stop,-0.01088714593408402,-0.01288714593408402,-1.0,-1.1837028742067954,False,bar_open_or_intrabar_window,1.1870262157980114,1.171728835727439,30m,30m,v9,full,ETH_30m_1788989400000_-1,15m,0.4309377767221742,0.0054431383639144,False,0.0,,30m_1788991200000,0,False,0.0,,15m_1788991200000,0
1249,2026-08-05 17:00:00+00:00,1250,2026-08-05 18:00:00+00:00,1,1916.13,1852.38,63.75,0.03327018521707817,1852.38,0.43717647058823356,False,1369,2026-08-10 17:00:00+00:00,1871.6,opposite_v6_next_open,-0.023239550552415666,-0.025239550552415668,-0.6985098039215718,-0.7586236862745136,False,bar_open_or_intrabar_window,1.0,0.9747604494475843,1H,1H,v9,full,ETH_1H_1785949200000_1,15m,4.922667415844635,0.0068135029873779,True,0.8094080090522766,yolo_6caf303d59a1fafc1203ae2b,1H_1785952800000,2,True,0.5034376978874207,yolo_b5075dbdbd3f70476107af24,15m_1785952800000,1
1455,2026-08-14 07:00:00+00:00,1456,2026-08-14 08:00:00+00:00,-1,1872.55,1890.03,17.480000000000018,0.009334864222584187,1890.03,0.544622425629289,False,1512,2026-08-16 16:00:00+00:00,1890.03,initial_stop,-0.009334864222584116,-0.011334864222584116,-1.0,-1.214250572082372,False,bar_open_or_intrabar_window,0.9747604494475843,0.9637116721035509,1H,1H,v9,full,ETH_1H_1786690800000_-1,15m,1.1526526027596409,0.0041921770618996,False,0.0,,1H_1786694400000,0,False,0.0,,15m_1786694400000,0
1559,2026-08-18 15:00:00+00:00,1560,2026-08-18 16:00:00+00:00,1,1916.71,1891.26,25.450000000000045,0.013277960672193521,2382.84,24.857760314341807,True,1645,2026-08-22 05:00:00+00:00,2382.84,trailing_stop,0.24319276259841094,0.24119276259841094,18.315520628683664,18.16489508840862,False,bar_open_or_intrabar_window,0.9637116721035509,1.1961519526465403,1H,1H,v9,full,ETH_1H_1787065200000_1,15m,3.51578419160782,0.0047778611795967,False,0.0,,1H_1787068800000,0,False,0.0,,15m_1787068800000,0
1249,2026-08-05 17:00:00+00:00,1250,2026-08-05 18:00:00+00:00,1,1916.13,1852.38,63.75,0.03327018521707817,1852.38,0.43717647058823356,False,1369,2026-08-10 17:00:00+00:00,1871.6,opposite_v6_next_open,-0.023239550552415666,-0.025239550552415668,-0.6985098039215718,-0.7586236862745136,False,bar_open_or_intrabar_window,1.0,0.9747604494475843,1H,1H,v9_same,full,ETH_1H_1785949200000_1,15m,4.922667415844635,0.0068135029873779,True,0.8094080090522766,yolo_6caf303d59a1fafc1203ae2b,1H_1785952800000,2,True,0.5034376978874207,yolo_b5075dbdbd3f70476107af24,15m_1785952800000,1
1249,2026-08-05 17:00:00+00:00,1250,2026-08-05 18:00:00+00:00,1,1916.13,1852.38,63.75,0.03327018521707817,1852.38,0.43717647058823356,False,1369,2026-08-10 17:00:00+00:00,1871.6,opposite_v6_next_open,-0.023239550552415666,-0.025239550552415668,-0.6985098039215718,-0.7586236862745136,False,bar_open_or_intrabar_window,1.0,0.9747604494475843,1H,1H,v9_lower,full,ETH_1H_1785949200000_1,15m,4.922667415844635,0.0068135029873779,True,0.8094080090522766,yolo_6caf303d59a1fafc1203ae2b,1H_1785952800000,2,True,0.5034376978874207,yolo_b5075dbdbd3f70476107af24,15m_1785952800000,1
1249,2026-08-05 17:00:00+00:00,1250,2026-08-05 18:00:00+00:00,1,1916.13,1852.38,63.75,0.03327018521707817,1852.38,0.43717647058823356,False,1369,2026-08-10 17:00:00+00:00,1871.6,opposite_v6_next_open,-0.023239550552415666,-0.025239550552415668,-0.6985098039215718,-0.7586236862745136,False,bar_open_or_intrabar_window,1.0,0.9747604494475843,1H,1H,v9_both,full,ETH_1H_1785949200000_1,15m,4.922667415844635,0.0068135029873779,True,0.8094080090522766,yolo_6caf303d59a1fafc1203ae2b,1H_1785952800000,2,True,0.5034376978874207,yolo_b5075dbdbd3f70476107af24,15m_1785952800000,1
863,2026-08-07 12:00:00+00:00,864,2026-08-07 16:00:00+00:00,1,1917.14,1873.08,44.06000000000017,0.022982150495008277,1873.08,0.47140263277348843,False,881,2026-08-10 12:00:00+00:00,1873.08,initial_stop,-0.02298215049500829,-0.024982150495008293,-1.0,-1.0870240581025876,False,bar_open_or_intrabar_window,1.0,0.9750178495049917,4H,4H,v9,full,ETH_4H_1786104000000_1,1H,3.2431993040732907,0.0114903008532673,False,0.0,,4H_1786118400000,0,False,0.0,,1H_1786118400000,0
932,2026-08-19 00:00:00+00:00,933,2026-08-19 04:00:00+00:00,1,1911.2,1881.16,30.039999999999964,0.015717873587274993,2379.54,21.80625832223705,True,1018,2026-09-02 08:00:00+00:00,2379.54,trailing_stop,0.24505023022185002,0.24305023022185002,15.590545938748352,15.463302263648478,False,bar_open_or_intrabar_window,0.9750178495049917,1.211996162297593,4H,4H,v9,full,ETH_4H_1787097600000_1,1H,1.6099817477139025,0.007858331883954,False,0.0,,4H_1787112000000,0,False,0.0,,1H_1787112000000,0
