rule,dimension,value,closed,gt5,precision,mean_net_bp
original_all,asset,NIGHT,49,4,0.08163265306122448,-26.333988983603412
original_all,asset,NIL,41,1,0.024390243902439025,111.00030626366315
original_all,asset,NKN,8,0,0.0,-245.89880033454813
original_all,asset,NMR,66,0,0.0,-164.3665423018568
original_all,asset,NOK,5,1,0.2,259.562026094593
original_all,asset,NOM,27,0,0.0,-227.2393258427379
original_all,asset,NOT,65,2,0.03076923076923077,18.247877939547532
original_all,asset,NOW,4,0,0.0,-7.0563772842972545
original_all,asset,NTRN,16,1,0.0625,-126.70147285948845
original_all,asset,NVDA,19,2,0.10526315789473684,23.024380935946372
original_all,asset,NXPC,40,2,0.05,-106.13990991794755
original_all,asset,O,24,2,0.08333333333333333,15.187131590673793
original_all,asset,OBOL,5,0,0.0,-63.45966298024339
original_all,asset,OFC,12,0,0.0,-487.29276648513377
original_all,asset,OG,31,0,0.0,-96.85982939450335
original_all,asset,OGN,29,0,0.0,-70.87141404435114
original_all,asset,OKB,39,2,0.05128205128205128,3.7255202776586334
original_all,asset,OKTA,2,0,0.0,-198.493301717178
original_all,asset,OL,52,1,0.019230769230769232,-47.592622825220516
original_all,asset,OM,11,0,0.0,-317.86630765217245
original_all,asset,ON,32,1,0.03125,-375.7851503677005
original_all,asset,ONDO,82,0,0.0,-107.08637772517129
original_all,asset,ONDS,3,0,0.0,-81.982990904478
original_all,asset,ONE,89,2,0.02247191011235955,-125.7072896040483
original_all,asset,ONG,37,0,0.0,-186.21441700200427
original_all,asset,ONT,68,3,0.04411764705882353,21.09529403694142
original_all,asset,OP,65,0,0.0,-74.09999481253882
original_all,asset,OPEN,30,0,0.0,-107.3012991534767
original_all,asset,OPG,33,7,0.21212121212121213,1262.088451648735
original_all,asset,OPN,48,0,0.0,-100.63588832828903
original_all,asset,ORCA,37,4,0.10810810810810811,16.39316554046135
original_all,asset,ORCL,13,1,0.07692307692307693,99.17797574097702
original_all,asset,ORDER,60,0,0.0,-200.84923143685324
original_all,asset,ORDI,92,11,0.11956521739130435,281.9184970094476
original_all,asset,OSCR,3,1,0.3333333333333333,381.8902920070896
original_all,asset,OUST,2,0,0.0,-221.12816231204252
original_all,asset,OXT,15,1,0.06666666666666667,-27.747483156695278
original_all,asset,PARTI,63,0,0.0,-225.36843218115635
original_all,asset,PAXG,29,1,0.034482758620689655,-14.540012666516455
original_all,asset,PENDLE,47,2,0.0425531914893617,-50.182280813520194
original_all,asset,PENG,1,0,0.0,-59.336411835128004
original_all,asset,PENGU,75,4,0.05333333333333334,-76.63107664331704
original_all,asset,PEOPLE,68,0,0.0,-19.036271667021733
original_all,asset,PEPE,45,1,0.022222222222222223,-12.044821603968312
original_all,asset,PERP,4,0,0.0,-248.662913532472
original_all,asset,PHA,35,0,0.0,-18.73440200165053
original_all,asset,PHAROS,6,0,0.0,-75.08576055738733
original_all,asset,PHB,15,1,0.06666666666666667,63.06335931507341
original_all,asset,PI,39,4,0.10256410256410256,107.7545025038586
original_all,asset,PIEVERSE,80,4,0.05,104.63154515165255
original_all,asset,PIPPIN,47,1,0.02127659574468085,11.054237700398202
original_all,asset,PIXEL,22,0,0.0,-152.8041336375792
original_all,asset,PLAY,40,7,0.175,545.7088326072333
original_all,asset,PLTR,15,0,0.0,-170.0728708915123
original_all,asset,PLUME,86,11,0.12790697674418605,186.82900107900934
original_all,asset,PNUT,65,0,0.0,-239.23107202499273
original_all,asset,POET,1,0,0.0,-511.406439118857
original_all,asset,POL,57,0,0.0,-106.52938336363285
original_all,asset,POLYX,32,0,0.0,-190.9678388033071
original_all,asset,PONKE,3,0,0.0,-230.676872283826
original_all,asset,POPCAT,64,2,0.03125,-139.1912416002182
original_all,asset,PORT3,9,0,0.0,-49.18051002907644
original_all,asset,PORTAL,28,0,0.0,-422.10427026724966
original_all,asset,POWER,40,0,0.0,-119.38493085449282
original_all,asset,POWR,35,1,0.02857142857142857,-51.058359953442675
original_all,asset,PRL,24,2,0.08333333333333333,772.4222108112272
original_all,asset,PROM,33,9,0.2727272727272727,1994.9264346786838
original_all,asset,PROMPT,25,1,0.04,-105.31749374498452
original_all,asset,PROS,19,1,0.05263157894736842,-191.44205651475656
original_all,asset,PROVE,75,0,0.0,-69.0558039628515
original_all,asset,PTB,20,0,0.0,-267.7840416717252
original_all,asset,PUFFER,14,0,0.0,-322.62265674016396
original_all,asset,PUMP,69,6,0.08695652173913043,316.384380031264
original_all,asset,PUMPBTC,22,1,0.045454545454545456,51.494130004880546
original_all,asset,PUNDIX,31,0,0.0,-174.81441328831355
original_all,asset,PURR,1,0,0.0,-653.9144215530899
original_all,asset,PYTH,67,0,0.0,-182.57914032841487
original_all,asset,Q,56,3,0.05357142857142857,53.78893931722667
original_all,asset,QCOM,14,0,0.0,-62.423030603623715
original_all,asset,QNT,34,1,0.029411764705882353,-86.96153536122793
original_all,asset,QQQ,16,0,0.0,-36.76787344069318
original_all,asset,QTUM,91,2,0.02197802197802198,-98.29761849123891
original_all,asset,QUICK,3,0,0.0,158.27648499459235
original_all,asset,RAM,6,0,0.0,351.48231964742865
original_all,asset,RARE,42,2,0.047619047619047616,-120.61257113403093
original_all,asset,RAVE,73,3,0.0410958904109589,2146.8423666140357
original_all,asset,RAY,47,2,0.0425531914893617,103.64851426878106
original_all,asset,RAYSOL,44,2,0.045454545454545456,9.522989560085513
original_all,asset,RDDT,1,0,0.0,50.943549204418
original_all,asset,RDNT,10,0,0.0,-153.281803864305
original_all,asset,RDW,4,0,0.0,122.76278839097024
original_all,asset,RE,15,0,0.0,-29.816953590228604
original_all,asset,RECALL,76,0,0.0,-231.88485854014868
original_all,asset,RED,35,2,0.05714285714285714,199.0034618087437
original_all,asset,REI,3,0,0.0,-383.06490868309703
original_all,asset,RENDER,70,2,0.02857142857142857,-42.60621834446132
original_all,asset,RESOLV,72,2,0.027777777777777776,-223.4409919749956
original_all,asset,REZ,26,0,0.0,152.32553958115625
original_all,asset,RIF,39,2,0.05128205128205128,-240.27209687339044
original_all,asset,RIVER,45,0,0.0,-404.9357960084571
original_all,asset,RIVN,4,0,0.0,-41.469924172880496
original_all,asset,RKLB,7,0,0.0,257.6014479757973
original_all,asset,RLC,32,1,0.03125,-69.9027171757209
original_all,asset,RLS,25,0,0.0,-243.9274542655333
original_all,asset,ROBO,42,0,0.0,-170.94218288248152
original_all,asset,ROK,6,0,0.0,-180.453915266516
original_all,asset,RON,4,0,0.0,-130.9156191279555
original_all,asset,RONIN,23,0,0.0,32.444182191902314
original_all,asset,ROSE,51,1,0.0196078431372549,24.791720034475404
original_all,asset,RPL,28,0,0.0,-245.60662305609193
original_all,asset,RSR,87,7,0.08045977011494253,-35.7494858787561
original_all,asset,RUNE,39,0,0.0,-127.62174128013991
original_all,asset,RVN,62,0,0.0,-116.74338028653553
original_all,asset,RVV,9,0,0.0,-463.3196175453036
original_all,asset,S,80,1,0.0125,-96.2521364451736
original_all,asset,SAFE,38,3,0.07894736842105263,12.983067325530627
original_all,asset,SAGA,36,1,0.027777777777777776,-162.61085403749195
original_all,asset,SAHARA,73,2,0.0273972602739726,119.89481877667919
original_all,asset,SAMSUNG,3,0,0.0,338.01607500255597
original_all,asset,SAND,69,0,0.0,-132.05592024708633
original_all,asset,SANTOS,33,0,0.0,-75.54885913868678
original_all,asset,SAPIEN,64,2,0.03125,68.32912318357951
original_all,asset,SCR,30,1,0.03333333333333333,-83.46532229508567
original_all,asset,SCRT,37,2,0.05405405405405406,121.47101341172205
original_all,asset,SEI,69,1,0.014492753623188406,-38.854126928055706
original_all,asset,SENT,76,0,0.0,-154.4575917998336
original_all,asset,SFP,54,1,0.018518518518518517,186.2424877598566
original_all,asset,SHAZ,8,2,0.25,419.4991238184466
original_all,asset,SHELL,54,3,0.05555555555555555,-23.84539364162928
original_all,asset,SHIB,41,1,0.024390243902439025,-120.20977171927774
original_all,asset,SHLD,14,0,0.0,-172.199919216108
original_all,asset,SHOP,1,0,0.0,-139.848192289765
original_all,asset,SIGN,28,2,0.07142857142857142,-84.96460017266725
original_all,asset,SIMO,2,0,0.0,84.03050061874849
original_all,asset,SIREN,34,6,0.17647058823529413,1066.6147495639423
original_all,asset,SKATE,7,0,0.0,-863.8705089647765
original_all,asset,SKDD,2,0,0.0,-292.153030379223
original_all,asset,SKHY,9,0,0.0,-7.689426828908019
original_all,asset,SKHYNIX,8,0,0.0,38.406280327037116
original_all,asset,SKL,39,2,0.05128205128205128,-233.35179067414228
original_all,asset,SKR,26,1,0.038461538461538464,-10.343944209833733
original_all,asset,SKUU,1,0,0.0,-314.985250737462
original_all,asset,SKY,95,0,0.0,-161.60003259779938
original_all,asset,SKYAI,31,4,0.12903225806451613,331.1060211562477
original_all,asset,SLERF,1,0,0.0,576.185423771631
original_all,asset,SLP,42,3,0.07142857142857142,244.22550680265303
original_all,asset,SLX,30,0,0.0,-202.25467539355105
original_all,asset,SMCI,4,0,0.0,1141.2324804570285
original_all,asset,SMH,2,0,0.0,53.52860676200149
original_all,asset,SNDK,15,1,0.06666666666666667,515.4672746490205
original_all,asset,SNOW,1,0,0.0,-100.772555214448
original_all,asset,SNX,72,0,0.0,-285.2542292074962
original_all,asset,SNXX,7,2,0.2857142857142857,2542.2617653923003
original_all,asset,SOFTBANK,3,0,0.0,-259.101930968737
original_all,asset,SOL,63,1,0.015873015873015872,-110.86094982694232
original_all,asset,SOLV,35,4,0.11428571428571428,459.5897314336351
original_all,asset,SOMI,42,2,0.047619047619047616,-152.9854937840087
original_all,asset,SONIC,28,1,0.03571428571428571,-163.85207233272845
original_all,asset,SONY,4,0,0.0,-102.34096834817575
original_all,asset,SOON,87,2,0.022988505747126436,27.87252900955401
original_all,asset,SOPH,64,0,0.0,-203.9581537623788
original_all,asset,SOXL,2,0,0.0,-505.32520631272143
original_all,asset,SOXS,3,0,0.0,-273.10628546195966
original_all,asset,SPACE,54,3,0.05555555555555555,168.47927193223154
original_all,asset,SPCX,10,0,0.0,17.960410139818006
original_all,asset,SPELL,29,0,0.0,-98.18819130158708
original_all,asset,SPK,80,2,0.025,-187.9567574399991
original_all,asset,SPORTFUN,28,3,0.10714285714285714,-16.54470753693578
original_all,asset,SPX,95,2,0.021052631578947368,-63.117001363405556
original_all,asset,SPY,22,0,0.0,-38.37215803394537
original_all,asset,SQD,39,0,0.0,-182.34668132228828
original_all,asset,SQQQ,5,0,0.0,-5.327698616549193
original_all,asset,SSV,92,2,0.021739130434782608,-143.79122067252004
original_all,asset,STABLE,72,5,0.06944444444444445,145.95648356091382
original_all,asset,STAR,7,0,0.0,-506.43172832156074
original_all,asset,STBL,50,0,0.0,-376.8934131372823
original_all,asset,STEEM,31,0,0.0,-80.32134277351474
original_all,asset,STG,36,3,0.08333333333333333,100.00406527574633
original_all,asset,STO,32,2,0.0625,-66.34748105733557
original_all,asset,STORJ,29,3,0.10344827586206896,-24.26559030500792
original_all,asset,STRC,9,1,0.1111111111111111,0.593132020252445
original_all,asset,STRK,81,4,0.04938271604938271,-101.6182950710104
original_all,asset,STX,72,0,0.0,-162.9537033934691
original_all,asset,SUI,80,2,0.025,16.63849784444464
original_all,asset,SUN,40,1,0.025,-16.244003169314475
original_all,asset,SUPER,39,0,0.0,-36.90369853278899
original_all,asset,SUSHI,69,0,0.0,-214.948473738511
original_all,asset,SWARMS,32,3,0.09375,614.8804824114379
original_all,asset,SWELL,5,0,0.0,-577.1002510667098
original_all,asset,SXT,32,0,0.0,-329.2189390978238
original_all,asset,SYN,32,0,0.0,-134.63166256487395
original_all,asset,SYRUP,72,1,0.013888888888888888,-56.54729728803099
original_all,asset,SYS,19,0,0.0,-77.06158633194268
original_all,asset,T,29,1,0.034482758620689655,109.2107824029952
original_all,asset,TA,33,1,0.030303030303030304,-344.712409745624
original_all,asset,TAC,31,1,0.03225806451612903,22.878944809215426
original_all,asset,TAG,38,2,0.05263157894736842,-223.11587840497333
original_all,asset,TAIKO,44,1,0.022727272727272728,-24.868798261125953
original_all,asset,TAKE,37,1,0.02702702702702703,-72.70196166383946
original_all,asset,TANSSI,8,0,0.0,-379.0635298358816
original_all,asset,TAO,67,3,0.04477611940298507,-20.415738832150915
original_all,asset,TER,3,0,0.0,426.30454843653405
original_all,asset,THE,41,0,0.0,-63.84504327333321
original_all,asset,THETA,76,2,0.02631578947368421,-83.94141680795155
original_all,asset,TIA,38,1,0.02631578947368421,-234.04630550226318
original_all,asset,TLM,30,0,0.0,-275.2478924326906
original_all,asset,TNSR,27,1,0.037037037037037035,-94.80345386222778
original_all,asset,TOKEN,7,0,0.0,-244.6320524874993
original_all,asset,TON,23,0,0.0,-154.48300111652532
original_all,asset,TOSHI,33,0,0.0,-207.1881595090136
original_all,asset,TOWNS,57,0,0.0,-262.56727392342754
original_all,asset,TQQQ,1,0,0.0,-53.012774508397
original_all,asset,TRADOOR,39,3,0.07692307692307693,70.1347764974257
original_all,asset,TRB,63,0,0.0,175.72800587421077
original_all,asset,TREE,24,0,0.0,-139.9744709238822
original_all,asset,TRIA,45,1,0.022222222222222223,70.68622220169968
original_all,asset,TRU,17,0,0.0,-155.77207949063177
original_all,asset,TRUMP,60,0,0.0,-181.4540013238968
original_all,asset,TRUST,68,0,0.0,138.40234015673067
original_all,asset,TRUTH,100,0,0.0,-207.58516526048894
original_all,asset,TRX,75,0,0.0,-5.091013111671187
original_all,asset,TSEM,5,0,0.0,30.72800036599081
original_all,asset,TSLA,15,2,0.13333333333333333,113.0245100077131
original_all,asset,TSM,18,0,0.0,-1.0229001867012184
original_all,asset,TST,38,0,0.0,-279.4440615240728
original_all,asset,TTMI,3,0,0.0,193.10347469315832
original_all,asset,TTWO,1,0,0.0,-94.22775472568
original_all,asset,TURBO,80,2,0.025,-15.166821167435756
original_all,asset,TURTLE,35,0,0.0,-84.17521962062267
original_all,asset,TUT,38,1,0.02631578947368421,44.982986293065
original_all,asset,TWLO,5,0,0.0,260.53285494384835
original_all,asset,TWT,48,1,0.020833333333333332,-85.35115334788374
original_all,asset,UAI,38,0,0.0,-351.0781750632188
original_all,asset,UB,59,2,0.03389830508474576,-305.8000762600061
original_all,asset,UMA,66,0,0.0,-148.82311585140823
original_all,asset,UNH,3,0,0.0,-235.7552181593517
original_all,asset,UNI,73,3,0.0410958904109589,124.24612062226824
original_all,asset,UP,18,1,0.05555555555555555,257.46244891776115
original_all,asset,URNM,6,0,0.0,30.9422818124405
original_all,asset,US,25,1,0.04,-123.06226630086816
original_all,asset,USAR,6,0,0.0,-246.52101950296384
original_all,asset,USELESS,89,0,0.0,-445.86820359819
original_all,asset,USO,10,0,0.0,144.1939179800224
original_all,asset,USTC,36,0,0.0,-301.9771301657138
original_all,asset,USUAL,42,4,0.09523809523809523,75.68488935575644
original_all,asset,UVXY,4,0,0.0,-169.41490671563125
original_all,asset,VANA,99,1,0.010101010101010102,-177.63296619687011
original_all,asset,VANRY,38,2,0.05263157894736842,-176.9230402162312
original_all,asset,VELO,5,0,0.0,678.8252167149808
original_all,asset,VELODROME,28,0,0.0,49.838532574670936
original_all,asset,VELVET,31,4,0.12903225806451613,1955.6025643916914
original_all,asset,VET,41,1,0.024390243902439025,-91.50374999950652
original_all,asset,VFY,11,0,0.0,291.39275030008594
original_all,asset,VIC,24,2,0.08333333333333333,83.966269403232
original_all,asset,VINE,24,2,0.08333333333333333,-243.28658359341352
original_all,asset,VIRTUAL,88,2,0.022727272727272728,-122.05393002138308
original_all,asset,VOXEL,8,0,0.0,-469.5420373271918
original_all,asset,VRT,4,0,0.0,84.26525771201501
original_all,asset,VTHO,35,0,0.0,-124.25793762713198
original_all,asset,VVV,45,6,0.13333333333333333,799.547479631485
original_all,asset,W,72,0,0.0,-80.27699755279782
original_all,asset,WAL,55,0,0.0,-218.4526938434584
original_all,asset,WAXP,27,0,0.0,-201.85468724253784
original_all,asset,WCT,86,0,0.0,-169.16733144173287
original_all,asset,WDC,10,1,0.1,-136.2534144423902
original_all,asset,WEN,1,0,0.0,-210.877816002662
original_all,asset,WET,62,0,0.0,88.95997621492498
original_all,asset,WIF,74,5,0.06756756756756757,40.742052437135655
original_all,asset,WLD,62,0,0.0,-117.43909406750382
original_all,asset,WLFI,66,0,0.0,-111.17788587291898
original_all,asset,WOO,73,1,0.0136986301369863,-78.92826616075851
original_all,asset,XAG,24,0,0.0,2.999874545401137
original_all,asset,XAI,35,4,0.11428571428571428,28.476449117614216
original_all,asset,XAN,41,0,0.0,-128.9851578967646
original_all,asset,XAU,32,3,0.09375,52.83781921059465
original_all,asset,XAUT,11,0,0.0,-33.571746763871
original_all,asset,XBI,3,0,0.0,79.66378359539533
original_all,asset,XCN,5,0,0.0,-536.3452937089372
original_all,asset,XCU,25,0,0.0,19.248775039056717
original_all,asset,XIAOMI,1,0,0.0,-70.18120992472801
original_all,asset,XLE,10,0,0.0,-21.346118146707095
original_all,asset,XLM,71,0,0.0,-119.4045479844951
original_all,asset,XMR,34,1,0.029411764705882353,-124.22347275422588
original_all,asset,XNY,35,2,0.05714285714285714,145.41313952655253
original_all,asset,XPD,19,0,0.0,-68.34128628149206
original_all,asset,XPIN,31,1,0.03225806451612903,-50.35066383726393
original_all,asset,XPL,75,6,0.08,-155.87286700292555
original_all,asset,XPT,21,0,0.0,-59.22294651057859
original_all,asset,XRP,72,4,0.05555555555555555,92.48863008532982
original_all,asset,XTZ,71,0,0.0,-38.78826823454535
original_all,asset,XVG,25,0,0.0,-50.72810117466599
original_all,asset,XVS,38,1,0.02631578947368421,84.71998515262352
original_all,asset,YALA,11,0,0.0,-331.0652177791213
original_all,asset,YB,87,0,0.0,-57.6773104007341
original_all,asset,YFI,47,2,0.0425531914893617,-46.19408814084104
original_all,asset,YGG,77,2,0.025974025974025976,-113.23945046754477
original_all,asset,ZAMA,65,4,0.06153846153846154,215.86497360567392
original_all,asset,ZBT,79,0,0.0,-193.372415163288
original_all,asset,ZEC,59,12,0.2033898305084746,838.8747380707745
original_all,asset,ZEN,60,0,0.0,-129.50873136148022
original_all,asset,ZEREBRO,47,0,0.0,-340.747446879862
original_all,asset,ZEST,8,0,0.0,116.03709568699726
original_all,asset,ZETA,71,5,0.07042253521126761,-131.28549657192912
original_all,asset,ZHIPU,4,0,0.0,97.1122560957155
original_all,asset,ZIL,64,0,0.0,-194.54086358102282
original_all,asset,ZK,49,0,0.0,-260.15428120912054
original_all,asset,ZKC,30,1,0.03333333333333333,-140.7453804683722
original_all,asset,ZKJ,12,0,0.0,-265.8398064798508
original_all,asset,ZKP,59,1,0.01694915254237288,-125.78640941546215
original_all,asset,ZM,4,0,0.0,20.340141656294495
original_all,asset,ZORA,56,0,0.0,-205.92201258096213
original_all,asset,ZRC,4,0,0.0,-26.908934203197
original_all,asset,ZRO,52,0,0.0,-133.06415344587188
original_all,asset,ZRX,78,0,0.0,-240.88575942457013
