scope,symbol,ma,period,direction,entries,closed,censored,win_rate,net_r,gross_r,mean_net_r,net_bp,mean_net_bp,pf,pf_nominal,event_drawdown_r,realized_10r,random_pairs,random_mean_r,paired_strategy_mean_r,random_excess_r
actual,ZENUSDT,none,later,short,72,72,0,0.3333333333333333,-8.77880105704631,4.4980423907834295,-0.12192779245897653,-2305.264076771495,-32.01755662182632,0.8233600019353068,0.6726551785006256,21.18363873692098,1,72,-0.12308513594958072,-0.12192779245897653,0.0011573434906043062
actual,ZENUSDT,none,full,both,349,349,0,0.27793696275071633,-64.54038912801967,2.1099673927086897,-0.1849294817421767,-9807.520185183637,-28.10177703491014,0.762309933086534,0.7303182398600764,92.20987989191343,3,349,-0.1754126379420142,-0.1849294817421767,-0.009516843800162489
actual,ZENUSDT,none,full,long,164,164,0,0.23170731707317074,-37.01922416120921,-6.108603585712245,-0.22572697659273908,-5201.506395892804,-31.716502413980514,0.7242290416345801,0.7190168858999355,58.195157748213035,2,164,-0.17189236505740116,-0.22572697659273908,-0.053834611535338
actual,ZENUSDT,none,full,short,185,185,0,0.31891891891891894,-27.521164966810467,8.218570978420935,-0.14876305387465116,-4606.013789290835,-24.897371834004513,0.7995438309697055,0.7420351911164312,40.58703896613636,1,185,-0.1785333122829685,-0.14876305387465116,0.029770258408317343
actual,ZENUSDT,sma120,earlier,both,172,172,0,0.26744186046511625,-45.050534369326755,-11.251497599540196,-0.26192171144957416,-6326.531710966824,-36.782161110272234,0.677630007252955,0.6558685349744725,48.526903335305555,0,171,-0.3996282433726765,-0.2883343037910772,0.11129393958159924
actual,ZENUSDT,sma120,earlier,long,85,85,0,0.21176470588235294,-38.130565686570826,-21.146800743357336,-0.44859489043024503,-4956.771046482271,-58.31495348802672,0.4872178807372784,0.5004867214117995,42.605969368884594,0,84,-0.6006225171236179,-0.5045856817323604,0.0960368353912577
actual,ZENUSDT,sma120,earlier,short,87,87,0,0.3218390804597701,-6.9199686827559415,9.895303143817136,-0.07953986991673496,-1369.7606644845523,-15.744375453845429,0.8941702500888425,0.8381060800093908,16.978651599538743,0,87,-0.20556480664762944,-0.07953986991673496,0.12602493673089452
actual,ZENUSDT,sma120,later,both,112,112,0,0.29464285714285715,-5.889387417033721,13.725578216266612,-0.052583816223515364,-2206.9670461135147,-19.70506291172781,0.930214462687917,0.8255968108132798,23.357564742687504,3,112,-0.17178464238240235,-0.052583816223515364,0.11920082615888702
actual,ZENUSDT,sma120,later,long,51,51,0,0.23529411764705882,-1.5013650316174894,7.3123322495120435,-0.02943853003171548,-6.521502576474196,-0.12787259953870975,0.9643801342827739,0.9989507069612994,12.273178653504745,2,51,-0.12703816965525022,-0.02943853003171548,0.09759963962353477
actual,ZENUSDT,sma120,later,short,61,61,0,0.3442622950819672,-4.388022385416231,6.413245966754572,-0.07193479320354476,-2200.445543537041,-36.07287776290231,0.8961242958143621,0.658276467149409,16.017201376903312,1,61,-0.20919562777723447,-0.07193479320354476,0.13726083457368976
actual,ZENUSDT,sma120,full,both,284,284,0,0.27816901408450706,-50.93992178636048,2.474080616726411,-0.17936592178295943,-8533.498757080339,-30.04753083478992,0.7727322649521112,0.7250668607562505,68.57330932513261,3,284,-0.30235137691914876,-0.17936592178295943,0.12298545513618932
actual,ZENUSDT,sma120,full,long,136,136,0,0.22058823529411764,-39.631930718188315,-13.834468493845298,-0.2914112552807964,-4963.292549058746,-36.49479815484372,0.6598404398819864,0.6924533644003888,50.403744340075605,2,136,-0.40604940861972927,-0.2914112552807964,0.11463815333893286
actual,ZENUSDT,sma120,full,short,148,148,0,0.3310810810810811,-11.307991068172175,16.308549110571715,-0.0764053450552174,-3570.2062080215933,-24.123014919064822,0.8949371756108676,0.7603906095528975,31.914321727469968,1,148,-0.20706129373483156,-0.0764053450552174,0.13065594867961416
actual,ZENUSDT,sma20,earlier,both,209,209,0,0.2679425837320574,-62.102548455921635,-20.746419214838,-0.29714138017187386,-7908.874129576059,-37.84150301232564,0.6376057324224151,0.6387659710919915,65.39378202518354,0,209,-0.34868075255310427,-0.29714138017187386,0.051539372381230415
actual,ZENUSDT,sma20,earlier,long,96,96,0,0.21875,-43.360184546157484,-24.466947802475516,-0.4516685890224738,-5608.124417056719,-58.417962677674154,0.48241172547873695,0.4939043056713802,48.08653804487264,0,96,-0.5073723364543692,-0.4516685890224738,0.0557037474318954
actual,ZENUSDT,sma20,earlier,short,113,113,0,0.30973451327433627,-18.742363909764155,3.720528587637512,-0.16586162752003678,-2300.7497125193395,-20.360616924949905,0.7860310583907565,0.7872215928609407,21.51226179268025,0,113,-0.21386312375202965,-0.16586162752003678,0.04800149623199291
actual,ZENUSDT,sma20,later,both,139,139,0,0.2949640287769784,-1.2654703017276638,23.856386607546693,-0.009104102890127077,-1762.616833433109,-12.68069664340366,0.9872164355702125,0.8770576601650475,30.378206435991792,3,139,0.0922413838569896,-0.009104102890127077,-0.10134548674711678
actual,ZENUSDT,sma20,later,long,67,67,0,0.2537313432835821,7.513330755318643,19.358344216763253,0.11213926500475586,542.6472433383866,8.0992125871401,1.1524214060031206,1.0743899823633412,14.834973202055531,2,67,0.3236370469327071,0.11213926500475586,-0.21149778192795113
actual,ZENUSDT,sma20,later,short,72,72,0,0.3333333333333333,-8.77880105704631,4.4980423907834295,-0.12192779245897653,-2305.264076771495,-32.01755662182632,0.8233600019353068,0.6726551785006256,21.18363873692098,1,72,-0.12308513594958072,-0.12192779245897653,0.0011573434906043062
actual,ZENUSDT,sma20,full,both,348,348,0,0.27873563218390807,-63.36801875764931,3.1099673927086826,-0.18209200792427963,-9671.490963009168,-27.791640698302203,0.7656155691943073,0.7330602195318383,92.20987989191343,3,348,-0.1725653015157392,-0.18209200792427963,-0.00952670640854039
actual,ZENUSDT,sma20,full,long,163,163,0,0.2331288343558282,-35.846853790838836,-5.108603585712249,-0.2199193484100542,-5065.477173718334,-31.076547078026586,0.7306097887999397,0.7243395060273965,58.195157748213035,2,163,-0.16579179236274885,-0.2199193484100542,-0.05412755604730533
actual,ZENUSDT,sma20,full,short,185,185,0,0.31891891891891894,-27.521164966810467,8.218570978420935,-0.14876305387465116,-4606.013789290835,-24.897371834004513,0.7995438309697055,0.7420351911164312,40.58703896613636,1,185,-0.1785333122829685,-0.14876305387465116,0.029770258408317343
actual,ZENUSDT,sma60,earlier,both,205,205,0,0.2682926829268293,-58.61034419235577,-18.06308588150469,-0.28590411801149157,-7479.935014143241,-36.48748787386947,0.6507559354987502,0.6514628787999324,61.90157776161766,0,205,-0.3314644209409934,-0.28590411801149157,0.045560302929501854
actual,ZENUSDT,sma60,earlier,long,94,94,0,0.22340425531914893,-41.0052421873535,-22.466947802475513,-0.43622598071652663,-5299.281252194762,-56.37533247015704,0.49636495374188516,0.508064588338101,45.73159568606865,0,94,-0.4953928724883527,-0.43622598071652663,0.05916689177182606
actual,ZENUSDT,sma60,earlier,short,111,111,0,0.3063063063063063,-17.605102005002266,4.403861920970828,-0.15860452256758797,-2180.6537619484784,-19.645529386923226,0.7962420183508759,0.7959838147009588,21.566828459346922,0,111,-0.19264212863962607,-0.15860452256758797,0.03403760607203816
actual,ZENUSDT,sma60,later,both,140,140,0,0.2785714285714286,-6.3304381440081166,18.980918442752728,-0.04521741531434369,-2214.495295944273,-15.817823542459092,0.9383599289876396,0.8490058258870459,32.18725434153713,3,140,0.08865007476841509,-0.04521741531434369,-0.13386749008275894
actual,ZENUSDT,sma60,later,long,68,68,0,0.25,6.340960384948273,18.358344216763264,0.0932494174257099,406.61802116391493,5.9796767818222785,1.125649368700831,1.0547216770511367,14.834973202055531,2,68,0.3017264180912596,0.0932494174257099,-0.2084770006655497
actual,ZENUSDT,sma60,later,short,72,72,0,0.3055555555555556,-12.671398528956393,0.6225742259894558,-0.17599164623550545,-2621.113317108188,-36.40435162650261,0.7574133667255888,0.6377396325665283,24.80536120883107,1,72,-0.11258869392538234,-0.17599164623550545,-0.06340295231012305
actual,ZENUSDT,sma60,full,both,345,345,0,0.27246376811594203,-64.9407823363639,0.91783256124803,-0.1882341516996055,-9694.430310087513,-28.099798000253664,0.7599414826072048,0.7316572196296329,90.79759853389288,3,345,-0.16098317630529133,-0.1882341516996055,-0.027250975394314068
actual,ZENUSDT,sma60,full,long,162,162,0,0.2345679012345679,-34.66428180240522,-4.108603585712249,-0.21397704816299518,-4892.663231030848,-30.20162488290647,0.7371609863608608,0.7312161848594849,55.84021538940904,2,162,-0.16079959002283634,-0.21397704816299518,-0.05317745814015888
actual,ZENUSDT,sma60,full,short,183,183,0,0.30601092896174864,-30.276500533958654,5.0264361469602825,-0.1654453581090637,-4801.767079056667,-26.239164366429875,0.7816124254592215,0.7321051168507913,44.479636438046455,1,183,-0.16114569530943185,-0.1654453581090637,-0.004299662799631792
common,1000PEPEUSDT,ema120,earlier,both,213,213,0,0.2676056338028169,-71.13347650661119,-35.46136251949723,-0.33395998359911355,-9303.189499484019,-43.67694600696723,0.5813912569553673,0.60678955645486,71.8063304569602,0,213,-0.2597077286762524,-0.33395998359911355,-0.07425225492286114
common,1000PEPEUSDT,ema120,earlier,long,117,117,0,0.24786324786324787,-46.120182502012476,-26.32986150775445,-0.39418959403429465,-5364.023830114339,-45.84635752234478,0.5247051113650695,0.5958405110219661,46.120182502012476,0,117,-0.2024120808785036,-0.39418959403429465,-0.191777513155791
common,1000PEPEUSDT,ema120,earlier,short,96,96,0,0.2916666666666667,-25.013294004598713,-9.131501011742788,-0.26055514588123657,-3939.1656693696773,-41.03297572260081,0.6568511892865325,0.6207790580778652,34.45804795550893,0,96,-0.32953679942975883,-0.26055514588123657,0.06898165354852215
common,1000PEPEUSDT,ema120,later,both,120,120,0,0.21666666666666667,-45.87627719916391,-16.94302189252494,-0.38230230999303255,-4243.561648335785,-35.36301373613154,0.5796099755184068,0.6167822984557564,50.186822653095504,1,120,-0.26022527761391623,-0.38230230999303255,-0.12207703237911631
common,1000PEPEUSDT,ema120,later,long,51,51,0,0.17647058823529413,-29.19381385775529,-17.242686908706045,-0.5724277227010841,-2083.0014046997626,-40.843164798034564,0.3910737283500684,0.5721291717467443,32.07720703518373,0,51,-0.24139824808739493,-0.5724277227010841,-0.33102947461368926
common,1000PEPEUSDT,ema120,later,short,69,69,0,0.2463768115942029,-16.68246334140862,0.2996650161811041,-0.24177483103490754,-2160.560243636022,-31.31246729907278,0.7273429701441934,0.6518149126007867,24.503971256891564,1,69,-0.2741409081335189,-0.24177483103490754,0.03236607709861148
common,1000PEPEUSDT,ema120,full,both,333,333,0,0.24924924924924924,-117.0097537057751,-52.40438441202218,-0.3513806417590844,-13546.751147819803,-40.68093437783724,0.5806946679296072,0.6099754147840206,121.9931531100557,1,333,-0.2598942327979331,-0.3513806417590844,-0.09148640896115127
common,1000PEPEUSDT,ema120,full,long,168,168,0,0.2261904761904762,-75.31399635976776,-43.57254841646049,-0.44829759737957,-7447.025234814104,-44.32753115960776,0.4805142427687211,0.5894771363655822,78.19738953719619,0,168,-0.2142471673526313,-0.44829759737957,-0.23405043002693862
common,1000PEPEUSDT,ema120,full,short,165,165,0,0.2727272727272727,-41.69575734600733,-8.83183599556169,-0.2527015596727717,-6099.725913005699,-36.96803583639818,0.6890191642385431,0.6323855811197008,58.962019212400506,1,165,-0.30637124488769485,-0.2527015596727717,0.05366968521492313
common,1000PEPEUSDT,ema20,earlier,both,251,251,0,0.27091633466135456,-80.94214350044415,-38.967186244644175,-0.3224786593643193,-10527.333386820048,-41.941567278167526,0.5906270835112498,0.6184253936314331,83.01820041375608,0,251,-0.2956670484792013,-0.3224786593643193,-0.02681161088511801
common,1000PEPEUSDT,ema20,earlier,long,141,141,0,0.2695035460992908,-44.93689266984275,-21.710578798630056,-0.31870136645278546,-5491.629203383111,-38.947724846688736,0.5961646954525824,0.6508660109717371,46.384489422502234,0,141,-0.23621204405106777,-0.31870136645278546,-0.08248932240171762
common,1000PEPEUSDT,ema20,earlier,short,110,110,0,0.2727272727272727,-36.00525083060141,-17.256607446014108,-0.3273204620963765,-5035.7041834369375,-45.779128940335795,0.583499021682874,0.575400759216756,41.99362715509197,0,110,-0.37187755415526325,-0.3273204620963765,0.04455709205888682
common,1000PEPEUSDT,ema20,later,both,156,156,0,0.25,-35.93916136893091,1.7603760108913065,-0.2303792395444289,-3246.8281225135916,-20.813000785343533,0.7287923361735312,0.7571794865347266,51.547620391805864,2,156,-0.5242753982353744,-0.2303792395444289,0.29389615869094554
common,1000PEPEUSDT,ema20,later,long,73,73,0,0.2328767123287671,-12.97322409209824,3.902399760269981,-0.1777153985218937,-447.5623416891183,-6.130990982042716,0.7830198730743199,0.9260544274219301,27.426289640201507,1,73,-0.8635582907022278,-0.1777153985218937,0.6858428921803339
common,1000PEPEUSDT,ema20,later,short,83,83,0,0.26506024096385544,-22.965937276832666,-2.1420237493786773,-0.2766980394799116,-2799.265780824473,-33.72609374487317,0.6842100937007293,0.6175196323583263,29.358350211970375,1,83,-0.22586996269223844,-0.2766980394799116,-0.05082807678767328
common,1000PEPEUSDT,ema20,full,both,407,407,0,0.2628992628992629,-116.88130486937506,-37.20681023375287,-0.28717765324170774,-13774.16150933364,-33.843148671581424,0.6460690147833039,0.6637208370148318,133.16261784259902,2,407,-0.3832908876977837,-0.28717765324170774,0.09611323445607581
common,1000PEPEUSDT,ema20,full,long,214,214,0,0.2570093457943925,-57.91011676194099,-17.808179038360084,-0.2706080222520607,-5939.191545072231,-27.753231519029118,0.6614734487722452,0.7273333807154421,72.36318231004427,1,214,-0.4502133337965569,-0.2706080222520607,0.1796053115444962
common,1000PEPEUSDT,ema20,full,short,193,193,0,0.2694300518134715,-58.971188107434074,-19.39863119539278,-0.30555019744784495,-7834.969964261411,-40.59569929669125,0.6295136089498428,0.5914736669063879,71.35197736706233,1,193,-0.30908672466598314,-0.30555019744784495,0.00353652721813815
common,1000PEPEUSDT,ema60,earlier,both,242,242,0,0.2768595041322314,-69.7227830380979,-29.766765028423947,-0.28811067371114835,-9179.589199667429,-37.93218677548524,0.628505391467239,0.65320319426117,72.36134400002926,0,242,-0.31744437443511864,-0.28811067371114835,0.029333700723970336
common,1000PEPEUSDT,ema60,earlier,long,136,136,0,0.27205882352941174,-38.79613830053874,-16.510157582409832,-0.285265722798079,-4532.120473219848,-33.324415244263584,0.6350777806821747,0.6978180174273875,40.24373505319823,0,136,-0.2739723669112147,-0.285265722798079,-0.01129335588686427
common,1000PEPEUSDT,ema60,earlier,short,106,106,0,0.2830188679245283,-30.92664473755915,-13.25660744601411,-0.2917607994109354,-4647.4687264475815,-43.84404458912813,0.6199181071857209,0.5948740441988717,36.91502106204971,0,106,-0.37321978031484443,-0.2917607994109354,0.08145898090390913
common,1000PEPEUSDT,ema60,later,both,149,149,0,0.2483221476510067,-33.53676991344659,2.5782264173522336,-0.22507899270769524,-3064.9821489656747,-20.57034999305822,0.7367708164125375,0.7616278914899517,46.98711686735604,2,149,-0.5514027455793974,-0.22507899270769524,0.3263237528717022
common,1000PEPEUSDT,ema60,later,long,67,67,0,0.22388059701492538,-11.680631378752292,3.7202501667309082,-0.17433778177242226,-467.8678173335492,-6.983101751247004,0.7906308247922591,0.9185099016352087,23.97558485789006,1,67,-0.9039716537162017,-0.17433778177242226,0.7296338719437794
common,1000PEPEUSDT,ema60,later,short,82,82,0,0.2682926829268293,-21.8561385346943,-1.142023749378675,-0.26653827481334513,-2597.114331632126,-31.672125995513735,0.6948130324867158,0.6350607451285449,28.248551469832005,1,82,-0.26332814990664266,-0.26653827481334513,-0.0032101249067024665
common,1000PEPEUSDT,ema60,full,both,391,391,0,0.2659846547314578,-103.2595529515445,-27.188538611071706,-0.2640909282648197,-12244.571348633104,-31.316039254816125,0.6722824376574392,0.6886521183567547,117.94525790442236,2,391,-0.40659986625224787,-0.2640909282648197,0.14250893798742822
common,1000PEPEUSDT,ema60,full,long,203,203,0,0.2561576354679803,-50.47676967929104,-12.78990741567892,-0.2486540378290199,-4999.988290553397,-24.63048418991821,0.6886131502164482,0.7589134437463083,62.77172315842882,1,203,-0.4819031660044863,-0.2486540378290199,0.23324912817546642
common,1000PEPEUSDT,ema60,full,short,188,188,0,0.2765957446808511,-52.78278327225345,-14.398631195392785,-0.28075948549070984,-7244.5830580797065,-38.53501626638142,0.6549782755421466,0.6102596573802618,65.16357253188171,1,188,-0.32528832449850115,-0.28075948549070984,0.04452883900779132
common,1000PEPEUSDT,none,earlier,both,251,251,0,0.27091633466135456,-80.94214350044415,-38.967186244644175,-0.3224786593643193,-10527.333386820048,-41.941567278167526,0.5906270835112498,0.6184253936314331,83.01820041375608,0,251,-0.2956670484792013,-0.3224786593643193,-0.02681161088511801
common,1000PEPEUSDT,none,earlier,long,141,141,0,0.2695035460992908,-44.93689266984275,-21.710578798630056,-0.31870136645278546,-5491.629203383111,-38.947724846688736,0.5961646954525824,0.6508660109717371,46.384489422502234,0,141,-0.23621204405106777,-0.31870136645278546,-0.08248932240171762
common,1000PEPEUSDT,none,earlier,short,110,110,0,0.2727272727272727,-36.00525083060141,-17.256607446014108,-0.3273204620963765,-5035.7041834369375,-45.779128940335795,0.583499021682874,0.575400759216756,41.99362715509197,0,110,-0.37187755415526325,-0.3273204620963765,0.04455709205888682
common,1000PEPEUSDT,none,later,both,156,156,0,0.25,-35.93916136893091,1.7603760108913065,-0.2303792395444289,-3246.8281225135916,-20.813000785343533,0.7287923361735312,0.7571794865347266,51.547620391805864,2,156,-0.5242753982353744,-0.2303792395444289,0.29389615869094554
common,1000PEPEUSDT,none,later,long,73,73,0,0.2328767123287671,-12.97322409209824,3.902399760269981,-0.1777153985218937,-447.5623416891183,-6.130990982042716,0.7830198730743199,0.9260544274219301,27.426289640201507,1,73,-0.8635582907022278,-0.1777153985218937,0.6858428921803339
common,1000PEPEUSDT,none,later,short,83,83,0,0.26506024096385544,-22.965937276832666,-2.1420237493786773,-0.2766980394799116,-2799.265780824473,-33.72609374487317,0.6842100937007293,0.6175196323583263,29.358350211970375,1,83,-0.22586996269223844,-0.2766980394799116,-0.05082807678767328
common,1000PEPEUSDT,none,full,both,407,407,0,0.2628992628992629,-116.88130486937506,-37.20681023375287,-0.28717765324170774,-13774.16150933364,-33.843148671581424,0.6460690147833039,0.6637208370148318,133.16261784259902,2,407,-0.3832908876977837,-0.28717765324170774,0.09611323445607581
common,1000PEPEUSDT,none,full,long,214,214,0,0.2570093457943925,-57.91011676194099,-17.808179038360084,-0.2706080222520607,-5939.191545072231,-27.753231519029118,0.6614734487722452,0.7273333807154421,72.36318231004427,1,214,-0.4502133337965569,-0.2706080222520607,0.1796053115444962
common,1000PEPEUSDT,none,full,short,193,193,0,0.2694300518134715,-58.971188107434074,-19.39863119539278,-0.30555019744784495,-7834.969964261411,-40.59569929669125,0.6295136089498428,0.5914736669063879,71.35197736706233,1,193,-0.30908672466598314,-0.30555019744784495,0.00353652721813815
common,1000PEPEUSDT,sma120,earlier,both,208,208,0,0.25961538461538464,-79.2580262629441,-45.07418960498745,-0.38104820318723126,-10921.024808875642,-52.50492696574827,0.5275690797315252,0.5423246691473329,79.97527400298964,0,208,-0.2538645084958833,-0.38104820318723126,-0.12718369469134788
common,1000PEPEUSDT,sma120,earlier,long,116,116,0,0.23275862068965517,-51.430482034225626,-32.17771226215577,-0.4433662244329795,-6701.976420047119,-57.77565879350965,0.4690074162156184,0.5063191864021752,51.55882196232529,0,116,-0.24201135566130816,-0.4433662244329795,-0.20135486877167139
common,1000PEPEUSDT,sma120,earlier,short,92,92,0,0.29347826086956524,-27.827544228718477,-12.896477342831684,-0.3024733068338965,-4219.048388828522,-45.85922161770132,0.6075604951613078,0.5898429734214738,34.04858481591577,0,92,-0.2688097881568695,-0.3024733068338965,-0.033663518677026875
common,1000PEPEUSDT,sma120,later,both,114,114,0,0.23684210526315788,-40.39417550361138,-13.627099536692388,-0.3543348728386963,-3670.1419051327657,-32.19422723800671,0.5999391762917873,0.6469061967892727,43.88441496045245,1,114,-0.49499654653608416,-0.3543348728386963,0.14066167369738786
common,1000PEPEUSDT,sma120,later,long,48,48,0,0.20833333333333334,-26.080291580545683,-14.991447315290895,-0.543339407928035,-1567.3443505888047,-32.65300730393343,0.38130735885893674,0.6309349519860978,26.080291580545683,0,48,-0.5682739761801161,-0.543339407928035,0.02493456825208103
common,1000PEPEUSDT,sma120,later,short,66,66,0,0.25757575757575757,-14.3138839230657,1.3643477785985083,-0.21687702913735907,-2102.7975545439604,-31.86056900824182,0.7566336970996744,0.6579395044603609,22.223451230407875,1,66,-0.44170387043133363,-0.21687702913735907,0.22482684129397457
common,1000PEPEUSDT,sma120,full,both,322,322,0,0.2515527950310559,-119.65220176655549,-58.701289141679844,-0.37159068871601086,-14591.166714008406,-45.31418234164101,0.5547600854622774,0.5740574919254829,123.81529517374555,1,322,-0.33923423624924637,-0.37159068871601086,-0.03235645246676442
common,1000PEPEUSDT,sma120,full,long,164,164,0,0.22560975609756098,-77.51077361477132,-47.16915957744667,-0.47262666838275197,-8269.320770635924,-50.42268762582881,0.4424131622779214,0.5360132886004851,77.51077361477131,0,164,-0.33750285434973976,-0.47262666838275197,-0.13512381403301216
common,1000PEPEUSDT,sma120,full,short,158,158,0,0.27848101265822783,-42.141428151784176,-11.53212956423318,-0.26671789969483656,-6321.845943372482,-40.01168318590178,0.675148838375503,0.6153159558609503,56.27203604632365,1,158,-0.3410313668284811,-0.26671789969483656,0.07431346713364462
common,1000PEPEUSDT,sma20,earlier,both,251,251,0,0.27091633466135456,-80.94214350044415,-38.967186244644175,-0.3224786593643193,-10527.333386820048,-41.941567278167526,0.5906270835112498,0.6184253936314331,83.01820041375608,0,251,-0.2956670484792013,-0.3224786593643193,-0.02681161088511801
common,1000PEPEUSDT,sma20,earlier,long,141,141,0,0.2695035460992908,-44.93689266984275,-21.710578798630056,-0.31870136645278546,-5491.629203383111,-38.947724846688736,0.5961646954525824,0.6508660109717371,46.384489422502234,0,141,-0.23621204405106777,-0.31870136645278546,-0.08248932240171762
common,1000PEPEUSDT,sma20,earlier,short,110,110,0,0.2727272727272727,-36.00525083060141,-17.256607446014108,-0.3273204620963765,-5035.7041834369375,-45.779128940335795,0.583499021682874,0.575400759216756,41.99362715509197,0,110,-0.37187755415526325,-0.3273204620963765,0.04455709205888682
common,1000PEPEUSDT,sma20,later,both,156,156,0,0.25,-35.93916136893091,1.7603760108913065,-0.2303792395444289,-3246.8281225135916,-20.813000785343533,0.7287923361735312,0.7571794865347266,51.547620391805864,2,156,-0.5242753982353744,-0.2303792395444289,0.29389615869094554
common,1000PEPEUSDT,sma20,later,long,73,73,0,0.2328767123287671,-12.97322409209824,3.902399760269981,-0.1777153985218937,-447.5623416891183,-6.130990982042716,0.7830198730743199,0.9260544274219301,27.426289640201507,1,73,-0.8635582907022278,-0.1777153985218937,0.6858428921803339
common,1000PEPEUSDT,sma20,later,short,83,83,0,0.26506024096385544,-22.965937276832666,-2.1420237493786773,-0.2766980394799116,-2799.265780824473,-33.72609374487317,0.6842100937007293,0.6175196323583263,29.358350211970375,1,83,-0.22586996269223844,-0.2766980394799116,-0.05082807678767328
common,1000PEPEUSDT,sma20,full,both,407,407,0,0.2628992628992629,-116.88130486937506,-37.20681023375287,-0.28717765324170774,-13774.16150933364,-33.843148671581424,0.6460690147833039,0.6637208370148318,133.16261784259902,2,407,-0.3832908876977837,-0.28717765324170774,0.09611323445607581
common,1000PEPEUSDT,sma20,full,long,214,214,0,0.2570093457943925,-57.91011676194099,-17.808179038360084,-0.2706080222520607,-5939.191545072231,-27.753231519029118,0.6614734487722452,0.7273333807154421,72.36318231004427,1,214,-0.4502133337965569,-0.2706080222520607,0.1796053115444962
common,1000PEPEUSDT,sma20,full,short,193,193,0,0.2694300518134715,-58.971188107434074,-19.39863119539278,-0.30555019744784495,-7834.969964261411,-40.59569929669125,0.6295136089498428,0.5914736669063879,71.35197736706233,1,193,-0.30908672466598314,-0.30555019744784495,0.00353652721813815
common,1000PEPEUSDT,sma60,earlier,both,244,244,0,0.2786885245901639,-74.37597702950325,-33.667794288042714,-0.3048195779897674,-9209.891839041686,-37.74545835672822,0.6086976641433403,0.6502923655255607,76.45203394281522,0,244,-0.30204759639121054,-0.3048195779897674,-0.002771981598556906
common,1000PEPEUSDT,sma60,earlier,long,136,136,0,0.27941176470588236,-38.91630489397808,-16.267695754586665,-0.2861493006910153,-4256.972978614649,-31.301271901578303,0.6337469331870756,0.7093319015349738,40.363901646637565,0,136,-0.23198004325112825,-0.2861493006910153,-0.05416925743988704
common,1000PEPEUSDT,sma60,earlier,short,108,108,0,0.2777777777777778,-35.45967213552518,-17.400098533456053,-0.3283302975511591,-4952.918860427036,-45.86035981876885,0.5769428394790463,0.5763295530120828,39.364335096302824,0,108,-0.39028081145649934,-0.3283302975511591,0.06195051390534026
common,1000PEPEUSDT,sma60,later,both,147,147,0,0.2585034013605442,-34.72956981943132,0.18043183080517622,-0.23625557700293415,-3079.3019977114022,-20.947632637492532,0.7194243245661893,0.757554884824695,45.23452985670351,2,147,-0.5218551731116344,-0.23625557700293415,0.2855995961087003
common,1000PEPEUSDT,sma60,later,long,70,70,0,0.24285714285714285,-13.620805442010747,2.257296484366517,-0.1945829348858678,-511.28994802987637,-7.304142114712519,0.76133399037656,0.9132961220920214,24.706942176685214,1,70,-0.8492233094862696,-0.1945829348858678,0.6546403746004017
common,1000PEPEUSDT,sma60,later,short,77,77,0,0.2727272727272727,-21.108764377420577,-2.076864653561337,-0.27413979710935815,-2568.0120496815252,-33.35080584001981,0.6835700271095213,0.6225764968400724,25.764607140384314,1,77,-0.22424777640742063,-0.27413979710935815,-0.04989202070193744
common,1000PEPEUSDT,sma60,full,both,391,391,0,0.2710997442455243,-109.10554684893458,-33.487362457237545,-0.27904231930673806,-12289.193836753087,-31.430163265353162,0.6523669256153538,0.6851911555207426,120.28336083655579,2,391,-0.38468625055464356,-0.27904231930673806,0.10564393124790553
common,1000PEPEUSDT,sma60,full,long,206,206,0,0.2669902912621359,-52.53711033598882,-14.010399270220143,-0.2550345161941205,-4768.262926644526,-23.146907410895754,0.6783293937213949,0.7678824002652592,63.62324707066331,1,206,-0.44172290070967135,-0.2550345161941205,0.1866883845155509
common,1000PEPEUSDT,sma60,full,short,185,185,0,0.2756756756756757,-56.56843651294576,-19.476963187017393,-0.3057753325024095,-7520.930910108563,-40.65368059518142,0.6241969195503605,0.59334358265593,65.12894223668714,1,185,-0.3211751698414774,-0.3057753325024095,0.015399837339067933
common,AAVEUSDT,ema120,earlier,both,177,177,0,0.3050847457627119,-19.59897635464364,15.50158573286185,-0.11072867996973808,-1199.4934627463967,-6.776799224555913,0.8499773471920931,0.9227743467700464,39.29033837832997,0,177,-0.3392227017412843,-0.11072867996973808,0.22849402177154624
common,AAVEUSDT,ema120,earlier,long,80,80,0,0.325,-2.8166294921471353,13.44958908320832,-0.03520786865183919,-436.5399173278119,-5.456748966597649,0.952957839961789,0.9370174823390351,26.81105565927221,0,80,-0.19687677675352194,-0.03520786865183919,0.16166890810168275
common,AAVEUSDT,ema120,earlier,short,97,97,0,0.28865979381443296,-16.78234686249651,2.051996649653539,-0.1730138851803764,-762.9535454185853,-7.865500468232839,0.7628457573425863,0.9112967491985476,22.55079965182956,0,97,-0.45662140276211927,-0.1730138851803764,0.2836075175817429
common,AAVEUSDT,ema120,later,both,117,116,1,0.27586206896551724,-36.147907546150044,-7.868626725796615,-0.3116198926392245,-2801.3591088668963,-24.149647490231867,0.6188681070879082,0.6962584725021654,37.155817889837834,0,116,-0.36532632699928863,-0.3116198926392245,0.0537064343600641
