file,symbol,rows,start,end,gaps_gt_16m,zero_volume,bad_ohlc,error
okx_SHELL_USDT_SWAP_15m_38499.csv,SHELL_USDT_SWAP,38499,2025-06-03 17:15:00+00:00,2026-07-09 17:45:00+00:00,0,1,0,
okx_SHIB_USDT_15m_38691.csv,SHIB_USDT,38691,2025-06-01 13:00:00+00:00,2026-07-09 13:30:00+00:00,0,0,0,
okx_SHIB_USDT_SWAP_15m_38584.csv,SHIB_USDT_SWAP,38584,2025-06-02 15:45:00+00:00,2026-07-09 13:30:00+00:00,0,0,0,
okx_SHLD_USDT_SWAP_15m_5600.csv,SHLD_USDT_SWAP,5600,2026-05-12 10:00:00+00:00,2026-07-09 17:45:00+00:00,0,1387,0,
okx_SIGN_USDT_SWAP_15m_38499.csv,SIGN_USDT_SWAP,38499,2025-06-03 17:15:00+00:00,2026-07-09 17:45:00+00:00,0,4,0,
okx_SIMO_USDT_SWAP_15m_321.csv,SIMO_USDT_SWAP,321,2026-07-06 09:45:00+00:00,2026-07-09 17:45:00+00:00,0,3,0,
okx_SKHYNIX_USDT_SWAP_15m_2833.csv,SKHYNIX_USDT_SWAP,2833,2026-06-10 05:45:00+00:00,2026-07-09 17:45:00+00:00,0,0,0,
okx_SKY_USDT_SWAP_15m_28922.csv,SKY_USDT_SWAP,28922,2025-09-11 11:30:00+00:00,2026-07-09 17:45:00+00:00,0,0,0,
okx_SLX_USDT_SWAP_15m_3698.csv,SLX_USDT_SWAP,3698,2026-06-01 05:30:00+00:00,2026-07-09 17:45:00+00:00,0,0,0,
okx_SMCI_USDT_SWAP_15m_1473.csv,SMCI_USDT_SWAP,1473,2026-06-24 09:45:00+00:00,2026-07-09 17:45:00+00:00,0,152,0,
okx_SMH_USDT_SWAP_15m_2052.csv,SMH_USDT_SWAP,2052,2026-06-18 09:00:00+00:00,2026-07-09 17:45:00+00:00,0,267,0,
okx_SNDK_USDT_SWAP_15m_12234.csv,SNDK_USDT_SWAP,12234,2026-03-04 07:30:00+00:00,2026-07-09 17:45:00+00:00,0,200,0,
okx_SNX_USDT_SWAP_15m_38499.csv,SNX_USDT_SWAP,38499,2025-06-03 17:15:00+00:00,2026-07-09 17:45:00+00:00,0,0,0,
okx_SOFTBANK_USDT_SWAP_15m_722.csv,SOFTBANK_USDT_SWAP,722,2026-07-02 05:30:00+00:00,2026-07-09 17:45:00+00:00,0,132,0,
okx_SOL_USDT_15m_38692.csv,SOL_USDT,38692,2025-06-01 12:45:00+00:00,2026-07-09 13:30:00+00:00,0,0,0,
okx_SOL_USDT_SWAP_15m_38584.csv,SOL_USDT_SWAP,38584,2025-06-02 15:45:00+00:00,2026-07-09 13:30:00+00:00,0,0,0,
okx_SONY_USDT_SWAP_15m_1474.csv,SONY_USDT_SWAP,1474,2026-06-24 09:30:00+00:00,2026-07-09 17:45:00+00:00,0,405,0,
okx_SOON_USDT_SWAP_15m_38499.csv,SOON_USDT_SWAP,38499,2025-06-03 17:15:00+00:00,2026-07-09 17:45:00+00:00,0,4,0,
okx_SOPH_USDT_SWAP_15m_38499.csv,SOPH_USDT_SWAP,38499,2025-06-03 17:15:00+00:00,2026-07-09 17:45:00+00:00,0,0,0,
okx_SOXL_USDT_SWAP_15m_4932.csv,SOXL_USDT_SWAP,4932,2026-05-19 09:00:00+00:00,2026-07-09 17:45:00+00:00,0,0,0,
okx_SPACE_USDT_SWAP_15m_16052.csv,SPACE_USDT_SWAP,16052,2026-01-23 13:00:00+00:00,2026-07-09 17:45:00+00:00,0,0,0,
okx_SPCX_USDT_SWAP_15m_6085.csv,SPCX_USDT_SWAP,6085,2026-05-07 09:00:00+00:00,2026-07-09 18:00:00+00:00,0,0,0,
okx_SPK_USDT_SWAP_15m_37183.csv,SPK_USDT_SWAP,37183,2025-06-17 10:30:00+00:00,2026-07-09 18:00:00+00:00,0,0,0,
okx_SPX_USDT_SWAP_15m_34325.csv,SPX_USDT_SWAP,34325,2025-07-17 05:00:00+00:00,2026-07-09 18:00:00+00:00,0,1,0,
okx_SPY_USDT_SWAP_15m_12229.csv,SPY_USDT_SWAP,12229,2026-03-04 09:00:00+00:00,2026-07-09 18:00:00+00:00,0,529,0,
okx_SSV_USDT_SWAP_15m_38499.csv,SSV_USDT_SWAP,38499,2025-06-03 17:30:00+00:00,2026-07-09 18:00:00+00:00,0,0,0,
okx_STABLE_USDT_SWAP_15m_20467.csv,STABLE_USDT_SWAP,20467,2025-12-08 13:30:00+00:00,2026-07-09 18:00:00+00:00,0,0,0,
okx_STRC_USDT_SWAP_15m_995.csv,STRC_USDT_SWAP,995,2026-06-29 09:30:00+00:00,2026-07-09 18:00:00+00:00,0,30,0,
okx_STRK_USDT_SWAP_15m_38499.csv,STRK_USDT_SWAP,38499,2025-06-03 17:30:00+00:00,2026-07-09 18:00:00+00:00,0,0,0,
okx_STX_USDT_SWAP_15m_38499.csv,STX_USDT_SWAP,38499,2025-06-03 17:30:00+00:00,2026-07-09 18:00:00+00:00,0,0,0,
okx_SUI_USDT_15m_38691.csv,SUI_USDT,38691,2025-06-01 13:00:00+00:00,2026-07-09 13:30:00+00:00,0,0,0,
okx_SUI_USDT_SWAP_15m_38584.csv,SUI_USDT_SWAP,38584,2025-06-02 15:45:00+00:00,2026-07-09 13:30:00+00:00,0,0,0,
okx_SUSHI_USDT_SWAP_15m_38499.csv,SUSHI_USDT_SWAP,38499,2025-06-03 17:30:00+00:00,2026-07-09 18:00:00+00:00,0,0,0,
okx_SYRUP_USDT_SWAP_15m_35663.csv,SYRUP_USDT_SWAP,35663,2025-07-03 06:30:00+00:00,2026-07-09 18:00:00+00:00,0,21,0,
okx_S_USDT_SWAP_15m_38499.csv,S_USDT_SWAP,38499,2025-06-03 17:15:00+00:00,2026-07-09 17:45:00+00:00,0,0,0,
okx_TAO_USDT_SWAP_15m_38499.csv,TAO_USDT_SWAP,38499,2025-06-03 17:30:00+00:00,2026-07-09 18:00:00+00:00,0,0,0,
okx_TER_USDT_SWAP_15m_2244.csv,TER_USDT_SWAP,2244,2026-06-16 09:15:00+00:00,2026-07-09 18:00:00+00:00,0,396,0,
okx_THETA_USDT_SWAP_15m_38499.csv,THETA_USDT_SWAP,38499,2025-06-03 17:30:00+00:00,2026-07-09 18:00:00+00:00,0,0,0,
okx_TIA_USDT_15m_38691.csv,TIA_USDT,38691,2025-06-01 13:00:00+00:00,2026-07-09 13:30:00+00:00,0,1,0,
okx_TIA_USDT_SWAP_15m_38584.csv,TIA_USDT_SWAP,38584,2025-06-02 15:45:00+00:00,2026-07-09 13:30:00+00:00,0,0,0,
okx_TQQQ_USDT_SWAP_15m_709.csv,TQQQ_USDT_SWAP,709,2026-07-02 09:00:00+00:00,2026-07-09 18:00:00+00:00,0,12,0,
okx_TRB_USDT_SWAP_15m_38499.csv,TRB_USDT_SWAP,38499,2025-06-03 17:30:00+00:00,2026-07-09 18:00:00+00:00,0,0,0,
okx_TRIA_USDT_SWAP_15m_14827.csv,TRIA_USDT_SWAP,14827,2026-02-05 07:30:00+00:00,2026-07-09 18:00:00+00:00,0,0,0,
okx_TRUMP_USDT_15m_38690.csv,TRUMP_USDT,38690,2025-06-01 13:15:00+00:00,2026-07-09 13:30:00+00:00,0,0,0,
okx_TRUMP_USDT_SWAP_15m_38584.csv,TRUMP_USDT_SWAP,38584,2025-06-02 15:45:00+00:00,2026-07-09 13:30:00+00:00,0,0,0,
okx_TRUST_USDT_SWAP_15m_23643.csv,TRUST_USDT_SWAP,23643,2025-11-05 11:30:00+00:00,2026-07-09 18:00:00+00:00,0,58,0,
okx_TRUTH_USDT_SWAP_15m_21435.csv,TRUTH_USDT_SWAP,21435,2025-11-28 11:30:00+00:00,2026-07-09 18:00:00+00:00,0,12,0,
okx_TRX_USDT_15m_38692.csv,TRX_USDT,38692,2025-06-01 12:45:00+00:00,2026-07-09 13:30:00+00:00,0,0,0,
okx_TRX_USDT_SWAP_15m_38584.csv,TRX_USDT_SWAP,38584,2025-06-02 15:45:00+00:00,2026-07-09 13:30:00+00:00,0,0,0,
okx_TSEM_USDT_SWAP_15m_1374.csv,TSEM_USDT_SWAP,1374,2026-06-25 10:45:00+00:00,2026-07-09 18:00:00+00:00,0,273,0,
okx_TSLA_USDT_SWAP_15m_12901.csv,TSLA_USDT_SWAP,12901,2026-02-25 09:00:00+00:00,2026-07-09 18:00:00+00:00,0,36,0,
okx_TSM_USDT_SWAP_15m_11552.csv,TSM_USDT_SWAP,11552,2026-03-11 10:15:00+00:00,2026-07-09 18:00:00+00:00,0,310,0,
okx_TTMI_USDT_SWAP_15m_1569.csv,TTMI_USDT_SWAP,1569,2026-06-23 10:15:00+00:00,2026-07-09 18:15:00+00:00,0,421,0,
okx_TTWO_USDT_SWAP_15m_321.csv,TTWO_USDT_SWAP,321,2026-07-06 10:15:00+00:00,2026-07-09 18:15:00+00:00,0,8,0,
okx_TURBO_USDT_SWAP_15m_38499.csv,TURBO_USDT_SWAP,38499,2025-06-03 17:45:00+00:00,2026-07-09 18:15:00+00:00,0,0,0,
okx_TWLO_USDT_SWAP_15m_2630.csv,TWLO_USDT_SWAP,2630,2026-06-12 09:00:00+00:00,2026-07-09 18:15:00+00:00,0,560,0,
okx_UB_USDT_SWAP_15m_6932.csv,UB_USDT_SWAP,6932,2026-04-28 13:30:00+00:00,2026-07-09 18:15:00+00:00,0,0,0,
okx_UMA_USDT_SWAP_15m_38499.csv,UMA_USDT_SWAP,38499,2025-06-03 17:45:00+00:00,2026-07-09 18:15:00+00:00,0,1,0,
okx_UNH_USDT_SWAP_15m_320.csv,UNH_USDT_SWAP,320,2026-07-06 10:30:00+00:00,2026-07-09 18:15:00+00:00,0,5,0,
okx_UNI_USDT_15m_38692.csv,UNI_USDT,38692,2025-06-01 12:45:00+00:00,2026-07-09 13:30:00+00:00,0,0,0,
okx_UNI_USDT_SWAP_15m_38584.csv,UNI_USDT_SWAP,38584,2025-06-02 15:45:00+00:00,2026-07-09 13:30:00+00:00,0,0,0,
okx_UP_USDT_SWAP_15m_8862.csv,UP_USDT_SWAP,8862,2026-04-08 11:00:00+00:00,2026-07-09 18:15:00+00:00,0,10,0,
okx_URNM_USDT_SWAP_15m_4741.csv,URNM_USDT_SWAP,4741,2026-05-21 09:15:00+00:00,2026-07-09 18:15:00+00:00,0,765,0,
okx_USAR_USDT_SWAP_15m_7026.csv,USAR_USDT_SWAP,7026,2026-04-27 14:00:00+00:00,2026-07-09 18:15:00+00:00,0,226,0,
okx_USDC_USDT_SWAP_15m_38499.csv,USDC_USDT_SWAP,38499,2025-06-03 17:45:00+00:00,2026-07-09 18:15:00+00:00,0,7484,0,
okx_USELESS_USDT_SWAP_15m_33538.csv,USELESS_USDT_SWAP,33538,2025-07-25 10:00:00+00:00,2026-07-09 18:15:00+00:00,0,0,0,
okx_USO_USDT_SWAP_15m_5698.csv,USO_USDT_SWAP,5698,2026-05-11 10:00:00+00:00,2026-07-09 18:15:00+00:00,0,1135,0,
okx_UVXY_USDT_SWAP_15m_1478.csv,UVXY_USDT_SWAP,1478,2026-06-24 09:00:00+00:00,2026-07-09 18:15:00+00:00,0,216,0,
okx_VANA_USDT_SWAP_15m_38499.csv,VANA_USDT_SWAP,38499,2025-06-03 17:45:00+00:00,2026-07-09 18:15:00+00:00,0,14,0,
okx_VIRTUAL_USDT_15m_24407.csv,VIRTUAL_USDT,24407,2025-10-28 08:00:00+00:00,2026-07-09 13:30:00+00:00,0,58,0,
okx_VIRTUAL_USDT_SWAP_15m_38583.csv,VIRTUAL_USDT_SWAP,38583,2025-06-02 16:00:00+00:00,2026-07-09 13:30:00+00:00,0,0,0,
okx_VRT_USDT_SWAP_15m_4068.csv,VRT_USDT_SWAP,4068,2026-05-28 09:30:00+00:00,2026-07-09 18:15:00+00:00,0,578,0,
okx_VVV_USDT_SWAP_15m_626.csv,VVV_USDT_SWAP,626,2026-07-03 06:00:00+00:00,2026-07-09 18:15:00+00:00,0,0,0,
okx_WAL_USDT_SWAP_15m_38499.csv,WAL_USDT_SWAP,38499,2025-06-03 17:45:00+00:00,2026-07-09 18:15:00+00:00,0,132,0,
okx_WCT_USDT_SWAP_15m_38499.csv,WCT_USDT_SWAP,38499,2025-06-03 17:45:00+00:00,2026-07-09 18:15:00+00:00,0,0,0,
okx_WDC_USDT_SWAP_15m_5599.csv,WDC_USDT_SWAP,5599,2026-05-12 10:45:00+00:00,2026-07-09 18:15:00+00:00,0,168,0,
okx_WEN_USDT_SWAP_15m_1376.csv,WEN_USDT_SWAP,1376,2026-06-25 10:30:00+00:00,2026-07-09 18:15:00+00:00,0,203,0,
okx_WET_USDT_SWAP_15m_20362.csv,WET_USDT_SWAP,20362,2025-12-09 16:00:00+00:00,2026-07-09 18:15:00+00:00,0,0,0,
okx_WIF_USDT_SWAP_15m_38499.csv,WIF_USDT_SWAP,38499,2025-06-03 17:45:00+00:00,2026-07-09 18:15:00+00:00,0,0,0,
okx_WLD_USDT_15m_38691.csv,WLD_USDT,38691,2025-06-01 13:00:00+00:00,2026-07-09 13:30:00+00:00,0,0,0,
okx_WLD_USDT_SWAP_15m_38583.csv,WLD_USDT_SWAP,38583,2025-06-02 16:00:00+00:00,2026-07-09 13:30:00+00:00,0,0,0,
okx_WLFI_USDT_SWAP_15m_30742.csv,WLFI_USDT_SWAP,30742,2025-08-23 13:00:00+00:00,2026-07-09 18:15:00+00:00,0,0,0,
okx_WOO_USDT_SWAP_15m_38499.csv,WOO_USDT_SWAP,38499,2025-06-03 17:45:00+00:00,2026-07-09 18:15:00+00:00,0,2,0,
okx_W_USDT_SWAP_15m_38499.csv,W_USDT_SWAP,38499,2025-06-03 17:45:00+00:00,2026-07-09 18:15:00+00:00,0,0,0,
okx_XAG_USDT_SWAP_15m_15578.csv,XAG_USDT_SWAP,15578,2026-01-28 12:00:00+00:00,2026-07-09 18:15:00+00:00,0,1,0,
okx_XAU_USDT_SWAP_15m_38499.csv,XAU_USDT_SWAP,38499,2025-06-03 17:45:00+00:00,2026-07-09 18:15:00+00:00,0,3,0,
okx_XCU_USDT_SWAP_15m_12219.csv,XCU_USDT_SWAP,12219,2026-03-04 12:00:00+00:00,2026-07-09 18:30:00+00:00,0,544,0,
okx_XLE_USDT_SWAP_15m_5698.csv,XLE_USDT_SWAP,5698,2026-05-11 10:15:00+00:00,2026-07-09 18:30:00+00:00,0,1232,0,
okx_XLM_USDT_15m_38691.csv,XLM_USDT,38691,2025-06-01 13:00:00+00:00,2026-07-09 13:30:00+00:00,0,0,0,
okx_XLM_USDT_SWAP_15m_38583.csv,XLM_USDT_SWAP,38583,2025-06-02 16:00:00+00:00,2026-07-09 13:30:00+00:00,0,0,0,
okx_XPD_USDT_SWAP_15m_15123.csv,XPD_USDT_SWAP,15123,2026-02-02 06:00:00+00:00,2026-07-09 18:30:00+00:00,0,988,0,
okx_XPL_USDT_SWAP_15m_30271.csv,XPL_USDT_SWAP,30271,2025-08-28 11:00:00+00:00,2026-07-09 18:30:00+00:00,0,0,0,
okx_XPT_USDT_SWAP_15m_15121.csv,XPT_USDT_SWAP,15121,2026-02-02 06:30:00+00:00,2026-07-09 18:30:00+00:00,0,449,0,
okx_XRP_USDT_15m_38692.csv,XRP_USDT,38692,2025-06-01 12:45:00+00:00,2026-07-09 13:30:00+00:00,0,0,0,
okx_XRP_USDT_SWAP_15m_38583.csv,XRP_USDT_SWAP,38583,2025-06-02 16:00:00+00:00,2026-07-09 13:30:00+00:00,0,0,0,
okx_XTZ_USDT_SWAP_15m_38499.csv,XTZ_USDT_SWAP,38499,2025-06-03 18:00:00+00:00,2026-07-09 18:30:00+00:00,0,0,0,
okx_YB_USDT_SWAP_15m_25967.csv,YB_USDT_SWAP,25967,2025-10-12 07:00:00+00:00,2026-07-09 18:30:00+00:00,0,0,0,
okx_YFI_USDT_SWAP_15m_38499.csv,YFI_USDT_SWAP,38499,2025-06-03 18:00:00+00:00,2026-07-09 18:30:00+00:00,0,2,0,
okx_YGG_USDT_SWAP_15m_38499.csv,YGG_USDT_SWAP,38499,2025-06-03 18:00:00+00:00,2026-07-09 18:30:00+00:00,0,0,0,
okx_ZAMA_USDT_SWAP_15m_17393.csv,ZAMA_USDT_SWAP,17393,2026-01-09 14:30:00+00:00,2026-07-09 18:30:00+00:00,0,0,0,
okx_ZBT_USDT_SWAP_15m_25469.csv,ZBT_USDT_SWAP,25469,2025-10-17 11:30:00+00:00,2026-07-09 18:30:00+00:00,0,0,0,
okx_ZEC_USDT_15m_21799.csv,ZEC_USDT,21799,2025-11-24 12:00:00+00:00,2026-07-09 13:30:00+00:00,0,1,0,
okx_ZEC_USDT_SWAP_15m_23562.csv,ZEC_USDT_SWAP,23562,2025-11-06 03:15:00+00:00,2026-07-09 13:30:00+00:00,0,0,0,
okx_ZEN_USDT_SWAP_15m_23859.csv,ZEN_USDT_SWAP,23859,2025-11-03 06:00:00+00:00,2026-07-09 18:30:00+00:00,0,0,0,
okx_ZETA_USDT_SWAP_15m_38499.csv,ZETA_USDT_SWAP,38499,2025-06-03 18:00:00+00:00,2026-07-09 18:30:00+00:00,0,1,0,
okx_ZHIPU_USDT_SWAP_15m_1487.csv,ZHIPU_USDT_SWAP,1487,2026-06-24 07:00:00+00:00,2026-07-09 18:30:00+00:00,0,251,0,
okx_ZIL_USDT_SWAP_15m_38499.csv,ZIL_USDT_SWAP,38499,2025-06-03 18:00:00+00:00,2026-07-09 18:30:00+00:00,0,0,0,
okx_ZKP_USDT_SWAP_15m_17588.csv,ZKP_USDT_SWAP,17588,2026-01-07 13:45:00+00:00,2026-07-09 18:30:00+00:00,0,6,0,
okx_ZK_USDT_15m_38689.csv,ZK_USDT,38689,2025-06-01 13:30:00+00:00,2026-07-09 13:30:00+00:00,0,84,0,
okx_ZK_USDT_SWAP_15m_38583.csv,ZK_USDT_SWAP,38583,2025-06-02 16:00:00+00:00,2026-07-09 13:30:00+00:00,0,0,0,
okx_ZORA_USDT_SWAP_15m_26141.csv,ZORA_USDT_SWAP,26141,2025-10-10 11:30:00+00:00,2026-07-09 18:30:00+00:00,0,0,0,
okx_ZRO_USDT_15m_38690.csv,ZRO_USDT,38690,2025-06-01 13:15:00+00:00,2026-07-09 13:30:00+00:00,0,69,0,
okx_ZRO_USDT_SWAP_15m_38583.csv,ZRO_USDT_SWAP,38583,2025-06-02 16:00:00+00:00,2026-07-09 13:30:00+00:00,0,0,0,
okx_ZRX_USDT_SWAP_15m_38499.csv,ZRX_USDT_SWAP,38499,2025-06-03 18:00:00+00:00,2026-07-09 18:30:00+00:00,0,3,0,
