direction,qty,signal_i,signal_time,entry_i,entry_time,entry_price,entry_equity,entry_fee,leverage,score,stop,initial_stop,exit_i,exit_time,exit_price,exit_reason,gross_pnl,net_pnl,gross_return,net_return,fees,holding_bars,n_controls,matched,control_mean,paired_excess
-1,0.5352975944603386,9320,2024-04-02 08:00:00+00:00,9321,2024-04-02 12:00:00+00:00,3311.11,443.1059662544068,1.772429217993572,4.000012080577452,0.7571095771905583,3307.79889,3410.433,9324,2024-04-03 00:00:00+00:00,3307.79889,stop,1.7724292179936247,-1.7706567887755256,0.0010000000000000297,-0.0009989999999999702,3.5430860067691503,3,3,True,-0.011343725602810854,0.010344725602810884
1,0.4854946930045968,9356,2024-04-08 08:00:00+00:00,9357,2024-04-08 12:00:00+00:00,3636.18,441.3353094656312,1.7653460928094546,4.000011000585781,0.5357913220683401,3639.8161799999993,3527.0849000000003,9361,2024-04-09 04:00:00+00:00,3639.8161799999993,stop,1.7653460928092182,-1.7671114389025004,0.000999999999999866,-0.001001000000000134,3.5324575317117186,4,3,True,-0.021647000000000045,0.02064599999999991
-1,0.5440099478682062,9384,2024-04-13 00:00:00+00:00,9385,2024-04-13 04:00:00+00:00,3232.06,439.5681980267287,1.7582727921069146,3.9999999999999996,1.149584091340037,3228.82794,3329.0218,9397,2024-04-15 04:00:00+00:00,3228.82794,stop,1.7582727921068164,-1.7565145193149059,0.0009999999999999443,-0.0009990000000000558,3.5147873114217223,12,2,True,-0.016512812271443043,0.015513812271442988
-1,0.5851786979619052,9489,2024-04-30 12:00:00+00:00,9490,2024-04-30 16:00:00+00:00,2992.66,437.81168350741376,1.7512408822426753,3.9999866340090953,0.7320500983335404,2989.66734,3082.4501,9491,2024-04-30 20:00:00+00:00,2989.66734,stop,1.7512408822426093,-1.7494896413604986,0.0009999999999999623,-0.0009990000000000376,3.500730523603108,1,3,True,-0.0009990000000000294,-8.239936510889834e-18
-1,0.5721362091752485,9532,2024-05-07 16:00:00+00:00,9533,2024-05-07 20:00:00+00:00,3048.75,436.0621938660533,1.744300267723039,4.000118084666706,0.2759436686583319,3045.70125,3140.1198,9545,2024-05-09 20:00:00+00:00,3045.70125,stop,1.7443002677229973,-1.742555967455358,0.0009999999999999762,-0.000999000000000024,3.4868562351783554,12,3,True,-0.021687249711584772,0.02068824971158475
-1,0.4721096552533525,9719,2024-06-07 20:00:00+00:00,9720,2024-06-08 00:00:00+00:00,3679.82,434.31963789859793,1.7372785515943918,4.0,0.23046362961849456,3489.5652999999998,3790.2146000000002,9795,2024-06-20 12:00:00+00:00,3597.49,reverse,38.868787917008696,35.43309960173692,0.02237337695865569,0.020395750335614346,3.4356883152717748,75,3,True,-0.01134368361197414,0.031739433947588484
1,1.04840018404835,9794,2024-06-20 08:00:00+00:00,9795,2024-06-20 12:00:00+00:00,3597.49,469.7527375003349,3.771609178112098,8.028924319167825,0.3084837676350746,3489.5652999999998,3489.5652999999998,9796,2024-06-20 16:00:00+00:00,3489.5652999999998,stop,-113.14827534336298,-120.57834542424382,-0.03000000000000001,-0.03197000000000001,7.430070080880833,1,3,True,-0.0010010000000001357,-0.030968999999999875
-1,0.8377906619225757,10001,2024-07-24 20:00:00+00:00,10002,2024-07-25 00:00:00+00:00,3334.23,349.17439207609107,2.7933867587021095,7.999976006526226,0.21729325511419903,3330.89577,3434.2672,10026,2024-07-29 00:00:00+00:00,3330.89577,stop,2.7933867587020544,-2.7905933719434626,0.0009999999999999803,-0.0009990000000000198,5.583980130645517,24,3,True,-0.011341651676555329,0.01034265167655531
-1,0.5641475886679005,10205,2024-08-27 20:00:00+00:00,10206,2024-08-28 00:00:00+00:00,2455.98,346.3837987041476,1.3855351948165904,4.0,1.4366383463515098,2453.52402,2529.6594,10207,2024-08-28 04:00:00+00:00,2476.76,stop_gap,-11.722986892519085,-14.505780269044784,-0.008460980952613701,-0.010469441933566316,2.7827933765257,1,3,True,0.06870106589706586,-0.07917050783063218
1,1.088570786174999,10341,2024-09-19 12:00:00+00:00,10342,2024-09-19 16:00:00+00:00,2439.0,331.8780184351028,2.6550241474808223,8.0,0.6489122570249333,2441.439,2365.83,10344,2024-09-20 00:00:00+00:00,2441.439,stop,2.65502414748066,-2.657679171628465,0.0009999999999999389,-0.001001000000000061,5.312703319109126,2,3,True,-0.00100100000000013,6.895525817007808e-17
1,0.5017837818373331,10582,2024-10-29 16:00:00+00:00,10583,2024-10-29 20:00:00+00:00,2624.43,329.2203392634743,1.316896410567352,4.000045724737082,1.0962211790012049,2627.0544299999997,2545.668,10592,2024-10-31 08:00:00+00:00,2627.0544299999997,stop,1.3168964105672756,-1.3182133069779958,0.000999999999999942,-0.001001000000000058,2.635109717545271,9,3,True,-0.011324000000000084,0.010323000000000027
1,0.9635359570290325,10631,2024-11-06 20:00:00+00:00,10632,2024-11-07 00:00:00+00:00,2722.5,327.9021259564963,2.623226643011541,8.000029384864591,1.991316263619641,3257.6674000000003,2640.8152999999998,10750,2024-11-26 16:00:00+00:00,3257.6674000000003,stop,515.6530329297393,509.8909266107865,0.19657204775022966,0.19437547570247943,5.762106318952822,118,3,True,-0.0019087038801038029,0.19628417958258323
1,0.86580397569082,10846,2024-12-12 16:00:00+00:00,10847,2024-12-12 20:00:00+00:00,3870.58,837.7930525672828,3.3511635522293743,3.999989665658207,0.84798353631591,3874.4505799999997,3754.4723000000004,10849,2024-12-13 04:00:00+00:00,3874.4505799999997,stop,3.351163552229193,-3.3545147157817845,0.000999999999999946,-0.001001000000000054,6.705678268010978,2,3,True,0.0015976971210539621,-0.0025986971210540163
-1,1.8203482539109304,10884,2024-12-19 00:00:00+00:00,10885,2024-12-19 04:00:00+00:00,3667.16,834.4385378515009,6.675508302812007,8.0,1.2980530810984938,3663.49284,3777.1748,10983,2025-01-04 12:00:00+00:00,3663.49284,stop,6.675508302811948,-6.668832794509255,0.0009999999999999911,-0.000999000000000009,13.344341097321202,98,3,True,0.004026343542395437,-0.005025343542395446
