stream_key,baseline_parity
okx_30m_1e31b9eaede6a11e,passed
okx_30m_1e5226623d5424a1,passed
okx_30m_1eef854453d13873,passed
okx_30m_1fe83bb822cc5822,passed
okx_30m_204dc936558d3a4e,passed
okx_30m_2084324a551f9ea8,passed
okx_30m_20a66956557ecfeb,passed
okx_30m_21ca92e74ecd7909,passed
okx_30m_21f449c6552f73e9,passed
okx_30m_22cd8f32c48ec6fa,passed
okx_30m_2336b5d6f7da7af6,passed
okx_30m_24213272d3497d95,passed
okx_30m_2441d0975c8f5d71,passed
okx_30m_2615bf37621a9216,passed
okx_30m_26212f455d6014bd,passed
okx_30m_2636485909612df5,passed
okx_30m_26592d800309177b,passed
okx_30m_26722c51347e04df,passed
okx_30m_26c429b82994bcad,passed
okx_30m_278f609ae28f8c98,passed
okx_30m_287ab5e708eb24be,passed
okx_30m_28eec071b98676ba,passed
okx_30m_2ae075161a746365,passed
okx_30m_2d1139b4409ac72e,passed
okx_30m_2d28f59e82896d32,passed
okx_30m_2d38917e9f4b41c4,passed
okx_30m_2d88acf8e946679d,passed
okx_30m_2dd978367f2a96e5,passed
okx_30m_2e682b804b8aa842,passed
okx_30m_2ef4e2bdf7911464,passed
okx_30m_30552bdac7eeb716,passed
okx_30m_308ef6fca96f425f,passed
okx_30m_31b7ef3d0db26e5a,passed
okx_30m_344ca5577e5894e2,passed
okx_30m_3460d80399b27f5b,passed
okx_30m_34c75a11b199c9ee,passed
okx_30m_3544bb3ffb8fbfcb,passed
okx_30m_3655aa9367215931,passed
okx_30m_36f7b4de9a470823,passed
okx_30m_3714a773eaf53e2d,passed
okx_30m_3795050e6ed73152,passed
okx_30m_37da51493d4736b3,passed
okx_30m_37e51ea6d9749d2c,passed
okx_30m_3900a67886181189,passed
okx_30m_3a07300e5cd3870c,passed
okx_30m_3ae4a21923098197,passed
okx_30m_3cea0ab12e672e3d,passed
okx_30m_3dab0a009e53f362,passed
okx_30m_3df0d3e073171f37,passed
okx_30m_3e5a28cee3c09401,passed
okx_30m_3fd95291cb968f44,passed
okx_30m_4094bffc627a138e,passed
okx_30m_41eb57f48f42d841,passed
okx_30m_41fceaa49c963abe,passed
okx_30m_4286b362d33e405b,passed
okx_30m_4291721495a5470b,passed
okx_30m_43ff64e68c8b232f,passed
okx_30m_445945bcd59a944f,passed
okx_30m_45168a53e1bba93f,passed
okx_30m_45502ab2763a6e99,passed
okx_30m_45d434a593b0c9a1,passed
okx_30m_461cc4849746e63a,passed
okx_30m_4691d6284c663f7f,passed
okx_30m_475d45a71789da07,passed
okx_30m_4906ccd39a2b9109,passed
okx_30m_494cb06ee77e0df6,passed
okx_30m_4966b47735832ad3,passed
okx_30m_49f240fb371637e9,passed
okx_30m_4aabc2365eb76247,passed
okx_30m_4b0e4776fcf20e5e,passed
okx_30m_4b163c4cea49c200,passed
okx_30m_4b20c8834a57917b,passed
okx_30m_4ba2cc8ef557832e,passed
okx_30m_4bb754eff1a4c491,passed
okx_30m_4bf9ed3a516d8940,passed
okx_30m_4d38f14681cc83bb,passed
okx_30m_4d398f80ccb45964,passed
okx_30m_4f2ed49dc38d666d,passed
okx_30m_4f3e1e8923ea8699,passed
okx_30m_4fce1c5497279398,passed
okx_30m_504751436a109dd8,passed
okx_30m_50d2122e75f163b1,passed
okx_30m_50e72858099f9ed5,passed
okx_30m_5165ff8eea04d553,passed
okx_30m_51acc2228599ca96,passed
okx_30m_51c24c6f9aa98404,passed
okx_30m_5205f6a4a1e2936d,passed
okx_30m_522e1b5d89a36cd3,passed
okx_30m_53e21e810655c256,passed
okx_30m_54d6634a870c7fcd,passed
okx_30m_55267e56787594f1,passed
okx_30m_556e62566992d770,passed
okx_30m_558563fc40efbcbd,passed
okx_30m_55b774e2957ee24c,passed
okx_30m_56f0ab11ba62365d,passed
okx_30m_5799f750c96e6d0d,passed
okx_30m_580ae4a352075c01,passed
okx_30m_581b95f3d9e295c7,passed
okx_30m_589e70438c1e60bf,passed
okx_30m_58b4cb151aeddcb3,passed
okx_30m_58baeaca9f2d3e17,passed
okx_30m_5973b2845639d190,passed
okx_30m_59c5d93bae981c33,passed
okx_30m_59f8c7abf73b96b6,passed
okx_30m_5a1a7a0ce0cf715c,passed
okx_30m_5b3217876ee2c465,passed
okx_30m_5b39753ac417912a,passed
okx_30m_5b5e9c1ee797d85a,passed
okx_30m_5b5f7d541f077ccf,passed
okx_30m_5bf6c725ca1c0c51,passed
okx_30m_5c3ad4f6248fe90e,passed
okx_30m_5d1114fbbd53d08e,passed
okx_30m_5dabf3129ba85bb9,passed
okx_30m_5e268d904ef2fa3f,passed
okx_30m_5ed8a1fd64b2870f,passed
okx_30m_5f54c789a29d9798,passed
okx_30m_5fa0bd7aab162323,passed
okx_30m_5fdd326e51cdb9ed,passed
okx_30m_61aaa5fe0e9f9b57,passed
okx_30m_61fcc7fb477b5e29,passed
okx_30m_62532aa5a685fb30,passed
okx_30m_6291b3c4fdd57ac0,passed
okx_30m_63b57c9f09878823,passed
okx_30m_645e7e8d33ec8ca3,passed
okx_30m_648b2104a917b959,passed
okx_30m_649585a16bfa8283,passed
okx_30m_64c2ea81d220f0fa,passed
okx_30m_657034de4488e174,passed
okx_30m_665dbe665295fb8f,passed
okx_30m_665f73410828eb6f,passed
okx_30m_6750a2d2d7a5cd7b,passed
okx_30m_6761a08b5c59877b,passed
okx_30m_686d4a5671c9f25b,passed
okx_30m_690f0d84c313bc13,passed
okx_30m_699907853262092a,passed
okx_30m_69b24d4d05bb2fb2,passed
okx_30m_69efb3a7c489c12a,passed
okx_30m_6c9fa8c1b3f4a4e8,passed
okx_30m_6ca635cb9858cd02,passed
okx_30m_6cdca81e946a3b6f,passed
okx_30m_6d3a7286a9b9cc51,passed
okx_30m_6d6e7eff3381ddbb,passed
okx_30m_6d9bca190ae7ce30,passed
okx_30m_6db410197588c147,passed
okx_30m_6e12892ccac3b481,passed
okx_30m_6eb03e41386ee7d2,passed
okx_30m_6f6e6d2b9fcc0a47,passed
okx_30m_71248c9e6b460ca2,passed
okx_30m_715a616062d2789b,passed
okx_30m_715db50e7f187b21,passed
okx_30m_71dc14ceea2fe02f,passed
okx_30m_7254e2784a6a9b76,passed
okx_30m_7339d895f7c442ec,passed
okx_30m_74790123585a8ab5,passed
okx_30m_74b088ed14714a24,passed
okx_30m_74de72a25ac3d4f9,passed
okx_30m_75f712c660c26bda,passed
okx_30m_7617c80e7c330e9d,passed
okx_30m_763089493320e8c0,passed
okx_30m_77b28c61fcab4f0a,passed
okx_30m_7848df405870e0cd,passed
okx_30m_786103fc88505cb7,passed
okx_30m_7882bf1e71caf0fb,passed
okx_30m_789dbf4ef8ae2368,passed
okx_30m_78c4da37ce6ca81d,passed
okx_30m_792f1a744ebb4dd6,passed
okx_30m_792fb21ecfa3d6ec,passed
okx_30m_799d05cf1adf5bce,passed
okx_30m_79b76cec805dd4cb,passed
okx_30m_7affa0e28ccb2478,passed
okx_30m_7babc8e9a4f5433b,passed
okx_30m_7be0d25a9677420f,passed
okx_30m_7e16de22d6bdd9aa,passed
okx_30m_7eef8cdcaa6c9743,passed
okx_30m_7ffae3949d38e9c5,passed
okx_30m_802944824452d420,passed
okx_30m_8119c58a5be5dbdc,passed
okx_30m_83052ea578d3ad94,passed
okx_30m_841c79428d09b0e3,passed
okx_30m_842905ef0480048c,passed
okx_30m_843d0b813938bedd,passed
okx_30m_854f4dce706c5db9,passed
okx_30m_8650fdbee0f8944a,passed
okx_30m_86fb9c79521f9b44,passed
okx_30m_8786a3465a511e22,passed
okx_30m_87cd3ceb632a17b6,passed
okx_30m_888613c834347383,passed
okx_30m_89e463e03ace88a9,passed
okx_30m_8a1d9d53fcb5fc29,passed
okx_30m_8a6708dab71d810b,passed
okx_30m_8a89fc9a93209316,passed
okx_30m_8c107afe5adb1cfd,passed
okx_30m_8df6f16713b06f92,passed
okx_30m_8e1358d0de1b8828,passed
okx_30m_8e37f0bf44dd301b,passed
okx_30m_8f5de07d2fb741e3,passed
okx_30m_90df97e21358365c,passed
okx_30m_90f7d75b93f570d3,passed
okx_30m_91c3ac7dc0e3ebe2,passed
okx_30m_91cf2f1b1a275efe,passed
okx_30m_93accdb21e0ddbff,passed
okx_30m_93e172334677fbbe,passed
okx_30m_94323d07766170b2,passed
okx_30m_96304856eaaa5478,passed
okx_30m_96369410f1d0a0f0,passed
okx_30m_9657245aafa1457a,passed
okx_30m_96b9ec3c08cd01d5,passed
okx_30m_97645c85a122307a,passed
okx_30m_97b90b98bd1e8fef,passed
okx_30m_9841b627701cc2b1,passed
okx_30m_98b4dcc2c6307f8e,passed
okx_30m_990a2226f2bbca1a,passed
okx_30m_99386be175e1471e,passed
okx_30m_999a3b70b98231da,passed
okx_30m_99b638d26d39007d,passed
okx_30m_9a4062e0c2f65ac9,passed
okx_30m_9a579cc9b39ad17b,passed
okx_30m_9aaadf098b73ba92,passed
okx_30m_9b15a1f98c93943f,passed
okx_30m_9b61a0b2d4c7f8d0,passed
okx_30m_9cf7039c8155aba7,passed
okx_30m_9d3385885846eb1b,passed
okx_30m_9ec498dd1102ca76,passed
okx_30m_9f15058a5e187875,passed
okx_30m_9f364426518ee85f,passed
okx_30m_9fe5fca22fb38f06,passed
okx_30m_a0e2786a46a4a7e8,passed
okx_30m_a22dd0d9e0d39f22,passed
okx_30m_a3b1b1d0d6b7ce70,passed
okx_30m_a49687420cf397bd,passed
okx_30m_a6d614d718bd906c,passed
okx_30m_a71c696ecefe4432,passed
okx_30m_a771e5a932b0b4c6,passed
okx_30m_a77279f286122c1c,passed
okx_30m_a7f3e46da4c2fd7d,passed
okx_30m_a8116d12607ab26e,passed
okx_30m_a83f744c4edc6d2a,passed
okx_30m_a95052f6b02f36ce,passed
okx_30m_a95298b7c52a9cfa,passed
okx_30m_a9fd32ed83b67b42,passed
okx_30m_ab71154b25818b60,passed
okx_30m_ac881a8651d7274c,passed
okx_30m_acfde50ae21a82ed,passed
okx_30m_ad1a23033f707a35,passed
okx_30m_ad2c54d0d1649939,passed
okx_30m_ad52af7d34d1ef40,passed
okx_30m_ad5526c6d4b5d4fe,passed
okx_30m_ad5e885f122768f2,passed
okx_30m_ae3cfd2c411cbaf6,passed
okx_30m_af45c30b14385a3c,passed
okx_30m_af7939d7e46f2509,passed
okx_30m_b14b331295874bcb,passed
okx_30m_b206181748fea540,passed
okx_30m_b248c613018f2afe,passed
okx_30m_b270531f989066a7,passed
okx_30m_b35bc57e9deeef65,passed
okx_30m_b3bedcff4f4543d9,passed
okx_30m_b43c2811a321fc10,passed
okx_30m_b54d6eb966bf22d3,passed
okx_30m_b622abe0037d8c74,passed
okx_30m_b6853f72cffe0eb3,passed
okx_30m_b6a8b38cce0c938b,passed
okx_30m_b6c27bb3e8befbae,passed
okx_30m_b6d084933904b5a1,passed
okx_30m_b75aca0ac068ce79,passed
okx_30m_b82bed881b2fbce6,passed
okx_30m_b8c9330095d1f0d3,passed
okx_30m_b9d707a9a5f16f69,passed
okx_30m_ba9c2509a04ebdc1,passed
okx_30m_bab7539b5989a6e8,passed
okx_30m_baf7056bacd1af40,passed
okx_30m_bb9a7078944d84ef,passed
okx_30m_bbc503657b1fafcc,passed
okx_30m_bbd6bf0aec893b2a,passed
okx_30m_bd1d24b8c405e66b,passed
okx_30m_bdc19ec2dadc40a5,passed
okx_30m_bde38bc7c0acae6a,passed
okx_30m_be35c0a993c81523,passed
okx_30m_be63f930720ac4f4,passed
okx_30m_bfbcc73370eade0e,passed
okx_30m_c04d9b7e777c264c,passed
okx_30m_c203d4e6a3ba2118,passed
okx_30m_c232d9c560250eb1,passed
okx_30m_c27a07212862c162,passed
okx_30m_c2eff0c097ad7763,passed
okx_30m_c31ac5a496503d7d,passed
okx_30m_c3fdb836f2e7a9ed,passed
okx_30m_c4414980e6cfe0bf,passed
okx_30m_c49c8712e3e6c5b4,passed
okx_30m_c5032bcf7e7698b3,passed
okx_30m_c5087460f54c1a85,passed
okx_30m_c5a36f260583d03d,passed
okx_30m_c64fd3ceede8274d,passed
okx_30m_c6ae034ae3427cc7,passed
okx_30m_c86fa0167606045d,passed
okx_30m_c94b97ef617f694f,passed
okx_30m_c9c56c8cf5f04644,passed
okx_30m_ca4a69c8e51b080f,passed
okx_30m_cabc3ace011ddbb3,passed
okx_30m_cae456a123c59f07,passed
okx_30m_cb810638936b5f08,passed
okx_30m_cb997b3f8e934cac,passed
okx_30m_cba4d09aea109473,passed
okx_30m_cbe64365c1684a8d,passed
okx_30m_ccdc1fd2333c8583,passed
okx_30m_cd9db1ccbdf09037,passed
okx_30m_cef578456eea6108,passed
okx_30m_cf0a73f33765ca1b,passed
okx_30m_cf23c79f559466c9,passed
okx_30m_d00ce53785a8265c,passed
okx_30m_d204be1c46896327,passed
okx_30m_d23ebf9d0d99045f,passed
okx_30m_d24123b26e31157f,passed
okx_30m_d27afaef6a0e0767,passed
okx_30m_d3716b47fc1527bb,passed
okx_30m_d3c546eae1339630,passed
okx_30m_d409ff597cc8f4ba,passed
okx_30m_d4a67e41729615a4,passed
okx_30m_d4b147423b640146,passed
okx_30m_d6521bf1de24a04e,passed
okx_30m_d674e7415d9b29c0,passed
okx_30m_d83295e7a5da0729,passed
okx_30m_d84ff50bd1e057ac,passed
okx_30m_d91740cd3aff85bc,passed
okx_30m_dabdbf91b314a994,passed
okx_30m_db8345d6749ca27c,passed
okx_30m_dbbd7328179e4668,passed
okx_30m_dc214572cf9846a2,passed
okx_30m_dc2994fc31e5bcc1,passed
okx_30m_dd47c34eb9873d9a,passed
okx_30m_dd81147f269ca919,passed
okx_30m_de1c1c516b60945e,passed
okx_30m_de5777d45d5a8d92,passed
okx_30m_de8a234b3936bcfb,passed
okx_30m_def3f9ec9b877e7f,passed
okx_30m_e0452118d4841a4e,passed
okx_30m_e1d099fed28fd959,passed
okx_30m_e1ff7ab6ec54da7c,passed
okx_30m_e2d8f0a215536bde,passed
okx_30m_e2ede2e9ae76c2e4,passed
okx_30m_e3cf4fe75da6815d,passed
okx_30m_e44185d013760660,passed
okx_30m_e4bfdd4fb3c35ca9,passed
okx_30m_e5128d4b4d03746d,passed
okx_30m_e69528edc16b80c1,passed
okx_30m_e72d6c739fd14b79,passed
okx_30m_e83f68940d7d0d0f,passed
okx_30m_e949ed5de8c665f2,passed
okx_30m_e9f3187f8a3d234e,passed
okx_30m_eb043fa13078222c,passed
okx_30m_eb8a94ae5a1c1cf4,passed
okx_30m_eb8c0ec85e91866e,passed
okx_30m_ed7b0a1eec2ce940,passed
okx_30m_ed8fa81d6c4f5dc8,passed
okx_30m_edc67100a2c22197,passed
okx_30m_ee09b88f3dd04a6e,passed
okx_30m_ee679658302b506d,passed
okx_30m_ee8bb255209efe90,passed
okx_30m_ef447956e265ea10,passed
okx_30m_ef9600b3213ba6ca,passed
okx_30m_f03a04dcc0ad804f,passed
okx_30m_f056f454bef0a2bb,passed
okx_30m_f0b5db4ac7e7850c,passed
okx_30m_f0dfce3a84e9ab5d,passed
okx_30m_f1d02ffaca0ce80d,passed
okx_30m_f3324236456b07c0,passed
okx_30m_f384a8ac1c57808c,passed
okx_30m_f3f5ba59154b5eec,passed
okx_30m_f478659029fb89bf,passed
okx_30m_f4b2f11cd298c8b6,passed
okx_30m_f4f23059a43906f2,passed
okx_30m_f4f97887d5aa8674,passed
okx_30m_f67181055e4156aa,passed
okx_30m_f7369322d78095f7,passed
okx_30m_f81db8582a56ce70,passed
okx_30m_f82888a0d82bc7f7,passed
okx_30m_f82e9d723efcf451,passed
okx_30m_f898c9a2492d3130,passed
okx_30m_fa0dae77eabe25cf,passed
okx_30m_fa89112f9e989ee7,passed
okx_30m_faf3d241b5c80650,passed
okx_30m_fbc0b4675acaab45,passed
okx_30m_fc9c9afa5b90bfe1,passed
okx_30m_fcc8e422421288c5,passed
okx_30m_fd0c84b366925954,passed
okx_30m_fd4e41acdb739387,passed
okx_30m_fe6909d788eaf218,passed
okx_30m_fec1879a86749116,passed
okx_30m_ff2ff72fa53a51b2,passed
okx_60m_000642ae48980ef1,passed
okx_60m_01524a02d8d29c99,passed
okx_60m_01af635dcfb9365c,passed
okx_60m_01fb8c066b3ad4c4,passed
okx_60m_023006eea1ba2496,passed
okx_60m_0346f1e505e64eba,passed
okx_60m_03f07beccf0bc610,passed
okx_60m_041884e18a51ac84,passed
okx_60m_04cb7f155e121f48,passed
okx_60m_06a0cc752ba46a09,passed
okx_60m_06f363665a9c64cc,passed
okx_60m_071d5bd56ef7a57d,passed
okx_60m_075668edd59a371f,passed
okx_60m_0855d660db692a8c,passed
okx_60m_08b15459364a7720,passed
okx_60m_08da88558134f607,passed
okx_60m_08fe4d56675bdf95,passed
okx_60m_0903ac44e519cb1a,passed
okx_60m_0954571dd0be4b0a,passed
okx_60m_097110b72f0d910b,passed
okx_60m_0a61e5ed59041ca4,passed
okx_60m_0ac8b7f38a9cb888,passed
okx_60m_0acf4bc1c9a37a1a,passed
okx_60m_0c2a7a4e65e1bf5e,passed
okx_60m_0c32829dba784a40,passed
okx_60m_0c32a966d70108e0,passed
okx_60m_0c5cde05dccd31b3,passed
okx_60m_0c703f0b7cd31b03,passed
okx_60m_0cb631a5dab10a7b,passed
okx_60m_0cedb391a91b4681,passed
okx_60m_0d3ff31773352b06,passed
okx_60m_0d52d69af300c789,passed
okx_60m_0e2602e71f32484e,passed
okx_60m_0e294b095604af43,passed
okx_60m_0efdb406f87c74a2,passed
okx_60m_0f4eb7aad498ab08,passed
okx_60m_0f92e7f7b88fb595,passed
okx_60m_1010c9692ab2dc0b,passed
okx_60m_11b4b76c9adfe5ea,passed
okx_60m_11ebfbd6921b7436,passed
okx_60m_1257051cb1a1fd53,passed
okx_60m_1675ca678b5c789c,passed
okx_60m_16a02df569862156,passed
okx_60m_16ef05611c50fbaf,passed
okx_60m_171e783d77b4298f,passed
okx_60m_17fb31aa446a34cc,passed
okx_60m_18a1104594cd184a,passed
okx_60m_1a926130ee7045eb,passed
okx_60m_1c60c55c6dab5fbb,passed
okx_60m_1c8183b1f613cd44,passed
okx_60m_1cd3da9de206894a,passed
okx_60m_1cfec2657921002b,passed
okx_60m_1d03d667c4e430b0,passed
okx_60m_1d9f74bf9a63af3c,passed
okx_60m_1f18100d2a4e3c50,passed
okx_60m_20f8768188a22bc5,passed
okx_60m_21162989b3366200,passed
okx_60m_21dc7cf7a6aeac33,passed
okx_60m_2208aff5e5c78eac,passed
okx_60m_22a95d3e92140e7d,passed
okx_60m_236651676f3e71ee,passed
okx_60m_24ec226acc3cbac3,passed
okx_60m_2682cb31561617f9,passed
okx_60m_270245076886322f,passed
okx_60m_273ce7eb0495c34c,passed
okx_60m_275ea9544a15b15b,passed
okx_60m_2943208777d81c47,passed
okx_60m_29b830326cdd8211,passed
okx_60m_29c039ae778d5c8c,passed
okx_60m_29c3805c7ca53ac4,passed
okx_60m_2a093e31c0d6880b,passed
okx_60m_2ac5de34c8899ded,passed
okx_60m_2bff4fce40483e5e,passed
okx_60m_2c09760987b6bb83,passed
okx_60m_2cd7dea773fb1e5f,passed
okx_60m_2d34aeb22a0e28a5,passed
okx_60m_2d5d7d48c0995cb9,passed
okx_60m_2e55ebc25d3b52bf,passed
okx_60m_2e8184cf57e17ea7,passed
okx_60m_2ee735c494896d59,passed
okx_60m_2f98e2e4d8b7ed5d,passed
okx_60m_2fccb7abd12c7cec,passed
okx_60m_304b56718e05fdf9,passed
okx_60m_31b9c256ca83e60f,passed
okx_60m_3249e17ab7c140df,passed
okx_60m_335bf48976a046fd,passed
okx_60m_3376398999337689,passed
okx_60m_33f6480379a8ff31,passed
okx_60m_356e0e593a17b6dc,passed
okx_60m_36c92793888e5ae7,passed
okx_60m_37306902cc8c4ef7,passed
okx_60m_374e41f962c22cac,passed
okx_60m_37a6208d3c0e7657,passed
okx_60m_3846093e4b3c911c,passed
okx_60m_38aa1f666ab07aea,passed
okx_60m_3b179eca981ff845,passed
okx_60m_3b32408909da317b,passed
okx_60m_3b9cfa3701f11a26,passed
okx_60m_3bc4662c5a0c30b2,passed
okx_60m_3bdeb363a81100a7,passed
okx_60m_3cb303705fef10e6,passed
okx_60m_3d24ec8efd03f511,passed
okx_60m_3eac6a5f1675cc3a,passed
okx_60m_3f359cde13f39d7e,passed
okx_60m_3f467cdf3951912a,passed
okx_60m_428b14102a9d4f21,passed
okx_60m_438e8fce3f37f480,passed
okx_60m_439087b74e30df84,passed
okx_60m_4485ff966b24a6da,passed
okx_60m_44952f35d97d6d08,passed
okx_60m_4507aea2d4074dfe,passed
okx_60m_4677bf4e40d54ed3,passed
okx_60m_467e92358c85ab8a,passed
okx_60m_47545b368152a390,passed
okx_60m_47b7357cc6ab7d9d,passed
okx_60m_47cf0c456be677bf,passed
okx_60m_4863b59a4efabb19,passed
okx_60m_48c9040ef1b764c2,passed
okx_60m_4910bffa220c473d,passed
okx_60m_4958fc163d02b374,passed
okx_60m_4a3004df4ad10e18,passed
okx_60m_4a60800465ba78e5,passed
okx_60m_4a63eaacb6d7b0c2,passed
okx_60m_4b6e01529c824eae,passed
okx_60m_4b72106464f6e17c,passed
okx_60m_4b8325abb973b889,passed
okx_60m_4b95c6f10fe2fa99,passed
okx_60m_4c1b550fc383b74f,passed
okx_60m_4c63a15be0d292e6,passed
okx_60m_4cc44e1e76d8c2b1,passed
okx_60m_4da9aca1d60ef3b5,passed
okx_60m_4db2667fd0ea384d,passed
okx_60m_4e524063f1583250,passed
okx_60m_50d1049adff46e1d,passed
okx_60m_51f269510bfd175e,passed
okx_60m_51ff6f0d21bcf862,passed
okx_60m_55e2b372cbad79f9,passed
okx_60m_564e8dda20bff8dc,passed
okx_60m_56c2e62157ec0595,passed
okx_60m_574686c806208dcc,passed
okx_60m_582f84b0181f47ca,passed
okx_60m_5848532d538aa67b,passed
okx_60m_596f19b0ba9aeb85,passed
okx_60m_59cb75a185b92ce4,passed
okx_60m_5cc756d16573c8c9,passed
okx_60m_5dd5b519a1a30fd6,passed
okx_60m_5e52d56927fa26ac,passed
okx_60m_5ee33a862b3c3ab2,passed
okx_60m_5f3e675706a0abdb,passed
okx_60m_6082934bd998af0c,passed
okx_60m_608fd3cad39ddc73,passed
okx_60m_60bd97024d20917a,passed
okx_60m_60ea2ddec833f367,passed
okx_60m_614764c9001b12d1,passed
okx_60m_615fe3070a98b95b,passed
okx_60m_61e26dc44c985916,passed
okx_60m_61ed712f75b91193,passed
okx_60m_621da5cd4b8a0fa4,passed
okx_60m_626a0b03db5888d8,passed
okx_60m_62fc1973ec8f027e,passed
okx_60m_63719976df183eb1,passed
okx_60m_637750923419e70c,passed
okx_60m_643a628cc2f44583,passed
okx_60m_6503aa7bce1c528d,passed
okx_60m_6582accd2230b386,passed
okx_60m_65fae3def53fb798,passed
okx_60m_66572beb0c61d201,passed
okx_60m_6694eff8d3486b5b,passed
okx_60m_67051a9d8c3c773f,passed
okx_60m_6788d87368443f68,passed
okx_60m_67fd44e526e1d40f,passed
okx_60m_687e3efeccecf202,passed
okx_60m_6989c94261f4f4c7,passed
okx_60m_6a291b0ebfd052d8,passed
okx_60m_6aacb611dab1a4ee,passed
okx_60m_6ab5070e1b28c849,passed
okx_60m_6b2e012cb85f4ac7,passed
okx_60m_6c69ddf0201f6e41,passed
okx_60m_6c7c5973d4946820,passed
okx_60m_6cc84c119e0fa267,passed
okx_60m_6e5043f01f558f7e,passed
okx_60m_6f0b4afb6d85cc3c,passed
okx_60m_6f65fc5ffe21615d,passed
okx_60m_6f702e7d9a63598f,passed
okx_60m_6f95455aab9d1f6c,passed
okx_60m_6fa093123f303162,passed
okx_60m_6fab7183a90e48ea,passed
okx_60m_70020ef2c32e332f,passed
okx_60m_72410ba518aac6b3,passed
okx_60m_7296fde746471ec1,passed
okx_60m_73441327fe4bc0d3,passed
okx_60m_736da29444b251b7,passed
okx_60m_73c21c12da9572a6,passed
okx_60m_741bfe0bb012d875,passed
okx_60m_7478e5778b857999,passed
okx_60m_74c3c38007d5f995,passed
okx_60m_74f1046945e7ce2f,passed
okx_60m_7544a232efae0966,passed
okx_60m_75c2f841845f49b6,passed
okx_60m_7648ef1e3d55915e,passed
okx_60m_77dd851ab5e90b7c,passed
okx_60m_7825d1612e41939e,passed
okx_60m_785125803dd90064,passed
okx_60m_7863509dfba72b84,passed
okx_60m_78c7680fa2c75d77,passed
okx_60m_790a8ca08e0a9c9e,passed
okx_60m_791b21436543f204,passed
okx_60m_7a7c5dafdde750b4,passed
okx_60m_7b9a995eb25e5067,passed
okx_60m_7cf4434d3815c6e1,passed
okx_60m_7d530ab8893151cd,passed
okx_60m_7e9f881eba6474cc,passed
okx_60m_7fdf733a873df74c,passed
okx_60m_8177533906350153,passed
okx_60m_81e2a65508f83e56,passed
okx_60m_8248d272437179f5,passed
okx_60m_835b3714291b965d,passed
okx_60m_839e29b207a43bad,passed
okx_60m_83c2412cf7063a57,passed
okx_60m_83fe98719f70a5a9,passed
okx_60m_843ddce10a74fb07,passed
okx_60m_84c96a1601925e8f,passed
okx_60m_8684b6c34efbd7de,passed
okx_60m_8732a6f2b2895051,passed
okx_60m_884fe13db44ff48f,passed
okx_60m_88fead94d51e431e,passed
okx_60m_897ab1a83b6d42cc,passed
okx_60m_89f5910416918262,passed
okx_60m_8a245f1404707f25,passed
okx_60m_8c427615c549a468,passed
okx_60m_8c4bd38c0ed146cb,passed
okx_60m_8ca26e0719cd7a5a,passed
okx_60m_8da2172a1a2f8fea,passed
okx_60m_8e031b7de65eeb29,passed
okx_60m_8e3ebfe1a93411c2,passed
okx_60m_8e7858f30efe6f30,passed
okx_60m_8ff7ef8b5efb46be,passed
okx_60m_90fa79e1738c08d2,passed
okx_60m_91187dc75c2926c5,passed
okx_60m_91c05640a1ca408f,passed
okx_60m_9260d2bb99b62fee,passed
okx_60m_9278857bfc144786,passed
okx_60m_92bbf33529e754c8,passed
okx_60m_93114f45931840f0,passed
okx_60m_9329f1cafd645d44,passed
okx_60m_937df1d3ce816f82,passed
okx_60m_94698f05c4a0f32a,passed
okx_60m_94d184e11c6509b0,passed
okx_60m_969c41e1d444b246,passed
okx_60m_98302e05df5037a2,passed
okx_60m_986f1f2acfba79aa,passed
okx_60m_99d6e0be0c3f604d,passed
okx_60m_9acdf85665d4bbcb,passed
okx_60m_9b7a6e12ff73d7c3,passed
okx_60m_9bbfbd51a907d3c5,passed
okx_60m_9bdfdee7b2fa7769,passed
okx_60m_9c35b147d7245022,passed
okx_60m_9c4100cd5d5232e5,passed
okx_60m_9c8d51b729a15ff4,passed
okx_60m_9d211046298f2f12,passed
okx_60m_9d300d371c976a32,passed
okx_60m_9d4af69b2fafe769,passed
okx_60m_9dd20b3d05333151,passed
okx_60m_9dfd553673598999,passed
okx_60m_a0fda779e353495b,passed
okx_60m_a104c097ec6364b1,passed
okx_60m_a17bdba89ec4e801,passed
okx_60m_a1805a182a4545c4,passed
okx_60m_a18f2f8c057af2ea,passed
okx_60m_a1f171ec0bc88e3a,passed
okx_60m_a255a428180056e3,passed
okx_60m_a25e7645d847c3df,passed
okx_60m_a2a43f0145f65d65,passed
okx_60m_a30965b36b85ce01,passed
okx_60m_a34f81c0e83ca128,passed
okx_60m_a5013dad2d60ec47,passed
okx_60m_a583541e3c535e0e,passed
okx_60m_a617b78136b1b8ea,passed
okx_60m_a63f4edc0116e68f,passed
okx_60m_a64c12be32ebfd22,passed
okx_60m_a67f715d4a19c923,passed
okx_60m_a7bcc72f2f66f9e0,passed
okx_60m_a943b5407bdfc271,passed
okx_60m_ab11b41e664d131d,passed
okx_60m_abcb24d389ee3304,passed
okx_60m_acc0924b4fd7112d,passed
okx_60m_acf8e5e8bbb23302,passed
okx_60m_ad82d85e59ca3702,passed
okx_60m_ad9a184dad5fcae8,passed
