scope,minutes,arm,feature,bucket,n,win_rate,mean_net_bp,mean_mfe_pct,mean_excess_bp,realized_20pct_rate
binance,240,young_breakout_sma20,six_ma_width_atr,"[2.0, 3.0)",7,0.2857142857142857,-404.01948395923836,11.563976769853861,-573.0468463662594,0.0
binance,240,young_breakout_sma20,six_ma_width_atr,"[3.0, inf)",9,0.6666666666666666,553.7125058896614,21.737696950633115,-892.7089525756649,0.1111111111111111
binance,240,young_breakout_sma20,six_ma_width_atr,unknown,3,0.0,-732.4792631365508,2.9599660999126134,-460.9975348661906,0.0
binance,240,young_breakout_sma20,higher_permission,unknown,30,0.3333333333333333,161.9140229607702,18.264827444666285,238.94421855233247,0.06666666666666667
binance,240,young_breakout_sma20,regime_breadth,"[-inf, 0.3)",7,0.42857142857142855,147.10943666155092,19.999071036779846,-1078.6997364869162,0.14285714285714285
binance,240,young_breakout_sma20,regime_breadth,"[0.3, 0.6)",14,0.21428571428571427,253.10489017955783,19.159043819159884,1393.0294242773036,0.07142857142857142
binance,240,young_breakout_sma20,regime_breadth,"[0.6, inf)",9,0.4444444444444444,31.576241075382356,15.52496806825458,-463.0609364271186,0.0
gate,60,focus_sma60,relative_volume,"[-inf, 1.0)",503,0.18886679920477137,55.269031955473125,9.316153031018203,86.88405870823559,0.011928429423459244
gate,60,focus_sma60,relative_volume,"[1.0, 2.0)",390,0.19487179487179487,103.79870309723248,9.32839991308049,107.81244564408381,0.028205128205128206
gate,60,focus_sma60,relative_volume,"[2.0, 4.0)",308,0.17532467532467533,-34.05045890350401,6.815387307217578,42.642018179378525,0.022727272727272728
gate,60,focus_sma60,relative_volume,"[4.0, inf)",348,0.1724137931034483,-45.5332886455034,6.94719591852572,-11.132299346143103,0.02586206896551724
gate,60,focus_sma60,relative_volume,unknown,2,0.0,-240.41297792116552,0.0,88.96751636985908,0.0
gate,60,focus_sma60,tr_expansion,"[-inf, 1.0)",692,0.18208092485549132,71.07651818361897,9.138743902844897,113.68684332520999,0.017341040462427744
gate,60,focus_sma60,tr_expansion,"[1.0, 2.0)",582,0.18900343642611683,-5.159772385694561,7.427859949623645,29.687702430322453,0.020618556701030927
gate,60,focus_sma60,tr_expansion,"[2.0, 3.0)",158,0.17721518987341772,24.423211730742608,8.618571765148978,21.38313087546583,0.03164556962025317
gate,60,focus_sma60,tr_expansion,"[3.0, inf)",119,0.17647058823529413,-72.04172246454212,6.992477316221348,-25.759055877906867,0.03361344537815126
gate,60,focus_sma60,momentum10,"[0.0, 60.0)",663,0.17043740573152338,45.788635881313866,7.089150707408491,80.1961962711368,0.015082956259426848
gate,60,focus_sma60,momentum10,"[60.0, 90.0)",458,0.20087336244541484,46.28047575160223,10.670272232495796,108.2583851373222,0.019650655021834062
gate,60,focus_sma60,momentum10,"[90.0, inf)",430,0.18604651162790697,-23.456878950646555,7.566913510415367,-14.576355980575434,0.03255813953488372
gate,60,focus_sma60,near_zero_bars,"[12.0, 24.0)",979,0.18386108273748722,40.398204223735824,7.705271476914377,83.03003138284197,0.02349336057201226
gate,60,focus_sma60,near_zero_bars,"[24.0, 48.0)",467,0.19700214132762311,22.341071247048454,9.73508740118691,81.71633378641526,0.019271948608137045
gate,60,focus_sma60,near_zero_bars,"[48.0, inf)",105,0.12380952380952381,-81.09768259659128,7.153503035429036,-220.32589511775936,0.009523809523809525
gate,60,focus_sma60,prior24h_return,"[-inf, 0.0)",78,0.11538461538461539,51.83734730948262,6.730090556036818,-111.8406192379515,0.038461538461538464
gate,60,focus_sma60,prior24h_return,"[0.0, 0.1)",1430,0.1902097902097902,38.929369945166215,8.269469207757227,101.60129038414085,0.02027972027972028
gate,60,focus_sma60,prior24h_return,"[0.1, 0.3)",38,0.10526315789473684,-323.3461751302919,11.335524276333663,-1066.361080755899,0.02631578947368421
gate,60,focus_sma60,prior24h_return,"[0.3, inf)",5,0.0,-1191.4583844018648,11.965291601824845,-952.7870878125717,0.0
gate,60,focus_sma60,six_ma_width_atr,"[-inf, 1.0)",574,0.20905923344947736,52.835190565796566,7.922641405254914,82.76877504330236,0.033101045296167246
gate,60,focus_sma60,six_ma_width_atr,"[1.0, 2.0)",849,0.17314487632508835,-7.4842786430383,7.122802561033565,34.33673648475614,0.015312131919905771
gate,60,focus_sma60,six_ma_width_atr,"[2.0, 3.0)",107,0.1308411214953271,215.0757274995128,20.455032100207163,254.77025967155103,0.009345794392523364
gate,60,focus_sma60,six_ma_width_atr,"[3.0, inf)",21,0.19047619047619047,-262.78495830993677,2.729544538929902,-250.90123049625896,0.0
gate,60,focus_sma60,higher_permission,"[-inf, 0.5)",1427,0.18570427470217238,35.010138358039335,8.413077948245993,70.09315946359146,0.02242466713384723
gate,60,focus_sma60,higher_permission,"[0.5, inf)",106,0.16037735849056603,-56.43039088090408,6.3078363900590215,-14.287480789664166,0.009433962264150943
gate,60,focus_sma60,higher_permission,unknown,18,0.16666666666666666,-139.44335937663197,9.26508452667906,-85.62683790245559,0.0
gate,60,focus_sma60,regime_breadth,"[-inf, 0.3)",412,0.22815533980582525,181.8025007430996,11.248869077612262,257.5249370601936,0.05339805825242718
gate,60,focus_sma60,regime_breadth,"[0.3, 0.6)",870,0.18160919540229886,-0.71198891152459,7.841945722500085,29.719935718216604,0.009195402298850575
gate,60,focus_sma60,regime_breadth,"[0.6, inf)",269,0.12267657992565056,-121.99009077458639,5.144377592647525,-81.29001989174473,0.011152416356877323
gate,60,focus_md,relative_volume,"[-inf, 1.0)",503,0.16699801192842942,30.648457367917374,10.02474560478162,82.29616382895071,0.017892644135188866
gate,60,focus_md,relative_volume,"[1.0, 2.0)",390,0.18974358974358974,88.58707885827215,10.480855053440816,113.26927480913712,0.035897435897435895
gate,60,focus_md,relative_volume,"[2.0, 4.0)",308,0.16233766233766234,39.74474640044,8.079501574883366,158.23597140580577,0.022727272727272728
gate,60,focus_md,relative_volume,"[4.0, inf)",348,0.1781609195402299,-16.553552777280245,8.338694056216989,13.486252723958536,0.040229885057471264
gate,60,focus_md,relative_volume,unknown,2,0.0,-240.41297792116552,0.0,-77.43240196151856,0.0
gate,60,focus_md,tr_expansion,"[-inf, 1.0)",692,0.16473988439306358,86.6909427170971,10.362123135748712,150.3853612475695,0.02167630057803468
gate,60,focus_md,tr_expansion,"[1.0, 2.0)",582,0.19072164948453607,-3.2356505879217643,8.193110544079076,41.988651552243184,0.027491408934707903
gate,60,focus_md,tr_expansion,"[2.0, 3.0)",158,0.16455696202531644,21.758315808557782,9.709571291849084,47.47799729968811,0.0379746835443038
gate,60,focus_md,tr_expansion,"[3.0, inf)",119,0.15966386554621848,-46.88859862205558,8.800342151011563,18.95012141889245,0.058823529411764705
gate,60,focus_md,momentum10,"[0.0, 60.0)",663,0.16591251885369532,31.576980684861265,7.881620629336885,72.01350396365183,0.021116138763197588
gate,60,focus_md,momentum10,"[60.0, 90.0)",458,0.185589519650655,42.12867648413703,11.952042543225009,99.36203462515113,0.03056768558951965
gate,60,focus_md,momentum10,"[90.0, inf)",430,0.1744186046511628,36.592051990675486,8.885540847970358,107.59020086560818,0.037209302325581395
gate,60,focus_md,near_zero_bars,"[12.0, 24.0)",979,0.1767109295199183,61.363944783027215,8.95472039279551,126.84628528506927,0.0296220633299285
gate,60,focus_md,near_zero_bars,"[24.0, 48.0)",467,0.1777301927194861,13.682417331938046,10.413286273809101,60.17901275262535,0.029978586723768737
gate,60,focus_md,near_zero_bars,"[48.0, inf)",105,0.13333333333333333,-99.99939482676643,8.48244354532387,-138.93587450153115,0.009523809523809525
gate,60,focus_md,prior24h_return,"[-inf, 0.0)",78,0.15384615384615385,91.33609452421138,9.007355356972061,-59.91652679927809,0.05128205128205128
gate,60,focus_md,prior24h_return,"[0.0, 0.1)",1430,0.17902097902097902,50.283657230820644,9.342733954877854,118.14129415498759,0.02727272727272727
gate,60,focus_md,prior24h_return,"[0.1, 0.3)",38,0.05263157894736842,-436.8641733595526,10.469020930168005,-640.5440039255797,0.02631578947368421
gate,60,focus_md,prior24h_return,"[0.3, inf)",5,0.0,-1292.7904491021502,11.965291601824845,-996.9289906344451,0.0
gate,60,focus_md,six_ma_width_atr,"[-inf, 1.0)",574,0.20034843205574912,99.0406946089232,9.138866544385003,150.26387741399353,0.04006968641114982
gate,60,focus_md,six_ma_width_atr,"[1.0, 2.0)",849,0.16489988221436985,-11.336732542740876,8.231820370052365,48.63285519200724,0.02120141342756184
gate,60,focus_md,six_ma_width_atr,"[2.0, 3.0)",107,0.11214953271028037,140.7345269497852,20.809493978284543,187.65662616565936,0.028037383177570093
gate,60,focus_md,six_ma_width_atr,"[3.0, inf)",21,0.14285714285714285,-300.85775145588946,2.818656206988939,-323.6373549650119,0.0
gate,60,focus_md,higher_permission,"[-inf, 0.5)",1427,0.1751927119831815,46.38071101698452,9.516668719828541,98.38515380402126,0.028731604765241767
gate,60,focus_md,higher_permission,"[0.5, inf)",106,0.1509433962264151,-83.20114807787756,7.2560902322756675,25.58719101436056,0.018867924528301886
gate,60,focus_md,higher_permission,unknown,18,0.2222222222222222,-77.82769695520227,9.49448326989528,-239.6728493094141,0.05555555555555555
gate,60,focus_md,regime_breadth,"[-inf, 0.3)",412,0.2111650485436893,256.2094024202847,13.080097939119831,366.5374002574926,0.0703883495145631
gate,60,focus_md,regime_breadth,"[0.3, 0.6)",870,0.1781609195402299,-5.820372679589942,8.864139342077964,57.84739088677735,0.014942528735632184
gate,60,focus_md,regime_breadth,"[0.6, inf)",269,0.10408921933085502,-165.53715682574634,5.277066721745225,-162.9755181858479,0.007434944237918215
gate,60,focus_sma20,relative_volume,"[-inf, 1.0)",503,0.21669980119284293,-14.742511479098305,3.502076522344242,27.731871253930176,0.009940357852882704
gate,60,focus_sma20,relative_volume,"[1.0, 2.0)",390,0.24358974358974358,49.55669216221079,6.345334539108756,80.4064053831189,0.01282051282051282
gate,60,focus_sma20,relative_volume,"[2.0, 4.0)",308,0.22077922077922077,-8.755556954253876,5.28912738190841,43.4232066237929,0.01948051948051948
gate,60,focus_sma20,relative_volume,"[4.0, inf)",348,0.22988505747126436,-50.64947223280044,5.132295872029218,-19.463300413947927,0.022988505747126436
gate,60,focus_sma20,relative_volume,unknown,2,0.0,-240.41297792116552,0.0,-7.810901606592665,0.0
gate,60,focus_sma20,tr_expansion,"[-inf, 1.0)",692,0.22109826589595374,-4.251619792262912,4.061374763405435,36.58457387305004,0.010115606936416185
gate,60,focus_sma20,tr_expansion,"[1.0, 2.0)",582,0.23539518900343642,-6.668590415494337,5.331462123916949,36.17561824438547,0.013745704467353952
gate,60,focus_sma20,tr_expansion,"[2.0, 3.0)",158,0.2088607594936709,-9.486069658729102,6.101386408837417,28.492152555728264,0.0189873417721519
gate,60,focus_sma20,tr_expansion,"[3.0, inf)",119,0.24369747899159663,-4.7889717760377115,6.503477420949495,21.408835212988137,0.05042016806722689
gate,60,focus_sma20,momentum10,"[0.0, 60.0)",663,0.22624434389140272,0.18682762030346164,4.2680625171304785,40.552412731887514,0.007541478129713424
gate,60,focus_sma20,momentum10,"[60.0, 90.0)",458,0.24672489082969432,14.230398403148676,5.18665700124826,90.09321957148099,0.015283842794759825
gate,60,focus_sma20,momentum10,"[90.0, inf)",430,0.2069767441860465,-36.123991503243296,5.688606517805388,-37.28393161726085,0.027906976744186046
gate,60,focus_sma20,near_zero_bars,"[12.0, 24.0)",979,0.23595505617977527,13.72629650963409,5.196279753075146,55.387729730933515,0.01634320735444331
gate,60,focus_sma20,near_zero_bars,"[24.0, 48.0)",467,0.22055674518201285,-31.934594307692883,4.258220162803989,13.026194893465156,0.017130620985010708
gate,60,focus_sma20,near_zero_bars,"[48.0, inf)",105,0.17142857142857143,-70.63348482600499,5.481604417099958,-73.11596999789072,0.0
gate,60,focus_sma20,prior24h_return,"[-inf, 0.0)",78,0.15384615384615385,21.149028088847384,4.5125487797564885,-82.6724962338818,0.02564102564102564
gate,60,focus_sma20,prior24h_return,"[0.0, 0.1)",1430,0.23426573426573427,8.177577473856198,4.878428699867323,54.96405563387237,0.015384615384615385
gate,60,focus_sma20,prior24h_return,"[0.1, 0.3)",38,0.13157894736842105,-426.73338005026733,7.103837298358149,-435.98648048345547,0.0
gate,60,focus_sma20,prior24h_return,"[0.3, inf)",5,0.0,-1203.9237404251232,10.647499023328175,-1076.4405651174498,0.0
gate,60,focus_sma20,six_ma_width_atr,"[-inf, 1.0)",574,0.25609756097560976,11.474158247558043,5.088005351859446,45.84016121462464,0.02264808362369338
gate,60,focus_sma20,six_ma_width_atr,"[1.0, 2.0)",849,0.21083627797408716,-7.677844565898269,5.096391917898397,45.298421216934805,0.01060070671378092
gate,60,focus_sma20,six_ma_width_atr,"[2.0, 3.0)",107,0.205607476635514,-45.17061837042133,3.3108136852824805,-61.31112026166774,0.018691588785046728
gate,60,focus_sma20,six_ma_width_atr,"[3.0, inf)",21,0.19047619047619047,-196.49275226223472,2.366965880820969,-181.5605479076347,0.0
gate,60,focus_sma20,higher_permission,"[-inf, 0.5)",1427,0.2291520672740014,3.749342166711446,4.980522915089134,44.62627580820278,0.0161177295024527
gate,60,focus_sma20,higher_permission,"[0.5, inf)",106,0.19811320754716982,-115.18796279339222,3.9846956091949735,-116.40521107449094,0.0
gate,60,focus_sma20,higher_permission,unknown,18,0.2222222222222222,-112.90635451605534,6.762845759925843,39.9481450002894,0.05555555555555555
gate,60,focus_sma20,regime_breadth,"[-inf, 0.3)",412,0.2621359223300971,103.4180355941064,6.931144379150483,163.63258616791344,0.038834951456310676
gate,60,focus_sma20,regime_breadth,"[0.3, 0.6)",870,0.23908045977011494,-30.709098603506867,4.289281878144094,16.082132822290482,0.005747126436781609
gate,60,focus_sma20,regime_breadth,"[0.6, inf)",269,0.13382899628252787,-92.13101132049141,3.955421709628866,-72.58281496133765,0.011152416356877323
gate,60,focus_3r,relative_volume,"[-inf, 1.0)",503,0.2664015904572565,-24.369755884689123,3.392511214769826,-73.11018282302689,0.003976143141153081
gate,60,focus_3r,relative_volume,"[1.0, 2.0)",390,0.2717948717948718,4.915322278279516,3.739377659516564,-121.17304000143459,0.005128205128205128
gate,60,focus_3r,relative_volume,"[2.0, 4.0)",308,0.2435064935064935,-46.58327552953386,3.760786423638883,-200.01276468843153,0.0
gate,60,focus_3r,relative_volume,"[4.0, inf)",348,0.27873563218390807,-42.468277914709475,3.4315427172459128,-162.77696457661557,0.0
gate,60,focus_3r,relative_volume,unknown,2,0.0,-240.41297792116552,0.0,88.96751636985908,0.0
gate,60,focus_3r,tr_expansion,"[-inf, 1.0)",692,0.2514450867052023,-23.50119667780327,3.423904472344281,-107.73729447009657,0.004335260115606936
gate,60,focus_3r,tr_expansion,"[1.0, 2.0)",582,0.28865979381443296,-6.780439083634963,3.67986108218708,-122.22456331963986,0.001718213058419244
gate,60,focus_3r,tr_expansion,"[2.0, 3.0)",158,0.25949367088607594,-31.128718710053707,3.7641102802266633,-178.93524549564924,0.0
gate,60,focus_3r,tr_expansion,"[3.0, inf)",119,0.24369747899159663,-124.54677185565862,3.458311288673113,-233.47806549223716,0.0
gate,60,focus_3r,momentum10,"[0.0, 60.0)",663,0.26395173453996984,-21.624458192513046,3.4685935574388282,-93.19608953719505,0.0030165912518853697
gate,60,focus_3r,momentum10,"[60.0, 90.0)",458,0.27292576419213976,-17.844966440967564,3.7312907410554756,-79.40754499837864,0.002183406113537118
gate,60,focus_3r,momentum10,"[90.0, inf)",430,0.26046511627906976,-40.55450382122788,3.50856005659927,-240.65697618935164,0.002325581395348837
gate,60,focus_3r,near_zero_bars,"[12.0, 24.0)",979,0.27068437180796734,-27.404586984533406,3.5056684165388172,-108.09280512500862,0.0
gate,60,focus_3r,near_zero_bars,"[24.0, 48.0)",467,0.25910064239828695,-25.050189548191533,3.515885442612379,-145.8310544480333,0.004282655246252677
gate,60,focus_3r,near_zero_bars,"[48.0, inf)",105,0.24761904761904763,-13.532551217748805,4.222110769824312,-258.60389197300964,0.01904761904761905
gate,60,focus_3r,prior24h_return,"[-inf, 0.0)",78,0.21794871794871795,-46.34322132480551,2.7251798744398883,-106.88367983564802,0.0
gate,60,focus_3r,prior24h_return,"[0.0, 0.1)",1430,0.27342657342657345,-6.646834650458462,3.4579048807726873,-102.56029868519606,0.0013986013986013986
gate,60,focus_3r,prior24h_return,"[0.1, 0.3)",38,0.10526315789473684,-519.586085249076,7.897238015859415,-964.6728576017579,0.05263157894736842
gate,60,focus_3r,prior24h_return,"[0.3, inf)",5,0.0,-1416.8862003543925,11.965291601824845,-3315.0001584311563,0.0
gate,60,focus_3r,six_ma_width_atr,"[-inf, 1.0)",574,0.2787456445993031,-22.27349275109228,3.5458484126967384,-146.97633047901215,0.0
gate,60,focus_3r,six_ma_width_atr,"[1.0, 2.0)",849,0.26383981154299174,-20.495442187907923,3.686503879716342,-117.99711410822323,0.004711425206124852
gate,60,focus_3r,six_ma_width_atr,"[2.0, 3.0)",107,0.22429906542056074,-44.597995560777626,2.849819438167376,-106.22670501770348,0.0
gate,60,focus_3r,six_ma_width_atr,"[3.0, inf)",21,0.19047619047619047,-237.65934633634663,2.247621412953557,-187.50882908647026,0.0
gate,60,focus_3r,higher_permission,"[-inf, 0.5)",1427,0.263489838822705,-25.259903044606062,3.502823101277101,-125.38417932397115,0.002803083391730904
gate,60,focus_3r,higher_permission,"[0.5, inf)",106,0.29245283018867924,-34.40528291548169,3.8919227144715727,-140.20989098695063,0.0
gate,60,focus_3r,higher_permission,unknown,18,0.2777777777777778,-14.20030116852037,5.900952170368107,-357.02236759621985,0.0
gate,60,focus_3r,regime_breadth,"[-inf, 0.3)",412,0.3325242718446602,24.944913019780174,4.386376648625332,-81.76362795057561,0.0024271844660194173
gate,60,focus_3r,regime_breadth,"[0.3, 0.6)",870,0.24597701149425288,-41.03255209445588,3.2773291556170396,-156.8645828046505,0.0034482758620689655
gate,60,focus_3r,regime_breadth,"[0.6, inf)",269,0.22676579925650558,-54.00531931858771,3.1926615899723947,-102.17502935111506,0.0
gate,60,dense_sma60,relative_volume,"[-inf, 1.0)",3434,0.21753057658707048,-6.8459579371995805,8.05120388268953,-8.50283707326644,0.015142690739662202
gate,60,dense_sma60,relative_volume,"[1.0, 2.0)",4603,0.2098631327395177,-11.468076140821692,8.89144723343848,-70.30741369437399,0.02281121008038236
gate,60,dense_sma60,relative_volume,"[2.0, 4.0)",4770,0.20440251572327045,16.628468150834067,9.426528115271807,-10.304557217963925,0.02851153039832285
gate,60,dense_sma60,relative_volume,"[4.0, inf)",6230,0.19181380417335472,-1.3926732459455824,8.375653941552336,-2.9148404498813005,0.022792937399678973
gate,60,dense_sma60,relative_volume,unknown,103,0.1650485436893204,-41.71685367254476,3.557542746762215,-9.559344726965831,0.009708737864077669
gate,60,dense_sma60,tr_expansion,"[-inf, 1.0)",2179,0.21844882973841212,-11.143082567705443,7.452181569817415,-24.41710497593436,0.014685635612666361
gate,60,dense_sma60,tr_expansion,"[1.0, 2.0)",8424,0.20809591642924977,-18.419583483948966,8.253461749569281,-54.011967530614854,0.02077397910731244
gate,60,dense_sma60,tr_expansion,"[2.0, 3.0)",4754,0.20172486327303324,9.20461541755484,8.77498772424327,-16.581404056528417,0.02755574253260412
gate,60,dense_sma60,tr_expansion,"[3.0, inf)",3783,0.18821041501453872,33.23728133364533,10.204784234007665,44.71272016552067,0.02590536611155168
gate,60,dense_sma60,momentum10,"[-inf, 0.0)",123,0.17886178861788618,-50.51122531500952,3.124428603101256,66.44717112270396,0.008130081300813009
gate,60,dense_sma60,momentum10,"[0.0, 60.0)",6493,0.186508547666718,-26.654341859943607,5.73123049452794,-30.24156378051484,0.0152471892807639
gate,60,dense_sma60,momentum10,"[60.0, 90.0)",4269,0.2232372921058796,16.739441693184617,8.598295780884186,-14.714062393149657,0.022487702037947997
gate,60,dense_sma60,momentum10,"[90.0, inf)",8255,0.20763173834039975,11.855466337804314,11.118491436651887,-20.111394488685416,0.029073288915808602
gate,60,dense_sma60,near_zero_bars,"[-inf, 12.0)",17303,0.2056868751083627,-3.018977120289387,8.79309082357377,-30.484827008873935,0.02294399815060972
gate,60,dense_sma60,near_zero_bars,"[12.0, 24.0)",1096,0.18795620437956204,23.956714554282716,6.854562910609818,85.53687182054202,0.021897810218978103
gate,60,dense_sma60,near_zero_bars,"[24.0, 48.0)",596,0.18456375838926176,39.71228757431859,9.084597938270418,11.348188610275255,0.02181208053691275
gate,60,dense_sma60,near_zero_bars,"[48.0, inf)",145,0.1724137931034483,-52.6875354275914,6.9833377639504715,9.20488554952464,0.013793103448275862
gate,60,dense_sma60,prior24h_return,"[-inf, 0.0)",4095,0.1824175824175824,-10.003657086947355,5.873599434458684,-14.767026342494846,0.014652014652014652
gate,60,dense_sma60,prior24h_return,"[0.0, 0.1)",13541,0.21180119636659037,3.8701199252884115,7.675167450774391,-6.224183290557195,0.020973340225980356
gate,60,dense_sma60,prior24h_return,"[0.1, 0.3)",1265,0.19051383399209487,-20.586227199563947,19.04842246378566,-155.49049922284647,0.05059288537549407
gate,60,dense_sma60,prior24h_return,"[0.3, inf)",239,0.18410041841004185,19.453088144716013,58.61242370533088,-349.92865253704116,0.11715481171548117
gate,60,dense_sma60,six_ma_width_atr,"[-inf, 1.0)",2654,0.18236623963828183,13.887318348458983,6.931625826469588,-18.43129955899906,0.02373775433308214
gate,60,dense_sma60,six_ma_width_atr,"[1.0, 2.0)",7565,0.1861202908129544,-14.61185190246583,6.952011553987816,-18.886082044508328,0.02233972240581626
gate,60,dense_sma60,six_ma_width_atr,"[2.0, 3.0)",4705,0.18235919234856535,-30.921178455775454,8.829276128518961,-51.561990183900214,0.01997874601487779
gate,60,dense_sma60,six_ma_width_atr,"[3.0, inf)",4216,0.27277039848197343,49.62378799245425,12.703085693372259,2.99360963230133,0.026091081593927895
gate,60,dense_sma60,higher_permission,"[-inf, 0.5)",13689,0.19943019943019943,4.1271863697854,7.383829707029337,-5.546573875858331,0.020089122653225218
gate,60,dense_sma60,higher_permission,"[0.5, inf)",5269,0.21635984057695956,-9.258496174423424,12.002479355126601,-70.23238472554966,0.029417346745112923
gate,60,dense_sma60,higher_permission,unknown,182,0.16483516483516483,-97.06598393700945,9.715094701212152,-93.36345402955723,0.03296703296703297
gate,60,dense_sma60,regime_breadth,"[-inf, 0.3)",4842,0.21292854192482447,77.80888152149721,9.682215570991007,55.269191583596005,0.040892193308550186
gate,60,dense_sma60,regime_breadth,"[0.3, 0.6)",9209,0.19404929959821912,-22.86799612194901,8.402947785071206,-40.913597586025745,0.01574546639157346
gate,60,dense_sma60,regime_breadth,"[0.6, inf)",5089,0.2126154450776184,-34.6062486232347,8.218200406729826,-60.51617707499722,0.018274710159166832
gate,60,pullback_sma60,relative_volume,"[-inf, 1.0)",5454,0.18903557022368903,-67.54391583663813,6.248630658353065,-80.55868825008825,0.013384671800513386
gate,60,pullback_sma60,relative_volume,"[1.0, 2.0)",3341,0.1918587249326549,-39.192315473317194,8.17671090282577,-74.92235049324145,0.020353187668362766
gate,60,pullback_sma60,relative_volume,"[2.0, 4.0)",2005,0.18802992518703243,-17.178449005129337,8.639740581675722,-30.094189653645365,0.012468827930174564
gate,60,pullback_sma60,relative_volume,"[4.0, inf)",1926,0.181723779854621,-14.453609307738462,7.847858067923065,-32.742432902469794,0.01921079958463136
gate,60,pullback_sma60,relative_volume,unknown,55,0.16363636363636364,-66.98496903843292,2.6909795194483594,-2.6269394088747178,0.0
gate,60,pullback_sma60,tr_expansion,"[-inf, 1.0)",4559,0.1864443957008116,-75.06254700758095,6.044953705888875,-95.55438084854227,0.012722088177231848
gate,60,pullback_sma60,tr_expansion,"[1.0, 2.0)",5883,0.18969913309535952,-49.20940639360311,7.1824423361600385,-62.416169140072775,0.015638279789223185
gate,60,pullback_sma60,tr_expansion,"[2.0, 3.0)",1499,0.1941294196130754,8.005232342813816,9.14524641457605,-27.419284733203998,0.02134756504336224
gate,60,pullback_sma60,tr_expansion,"[3.0, inf)",840,0.17976190476190476,64.7840336794894,12.454886346930268,40.99072003780232,0.025
gate,60,pullback_sma60,momentum10,"[-inf, 0.0)",230,0.19130434782608696,-2.287195425193368,3.6766630957374793,-42.16347486997317,0.0
gate,60,pullback_sma60,momentum10,"[0.0, 60.0)",9694,0.18485661233752837,-51.033810835494386,6.450305940324981,-57.42032295277547,0.012997730554982464
gate,60,pullback_sma60,momentum10,"[60.0, 90.0)",2196,0.2058287795992714,-52.67767430295248,9.105974663751073,-152.34469563879165,0.025956284153005466
gate,60,pullback_sma60,momentum10,"[90.0, inf)",661,0.1815431164901664,69.04286219044036,16.05516256659679,138.24750393699216,0.030257186081694403
gate,60,pullback_sma60,near_zero_bars,"[-inf, 12.0)",12417,0.1891761294998792,-47.795203960257155,7.382443449241724,-70.79934761966143,0.015865345896754448
gate,60,pullback_sma60,near_zero_bars,"[12.0, 24.0)",144,0.16666666666666666,130.97589587587413,7.808629470198494,225.06283983122947,0.006944444444444444
gate,60,pullback_sma60,near_zero_bars,"[24.0, 48.0)",146,0.1780821917808219,85.94028260208512,5.869597347306013,121.7442039363467,0.0273972602739726
gate,60,pullback_sma60,near_zero_bars,"[48.0, inf)",74,0.12162162162162163,-43.58676675671288,4.525364189163196,62.562972866248685,0.013513513513513514
gate,60,pullback_sma60,prior24h_return,"[-inf, 0.0)",4333,0.18116778213708748,-21.287573917908148,6.248962273208315,-21.99912163618016,0.01269328409877683
gate,60,pullback_sma60,prior24h_return,"[0.0, 0.1)",7889,0.18950437317784258,-60.42331099988515,6.079057192627053,-74.56736989337284,0.013436430472810242
gate,60,pullback_sma60,prior24h_return,"[0.1, 0.3)",466,0.22532188841201717,21.047365410851132,27.330754617170143,-181.82983887605013,0.06866952789699571
gate,60,pullback_sma60,prior24h_return,"[0.3, inf)",93,0.24731182795698925,-66.45346307038993,66.81197571612994,-471.224853035616,0.10752688172043011
gate,60,pullback_sma60,six_ma_width_atr,"[-inf, 1.0)",711,0.15330520393811534,7.139793237392851,5.002184885190659,6.235057736193544,0.014064697609001406
gate,60,pullback_sma60,six_ma_width_atr,"[1.0, 2.0)",3047,0.17230062356416148,-45.28935438922164,5.549235500650928,-43.31878630326537,0.01444043321299639
gate,60,pullback_sma60,six_ma_width_atr,"[2.0, 3.0)",3795,0.18603425559947298,-42.416218071469,7.896026166976132,-34.433470518298144,0.014756258234519103
gate,60,pullback_sma60,six_ma_width_atr,"[3.0, inf)",5228,0.20428462127008415,-51.91293814749094,8.330831635064932,-106.20124014338984,0.01778882938026014
gate,60,pullback_sma60,higher_permission,"[-inf, 0.5)",5551,0.1821293460637723,-25.379708560300354,5.756458299753267,-15.424679117183151,0.011889749594667627
gate,60,pullback_sma60,higher_permission,"[0.5, inf)",7097,0.19318021699309568,-58.97471422104411,8.54168323650822,-111.19061775788443,0.018176694377906158
gate,60,pullback_sma60,higher_permission,unknown,133,0.19548872180451127,-44.09284965039292,10.59891100916237,-10.413712507120753,0.06015037593984962
gate,60,pullback_sma60,regime_breadth,"[-inf, 0.3)",2750,0.17527272727272727,-33.00309807262411,7.259176820855457,-70.47664249295855,0.018545454545454546
gate,60,pullback_sma60,regime_breadth,"[0.3, 0.6)",6055,0.21453344343517755,-6.501197302881307,8.581756955899948,-12.233471800141935,0.016680429397192404
gate,60,pullback_sma60,regime_breadth,"[0.6, inf)",3976,0.15769617706237424,-109.44853840035638,5.547989559939922,-139.66183059932888,0.012826961770623743
gate,60,young_breakout_sma20,relative_volume,"[2.0, 4.0)",31,0.3870967741935484,-62.94861644581315,17.718445039627596,347.42615881297064,0.0967741935483871
gate,60,young_breakout_sma20,relative_volume,"[4.0, inf)",31,0.1935483870967742,-598.2221975783714,17.283341321599202,-298.35339071338933,0.06451612903225806
