scope,minutes,arm,period,feature,n,top_n,descriptive_auc,top_decile_gross_bp,top_decile_net_bp,top_decile_win_rate,top_decile_excess_bp
gate,240,focus_sma60,last30,momentum10,282,29,0.4591217211906867,-411.125199790677,-431.1251997906771,0.13793103448275862,-234.4242048188921
gate,240,focus_sma60,last30,near_zero_bars,282,29,0.4556439728853522,401.0886106260688,381.08861062606877,0.27586206896551724,-1129.9522643905543
gate,240,focus_sma60,last30,prior24h_return,282,29,0.4525198938992042,-580.3737568594971,-600.3737568594971,0.1724137931034483,-722.1010367328847
gate,240,focus_sma60,last30,six_ma_width_atr,282,29,0.4796345417035072,-167.39727636974337,-187.39727636974342,0.3103448275862069,-189.22983594169287
gate,240,focus_md,full,relative_volume,483,49,0.46899370478248614,-122.95629671865007,-142.9562967186501,0.20408163265306123,-524.085186765163
gate,240,focus_md,full,tr_expansion,483,49,0.419407122052053,-443.9257736810821,-463.9257736810822,0.1836734693877551,-494.31739656365676
gate,240,focus_md,full,momentum10,483,49,0.43648407403927464,-251.99612853089616,-271.99612853089616,0.22448979591836735,-285.8741174504607
gate,240,focus_md,full,near_zero_bars,483,49,0.4665155501268439,128.08013206101208,108.08013206101205,0.22448979591836735,592.2580422301878
gate,240,focus_md,full,prior24h_return,483,49,0.4338884712956873,-390.23758161606787,-410.23758161606787,0.12244897959183673,-607.9033726134352
gate,240,focus_md,full,six_ma_width_atr,483,49,0.473409752889223,-25.13799925991702,-45.13799925991706,0.20408163265306123,-162.3094293607312
gate,240,focus_md,first31,relative_volume,201,21,0.3646421845574388,29.31639042290482,9.316390422904814,0.09523809523809523,-575.3536208792506
gate,240,focus_md,first31,tr_expansion,201,21,0.4609227871939736,-412.95992178715824,-432.95992178715824,0.09523809523809523,-612.0563421405878
gate,240,focus_md,first31,momentum10,201,21,0.4522128060263653,-408.83883612046895,-428.838836120469,0.047619047619047616,-372.1193648574669
gate,240,focus_md,first31,near_zero_bars,201,21,0.510710922787194,-280.8676686140386,-300.8676686140386,0.14285714285714285,-273.90244212686787
gate,240,focus_md,first31,prior24h_return,201,21,0.3964218455743879,110.25205722006115,90.25205722006106,0.09523809523809523,-674.0340412952045
gate,240,focus_md,first31,six_ma_width_atr,201,21,0.562382297551789,43.22474584953786,23.224745849537822,0.14285714285714285,-527.2027120025558
gate,240,focus_md,last30,relative_volume,282,29,0.4925057208237986,-281.1514229616794,-301.1514229616794,0.2413793103448276,-455.1769471750118
gate,240,focus_md,last30,tr_expansion,282,29,0.39273455377574373,-495.78306736473724,-515.7830673647372,0.20689655172413793,-457.52079708505363
gate,240,focus_md,last30,momentum10,282,29,0.4306922196796339,-116.06346802863446,-136.06346802863447,0.3448275862068966,-91.1899814466668
gate,240,focus_md,last30,near_zero_bars,282,29,0.45486270022883296,186.74587062177196,166.7458706217719,0.2413793103448276,768.3704374598043
gate,240,focus_md,last30,prior24h_return,282,29,0.42951945080091536,-766.3784664059013,-786.3784664059013,0.13793103448275862,-574.8380382725505
gate,240,focus_md,last30,six_ma_width_atr,282,29,0.47316933638443937,-37.303454295547446,-57.30345429554752,0.3103448275862069,190.18214564637034
gate,240,focus_sma20,full,relative_volume,483,49,0.479938129097793,-102.20307574565864,-122.20307574565864,0.2653061224489796,-746.1618663749847
gate,240,focus_sma20,full,tr_expansion,483,49,0.4535737371871826,-223.20127572479834,-243.20127572479834,0.22448979591836735,-588.5424271981894
gate,240,focus_sma20,full,momentum10,483,49,0.4833779665712439,127.28185883352435,107.28185883352435,0.2857142857142857,-357.5253850643872
gate,240,focus_sma20,full,near_zero_bars,483,49,0.47460522670606703,-210.1641780406751,-230.16417804067513,0.16326530612244897,-577.0323290163243
gate,240,focus_sma20,full,prior24h_return,483,49,0.4695378151260504,-309.0721345292317,-329.0721345292317,0.16326530612244897,-642.2101572505652
gate,240,focus_sma20,full,six_ma_width_atr,483,49,0.5130436790100655,-141.33304377505692,-161.33304377505695,0.2653061224489796,-289.7424650648631
gate,240,focus_sma20,first31,relative_volume,201,21,0.3801242236024845,-168.62532916148606,-188.62532916148612,0.19047619047619047,-1072.086238277094
gate,240,focus_sma20,first31,tr_expansion,201,21,0.45217391304347826,-381.2077489809001,-401.2077489809,0.09523809523809523,-781.4078546869196
gate,240,focus_sma20,first31,momentum10,201,21,0.45108695652173914,287.15250739015374,267.15250739015374,0.23809523809523808,-268.82824826582544
gate,240,focus_sma20,first31,near_zero_bars,201,21,0.4779503105590062,-86.52434823213113,-106.52434823213113,0.19047619047619047,-568.3161831623767
gate,240,focus_sma20,first31,prior24h_return,201,21,0.4703416149068323,-207.51442199118875,-227.51442199118884,0.14285714285714285,-1234.4555097001657
gate,240,focus_sma20,first31,six_ma_width_atr,201,21,0.5759316770186336,-140.93567540078206,-160.93567540078206,0.23809523809523808,-297.98949535346094
gate,240,focus_sma20,last30,relative_volume,282,29,0.5334538878842676,-108.2945804585874,-128.29458045858743,0.27586206896551724,-304.37487346910274
gate,240,focus_sma20,last30,tr_expansion,282,29,0.4500218245307726,-133.18527776730463,-153.18527776730463,0.27586206896551724,-428.67081337538156
gate,240,focus_sma20,last30,momentum10,282,29,0.5010912265386294,-69.3137148625501,-89.31371486255013,0.3103448275862069,-272.69688860475895
gate,240,focus_sma20,last30,near_zero_bars,282,29,0.47377938517179025,-326.9591456354004,-346.9591456354003,0.1724137931034483,-690.4804821392887
gate,240,focus_sma20,last30,prior24h_return,282,29,0.46261769657666646,-373.67782215341,-393.67782215341,0.1724137931034483,-346.087481025765
gate,240,focus_sma20,last30,six_ma_width_atr,282,29,0.4889942009103947,-110.59993204229345,-130.59993204229346,0.3103448275862069,-103.1995452614193
gate,240,focus_3r,full,relative_volume,483,49,0.47235518034146157,100.1511893877558,80.15118938775576,0.32653061224489793,-1220.6133343439049
gate,240,focus_3r,full,tr_expansion,483,49,0.4397542682697019,-17.077940476826694,-37.0779404768267,0.2857142857142857,-1195.4826979084762
gate,240,focus_3r,full,momentum10,483,49,0.46383748539554515,161.51319823396602,141.513198233966,0.3469387755102041,-1381.237662974119
gate,240,focus_3r,full,near_zero_bars,483,49,0.542051407681001,51.67237867643884,31.672378676438832,0.3469387755102041,-1042.1285939016223
gate,240,focus_3r,full,prior24h_return,483,49,0.45446236761768366,-299.0628618739785,-319.0628618739785,0.1836734693877551,-1500.9437704218471
gate,240,focus_3r,full,six_ma_width_atr,483,49,0.515527833264237,212.0425422347381,192.04254223473802,0.3673469387755102,77.50506053925167
gate,240,focus_3r,first31,relative_volume,201,21,0.42656807751147374,2.2593707743860003,-17.74062922561402,0.2857142857142857,-1392.7367497755833
gate,240,focus_3r,first31,tr_expansion,201,21,0.47297297297297297,-81.64998963429055,-101.64998963429058,0.23809523809523808,-910.185036301544
gate,240,focus_3r,first31,momentum10,201,21,0.43982661907190207,-167.24929934276295,-187.24929934276298,0.19047619047619047,-1805.0613087169568
gate,240,focus_3r,first31,near_zero_bars,201,21,0.6102116267210607,-93.24907746366777,-113.24907746366777,0.23809523809523808,-778.8652872995101
gate,240,focus_3r,first31,prior24h_return,201,21,0.4426313105558389,-286.32837698656107,-306.3283769865611,0.14285714285714285,-1548.2239010829155
gate,240,focus_3r,first31,six_ma_width_atr,201,21,0.5849056603773585,171.79187524470544,151.79187524470547,0.2857142857142857,399.5675501063344
gate,240,focus_3r,last30,relative_volume,282,29,0.4906522642293311,96.78791676232261,76.78791676232257,0.3103448275862069,-1174.194242904541
gate,240,focus_3r,last30,tr_expansion,282,29,0.41602617366015787,-39.06811607222059,-59.06811607222059,0.27586206896551724,-1694.6239597965575
gate,240,focus_3r,last30,momentum10,282,29,0.4789416285832987,384.5533509990195,364.5533509990195,0.4482758620689655,-745.5021943598628
gate,240,focus_3r,last30,near_zero_bars,282,29,0.5083090984628168,-13.713132739299237,-33.71313273929927,0.3793103448275862,-1338.7030822913666
gate,240,focus_3r,last30,prior24h_return,282,29,0.4498857498961363,-325.14569448516175,-345.1456944851618,0.20689655172413793,-1477.303705091313
gate,240,focus_3r,last30,six_ma_width_atr,282,29,0.497766929788118,417.0811625591072,397.08116255910716,0.5172413793103449,132.29863197996002
gate,240,dense_sma60,full,relative_volume,4694,470,0.4873424674771566,-136.5662188477708,-156.56621884777084,0.16382978723404254,-510.6637032395681
gate,240,dense_sma60,full,tr_expansion,4694,470,0.4704400263280161,-135.36925174010233,-155.36925174010233,0.19361702127659575,-614.3176570641731
gate,240,dense_sma60,full,momentum10,4694,470,0.5304911336533994,-58.12918619181904,-78.12918619181906,0.2553191489361702,-960.0549792205463
gate,240,dense_sma60,full,near_zero_bars,4694,470,0.47743691439523,5.579482146087476,-14.42051785391254,0.225531914893617,-391.3279104858221
gate,240,dense_sma60,full,prior24h_return,4694,470,0.5104171103066439,-105.97751445571774,-125.97751445571771,0.1829787234042553,-1457.4461094092267
gate,240,dense_sma60,full,six_ma_width_atr,4694,470,0.5075136479789376,2.4373022680221457,-17.562697731977856,0.2276595744680851,-406.2987634871702
gate,240,dense_sma60,first31,relative_volume,1787,179,0.45731596787934814,-35.66282585984222,-55.66282585984222,0.11731843575418995,-61.30930538253314
gate,240,dense_sma60,first31,tr_expansion,1787,179,0.45345722986568054,-315.66067635939953,-335.66067635939964,0.11173184357541899,-499.6421660201333
gate,240,dense_sma60,first31,momentum10,1787,179,0.5266882828502547,-24.76319801919991,-44.763198019199926,0.2011173184357542,-896.4998261738012
gate,240,dense_sma60,first31,near_zero_bars,1787,179,0.4723340040241449,-153.0221589749984,-173.02215897499846,0.16201117318435754,-190.47193988989753
gate,240,dense_sma60,first31,prior24h_return,1787,179,0.5147404698461037,144.8569645126082,124.8569645126083,0.16201117318435754,-1639.9316591281554
gate,240,dense_sma60,first31,six_ma_width_atr,1787,179,0.44698823572063007,-113.13635769131548,-133.1363576913155,0.1452513966480447,-231.88104913566215
gate,240,dense_sma60,last30,relative_volume,2907,291,0.5072743622934421,-19.553729983506386,-39.55372998350642,0.24742268041237114,-914.1839008348237
gate,240,dense_sma60,last30,tr_expansion,2907,291,0.47975426924627074,5.218682634969935,-14.781317365030079,0.2508591065292096,-703.7449938337531
gate,240,dense_sma60,last30,momentum10,2907,291,0.5184699421037328,-139.78877055428612,-159.78877055428615,0.25773195876288657,-1033.570373437881
gate,240,dense_sma60,last30,near_zero_bars,2907,291,0.49220022655549206,15.69778317445834,-4.302216825541665,0.27835051546391754,-590.2317281789648
gate,240,dense_sma60,last30,prior24h_return,2907,291,0.48322810141333356,-219.9798672977223,-239.9798672977223,0.1958762886597938,-1249.904199738784
gate,240,dense_sma60,last30,six_ma_width_atr,2907,291,0.5562992643121212,174.94436031100767,154.94436031100764,0.32646048109965636,-791.8364271330654
gate,240,pullback_sma60,full,relative_volume,3288,329,0.49577785003603925,-133.5819664371993,-153.58196643719933,0.19756838905775076,-685.9931496689162
gate,240,pullback_sma60,full,tr_expansion,3288,329,0.4986980464694851,-73.64630459911713,-93.64630459911713,0.24620060790273557,-583.083069320875
gate,240,pullback_sma60,full,momentum10,3288,329,0.5616667719224809,-34.65373867075061,-54.65373867075066,0.26443768996960487,-828.422106669024
gate,240,pullback_sma60,full,near_zero_bars,3288,329,0.4900742027394,28.540345088068012,8.540345088068008,0.2066869300911854,-98.86098955419845
gate,240,pullback_sma60,full,prior24h_return,3288,329,0.5067540307322621,287.2896850607501,267.2896850607501,0.2553191489361702,-280.1175968156246
gate,240,pullback_sma60,full,six_ma_width_atr,3288,329,0.474378734080493,-43.64477280387238,-63.64477280387238,0.20972644376899696,-444.7198153561535
gate,240,pullback_sma60,first31,relative_volume,1091,110,0.45241553770294174,-361.99952170668274,-381.99952170668274,0.13636363636363635,-249.5014748239212
gate,240,pullback_sma60,first31,tr_expansion,1091,110,0.4594610618682003,-353.54853668658353,-373.5485366865836,0.14545454545454545,-290.06528151029823
gate,240,pullback_sma60,first31,momentum10,1091,110,0.49724799652170476,-159.0315511744156,-179.03155117441563,0.16363636363636364,-841.5318615777693
gate,240,pullback_sma60,first31,near_zero_bars,1091,110,0.4776405893338867,-14.239178469447424,-34.239178469447424,0.18181818181818182,-198.4040063558598
gate,240,pullback_sma60,first31,prior24h_return,1091,110,0.49241346258362234,705.4963272843107,685.4963272843106,0.2818181818181818,-127.39156737598967
gate,240,pullback_sma60,first31,six_ma_width_atr,1091,110,0.42667911738258285,-41.75682618951501,-61.756826189515024,0.21818181818181817,-320.4755353467999
gate,240,pullback_sma60,last30,relative_volume,2197,220,0.5158903261318288,-19.18361135601279,-39.18361135601279,0.22727272727272727,-976.9875995655792
gate,240,pullback_sma60,last30,tr_expansion,2197,220,0.5174487408834457,88.932003835916,68.93200383591599,0.31363636363636366,-714.94428428709
gate,240,pullback_sma60,last30,momentum10,2197,220,0.5919183753038851,-5.1989986853004915,-25.19899868530049,0.31363636363636366,-919.641116015138
gate,240,pullback_sma60,last30,near_zero_bars,2197,220,0.4971876290078437,-25.180430700547134,-45.180430700547156,0.20909090909090908,-218.64158051488096
gate,240,pullback_sma60,last30,prior24h_return,2197,220,0.515382895280033,85.43199081793321,65.43199081793317,0.25,-375.3923406175592
gate,240,pullback_sma60,last30,six_ma_width_atr,2197,220,0.5029734874547039,82.56277223315658,62.562772233156565,0.2318181818181818,-794.474203599546
gate,240,young_breakout_sma20,full,relative_volume,26,3,0.2706766917293233,-416.70345012952043,-436.70345012952043,0.0,-395.52027784667456
gate,240,young_breakout_sma20,full,tr_expansion,26,3,0.2631578947368421,-438.56979323513923,-458.56979323513923,0.0,-709.4697374542798
gate,240,young_breakout_sma20,full,momentum10,26,3,0.3308270676691729,-876.1129494749134,-896.1129494749134,0.0,
gate,240,young_breakout_sma20,full,near_zero_bars,26,3,0.5,101.30588847667673,81.30588847667673,0.3333333333333333,588.0488888023896
gate,240,young_breakout_sma20,full,prior24h_return,26,3,0.6466165413533834,-427.0176708956503,-447.0176708956503,0.3333333333333333,3402.1680421816955
gate,240,young_breakout_sma20,full,six_ma_width_atr,21,3,0.3979591836734694,-792.4692995188931,-812.4692995188931,0.0,-1009.2596249734022
combined,60,focus_sma60,full,relative_volume,4576,458,0.49499733499555937,154.24106952580186,134.24106952580186,0.16593886462882096,171.84986619596503
combined,60,focus_sma60,full,tr_expansion,4578,458,0.48868131230568135,220.92733121710515,200.92733121710518,0.15502183406113537,245.1376051637491
combined,60,focus_sma60,full,momentum10,4578,458,0.5209145111213634,-1.415206397197851,-21.415206397197863,0.1812227074235808,-92.71889730763097
combined,60,focus_sma60,full,near_zero_bars,4578,458,0.4980611959650289,-56.29930008848759,-76.2993000884876,0.14410480349344978,-135.011309193722
combined,60,focus_sma60,full,prior24h_return,4578,458,0.5013961622911458,7.767176673722733,-12.232823326277275,0.18340611353711792,-39.47327056476987
combined,60,focus_sma60,full,six_ma_width_atr,4578,458,0.539816531864612,85.62081713845367,65.62081713845369,0.21397379912663755,64.53679601014225
combined,60,focus_sma60,first31,relative_volume,2463,247,0.480219938809675,11.4037957950133,-8.59620420498667,0.12550607287449392,1.5825373694113478
combined,60,focus_sma60,first31,tr_expansion,2463,247,0.4732194192691797,148.03535458180227,128.03535458180227,0.12955465587044535,138.48385435911266
combined,60,focus_sma60,first31,momentum10,2463,247,0.5284073197483115,-102.0530996587064,-122.05309965870642,0.16194331983805668,-234.00530429118038
combined,60,focus_sma60,first31,near_zero_bars,2463,247,0.5031484154014894,-74.96222866078432,-94.96222866078432,0.10931174089068826,-246.77071311577419
combined,60,focus_sma60,first31,prior24h_return,2463,247,0.5218957455406108,-105.47429514949974,-125.47429514949975,0.1700404858299595,-325.05080133533795
combined,60,focus_sma60,first31,six_ma_width_atr,2463,247,0.4994654505570629,-124.71152087068114,-144.7115208706812,0.1417004048582996,-115.36259762725395
combined,60,focus_sma60,last30,relative_volume,2113,212,0.5106985355637244,328.30117874985524,308.30117874985524,0.2169811320754717,415.2655645628482
combined,60,focus_sma60,last30,tr_expansion,2115,212,0.5047619432718176,291.6838893048526,271.68388930485264,0.1792452830188679,370.88100069892204
combined,60,focus_sma60,last30,momentum10,2115,212,0.5153863468495425,129.1897725084172,109.18977250841718,0.21226415094339623,92.68023998366407
combined,60,focus_sma60,last30,near_zero_bars,2115,212,0.48991001773766585,-69.72411807391387,-89.72411807391387,0.16037735849056603,-5.879605872123978
combined,60,focus_sma60,last30,prior24h_return,2115,212,0.46745151794523426,130.8717865204206,110.87178652042064,0.19811320754716982,317.9104021913699
combined,60,focus_sma60,last30,six_ma_width_atr,2115,212,0.5823049261110302,377.95605032151246,357.9560503215126,0.32075471698113206,347.26454579112044
combined,60,focus_md,full,relative_volume,4576,458,0.4975673294257365,175.10524373501826,155.10524373501826,0.16375545851528384,235.21578986539777
combined,60,focus_md,full,tr_expansion,4578,458,0.4889228604781345,194.96994387179794,174.9699438717979,0.14192139737991266,243.3693025016286
combined,60,focus_md,full,momentum10,4578,458,0.5037664267946181,123.5129605992573,103.5129605992573,0.1615720524017467,125.41023287046511
combined,60,focus_md,full,near_zero_bars,4578,458,0.4876327347027379,-31.317059090808822,-51.31705909080885,0.14847161572052403,-86.19532549046745
combined,60,focus_md,full,prior24h_return,4578,458,0.49231952716273275,126.16345324955611,106.16345324955604,0.16375545851528384,224.21480120386215
combined,60,focus_md,full,six_ma_width_atr,4578,458,0.5373983001477458,228.6216147261679,208.6216147261679,0.21179039301310043,231.66402385829804
combined,60,focus_md,first31,relative_volume,2463,247,0.48058000076482565,-14.830837064365983,-34.830837064366,0.11740890688259109,45.21428043518252
combined,60,focus_md,first31,tr_expansion,2463,247,0.47290246560674576,92.97820213571305,72.97820213571303,0.11740890688259109,157.46022014623534
combined,60,focus_md,first31,momentum10,2463,247,0.5036371045612291,-37.52708272377956,-57.52708272377957,0.10526315789473684,-3.0401789881047634
combined,60,focus_md,first31,near_zero_bars,2463,247,0.4848815476247383,-77.89140851457904,-97.89140851457908,0.10121457489878542,-162.27270097819084
combined,60,focus_md,first31,prior24h_return,2463,247,0.5189431782330615,-116.2440756392602,-136.24407563926022,0.15789473684210525,-134.37606878677852
combined,60,focus_md,first31,six_ma_width_atr,2463,247,0.4919454296886204,-130.995585073337,-150.995585073337,0.13360323886639677,-115.41487571517102
combined,60,focus_md,last30,relative_volume,2113,212,0.514219149051785,403.8479975431034,383.8479975431034,0.22169811320754718,503.85059858559595
combined,60,focus_md,last30,tr_expansion,2115,212,0.5054681139755767,292.35610561012203,272.35610561012203,0.1650943396226415,343.8106410516204
combined,60,focus_md,last30,momentum10,2115,212,0.5056546811397558,309.12557435349515,289.1255743534951,0.22641509433962265,290.225007870216
combined,60,focus_md,last30,near_zero_bars,2115,212,0.4864416553595658,-15.221818088215084,-35.221818088215095,0.1792452830188679,-6.112436305613031
combined,60,focus_md,last30,prior24h_return,2115,212,0.45189755766621437,432.3849309275377,412.3849309275377,0.16981132075471697,719.6394434295707
combined,60,focus_md,last30,six_ma_width_atr,2115,212,0.5837611940298507,707.074905091025,687.074905091025,0.3113207547169811,769.177823585336
combined,60,focus_sma20,full,relative_volume,4576,458,0.5060429162041072,6.826682476778882,-13.17331752322114,0.22707423580786026,-13.631665650308614
combined,60,focus_sma20,full,tr_expansion,4578,458,0.4947408274617632,4.990932969813606,-15.00906703018641,0.1943231441048035,12.827625685723564
combined,60,focus_sma20,full,momentum10,4578,458,0.5016746058171507,22.974789371994728,2.97478937199472,0.21615720524017468,27.229606343036796
combined,60,focus_sma20,full,near_zero_bars,4578,458,0.4921888425846365,-30.678387482901496,-50.678387482901506,0.20087336244541484,-51.40888660977594
combined,60,focus_sma20,full,prior24h_return,4578,458,0.4980716456865441,-112.53889705575621,-132.53889705575622,0.19868995633187772,-89.14323246741631
combined,60,focus_sma20,full,six_ma_width_atr,4578,458,0.536186683708541,105.87379946445957,85.87379946445957,0.27510917030567683,96.00275325600465
combined,60,focus_sma20,first31,relative_volume,2463,247,0.4853439886616884,-89.97536820986886,-109.97536820986886,0.1902834008097166,-78.62450219166487
combined,60,focus_sma20,first31,tr_expansion,2463,247,0.47043728693784653,-74.81675004520056,-94.81675004520056,0.1700404858299595,-73.1626388161365
combined,60,focus_sma20,first31,momentum10,2463,247,0.48805075394639963,-71.32593584810837,-91.32593584810837,0.1659919028340081,-109.45850566696376
combined,60,focus_sma20,first31,near_zero_bars,2463,247,0.4874230410125523,-78.19173070929205,-98.19173070929205,0.15789473684210525,-125.07477610396703
combined,60,focus_sma20,first31,prior24h_return,2463,247,0.5274481297905057,-160.3424330568904,-180.34243305689043,0.1862348178137652,-223.1325557668354
combined,60,focus_sma20,first31,six_ma_width_atr,2463,247,0.4982787242820287,-71.77855910571097,-91.77855910571097,0.19433198380566802,-73.50659783616905
combined,60,focus_sma20,last30,relative_volume,2113,212,0.5273000880190045,122.97078779225353,102.97078779225352,0.27358490566037735,81.77372315916887
combined,60,focus_sma20,last30,tr_expansion,2115,212,0.5201909625400546,91.38666109927411,71.38666109927405,0.2169811320754717,114.96774750777809
combined,60,focus_sma20,last30,momentum10,2115,212,0.516375729017988,132.28914836745923,112.28914836745925,0.27358490566037735,190.54754177630738
combined,60,focus_sma20,last30,near_zero_bars,2115,212,0.49401602658020854,1.4075859366678094,-18.592414063332193,0.22641509433962265,19.8344288646809
combined,60,focus_sma20,last30,prior24h_return,2115,212,0.4558997287155105,-86.54473060584208,-106.54473060584209,0.19339622641509435,-10.810385331948547
combined,60,focus_sma20,last30,six_ma_width_atr,2115,212,0.5774472318584405,348.27628320505914,328.27628320505914,0.3915094339622642,346.21625079223156
combined,60,focus_3r,full,relative_volume,4576,458,0.4971400688885999,-51.7911918756024,-71.79119187560242,0.26200873362445415,-219.98386614714005
combined,60,focus_3r,full,tr_expansion,4578,458,0.4914417856305892,-92.77118103160093,-112.77118103160096,0.21179039301310043,-282.3968462940853
combined,60,focus_3r,full,momentum10,4578,458,0.5032769645540355,-35.77539979096859,-55.775399790968606,0.23799126637554585,-205.45914132577258
combined,60,focus_3r,full,near_zero_bars,4578,458,0.4884295728327035,-15.417841446852277,-35.417841446852286,0.22707423580786026,-203.08700706196686
combined,60,focus_3r,full,prior24h_return,4578,458,0.4981232288341371,-102.27175638027755,-122.27175638027757,0.2445414847161572,-434.90785739134213
combined,60,focus_3r,full,six_ma_width_atr,4578,458,0.5188206373932377,-2.5193438174572393,-22.51934381745725,0.27074235807860264,-184.12839705930008
combined,60,focus_3r,first31,relative_volume,2463,247,0.49560083039636943,-59.27550776524123,-79.27550776524126,0.22267206477732793,-236.94991305486042
combined,60,focus_3r,first31,tr_expansion,2463,247,0.48689615217496257,-102.38857530921669,-122.38857530921673,0.19433198380566802,-306.8700480756729
combined,60,focus_3r,first31,momentum10,2463,247,0.5049316854149568,-54.761687456896944,-74.76168745689694,0.20647773279352227,-188.32476029136168
combined,60,focus_3r,first31,near_zero_bars,2463,247,0.48659344373099017,-63.45908268803751,-83.45908268803753,0.15789473684210525,-242.51851231632148
combined,60,focus_3r,first31,prior24h_return,2463,247,0.5140757012504225,-85.21522414117096,-105.21522414117096,0.242914979757085,-396.2085406115786
combined,60,focus_3r,first31,six_ma_width_atr,2463,247,0.4808583981074687,-98.31324050781254,-118.31324050781257,0.1700404858299595,-204.55479055977352
combined,60,focus_3r,last30,relative_volume,2113,212,0.4967178650661719,-35.158366086894866,-55.158366086894894,0.3160377358490566,-196.82249197185416
combined,60,focus_3r,last30,tr_expansion,2115,212,0.4971244536461928,-95.64293444229382,-115.64293444229382,0.22641509433962265,-251.00028440380322
combined,60,focus_3r,last30,momentum10,2115,212,0.5038418335519784,-21.63356361398908,-41.633563613989104,0.2641509433962264,-207.13892002981913
combined,60,focus_3r,last30,near_zero_bars,2115,212,0.48443681777015113,0.9058033963934997,-19.094196603606516,0.2688679245283019,-163.03341842094122
combined,60,focus_3r,last30,prior24h_return,2115,212,0.4572735261141058,-103.68879748414436,-123.68879748414439,0.24528301886792453,-500.8472489247776
combined,60,focus_3r,last30,six_ma_width_atr,2115,212,0.5566798682740711,145.8484470031503,125.84844700315031,0.4339622641509434,-140.805640726273
combined,60,dense_sma60,full,relative_volume,47641,4765,0.4775754475239156,-16.625228113203818,-36.625228113203825,0.1645330535152151,-29.58405355824424
combined,60,dense_sma60,full,tr_expansion,47744,4775,0.4861428491859163,49.22447785458487,29.224477854584862,0.17780104712041886,23.692093781168275
combined,60,dense_sma60,full,momentum10,47744,4775,0.5198134862906246,56.7364363967687,36.73643639676869,0.2138219895287958,18.768961222196168
combined,60,dense_sma60,full,near_zero_bars,47744,4775,0.4840545204681743,58.906290550417125,38.906290550417125,0.18952879581151832,63.986433330284456
combined,60,dense_sma60,full,prior24h_return,47744,4775,0.5314514893036277,-29.093958243199086,-49.09395824319911,0.20146596858638743,-229.20790206164278
combined,60,dense_sma60,full,six_ma_width_atr,47744,4775,0.45020825991547014,31.42794755452431,11.427947554524298,0.1868062827225131,-10.10044988103742
combined,60,dense_sma60,first31,relative_volume,21918,2192,0.4844705669123485,-26.0248478093677,-46.024847809367714,0.13458029197080293,-47.9709603001785
combined,60,dense_sma60,first31,tr_expansion,21974,2198,0.4850882819933707,-34.62737964458999,-54.627379644590015,0.1483166515013649,-83.2963364164567
combined,60,dense_sma60,first31,momentum10,21974,2198,0.48833554526595496,-17.462393037754914,-37.462393037754914,0.15286624203821655,-42.95750298201146
combined,60,dense_sma60,first31,near_zero_bars,21974,2198,0.5085553998056231,80.59365976781669,60.59365976781667,0.1824385805277525,70.2958228276583
combined,60,dense_sma60,first31,prior24h_return,21974,2198,0.4873546517026909,-108.5191844115041,-128.5191844115041,0.15059144676979072,-333.0563570390377
combined,60,dense_sma60,first31,six_ma_width_atr,21974,2198,0.4986206724874285,-58.64317295181133,-78.64317295181132,0.15423111919927207,-37.80627163606226
combined,60,dense_sma60,last30,relative_volume,25723,2573,0.48133378535294724,0.4410813521209555,-19.558918647879057,0.19510299261562378,-8.96945284563461
combined,60,dense_sma60,last30,tr_expansion,25770,2577,0.49385473057448975,124.30388768216747,104.3038876821675,0.20993403181994566,102.41330561666342
combined,60,dense_sma60,last30,momentum10,25770,2577,0.5335158149204312,105.30839399937595,85.30839399937592,0.26115638339154057,67.39091360641473
combined,60,dense_sma60,last30,near_zero_bars,25770,2577,0.47334946561865326,42.86089052117825,22.860890521178238,0.19712844392704695,60.68415294903718
combined,60,dense_sma60,last30,prior24h_return,25770,2577,0.5407510589683565,1.3187915017532237,-18.68120849824679,0.22662010089251067,-176.79859459310453
combined,60,dense_sma60,last30,six_ma_width_atr,25770,2577,0.43611287460759784,114.78853209574864,94.78853209574864,0.21808304229724484,26.949752014685544
combined,60,pullback_sma60,full,relative_volume,31155,3116,0.49026646771179455,-5.96456171704312,-25.964561717043125,0.17843388960205392,-59.757956238978515
combined,60,pullback_sma60,full,tr_expansion,31210,3121,0.49767357989151,69.98166662420273,49.98166662420274,0.19160525472604933,13.96100546852384
combined,60,pullback_sma60,full,momentum10,31210,3121,0.5255172444655789,-12.835570311158932,-32.83557031115894,0.20474206984940724,-81.66588076130571
combined,60,pullback_sma60,full,near_zero_bars,31210,3121,0.49446427756873296,35.67321141083643,15.673211410836418,0.16949695610381288,53.74005294853816
combined,60,pullback_sma60,full,prior24h_return,31210,3121,0.5174429237350776,-46.525518500101995,-66.52551850010201,0.2162768343479654,-222.03848480311652
combined,60,pullback_sma60,full,six_ma_width_atr,31210,3121,0.4703857374988528,11.904872791129494,-8.095127208870515,0.1650112143543736,10.008614768095168
combined,60,pullback_sma60,first31,relative_volume,13737,1374,0.506380435505043,-4.5540457685035,-24.5540457685035,0.17976710334788937,-13.498014322860545
combined,60,pullback_sma60,first31,tr_expansion,13762,1377,0.511048798770706,72.07402530689886,52.07402530689884,0.19172113289760348,16.36674180184408
