合约,周期分钟,模式,实际K线数,窗口理论K线数,预热就绪K线数,数据断档数,原版_原始候选数,回踩_原始候选数,原版_确认数,回踩_确认数,原版_入场数,回踩_入场数,原版_已平仓数,回踩_已平仓数,原版_截尾未完成数,回踩_截尾未完成数,原版_净胜率小数,回踩_净胜率小数,原版_平均净R,回踩_平均净R,原版_平均净bp,回踩_平均净bp,原版_净R合计非账户收益,回踩_净R合计非账户收益,原版_净收益至少5R笔数,回踩_净收益至少5R笔数,原版_随机配对笔数,回踩_随机配对笔数,原版_配对随机平均净bp,回踩_配对随机平均净bp,原版_配对目标平均净bp,回踩_配对目标平均净bp,原版_配对超额bp,回踩_配对超额bp,原版_后段已平仓数,回踩_后段已平仓数,原版_后段平均净R,回踩_后段平均净R,原版_后段平均净bp,回踩_后段平均净bp,回踩减原版_平均净bp,回踩减原版_平均净R
REIUSDT,60,联合多头,1492,1492,1492,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,
REIUSDT,60,普通多空,1492,1492,1492,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,
RENDERUSDT,15,联合多头,5968,5968,5968,0,3.0,3.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,,-1.1643517316017336,,-143.427227174084,,-3.4930551948052004,,0.0,0.0,3.0,0.0,256.45791048995596,,-143.42722717408398,,-399.88513766404,,2.0,0.0,-1.1561704545454563,,-149.8048723816805,,,
RENDERUSDT,15,普通多空,5968,5968,5968,0,11.0,11.0,11.0,1.0,7.0,1.0,7.0,1.0,0.0,0.0,0.14285714285714285,0.0,-0.5895538875511522,-1.0979285714285698,-110.33833862080085,-224.230488694383,-4.126877212858066,-1.0979285714285698,0.0,0.0,7.0,0.0,184.78751505880197,,-110.33833862080085,,-295.1258536796028,,3.0,1.0,-0.8270775413711587,-1.0979285714285698,-206.51030503630932,-224.230488694383,-113.89215007358216,-0.5083746838774176
RENDERUSDT,60,联合多头,1492,1492,1492,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,-1.1696000000000004,,-137.924528301885,,-1.1696000000000004,,0.0,0.0,1.0,0.0,-138.20330969267002,,-137.924528301885,,0.2787813907850073,,0.0,0.0,,,,,,
RENDERUSDT,60,普通多空,1492,1492,1492,0,5.0,5.0,5.0,1.0,3.0,1.0,3.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.6573186700767265,-1.0554615384615371,167.38942557350504,-380.610263522884,1.9719560102301796,-1.0554615384615371,0.0,0.0,3.0,0.0,166.025028102505,,167.38942557350504,,1.3643974710000084,,0.0,0.0,,,,,-547.999689096389,-1.7127802085382635
RENUSDT,15,联合多头,5968,5968,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,
RENUSDT,15,普通多空,5968,5968,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,
RENUSDT,60,联合多头,1492,1492,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,
RENUSDT,60,普通多空,1492,1492,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,
RESOLVUSDT,15,联合多头,5968,5968,5968,0,9.0,9.0,9.0,1.0,9.0,1.0,9.0,1.0,0.0,0.0,0.3333333333333333,1.0,-0.14141497659218635,0.91448780487805,-36.59295004630956,213.88476896748497,-1.2727347893296772,0.91448780487805,0.0,0.0,9.0,0.0,18.538467488010767,,-36.592950046309554,,-55.13141753432033,,4.0,0.0,-0.3473513501144146,,-66.2952136955285,,250.47771901379454,1.0559027814702364
RESOLVUSDT,15,普通多空,5968,5968,5968,0,17.0,17.0,17.0,2.0,16.0,2.0,16.0,2.0,0.0,0.0,0.25,0.5,-0.359167640089019,-0.09920437342304289,-75.77958242156919,8.365719853320485,-5.746682241424304,-0.19840874684608578,0.0,0.0,15.0,0.0,-5.110622490209534,,-70.08734227357746,,-64.97671978336793,,6.0,0.0,-0.5198737882236953,,-107.02116780579183,,84.14530227488967,0.25996326666597613
RESOLVUSDT,60,联合多头,1492,1492,1492,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,2.8255636363636474,,864.808013355593,,2.8255636363636474,,0.0,0.0,1.0,0.0,-232.03438395415301,,864.808013355593,,1096.842397309746,,0.0,0.0,,,,,,
RESOLVUSDT,60,普通多空,1492,1492,1492,0,3.0,3.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,,1.9524025078369929,,616.293548393424,,3.9048050156739857,,0.0,0.0,2.0,0.0,-104.569292702046,,616.293548393424,,720.86284109547,,1.0,0.0,1.0792413793103384,,367.779083431255,,,
REZUSDT,15,联合多头,5968,5968,5968,0,9.0,9.0,9.0,0.0,9.0,0.0,8.0,0.0,1.0,0.0,0.125,,-0.9099706605829173,,-207.35360850890248,,-7.2797652846633385,,0.0,0.0,8.0,0.0,144.48376752390922,,-207.35360850890248,,-351.83737603281173,,6.0,0.0,-0.841672484620534,,-209.82790359276748,,,
REZUSDT,15,普通多空,5968,5968,5968,0,25.0,25.0,25.0,1.0,22.0,1.0,21.0,1.0,1.0,0.0,0.19047619047619047,0.0,-0.7188601022312285,-0.1220431654676262,-151.11100289653152,-56.887994634473,-15.0960621468558,-0.1220431654676262,0.0,0.0,21.0,0.0,-42.950479260565096,,-151.1110028965315,,-108.16052363596641,,13.0,1.0,-0.6772804675445985,-0.1220431654676262,-168.74851667502224,-56.887994634473,94.22300826205851,0.5968169367636024
REZUSDT,60,联合多头,1492,1492,1492,0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.5,,1.6670164285714262,,167.6499709637476,,3.3340328571428524,,0.0,0.0,2.0,0.0,891.228419779376,,167.64997096374753,,-723.5784488156285,,0.0,0.0,,,,,,
REZUSDT,60,普通多空,1492,1492,1492,0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,3.772386428571429,1.0806043165467598,1041.813877576445,518.302277432711,7.544772857142858,1.0806043165467598,0.0,0.0,2.0,0.0,500.78523990481904,,1041.813877576445,,541.028637671626,,0.0,0.0,,,,,-523.5116001437341,-2.6917821120246694
RIFUSDT,15,联合多头,5968,5968,5968,0,6.0,6.0,6.0,1.0,6.0,1.0,6.0,1.0,0.0,0.0,0.3333333333333333,0.0,-0.6185290839321463,-1.0555218855218869,-212.22738436052398,-380.218314129774,-3.7111745035928783,-1.0555218855218869,0.0,0.0,6.0,0.0,-184.98532061507467,,-212.22738436052396,,-27.242063745449332,,4.0,1.0,-0.7025594848422733,-1.0555218855218869,-150.74764812971222,-380.218314129774,-167.99092976925002,-0.4369928015897405
RIFUSDT,15,普通多空,5968,5968,5968,0,16.0,16.0,16.0,2.0,14.0,2.0,14.0,2.0,0.0,0.0,0.14285714285714285,0.0,-0.8934970400173283,-1.04350084583041,-315.70863076868017,-517.773120936384,-12.508958560242597,-2.08700169166082,0.0,0.0,13.0,0.0,-173.4157869728488,,-349.36278018216586,,-175.94699320931707,,7.0,1.0,-0.9053305349242813,-1.0555218855218869,-144.7451260610924,-380.218314129774,-202.0644901677038,-0.1500038058130817
RIFUSDT,60,联合多头,1492,1492,1492,0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,1.0,0.0,0.0,0.3333333333333333,1.0,-0.45622158122996465,1.2977320261437988,-199.25387795887036,499.692965899083,-1.368664743689894,1.2977320261437988,0.0,0.0,3.0,0.0,-20.73416770981033,,-199.25387795887033,,-178.51971024906,,1.0,1.0,0.7382775119617242,1.2977320261437988,196.56050955414,499.692965899083,698.9468438579534,1.7539536073737634
RIFUSDT,60,普通多空,1492,1492,1492,0,5.0,5.0,5.0,2.0,4.0,2.0,4.0,2.0,0.0,0.0,0.25,0.5,-0.5467446742945659,0.1367376875632924,-287.88303141997227,-172.4115815665865,-2.1869786971782634,0.2734753751265848,0.0,0.0,4.0,0.0,461.77797115348346,,-287.8830314199722,,-749.6610025734558,,2.0,1.0,-0.04001822076332262,1.2977320261437988,-178.60499112456898,499.692965899083,115.47144985338576,0.6834823618578583
RIVERUSDT,15,联合多头,5968,5968,5968,0,3.0,3.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.3333333333333333,,3.874074144637636,,481.37359518853697,,11.622222433912908,,1.0,0.0,3.0,0.0,623.477879097291,,481.373595188537,,-142.10428390875396,,2.0,0.0,-1.06952036199095,,-308.949070939592,,,
RIVERUSDT,15,普通多空,5968,5968,5968,0,12.0,12.0,12.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,0.09090909090909091,,0.34491521819342946,,-31.93140884405973,,3.794067400127724,,1.0,0.0,11.0,0.0,98.00497838660436,,-31.931408844059717,,-129.93638723066408,,6.0,0.0,-1.0767970903606199,,-296.2584741149938,,,
RIVERUSDT,60,联合多头,1492,1492,1492,0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.269121416606843,-1.0219267399267402,504.095370946583,-932.128299365184,2.538242833213686,-1.0219267399267402,0.0,0.0,2.0,0.0,-442.150644294229,,504.095370946583,,946.2460152408121,,0.0,0.0,,,,,-1436.223670311767,-2.2910481565335834
RIVERUSDT,60,普通多空,1492,1492,1492,0,5.0,5.0,5.0,2.0,4.0,2.0,4.0,2.0,0.0,0.0,0.75,0.5,0.5936860923279983,0.0585604395604411,281.3816901950225,-164.913070545901,2.374744369311993,0.1171208791208822,0.0,0.0,4.0,1.0,-389.2171783677707,602.302158273382,281.38169019502254,602.302158273382,670.5988685627932,0.0,1.0,0.0,0.8970967741935442,,467.394957983191,,-446.2947607409235,-0.5351256527675572
RLCUSDT,15,联合多头,5968,5968,5968,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,-1.0986363636363623,,-222.764976958524,,-1.0986363636363623,,0.0,0.0,1.0,0.0,-168.239654107472,,-222.764976958524,,-54.525322851051996,,1.0,0.0,-1.0986363636363623,,-222.764976958524,,,
RLCUSDT,15,普通多空,5968,5968,5968,0,8.0,8.0,8.0,1.0,8.0,1.0,8.0,1.0,0.0,0.0,0.25,0.0,-0.18813495965743224,-0.7322519685039387,-75.17506496163664,-310.193462308205,-1.505079677259458,-0.7322519685039387,0.0,0.0,8.0,0.0,24.312742187714,,-75.17506496163662,,-99.48780714935062,,6.0,1.0,-0.15287929261513736,-0.7322519685039387,-88.94113285768735,-310.193462308205,-235.0183973465684,-0.5441170088465065
RLCUSDT,60,联合多头,1492,1492,1492,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,
RLCUSDT,60,普通多空,1492,1492,1492,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,0.7800000000000015,,212.727272727273,,0.7800000000000015,,0.0,0.0,1.0,0.0,166.335403726707,,212.727272727273,,46.39186900056602,,0.0,0.0,,,,,,
RLSUSDT,15,联合多头,5968,5968,5968,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,
RLSUSDT,15,普通多空,5968,5968,5968,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,
RLSUSDT,60,联合多头,1492,1492,1492,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,
RLSUSDT,60,普通多空,1492,1492,1492,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,
ROBOUSDT,15,联合多头,5968,5968,5968,0,4.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,0.0,0.0,0.5,1.0,1.120751801378454,1.148178571428582,245.36541042716073,475.92894152479903,4.483007205513816,1.148178571428582,1.0,0.0,4.0,0.0,-132.9046663715485,,245.36541042716075,,378.2700767987093,,1.0,0.0,-1.1073750000000009,,-206.263096623982,,230.5635310976383,0.027426770050127836
ROBOUSDT,15,普通多空,5968,5968,5968,0,11.0,11.0,11.0,2.0,10.0,2.0,10.0,2.0,0.0,0.0,0.2,0.5,-0.2031556528069296,0.053152777777782156,-72.993497333811,-10.852815060193478,-2.031556528069296,0.10630555555556431,1.0,0.0,10.0,0.0,433.51591700705734,,-72.99349733381099,,-506.5094143408684,,5.0,0.0,-1.0880611970090222,,-275.48665344190835,,62.14068227361753,0.25630843058471175
ROBOUSDT,60,联合多头,1492,1492,1492,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,
ROBOUSDT,60,普通多空,1492,1492,1492,0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,-1.0306709030100343,,-683.2251606968271,,-2.0613418060200686,,0.0,0.0,2.0,0.0,-570.7030957922796,,-683.2251606968271,,-112.5220649045475,,1.0,0.0,-1.0266956521739137,,-769.185667752445,,,
RONINUSDT,15,联合多头,5968,5968,5968,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,-1.1091568627450985,,-203.22256152326,,-1.1091568627450985,,0.0,0.0,1.0,0.0,-134.47419480015398,,-203.22256152326,,-68.748366723106,,1.0,0.0,-1.1091568627450985,,-203.22256152326,,,
RONINUSDT,15,普通多空,5968,5968,5968,0,11.0,11.0,11.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.3,,0.02107327290840466,,-39.9474235262049,,0.2107327290840466,,1.0,0.0,10.0,0.0,-77.0841107851533,,-39.947423526204894,,37.13668725894841,,6.0,0.0,-0.540726085645736,,-104.21718239594668,,,
RONINUSDT,60,联合多头,1492,1492,1492,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.4024160000000236,1.1485937500000067,877.092183955456,590.441767068274,3.4024160000000236,1.1485937500000067,0.0,0.0,1.0,0.0,-142.865472719698,,877.092183955456,,1019.9576566751541,,0.0,0.0,,,,,-286.650416887182,-2.2538222500000167
RONINUSDT,60,普通多空,1492,1492,1492,0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.4024160000000236,1.1485937500000067,877.092183955456,590.441767068274,3.4024160000000236,1.1485937500000067,0.0,0.0,1.0,0.0,-153.863208533778,,877.092183955456,,1030.9553924892339,,0.0,0.0,,,,,-286.650416887182,-2.2538222500000167
ROSEUSDT,15,联合多头,5968,5968,5968,0,6.0,6.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.16666666666666666,,-0.6149240824934479,,-103.97918433112251,,-3.6895444949606873,,0.0,0.0,6.0,0.0,-102.27771822067083,,-103.97918433112251,,-1.7014661104516833,,3.0,0.0,-0.9539396288243541,,-199.94465911172267,,,
ROSEUSDT,15,普通多空,5968,5968,5968,0,12.0,12.0,12.0,1.0,11.0,1.0,11.0,1.0,0.0,0.0,0.2727272727272727,1.0,-0.3371930257558469,1.401970149253735,-75.80179688050447,503.027490182078,-3.709123283314316,1.401970149253735,0.0,0.0,11.0,0.0,-63.27324390630291,,-75.80179688050445,,-12.528552974201538,,6.0,0.0,-1.0172017693338604,,-254.24101296123334,,578.8292870625825,1.739163175009582
ROSEUSDT,60,联合多头,1492,1492,1492,0,3.0,3.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.6666666666666666,,2.3177514680278297,,793.2224276586979,,6.95325440408349,,1.0,0.0,3.0,0.0,732.2575326622516,,793.2224276586979,,60.964894996446326,,0.0,0.0,,,,,,
ROSEUSDT,60,普通多空,1492,1492,1492,0,7.0,7.0,7.0,1.0,4.0,1.0,4.0,1.0,0.0,0.0,0.5,1.0,1.7016687714025447,1.4415343680709516,496.4870106515635,1095.6049882035709,6.806675085610179,1.4415343680709516,1.0,0.0,4.0,0.0,980.3054025342133,,496.4870106515635,,-483.81839188264973,,0.0,0.0,,,,,599.1179775520075,-0.2601344033315931
RPLUSDT,15,联合多头,5968,5968,5968,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,-1.1793684210526345,,-131.50234741784,,-1.1793684210526345,,0.0,0.0,1.0,0.0,-97.87151200518899,,-131.50234741784,,-33.63083541265102,,0.0,0.0,,,,,,
RPLUSDT,15,普通多空,5968,5968,5968,0,13.0,13.0,13.0,2.0,10.0,2.0,10.0,2.0,0.0,0.0,0.2,0.0,-0.6458488675142424,-1.0916928571428548,-69.17658391821621,-257.3389637474295,-6.458488675142425,-2.1833857142857096,0.0,0.0,10.0,0.0,-78.50009048111308,,-69.1765839182162,,9.3235065628969,,4.0,2.0,-0.39590302648540643,-1.0916928571428548,-12.273502652556004,-257.3389637474295,-188.16237982921328,-0.4458439896286124
RPLUSDT,60,联合多头,1492,1492,1492,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,
RPLUSDT,60,普通多空,1492,1492,1492,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,
RSRUSDT,15,联合多头,5968,5968,5968,0,7.0,7.0,7.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,,-0.8992450254963302,,-176.81874863938927,,-6.294715178474312,,0.0,0.0,7.0,0.0,-19.81324117019842,,-176.8187486393893,,-157.00550746919086,,4.0,0.0,-0.8033367338077682,,-190.90076210792725,,,
RSRUSDT,15,普通多空,5968,5968,5968,0,14.0,14.0,14.0,1.0,11.0,1.0,11.0,1.0,0.0,0.0,0.2727272727272727,1.0,0.4975745658555033,4.45499999999999,-51.49462103785717,363.67346938775495,5.473320224410537,4.45499999999999,1.0,0.0,11.0,1.0,-63.28773338504337,-4.012789768184001,-51.49462103785717,363.67346938775495,11.793112347186188,367.686259155939,6.0,0.0,-0.8962756733825533,,-221.36352597129886,,415.16809042561215,3.957425434144487
RSRUSDT,60,联合多头,1492,1492,1492,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,
RSRUSDT,60,普通多空,1492,1492,1492,0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.555652173913043,0.0506153846153858,586.55737704918,22.22972972973,1.555652173913043,0.0506153846153858,0.0,0.0,1.0,0.0,-185.794066317626,,586.55737704918,,772.351443366806,,0.0,0.0,,,,,-564.32764731945,-1.505036789297657
RUNEUSDT,15,联合多头,5968,5968,5968,0,8.0,8.0,8.0,1.0,8.0,1.0,8.0,1.0,0.0,0.0,0.25,0.0,-0.5898811319446493,-1.208372093023252,-48.492802820082005,-115.982142857141,-4.7190490555571944,-1.208372093023252,0.0,0.0,8.0,0.0,-19.89357646556175,,-48.492802820082,,-28.59922635452025,,3.0,0.0,-0.01697948717949238,,-14.650986720053998,,-67.489340037059,-0.6184909610786027
RUNEUSDT,15,普通多空,5968,5968,5968,0,21.0,21.0,21.0,2.0,14.0,2.0,14.0,2.0,0.0,0.0,0.21428571428571427,0.5,-0.5748726263047772,-0.4092444444444454,-60.55941617002642,-37.39382180292,-8.048216768266881,-0.8184888888888908,0.0,0.0,14.0,1.0,-48.90921440622051,-123.06807286673201,-60.55941617002643,34.657794676805,-11.65020176380593,157.725867543537,6.0,0.0,-0.4503157872778573,,-56.410227514481996,,23.165594367106415,0.1656281818603318
RUNEUSDT,60,联合多头,1492,1492,1492,0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,-0.9613724880382789,,-203.87575763775752,,-1.9227449760765578,,0.0,0.0,2.0,0.0,-258.67335732169647,,-203.8757576377575,,54.797599683938984,,0.0,0.0,,,,,,
RUNEUSDT,60,普通多空,1492,1492,1492,0,5.0,5.0,5.0,1.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,-0.8978849879716014,-0.8943086419753106,-250.42154686422532,-326.375309754449,-2.6936549639148044,-0.8943086419753106,0.0,0.0,3.0,0.0,-151.32138216325566,,-250.4215468642253,,-99.10016470096967,,0.0,0.0,,,,,-75.95376289022369,0.003576345996290864
RVNUSDT,15,联合多头,5968,5968,5968,0,3.0,3.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,,-1.206313482216708,,-134.29458323331633,,-3.6189404466501243,,0.0,0.0,3.0,0.0,-108.09284359168467,,-134.29458323331633,,-26.201739641631672,,2.0,0.0,-1.1730471464019816,,-154.7911841254185,,,
RVNUSDT,15,普通多空,5968,5968,5968,0,9.0,9.0,9.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,,-1.1988521291303187,,-138.75740930806677,,-10.789669162172869,,0.0,0.0,8.0,0.0,13.81434144167787,,-135.00424958338775,,-148.81859102506561,,5.0,0.0,-1.1447518436916018,,-169.59768653121438,,,
RVNUSDT,60,联合多头,1492,1492,1492,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,-0.4413913043478367,,-28.389261744967,,-0.4413913043478367,,0.0,0.0,1.0,0.0,53.301381449111005,,-28.389261744966998,,-81.690643194078,,0.0,0.0,,,,,,
RVNUSDT,60,普通多空,1492,1492,1492,0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.5,,0.9296793478260827,,254.5417641368075,,1.8593586956521655,,0.0,0.0,2.0,0.0,229.21647342612448,,254.5417641368075,,25.325290710683014,,0.0,0.0,,,,,,
RVVUSDT,15,联合多头,5968,5968,5968,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,
RVVUSDT,15,普通多空,5968,5968,5968,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,
RVVUSDT,60,联合多头,1492,1492,1492,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,
RVVUSDT,60,普通多空,1492,1492,1492,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,
SAFEUSDT,15,联合多头,5968,5968,5968,0,5.0,5.0,5.0,1.0,5.0,1.0,5.0,1.0,0.0,0.0,0.2,1.0,0.27512216932059547,2.5773738019169397,107.35134296483037,933.593334104849,1.3756108466029773,2.5773738019169397,1.0,0.0,5.0,0.0,-71.9172453289838,,107.3513429648304,,179.2685882938142,,1.0,0.0,-0.2260114285714317,,-42.639068564036,,826.2419911400186,2.3022516325963442
SAFEUSDT,15,普通多空,5968,5968,5968,0,9.0,9.0,9.0,1.0,8.0,1.0,8.0,1.0,0.0,0.0,0.5,1.0,0.8847728626295213,2.5773738019169397,122.4467826727061,933.593334104849,7.07818290103617,2.5773738019169397,1.0,0.0,8.0,0.0,-118.36907644754136,,122.44678267270612,,240.8158591202475,,4.0,0.0,0.8505537552998224,,38.104849133904764,,811.1465514321428,1.6926009392874184
SAFEUSDT,60,联合多头,1492,1492,1492,0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,-1.053570731707317,,-402.816149250192,,-2.107141463414634,,0.0,0.0,2.0,0.0,-132.36442569409797,,-402.8161492501919,,-270.451723556094,,1.0,0.0,-1.0619999999999996,,-342.580645161288,,,
SAFEUSDT,60,普通多空,1492,1492,1492,0,6.0,6.0,6.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,,-1.0624041915085811,,-358.4700912112,,-3.187212574525743,,0.0,0.0,3.0,0.0,-58.58700899197902,,-358.47009121119993,,-299.88308221922097,,2.0,0.0,-1.0710355555555542,,-306.17931014725195,,,
SAGAUSDT,15,联合多头,5968,5968,5968,0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,-1.086105263157894,,-266.807419308606,,-2.172210526315788,,0.0,0.0,2.0,0.0,-153.020425540751,,-266.80741930860603,,-113.78699376785502,,1.0,0.0,-1.1069999999999982,,-206.915887850466,,,
SAGAUSDT,15,普通多空,5968,5968,5968,0,9.0,9.0,9.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.25,,-0.2514138263113632,,-69.51797758646688,,-2.0113106104909058,,0.0,0.0,8.0,0.0,-116.4491552698305,,-69.51797758646687,,46.93117768336361,,3.0,0.0,-0.9363916947250258,,-221.0775281770863,,,
SAGAUSDT,60,联合多头,1492,1492,1492,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.525833333333338,1.820545454545456,1226.376811594203,994.9041873669272,3.525833333333338,1.820545454545456,0.0,0.0,1.0,0.0,1081.573676680973,,1226.376811594203,,144.8031349132299,,0.0,0.0,,,,,-231.4726242272758,-1.7052878787878818
SAGAUSDT,60,普通多空,1492,1492,1492,0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.5,1.0,1.4430570175438624,1.820545454545456,364.11736754573553,994.9041873669272,2.886114035087725,1.820545454545456,0.0,0.0,2.0,1.0,824.5861300013614,1267.272727272728,364.1173675457354,994.9041873669271,-460.468762455626,-272.36853990580096,1.0,0.0,-0.6397192982456129,,-498.142076502732,,630.7868198211917,0.3774884370015936
SAHARAUSDT,15,联合多头,5968,5968,5968,0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,2.0,0.0,0.0,0.5,0.5,-0.3195216301811906,0.5133620597509532,-33.155138982941,168.836601008258,-1.2780865207247625,1.0267241195019063,0.0,0.0,4.0,0.0,-6.602618680233499,,-33.155138982941004,,-26.552520302707514,,1.0,1.0,0.6700810810810619,1.2722467532467594,105.345230507751,409.287654063088,201.99173999119898,0.8328836899321438
SAHARAUSDT,15,普通多空,5968,5968,5968,0,12.0,12.0,12.0,3.0,12.0,3.0,12.0,3.0,0.0,0.0,0.16666666666666666,0.3333333333333333,-0.8687695098425089,-0.023444693852097725,-124.91980773258832,37.20375813691999,-10.425234118110106,-0.07033408155629317,0.0,0.0,12.0,0.0,-29.20158944249259,,-124.91980773258834,,-95.71821829009575,,6.0,2.0,-0.8305263934597562,0.08759427609427994,-137.3419261413935,91.61286322866599,162.1235658695083,0.8453248159904112
