scope,timeframe,length,period,direction,entries,closed,censored,win_rate,net_r,gross_r,mean_net_r,net_bp,mean_net_bp,pf,pf_nominal,event_drawdown_r,realized_10r,random_pairs,random_mean_r,paired_strategy_mean_r,random_excess_r
common,1h,20,full,short,393,382,11,0.35602094240837695,49.18455227818828,69.25765284579134,0.12875537245599025,20107.334788407683,52.63700206389446,1.2109754192837068,1.1868531084222969,32.398033659838546,2,381,-0.062061035915345536,0.13194456380262604,0.1940055997179716
common,1h,20,earlier,both,465,465,0,0.3247311827956989,9.323953901432901,35.03960176293217,0.020051513766522366,6494.403582870177,13.966459318000382,1.0306770280826107,1.047571795277863,52.21704987578326,2,462,-0.02062653340697394,0.027087234074198344,0.04771376748117229
common,1h,20,earlier,long,257,257,0,0.33073929961089493,30.431019092885244,45.2175906183045,0.11840863460266632,16854.86353155956,65.58312658194382,1.1789202460717336,1.2266109971301828,36.469650795524984,2,254,0.02669723506151653,0.13236758792807865,0.10567035286656214
common,1h,20,earlier,short,208,208,0,0.3173076923076923,-21.107065191452346,-10.177988855372329,-0.10147627495890552,-10360.45994868938,-49.80990359946817,0.842317266601698,0.8332722423478691,27.636487917694105,0,208,-0.07841613528676519,-0.10147627495890552,-0.02306013967214034
common,1h,20,later,both,334,321,13,0.3582554517133956,51.41194523003816,69.35469471169712,0.16016182314653632,22676.645983766477,70.64375695877408,1.2585932661948098,1.2622396032639207,33.240774580287976,2,320,0.03697618066164956,0.16405709925203252,0.1270809185903829
common,1h,20,later,long,152,150,2,0.3,-21.371442636907744,-12.338883697363194,-0.14247628424605163,-8557.444273215455,-57.049628488103025,0.7905463092671114,0.7951240053655352,33.04333795719917,0,150,0.10474311813621465,-0.14247628424605163,-0.24721940238226628
common,1h,20,later,short,182,171,11,0.4093567251461988,72.7833878669459,81.69357840906031,0.4256338471751222,31234.09025698193,182.6554985788417,1.752052038115992,1.6986850413254257,21.73286310542113,2,170,-0.02281817593355482,0.434527731750342,0.4573459076838969
common,1h,20,cross_split,both,15,15,0,0.8,34.203305405973126,35.38199048380818,2.2802203603982085,8764.290627516339,584.2860418344225,14.726507644108098,12.437220236956591,1.8470713958787432,0,15,1.1551412490495472,2.2802203603982085,1.1250791113486613
common,1h,20,cross_split,long,12,12,0,1.0,36.69507580327841,37.63992719170482,3.057922983606534,9530.586147401204,794.2155122834337,,,0.0,0,12,1.7318939475948645,3.057922983606534,1.3260290360116693
common,1h,20,cross_split,short,3,3,0,0.0,-2.491770397305275,-2.25793670789664,-0.8305901324350917,-766.2955198848641,-255.43183996162136,0.0,0.0,2.491770397305275,0,3,-1.1518695451317222,-0.8305901324350917,0.32127941269663035
common,1h,30,full,both,818,805,13,0.34285714285714286,71.81903628163275,116.8545626153318,0.08921619413867422,33113.324124955754,41.13456413037982,1.1402142007318319,1.1466031222794921,54.99031983572986,3,804,0.03846710529245301,0.0906783119555286,0.05221120666307557
common,1h,30,full,long,423,421,2,0.334916864608076,40.29058659245017,65.17826801931251,0.09570210592030919,15951.167928368615,37.88875992486607,1.1460485285542856,1.1357908232274994,36.46965079552498,2,421,0.13909399448130802,0.09570210592030919,-0.04339188856099876
common,1h,30,full,short,395,384,11,0.3515625,31.52844968918257,51.67629459601927,0.08210533773224628,17162.156196587155,44.693115095279055,1.1334039469630262,1.158319771244191,33.51663931445591,1,383,-0.07214365279764609,0.08515607368092638,0.15729972647857246
common,1h,30,earlier,both,466,466,0,0.3218884120171674,5.447567367576752,31.269508304988236,0.011690058728705478,5655.177969232763,12.135575041272023,1.0177962766078699,1.041338371230627,54.99031983572986,2,463,-0.0259625694182467,0.01865640520177857,0.04461897462002527
common,1h,30,earlier,long,256,256,0,0.328125,28.7224919900815,43.44749716036058,0.11219723433625586,16299.84379751378,63.671264834038205,1.1688749009348913,1.219148843839915,36.46965079552498,2,253,0.030980571562009934,0.12613770842264124,0.09515713686063129
common,1h,30,earlier,short,210,210,0,0.3142857142857143,-23.274924622504756,-12.177988855372329,-0.11083297439287979,-10644.665828281019,-50.68888489657628,0.828893142662688,0.82947850667283,28.755093572311473,0,210,-0.09456549640874642,-0.11083297439287979,-0.01626747798413339
common,1h,30,later,both,337,324,13,0.35185185185185186,32.168163508082884,50.20306382653535,0.09928445527186075,18693.855528206663,57.697084963600815,1.1579887097964625,1.2117034532643345,35.344364071135104,1,323,0.02738753176371158,0.10295507751917995,0.07556754575546835
common,1h,30,later,long,155,153,2,0.29411764705882354,-25.12698120090974,-15.909156332752893,-0.16422863530006365,-9879.262016546372,-64.57033997742727,0.7624818976580038,0.7707333905894305,35.736332831880766,0,153,0.08603156143755153,-0.16422863530006365,-0.2502601967376152
common,1h,30,later,short,182,171,11,0.40350877192982454,57.295144708992595,66.11222015928826,0.33505932578358244,28573.117544753037,167.09425464767858,1.5857155434415038,1.6319896880784701,22.773908906947838,1,170,-0.02539209494274432,0.3434204190564991,0.3688125139992434
common,1h,30,cross_split,both,15,15,0,0.8,34.203305405973126,35.38199048380818,2.2802203603982085,8764.290627516339,584.2860418344225,14.726507644108098,12.437220236956591,1.8470713958787432,0,15,1.1551412490495472,2.2802203603982085,1.1250791113486613
common,1h,30,cross_split,long,12,12,0,1.0,36.69507580327841,37.63992719170482,3.057922983606534,9530.586147401204,794.2155122834337,,,0.0,0,12,1.7318939475948645,3.057922983606534,1.3260290360116693
common,1h,30,cross_split,short,3,3,0,0.0,-2.491770397305275,-2.25793670789664,-0.8305901324350917,-766.2955198848641,-255.43183996162136,0.0,0.0,2.491770397305275,0,3,-1.1518695451317222,-0.8305901324350917,0.32127941269663035
common,1h,50,full,both,799,787,12,0.34561626429479037,85.37919153393027,129.29655818052382,0.10848690156789106,34835.06261092333,44.26310369875899,1.1709700801131704,1.1577498351353745,52.8635524537029,4,786,0.04274123529023847,0.11000702043834924,0.06726578514811082
common,1h,50,full,long,412,410,2,0.33658536585365856,39.46219906267126,63.631291299451405,0.09624926600651527,14533.33146557787,35.447149916043585,1.1464831488611094,1.1257459707348554,36.566752458750656,2,410,0.14654282099135446,0.09624926600651527,-0.05029355498483912
common,1h,50,full,short,387,377,10,0.35543766578249336,45.91699247125899,65.66526688107243,0.12179573599803446,20301.731145345457,53.85074574362191,1.199653541718428,1.192894587952651,32.94674320349941,2,376,-0.07044666401151037,0.12500882713263625,0.19545549114414665
common,1h,50,earlier,both,455,455,0,0.3274725274725275,6.111529652819522,31.160626447834666,0.013431933302900049,6084.554386087962,13.372647002391124,1.020572032945942,1.0457693757037485,52.8635524537029,2,453,-0.015468744917183867,0.018253725840539328,0.0337224707577232
common,1h,50,earlier,long,251,251,0,0.33067729083665337,25.9191212828105,40.34691929979183,0.10326343140561953,14887.57220575654,59.313036676320884,1.1552576966636665,1.2036155873716654,36.566752458750656,2,249,0.04598747803639535,0.1127571463283345,0.06676966829193914
common,1h,50,earlier,short,204,204,0,0.3235294117647059,-19.807591629990966,-9.186292851957154,-0.0970960374019165,-8803.017819668583,-43.15204813563031,0.8477942342904073,0.852849800365497,28.829896462781498,0,204,-0.09048148763993495,-0.0970960374019165,-0.006614549761981579
common,1h,50,later,both,330,318,12,0.3490566037735849,44.41965747371107,62.14195836728325,0.13968445746450023,19592.10056583739,61.61037913785343,1.221594929995723,1.2238761644415015,34.2668100678752,2,317,0.03208738272747998,0.14355200001363821,0.11146461728615827
common,1h,50,later,long,149,147,2,0.2925170068027211,-23.151998023417633,-14.355555192045275,-0.15749658519331722,-9884.826887579877,-67.24372032367263,0.7740275276324367,0.7672013480939517,30.249125835833205,0,147,0.10734869369717923,-0.15749658519331722,-0.2648452788904965
common,1h,50,later,short,181,171,10,0.39766081871345027,67.5716554971287,76.49751355932851,0.39515588010016783,29476.927453417262,172.37969271004246,1.6895112231157112,1.654282807111063,22.79894548220578,2,170,-0.032991515581612896,0.4038704825161233,0.4368619980977361
common,1h,50,cross_split,both,14,14,0,0.8571428571428571,34.84800440739966,35.9939733654059,2.489143171957118,9158.40765899798,654.1719756427129,19.866625559333478,25.607568530601554,1.8470713958787432,0,14,1.3115402021593856,2.489143171957118,1.1776029697977333
common,1h,50,cross_split,long,12,12,0,1.0,36.69507580327841,37.63992719170482,3.057922983606534,9530.586147401204,794.2155122834337,,,0.0,0,12,1.7318939475948645,3.057922983606534,1.3260290360116693
common,1h,50,cross_split,short,2,2,0,0.0,-1.8470713958787432,-1.6459538262989242,-0.9235356979393716,-372.178488403222,-186.089244201611,0.0,0.0,1.8470713958787432,0,2,-1.210582270453489,-0.9235356979393716,0.28704657251411736
common,1h,60,full,both,772,759,13,0.3425559947299078,73.49729279517115,115.57778277645487,0.09683437785925053,28181.210833893492,37.12939503806784,1.151629635150987,1.1299296138905015,47.244666336754044,4,757,0.018814017130757445,0.09989493757982186,0.0810809204490644
common,1h,60,full,long,390,388,2,0.3324742268041237,32.24428528256622,55.09003996760495,0.08310382804785107,11699.67096099266,30.153791136579024,1.1256023517396831,1.1064824633459938,34.76201756746681,2,387,0.10832645635148914,0.08599776151087331,-0.022328694840615792
common,1h,60,full,short,382,371,11,0.353099730458221,41.25300751260492,60.48774280884989,0.11119409033047148,16481.539872900838,44.424635776013034,1.1809352947994962,1.1540016757939053,31.693462730665384,2,370,-0.0748111557838998,0.11443063254923558,0.18924178833313535
common,1h,60,earlier,both,434,434,0,0.3248847926267281,-0.8148221798335165,23.015121942419,-0.0018774704604458904,1371.3124298255796,3.159706059505944,0.9971372795632922,1.0106453482453088,47.244666336754044,2,433,-0.007800126615136795,0.0005796562436485162,0.008379782858785297
common,1h,60,earlier,long,234,234,0,0.33760683760683763,26.843829587052138,40.31666696872402,0.11471722045748776,14820.446740003792,63.33524247864869,1.1742332049102442,1.2213491243275818,32.21462558141736,2,233,0.06402925870213629,0.11978387519478743,0.0557546164926512
common,1h,60,earlier,short,200,200,0,0.31,-27.658651766885672,-17.301545026305014,-0.13829325883442836,-13449.134310178215,-67.24567155089107,0.7881597549541504,0.7825978214890134,27.683903126850844,0,200,-0.09148136050975993,-0.13829325883442836,-0.04681189832466847
common,1h,60,later,both,324,311,13,0.3440514469453376,39.35682343070165,56.534716523928736,0.1265492714813558,17903.766836950024,57.5683821123795,1.1984271102916828,1.2047232073711263,37.255348316191494,2,309,-0.025371014219755978,0.13423947696911212,0.15961049118886805
common,1h,60,later,long,144,142,2,0.2676056338028169,-31.294620107764324,-22.86655419282389,-0.22038464864622764,-12651.361926412337,-89.09409807332631,0.6951292712565373,0.7052275930559038,34.76201756746683,0,141,-0.004320610217799801,-0.21459412542994735,-0.21027351521214746
common,1h,60,later,short,180,169,11,0.40828402366863903,70.65144353846598,79.40127071675263,0.41805587892583423,30555.128763362365,180.79957848143414,1.7382969011524156,1.6861010548438073,20.648304869798494,2,168,-0.04303831757854065,0.42701053612546563,0.4700488537040063
common,1h,60,cross_split,both,14,14,0,0.8571428571428571,34.95529154430302,36.02794431010711,2.4968065388787872,8906.131567117887,636.1522547941348,21.091739170516167,15.262256773066149,1.0950852575488452,0,14,1.3306649418744467,2.4968065388787872,1.1661415970043412
common,1h,60,cross_split,long,12,12,0,1.0,36.69507580327841,37.63992719170482,3.057922983606534,9530.586147401204,794.2155122834337,,,0.0,0,12,1.7318939475948645,3.057922983606534,1.3260290360116693
common,1h,60,cross_split,short,2,2,0,0.0,-1.7397842589753771,-1.6119828815977155,-0.8698921294876886,-624.454580283315,-312.2272901416575,0.0,0.0,1.7397842589753771,0,2,-1.0767090924480618,-0.8698921294876886,0.2068169629603731
common,1h,90,full,both,654,642,12,0.338006230529595,55.75184347809841,90.96671842073104,0.08684087769174206,24198.389076327127,37.69219482293945,1.1344080165798929,1.1291593663455057,54.39674334615656,2,641,0.1129414100493687,0.08859390312049945,-0.024347506928869268
common,1h,90,full,long,301,299,2,0.33444816053511706,26.4604994763199,44.061767466225795,0.08849665376695619,13760.922783490993,46.023153122043446,1.1318988507428467,1.159504891973081,29.72565139101542,0,298,0.25276579784024183,0.09227297952503907,-0.16049281831520273
common,1h,90,full,short,353,343,10,0.34110787172011664,29.29134400177848,46.90495095450523,0.08539750437836291,10437.466292836132,30.429930882904177,1.1367581929016226,1.1032592318591394,50.390115756719005,2,343,-0.008538670305384048,0.08539750437836291,0.09393617468374699
common,1h,90,earlier,both,370,370,0,0.3108108108108108,-32.76794950422354,-12.798582053850975,-0.08856202568709064,-7477.82385871932,-20.21033475329546,0.8683690123567834,0.9343733805983365,54.39674334615656,0,370,0.08614229373591228,-0.08856202568709064,-0.17470431942300294
common,1h,90,earlier,long,188,188,0,0.34574468085106386,14.659852550320238,25.303077174292472,0.07797793909744807,14221.35017376531,75.64547964768782,1.1180966177019396,1.2592798987999814,26.76693917887934,0,188,0.1992358289102432,0.07797793909744807,-0.12125788981279509
common,1h,90,earlier,short,182,182,0,0.27472527472527475,-47.42780205454377,-38.10165922814345,-0.2605923189810097,-21699.17403248463,-119.22623094771774,0.6199803803055886,0.6328121567864127,47.427802054543804,0,182,-0.030679599740869007,-0.2605923189810097,-0.22991271924014078
common,1h,90,later,both,272,260,12,0.35384615384615387,60.35451192328552,74.71761464276642,0.23213273816648278,24075.711703853893,92.59889116866881,1.3677512116288257,1.3307852019526445,29.637710539104226,2,259,0.10561114737620503,0.237032279325974,0.13142113194976895
common,1h,90,later,long,103,101,2,0.24752475247524752,-18.104418392012114,-11.900978421479952,-0.17925166724764469,-8685.383201750177,-85.99389308663541,0.763271795237677,0.723600707378552,29.72565139101543,0,100,0.2254494574744956,-0.17067569969870366,-0.3961251571731993
common,1h,90,later,short,169,159,10,0.42138364779874216,78.45893031529764,86.6185930642464,0.4934523919201109,32761.094905604074,206.04462204782433,1.8952398592665152,1.7920922399344867,16.90454172127353,2,159,0.030241141025078903,0.4934523919201109,0.46321125089503196
common,1h,90,cross_split,both,12,12,0,0.8333333333333334,28.165281059036406,29.047685831815567,2.3471067549197007,7600.501231192549,633.375102599379,17.188950390678883,13.17142362498839,1.0950852575488452,0,12,1.0974589990767225,2.3471067549197007,1.2496477558429782
common,1h,90,cross_split,long,10,10,0,1.0,29.905065318011783,30.65966871341328,2.990506531801178,8224.955811475866,822.4955811475864,,,0.0,0,10,1.5322926173816795,2.990506531801178,1.458213914419499
common,1h,90,cross_split,short,2,2,0,0.0,-1.7397842589753771,-1.6119828815977155,-0.8698921294876886,-624.454580283315,-312.2272901416575,0.0,0.0,1.7397842589753771,0,2,-1.0767090924480618,-0.8698921294876886,0.2068169629603731
common,1h,120,full,both,563,556,7,0.3327338129496403,53.80910355683945,84.17002412030388,0.09677896323172563,23010.23392143944,41.385312808344324,1.1505497445489663,1.1413623279528329,45.98508720924728,2,556,0.13603124474892764,0.09677896323172563,-0.039252281517202
common,1h,120,full,long,233,231,2,0.3246753246753247,16.447992204318027,30.10571278933266,0.07120342945592219,8673.419739985346,37.547271601668164,1.1056112256432165,1.12858769142617,26.377127378117898,0,231,0.39542865594903565,0.07120342945592219,-0.32422522649311347
common,1h,120,full,short,330,325,5,0.3384615384615385,37.361111352521405,54.064311330971194,0.11495726570006586,14336.814181454094,44.11327440447413,1.1852526863104693,1.150401729759837,45.26625824210136,2,325,-0.048340453673303016,0.11495726570006586,0.16329771937336887
common,1h,120,earlier,both,312,312,0,0.30128205128205127,-30.35590998824958,-13.81302323597847,-0.09729458329567173,-3782.7473632647825,-12.124190266874303,0.8551216463372541,0.9610629927311881,45.98508720924728,0,312,0.09688795292571717,-0.09729458329567173,-0.19418253622138892
common,1h,120,earlier,long,141,141,0,0.3404255319148936,11.184083650497355,19.036163485825654,0.0793197422021089,14844.356812036516,105.27912632650012,1.1213513102542454,1.3602665122167161,24.311842612231857,0,141,0.3238639510477326,0.0793197422021089,-0.2445442088456236
common,1h,120,earlier,short,171,171,0,0.26900584795321636,-41.539993638746935,-32.84918672180412,-0.24292393940787682,-18627.104175301298,-108.9304337736918,0.6460585470003287,0.6670557638829387,41.53999363874695,0,171,-0.09026769464857616,-0.24292393940787682,-0.15265624475930067
common,1h,120,later,both,239,232,7,0.3577586206896552,58.85925949411963,71.72655814218568,0.2537037047160329,21364.988094229495,92.090465923403,1.4077213430036304,1.332260892150682,23.792072494742037,2,232,0.1299823105935316,0.2537037047160329,0.12372139412250131
common,1h,120,later,long,83,81,2,0.2345679012345679,-22.533615894453987,-17.444876618486287,-0.2781927888204196,-12365.225782410762,-152.65710842482423,0.6396973167933148,0.5186997322110248,26.377127378117898,0,81,0.33302665532371756,-0.2781927888204196,-0.6112194441441371
common,1h,120,later,short,156,151,5,0.423841059602649,81.3928753885736,89.17143476067197,0.5390256648249907,33730.21387664025,223.37889984529969,1.9947712747091564,1.8736009235542217,14.89745223937419,2,151,0.021064483287935188,0.5390256648249907,0.5179611815370557
common,1h,120,cross_split,both,12,12,0,0.6666666666666666,25.305754050969398,26.25648921409666,2.1088128375807833,5427.993190474728,452.332765872894,8.170670411832367,5.104088077687733,3.5290638946690707,0,12,1.2707028924900559,2.1088128375807833,0.8381099450907277
common,1h,120,cross_split,long,9,9,0,0.8888888888888888,27.79752444827467,28.514425921993297,3.088613827586075,6194.288710359592,688.2543011510659,27.798128513212532,12.13506882466121,1.0372934973637955,0,9,2.078227038363982,3.088613827586075,1.0103867892220935
common,1h,120,cross_split,short,3,3,0,0.0,-2.491770397305275,-2.25793670789664,-0.8305901324350917,-766.2955198848641,-255.43183996162136,0.0,0.0,2.491770397305275,0,3,-1.1518695451317222,-0.8305901324350917,0.32127941269663035
common,1h,150,full,both,499,493,6,0.3204868154158215,49.22426808956803,76.08318953941023,0.09984638557721709,26608.08448021578,53.97177379354114,1.152520570073274,1.1824746442436065,36.217915922894704,3,493,0.15203491259411167,0.09984638557721709,-0.05218852701689455
common,1h,150,full,long,188,186,2,0.2903225806451613,13.821118622527798,24.655784093527433,0.07430708936842903,12622.73423832674,67.86416257164915,1.104612951948109,1.2216390996493156,29.376000854743957,1,186,0.5171551414807586,0.07430708936842903,-0.44284805211232947
common,1h,150,full,short,311,307,4,0.33876221498371334,35.40314946704024,51.42740544588278,0.1153197051043656,13985.35024188904,45.55488678139753,1.1857245118203816,1.1573752998971145,43.36547491067958,2,307,-0.06917799480952459,0.1153197051043656,0.18449769991389012
common,1h,150,earlier,both,272,272,0,0.29044117647058826,-21.816447622252905,-7.299763504785304,-0.08020752802298863,3061.0012707600067,11.253681142500023,0.8827027950495446,1.036098332107599,36.217915922894704,1,272,0.13095692616829221,-0.08020752802298863,-0.21116445419128083
common,1h,150,earlier,long,112,112,0,0.32142857142857145,17.641123360182075,23.90296405251116,0.15751003000162567,20551.19386995386,183.4928024103023,1.2312302337297891,1.6216659578380694,19.009803498025953,1,112,0.4575289274112185,0.15751003000162567,-0.30001889740959264
common,1h,150,earlier,short,160,160,0,0.26875,-39.45757098243498,-31.20272755729647,-0.24660981864021864,-17490.19259919385,-109.31370374496157,0.640315298363019,0.6619464716860451,39.457570982434994,0,160,-0.09764347470175619,-0.24660981864021864,-0.14896634393846248
common,1h,150,later,both,217,211,6,0.3459715639810427,52.07281276085341,63.63440881704325,0.24679058180499247,19814.51265857868,93.90764293165252,1.3908883581654004,1.3319058114729778,25.685396520286822,2,211,0.11648667218651595,0.24679058180499247,0.13030390961847652
common,1h,150,later,long,69,67,2,0.1791044776119403,-25.279678085927067,-21.25366089403265,-0.3773086281481652,-12427.325702389075,-185.48247316998618,0.5385821457683172,0.46748865119824345,29.376000854743957,0,67,0.3990711589582502,-0.3773086281481652,-0.7763797871064153
common,1h,150,later,short,148,144,4,0.4236111111111111,77.35249084678048,84.8880697110759,0.5371700753248645,32241.838360967755,223.9016552844983,1.9862661215362278,1.8866904498798032,18.537246530890243,2,144,-0.014993609853110343,0.5371700753248645,0.5521636851779748
common,1h,150,cross_split,both,10,10,0,0.6,18.967902950967513,19.748544227152284,1.8967902950967512,3732.570550877094,373.25705508770943,6.37476892374208,3.822184508975636,3.5290638946690702,0,10,1.4754240159766696,1.8967902950967512,0.4213662791200815
common,1h,150,cross_split,long,7,7,0,0.8571428571428571,21.459673348272787,22.006480935048923,3.065667621181827,4498.866070761958,642.695152965994,21.688140244599005,9.08731812049481,1.0372934973637955,0,7,2.60140697073741,3.065667621181827,0.46426065044441767
common,1h,150,cross_split,short,3,3,0,0.0,-2.491770397305275,-2.25793670789664,-0.8305901324350917,-766.2955198848641,-255.43183996162136,0.0,0.0,2.491770397305275,0,3,-1.1518695451317222,-0.8305901324350917,0.32127941269663035
common,1h,200,full,both,468,464,4,0.3168103448275862,40.19219950461954,65.28741811236523,0.08662111962202487,24993.07408339911,53.864383800429124,1.1312260245251058,1.1812286043327298,54.92407364703968,3,464,0.15623273117729156,0.08662111962202487,-0.06961161155526667
common,1h,200,full,long,178,176,2,0.2727272727272727,-2.8919666273924918,7.065138302789304,-0.01643162856473007,6626.8530868249,37.65257435695966,0.9776583121313158,1.1173275440502117,31.58881228000844,1,176,0.5399749692711734,-0.01643162856473007,-0.5564065978359033
common,1h,200,full,short,290,288,2,0.34375,43.084166132012015,58.22227980957594,0.14959779906948617,18366.220996574215,63.771600682549355,1.2436341391095973,1.225553178605505,37.813490391719185,2,288,-0.07827641432452503,0.14959779906948617,0.2278742133940112
common,1h,200,earlier,both,250,250,0,0.272,-27.873887563882572,-14.420216447643087,-0.11149555025553029,-2222.768290241102,-8.891073160964408,0.8409749908631861,0.9720290697763635,54.92407364703968,1,250,0.10308588556754986,-0.11149555025553029,-0.21458143582308015
common,1h,200,earlier,long,109,109,0,0.28440366972477066,7.078944801231367,13.139158884427012,0.06494444771771897,13031.173266365598,119.55204831528073,1.0904192763144465,1.3805652382914275,24.119813621732117,1,109,0.40514801746521245,0.06494444771771897,-0.34020356974749333
common,1h,200,earlier,short,141,141,0,0.2624113475177305,-34.95283236511395,-27.5593753320701,-0.24789242812137552,-15253.941556606705,-108.18398267096954,0.6396231873328967,0.66271338060584,34.95283236511394,0,141,-0.13042313838170702,-0.24789242812137552,-0.11746928973966851
common,1h,200,later,both,209,205,4,0.35609756097560974,48.47052151667174,59.41688972428899,0.23644156837400848,22252.55459256961,108.5490467930225,1.3771715034071255,1.3858218679104077,35.243878349404106,2,205,0.1614651278291385,0.23644156837400848,0.07497644054486989
common,1h,200,later,long,63,61,2,0.18032786885245902,-32.05824737775951,-28.622702125253685,-0.5255450389796641,-12133.90348049617,-198.91645049993724,0.37327974146152887,0.4544113177826283,32.0582473777595,0,61,0.5540768423478815,-0.5255450389796641,-1.0796218813275453
common,1h,200,later,short,146,144,2,0.4305555555555556,80.52876889443124,88.03959184954266,0.5592275617668836,34386.45807306578,238.79484772962348,2.040986124281272,1.9703902316871236,18.47937699889279,2,144,-0.004849556793384403,0.5592275617668836,0.564077118560268
common,1h,200,cross_split,both,9,9,0,0.6666666666666666,19.595565551830376,20.290744835719337,2.1772850613144863,4963.2877810706095,551.4764201189566,8.864113633030554,7.4769891670727,1.8470713958787432,0,9,1.5133516299336005,2.1772850613144863,0.6639334313808859
common,1h,200,cross_split,long,6,6,0,1.0,22.08733594913565,22.548681543615977,3.681222658189275,5729.583300955472,954.9305501592453,,,0.0,0,6,2.845962217466262,3.681222658189275,0.8352604407230136
common,1h,200,cross_split,short,3,3,0,0.0,-2.491770397305275,-2.25793670789664,-0.8305901324350917,-766.2955198848641,-255.43183996162136,0.0,0.0,2.491770397305275,0,3,-1.1518695451317222,-0.8305901324350917,0.32127941269663035
common,4h,0,full,both,236,233,3,0.34334763948497854,31.817282193558146,38.11265786468478,0.13655485919982036,27839.182134449824,119.48146838819667,1.2207569321083598,1.218119204877363,33.929082675321666,1,232,0.08710727052966495,0.14158342638289173,0.05447615585322676
common,4h,0,full,long,128,126,2,0.373015873015873,34.78581173750806,38.38671321367907,0.27607787093260366,26492.783510661902,210.26018659255476,1.4618177272663069,1.4140727747551318,43.33344907520586,1,126,0.3526192802675481,0.27607787093260366,-0.07654140933494442
common,4h,0,full,short,108,107,1,0.308411214953271,-2.968529543949916,-0.27405534899429873,-0.027743266765887065,1346.398623787934,12.583164708298447,0.9568555528601612,1.0211525299522484,32.58775759959391,0,106,-0.2285013448191396,-0.018287328459218766,0.21021401635992087
common,4h,0,earlier,both,134,134,0,0.3582089552238806,34.39877810932044,37.90658998461338,0.25670729932328684,30435.242415472127,227.12867474232928,1.4305613901292593,1.4138375861555494,16.414980963993766,1,134,0.3966269618828666,0.25670729932328684,-0.13991966255957963
common,4h,0,earlier,long,70,70,0,0.4857142857142857,62.11736949607963,63.9511451953735,0.8873909928011376,51087.29632063169,729.818518866167,2.8105572860662096,2.6245470504677915,8.779086163087392,1,70,1.0753962431667732,0.8873909928011376,-0.18800525036563567
common,4h,0,earlier,short,64,64,0,0.21875,-27.71859138675918,-26.044555210760134,-0.4331029904181122,-20652.053905159562,-322.68834226811816,0.39192850607269775,0.5094154404643613,27.718591386759165,0,64,-0.3457769395214063,-0.4331029904181122,-0.08732605089670596
common,4h,0,later,both,98,95,3,0.3157894736842105,-2.729879912154137,-0.028903130958252587,-0.028735578022675127,-2631.6043311576404,-27.701098222712005,0.9561104607744982,0.9491450943205034,18.707038266197962,0,94,-0.35740024817888993,-0.018083055158312843,0.33931719302057717
common,4h,0,later,long,56,54,2,0.2222222222222222,-26.708474912544617,-24.98914240640486,-0.49460138726934477,-23413.481221015252,-433.58298557435654,0.3323034709597379,0.2476135270565771,33.93128006609151,0,54,-0.582031651871005,-0.49460138726934477,0.08743026460166049
common,4h,0,later,short,42,41,1,0.43902439024390244,23.978595000390477,24.96023927544661,0.5848437804973288,20781.876889857624,506.87504609408836,2.080216417301298,2.0074425312852027,6.138613810823951,0,40,-0.054147853194534565,0.6252166931915801,0.6793645463861149
common,4h,0,cross_split,both,4,4,0,0.5,0.14838399639183808,0.2349710110296424,0.03709599909795952,35.54405013534392,8.88601253383598,1.0728660095212532,1.0151791004656514,1.6451404335755881,0,4,0.16412429984845173,0.03709599909795952,-0.12702830075049226
common,4h,0,cross_split,long,2,2,0,0.5,-0.6230828460269506,-0.5752895752895757,-0.3115414230134753,-1181.031588954535,-590.5157944772675,0.38572443570462,0.1653053840165434,1.0143376722817767,0,2,0.29100074653561026,-0.3115414230134753,-0.6025421695490856
common,4h,0,cross_split,short,2,2,0,0.5,0.7714668424187887,0.810260586319218,0.38573342120939436,1216.575639089879,608.2878195449395,1.7548173917177405,2.3127794360945617,1.0220575875486375,0,2,0.03724785316129331,0.38573342120939436,0.34848556804810105
common,4h,20,full,both,236,233,3,0.34334763948497854,31.817282193558146,38.11265786468478,0.13655485919982036,27839.182134449824,119.48146838819667,1.2207569321083598,1.218119204877363,33.929082675321666,1,232,0.08710727052966495,0.14158342638289173,0.05447615585322676
common,4h,20,full,long,128,126,2,0.373015873015873,34.78581173750806,38.38671321367907,0.27607787093260366,26492.783510661902,210.26018659255476,1.4618177272663069,1.4140727747551318,43.33344907520586,1,126,0.3526192802675481,0.27607787093260366,-0.07654140933494442
common,4h,20,full,short,108,107,1,0.308411214953271,-2.968529543949916,-0.27405534899429873,-0.027743266765887065,1346.398623787934,12.583164708298447,0.9568555528601612,1.0211525299522484,32.58775759959391,0,106,-0.2285013448191396,-0.018287328459218766,0.21021401635992087
common,4h,20,earlier,both,134,134,0,0.3582089552238806,34.39877810932044,37.90658998461338,0.25670729932328684,30435.242415472127,227.12867474232928,1.4305613901292593,1.4138375861555494,16.414980963993766,1,134,0.3966269618828666,0.25670729932328684,-0.13991966255957963
common,4h,20,earlier,long,70,70,0,0.4857142857142857,62.11736949607963,63.9511451953735,0.8873909928011376,51087.29632063169,729.818518866167,2.8105572860662096,2.6245470504677915,8.779086163087392,1,70,1.0753962431667732,0.8873909928011376,-0.18800525036563567
