symbol,minutes,fold,status,bars,warmed_bars,source_start,source_end_close,reason
SAHARA,240,external_recent,prepared,199,199.0,2025-06-26T16:00:00+00:00,2026-08-14T04:00:00+00:00,
SAPIEN,60,audit_pre,prepared,2952,2952.0,2025-11-06T12:00:00+00:00,2026-08-14T04:00:00+00:00,
SAPIEN,60,audit_seen,prepared,1656,1656.0,2025-11-06T12:00:00+00:00,2026-08-14T04:00:00+00:00,
SAPIEN,60,external_recent,prepared,796,796.0,2025-11-06T12:00:00+00:00,2026-08-14T04:00:00+00:00,
SAPIEN,240,audit_pre,prepared,738,521.0,2025-11-06T12:00:00+00:00,2026-08-14T04:00:00+00:00,
SAPIEN,240,audit_seen,prepared,414,414.0,2025-11-06T12:00:00+00:00,2026-08-14T04:00:00+00:00,
SAPIEN,240,external_recent,prepared,199,199.0,2025-11-06T12:00:00+00:00,2026-08-14T04:00:00+00:00,
SATS,60,audit_pre,prepared,2952,2952.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
SATS,60,audit_seen,prepared,1656,1656.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
SATS,60,external_recent,prepared,796,796.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
SATS,240,audit_pre,prepared,738,738.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
SATS,240,audit_seen,prepared,414,414.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
SATS,240,external_recent,prepared,199,199.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
SEI,60,audit_pre,prepared,2952,2952.0,2025-11-14T08:00:00+00:00,2026-08-14T04:00:00+00:00,
SEI,60,audit_seen,prepared,1656,1656.0,2025-11-14T08:00:00+00:00,2026-08-14T04:00:00+00:00,
SEI,60,external_recent,prepared,796,796.0,2025-11-14T08:00:00+00:00,2026-08-14T04:00:00+00:00,
SEI,240,audit_pre,prepared,738,474.0,2025-11-14T08:00:00+00:00,2026-08-14T04:00:00+00:00,
SEI,240,audit_seen,prepared,414,414.0,2025-11-14T08:00:00+00:00,2026-08-14T04:00:00+00:00,
SEI,240,external_recent,prepared,199,199.0,2025-11-14T08:00:00+00:00,2026-08-14T04:00:00+00:00,
SENT,60,audit_pre,prepared,2952,2952.0,2025-11-14T15:00:00+00:00,2026-08-14T04:00:00+00:00,
SENT,60,audit_seen,prepared,1656,1656.0,2025-11-14T15:00:00+00:00,2026-08-14T04:00:00+00:00,
SENT,60,external_recent,prepared,796,796.0,2025-11-14T15:00:00+00:00,2026-08-14T04:00:00+00:00,
SENT,240,audit_pre,prepared,738,472.0,2025-11-14T16:00:00+00:00,2026-08-14T04:00:00+00:00,
SENT,240,audit_seen,prepared,414,414.0,2025-11-14T16:00:00+00:00,2026-08-14T04:00:00+00:00,
SENT,240,external_recent,prepared,199,199.0,2025-11-14T16:00:00+00:00,2026-08-14T04:00:00+00:00,
SHELL,60,audit_pre,prepared,2952,2952.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
SHELL,60,audit_seen,prepared,1656,1656.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
SHELL,60,external_recent,prepared,796,796.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
SHELL,240,audit_pre,prepared,738,738.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
SHELL,240,audit_seen,prepared,414,414.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
SHELL,240,external_recent,prepared,199,199.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
SIGN,60,audit_pre,prepared,2952,2952.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
SIGN,60,audit_seen,prepared,1656,1656.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
SIGN,60,external_recent,prepared,796,796.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
SIGN,240,audit_pre,prepared,738,738.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
SIGN,240,audit_seen,prepared,414,414.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
SIGN,240,external_recent,prepared,199,199.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
SKY,60,audit_pre,prepared,2952,2952.0,2025-09-11T12:00:00+00:00,2026-08-14T04:00:00+00:00,
SKY,60,audit_seen,prepared,1656,1656.0,2025-09-11T12:00:00+00:00,2026-08-14T04:00:00+00:00,
SKY,60,external_recent,prepared,796,796.0,2025-09-11T12:00:00+00:00,2026-08-14T04:00:00+00:00,
SKY,240,audit_pre,prepared,738,738.0,2025-09-11T12:00:00+00:00,2026-08-14T04:00:00+00:00,
SKY,240,audit_seen,prepared,414,414.0,2025-09-11T12:00:00+00:00,2026-08-14T04:00:00+00:00,
SKY,240,external_recent,prepared,199,199.0,2025-09-11T12:00:00+00:00,2026-08-14T04:00:00+00:00,
SLX,60,audit_pre,prepared,0,0.0,2026-06-01T06:00:00+00:00,2026-08-14T04:00:00+00:00,
SLX,60,audit_seen,prepared,978,428.0,2026-06-01T06:00:00+00:00,2026-08-14T04:00:00+00:00,
SLX,60,external_recent,prepared,796,796.0,2026-06-01T06:00:00+00:00,2026-08-14T04:00:00+00:00,
SLX,240,all,unavailable_cash,443,,,,insufficient_common_warmup
SNX,60,audit_pre,prepared,2952,2952.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
SNX,60,audit_seen,prepared,1656,1656.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
SNX,60,external_recent,prepared,796,796.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
SNX,240,audit_pre,prepared,738,738.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
SNX,240,audit_seen,prepared,414,414.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
SNX,240,external_recent,prepared,199,199.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
SOON,60,audit_pre,prepared,2952,2952.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
SOON,60,audit_seen,prepared,1656,1656.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
SOON,60,external_recent,prepared,796,796.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
SOON,240,audit_pre,prepared,738,738.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
SOON,240,audit_seen,prepared,414,414.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
SOON,240,external_recent,prepared,199,199.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
SPACE,60,audit_pre,prepared,2411,1861.0,2026-01-23T13:00:00+00:00,2026-08-14T04:00:00+00:00,
SPACE,60,audit_seen,prepared,1656,1656.0,2026-01-23T13:00:00+00:00,2026-08-14T04:00:00+00:00,
SPACE,60,external_recent,prepared,796,796.0,2026-01-23T13:00:00+00:00,2026-08-14T04:00:00+00:00,
SPACE,240,audit_pre,prepared,602,52.0,2026-01-23T16:00:00+00:00,2026-08-14T04:00:00+00:00,
SPACE,240,audit_seen,prepared,414,414.0,2026-01-23T16:00:00+00:00,2026-08-14T04:00:00+00:00,
SPACE,240,external_recent,prepared,199,199.0,2026-01-23T16:00:00+00:00,2026-08-14T04:00:00+00:00,
SPK,60,audit_pre,prepared,2952,2952.0,2025-06-17T11:00:00+00:00,2026-08-14T04:00:00+00:00,
SPK,60,audit_seen,prepared,1656,1656.0,2025-06-17T11:00:00+00:00,2026-08-14T04:00:00+00:00,
SPK,60,external_recent,prepared,796,796.0,2025-06-17T11:00:00+00:00,2026-08-14T04:00:00+00:00,
SPK,240,audit_pre,prepared,738,738.0,2025-06-17T12:00:00+00:00,2026-08-14T04:00:00+00:00,
SPK,240,audit_seen,prepared,414,414.0,2025-06-17T12:00:00+00:00,2026-08-14T04:00:00+00:00,
SPK,240,external_recent,prepared,199,199.0,2025-06-17T12:00:00+00:00,2026-08-14T04:00:00+00:00,
SPX,60,audit_pre,prepared,2952,2952.0,2025-07-17T05:00:00+00:00,2026-08-14T04:00:00+00:00,
SPX,60,audit_seen,prepared,1656,1656.0,2025-07-17T05:00:00+00:00,2026-08-14T04:00:00+00:00,
SPX,60,external_recent,prepared,796,796.0,2025-07-17T05:00:00+00:00,2026-08-14T04:00:00+00:00,
SPX,240,audit_pre,prepared,738,738.0,2025-07-17T08:00:00+00:00,2026-08-14T04:00:00+00:00,
SPX,240,audit_seen,prepared,414,414.0,2025-07-17T08:00:00+00:00,2026-08-14T04:00:00+00:00,
SPX,240,external_recent,prepared,199,199.0,2025-07-17T08:00:00+00:00,2026-08-14T04:00:00+00:00,
SSV,60,audit_pre,prepared,2952,2952.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
SSV,60,audit_seen,prepared,1656,1656.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
SSV,60,external_recent,prepared,796,796.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
SSV,240,audit_pre,prepared,738,738.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
SSV,240,audit_seen,prepared,414,414.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
SSV,240,external_recent,prepared,199,199.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
STABLE,60,audit_pre,prepared,2952,2952.0,2025-12-08T14:00:00+00:00,2026-08-14T04:00:00+00:00,
STABLE,60,audit_seen,prepared,1656,1656.0,2025-12-08T14:00:00+00:00,2026-08-14T04:00:00+00:00,
STABLE,60,external_recent,prepared,796,796.0,2025-12-08T14:00:00+00:00,2026-08-14T04:00:00+00:00,
STABLE,240,audit_pre,prepared,738,328.0,2025-12-08T16:00:00+00:00,2026-08-14T04:00:00+00:00,
STABLE,240,audit_seen,prepared,414,414.0,2025-12-08T16:00:00+00:00,2026-08-14T04:00:00+00:00,
STABLE,240,external_recent,prepared,199,199.0,2025-12-08T16:00:00+00:00,2026-08-14T04:00:00+00:00,
STRK,60,audit_pre,prepared,2952,2952.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
STRK,60,audit_seen,prepared,1656,1656.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
STRK,60,external_recent,prepared,796,796.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
STRK,240,audit_pre,prepared,738,738.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
STRK,240,audit_seen,prepared,414,414.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
STRK,240,external_recent,prepared,199,199.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
STX,60,audit_pre,prepared,2952,2952.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
STX,60,audit_seen,prepared,1656,1656.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
STX,60,external_recent,prepared,796,796.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
STX,240,audit_pre,prepared,738,738.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
STX,240,audit_seen,prepared,414,414.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
STX,240,external_recent,prepared,199,199.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
SUSHI,60,audit_pre,prepared,2952,2952.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
SUSHI,60,audit_seen,prepared,1656,1656.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
SUSHI,60,external_recent,prepared,796,796.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
SUSHI,240,audit_pre,prepared,738,738.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
SUSHI,240,audit_seen,prepared,414,414.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
SUSHI,240,external_recent,prepared,199,199.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
SYRUP,60,audit_pre,prepared,2952,2952.0,2025-07-03T07:00:00+00:00,2026-08-14T04:00:00+00:00,
SYRUP,60,audit_seen,prepared,1656,1656.0,2025-07-03T07:00:00+00:00,2026-08-14T04:00:00+00:00,
SYRUP,60,external_recent,prepared,796,796.0,2025-07-03T07:00:00+00:00,2026-08-14T04:00:00+00:00,
SYRUP,240,audit_pre,prepared,738,738.0,2025-07-03T08:00:00+00:00,2026-08-14T04:00:00+00:00,
SYRUP,240,audit_seen,prepared,414,414.0,2025-07-03T08:00:00+00:00,2026-08-14T04:00:00+00:00,
SYRUP,240,external_recent,prepared,199,199.0,2025-07-03T08:00:00+00:00,2026-08-14T04:00:00+00:00,
TAO,60,audit_pre,prepared,2952,2952.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
TAO,60,audit_seen,prepared,1656,1656.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
TAO,60,external_recent,prepared,796,796.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
TAO,240,audit_pre,prepared,738,738.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
TAO,240,audit_seen,prepared,414,414.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
TAO,240,external_recent,prepared,199,199.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
THETA,60,audit_pre,prepared,2952,2952.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
THETA,60,audit_seen,prepared,1656,1656.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
THETA,60,external_recent,prepared,796,796.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
THETA,240,audit_pre,prepared,738,738.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
THETA,240,audit_seen,prepared,414,414.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
THETA,240,external_recent,prepared,199,199.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
TRB,60,audit_pre,prepared,2952,2952.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
TRB,60,audit_seen,prepared,1656,1656.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
TRB,60,external_recent,prepared,796,796.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
TRB,240,audit_pre,prepared,738,738.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
TRB,240,audit_seen,prepared,414,414.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
TRB,240,external_recent,prepared,199,199.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
TRIA,60,audit_pre,prepared,2104,1554.0,2026-02-05T08:00:00+00:00,2026-08-14T04:00:00+00:00,
TRIA,60,audit_seen,prepared,1656,1656.0,2026-02-05T08:00:00+00:00,2026-08-14T04:00:00+00:00,
TRIA,60,external_recent,prepared,796,796.0,2026-02-05T08:00:00+00:00,2026-08-14T04:00:00+00:00,
TRIA,240,audit_pre,prepared,526,0.0,2026-02-05T08:00:00+00:00,2026-08-14T04:00:00+00:00,
TRIA,240,audit_seen,prepared,414,390.0,2026-02-05T08:00:00+00:00,2026-08-14T04:00:00+00:00,
TRIA,240,external_recent,prepared,199,199.0,2026-02-05T08:00:00+00:00,2026-08-14T04:00:00+00:00,
TRUST,60,audit_pre,prepared,2952,2952.0,2025-11-05T12:00:00+00:00,2026-08-14T04:00:00+00:00,
TRUST,60,audit_seen,prepared,1656,1656.0,2025-11-05T12:00:00+00:00,2026-08-14T04:00:00+00:00,
TRUST,60,external_recent,prepared,796,796.0,2025-11-05T12:00:00+00:00,2026-08-14T04:00:00+00:00,
TRUST,240,audit_pre,prepared,738,527.0,2025-11-05T12:00:00+00:00,2026-08-14T04:00:00+00:00,
TRUST,240,audit_seen,prepared,414,414.0,2025-11-05T12:00:00+00:00,2026-08-14T04:00:00+00:00,
TRUST,240,external_recent,prepared,199,199.0,2025-11-05T12:00:00+00:00,2026-08-14T04:00:00+00:00,
TRUTH,60,audit_pre,prepared,2952,2952.0,2025-11-28T12:00:00+00:00,2026-08-14T04:00:00+00:00,
TRUTH,60,audit_seen,prepared,1656,1656.0,2025-11-28T12:00:00+00:00,2026-08-14T04:00:00+00:00,
TRUTH,60,external_recent,prepared,796,796.0,2025-11-28T12:00:00+00:00,2026-08-14T04:00:00+00:00,
TRUTH,240,audit_pre,prepared,738,389.0,2025-11-28T12:00:00+00:00,2026-08-14T04:00:00+00:00,
TRUTH,240,audit_seen,prepared,414,414.0,2025-11-28T12:00:00+00:00,2026-08-14T04:00:00+00:00,
TRUTH,240,external_recent,prepared,199,199.0,2025-11-28T12:00:00+00:00,2026-08-14T04:00:00+00:00,
TURBO,60,audit_pre,prepared,2952,2952.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
TURBO,60,audit_seen,prepared,1656,1656.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
TURBO,60,external_recent,prepared,796,796.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
TURBO,240,audit_pre,prepared,738,738.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
TURBO,240,audit_seen,prepared,414,414.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
TURBO,240,external_recent,prepared,199,199.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
UB,60,audit_pre,prepared,130,0.0,2026-04-28T14:00:00+00:00,2026-08-14T04:00:00+00:00,
UB,60,audit_seen,prepared,1656,1236.0,2026-04-28T14:00:00+00:00,2026-08-14T04:00:00+00:00,
UB,60,external_recent,prepared,796,796.0,2026-04-28T14:00:00+00:00,2026-08-14T04:00:00+00:00,
UB,240,audit_pre,prepared,32,0.0,2026-04-28T16:00:00+00:00,2026-08-14T04:00:00+00:00,
UB,240,audit_seen,prepared,414,0.0,2026-04-28T16:00:00+00:00,2026-08-14T04:00:00+00:00,
UB,240,external_recent,prepared,199,95.0,2026-04-28T16:00:00+00:00,2026-08-14T04:00:00+00:00,
UMA,60,audit_pre,prepared,2952,2952.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
UMA,60,audit_seen,prepared,1656,1656.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
UMA,60,external_recent,prepared,796,796.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
UMA,240,audit_pre,prepared,738,738.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
UMA,240,audit_seen,prepared,414,414.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
UMA,240,external_recent,prepared,199,199.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
UP,60,audit_pre,prepared,613,63.0,2026-04-08T11:00:00+00:00,2026-08-14T04:00:00+00:00,
UP,60,audit_seen,prepared,1656,1656.0,2026-04-08T11:00:00+00:00,2026-08-14T04:00:00+00:00,
UP,60,external_recent,prepared,796,796.0,2026-04-08T11:00:00+00:00,2026-08-14T04:00:00+00:00,
UP,240,audit_pre,prepared,153,0.0,2026-04-08T12:00:00+00:00,2026-08-14T04:00:00+00:00,
UP,240,audit_seen,prepared,414,17.0,2026-04-08T12:00:00+00:00,2026-08-14T04:00:00+00:00,
UP,240,external_recent,prepared,199,199.0,2026-04-08T12:00:00+00:00,2026-08-14T04:00:00+00:00,
VANA,60,audit_pre,prepared,2952,2952.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
VANA,60,audit_seen,prepared,1656,1656.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
VANA,60,external_recent,prepared,796,796.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
VANA,240,audit_pre,prepared,738,738.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
VANA,240,audit_seen,prepared,414,414.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
VANA,240,external_recent,prepared,199,199.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
VVV,60,audit_pre,prepared,0,0.0,2026-07-03T06:00:00+00:00,2026-08-14T04:00:00+00:00,
VVV,60,audit_seen,prepared,210,0.0,2026-07-03T06:00:00+00:00,2026-08-14T04:00:00+00:00,
VVV,60,external_recent,prepared,796,456.0,2026-07-03T06:00:00+00:00,2026-08-14T04:00:00+00:00,
VVV,240,all,unavailable_cash,251,,,,insufficient_common_warmup
W,60,audit_pre,prepared,2952,2952.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
W,60,audit_seen,prepared,1656,1656.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
W,60,external_recent,prepared,796,796.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
W,240,audit_pre,prepared,738,738.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
W,240,audit_seen,prepared,414,414.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
W,240,external_recent,prepared,199,199.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
WAL,60,audit_pre,prepared,2952,2952.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
WAL,60,audit_seen,prepared,1656,1656.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
WAL,60,external_recent,prepared,796,796.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
WAL,240,audit_pre,prepared,738,738.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
WAL,240,audit_seen,prepared,414,414.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
WAL,240,external_recent,prepared,199,199.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
WCT,60,audit_pre,prepared,2952,2952.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
WCT,60,audit_seen,prepared,1656,1656.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
WCT,60,external_recent,prepared,796,796.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
WCT,240,audit_pre,prepared,738,738.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
WCT,240,audit_seen,prepared,414,414.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
WCT,240,external_recent,prepared,199,199.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
WET,60,audit_pre,prepared,2952,2938.0,2025-12-09T16:00:00+00:00,2026-08-14T04:00:00+00:00,
WET,60,audit_seen,prepared,1656,1656.0,2025-12-09T16:00:00+00:00,2026-08-14T04:00:00+00:00,
WET,60,external_recent,prepared,796,796.0,2025-12-09T16:00:00+00:00,2026-08-14T04:00:00+00:00,
WET,240,audit_pre,prepared,738,322.0,2025-12-09T16:00:00+00:00,2026-08-14T04:00:00+00:00,
WET,240,audit_seen,prepared,414,414.0,2025-12-09T16:00:00+00:00,2026-08-14T04:00:00+00:00,
WET,240,external_recent,prepared,199,199.0,2025-12-09T16:00:00+00:00,2026-08-14T04:00:00+00:00,
WIF,60,audit_pre,prepared,2952,2952.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
WIF,60,audit_seen,prepared,1656,1656.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
WIF,60,external_recent,prepared,796,796.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
WIF,240,audit_pre,prepared,738,738.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
WIF,240,audit_seen,prepared,414,414.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
WIF,240,external_recent,prepared,199,199.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
WLFI,60,audit_pre,prepared,2952,2952.0,2025-08-23T13:00:00+00:00,2026-08-14T04:00:00+00:00,
WLFI,60,audit_seen,prepared,1656,1656.0,2025-08-23T13:00:00+00:00,2026-08-14T04:00:00+00:00,
WLFI,60,external_recent,prepared,796,796.0,2025-08-23T13:00:00+00:00,2026-08-14T04:00:00+00:00,
WLFI,240,audit_pre,prepared,738,738.0,2025-08-23T16:00:00+00:00,2026-08-14T04:00:00+00:00,
WLFI,240,audit_seen,prepared,414,414.0,2025-08-23T16:00:00+00:00,2026-08-14T04:00:00+00:00,
WLFI,240,external_recent,prepared,199,199.0,2025-08-23T16:00:00+00:00,2026-08-14T04:00:00+00:00,
WOO,60,audit_pre,prepared,2952,2952.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
WOO,60,audit_seen,prepared,1656,1656.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
WOO,60,external_recent,prepared,796,796.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
WOO,240,audit_pre,prepared,738,738.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
WOO,240,audit_seen,prepared,414,414.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
WOO,240,external_recent,prepared,199,199.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
XPL,60,audit_pre,prepared,2952,2952.0,2025-08-28T11:00:00+00:00,2026-08-14T04:00:00+00:00,
XPL,60,audit_seen,prepared,1656,1656.0,2025-08-28T11:00:00+00:00,2026-08-14T04:00:00+00:00,
XPL,60,external_recent,prepared,796,796.0,2025-08-28T11:00:00+00:00,2026-08-14T04:00:00+00:00,
XPL,240,audit_pre,prepared,738,738.0,2025-08-28T12:00:00+00:00,2026-08-14T04:00:00+00:00,
XPL,240,audit_seen,prepared,414,414.0,2025-08-28T12:00:00+00:00,2026-08-14T04:00:00+00:00,
XPL,240,external_recent,prepared,199,199.0,2025-08-28T12:00:00+00:00,2026-08-14T04:00:00+00:00,
XTZ,60,audit_pre,prepared,2952,2952.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
XTZ,60,audit_seen,prepared,1656,1656.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
XTZ,60,external_recent,prepared,796,796.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
XTZ,240,audit_pre,prepared,738,738.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
XTZ,240,audit_seen,prepared,414,414.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
XTZ,240,external_recent,prepared,199,199.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
YB,60,audit_pre,prepared,2952,2952.0,2025-10-12T07:00:00+00:00,2026-08-14T04:00:00+00:00,
YB,60,audit_seen,prepared,1656,1656.0,2025-10-12T07:00:00+00:00,2026-08-14T04:00:00+00:00,
YB,60,external_recent,prepared,796,796.0,2025-10-12T07:00:00+00:00,2026-08-14T04:00:00+00:00,
YB,240,audit_pre,prepared,738,672.0,2025-10-12T08:00:00+00:00,2026-08-14T04:00:00+00:00,
YB,240,audit_seen,prepared,414,414.0,2025-10-12T08:00:00+00:00,2026-08-14T04:00:00+00:00,
YB,240,external_recent,prepared,199,199.0,2025-10-12T08:00:00+00:00,2026-08-14T04:00:00+00:00,
