id,bb_length,bb_mult,stop_fraction,stoch_length,k_smooth,d_smooth,oversold,eligible,neighborhood_median_usdt,worst_net_mark,tv_stats_total_entries,tv_stats_natural,tv_stats_censored,tv_stats_wins,tv_stats_losses,tv_stats_win_rate,tv_stats_gross_r,tv_stats_net_r,tv_stats_mean_net_r,tv_stats_profit_factor,tv_stats_avg_win_r,tv_stats_avg_loss_r,tv_stats_max_realized_drawdown_r,tv_stats_max_realized_drawdown_usdt,tv_stats_max_loss_streak,tv_stats_gross_pnl,tv_stats_fees,tv_stats_net_pnl,tv_stats_partial,tv_stats_mean_hold_hours,tv_stats_boundary_mark_net_r,tv_stats_boundary_mark_net_pnl,tv_stats_ambiguous_bar_count,tv_stats_entries_open_beyond_target,tv_stats_same_open_be_approximations,tv_stats_marketable_be_approximations,tv_stats_cash_profit_factor,tv_equity_net_liquidation_mark_usdt,tv_equity_gross_mark_usdt,tv_equity_close_mtm_drawdown_usdt,tv_equity_close_mtm_drawdown_percent,tv_equity_ending_equity,tv_control_paired_n,tv_control_unpaired_n,tv_control_drawn,tv_control_censored,tv_control_paired_actual_mean_bp,tv_control_random_mean_bp,tv_control_excess_mean_bp,tv_control_month_blocks,tv_control_p,tv_control_all_boundary_mark_excess_bp,adverse_first_stats_total_entries,adverse_first_stats_natural,adverse_first_stats_censored,adverse_first_stats_wins,adverse_first_stats_losses,adverse_first_stats_win_rate,adverse_first_stats_gross_r,adverse_first_stats_net_r,adverse_first_stats_mean_net_r,adverse_first_stats_profit_factor,adverse_first_stats_avg_win_r,adverse_first_stats_avg_loss_r,adverse_first_stats_max_realized_drawdown_r,adverse_first_stats_max_realized_drawdown_usdt,adverse_first_stats_max_loss_streak,adverse_first_stats_gross_pnl,adverse_first_stats_fees,adverse_first_stats_net_pnl,adverse_first_stats_partial,adverse_first_stats_mean_hold_hours,adverse_first_stats_boundary_mark_net_r,adverse_first_stats_boundary_mark_net_pnl,adverse_first_stats_ambiguous_bar_count,adverse_first_stats_entries_open_beyond_target,adverse_first_stats_same_open_be_approximations,adverse_first_stats_marketable_be_approximations,adverse_first_stats_cash_profit_factor,adverse_first_equity_net_liquidation_mark_usdt,adverse_first_equity_gross_mark_usdt,adverse_first_equity_close_mtm_drawdown_usdt,adverse_first_equity_close_mtm_drawdown_percent,adverse_first_equity_ending_equity,adverse_first_control_paired_n,adverse_first_control_unpaired_n,adverse_first_control_drawn,adverse_first_control_censored,adverse_first_control_paired_actual_mean_bp,adverse_first_control_random_mean_bp,adverse_first_control_excess_mean_bp,adverse_first_control_month_blocks,adverse_first_control_p,adverse_first_control_all_boundary_mark_excess_bp
bb20_m1.5_sl5,20,1.5,0.05,5,3,3,20.0,True,-374.7319554499991,-359.3658385000017,103,103,0,41,62,0.39805825242718446,1.2148398443358246,-2.9020701890054648,-0.028175438728208397,0.7030734803522134,0.16760068306287315,-0.15764029346102038,3.3743569084474174,435.9310234999999,15,159.46150000000011,518.8273385000001,-359.3658384999998,102,4.92799352750809,0.0,0.0,49,0,0,34,0.696700021859719,-359.3658385000017,159.4615000000049,460.87880349998886,0.4605035255231106,99640.6341615,103,0,515,0,-14.087719364104187,-17.93751235142465,3.8497929873204613,2,0.5,3.8497929873204613,103,103,0,41,62,0.39805825242718446,1.2148398443358246,-2.9020701890054648,-0.028175438728208397,0.7030734803522134,0.16760068306287315,-0.15764029346102038,3.3743569084474174,435.9310234999999,15,159.46150000000011,518.8273385000001,-359.3658384999998,102,4.92799352750809,0.0,0.0,49,0,0,34,0.696700021859719,-359.3658385000017,159.4615000000049,460.87880349998886,0.4605035255231106,99640.6341615,103,0,515,0,-14.087719364104187,-17.93751235142465,3.8497929873204613,2,0.5,3.8497929873204613
bb20_m2_sl0.3,20,2.0,0.003,5,3,3,20.0,False,,-64.89580856999964,8,8,0,1,7,0.125,-1.0480958579486117,-6.3764772871398945,-0.7970596608924868,0.4534916475325043,5.29118937952673,-1.6668095238095177,10.001999999999967,86.50578473999977,6,-22.28584999999964,42.60995857,-64.89580856999964,1,2.927083333333334,0.0,0.0,0,0,0,0,0.3282123779876888,-64.89580856999964,-22.28585000000021,98.8906747400033,0.09887842875536822,99935.10419143,8,0,40,0,-23.9117898267746,-21.117233374188316,-2.794556452586292,2,0.75,-2.794556452586292,8,8,0,1,7,0.125,-1.0480958579486117,-6.3764772871398945,-0.7970596608924868,0.4534916475325043,5.29118937952673,-1.6668095238095177,10.001999999999967,86.50578473999977,6,-22.28584999999964,42.60995857,-64.89580856999964,1,2.927083333333334,0.0,0.0,0,0,0,0,0.3282123779876888,-64.89580856999964,-22.28585000000021,98.8906747400033,0.09887842875536822,99935.10419143,8,0,40,0,-23.9117898267746,-21.117233374188316,-2.794556452586292,2,0.75,-2.794556452586292
bb20_m2_sl0.5,20,2.0,0.005,5,3,3,20.0,False,,-103.54099095000129,8,8,0,1,7,0.125,-3.4288575147691778,-6.626286372283947,-0.8282857965354934,0.32391731738761786,3.1747136277160384,-1.4001428571428551,8.401999999999987,121.11422789999976,6,-60.91974999999968,42.62124095000001,-103.5409909499997,1,3.114583333333334,0.0,0.0,0,0,0,0,0.23442959008024272,-103.54099095000129,-60.91975000000093,133.49911790000624,0.13348258622853268,99896.45900905,8,0,40,0,-41.41428982677468,5.549707626773383,-46.96399745354805,2,0.75,-46.96399745354805,8,8,0,1,7,0.125,-3.4288575147691778,-6.626286372283947,-0.8282857965354934,0.32391731738761786,3.1747136277160384,-1.4001428571428551,8.401999999999987,121.11422789999976,6,-60.91974999999968,42.62124095000001,-103.5409909499997,1,3.114583333333334,0.0,0.0,0,0,0,0,0.23442959008024272,-103.54099095000129,-60.91975000000093,133.49911790000624,0.13348258622853268,99896.45900905,8,0,40,0,-41.41428982677468,5.549707626773383,-46.96399745354805,2,0.75,-46.96399745354805
bb20_m2_sl0.75,20,2.0,0.0075,5,3,3,20.0,False,,-110.16305114999705,8,8,0,2,6,0.25,-2.9297237723916334,-5.059986829497357,-0.6324983536871697,0.3342122592766632,1.2700065852513196,-1.266666666666666,5.910795914641376,122.69036407499985,4,-67.56934999999987,42.59370115,-110.16305114999987,2,4.020833333333334,0.0,0.0,0,0,0,0,0.27670951388743015,-110.16305114999705,-67.56935000000522,148.24761444998148,0.14820973611664204,99889.83694885,8,0,40,0,-47.43737652653772,2.56522577985816,-50.002602306395886,2,0.75,-50.002602306395886,8,8,0,2,6,0.25,-2.9297237723916334,-5.059986829497357,-0.6324983536871697,0.3342122592766632,1.2700065852513196,-1.266666666666666,5.910795914641376,122.69036407499985,4,-67.56934999999987,42.59370115,-110.16305114999987,2,4.020833333333334,0.0,0.0,0,0,0,0,0.27670951388743015,-110.16305114999705,-67.56935000000522,148.24761444998148,0.14820973611664204,99889.83694885,8,0,40,0,-47.43737652653772,2.56522577985816,-50.002602306395886,2,0.75,-50.002602306395886
bb20_m2_sl1,20,2.0,0.01,5,3,3,20.0,False,,-56.17633550000028,8,8,0,4,4,0.5,-0.40769475893646934,-2.0050540715192184,-0.2506317589399023,0.5822804017668289,0.6987364821201938,-1.1999999999999984,2.3934108853772385,63.657724400000006,1,-13.590499999999906,42.5858355,-56.17633549999991,4,5.208333333333334,0.0,0.0,0,0,0,0,0.5472485007179233,-56.17633550000028,-13.590500000005704,83.99273349998111,0.08397802110032049,99943.8236645,8,0,40,0,-25.063175893990227,12.785412241767602,-37.84858813575782,2,0.75,-37.84858813575782,8,8,0,4,4,0.5,-0.40769475893646934,-2.0050540715192184,-0.2506317589399023,0.5822804017668289,0.6987364821201938,-1.1999999999999984,2.3934108853772385,63.657724400000006,1,-13.590499999999906,42.5858355,-56.17633549999991,4,5.208333333333334,0.0,0.0,0,0,0,0,0.5472485007179233,-56.17633550000028,-13.590500000005704,83.99273349998111,0.08397802110032049,99943.8236645,8,0,40,0,-25.063175893990227,12.785412241767602,-37.84858813575782,2,0.75,-37.84858813575782
bb20_m2_sl1.5,20,2.0,0.015,5,3,3,20.0,False,,-54.283066350006266,8,8,0,4,4,0.5,-0.1567908561042039,-1.221837583766256,-0.152729697970782,0.6039597503898049,0.46582432141346264,-0.7712837173550265,1.9413768255795039,75.7243813500005,1,-11.692150000000424,42.59091635000001,-54.28306635000043,6,5.916666666666667,0.0,0.0,2,0,0,2,0.5557282165338144,-54.283066350006266,-11.692150000002584,92.09742925000319,0.09208602449716384,99945.71693365,8,0,40,0,-22.909454695617296,3.895509145515028,-26.80496384113232,2,0.75,-26.80496384113232,8,8,0,4,4,0.5,-0.1567908561042039,-1.221837583766256,-0.152729697970782,0.6039597503898049,0.46582432141346264,-0.7712837173550265,1.9413768255795039,75.7243813500005,1,-11.692150000000424,42.59091635000001,-54.28306635000043,6,5.916666666666667,0.0,0.0,2,0,0,2,0.5557282165338144,-54.283066350006266,-11.692150000002584,92.09742925000319,0.09208602449716384,99945.71693365,8,0,40,0,-22.909454695617296,3.895509145515028,-26.80496384113232,2,0.75,-26.80496384113232
bb20_m2_sl2,20,2.0,0.02,5,3,3,20.0,False,,-35.1180228000012,8,8,0,4,4,0.5,0.09333012883203962,-0.704743993643589,-0.08809299920544862,0.6647615313916211,0.3493682410600969,-0.5255542394709942,1.321160624998743,60.251507800000255,1,7.4327999999994745,42.5508228,-35.118022800000524,7,6.333333333333334,0.0,0.0,3,0,0,3,0.6591122728677034,-35.1180228000012,7.432799999995041,87.64173279999522,0.08761450011499221,99964.8819772,8,0,40,0,-17.61859984108973,3.7871918877614057,-21.40579172885113,2,0.75,-21.40579172885113,8,8,0,4,4,0.5,0.09333012883203962,-0.704743993643589,-0.08809299920544862,0.6647615313916211,0.3493682410600969,-0.5255542394709942,1.321160624998743,60.251507800000255,1,7.4327999999994745,42.5508228,-35.118022800000524,7,6.333333333333334,0.0,0.0,3,0,0,3,0.6591122728677034,-35.1180228000012,7.432799999995041,87.64173279999522,0.08761450011499221,99964.8819772,8,0,40,0,-17.61859984108973,3.7871918877614057,-21.40579172885113,2,0.75,-21.40579172885113
bb20_m2_sl3,20,2.0,0.03,5,3,3,20.0,False,,-18.657300000006217,8,8,0,4,4,0.5,0.324154597491087,-0.2081567520042685,-0.026019594000533563,0.8173751826862544,0.23291216070673132,-0.2849513487077984,0.6191011729077046,43.79078500000044,1,23.909999999999286,42.56730000000001,-18.65730000000071,8,6.552083333333334,0.0,0.0,4,0,0,4,0.784454693121185,-18.657300000006217,23.910000000003492,92.05011999999988,0.09202151750844292,99981.3427,8,0,40,0,-7.805878200160071,5.080986803236414,-12.886865003396487,2,0.75,-12.886865003396487,8,8,0,4,4,0.5,0.324154597491087,-0.2081567520042685,-0.026019594000533563,0.8173751826862544,0.23291216070673132,-0.2849513487077984,0.6191011729077046,43.79078500000044,1,23.909999999999286,42.56730000000001,-18.65730000000071,8,6.552083333333334,0.0,0.0,4,0,0,4,0.784454693121185,-18.657300000006217,23.910000000003492,92.05011999999988,0.09202151750844292,99981.3427,8,0,40,0,-7.805878200160071,5.080986803236414,-12.886865003396487,2,0.75,-12.886865003396487
bb20_m2_sl4,20,2.0,0.04,5,3,3,20.0,False,,-18.657300000006217,8,8,0,4,4,0.5,0.24311594811831522,-0.15611756400320137,-0.01951469550040017,0.8173751826862542,0.17468412053004845,-0.21371351153084883,0.46432587968077843,43.79078500000044,1,23.909999999999286,42.56730000000001,-18.65730000000071,8,6.552083333333334,0.0,0.0,4,0,0,4,0.784454693121185,-18.657300000006217,23.910000000003492,92.05011999999988,0.09202151750844292,99981.3427,8,0,40,0,-7.805878200160071,-2.411513196763586,-5.394365003396494,2,0.75,-5.394365003396494,8,8,0,4,4,0.5,0.24311594811831522,-0.15611756400320137,-0.01951469550040017,0.8173751826862542,0.17468412053004845,-0.21371351153084883,0.46432587968077843,43.79078500000044,1,23.909999999999286,42.56730000000001,-18.65730000000071,8,6.552083333333334,0.0,0.0,4,0,0,4,0.784454693121185,-18.657300000006217,23.910000000003492,92.05011999999988,0.09202151750844292,99981.3427,8,0,40,0,-7.805878200160071,-2.411513196763586,-5.394365003396494,2,0.75,-5.394365003396494
bb20_m2_sl5,20,2.0,0.05,5,3,3,20.0,False,,-18.657300000006217,8,8,0,4,4,0.5,0.1944927584946522,-0.12489405120256111,-0.015611756400320139,0.8173751826862543,0.13974729642403877,-0.17097080922467905,0.37146070374462276,43.79078500000044,1,23.909999999999286,42.56730000000001,-18.65730000000071,8,6.552083333333334,0.0,0.0,4,0,0,4,0.784454693121185,-18.657300000006217,23.910000000003492,92.05011999999988,0.09202151750844292,99981.3427,8,0,40,0,-7.805878200160071,4.2815377694687555,-12.087415969628836,2,0.75,-12.087415969628836,8,8,0,4,4,0.5,0.1944927584946522,-0.12489405120256111,-0.015611756400320139,0.8173751826862543,0.13974729642403877,-0.17097080922467905,0.37146070374462276,43.79078500000044,1,23.909999999999286,42.56730000000001,-18.65730000000071,8,6.552083333333334,0.0,0.0,4,0,0,4,0.784454693121185,-18.657300000006217,23.910000000003492,92.05011999999988,0.09202151750844292,99981.3427,8,0,40,0,-7.805878200160071,4.2815377694687555,-12.087415969628836,2,0.75,-12.087415969628836
bb20_m2.5_sl0.3,20,2.5,0.003,5,3,3,20.0,False,,0.0,0,0,0,0,0,,0.0,0.0,,,,,0.0,0.0,0,0.0,0.0,0.0,0,,0.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,100000.0,0,0,0,0,,,,0,,,0,0,0,0,0,,0.0,0.0,,,,,0.0,0.0,0,0.0,0.0,0.0,0,,0.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,100000.0,0,0,0,0,,,,0,,
bb20_m2.5_sl0.5,20,2.5,0.005,5,3,3,20.0,False,,0.0,0,0,0,0,0,,0.0,0.0,,,,,0.0,0.0,0,0.0,0.0,0.0,0,,0.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,100000.0,0,0,0,0,,,,0,,,0,0,0,0,0,,0.0,0.0,,,,,0.0,0.0,0,0.0,0.0,0.0,0,,0.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,100000.0,0,0,0,0,,,,0,,
bb20_m2.5_sl0.75,20,2.5,0.0075,5,3,3,20.0,False,,0.0,0,0,0,0,0,,0.0,0.0,,,,,0.0,0.0,0,0.0,0.0,0.0,0,,0.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,100000.0,0,0,0,0,,,,0,,,0,0,0,0,0,,0.0,0.0,,,,,0.0,0.0,0,0.0,0.0,0.0,0,,0.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,100000.0,0,0,0,0,,,,0,,
bb20_m2.5_sl1,20,2.5,0.01,5,3,3,20.0,False,,0.0,0,0,0,0,0,,0.0,0.0,,,,,0.0,0.0,0,0.0,0.0,0.0,0,,0.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,100000.0,0,0,0,0,,,,0,,,0,0,0,0,0,,0.0,0.0,,,,,0.0,0.0,0,0.0,0.0,0.0,0,,0.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,100000.0,0,0,0,0,,,,0,,
bb20_m2.5_sl1.5,20,2.5,0.015,5,3,3,20.0,False,,0.0,0,0,0,0,0,,0.0,0.0,,,,,0.0,0.0,0,0.0,0.0,0.0,0,,0.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,100000.0,0,0,0,0,,,,0,,,0,0,0,0,0,,0.0,0.0,,,,,0.0,0.0,0,0.0,0.0,0.0,0,,0.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,100000.0,0,0,0,0,,,,0,,
bb20_m2.5_sl2,20,2.5,0.02,5,3,3,20.0,False,,0.0,0,0,0,0,0,,0.0,0.0,,,,,0.0,0.0,0,0.0,0.0,0.0,0,,0.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,100000.0,0,0,0,0,,,,0,,,0,0,0,0,0,,0.0,0.0,,,,,0.0,0.0,0,0.0,0.0,0.0,0,,0.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,100000.0,0,0,0,0,,,,0,,
bb20_m2.5_sl3,20,2.5,0.03,5,3,3,20.0,False,,0.0,0,0,0,0,0,,0.0,0.0,,,,,0.0,0.0,0,0.0,0.0,0.0,0,,0.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,100000.0,0,0,0,0,,,,0,,,0,0,0,0,0,,0.0,0.0,,,,,0.0,0.0,0,0.0,0.0,0.0,0,,0.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,100000.0,0,0,0,0,,,,0,,
bb20_m2.5_sl4,20,2.5,0.04,5,3,3,20.0,False,,0.0,0,0,0,0,0,,0.0,0.0,,,,,0.0,0.0,0,0.0,0.0,0.0,0,,0.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,100000.0,0,0,0,0,,,,0,,,0,0,0,0,0,,0.0,0.0,,,,,0.0,0.0,0,0.0,0.0,0.0,0,,0.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,100000.0,0,0,0,0,,,,0,,
bb20_m2.5_sl5,20,2.5,0.05,5,3,3,20.0,False,,0.0,0,0,0,0,0,,0.0,0.0,,,,,0.0,0.0,0,0.0,0.0,0.0,0,,0.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,100000.0,0,0,0,0,,,,0,,,0,0,0,0,0,,0.0,0.0,,,,,0.0,0.0,0,0.0,0.0,0.0,0,,0.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,100000.0,0,0,0,0,,,,0,,
bb20_m3_sl0.3,20,3.0,0.003,5,3,3,20.0,False,,0.0,0,0,0,0,0,,0.0,0.0,,,,,0.0,0.0,0,0.0,0.0,0.0,0,,0.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,100000.0,0,0,0,0,,,,0,,,0,0,0,0,0,,0.0,0.0,,,,,0.0,0.0,0,0.0,0.0,0.0,0,,0.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,100000.0,0,0,0,0,,,,0,,
bb20_m3_sl0.5,20,3.0,0.005,5,3,3,20.0,False,,0.0,0,0,0,0,0,,0.0,0.0,,,,,0.0,0.0,0,0.0,0.0,0.0,0,,0.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,100000.0,0,0,0,0,,,,0,,,0,0,0,0,0,,0.0,0.0,,,,,0.0,0.0,0,0.0,0.0,0.0,0,,0.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,100000.0,0,0,0,0,,,,0,,
bb20_m3_sl0.75,20,3.0,0.0075,5,3,3,20.0,False,,0.0,0,0,0,0,0,,0.0,0.0,,,,,0.0,0.0,0,0.0,0.0,0.0,0,,0.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,100000.0,0,0,0,0,,,,0,,,0,0,0,0,0,,0.0,0.0,,,,,0.0,0.0,0,0.0,0.0,0.0,0,,0.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,100000.0,0,0,0,0,,,,0,,
bb20_m3_sl1,20,3.0,0.01,5,3,3,20.0,False,,0.0,0,0,0,0,0,,0.0,0.0,,,,,0.0,0.0,0,0.0,0.0,0.0,0,,0.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,100000.0,0,0,0,0,,,,0,,,0,0,0,0,0,,0.0,0.0,,,,,0.0,0.0,0,0.0,0.0,0.0,0,,0.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,100000.0,0,0,0,0,,,,0,,
bb20_m3_sl1.5,20,3.0,0.015,5,3,3,20.0,False,,0.0,0,0,0,0,0,,0.0,0.0,,,,,0.0,0.0,0,0.0,0.0,0.0,0,,0.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,100000.0,0,0,0,0,,,,0,,,0,0,0,0,0,,0.0,0.0,,,,,0.0,0.0,0,0.0,0.0,0.0,0,,0.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,100000.0,0,0,0,0,,,,0,,
bb20_m3_sl2,20,3.0,0.02,5,3,3,20.0,False,,0.0,0,0,0,0,0,,0.0,0.0,,,,,0.0,0.0,0,0.0,0.0,0.0,0,,0.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,100000.0,0,0,0,0,,,,0,,,0,0,0,0,0,,0.0,0.0,,,,,0.0,0.0,0,0.0,0.0,0.0,0,,0.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,100000.0,0,0,0,0,,,,0,,
bb20_m3_sl3,20,3.0,0.03,5,3,3,20.0,False,,0.0,0,0,0,0,0,,0.0,0.0,,,,,0.0,0.0,0,0.0,0.0,0.0,0,,0.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,100000.0,0,0,0,0,,,,0,,,0,0,0,0,0,,0.0,0.0,,,,,0.0,0.0,0,0.0,0.0,0.0,0,,0.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,100000.0,0,0,0,0,,,,0,,
bb20_m3_sl4,20,3.0,0.04,5,3,3,20.0,False,,0.0,0,0,0,0,0,,0.0,0.0,,,,,0.0,0.0,0,0.0,0.0,0.0,0,,0.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,100000.0,0,0,0,0,,,,0,,,0,0,0,0,0,,0.0,0.0,,,,,0.0,0.0,0,0.0,0.0,0.0,0,,0.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,100000.0,0,0,0,0,,,,0,,
bb20_m3_sl5,20,3.0,0.05,5,3,3,20.0,False,,0.0,0,0,0,0,0,,0.0,0.0,,,,,0.0,0.0,0,0.0,0.0,0.0,0,,0.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,100000.0,0,0,0,0,,,,0,,,0,0,0,0,0,,0.0,0.0,,,,,0.0,0.0,0,0.0,0.0,0.0,0,,0.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,100000.0,0,0,0,0,,,,0,,
bb50_m1_sl0.3,50,1.0,0.003,5,3,3,20.0,True,-734.0419879499968,-817.7128418399952,168,168,0,35,133,0.20833333333333334,2.143101307776641,-109.85192938642393,-0.6538805320620472,0.4775375154282943,2.86874554760483,-1.5808873951322784,109.86002455251091,817.7851118400004,17,32.919299999999794,850.63214184,-817.7128418400002,43,2.0649801587301586,0.0,0.0,1,0,0,0,0.4772349641168783,-817.7128418399952,32.91929999999411,818.6942018399859,0.8186861675814119,99182.28715816,168,0,840,0,-19.616415961861414,-20.86663072931428,1.2502147674528683,2,0.5,1.2502147674528683,168,168,0,35,133,0.20833333333333334,2.143101307776641,-109.85192938642393,-0.6538805320620472,0.4775375154282943,2.86874554760483,-1.5808873951322784,109.86002455251091,817.7851118400004,17,32.919299999999794,850.63214184,-817.7128418400002,43,2.0649801587301586,0.0,0.0,1,0,0,0,0.4772349641168783,-817.7128418399952,32.91929999999411,818.6942018399859,0.8186861675814119,99182.28715816,168,0,840,0,-19.616415961861414,-21.041973879062866,1.4255579172014539,2,0.5,1.4255579172014539
bb50_m1_sl0.5,50,1.0,0.005,5,3,3,20.0,True,-711.1643371250029,-734.0419879499968,160,160,0,46,114,0.2875,0.3857572908537682,-63.60514916805858,-0.39753218230036613,0.5680131633019675,1.8181191059772284,-1.291566912657992,68.91268586909607,823.5545301500038,15,75.89394999999695,809.9359379499998,-734.0419879500032,56,2.76875,0.0,0.0,3,0,0,1,0.5914012763595439,-734.0419879499968,75.89394999999786,826.8530701499985,0.8260863704496776,99265.95801205,160,0,800,0,-19.876609115018304,-22.163481085638995,2.28687197062069,2,0.5,2.28687197062069,160,160,0,46,114,0.2875,0.3857572908537682,-63.60514916805858,-0.39753218230036613,0.5680131633019675,1.8181191059772284,-1.291566912657992,68.91268586909607,823.5545301500038,15,75.89394999999695,809.9359379499998,-734.0419879500032,56,2.76875,0.0,0.0,3,0,0,1,0.5914012763595439,-734.0419879499968,75.89394999999786,826.8530701499985,0.8260863704496776,99265.95801205,160,0,800,0,-19.876609115018304,-22.318375718124752,2.4417666031064464,2,0.5,2.4417666031064464
bb50_m1_sl0.75,50,1.0,0.0075,5,3,3,20.0,True,-684.5543585500054,-688.286686300009,155,155,0,57,98,0.36774193548387096,0.43374015760834017,-40.88923076060735,-0.26380148877811194,0.609406519988267,1.119221879505651,-1.068213039718668,45.49474606576969,787.7024918500019,9,90.53444999999806,778.8211362999997,-688.286686300002,75,3.620967741935483,0.0,0.0,11,0,0,4,0.6335514583812739,-688.286686300009,90.53444999999192,813.9138557749975,0.8131966633914016,99311.71331369999,154,1,775,1,-19.29621627951657,-23.417822238888753,4.121605959372181,2,0.25,3.6187927654939833,155,155,0,57,98,0.36774193548387096,0.43374015760834017,-40.88923076060735,-0.26380148877811194,0.609406519988267,1.119221879505651,-1.068213039718668,45.49474606576969,787.7024918500019,9,90.53444999999806,778.8211362999997,-688.286686300002,75,3.620967741935483,0.0,0.0,11,0,0,4,0.6335514583812739,-688.286686300009,90.53444999999192,813.9138557749975,0.8131966633914016,99311.71331369999,154,1,775,1,-19.29621627951657,-23.643751727185638,4.347535447669072,2,0.25,3.843264644188958
bb50_m1_sl1,50,1.0,0.01,5,3,3,20.0,True,-658.918431625003,-680.8220308000018,151,151,0,61,90,0.40397350993377484,0.39549334362966426,-29.800035017664182,-0.19735122528254426,0.647467095009272,0.8972324694835558,-0.9392357295129009,32.36414665405604,755.3150516999993,9,79.22020000000146,760.0422307999999,-680.8220307999986,84,4.318984547461369,0.0,0.0,15,0,0,7,0.6624414222289058,-680.8220308000018,79.22019999999611,774.314071700006,0.7738427921921397,99319.1779692,150,1,755,1,-19.066023345109453,-23.850361342981717,4.784337997872257,2,0.25,4.1312335138350305,151,151,0,61,90,0.40397350993377484,0.39549334362966426,-29.800035017664182,-0.19735122528254426,0.647467095009272,0.8972324694835558,-0.9392357295129009,32.36414665405604,755.3150516999993,9,79.22020000000146,760.0422307999999,-680.8220307999986,84,4.318984547461369,0.0,0.0,15,0,0,7,0.6624414222289058,-680.8220308000018,79.22019999999611,774.314071700006,0.7738427921921397,99319.1779692,150,1,755,1,-19.066023345109453,-23.98049603779775,4.914472692688289,2,0.25,4.260506389480096
bb50_m1_sl1.5,50,1.0,0.015,5,3,3,20.0,True,-658.918431625003,-637.0148324500042,147,147,0,69,78,0.46938775510204084,1.3488489455655395,-18.248385452090616,-0.12413867654483413,0.6953531090085702,0.6036483326839265,-0.7679502616318147,20.4085577999569,728.4459728999994,6,106.38515000000154,743.3999824499999,-637.0148324499985,99,4.912698412698413,0.0,0.0,22,0,0,14,0.7028473459606597,-637.0148324500042,106.38515000000189,731.7445128999825,0.7313399478019449,99362.98516755,145,2,735,2,-16.530743571128234,-26.04758041779061,9.51683684666238,2,0.25,7.642966620605053,147,147,0,69,78,0.46938775510204084,1.3488489455655395,-18.248385452090616,-0.12413867654483413,0.6953531090085702,0.6036483326839265,-0.7679502616318147,20.4085577999569,728.4459728999994,6,106.38515000000154,743.3999824499999,-637.0148324499985,99,4.912698412698413,0.0,0.0,22,0,0,14,0.7028473459606597,-637.0148324500042,106.38515000000189,731.7445128999825,0.7313399478019449,99362.98516755,145,2,735,2,-16.530743571128234,-26.017613989005586,9.48687041787735,2,0.25,7.6134078983341045
