symbol,arm,side,closed,win_rate_pct,total_net_r,mean_net_r,mean_original_r,mean_gross_bp,mean_net_bp,total_net_bp,pf_r,median_risk_pct,median_position_multiplier,widened_pct,realized_gt5r,realized_gt10r,random_r,random_bp
XTZUSDT,sma120,-1,50,36.0,3.574721944855847,0.07149443889711694,0.06569795048436186,25.193288244346927,5.193288244346903,259.6644122173451,1.1062069532446486,2.191507336594045,1.0,46.0,0,0,-0.43111434697498474,-89.4477625404747
XTZUSDT,sma120,1,44,29.545454545454547,-16.108209536172513,-0.36609567127664805,-0.4403361760691072,-50.24954110129037,-70.24954110129042,-3090.979808456778,0.49863081385007596,2.0992550722467453,1.0,36.36363636363637,0,0,-0.4627615056406983,-138.58035167385685
ZECUSDT,baseline,-1,62,32.25806451612903,-15.720573307835496,-0.2535576339973467,-0.2535576339973467,-46.31074433718626,-66.31074433718626,-4111.266148905548,0.621617063055864,2.1396419675048053,1.0,0.0,0,0,-0.3926588730359305,-61.55692582372312
ZECUSDT,baseline,1,52,34.61538461538461,31.095663963504006,0.5979935377596924,0.5979935377596924,114.16739456543434,94.16739456543439,4896.704517402589,1.9269834494796276,2.2727232034257647,1.0,0.0,4,1,-0.0024990388633782668,71.34322135890325
ZECUSDT,both,-1,62,30.64516129032258,-17.337975152891794,-0.2796447605305128,-0.4080144379919629,-69.86936009017488,-89.8693600901749,-5571.900325590843,0.546948740364557,2.95833353382621,0.8171365220145698,66.12903225806451,0,0,-0.2044168592687611,-127.04489180374334
ZECUSDT,both,1,51,35.294117647058826,24.37026115343339,0.4778482579104586,0.6534221016777394,156.58847383194245,136.58847383194242,6966.012165429064,1.8123130549681594,2.63295601641464,1.0,49.01960784313725,2,1,0.2553991719918926,183.68319761034405
ZECUSDT,htf_sma60,-1,62,29.03225806451613,-18.341582982564773,-0.29583198358975443,-0.4239787610064502,-81.35017210054812,-101.35017210054812,-6283.7106702339825,0.5468942590709934,2.53504160260787,0.916572422792518,53.2258064516129,0,0,-0.2600263217544272,-146.33082263516783
ZECUSDT,htf_sma60,1,51,35.294117647058826,26.174426621045793,0.5132240513930547,0.6695660654011095,156.68449851179034,136.68449851179037,6970.909424101308,1.8397667473429455,2.4938531787846703,1.0,37.254901960784316,2,1,0.21411177953262253,182.11413219798328
ZECUSDT,sma120,-1,62,33.87096774193548,-14.827132254697231,-0.2391472944306005,-0.264971707013784,-38.774269040994405,-58.774269040994376,-3644.0046805416514,0.614552791371739,2.461692909443995,0.9851485148514847,50.0,0,0,-0.17093284436855297,-66.95998160270152
ZECUSDT,sma120,1,51,35.294117647058826,28.9157429623206,0.5669753522023647,0.6524055077780526,162.7641283635191,142.76412836351912,7280.9705465394745,1.9529235387998938,2.51239669421486,1.0,41.17647058823529,2,1,0.40816669867743743,167.3250207715818
ZENUSDT,baseline,-1,62,25.806451612903224,3.918127048103713,0.06319559755005989,0.06319559755005989,-43.77744086575492,-63.77744086575495,-3954.201333676807,1.0820935636442681,2.292345780575945,1.0,0.0,4,0,0.0143584626730884,9.50018711036424
ZENUSDT,baseline,1,58,25.862068965517242,-17.931411034112458,-0.3091622592088355,-0.3091622592088355,-94.7811583481546,-114.78115834815462,-6657.307184192968,0.5930086134809657,2.174925329312325,1.0,0.0,1,1,-0.3830732215675631,-93.89493484123119
ZENUSDT,both,-1,60,28.333333333333332,1.2941922862844495,0.021569871438074158,0.0010494934548619494,-56.52182561479928,-76.52182561479927,-4591.309536887957,1.0311829702570086,2.842375121349675,0.9223227752639471,60.0,2,0,0.12360899579669778,6.619386040868247
ZENUSDT,both,1,55,29.09090909090909,-12.056454285968172,-0.21920825974487587,-0.08877772714132229,-55.98196973238374,-75.98196973238376,-4179.008335281107,0.6852981044775344,2.46455097906819,1.0,45.45454545454545,1,0,-0.4106937542400086,-132.82442649970207
ZENUSDT,htf_sma60,-1,60,28.333333333333332,4.181184319231543,0.06968640532052572,0.019316962137601864,-51.92887365280995,-71.92887365280995,-4315.732419168597,1.0994263250998648,2.6644606794336454,1.0,48.333333333333336,3,0,0.140565228585417,11.597311795947233
ZENUSDT,htf_sma60,1,55,29.09090909090909,-12.15200050737578,-0.22094546377046873,-0.08091396814438256,-51.556958904393944,-71.55695890439397,-3935.632739741668,0.683898010289074,2.46455097906819,1.0,27.27272727272727,1,0,-0.41430896751896984,-125.31953299973507
ZENUSDT,sma120,-1,61,27.86885245901639,1.9761390252315563,0.032395721725107476,0.032832706377427995,-41.966556091163845,-61.96655609116385,-3779.959921560995,1.0449967916429888,2.54735467015023,1.0,44.26229508196721,2,0,-0.005770983018376009,-38.96386058909398
ZENUSDT,sma120,1,57,28.07017543859649,-15.416572591868443,-0.2704661858222534,-0.2147154901664783,-75.90724085743217,-95.9072408574322,-5466.712728873635,0.6299300215986796,2.36559139784945,1.0,36.84210526315789,1,0,-0.4685962149561787,-73.2888468474095
