candidate,timeframe,name,return_pct,max_drawdown_pct,trades,winrate,winrate_pct,PF,gross_trade_mean_bp,net_trade_mean_bp,exposure_time,exposure_fraction,bankrupt,final_equity,observed_minutes,cost_bp,price_model,ledger_checks,actual_n,matched_n,unmatched_n,controls_n,n_controls,seed,scope,matching,actual_mean_gross_bp,actual_mean_net_bp,matched_actual_mean_gross_bp,matched_actual_mean_net_bp,control_mean_gross_bp,control_mean_net_bp,excess_bp,actual_bankruptcy_n,actual_floor_adjustment_n,score_n,score_auc,score_auc_status,score_top_decile_n,score_top_decile_gross_bp,score_top_decile_net_bp,score_top_decile_win_pct,months,monthly_mean_excess_bp,p,ci_low,ci_high,inference_status,inference_estimand,inference_draws,p_method,paired_p,top_decile_gross_bp,top_decile_net_bp,holm_p
R00,15,RSI14均值回归30/70,-76.74474658356478,77.18162557368638,703,0.39544807965860596,39.5448079658606,0.24640676062027533,-0.5913020976599714,-20.59130209766,20606400.0,0.326265389876881,False,0.2325525341643523,709543,20.0,BID plus fixed round-trip cost; no swap,7733,703,703,0,2109,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,-0.5913020976599714,-20.59130209766,-0.5913020976599714,-20.59130209766,-1.8951745107351055,-21.895174510735107,1.3038724130751023,0,0,703,0.49216250528988575,ok,71,4.923714142765028,-15.076285857234952,32.3943661971831,24,0.8751135819299622,0.3315,-2.900890010519387,4.463389195782974,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.3315,4.923714142765028,-15.076285857234952,1.0
T03,15,EMA120趋势＋SMA20影线回踩,-87.44766842863895,87.67080028158148,1208,0.14072847682119205,14.072847682119205,0.36456206596775054,2.945570017316019,-17.05442998268397,34950780.0,0.5533829229366165,False,0.1255233157136105,709543,20.0,BID plus fixed round-trip cost; no swap,13288,1208,1208,0,3624,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,2.945570017316019,-17.05442998268397,2.945570017316019,-17.05442998268397,1.42103969851432,-18.578960301485683,1.5245303188017119,0,0,1208,0.5727728663719823,ok,121,7.982735264138924,-12.017264735861183,25.6198347107438,24,1.964815536716283,0.042,-0.1661955309464172,4.34461451213643,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.042,7.982735264138924,-12.017264735861183,1.0
C00,30,原始金死叉,-90.03449813672827,90.10971091329287,1181,0.2506350550381033,25.06350550381033,0.4337033900474593,0.7157338356668507,-19.284266164333076,63019680.0,0.9978036175710594,False,0.09965501863271715,709543,20.0,BID plus fixed round-trip cost; no swap,12991,1181,1181,0,3543,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,0.7157338356668507,-19.284266164333076,0.7157338356668507,-19.284266164333076,-1.3570663667218503,-21.357066366721853,2.072800202388774,0,0,1181,0.5053729577034661,ok,119,-8.909225976871888,-28.909225976871774,23.52941176470588,24,2.1602158323939062,0.156,-1.7882395712722623,6.295216491449115,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.156,-8.909225976871888,-28.909225976871774,1.0
C03,5,现有密集共振,-92.67003454808423,92.94698344092855,1446,0.18118948824343015,18.118948824343015,0.300287028722298,2.0361412341924012,-17.9638587658076,33443340.0,0.529515313877489,False,0.07329965451915763,709543,20.0,BID plus fixed round-trip cost; no swap,15906,1446,1446,0,4338,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,2.0361412341924012,-17.9638587658076,2.0361412341924012,-17.9638587658076,0.2041222093673366,-19.795877790632662,1.8320190248250656,0,0,1446,0.5564621157416959,ok,145,2.5375940117724096,-17.46240598822758,26.20689655172414,24,2.188903364600703,0.0235,0.20677155795952032,4.477530235694915,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.0235,2.5375940117724096,-17.46240598822758,1.0
T01,15,Donchian20突破/10退出,-94.70443578622132,94.76487876229575,1438,0.21349095966620307,21.349095966620308,0.3349748343041299,-0.27166547550183484,-20.27166547550184,45933180.0,0.7272695318437452,False,0.052955642137786696,709543,20.0,BID plus fixed round-trip cost; no swap,15818,1438,1438,0,4314,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,-0.27166547550183484,-20.27166547550184,-0.27166547550183484,-20.27166547550184,1.8238121212961447,-18.176187878703853,-2.0954775967979895,0,0,1438,0.48006722021099196,ok,144,-13.388838107124977,-33.388838107124876,15.277777777777779,24,-1.7856590942874693,0.8795,-4.604393767444216,0.9873924010034746,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.8795,-13.388838107124977,-33.388838107124876,1.0
C02,5,现有密集启动,-96.66078529314828,96.69796505133894,1822,0.17233809001097694,17.233809001097693,0.29441826342018285,1.4539333141721813,-18.546066685827817,42149760.0,0.6673658610731115,False,0.03339214706851726,709543,20.0,BID plus fixed round-trip cost; no swap,20042,1822,1822,0,5466,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,1.4539333141721813,-18.546066685827817,1.4539333141721813,-18.546066685827817,0.842794526607102,-19.1572054733929,0.6111387875650818,0,0,1822,0.554940529490277,ok,183,-0.09806786937692895,-20.09806786937701,23.497267759562842,24,1.0337838072352108,0.1065,-0.46547114851379234,2.639610202401684,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.1065,-0.09806786937692895,-20.09806786937701,1.0
C01,5,离零即入场,-98.13432394637829,98.15509690967215,2145,0.17435897435897435,17.435897435897434,0.2857623451249595,1.549494397895259,-18.450505602104734,50405220.0,0.7980762653898769,False,0.018656760536217162,709543,20.0,BID plus fixed round-trip cost; no swap,23595,2145,2145,0,6435,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,1.549494397895259,-18.450505602104734,1.549494397895259,-18.450505602104734,0.4807859761903908,-19.519214023809607,1.0687084217048766,0,0,2145,0.5395558870332179,ok,215,-2.6470919073593566,-22.647091907359442,21.86046511627907,24,1.377734547788999,0.0645,-0.10473451831377806,3.1326045188211022,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.0645,-2.6470919073593566,-22.647091907359442,1.0
R00,5,RSI14均值回归30/70,-98.14091387849888,98.15381714385003,1957,0.16249361267245785,16.249361267245785,0.06998913109953982,-0.31541068465789596,-20.31541068465791,19338660.0,0.30619300045599634,False,0.01859086121501117,709543,20.0,BID plus fixed round-trip cost; no swap,21527,1957,1957,0,5871,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,-0.31541068465789596,-20.31541068465791,-0.31541068465789596,-20.31541068465791,0.06787818092428104,-19.93212181907572,-0.3832888655821901,0,0,1957,0.458879666616782,ok,196,-0.1793442317822114,-20.17934423178228,10.714285714285714,24,-0.5077157467493553,0.759,-1.8367619524634908,0.7346899530119148,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.759,-0.1793442317822114,-20.17934423178228,1.0
T02,5,Donchian55突破/20退出,-98.15813549266188,98.17378240410456,2025,0.19950617283950617,19.950617283950617,0.2471280924308214,0.367921998738747,-19.632078001261235,36526380.0,0.5783297233622131,False,0.018418645073381038,709543,20.0,BID plus fixed round-trip cost; no swap,22275,2025,2025,0,6075,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,0.367921998738747,-19.632078001261235,0.367921998738747,-19.632078001261235,-0.11029521132333317,-20.110295211323336,0.4782172100620969,0,0,2025,0.5122830913566372,ok,203,-0.9185964322588813,-20.918596432258738,17.733990147783253,24,0.567963575495651,0.235,-0.7819629660025628,2.104279616902527,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.235,-0.9185964322588813,-20.918596432258738,1.0
T00,5,EMA20/60趋势交叉,-99.1098634606071,99.12229061782196,2542,0.16719118804091268,16.719118804091266,0.28941688488304285,1.5372307580018127,-18.462769241998185,63060780.0,0.9984543623651011,False,0.008901365393928901,709543,20.0,BID plus fixed round-trip cost; no swap,27962,2542,2542,0,7626,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,1.5372307580018127,-18.462769241998185,1.5372307580018127,-18.462769241998185,-0.17368819107218345,-20.173688191072184,1.710918949073996,0,0,2542,0.4983389368973853,ok,255,-0.36998826259836587,-20.36998826259842,12.156862745098039,24,1.8129310216082593,0.0065,0.5434790169049643,3.1282307640764317,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.0065,-0.36998826259836587,-20.36998826259842,1.0
C00,15,原始金死叉,-99.19070913227164,99.2173352025299,2334,0.21465295629820053,21.46529562982005,0.2938771068373934,-0.5200058930492968,-20.52000589304929,63065580.0,0.998530361757106,False,0.008092908677283597,709543,20.0,BID plus fixed round-trip cost; no swap,25674,2334,2334,0,7002,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,-0.5200058930492968,-20.52000589304929,-0.5200058930492968,-20.52000589304929,-0.8498515707409281,-20.84985157074093,0.3298456776916344,0,0,2334,0.49038366257120236,ok,234,-7.750709490566819,-27.750709490566805,18.803418803418804,24,0.47489403187830065,0.297,-1.2793816642495597,2.250893522637339,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.297,-7.750709490566819,-27.750709490566805,1.0
T03,5,EMA120趋势＋SMA20影线回踩,-99.91217185520962,99.91217185520962,3600,0.09194444444444444,9.194444444444445,0.13154806125460652,0.48708289903245267,-19.512917100967524,30422640.0,0.48168794649642804,False,0.0008782814479037825,709543,20.0,BID plus fixed round-trip cost; no swap,39600,3600,3600,0,10800,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,0.48708289903245267,-19.512917100967524,0.48708289903245267,-19.512917100967524,0.21779866312210724,-19.78220133687789,0.2692842359103666,0,0,3600,0.5977021160974789,ok,360,-0.6852708663834383,-20.685270866383355,14.444444444444443,24,0.31476392245532897,0.19,-0.3233812112274612,1.0044975972944448,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.19,-0.6852708663834383,-20.685270866383355,1.0
T01,5,Donchian20突破/10退出,-99.98784636927566,99.98788406331985,4348,0.1469641214351426,14.696412143514259,0.1529457037474808,-0.6901462289191805,-20.690146228919218,46139280.0,0.7305327557379541,False,0.00012153630724344428,709543,20.0,BID plus fixed round-trip cost; no swap,47828,4348,4348,0,13044,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,-0.6901462289191805,-20.690146228919218,-0.6901462289191805,-20.690146228919218,-0.26942192248294333,-20.269421922482945,-0.42072430643627223,0,0,4348,0.4801757430536305,ok,435,-2.9856113416093337,-22.985611341609406,11.954022988505747,24,-0.3667025992658932,0.8555,-1.0259099276148342,0.223513173200368,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.8555,-2.9856113416093337,-22.985611341609406,1.0
C00,5,原始金死叉,-99.99993386228643,99.99993386932813,7069,0.1435846654406564,14.35846654406564,0.1389715027274266,-0.0927495781692144,-20.0927495781692,63067680.0,0.9985636114911081,False,6.613771357481668e-07,709543,20.0,BID plus fixed round-trip cost; no swap,77759,7069,7069,0,21207,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,-0.0927495781692144,-20.0927495781692,-0.0927495781692144,-20.0927495781692,-0.4481188976324436,-20.448118897632447,0.3553693194632374,0,0,7069,0.5047513267293863,ok,707,-2.471007056290067,-22.471007056290013,17.68033946251768,24,0.39980476868629794,0.1045,-0.2071794283650424,1.0006480206813966,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.1045,-2.471007056290067,-22.471007056290013,1.0
