signal_i,signal_time,side,pre_pairwise_cross_count,pre_pairwise_cross_breadth,pre_bandwidth_atr_mean,pre_bandwidth_atr_max,atr_release_ratio,oscillator_score,pre_cross_imbalance,current_alignment,directional_order_entropy,breakout_distance_atr,slope_coherence,signed_mean_slope_atr,dense_start_score,pre_directional_cross_count,pre_opposite_cross_count,training_eligible,passes_dense_l0,passes_dense_l1,passes_dense_l2,passes_dense_l3,selected_profile,selected_gate_pass,outcome_label_included,true_range_atr_ratio,prior_distance_atr,breakout_expansion_atr,v14r_gate_pass
109633,2025-02-18 15:45:00+00:00,short,4.0,3.0,2.1749120064594485,2.7605461762759544,1.1741126863722644,0.3384439982730718,0.0,12.0,0.0,0.9866289345424002,1.0,0.04967512585097822,0.7660700604988121,1.0,1.0,False,True,True,True,False,dense_l1,True,False,1.4848676353622823,0.6261827875464722,0.36044614699592803,True
109748,2025-02-19 20:30:00+00:00,long,4.0,2.0,1.7852293195665625,1.9864273182412286,0.9643984904353604,0.3353237234919797,-2.0,10.0,0.6500224216483541,0.6893679484334162,1.0,0.0446408038584847,0.7024276007358344,1.0,3.0,False,False,False,False,False,dense_l1,False,False,0.80758506021262,0.22458109225277378,0.4647868561806424,False
109839,2025-02-20 19:15:00+00:00,long,6.0,5.0,0.8692611089011718,1.0338801172882142,1.034500871013121,0.7295285922210439,-2.0,10.0,0.6500224216483541,2.047112064636865,0.8333333333333334,0.025928314542787784,0.7485171383787192,1.0,3.0,False,False,False,False,False,dense_l1,False,False,2.2845632523899955,0.48983608230474174,1.5572759823321234,False
110143,2025-02-23 23:15:00+00:00,long,4.0,2.0,2.2870641717727223,2.523235706484532,1.4222960057675988,0.3036590222074709,0.0,12.0,0.0,0.6652186504863499,1.0,0.0374033874248235,0.7554356064047195,1.0,1.0,False,True,True,True,False,dense_l1,True,False,3.554004395294583,2.692844194914662,-2.027625544428312,False
110374,2025-02-26 09:00:00+00:00,short,2.0,2.0,3.1140894918827153,3.2972577908958534,0.9714929303086237,0.2162734702955079,1.0,5.0,0.9798687566511528,-0.8978797484932358,0.8333333333333334,0.05218684431181069,0.4689486214796011,1.0,0.0,False,False,False,False,False,dense_l1,False,False,0.7847232906052689,-0.7395982414162504,-0.1582815070769854,False
110788,2025-03-02 16:30:00+00:00,long,10.0,7.0,1.2645632596474636,2.1933198063752095,2.2308195906549617,0.9645287052371015,-2.0,12.0,0.0,6.20369886130976,1.0,0.09988234809409381,0.8427662638308422,3.0,5.0,False,False,False,False,False,dense_l1,False,False,10.843273427708178,1.7669821573657758,4.436716703943984,False
111092,2025-03-05 20:30:00+00:00,long,1.0,1.0,1.635193392209608,1.6954689016475006,0.9054361473838874,0.4045226645407601,1.0,11.0,0.41381685030363385,1.2631692840646398,1.0,0.07533678467754445,0.6384436347724305,1.0,0.0,False,True,False,False,False,dense_l1,False,False,0.7546442217718523,0.9692255814423539,0.29394370262228586,False
111272,2025-03-07 17:30:00+00:00,short,5.0,3.0,1.0809428964729795,1.6838600846467526,1.0108906017684214,1.3408305019536424,1.0,10.0,0.6500224216483541,0.4672628900669176,1.0,0.0467632193659891,0.8071197376004977,2.0,1.0,False,True,True,True,True,dense_l1,True,False,1.0443863834351825,1.051315790466965,-0.5840529004000474,False
111550,2025-03-10 15:00:00+00:00,short,6.0,6.0,1.7376203537173656,2.1657095812596894,1.1575897120136462,2.5577059103620297,1.0,6.0,1.0,1.8109586191600322,1.0,0.10551865556424729,0.7722721203947969,3.0,2.0,False,True,True,False,False,dense_l1,True,False,1.0345419631842019,2.1769850589438153,-0.36602643978378313,False
111742,2025-03-12 15:00:00+00:00,short,14.0,7.0,0.6307117109242021,0.8059065758243407,1.0671934948570154,1.6043910435207163,1.0,11.0,0.41381685030363385,2.395855228052454,1.0,0.08291330275634824,0.8619154673765153,6.0,5.0,False,True,True,True,True,dense_l1,True,False,1.8874334018626526,1.779760136015769,0.6160950920366848,True
111798,2025-03-13 05:00:00+00:00,short,4.0,4.0,1.146377970819643,1.2083218334417172,0.9392069196367682,0.7754911712528055,4.0,8.0,0.9182958340544896,1.109377417677263,1.0,0.08709480709200192,0.8378700457828518,4.0,0.0,False,True,True,True,False,dense_l1,True,False,0.6553633932136994,1.2493048361217032,-0.13992741844444012,False
111840,2025-03-13 15:30:00+00:00,short,11.0,9.0,0.34536223591284804,0.40086417926942497,1.0218180800631584,0.6444703655227472,-3.0,7.0,0.9798687566511528,0.38468509416895597,1.0,0.027873888992083668,0.7700784492187012,3.0,6.0,False,False,False,False,False,dense_l1,False,False,1.0374443868093883,0.3291270936720062,0.055558000496949755,False
112013,2025-03-15 10:45:00+00:00,long,2.0,2.0,1.83886606895338,1.992056226902595,0.9984499262595519,0.3306044087495588,1.0,12.0,0.0,0.854894122519625,0.6666666666666666,0.015590720231278046,0.6549895384796842,1.0,0.0,False,True,True,False,False,dense_l1,True,False,0.798605213132366,0.5280607775817784,0.32683334493784666,False
112851,2025-03-24 04:15:00+00:00,long,10.0,8.0,0.6663537865186594,0.9133160616586055,0.9916827965829996,2.0411147982289735,4.0,9.0,0.8112781244591328,1.7841591753666957,1.0,0.08309481750567703,0.8527375862497256,6.0,2.0,False,True,True,True,True,dense_l1,True,False,0.5397103908253789,2.054744560892688,-0.27058538552599254,False
113033,2025-03-26 01:45:00+00:00,long,10.0,8.0,0.5014296987495559,0.5736313322756583,0.9439312110194759,0.2675165064274714,3.0,9.0,0.8112781244591328,0.5796959656341202,0.8333333333333334,0.02776649024315656,0.8001706186185854,6.0,3.0,False,True,True,True,True,dense_l1,True,False,0.6239053242319808,0.9121577367906339,-0.33246177115651376,False
113173,2025-03-27 12:45:00+00:00,short,4.0,3.0,1.7165593076964178,2.429714673206004,1.0211876376758662,0.672564523874943,1.0,9.0,0.8112781244591328,0.5453400717191443,0.8333333333333334,0.027650045270111955,0.7778902232829813,1.0,0.0,False,True,True,True,True,dense_l1,True,False,0.7871825099030972,0.0736217488428511,0.47171832287629323,False
113340,2025-03-29 06:30:00+00:00,short,2.0,2.0,3.794745315678155,3.9373596947472387,0.9775910168352391,0.8829414976786891,1.0,10.0,0.6500224216483541,0.5603416705172347,1.0,0.10150672102954524,0.5822436808172881,1.0,0.0,False,False,False,False,False,dense_l1,False,False,0.7259601227823942,1.0637426939832462,-0.5034010234660115,False
113760,2025-04-02 15:30:00+00:00,long,3.0,3.0,1.4732050772985765,1.883828119544473,1.1737158731059552,0.6011425954222959,-1.0,4.0,0.9182958340544896,2.2567566734297397,0.8333333333333334,0.05411941907181756,0.5938924247615305,0.0,1.0,False,False,False,False,False,dense_l1,False,False,2.2447820902165834,0.4810492506786811,1.7757074227510588,False
113936,2025-04-04 11:30:00+00:00,short,8.0,7.0,1.4281809322196246,1.9810327644685877,1.2369142112921865,1.9524760391741045,0.0,5.0,0.9798687566511528,2.6088632988807623,1.0,0.10312933599818697,0.7753220250696068,3.0,3.0,False,False,False,False,False,dense_l1,False,False,1.8015156562678198,2.795046102938122,-0.18618280405735987,False
114026,2025-04-05 10:00:00+00:00,long,3.0,2.0,1.732269070112243,1.845063283567025,0.9664749854196106,0.45393907039360143,0.0,10.0,0.6500224216483541,1.2161368588367938,1.0,0.07827592971649945,0.6958340223292778,1.0,1.0,False,True,True,True,True,dense_l1,True,False,0.9831496327075198,1.3595521239826776,-0.14341526514588376,False
114826,2025-04-13 18:00:00+00:00,long,2.0,2.0,3.1422113889336933,3.7403277411487186,1.2530237031515203,0.9405168228527185,-1.0,0.0,0.0,0.9581046691212529,1.0,0.08874897753034268,0.42157989914810834,0.0,1.0,False,False,False,False,False,dense_l1,False,False,1.136561599969497,1.0585646269291535,-0.10045995780790062,False
114966,2025-04-15 05:00:00+00:00,long,3.0,3.0,1.1274175372889186,1.7581308093837362,0.9049110667078887,0.1707161563071846,-1.0,4.0,0.9182958340544896,0.676443014291688,0.8333333333333334,0.041714162392304015,0.6074167762544068,1.0,2.0,False,False,False,False,False,dense_l1,False,False,0.6368858802401436,0.3867678621381506,0.28967515215353734,False
115805,2025-04-23 22:45:00+00:00,long,2.0,1.0,3.1989173547249288,3.3930481013203684,0.908098597290265,0.23311422777177962,0.0,10.0,0.6500224216483541,0.8802298863638529,1.0,0.05872684942170564,0.45782901871152853,0.0,0.0,False,True,False,False,False,dense_l1,False,False,0.48699642241164204,0.9584943236215272,-0.07826443725767429,False
115929,2025-04-25 05:45:00+00:00,long,11.0,10.0,0.5239663361779856,0.7738448765616781,0.9105004342516865,0.42947976907330904,-5.0,4.0,0.9182958340544896,0.34106149387767887,0.6666666666666666,0.0005038396611984347,0.6584438077400621,2.0,7.0,False,False,False,False,False,dense_l1,False,False,0.43857829978420054,0.05936101670769149,0.28170047716998736,False
116008,2025-04-26 01:30:00+00:00,long,2.0,2.0,1.9984719417620862,2.1706825646457824,1.0471302018441668,0.16729604163410747,0.0,12.0,0.0,1.5248879848414292,1.0,0.04871694634724463,0.5691576891450485,0.0,0.0,False,True,True,True,False,dense_l1,True,False,1.6441065673650777,0.9904708504803883,0.5344171343610409,True
116031,2025-04-26 07:15:00+00:00,long,3.0,2.0,2.0551440432376844,2.1852905651222634,0.9641258346604111,0.4881582212698024,0.0,12.0,0.0,1.0348843404627193,1.0,0.044529662326585666,0.6750291979174501,1.0,1.0,False,True,True,True,False,dense_l1,True,False,0.7910466380033048,1.3497427144910574,-0.31485837402833816,False
116862,2025-05-04 23:00:00+00:00,short,8.0,5.0,0.6827918441536052,1.1001463835661711,1.138300940235537,1.7939865850400665,-1.0,11.0,0.41381685030363385,1.7213234379775535,1.0,0.08066929484027927,0.8501866742607102,2.0,3.0,False,True,True,False,False,dense_l1,True,False,1.0776273262184006,1.7661152823941493,-0.04479184441659578,False
116971,2025-05-06 02:15:00+00:00,short,4.0,3.0,0.9796318076845173,1.0698176408819142,1.0724739095337454,1.3231799654048553,2.0,6.0,1.0,2.22570104730563,1.0,0.07194889669696335,0.8388151208199675,2.0,0.0,False,True,True,False,False,dense_l1,True,False,1.7214281539691567,1.3267145002264846,0.8989865470791454,True
117048,2025-05-06 21:30:00+00:00,short,1.0,1.0,2.822702034000842,3.795935957629067,1.0280467872523014,0.609280862916875,0.0,12.0,0.0,0.5212070732568839,0.8333333333333334,0.042456447650046275,0.43783204649773166,0.0,0.0,False,True,False,False,False,dense_l1,False,False,0.8751508572916917,1.079663474408445,-0.5584564011515611,False
117158,2025-05-08 01:00:00+00:00,long,2.0,2.0,1.501951476060233,2.023631937191236,1.081914155171418,0.1672502286731671,0.0,2.0,0.6500224216483541,0.8084433865469979,0.8333333333333334,0.040194373937939336,0.5482152698696483,1.0,1.0,False,False,False,False,False,dense_l1,False,False,1.6787326486427607,1.030809054983631,-0.2223656684366332,False
117905,2025-05-15 19:45:00+00:00,short,6.0,4.0,1.2487633190040315,1.5972850330680861,0.9966623500127678,0.5833563162422567,-1.0,11.0,0.41381685030363385,0.7513327461897,0.8333333333333334,0.031613486622650934,0.7516058805575665,2.0,3.0,False,True,True,False,False,dense_l1,True,False,0.7111219497693984,0.8606350610602586,-0.10930231487055853,False
118393,2025-05-20 21:45:00+00:00,long,1.0,1.0,1.501404438122693,1.8324624627100548,0.9856205999963724,0.5923702835151515,-1.0,2.0,0.6500224216483541,-0.1714150131185248,0.8333333333333334,0.024478083713168813,0.33588091035416207,0.0,1.0,False,False,False,False,False,dense_l1,False,False,0.6891906819543094,-0.4094546797161695,0.2380396665976447,False
118462,2025-05-21 15:00:00+00:00,long,4.0,3.0,1.5611043529004975,1.65713094729549,1.1630285124942297,0.2113526343321294,-2.0,11.0,0.41381685030363385,0.9591081104907684,1.0,0.06256432911139637,0.7690902220488983,1.0,3.0,False,False,False,False,False,dense_l1,False,False,1.5355252198240612,1.9970311973916821,-1.0379230869009137,False
118497,2025-05-21 23:45:00+00:00,long,6.0,5.0,1.3091712191195777,1.7399704955260946,1.0791127060646588,1.028259397256503,-2.0,2.0,0.6500224216483541,0.8613445490653957,1.0,0.06703264290310419,0.6807668942754028,1.0,3.0,False,False,False,False,False,dense_l1,False,False,1.0345935693043955,1.2973656517217236,-0.4360211026563279,False
118633,2025-05-23 09:45:00+00:00,long,1.0,1.0,2.2803034398658326,2.806920876397495,0.9048269577315889,0.26568513497400503,0.0,12.0,0.0,0.5199829567988457,0.8333333333333334,0.016803602874224905,0.4364458322836701,0.0,0.0,False,True,False,False,False,dense_l1,False,False,0.7150631793366873,0.38249221083341,0.13749074596543565,False
118971,2025-05-26 22:15:00+00:00,long,7.0,6.0,1.3524898573002904,1.572256451822466,1.133633065966069,0.9143022564020629,1.0,7.0,0.9798687566511528,0.5832442925083857,0.8333333333333334,0.052675817276061826,0.7630219362734687,3.0,2.0,False,True,True,False,False,dense_l1,True,False,1.4211352428004376,1.5812569102945204,-0.9980126177861347,False
119123,2025-05-28 12:15:00+00:00,long,2.0,2.0,1.4886818445472432,1.92307639764469,1.100646682984639,0.45847172881899595,-2.0,6.0,1.0,2.0402746839758863,0.8333333333333334,0.0749772656764873,0.552877553313285,0.0,2.0,False,False,False,False,False,dense_l1,False,False,2.7228057578414786,0.7335756486721313,1.306699035303755,False
119166,2025-05-28 23:00:00+00:00,long,5.0,3.0,0.9434781033104708,0.9983192198988637,1.0171700696460542,0.4929986469027219,0.0,6.0,1.0,1.805574093596654,0.8333333333333334,0.031037575336409832,0.733947259843881,1.0,1.0,False,True,True,False,False,dense_l1,True,False,1.9860558608551693,-0.045554212877898285,1.8511283064745523,True
119567,2025-06-02 03:15:00+00:00,short,5.0,4.0,1.6482237330063532,1.8280345483002562,1.1266712796633525,0.7915949355146695,0.0,5.0,0.9798687566511528,2.336847958341649,0.8333333333333334,0.1041426526207087,0.7396950708011684,2.0,2.0,False,False,False,False,False,dense_l1,False,False,1.4177402307005216,2.5301113245214326,-0.1932633661797838,False
119759,2025-06-04 03:15:00+00:00,long,5.0,5.0,1.446347818526899,1.5672988570353998,1.01271756830628,0.4731849726597663,-2.0,7.0,0.9798687566511528,1.6952475920874874,1.0,0.06849788682585752,0.7148182273227526,1.0,3.0,False,False,False,False,False,dense_l1,False,False,1.5455668493212955,0.9263400369255146,0.7689075551619728,False
119809,2025-06-04 15:45:00+00:00,long,6.0,4.0,1.3318825080111225,2.0483325116485207,1.1823243896470779,0.7373804150807679,0.0,12.0,0.0,2.2664175556356465,1.0,0.09179767885363772,0.8463690784151843,2.0,2.0,False,True,True,True,True,dense_l1,True,False,1.244642804050043,2.633396910006255,-0.3669793543706086,False
119861,2025-06-05 04:45:00+00:00,long,1.0,1.0,1.26158386661958,1.6516338662024161,0.9235931445298241,0.5713553446416634,1.0,4.0,0.9182958340544896,0.6446321648837364,1.0,0.06046603739340351,0.5824203772066051,1.0,0.0,False,False,False,False,False,dense_l1,False,False,0.5430582472355259,0.8900842728330985,-0.24545210794936212,False
120030,2025-06-06 23:00:00+00:00,short,4.0,3.0,1.8426962125778268,2.2531385818248846,0.959746148449005,0.3635600359879554,-1.0,5.0,0.9798687566511528,0.14942389414760768,0.8333333333333334,0.05027872981603974,0.6078826952107343,0.0,1.0,False,False,False,False,False,dense_l1,False,False,1.0473648291961248,-0.6337881132853472,0.7832120074329549,False
120885,2025-06-15 20:45:00+00:00,short,4.0,3.0,1.9570698715512422,2.331161973700718,1.2274919001049927,1.697343217897635,2.0,5.0,0.9798687566511528,2.2755588283440944,1.0,0.12324369900371641,0.7735164663613807,3.0,1.0,False,False,False,False,False,dense_l1,False,False,1.1695520064310416,3.2128208844918005,-0.9372620561477061,False
121134,2025-06-18 11:00:00+00:00,short,2.0,2.0,1.6243850522733962,2.19222501415989,1.1657636124085498,0.8726188012460706,1.0,11.0,0.41381685030363385,1.3785426041552193,1.0,0.09326654611332448,0.7535014233259096,1.0,0.0,False,True,True,True,False,dense_l1,True,False,1.4841708065977732,2.5757628135963393,-1.19722020944112,False
121864,2025-06-26 01:30:00+00:00,long,7.0,4.0,1.0669626436974793,1.1110534305459874,1.2532469516123135,0.27110111597479236,0.0,7.0,0.9798687566511528,1.9019650759790363,1.0,0.045983796795029314,0.7849713744324676,3.0,3.0,False,True,True,False,False,dense_l1,True,False,3.686407526764016,0.8284720046079775,1.0734930713710589,True
122237,2025-06-29 22:45:00+00:00,long,11.0,8.0,0.9828724451080575,1.2810052940419676,1.5091185691600335,2.300692220336201,4.0,11.0,0.41381685030363385,4.41586688135973,1.0,0.16474887074909764,0.8969038055140797,6.0,2.0,False,True,True,True,True,dense_l1,True,False,1.8237089698243503,4.369984601919918,0.04588227943981238,True
122313,2025-06-30 17:45:00+00:00,long,4.0,4.0,1.2285015053782555,1.95110182135223,0.99727901551325,0.6628149638704749,4.0,9.0,0.8112781244591328,1.0092132367324886,0.8333333333333334,0.0421704941136535,0.8137333942421712,4.0,0.0,False,True,True,True,True,dense_l1,True,False,1.3290263571241423,0.8161406623680951,0.1930725743643935,True
123017,2025-07-08 01:45:00+00:00,short,6.0,3.0,2.0166843544137243,2.1348485150411887,0.9381886075215038,0.14554165507282135,1.0,12.0,0.0,1.3588020774434881,1.0,0.05414262843598242,0.8043883405468661,1.0,0.0,False,True,True,True,False,dense_l1,True,False,0.481338543103706,1.0006650790699112,0.35813699837357693,False
123129,2025-07-09 05:45:00+00:00,long,1.0,1.0,3.9154193180749086,4.635622773055927,1.3480852989499241,0.5989987702758331,0.0,12.0,0.0,1.898691011640353,1.0,0.0876031816974346,0.43503828118121485,0.0,0.0,False,False,False,False,False,dense_l1,False,False,1.7685696067992451,2.9916115637672256,-1.0929205521268726,False
123270,2025-07-10 17:00:00+00:00,long,5.0,3.0,3.4947924129441756,4.882923191583254,1.16090242146952,0.38017979679687725,0.0,12.0,0.0,2.105002883662965,1.0,0.09990903814474202,0.7129096263860653,1.0,1.0,False,True,False,False,False,dense_l1,False,False,2.0146444168163615,1.7073737211211995,0.3976291625417654,False
123598,2025-07-14 03:00:00+00:00,long,3.0,3.0,1.2788591797507511,1.3820400079249744,1.0960765205196368,0.931904649919891,0.0,10.0,0.6500224216483541,1.617878907254253,1.0,0.08818524109167052,0.7506156999457321,1.0,1.0,False,True,True,True,True,dense_l1,True,False,0.8884749974605932,1.2597584336504257,0.35812047360382726,False
123897,2025-07-17 05:45:00+00:00,long,2.0,2.0,5.812085651893856,6.22497076933371,0.9208920156244285,0.13970983864147454,0.0,12.0,0.0,1.1954176423286893,0.8333333333333334,0.07273002692890843,0.4289289776052181,0.0,0.0,False,False,False,False,False,dense_l1,False,False,0.8308838019820785,0.8550293164210435,0.3403883259076458,False
123951,2025-07-17 19:15:00+00:00,long,4.0,3.0,2.716566013001776,3.056426021631477,0.8970741184572112,0.3623667321668423,-2.0,10.0,0.6500224216483541,0.9578126344512959,1.0,0.0752935709585449,0.6216076037120855,0.0,2.0,False,False,False,False,False,dense_l1,False,False,0.4913473157468209,1.026956756930114,-0.06914412247881796,False
123960,2025-07-17 21:30:00+00:00,long,3.0,1.0,2.75513647352794,3.1017248204271177,1.1898143568772033,0.2108155710637777,-1.0,11.0,0.41381685030363385,1.1708731905874636,1.0,0.09580330184487858,0.6673395273196159,1.0,2.0,False,True,True,False,False,dense_l1,True,False,1.4627090577215642,1.8587691481731137,-0.68789595758565,False
124082,2025-07-19 04:00:00+00:00,long,4.0,3.0,1.4668333304083052,1.6882869555060287,0.9203702085706792,0.5091716305395282,0.0,6.0,1.0,1.0392684474632765,0.8333333333333334,0.07323489400786153,0.7124859040268963,1.0,1.0,False,True,True,False,False,dense_l1,True,False,0.9446143795282806,0.7263705914086713,0.3128978560546052,False
124276,2025-07-21 04:30:00+00:00,long,1.0,1.0,2.448360305626489,2.5064921027495957,0.915262885174113,0.6337192178860906,0.0,10.0,0.6500224216483541,1.1177575965036086,1.0,0.061152631793961985,0.4448743682446925,0.0,0.0,False,True,False,False,False,dense_l1,False,False,0.7177895575319478,0.8578677390531172,0.2598898574504914,False
124570,2025-07-24 06:00:00+00:00,short,1.0,1.0,2.592697709288982,3.0479283918238727,1.1056640379486276,2.1054876873052137,1.0,9.0,0.8112781244591328,1.9765404653787042,1.0,0.1064977133308675,0.6044663990989116,1.0,0.0,False,True,False,False,False,dense_l1,False,False,0.8198481501876231,2.614167942289299,-0.637627476910595,False
124682,2025-07-25 10:00:00+00:00,long,3.0,2.0,1.7870645240299747,2.3773522456113367,1.0894633897683617,0.9564142152848117,1.0,6.0,1.0,1.6620861545682875,0.8333333333333334,0.0728788024891657,0.6770030401218283,2.0,1.0,False,True,True,False,False,dense_l1,True,False,1.2252035992946029,1.8368678597935117,-0.1747817052252243,False
124728,2025-07-25 21:30:00+00:00,long,4.0,4.0,1.791221544900598,2.107046583920587,1.0213460591679977,0.7700950609546133,3.0,5.0,0.9798687566511528,1.5994953909981564,0.8333333333333334,0.1078898260307972,0.776800641855379,3.0,0.0,False,False,False,False,False,dense_l1,False,False,0.763773661991895,2.1050528061337053,-0.5055574151355489,False
125088,2025-07-29 15:30:00+00:00,short,4.0,4.0,1.3222108909320711,2.119005867120183,1.049606349538041,1.358716392327672,1.0,5.0,0.9798687566511528,2.377916125870257,1.0,0.10649001387092545,0.7792794780987311,2.0,1.0,False,False,False,False,False,dense_l1,False,False,0.9317739140097075,2.4946925267584503,-0.11677640088819352,False
125198,2025-07-30 19:00:00+00:00,short,8.0,7.0,0.5404280615234583,0.9756876723038809,1.3068093842371067,0.31777155072806434,-3.0,8.0,0.9182958340544896,2.4087617690529,1.0,0.0577766716532484,0.8088812849856831,2.0,5.0,False,False,False,False,False,dense_l1,False,False,2.580173895385027,2.0736373292724304,0.3351244397804698,False
125856,2025-08-06 15:30:00+00:00,long,13.0,9.0,0.3626731389391055,0.8454903288510149,1.06127784681086,0.43379364317392044,-2.0,9.0,0.8112781244591328,1.5153146312157526,0.8333333333333334,0.03638542048912346,0.8013151468528716,5.0,7.0,False,False,False,False,False,dense_l1,False,False,1.1816707984236994,0.7972958212395997,0.7180188099761529,False
125914,2025-08-07 06:00:00+00:00,long,4.0,3.0,2.770672185638785,3.0060005865409662,1.0097635354200216,0.6712030959296641,0.0,12.0,0.0,2.2677629461902726,1.0,0.07767669965502481,0.7206564780913448,1.0,1.0,False,True,True,False,False,dense_l1,True,False,1.600613879650304,1.4313060620571791,0.8364568841330935,True
126034,2025-08-08 12:00:00+00:00,long,2.0,2.0,4.7198737532962936,5.229165484637352,0.9879052920031486,0.23497967225059643,0.0,12.0,0.0,0.027999170259284514,1.0,0.06639875362140428,0.4458594228888696,0.0,0.0,False,False,False,False,False,dense_l1,False,False,1.581363342223559,0.9902553034373741,-0.9622561331780896,False
126244,2025-08-10 16:30:00+00:00,long,2.0,2.0,1.732730313734901,2.10323471041832,0.951831751377478,0.40129752416016085,-1.0,4.0,0.9182958340544896,0.22064940701954516,0.6666666666666666,0.02076740676325001,0.44924102910466424,0.0,1.0,False,False,False,False,False,dense_l1,False,False,0.9343457190196413,-0.07018444759301223,0.2908338546125574,False
126337,2025-08-11 15:45:00+00:00,long,5.0,5.0,1.7642055623736148,2.456856604394043,1.022024176326181,1.9086666553566338,3.0,7.0,0.9798687566511528,1.9027878495460082,1.0,0.07465228342110179,0.7940027737074702,3.0,0.0,False,True,True,False,False,dense_l1,True,False,0.9464743418151911,1.3305117885263846,0.5722760610196236,False
126795,2025-08-16 10:15:00+00:00,short,3.0,3.0,4.043477581967015,4.416843649718619,1.1716554629279046,0.46722113406942795,2.0,12.0,0.0,1.5820980452071456,1.0,0.09465601455726093,0.6797311751807732,2.0,0.0,False,False,False,False,False,dense_l1,False,False,1.2479390934527705,1.902494911919448,-0.3203968667123025,False
127102,2025-08-19 15:00:00+00:00,short,8.0,6.0,1.50165081245879,1.93893524356716,1.1892364348001876,1.883536452574771,-2.0,10.0,0.6500224216483541,2.495630400423078,1.0,0.11197847446989573,0.8002983504921883,2.0,4.0,False,False,False,False,False,dense_l1,False,False,1.0175588501898412,2.5704249808482458,-0.07479458042516773,False
127851,2025-08-27 10:15:00+00:00,long,0.0,0.0,3.6491702233550947,4.024492150746525,1.0219916502613478,0.40176614278928363,0.0,12.0,0.0,0.13714384402876983,0.8333333333333334,0.01921132479357481,0.30820346772295976,0.0,0.0,False,False,False,False,False,dense_l1,False,False,1.2718755412665566,0.7127616805861814,-0.5756178365574116,False
127969,2025-08-28 15:45:00+00:00,short,5.0,4.0,1.4746460021776928,2.3220639548951296,1.1265761246541066,0.8303365572007094,3.0,8.0,0.9182958340544896,2.418552791455028,0.8333333333333334,0.09547423160336858,0.8164502057598704,4.0,1.0,False,True,True,True,False,dense_l1,True,False,1.4493530583648218,2.072739812969341,0.34581297848568715,True
128105,2025-08-30 01:45:00+00:00,short,2.0,2.0,2.761133617525312,2.8172732185861387,1.0948323836149032,0.8613557195511546,-1.0,11.0,0.41381685030363385,3.1582574449132808,1.0,0.0784594798190877,0.5371172170647598,0.0,1.0,False,True,True,False,False,dense_l1,True,False,3.305020777659496,1.081034362032675,2.0772230828806055,True
128437,2025-09-02 12:45:00+00:00,short,5.0,4.0,2.348282342515302,2.8629842275671233,1.2361513743940857,1.343254589028584,3.0,7.0,0.9798687566511528,3.602910077757435,0.8333333333333334,0.1047354077069131,0.7657323535927937,4.0,1.0,False,True,True,False,False,dense_l1,True,False,1.539853215487787,2.5043623073569274,1.0985477704005078,True
128512,2025-09-03 07:30:00+00:00,short,3.0,3.0,1.3168924913564262,1.4450971440637266,0.9819101943324307,0.47626983855217286,0.0,9.0,0.8112781244591328,0.13574015203123196,0.8333333333333334,0.034506053853314206,0.6760173041463203,1.0,1.0,False,True,True,True,True,dense_l1,True,False,0.7703469456992476,0.6544622842650323,-0.5187221322338003,False
128793,2025-09-06 05:45:00+00:00,short,4.0,4.0,2.363991582472345,3.0010663726729443,0.9840986847777263,0.26956655052450856,-2.0,10.0,0.6500224216483541,1.4088543701725538,0.8333333333333334,0.07226464839093245,0.644931350836331,0.0,2.0,False,False,False,False,False,dense_l1,False,False,0.6851683596104473,1.2427159554773468,0.16613841469520696,False
128933,2025-09-07 16:45:00+00:00,short,2.0,2.0,1.2891447392694266,1.4236301952381734,1.0075414242669962,0.5463980057263748,-1.0,3.0,0.8112781244591328,0.7244686536664674,1.0,0.04868272369795667,0.513533503648602,0.0,1.0,False,False,False,False,False,dense_l1,False,False,1.0938455926181074,-0.10603721019720068,0.8305058638636681,False
129083,2025-09-09 06:15:00+00:00,long,2.0,2.0,1.3949337323255346,1.5702750317768301,1.072301209951691,0.5343855642696257,1.0,6.0,1.0,2.6030537882997358,0.8333333333333334,0.07614652570926216,0.6800386176862281,1.0,0.0,False,True,True,False,False,dense_l1,True,False,1.3035227984535043,2.319500602219895,0.2835531860798408,True
129340,2025-09-11 22:30:00+00:00,long,3.0,2.0,2.062595588038022,2.3055904785844588,0.9965462682420426,0.18388329795653635,1.0,12.0,0.0,1.6515501283981207,0.8333333333333334,0.0503267540356995,0.7353356847660883,1.0,0.0,False,True,True,True,False,dense_l1,True,False,1.1917411728576186,1.5285577041110636,0.12299242428705703,True
129667,2025-09-15 08:15:00+00:00,short,9.0,7.0,1.225022417550684,1.497794789455051,1.2366491657247516,2.0755506056029582,-2.0,9.0,0.8112781244591328,3.0485137315904365,1.0,0.10594231256229998,0.8140610989030823,3.0,5.0,False,False,False,False,False,dense_l1,False,False,0.8679632979244377,2.9892720996494964,0.05924163194094012,False
129867,2025-09-17 10:15:00+00:00,short,3.0,3.0,1.1153156183068424,1.370563053602361,0.9238188895358992,1.4455242327999533,-1.0,4.0,0.9182958340544896,1.099074012652037,0.6666666666666666,0.03229388303586502,0.5531564855765556,0.0,1.0,False,False,False,False,False,dense_l1,False,False,0.7610082457227894,0.7302989827030227,0.36877502994901434,False
