policy_id,exit_id,take_profit_r,protection_mode,trigger_r,schedule,factor,reset_mode,max_losses,leverage_cap,n_candidates,n_accepted,n_natural,n_blocked,n_rejected_capacity,n_rejected_ruined,net_wins,net_losses,max_consecutive_net_loss,max_consecutive_losing_stop,max_risk,max_effective_leverage,max_realized_drawdown,recovered_cycles,abandoned_cycles,capacity_failed_cycles,capped_cycles,natural_sum_net_r,natural_positive_cash,natural_negative_cash,n_boundary_marks,boundary_mark_pnl,initial_balance,final_balance,profit,final_cash_excluding_boundary,win_rate,active_months,ruined,cash_pf,coverage_pass,hard_target_pass
e0c622d0ecb0,fc3a3f4f60d5,3.0,cost,1.0,debt,1.0,net_win,6,10.0,923,697,697,146,80,0,266,429,12,9,29.265962050122425,9.731444414673826,0.95408464813219,181,165,80,0,-455.3366126018171,566.9327818018619,-1513.2337139640981,0,0.0,1000.0,53.699067837763025,-946.300932162237,53.699067837763025,0.381635581061693,17,False,0.37464984857937983,True,False
79c6c0491b71,fc3a3f4f60d5,3.0,cost,1.0,debt,1.0,be_or_win,6,10.0,923,702,702,147,74,0,266,434,12,9,29.265962050122425,9.780738183196604,0.938917842540565,182,166,74,0,-458.3134304955923,590.3355400914339,-1516.4137598956813,0,0.0,1000.0,73.92178019575161,-926.0782198042484,73.92178019575161,0.3789173789173789,17,False,0.3892971402027141,True,False
eefa0c24f5ea,fc3a3f4f60d5,3.0,cost,1.0,debt,1.5,recovery,6,10.0,923,609,609,127,187,0,229,380,15,11,21.244371827233067,9.798393748549234,0.9783113943604081,162,158,158,0,-391.56907115853653,544.0764684102811,-1514.5467392016242,0,0.0,1000.0,29.529729208654498,-970.4702707913455,29.529729208654498,0.3760262725779967,17,False,0.3592338581093144,True,False
4accdf5c3107,fc3a3f4f60d5,3.0,cost,1.0,debt,1.5,net_win,6,10.0,923,681,681,136,106,0,254,425,16,13,30.022753897285895,9.591502809592077,0.9472844507762803,180,180,106,0,-450.7212331117918,738.3563359263848,-1685.6407867026646,0,0.0,1000.0,52.71554922371964,-947.2844507762803,52.71554922371964,0.37298091042584436,17,False,0.43802709435543913,True,False
bdb0c4937356,fc3a3f4f60d5,3.0,cost,1.0,debt,1.5,be_or_win,6,10.0,923,679,679,136,108,0,255,422,16,13,30.022753897285895,9.69365747870747,0.9484735552634187,184,185,106,0,-448.64801385476306,713.9899328816986,-1662.4634881451157,0,0.0,1000.0,51.526444736581276,-948.4735552634187,51.526444736581276,0.3755522827687776,17,False,0.4294770609839551,True,False
5474aade8c4d,fc3a3f4f60d5,3.0,cost,1.0,debt,2.0,recovery,6,10.0,923,590,590,120,213,0,223,367,15,11,19.97532007518089,9.756647211064108,0.9792721874744438,173,183,183,0,-378.46722446214756,503.8206956857463,-1477.3398872942712,0,0.0,1000.0,26.48080839147581,-973.5191916085242,26.48080839147581,0.37796610169491524,17,False,0.341032351470918,True,False
324cf9d5dda3,fc3a3f4f60d5,3.0,cost,1.0,debt,2.0,net_win,6,10.0,923,600,600,118,205,0,225,375,16,13,28.948234355210843,9.70104107135206,0.9784632421766527,179,216,170,0,-389.39745240177837,398.88246859973367,-1371.5927149104682,0,0.0,1000.0,27.289753689266824,-972.7102463107332,27.289753689266824,0.375,17,False,0.29081699272934025,True,False
0b787f558514,fc3a3f4f60d5,3.0,cost,1.0,debt,2.0,be_or_win,6,10.0,923,619,619,123,181,0,229,390,16,13,34.32517925123011,9.746401193660098,0.9759953614480943,180,215,159,0,-410.52927262233203,546.8461565251647,-1516.3083028192004,0,0.0,1000.0,30.537853705964928,-969.462146294035,30.537853705964928,0.36995153473344106,17,False,0.3606431195479438,True,False
2e2438e14461,fc3a3f4f60d5,3.0,cost,1.0,factorial,2.0,recovery,6,10.0,923,565,565,124,234,0,207,357,17,10,24.0,9.707654449231173,0.9857984724369916,154,140,140,0,-382.52218932666005,435.967814075767,-1412.7495549437801,0,0.0,1000.0,23.21825913198589,-976.7817408680141,23.21825913198589,0.3663716814159292,17,False,0.3085952584802734,True,False
6370010d5469,fc3a3f4f60d5,3.0,cost,1.0,factorial,2.0,net_win,6,10.0,923,644,644,131,148,0,238,405,17,10,24.0,9.794971236160453,0.9786383795333359,176,183,121,0,-435.3174009016956,499.9718234781294,-1469.1842852526768,0,0.0,1000.0,30.78753822545275,-969.2124617745473,30.78753822545275,0.3695652173913043,17,False,0.34030572508617735,True,False
6e8d34118cc1,fc3a3f4f60d5,3.0,cost,1.0,factorial,2.0,be_or_win,6,10.0,923,690,690,145,88,0,253,435,11,9,24.0,9.62633979280856,0.8956557302087389,183,167,88,0,-456.01393693882613,698.6614790886306,-1562.5426661762292,0,0.0,1000.0,136.11881291240374,-863.8811870875962,136.11881291240374,0.36666666666666664,17,False,0.4471311370961521,True,False
ee4daca6e422,bdd6073076f8,3.0,cost,1.5,fixed,1.0,recovery,6,10.0,923,753,753,170,0,0,229,524,17,12,1.0,2.7679701700957704,0.5297434406549562,93,75,0,75,-529.5569547891309,336.3880291915674,-865.9449839806991,0,0.0,1000.0,470.4430452108687,-529.5569547891313,470.4430452108687,0.3041168658698539,17,False,0.38846351144065877,True,False
1a05bcbb8dab,bdd6073076f8,3.0,cost,1.5,double,1.5,recovery,6,10.0,923,532,532,131,260,0,161,371,17,11,7.59375,9.77630814909041,0.9896388856742213,112,95,73,22,-373.80129207825905,435.97809015087614,-1416.9650699439394,0,0.0,1000.0,19.013020206935597,-980.9869797930644,19.013020206935597,0.3026315789473684,17,False,0.3076844301942638,True,False
e00ca4b70b77,bdd6073076f8,3.0,cost,1.5,double,1.5,net_win,6,10.0,923,586,586,132,205,0,170,416,17,11,7.59375,9.730947028649224,0.9890075101557007,116,134,64,16,-427.21653015122166,458.77967268778286,-1439.8851129865745,0,0.0,1000.0,18.894559701208387,-981.1054402987916,18.894559701208387,0.2901023890784983,17,False,0.31862241546215675,True,False
62946f644c28,bdd6073076f8,3.0,cost,1.5,double,1.5,be_or_win,6,10.0,923,586,586,132,205,0,170,416,17,11,7.59375,9.730947028649224,0.9890075101557007,116,134,64,16,-427.21653015122166,458.77967268778286,-1439.8851129865745,0,0.0,1000.0,18.894559701208387,-981.1054402987916,18.894559701208387,0.2901023890784983,17,False,0.31862241546215675,True,False
d12ab633e953,bdd6073076f8,3.0,cost,1.5,double,2.0,recovery,6,10.0,923,484,484,116,323,0,143,341,18,11,16.0,9.784636657616957,0.9900780857912848,113,117,117,0,-343.36057020831066,454.44428892844263,-1441.806790799937,0,0.0,1000.0,12.637498128506003,-987.362501871494,12.637498128506003,0.29545454545454547,17,False,0.31519083682239407,True,False
1cd7801d958b,bdd6073076f8,3.0,cost,1.5,double,2.0,net_win,6,10.0,923,550,550,126,247,0,163,387,19,12,16.0,9.785313577652854,0.9890712668501095,128,150,115,0,-380.0459031889702,549.4130883804423,-1529.747598924963,0,0.0,1000.0,19.665489455481243,-980.3345105445187,19.665489455481243,0.2963636363636364,17,False,0.3591527705397575,True,False
22b32db71ddd,bdd6073076f8,3.0,cost,1.5,double,2.0,be_or_win,6,10.0,923,550,550,126,247,0,163,387,19,12,16.0,9.785313577652854,0.9890712668501095,128,150,115,0,-380.0459031889702,549.4130883804423,-1529.747598924963,0,0.0,1000.0,19.665489455481243,-980.3345105445187,19.665489455481243,0.2963636363636364,17,False,0.3591527705397575,True,False
ffa24ce5f3a0,bdd6073076f8,3.0,cost,1.5,debt,1.0,recovery,6,10.0,923,578,578,136,209,0,179,399,13,9,23.71941705078325,9.788496877337565,0.986716987091632,138,127,126,1,-370.75843981606556,553.488048040298,-1530.0513978099427,0,0.0,1000.0,23.43665023035449,-976.5633497696455,23.43665023035449,0.3096885813148789,17,False,0.3617447419299376,True,False
ff7bf5272f41,bdd6073076f8,3.0,cost,1.5,debt,1.0,net_win,6,10.0,923,628,628,151,144,0,200,428,13,9,29.265962050121573,9.760028552628336,0.9780777420409501,153,157,109,1,-392.9255472795084,584.4719857831037,-1558.2100925502973,0,0.0,1000.0,26.26189323280543,-973.7381067671946,26.26189323280543,0.3184713375796178,17,False,0.37509190100707657,True,False
277f023a159c,bdd6073076f8,3.0,cost,1.5,debt,1.0,be_or_win,6,10.0,923,628,628,151,144,0,200,428,13,9,29.265962050121573,9.760028552628336,0.9780777420409501,153,157,109,1,-392.9255472795084,584.4719857831037,-1558.2100925502973,0,0.0,1000.0,26.26189323280543,-973.7381067671946,26.26189323280543,0.3184713375796178,17,False,0.37509190100707657,True,False
a5d099ed8a9a,bdd6073076f8,3.0,cost,1.5,debt,1.5,recovery,6,10.0,923,629,629,148,146,0,198,431,16,13,34.794283324145965,9.787773840388125,0.9628106206757385,155,144,143,1,-382.3373662677491,870.6828701305017,-1827.038620764082,0,0.0,1000.0,43.64424936641913,-956.3557506335809,43.64424936641913,0.314785373608903,17,False,0.4765541681688016,True,False
6a778db8180d,bdd6073076f8,3.0,cost,1.5,debt,1.5,net_win,6,10.0,923,651,651,149,123,0,207,444,16,13,34.794283324145965,9.595929648509639,0.9436156263407544,163,165,121,0,-404.3130886951566,844.9407250600003,-1788.5563514007542,0,0.0,1000.0,56.384373659245604,-943.6156263407544,56.384373659245604,0.31797235023041476,17,False,0.47241493084535086,True,False
2b92ae15c500,bdd6073076f8,3.0,cost,1.5,debt,1.5,be_or_win,6,10.0,923,651,651,149,123,0,207,444,16,13,34.794283324145965,9.595929648509639,0.9436156263407544,163,165,121,0,-404.3130886951566,844.9407250600003,-1788.5563514007542,0,0.0,1000.0,56.384373659245604,-943.6156263407544,56.384373659245604,0.31797235023041476,17,False,0.47241493084535086,True,False
464b2bf82afe,bdd6073076f8,3.0,cost,1.5,debt,2.0,recovery,6,10.0,923,554,554,130,239,0,165,389,15,11,19.97532007518089,9.793796876792204,0.9805214148407682,143,184,184,0,-357.16363772745524,536.9451089477257,-1512.3001885792557,0,0.0,1000.0,24.644920368470608,-975.3550796315294,24.644920368470608,0.29783393501805056,17,False,0.35505193545744623,True,False
96377cc27830,bdd6073076f8,3.0,cost,1.5,debt,2.0,net_win,6,10.0,923,602,602,137,184,0,188,414,12,9,23.716425521234783,9.764423918792014,0.9682670089374016,159,199,170,0,-372.32878060654616,595.287664966753,-1563.2585190570326,0,0.0,1000.0,32.02914590972057,-967.9708540902794,32.02914590972057,0.3122923588039867,17,False,0.3807992457484475,True,False
da707a73c60c,bdd6073076f8,3.0,cost,1.5,debt,2.0,be_or_win,6,10.0,923,596,596,137,190,0,185,411,12,9,23.716425521234783,9.800810736664994,0.9739433484838148,156,202,172,0,-371.00270087056595,584.7597177720894,-1553.7351999400407,0,0.0,1000.0,31.02451783204947,-968.9754821679505,31.02451783204947,0.3104026845637584,17,False,0.37635738560512466,True,False
36ebafa8f87e,bdd6073076f8,3.0,cost,1.5,factorial,2.0,recovery,6,10.0,923,574,574,134,215,0,173,401,17,10,24.0,9.788970582673212,0.9777195159648047,145,164,164,0,-369.4964593365079,533.5927930268397,-1504.6144494400353,0,0.0,1000.0,28.97834358680378,-971.0216564131962,28.97834358680378,0.30139372822299654,17,False,0.35463755729942925,True,False
c8e568b40470,bdd6073076f8,3.0,cost,1.5,factorial,2.0,net_win,6,10.0,923,622,622,141,160,0,192,430,17,10,24.0,9.801828799964667,0.9741111131740924,156,176,140,0,-396.4616027678078,655.0166058177863,-1615.7601129837235,0,0.0,1000.0,39.256492834063515,-960.7435071659365,39.256492834063515,0.3086816720257235,17,False,0.4053922364800849,True,False
f2f6a4184380,bdd6073076f8,3.0,cost,1.5,factorial,2.0,be_or_win,6,10.0,923,622,622,141,160,0,192,430,17,10,24.0,9.801828799964667,0.9741111131740924,156,176,140,0,-396.4616027678078,655.0166058177863,-1615.7601129837235,0,0.0,1000.0,39.256492834063515,-960.7435071659365,39.256492834063515,0.3086816720257235,17,False,0.4053922364800849,True,False
b34fcc14386c,76efc3b32b7d,3.0,cost,2.0,fixed,1.0,recovery,6,10.0,923,751,751,172,0,0,203,548,17,13,1.0,2.7725627582683625,0.521431252499444,79,76,0,76,-521.4312524994436,364.9559492805671,-886.3872017800115,0,0.0,1000.0,478.568747500556,-521.431252499444,478.568747500556,0.27030625832223704,17,False,0.4117342269243909,True,False
c7d1035cf2e8,76efc3b32b7d,3.0,cost,2.0,double,1.5,recovery,6,10.0,923,559,559,129,235,0,144,415,17,11,7.59375,9.755717192464205,0.9898276001125975,108,105,84,21,-394.7809965693162,532.5301462069168,-1516.7861806555743,0,0.0,1000.0,15.743965551342013,-984.2560344486579,15.743965551342013,0.25760286225402507,17,False,0.3510911115874952,True,False
ec3bd8934fe3,76efc3b32b7d,3.0,cost,2.0,double,1.5,net_win,6,10.0,923,585,585,131,207,0,148,437,17,11,7.59375,9.673098204070195,0.9884812124066201,110,127,71,18,-421.3036318007841,547.0621185594074,-1530.7216013263358,0,0.0,1000.0,16.340517233071495,-983.6594827669285,16.340517233071495,0.252991452991453,17,False,0.35738838341693907,True,False
c8c8f41a7baa,76efc3b32b7d,3.0,cost,2.0,double,1.5,be_or_win,6,10.0,923,585,585,131,207,0,148,437,17,11,7.59375,9.673098204070195,0.9884812124066201,110,127,71,18,-421.3036318007841,547.0621185594074,-1530.7216013263358,0,0.0,1000.0,16.340517233071495,-983.6594827669285,16.340517233071495,0.252991452991453,17,False,0.35738838341693907,True,False
93abd7fee715,76efc3b32b7d,3.0,cost,2.0,double,2.0,recovery,6,10.0,923,497,497,118,308,0,131,366,24,12,32.0,9.795957638055002,0.9890865889451766,114,141,140,1,-334.74103556996107,460.6351823633079,-1439.7123558853975,0,0.0,1000.0,20.92282647791121,-979.0771735220887,20.92282647791121,0.2635814889336016,17,False,0.31994945412552594,True,False
f5cd12f5670a,76efc3b32b7d,3.0,cost,2.0,double,2.0,net_win,6,10.0,923,451,451,109,363,0,116,335,24,12,32.0,9.788182610821226,0.9897471940302738,102,142,127,1,-317.2924326952674,387.60379889887446,-1374.4292396565354,0,0.0,1000.0,13.1745592423398,-986.8254407576602,13.1745592423398,0.2572062084257206,17,False,0.28201073413989297,True,False
89d13a64dd27,76efc3b32b7d,3.0,cost,2.0,double,2.0,be_or_win,6,10.0,923,451,451,109,363,0,116,335,24,12,32.0,9.788182610821226,0.9897471940302738,102,142,127,1,-317.2924326952674,387.60379889887446,-1374.4292396565354,0,0.0,1000.0,13.1745592423398,-986.8254407576602,13.1745592423398,0.2572062084257206,17,False,0.28201073413989297,True,False
1c622f65414c,76efc3b32b7d,3.0,cost,2.0,debt,1.0,recovery,6,10.0,923,584,584,141,198,0,160,424,13,9,29.265962050121573,9.764559938384265,0.9863476771105391,133,126,124,2,-368.3846489600464,609.736418823282,-1585.5414390116807,0,0.0,1000.0,24.194979811599108,-975.8050201884009,24.194979811599108,0.273972602739726,17,False,0.38456038033502954,True,False
4626e5e49b1f,76efc3b32b7d,3.0,cost,2.0,debt,1.0,net_win,6,10.0,923,599,599,146,178,0,165,434,13,9,29.265962050121573,9.749321914988254,0.9792842745764595,134,153,122,0,-373.7309834328296,599.5755805654672,-1570.6573178952096,0,0.0,1000.0,28.918262670256315,-971.0817373297436,28.918262670256315,0.27545909849749584,17,False,0.3817354516062997,True,False
c8583d24aaaf,76efc3b32b7d,3.0,cost,2.0,debt,1.0,be_or_win,6,10.0,923,599,599,146,178,0,165,434,13,9,29.265962050121573,9.749321914988254,0.9792842745764595,134,153,122,0,-373.7309834328296,599.5755805654672,-1570.6573178952096,0,0.0,1000.0,28.918262670256315,-971.0817373297436,28.918262670256315,0.27545909849749584,17,False,0.3817354516062997,True,False
220835215439,76efc3b32b7d,3.0,cost,2.0,debt,1.5,recovery,6,10.0,923,622,622,147,154,0,171,451,20,13,34.794283324145965,9.764592489599545,0.9585087306196971,150,151,151,0,-378.28798894643177,869.6193143487857,-1826.628002523759,0,0.0,1000.0,42.99131182502742,-957.0086881749726,42.99131182502742,0.27491961414790994,17,False,0.47607904463704537,True,False
3c8011a4cf91,76efc3b32b7d,3.0,cost,2.0,debt,1.5,net_win,6,10.0,923,631,631,150,142,0,178,453,20,13,34.794283324145965,9.787896967613847,0.9497504581376168,155,162,139,0,-377.24177998762127,874.0458459472769,-1822.296261640169,0,0.0,1000.0,51.74958430710772,-948.2504156928923,51.74958430710772,0.2820919175911252,17,False,0.4796398172713072,True,False
a18db15dca54,76efc3b32b7d,3.0,cost,2.0,debt,1.5,be_or_win,6,10.0,923,631,631,150,142,0,178,453,20,13,34.794283324145965,9.787896967613847,0.9497504581376168,155,162,139,0,-377.24177998762127,874.0458459472769,-1822.296261640169,0,0.0,1000.0,51.74958430710772,-948.2504156928923,51.74958430710772,0.2820919175911252,17,False,0.4796398172713072,True,False
b2a4eb862fd8,76efc3b32b7d,3.0,cost,2.0,debt,2.0,recovery,6,10.0,923,495,495,113,315,0,123,372,19,11,22.706162439937543,9.786555255924515,0.9884428136160778,115,185,185,0,-353.39941221681477,414.62764812924115,-1400.3410780510005,0,0.0,1000.0,14.286570078241297,-985.7134299217587,14.286570078241297,0.24848484848484848,17,False,0.29609047012055184,True,False
e2926c46ae66,76efc3b32b7d,3.0,cost,2.0,debt,2.0,net_win,6,10.0,923,486,486,113,324,0,124,362,19,11,22.706162439937543,9.785829450151324,0.9888146830895581,114,182,172,0,-339.0763476544649,408.3997625889419,-1394.4850619841818,0,0.0,1000.0,13.91470060476091,-986.0852993952391,13.91470060476091,0.2551440329218107,17,False,0.2928677930818699,True,False
657af9e88f16,76efc3b32b7d,3.0,cost,2.0,debt,2.0,be_or_win,6,10.0,923,486,486,113,324,0,124,362,19,11,22.706162439937543,9.785829450151324,0.9888146830895581,114,182,172,0,-339.0763476544649,408.3997625889419,-1394.4850619841818,0,0.0,1000.0,13.91470060476091,-986.0852993952391,13.91470060476091,0.2551440329218107,17,False,0.2928677930818699,True,False
bfe177915482,76efc3b32b7d,3.0,cost,2.0,factorial,2.0,recovery,6,10.0,923,590,590,141,192,0,160,430,21,10,24.0,9.753887355929244,0.9740606904898059,143,162,162,0,-358.0485800205518,631.4609821572485,-1592.0543939572576,0,0.0,1000.0,39.406588199990715,-960.5934118000093,39.406588199990715,0.2711864406779661,17,False,0.39663279380026106,True,False
e51c633ab40d,76efc3b32b7d,3.0,cost,2.0,factorial,2.0,net_win,6,10.0,923,599,599,144,180,0,166,433,21,10,24.0,9.79269214498385,0.9736843018977772,148,173,155,0,-359.06897935564723,608.9917656829375,-1569.2087888909182,0,0.0,1000.0,39.782976792019376,-960.2170232079807,39.782976792019376,0.27712854757929883,17,False,0.3880884239205411,True,False
53529b967372,76efc3b32b7d,3.0,cost,2.0,factorial,2.0,be_or_win,6,10.0,923,599,599,144,180,0,166,433,21,10,24.0,9.79269214498385,0.9736843018977772,148,173,155,0,-359.06897935564723,608.9917656829375,-1569.2087888909182,0,0.0,1000.0,39.782976792019376,-960.2170232079807,39.782976792019376,0.27712854757929883,17,False,0.3880884239205411,True,False
c768b758cf31,cbf96cb5a5c4,4.0,none,,fixed,1.0,recovery,6,10.0,923,746,746,177,0,0,175,571,27,13,1.0,2.771883769366035,0.5274634489054487,76,80,0,80,-524.6203532161953,376.59953630503145,-901.2198895212266,0,0.0,1000.0,475.3796467838053,-524.6203532161946,475.3796467838053,0.23458445040214476,17,False,0.4178775243243911,True,False
6c9c66267eaf,cbf96cb5a5c4,4.0,none,,double,1.5,recovery,6,10.0,923,483,483,116,324,0,100,383,26,12,7.59375,9.748582215632242,0.992406585705305,72,103,80,23,-391.18420793672965,415.8176977304965,-1405.5549105384366,0,0.0,1000.0,10.262787192058328,-989.7372128079417,10.262787192058328,0.2070393374741201,17,False,0.29583881398927775,True,False
65fb72349efc,cbf96cb5a5c4,4.0,none,,double,1.5,net_win,6,10.0,923,527,527,124,272,0,115,412,26,12,7.59375,9.609335411610365,0.9902082487112859,86,126,76,21,-404.6767660967038,440.16269811650875,-1424.4084762331136,0,0.0,1000.0,15.754221883394466,-984.2457781166055,15.754221883394466,0.21821631878557876,17,False,0.30901437716836033,True,False
c400d7d586fc,cbf96cb5a5c4,4.0,none,,double,1.5,be_or_win,6,10.0,923,527,527,124,272,0,115,412,26,12,7.59375,9.609335411610365,0.9902082487112859,86,126,76,21,-404.6767660967038,440.16269811650875,-1424.4084762331136,0,0.0,1000.0,15.754221883394466,-984.2457781166055,15.754221883394466,0.21821631878557876,17,False,0.30901437716836033,True,False
fecfd489aa2f,cbf96cb5a5c4,4.0,none,,double,2.0,recovery,6,10.0,923,407,407,101,415,0,84,323,24,12,32.0,9.735910462437957,0.993296119937283,70,122,121,1,-324.56557095015353,376.2268705403293,-1369.5229904776136,0,0.0,1000.0,6.703880062717009,-993.296119937283,6.703880062717009,0.20638820638820637,16,False,0.27471380411739,True,False
ecbc9b584eb4,cbf96cb5a5c4,4.0,none,,double,2.0,net_win,6,10.0,923,408,408,103,412,0,82,326,24,12,32.0,9.78153497914907,0.9931438724739186,67,128,112,1,-338.1783759306584,372.7178648382355,-1365.8617373121544,0,0.0,1000.0,6.856127526081399,-993.1438724739186,6.856127526081399,0.20098039215686275,16,False,0.27288110842880614,True,False
f0db42225b04,cbf96cb5a5c4,4.0,none,,double,2.0,be_or_win,6,10.0,923,408,408,103,412,0,82,326,24,12,32.0,9.78153497914907,0.9931438724739186,67,128,112,1,-338.1783759306584,372.7178648382355,-1365.8617373121544,0,0.0,1000.0,6.856127526081399,-993.1438724739186,6.856127526081399,0.20098039215686275,16,False,0.27288110842880614,True,False
7feb8eaf1d26,cbf96cb5a5c4,4.0,none,,debt,1.0,recovery,6,10.0,923,559,559,136,228,0,127,432,21,10,32.30988623821338,9.779206398196438,0.9880290730685173,95,129,128,1,-382.07122323085713,651.3108591351731,-1631.511162491656,0,0.0,1000.0,19.799696643515503,-980.2003033564845,19.799696643515503,0.22719141323792486,17,False,0.3992071118535814,True,False
22872d66d253,cbf96cb5a5c4,4.0,none,,debt,1.0,net_win,6,10.0,923,599,599,150,174,0,142,457,21,10,21.031165198090548,9.713002356701226,0.9779111038919861,110,162,130,0,-382.37089377103314,629.7272296762349,-1599.8816664986534,0,0.0,1000.0,29.84556317757992,-970.15443682242,29.84556317757992,0.2370617696160267,17,False,0.3936086292271822,True,False
ca8b65e806c8,cbf96cb5a5c4,4.0,none,,debt,1.0,be_or_win,6,10.0,923,599,599,150,174,0,142,457,21,10,21.031165198090548,9.713002356701226,0.9779111038919861,110,162,130,0,-382.37089377103314,629.7272296762349,-1599.8816664986534,0,0.0,1000.0,29.84556317757992,-970.15443682242,29.84556317757992,0.2370617696160267,17,False,0.3936086292271822,True,False
8af2133e9f6a,cbf96cb5a5c4,4.0,none,,debt,1.5,recovery,6,10.0,923,597,597,141,185,0,142,455,21,14,29.40689514222929,9.800904711450697,0.9659585877151364,125,174,174,0,-370.83246798027295,663.9488413144184,-1628.3109222890887,0,0.0,1000.0,35.63791902532888,-964.3620809746711,35.63791902532888,0.23785594639865998,17,False,0.4077531092041287,True,False
52c3a2ad62df,cbf96cb5a5c4,4.0,none,,debt,1.5,net_win,6,10.0,923,604,604,141,178,0,145,459,21,14,29.40689514222929,9.798073469028697,0.968404939925354,127,186,168,0,-383.1263104281398,678.0609004762714,-1643.8061283923967,0,0.0,1000.0,34.25477208387284,-965.7452279161272,34.25477208387284,0.24006622516556292,17,False,0.41249444734665813,True,False
ee94a71e7465,cbf96cb5a5c4,4.0,none,,debt,1.5,be_or_win,6,10.0,923,604,604,141,178,0,145,459,21,14,29.40689514222929,9.798073469028697,0.968404939925354,127,186,168,0,-383.1263104281398,678.0609004762714,-1643.8061283923967,0,0.0,1000.0,34.25477208387284,-965.7452279161272,34.25477208387284,0.24006622516556292,17,False,0.41249444734665813,True,False
ce6d9aacdc01,cbf96cb5a5c4,4.0,none,,debt,2.0,recovery,6,10.0,923,513,513,121,289,0,114,399,22,12,22.706162439937543,9.66477193666863,0.9861610734145799,106,195,195,0,-351.23961540823063,487.5710974222659,-1461.0738968489147,0,0.0,1000.0,26.49720057335219,-973.5027994266478,26.49720057335219,0.2222222222222222,17,False,0.33370734941867497,True,False
e1ed8b46239c,cbf96cb5a5c4,4.0,none,,debt,2.0,net_win,6,10.0,923,592,592,144,187,0,142,450,20,12,22.706162439937543,9.802265310249988,0.9573299095561931,131,194,183,0,-364.50726114761864,770.2200482463558,-1723.4461253331363,0,0.0,1000.0,46.77392291321996,-953.22607708678,46.77392291321996,0.23986486486486486,17,False,0.4469069481922302,True,False
4bb8a5bbb97b,cbf96cb5a5c4,4.0,none,,debt,2.0,be_or_win,6,10.0,923,592,592,144,187,0,142,450,20,12,22.706162439937543,9.802265310249988,0.9573299095561931,131,194,183,0,-364.50726114761864,770.2200482463558,-1723.4461253331363,0,0.0,1000.0,46.77392291321996,-953.22607708678,46.77392291321996,0.23986486486486486,17,False,0.4469069481922302,True,False
369ca68756a5,cbf96cb5a5c4,4.0,none,,factorial,2.0,recovery,6,10.0,923,577,577,144,202,0,139,438,21,12,24.0,9.717131997085989,0.9756509335453177,120,174,174,0,-355.0686649151554,611.4520198799502,-1567.7077748371662,0,0.0,1000.0,43.744245042783916,-956.2557549572161,43.744245042783916,0.24090121317157712,17,False,0.39002933435311954,True,False
7c7e3ea80277,cbf96cb5a5c4,4.0,none,,factorial,2.0,net_win,6,10.0,923,611,611,146,166,0,146,465,21,11,24.0,9.773772480790047,0.9597167227289317,124,179,157,0,-377.9518034909422,708.5340589713063,-1657.050050756006,0,0.0,1000.0,51.484008215300776,-948.5159917846993,51.484008215300776,0.23895253682487724,17,False,0.4275876028295268,True,False
459eeafc30f8,cbf96cb5a5c4,4.0,none,,factorial,2.0,be_or_win,6,10.0,923,611,611,146,166,0,146,465,21,11,24.0,9.773772480790047,0.9597167227289317,124,179,157,0,-377.9518034909422,708.5340589713063,-1657.050050756006,0,0.0,1000.0,51.484008215300776,-948.5159917846993,51.484008215300776,0.23895253682487724,17,False,0.4275876028295268,True,False
1ceb04973045,a62dfbec13fe,4.0,entry,0.5,fixed,1.0,recovery,6,10.0,923,812,812,111,0,0,105,707,32,32,1.0,2.8044633763346307,0.5786076679446389,54,104,0,104,-578.6076679446385,222.01896231866112,-800.6266302632996,0,0.0,1000.0,421.39233205536107,-578.6076679446389,421.39233205536107,0.12931034482758622,17,False,0.27730649209812874,True,False
5ee8c1c7cdc9,a62dfbec13fe,4.0,entry,0.5,double,1.5,recovery,6,10.0,923,510,510,74,339,0,62,448,31,31,7.59375,9.753473916991755,0.9865386025617138,47,136,110,26,-386.4729135353248,253.60048176209767,-1237.3405189566,0,0.0,1000.0,16.259962805497,-983.740037194503,16.259962805497,0.12156862745098039,17,False,0.2049560956558255,True,False
1f51f4ecc198,a62dfbec13fe,4.0,entry,0.5,double,1.5,net_win,6,10.0,923,517,517,75,331,0,63,454,31,31,7.59375,9.696674218694307,0.9865294855830178,50,145,104,28,-384.9750400093382,239.74570882915486,-1223.4766290449618,0,0.0,1000.0,16.26907978419303,-983.7309202158069,16.26907978419303,0.1218568665377176,17,False,0.1959544654451625,True,False
78f21f292397,a62dfbec13fe,4.0,entry,0.5,double,1.5,be_or_win,6,10.0,923,812,812,111,0,0,105,707,32,32,7.59375,9.478328356667273,0.7652191359236198,92,408,0,1,-578.6076679446385,315.687195802071,-1072.2054641479942,0,0.0,1000.0,243.48173165407613,-756.5182683459238,243.48173165407613,0.12931034482758622,17,False,0.29442789312114287,True,False
9ddecc0821f3,a62dfbec13fe,4.0,entry,0.5,double,2.0,recovery,6,10.0,923,439,439,73,411,0,55,384,28,28,16.0,9.802615056489282,0.9874865059501583,46,155,155,0,-320.54163088950105,275.6610020270885,-1254.355158052006,0,0.0,1000.0,21.305843975081444,-978.6941560249186,21.305843975081444,0.1252847380410023,17,False,0.2197631191274294,True,False
