instrument,asset,symbol,venue,minutes,bar_open,confirmed_at,requested_bar_open,requested_confirmed_cutoff,open,high,low,close,atr,rv,expansion,ready,v1_burst,v1_route,v1_trend_side,v1_quiet_bars,v1_pending_side,v2_burst,v2_route,v2_trend_side,v2_quiet_bars,v2_pending_side
okx:LPT-USDT-SWAP:segment0,LPT,LPT-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,1.189,1.191,1.188,1.19,0.005993665948677069,0.7774892628626523,0.48200917273749305,True,False,,0,16,0,False,,0,16,0
okx:LPT-USDT-SWAP:segment0,LPT,LPT-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,1.189,1.211,1.189,1.206,0.0071369755237715654,4.524914541151722,3.6705415664441383,True,False,,0,16,0,True,progressive,1,0,0
okx:LPT-USDT-SWAP:segment0,LPT,LPT-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,1.206,1.242,1.206,1.214,0.009198620129216456,22.290319771871395,5.044153490521666,True,False,,0,16,0,False,,1,0,0
okx:LQTY-USDT-SWAP:segment0,LQTY,LQTY-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.1839,0.1843,0.1833,0.1833,0.0013371275636137362,0.7689522412686772,0.7336431760669242,True,False,,0,31,0,False,,0,0,0
okx:LQTY-USDT-SWAP:segment0,LQTY,LQTY-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.1833,0.189,0.1832,0.1877,0.001655904166212755,4.401106356330237,4.337656449415233,True,False,,0,31,0,False,,0,0,0
okx:LQTY-USDT-SWAP:segment0,LQTY,LQTY-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.188,0.1956,0.1877,0.1923,0.002101911011483272,10.730873604007932,4.770807490670313,True,False,,0,31,0,False,,0,0,0
okx:LTC-USDT-SWAP:segment0,LTC,LTC-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,44.88,45.02,44.83,44.93,0.18750591347893128,1.6864092043483778,1.0143392296381013,True,False,,1,17,0,False,,1,17,0
okx:LTC-USDT-SWAP:segment0,LTC,LTC-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,44.93,45.37,44.91,45.27,0.20696977680186482,3.6901992301510087,2.453255961186994,True,False,,1,17,0,False,,1,17,0
okx:LTC-USDT-SWAP:segment0,LTC,LTC-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,45.27,46.16,45.15,45.66,0.2643290784588743,20.792928046615668,4.8799395525603035,True,False,,1,17,0,False,,1,17,0
okx:LUNA-USDT-SWAP:segment0,LUNA,LUNA-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.04232,0.04233,0.04212,0.04215,0.00027743930380170134,0.3495206260477476,0.8182476890111817,True,False,,0,31,0,False,,0,0,0
okx:LUNA-USDT-SWAP:segment0,LUNA,LUNA-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.04215,0.0428,0.04211,0.04264,0.0003069079249587224,1.2682592139758788,2.4870304623211243,True,False,,0,31,0,False,,0,0,0
okx:LUNA-USDT-SWAP:segment0,LUNA,LUNA-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.04268,0.04393,0.04253,0.04333,0.0003849859303188136,4.6851386477610895,4.561628704075633,True,False,,0,31,0,False,,0,0,0
okx:MAGIC-USDT-SWAP:segment0,MAGIC,MAGIC-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.04022,0.04036,0.04019,0.04032,0.00021254604879082284,1.7121161238833862,0.78769774851911,True,False,,0,15,0,False,,0,0,0
okx:MAGIC-USDT-SWAP:segment0,MAGIC,MAGIC-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.04031,0.04072,0.04024,0.04061,0.0002316499024486213,4.399709329831161,2.258334147968063,True,False,,0,15,0,False,,0,0,0
okx:MAGIC-USDT-SWAP:segment0,MAGIC,MAGIC-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.04062,0.04186,0.04062,0.04114,0.0003043891951308627,17.932327990636576,5.396073932201394,True,False,,0,15,0,False,,0,0,0
okx:MANA-USDT-SWAP:segment0,MANA,MANA-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.06367,0.06374,0.06345,0.0635,0.00032777633343131945,1.1106259532852827,0.876974918547626,True,False,,0,36,0,False,,1,0,0
okx:MANA-USDT-SWAP:segment0,MANA,MANA-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.06349,0.06462,0.06347,0.06435,0.0003865065953290822,1.8261641322998639,3.5084900363648837,True,False,,0,36,0,False,,1,0,0
okx:MANA-USDT-SWAP:segment0,MANA,MANA-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.06435,0.06649,0.0643,0.0648,0.0005153275528055762,13.336548179376859,5.666138757956697,True,False,,0,36,0,False,,1,0,0
okx:MASK-USDT-SWAP:segment0,MASK,MASK-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.3648,0.3656,0.3636,0.3649,0.004200752273974545,0.3975914362176628,0.45766161941978695,True,False,,0,14,0,False,,1,0,0
okx:MASK-USDT-SWAP:segment0,MASK,MASK-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.3646,0.3665,0.3633,0.3655,0.004129269968690647,0.453835860838537,0.7617683194092039,True,False,,0,14,0,False,,1,0,0
okx:MASK-USDT-SWAP:segment0,MASK,MASK-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.3654,0.3753,0.3642,0.3676,0.004627179256641315,3.0008385370205173,2.688126493100112,True,False,,0,14,0,False,,1,0,0
okx:ME-USDT-SWAP:segment0,ME,ME-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.0573,0.0576,0.05722,0.05751,0.0004588016524548155,1.6938775510204083,0.8174445805097811,True,False,,0,12,0,False,,0,0,0
okx:ME-USDT-SWAP:segment0,ME,ME-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.05752,0.05829,0.0575,0.05819,0.00048245867727947145,1.603811387568726,1.7218769718310925,True,False,,0,12,0,False,,0,0,0
okx:ME-USDT-SWAP:segment0,ME,ME-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.05818,0.06009,0.05814,0.05937,0.000587283057473795,6.8058465602737055,4.041796928590495,True,False,,0,12,0,False,,0,0,0
okx:MEGA-USDT-SWAP:segment0,MEGA,MEGA-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.03207,0.03217,0.03189,0.03194,0.00037187868602318674,1.3434577193167563,0.7388910164989736,True,False,,0,26,0,False,,0,26,0
okx:MEGA-USDT-SWAP:segment0,MEGA,MEGA-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.03194,0.03232,0.03187,0.03225,0.0003774587798786733,0.8653016506471249,1.2100720393852886,True,False,,0,26,0,False,,0,26,0
okx:MEGA-USDT-SWAP:segment0,MEGA,MEGA-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.03223,0.03331,0.03214,0.03285,0.00043406886703019646,4.573671925358982,3.099676209349458,True,False,,0,26,0,False,,0,26,0
okx:MEME-USDT-SWAP:segment0,MEME,MEME-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.0004611,0.000462,0.0004586,0.0004592,3.6227800271230895e-06,2.309111267400132,0.9340872455522178,True,False,,0,17,0,False,,0,0,0
okx:MEME-USDT-SWAP:segment0,MEME,MEME-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.000459,0.000469,0.000459,0.0004667,4.078295739471442e-06,1.3361629296650224,2.760311121606021,True,False,,0,17,0,False,,0,0,0
okx:MEME-USDT-SWAP:segment0,MEME,MEME-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.0004669,0.0004853,0.0004663,0.0004743,5.144131758080623e-06,11.082172235000584,4.658808780371191,True,False,,0,17,0,False,,0,0,0
okx:MERL-USDT-SWAP:segment0,MERL,MERL-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.01773,0.01776,0.0176,0.01763,0.00013500177638979153,3.046987938835813,1.2022948552483839,True,False,,0,15,0,False,,0,15,0
okx:MERL-USDT-SWAP:segment0,MERL,MERL-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.01763,0.01792,0.0176,0.01788,0.00014821593521909194,2.419244233454146,2.3703391803975915,True,False,,0,15,0,False,,0,15,0
okx:MERL-USDT-SWAP:segment0,MERL,MERL-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.01789,0.01846,0.01786,0.01817,0.00018048622556058537,13.413166151350692,4.048147718483059,True,False,,0,15,0,False,,0,15,0
okx:MET-USDT-SWAP:segment0,MET,MET-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.1727,0.1729,0.1718,0.1726,0.003000621230006769,0.4428076367309881,0.3495589195388887,True,False,,0,13,0,False,,1,0,0
okx:MET-USDT-SWAP:segment0,MET,MET-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.1726,0.1774,0.1725,0.1769,0.003136291142149144,0.7294350331954695,1.6329951781314838,True,False,,0,13,0,False,,1,0,0
okx:MET-USDT-SWAP:segment0,MET,MET-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.1769,0.1824,0.1767,0.1819,0.0033194132034242057,4.3181875425490555,1.8174333126783901,True,False,,0,13,0,False,,1,0,0
okx:METIS-USDT-SWAP:segment0,METIS,METIS-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,2.32,2.324,2.308,2.314,0.019778332493172648,1.7981959422929175,0.7972505438071014,True,False,,0,35,0,False,,0,0,0
okx:METIS-USDT-SWAP:segment0,METIS,METIS-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,2.314,2.383,2.314,2.378,0.023294165886517455,1.6088891315624232,3.4886661969009927,True,False,,0,35,0,False,,0,0,0
okx:METIS-USDT-SWAP:segment0,METIS,METIS-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,2.377,2.457,2.371,2.403,0.027773154037480485,14.887472041545621,3.6919115463918035,True,False,,0,35,0,False,,0,0,0
okx:MEW-USDT-SWAP:segment0,MEW,MEW-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.0003238,0.0003244,0.0003214,0.0003214,2.253429630509662e-06,3.155520574562806,1.3661195090500744,True,False,,0,24,0,False,,1,0,0
okx:MEW-USDT-SWAP:segment0,MEW,MEW-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.0003215,0.0003334,0.0003211,0.0003319,2.971041799758974e-06,5.0730255552549375,5.458346616849143,True,False,,0,24,0,False,,1,0,0
okx:MEW-USDT-SWAP:segment0,MEW,MEW-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.000332,0.0003418,0.000332,0.0003349,3.4659673854904775e-06,18.150773544531077,3.332164495566223,True,False,,0,24,0,False,,1,0,0
okx:MINA-USDT-SWAP:segment0,MINA,MINA-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.0404,0.04041,0.0401,0.04013,0.00027052350794886943,2.9692544377584675,1.1997707360577894,True,False,,0,24,0,False,,1,0,0
okx:MINA-USDT-SWAP:segment0,MINA,MINA-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.04012,0.04084,0.04012,0.0407,0.0003026289716668073,1.3377589378549148,2.6615062234668447,True,False,,0,24,0,False,,1,0,0
okx:MINA-USDT-SWAP:segment0,MINA,MINA-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.04073,0.04169,0.04071,0.04116,0.00035172690226203517,11.046250190437243,3.2713325315395845,True,False,,0,24,0,False,,1,0,0
okx:MMT-USDT-SWAP:segment0,MMT,MMT-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.164,0.1674,0.1639,0.1669,0.002302790114825897,1.5950259815731123,1.5832110533500134,True,False,,0,19,0,False,,0,0,0
okx:MMT-USDT-SWAP:segment0,MMT,MMT-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.1669,0.1679,0.1653,0.1671,0.002324019392338332,1.5160262133978386,1.1290651211591487,True,False,,0,19,0,False,,0,0,0
okx:MMT-USDT-SWAP:segment0,MMT,MMT-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.1671,0.1783,0.167,0.1778,0.0029651608643141637,8.639962468636009,4.862265795738643,True,False,,0,19,0,False,,0,0,0
okx:MON-USDT-SWAP:segment0,MON,MON-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.02195,0.0221,0.02169,0.02173,0.0002662348514140676,1.8937441952614464,1.606734214474293,True,False,,0,14,0,False,,0,14,0
okx:MON-USDT-SWAP:segment0,MON,MON-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.02174,0.02209,0.02165,0.02201,0.00027864664774163416,1.84180448470302,1.6526761904499112,True,False,,0,14,0,False,,0,14,0
okx:MON-USDT-SWAP:segment0,MON,MON-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.02201,0.02233,0.02182,0.02188,0.00029517188718866026,4.5661734712081925,1.8302750244204644,True,False,,0,14,0,False,,0,14,0
okx:MOODENG-USDT-SWAP:segment0,MOODENG,MOODENG-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.03563,0.03563,0.03543,0.03545,0.00026656328676550304,2.2968117755145925,0.7751528552008703,True,False,,0,24,0,False,,0,0,0
okx:MOODENG-USDT-SWAP:segment0,MOODENG,MOODENG-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.03546,0.03652,0.03543,0.03639,0.00032538019485368094,2.990803326883936,4.089085234602737,True,False,,0,24,0,True,progressive,1,0,0
okx:MOODENG-USDT-SWAP:segment0,MOODENG,MOODENG-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.03641,0.03757,0.03632,0.03686,0.00039142446664984667,11.73327506464183,3.8416597560958166,True,False,,0,24,0,False,,1,0,0
okx:MORPHO-USDT-SWAP:segment0,MORPHO,MORPHO-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,2.0601,2.0741,2.0469,2.0543,0.023853664992543346,2.1563987488100094,1.1527253139370073,True,False,,0,18,0,False,,0,0,0
okx:MORPHO-USDT-SWAP:segment0,MORPHO,MORPHO-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,2.0538,2.1117,2.0517,2.0869,0.02643554606450454,2.5282265587104957,2.5153367425406556,True,False,,0,18,0,False,,0,0,0
okx:MORPHO-USDT-SWAP:segment0,MORPHO,MORPHO-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,2.0869,2.1588,2.0869,2.1296,0.029683007059897064,6.598186634827059,2.7198227653235887,True,False,,0,18,0,False,,0,0,0
okx:MOVE-USDT-SWAP:segment0,MOVE,MOVE-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.005933,0.005954,0.005898,0.005928,7.03973539221005e-05,0.737987703160002,0.783163739642525,True,False,,0,20,0,False,,0,0,0
okx:MOVE-USDT-SWAP:segment0,MOVE,MOVE-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.005928,0.00608,0.005923,0.006034,7.658325721337904e-05,1.4270149182593774,2.230197461309857,True,False,,0,20,0,False,,0,0,0
okx:MOVE-USDT-SWAP:segment0,MOVE,MOVE-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.006037,0.006241,0.006037,0.00614,8.58987388409948e-05,3.7407553518398386,2.702940662647044,True,False,,0,20,0,False,,0,0,0
okx:MUBARAK-USDT-SWAP:segment0,MUBARAK,MUBARAK-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.019188,0.01955,0.018372,0.019479,0.0005499280959848928,20.776380110222,2.348415217228709,True,False,,0,26,0,False,,1,0,0
okx:MUBARAK-USDT-SWAP:segment0,MUBARAK,MUBARAK-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.01948,0.020157,0.019279,0.020001,0.0005733618034145434,34.73359310363234,1.5965723635697278,True,False,,0,26,0,False,,1,0,0
okx:MUBARAK-USDT-SWAP:segment0,MUBARAK,MUBARAK-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.020006,0.023795,0.020004,0.023296,0.0008034073888849331,122.28290372529375,6.617113273687885,True,False,,0,26,0,False,,1,0,0
okx:NEAR-USDT-SWAP:segment0,NEAR,NEAR-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,1.622,1.623,1.613,1.619,0.014820376126103499,1.0366121919644549,0.6582769580106278,True,False,,0,19,0,False,,0,0,0
okx:NEAR-USDT-SWAP:segment0,NEAR,NEAR-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,1.619,1.64,1.619,1.638,0.015261777831381813,1.733181951803269,1.4169680864584862,True,False,,0,19,0,False,,0,0,0
okx:NEAR-USDT-SWAP:segment0,NEAR,NEAR-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,1.638,1.696,1.634,1.66,0.0186002222719974,10.088969079537266,4.062436282653351,True,False,,0,19,0,False,,0,0,0
okx:NEIRO-USDT-SWAP:segment0,NEIRO,NEIRO-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,6.316e-05,6.317e-05,6.274e-05,6.3e-05,4.963795411024163e-07,1.6472765806345187,0.8574522356256074,True,False,,0,14,0,False,,0,0,0
okx:NEIRO-USDT-SWAP:segment0,NEIRO,NEIRO-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,6.298e-05,6.452e-05,6.292e-05,6.427e-05,5.75209573880815e-07,3.497602451510805,3.2233399395279987,True,False,,0,14,0,False,,0,0,0
okx:NEIRO-USDT-SWAP:segment0,NEIRO,NEIRO-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,6.43e-05,6.71e-05,6.428e-05,6.526e-05,7.36266032889328e-07,15.292342973099592,4.919945926676078,True,False,,0,14,0,False,,0,0,0
okx:NEO-USDT-SWAP:segment0,NEO,NEO-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,1.716,1.721,1.714,1.72,0.010679696258579329,2.3111751389174726,0.638525927973734,True,False,,0,18,0,False,,0,18,0
okx:NEO-USDT-SWAP:segment0,NEO,NEO-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,1.718,1.737,1.717,1.732,0.011345432240109378,1.2023774724739356,1.8727124363610437,True,False,,0,18,0,False,,0,18,0
okx:NEO-USDT-SWAP:segment0,NEO,NEO-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,1.732,1.777,1.731,1.747,0.013820758508672981,7.582667982416794,4.054495150689503,True,False,,0,18,0,False,,0,18,0
okx:NES-USDT-SWAP:segment0,NES,NES-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.2128,0.2161,0.2116,0.2148,0.0025049417549818354,7.445960125918154,1.913691870534782,True,False,,0,34,0,True,progressive,1,0,0
okx:NES-USDT-SWAP:segment0,NES,NES-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.2146,0.2152,0.2135,0.2142,0.002447445915340276,1.9338929695697797,0.678658494401733,True,False,,0,34,0,False,,1,0,0
okx:NES-USDT-SWAP:segment0,NES,NES-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.2142,0.2184,0.2136,0.2158,0.0026154854928159706,6.578773797031929,1.961228221597959,True,False,,0,34,0,False,,1,0,0
okx:NIGHT-USDT-SWAP:segment0,NIGHT,NIGHT-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.017842,0.01796,0.017827,0.017904,0.00020243464657121395,0.7969579442289775,0.6401131273973446,True,False,,0,26,0,False,,0,26,0
okx:NIGHT-USDT-SWAP:segment0,NIGHT,NIGHT-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.017904,0.018372,0.017856,0.018332,0.00022483217181612717,2.8686325915975126,2.5489707850897787,True,False,,0,26,0,False,,0,26,0
okx:NIGHT-USDT-SWAP:segment0,NIGHT,NIGHT-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.018328,0.019096,0.018303,0.018533,0.00026541558811497514,12.322456021904655,3.5270753006314948,True,False,,0,26,0,False,,0,26,0
okx:NMR-USDT-SWAP:segment0,NMR,NMR-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,7.938,7.96,7.935,7.94,0.04225578806231495,0.9230595157275402,0.5736160957459954,True,False,,0,21,0,False,,0,0,0
okx:NMR-USDT-SWAP:segment0,NMR,NMR-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,7.936,8.052,7.936,8.052,0.047523231772149566,1.6745659314875645,2.7451860518832008,True,False,,0,21,0,False,,0,0,0
okx:NMR-USDT-SWAP:segment0,NMR,NMR-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,8.043,8.469,8.038,8.283,0.07491442950271024,26.41905208822149,9.06924853230587,True,False,,0,21,0,False,,0,0,0
okx:NOT-USDT-SWAP:segment0,NOT,NOT-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.0003804,0.0003808,0.0003796,0.0003801,2.620845771860846e-06,0.47509195109347563,0.4395376414891292,True,False,,0,52,0,False,,0,0,0
okx:NOT-USDT-SWAP:segment0,NOT,NOT-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.00038,0.0003846,0.0003795,0.0003828,2.7979282167279297e-06,0.8578678439429971,1.9459367104913339,True,False,,0,52,0,False,,0,0,0
okx:NOT-USDT-SWAP:segment0,NOT,NOT-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.000383,0.0003923,0.0003824,0.0003859,3.3052190583902184e-06,10.380340124236996,3.538332377796898,True,False,,0,52,0,False,,0,0,0
okx:O-USDT-SWAP:segment0,O,O-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.4834,0.4956,0.4832,0.4885,0.010652801056430567,2.2369902035711804,1.1788863951539632,True,False,,0,50,0,False,,1,0,0
okx:O-USDT-SWAP:segment0,O,O-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.4886,0.4921,0.4869,0.4907,0.010263315266685526,1.6856110609323978,0.4881345265394777,True,False,,0,50,0,False,,1,0,0
okx:O-USDT-SWAP:segment0,O,O-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.4908,0.5004,0.4814,0.4839,0.010887364176207986,7.655703724176052,1.8512536647562121,True,False,,0,50,0,False,,1,0,0
okx:OFC-USDT-SWAP:segment0,OFC,OFC-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.008801,0.00883,0.008702,0.008744,0.0002182600481569392,0.31560534549690805,0.5683757623214182,True,False,,0,39,0,False,,0,0,0
okx:OFC-USDT-SWAP:segment0,OFC,OFC-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.008744,0.008903,0.008744,0.008889,0.00021402718757430064,0.4175055250849872,0.728488797389392,True,False,,0,39,0,False,,0,0,0
okx:OFC-USDT-SWAP:segment0,OFC,OFC-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.008884,0.009065,0.008835,0.008999,0.00021516810274756483,1.039934892024273,1.0746298290732508,True,False,,0,39,0,False,,0,0,0
okx:OKB-USDT-SWAP:segment0,OKB,OKB-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,101.61,101.8,98.84,99.54,0.9963359220507809,5.302566563676734,3.501778173427197,True,False,,0,32,0,False,,0,0,0
okx:OKB-USDT-SWAP:segment0,OKB,OKB-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,99.51,101.36,98.87,100.88,1.1030262133328677,3.9032539486191227,2.4991571064453555,True,False,,0,32,0,False,,0,0,0
okx:OKB-USDT-SWAP:segment0,OKB,OKB-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,100.89,103.88,100.39,101.53,1.273524340951948,7.773715919065103,3.1640227202350215,True,False,,0,32,0,False,,0,0,0
