id,bb_length,bb_mult,stop_fraction,stoch_length,k_smooth,d_smooth,oversold,partial_fraction,be_cost_fraction,eligible,neighborhood_median_usdt,worst_net_mark,tv_stats_total_entries,tv_stats_natural,tv_stats_censored,tv_stats_wins,tv_stats_losses,tv_stats_win_rate,tv_stats_gross_r,tv_stats_net_r,tv_stats_mean_net_r,tv_stats_profit_factor,tv_stats_avg_win_r,tv_stats_avg_loss_r,tv_stats_max_realized_drawdown_r,tv_stats_max_realized_drawdown_usdt,tv_stats_max_loss_streak,tv_stats_gross_pnl,tv_stats_fees,tv_stats_net_pnl,tv_stats_partial,tv_stats_mean_hold_hours,tv_stats_boundary_mark_net_r,tv_stats_boundary_mark_net_pnl,tv_stats_ambiguous_bar_count,tv_stats_entries_open_beyond_target,tv_stats_same_open_be_approximations,tv_stats_marketable_be_approximations,tv_stats_cash_profit_factor,tv_equity_net_liquidation_mark_usdt,tv_equity_gross_mark_usdt,tv_equity_close_mtm_drawdown_usdt,tv_equity_close_mtm_drawdown_percent,tv_equity_ending_equity,tv_control_paired_n,tv_control_unpaired_n,tv_control_drawn,tv_control_censored,tv_control_paired_actual_mean_bp,tv_control_random_mean_bp,tv_control_excess_mean_bp,tv_control_month_blocks,tv_control_p,tv_control_all_boundary_mark_excess_bp,adverse_first_stats_total_entries,adverse_first_stats_natural,adverse_first_stats_censored,adverse_first_stats_wins,adverse_first_stats_losses,adverse_first_stats_win_rate,adverse_first_stats_gross_r,adverse_first_stats_net_r,adverse_first_stats_mean_net_r,adverse_first_stats_profit_factor,adverse_first_stats_avg_win_r,adverse_first_stats_avg_loss_r,adverse_first_stats_max_realized_drawdown_r,adverse_first_stats_max_realized_drawdown_usdt,adverse_first_stats_max_loss_streak,adverse_first_stats_gross_pnl,adverse_first_stats_fees,adverse_first_stats_net_pnl,adverse_first_stats_partial,adverse_first_stats_mean_hold_hours,adverse_first_stats_boundary_mark_net_r,adverse_first_stats_boundary_mark_net_pnl,adverse_first_stats_ambiguous_bar_count,adverse_first_stats_entries_open_beyond_target,adverse_first_stats_same_open_be_approximations,adverse_first_stats_marketable_be_approximations,adverse_first_stats_cash_profit_factor,adverse_first_equity_net_liquidation_mark_usdt,adverse_first_equity_gross_mark_usdt,adverse_first_equity_close_mtm_drawdown_usdt,adverse_first_equity_close_mtm_drawdown_percent,adverse_first_equity_ending_equity,adverse_first_control_paired_n,adverse_first_control_unpaired_n,adverse_first_control_drawn,adverse_first_control_censored,adverse_first_control_paired_actual_mean_bp,adverse_first_control_random_mean_bp,adverse_first_control_excess_mean_bp,adverse_first_control_month_blocks,adverse_first_control_p,adverse_first_control_all_boundary_mark_excess_bp
bb20_m2_sl1,20,2.0,0.01,5,3,3,20.0,0.5,0.0,True,-58461.42811850004,-49155.260385000016,196,196,0,56,140,0.2857142857142857,-12.158927237945594,-51.378556272712,-0.2621354911873061,0.438515053719926,0.7165397027384743,-0.6536055687576182,60.6155451101348,54609.67310900004,15,-17875.287,31279.973384999998,-49155.260385,130,7.448979591836735,0.0,0.0,42,0,0,21,0.34723310620999376,-49155.260385,-17875.286999999997,55229.74852900001,52.217027804833,50844.739615,196,0,0,0,-26.21354911873062,,,20,1.0,,196,196,0,56,140,0.2857142857142857,-12.158927237945594,-51.378556272712,-0.2621354911873061,0.438515053719926,0.7165397027384743,-0.6536055687576182,60.6155451101348,54609.67310900004,15,-17875.287,31279.973384999998,-49155.260385,130,7.450255102040816,0.0,0.0,42,0,0,21,0.34723310620999376,-49155.260385000016,-17875.286999999997,55229.748529000026,52.217027804833016,50844.739614999984,196,0,0,0,-26.21354911873062,,,20,1.0,
bb20_m2_sl1.5,20,2.0,0.015,5,3,3,20.0,0.5,0.0,True,-58461.42811850004,-58461.42811850004,194,194,0,55,139,0.28350515463917525,-15.667880611282515,-41.54583904160271,-0.21415380949279747,0.3913246148886748,0.48564203696519287,-0.4910514465804914,48.17589755061718,64082.957981500105,15,-27437.463500000034,31023.964618500002,-58461.428118500044,149,7.914948453608248,0.0,0.0,60,0,0,38,0.30872690810773074,-58461.42811850004,-27437.46350000004,64703.03340150004,61.07705322414676,41538.57188149996,194,0,0,0,-32.12307142391962,,,20,1.0,,194,194,0,55,139,0.28350515463917525,-15.667880611282515,-41.54583904160271,-0.21415380949279747,0.3913246148886748,0.48564203696519287,-0.4910514465804914,48.17589755061718,64082.957981500105,15,-27437.463500000034,31023.964618500002,-58461.428118500044,149,7.916237113402062,0.0,0.0,60,0,0,38,0.30872690810773074,-58461.42811850004,-27437.46350000004,64703.03340150004,61.07705322414676,41538.57188149996,194,0,0,0,-32.12307142391962,,,20,1.0,
bb20_m2_sl2,20,2.0,0.02,5,3,3,20.0,0.5,0.0,True,-58461.42811850004,-53825.86265100005,194,194,0,56,138,0.28865979381443296,-9.154436910883325,-28.56471132709825,-0.14724078003658891,0.44758959893744493,0.413294809634916,-0.3747044975844459,33.037255208859094,58754.382850000075,15,-22799.941000000028,31025.921651,-53825.86265100003,165,8.407646048109966,0.0,0.0,76,0,0,51,0.36598835595931906,-53825.86265100005,-22799.94100000002,59374.458270000054,56.41615260102418,46174.13734899995,194,0,0,0,-29.448156007317785,,,20,1.0,,194,194,0,56,138,0.28865979381443296,-9.154436910883325,-28.56471132709825,-0.14724078003658891,0.44758959893744493,0.413294809634916,-0.3747044975844459,33.037255208859094,58754.382850000075,15,-22799.941000000028,31025.921651,-53825.86265100003,165,8.40893470790378,0.0,0.0,76,0,0,51,0.36598835595931906,-53825.86265100005,-22799.94100000002,59374.458270000054,56.41615260102418,46174.13734899995,194,0,0,0,-29.448156007317785,,,20,1.0,
bb20_m2_sl3,20,2.0,0.03,5,3,3,20.0,0.5,0.0,True,-59830.872732000054,-56836.91284700005,192,192,0,58,134,0.3020833333333333,-7.655527909673657,-20.466033713761124,-0.10659392559250586,0.4338091056249798,0.2703594003871351,-0.2697528278822012,24.09487266259535,63157.82213200009,14,-26201.711000000054,30635.201847000008,-56836.91284700005,175,8.972222222222221,0.0,0.0,84,0,0,59,0.358019511119573,-56836.91284700005,-26201.711000000054,63481.52785200003,59.696899383352374,43163.08715299995,192,0,0,0,-31.97817767775175,,,20,1.0,,192,192,0,58,134,0.3020833333333333,-7.655527909673657,-20.466033713761124,-0.10659392559250586,0.4338091056249798,0.2703594003871351,-0.2697528278822012,24.09487266259535,63157.82213200009,14,-26201.711000000054,30635.201847000008,-56836.91284700005,175,8.973524305555555,0.0,0.0,84,0,0,59,0.358019511119573,-56836.91284700005,-26201.711000000054,63481.52785200003,59.696899383352374,43163.08715299995,192,0,0,0,-31.97817767775175,,,20,1.0,
bb20_m2_sl4,20,2.0,0.04,5,3,3,20.0,0.5,0.0,True,-60244.60924000005,-59830.872732000054,191,191,0,59,132,0.3089005235602094,-6.779624621903678,-16.336972270338087,-0.08553388623213658,0.4188776938500931,0.199590215979185,-0.2129757197962879,19.058601481963763,66151.78201700008,14,-29321.45200000004,30509.420732000002,-59830.87273200005,179,9.171029668411867,0.0,0.0,87,0,0,62,0.34658268913754403,-59830.872732000054,-29321.45200000005,66475.48773700003,62.51236599325074,40169.127267999946,191,0,0,0,-34.213554492854634,,,20,1.0,,191,191,0,59,132,0.3089005235602094,-6.779624621903678,-16.336972270338087,-0.08553388623213658,0.4188776938500931,0.199590215979185,-0.2129757197962879,19.058601481963763,66151.78201700008,14,-29321.45200000004,30509.420732000002,-59830.87273200005,179,9.172338568935428,0.0,0.0,87,0,0,62,0.34658268913754403,-59830.872732000054,-29321.45200000005,66475.48773700003,62.51236599325074,40169.127267999946,191,0,0,0,-34.213554492854634,,,20,1.0,
bb20_m2_sl5,20,2.0,0.05,5,3,3,20.0,0.5,0.0,True,-83797.88325999992,-60244.60924000005,190,190,0,58,132,0.30526315789473685,-5.648489820356434,-13.253538444331408,-0.0697554654964811,0.4151658375750263,0.162215640232281,-0.17168216346820991,15.430841813631947,66565.51852500008,14,-29866.02000000004,30378.58924,-60244.60924000004,184,9.243859649122806,0.0,0.0,93,0,0,68,0.34474995306937556,-60244.60924000005,-29866.020000000048,66889.22424500002,62.90143644453031,39755.39075999995,190,0,0,0,-34.877732748240554,,,20,1.0,,190,190,0,58,132,0.30526315789473685,-5.648489820356434,-13.253538444331408,-0.0697554654964811,0.4151658375750263,0.162215640232281,-0.17168216346820991,15.430841813631947,66565.51852500008,14,-29866.02000000004,30378.58924,-60244.60924000004,184,9.24517543859649,0.0,0.0,93,0,0,68,0.34474995306937556,-60244.60924000005,-29866.020000000048,66889.22424500002,62.90143644453031,39755.39075999995,190,0,0,0,-34.877732748240554,,,20,1.0,
bb20_m2.5_sl0.3,20,2.5,0.003,5,3,3,20.0,0.5,0.0,False,,-625.7132027999905,2,2,0,0,2,0.0,-1.999999999999959,-3.335333333333292,-1.667666666666646,0.0,,-1.667666666666646,3.335333333333292,625.7132027999919,2,-375.20279999999184,250.5104028,-625.7132027999919,0,0.20833333333333331,0.0,0.0,0,0,0,0,0.0,-625.7132027999905,-375.2027999999991,625.7132027999905,0.6257132027999905,99374.28679720001,2,0,0,0,-50.02999999999939,,,2,1.0,,2,2,0,0,2,0.0,-1.999999999999959,-3.335333333333292,-1.667666666666646,0.0,,-1.667666666666646,3.335333333333292,625.7132027999919,2,-375.20279999999184,250.5104028,-625.7132027999919,0,0.20833333333333331,0.0,0.0,0,0,0,0,0.0,-625.7132027999905,-375.2027999999991,625.7132027999905,0.6257132027999905,99374.28679720001,2,0,0,0,-50.02999999999939,,,2,1.0,
bb20_m2.5_sl0.5,20,2.5,0.005,5,3,3,20.0,0.5,0.0,False,,-876.0985380000056,2,2,0,0,2,0.0,-2.00000000000001,-2.8020000000000103,-1.4010000000000051,0.0,,-1.4010000000000051,2.8020000000000103,876.0985380000034,2,-625.3380000000034,250.760538,-876.0985380000034,0,0.375,0.0,0.0,0,0,0,0,0.0,-876.0985380000056,-625.3380000000034,876.0985380000056,0.8760985380000056,99123.901462,2,0,0,0,-70.05000000000027,,,2,1.0,,2,2,0,0,2,0.0,-2.00000000000001,-2.8020000000000103,-1.4010000000000051,0.0,,-1.4010000000000051,2.8020000000000103,876.0985380000034,2,-625.3380000000034,250.760538,-876.0985380000034,0,0.375,0.0,0.0,0,0,0,0,0.0,-876.0985380000056,-625.3380000000034,876.0985380000056,0.8760985380000056,99123.901462,2,0,0,0,-70.05000000000027,,,2,1.0,
bb20_m2.5_sl0.75,20,2.5,0.0075,5,3,3,20.0,0.5,0.0,False,,-690.2801552500023,2,2,0,0,2,0.0,-0.8364008179959006,-1.3705705521472298,-0.6852852760736149,0.0,,-0.6852852760736149,1.3705705521472298,690.2801552499955,2,-439.70524999999543,250.57490525,-690.2801552499955,1,1.125,0.0,0.0,0,0,0,0,0.0,-690.2801552500023,-439.70524999999907,1029.3789152499958,1.029378915249996,99309.71984475,2,0,0,0,-51.39639570552112,,,2,1.0,,2,2,0,0,2,0.0,-0.8364008179959006,-1.3705705521472298,-0.6852852760736149,0.0,,-0.6852852760736149,1.3705705521472298,690.2801552499955,2,-439.70524999999543,250.57490525,-690.2801552499955,1,1.125,0.0,0.0,0,0,0,0,0.0,-690.2801552500023,-439.70524999999907,1029.3789152499958,1.029378915249996,99309.71984475,2,0,0,0,-51.39639570552112,,,2,1.0,
bb20_m2.5_sl1,20,2.5,0.01,5,3,3,20.0,0.5,0.0,False,,-860.37182700001,2,2,0,0,2,0.0,-0.877300613496938,-1.278177914110435,-0.6390889570552175,0.0,,-0.6390889570552175,1.278177914110435,860.371827000004,2,-609.627000000004,250.744827,-860.371827000004,1,1.1666666666666665,0.0,0.0,0,0,0,0,0.0,-860.37182700001,-609.6270000000077,1199.4705870000034,1.1994705870000035,99139.62817299999,2,0,0,0,-63.90889570552175,,,2,1.0,,2,2,0,0,2,0.0,-0.877300613496938,-1.278177914110435,-0.6390889570552175,0.0,,-0.6390889570552175,1.278177914110435,860.371827000004,2,-609.627000000004,250.744827,-860.371827000004,1,1.1666666666666665,0.0,0.0,0,0,0,0,0.0,-860.37182700001,-609.6270000000077,1199.4705870000034,1.1994705870000035,99139.62817299999,2,0,0,0,-63.90889570552175,,,2,1.0,
bb20_m2.5_sl1.5,20,2.5,0.015,5,3,3,20.0,0.5,0.0,False,,-1200.5551704999962,2,2,0,0,2,0.0,-0.9182004089979472,-1.1857852760736118,-0.5928926380368059,0.0,,-0.5928926380368059,1.1857852760736118,1200.555170499992,2,-949.4704999999922,251.0846705,-1200.555170499992,1,1.25,0.0,0.0,0,0,0,0,0.0,-1200.5551704999962,-949.4704999999958,1539.6539304999897,1.5396539304999897,98799.4448295,2,0,0,0,-88.93389570552088,,,2,1.0,,2,2,0,0,2,0.0,-0.9182004089979472,-1.1857852760736118,-0.5928926380368059,0.0,,-0.5928926380368059,1.1857852760736118,1200.555170499992,2,-949.4704999999922,251.0846705,-1200.555170499992,1,1.25,0.0,0.0,0,0,0,0,0.0,-1200.5551704999962,-949.4704999999958,1539.6539304999897,1.5396539304999897,98799.4448295,2,0,0,0,-88.93389570552088,,,2,1.0,
bb20_m2.5_sl2,20,2.5,0.02,5,3,3,20.0,0.5,0.0,False,,-1540.738513999997,2,2,0,0,2,0.0,-0.9386503067484622,-1.1395889570552107,-0.5697944785276053,0.0,,-0.5697944785276053,1.1395889570552107,1540.7385139999947,2,-1289.3139999999948,251.424514,-1540.7385139999947,1,1.25,0.0,0.0,0,0,0,0,0.0,-1540.738513999997,-1289.3139999999985,1879.8372739999904,1.8798372739999907,98459.261486,2,0,0,0,-113.95889570552107,,,2,1.0,,2,2,0,0,2,0.0,-0.9386503067484622,-1.1395889570552107,-0.5697944785276053,0.0,,-0.5697944785276053,1.1395889570552107,1540.7385139999947,2,-1289.3139999999948,251.424514,-1540.7385139999947,1,1.25,0.0,0.0,0,0,0,0,0.0,-1540.738513999997,-1289.3139999999985,1879.8372739999904,1.8798372739999907,98459.261486,2,0,0,0,-113.95889570552107,,,2,1.0,
bb20_m2.5_sl3,20,2.5,0.03,5,3,3,20.0,0.5,0.0,False,,-2221.1052009999985,2,2,0,0,2,0.0,-0.9591002044989776,-1.09339263803681,-0.546696319018405,0.0,,-0.546696319018405,1.09339263803681,2221.1052010000003,2,-1969.0010000000002,252.104201,-2221.1052010000003,1,2.0416666666666665,0.0,0.0,0,0,0,0,0.0,-2221.1052009999985,-1969.0010000000038,2560.203960999992,2.560203960999992,97778.894799,2,0,0,0,-164.00889570552147,,,2,1.0,,2,2,0,0,2,0.0,-0.9591002044989776,-1.09339263803681,-0.546696319018405,0.0,,-0.546696319018405,1.09339263803681,2221.1052010000003,2,-1969.0010000000002,252.104201,-2221.1052010000003,1,2.0416666666666665,0.0,0.0,0,0,0,0,0.0,-2221.1052009999985,-1969.0010000000038,2560.203960999992,2.560203960999992,97778.894799,2,0,0,0,-164.00889570552147,,,2,1.0,
bb20_m2.5_sl4,20,2.5,0.04,5,3,3,20.0,0.5,0.0,False,,-2901.471888,2,2,0,0,2,0.0,-0.969325153374235,-1.0702944785276094,-0.5351472392638047,0.0,,-0.5351472392638047,1.0702944785276094,2901.4718880000055,2,-2648.6880000000056,252.783888,-2901.4718880000055,1,2.625,0.0,0.0,0,0,0,0,0.0,-2901.471888,-2648.688000000009,3240.570648000008,3.2405706480000083,97098.528112,2,0,0,0,-214.05889570552188,,,2,1.0,,2,2,0,0,2,0.0,-0.969325153374235,-1.0702944785276094,-0.5351472392638047,0.0,,-0.5351472392638047,1.0702944785276094,2901.4718880000055,2,-2648.6880000000056,252.783888,-2901.4718880000055,1,2.625,0.0,0.0,0,0,0,0,0.0,-2901.471888,-2648.688000000009,3240.570648000008,3.2405706480000083,97098.528112,2,0,0,0,-214.05889570552188,,,2,1.0,
bb20_m2.5_sl5,20,2.5,0.05,5,3,3,20.0,0.5,0.0,False,,-2743.315889999998,2,2,0,0,2,0.0,-0.7289687229815748,-0.8096976917045563,-0.40484884585227815,0.0,,-0.40484884585227815,0.8096976917045563,2743.3158899999985,2,-2490.6899999999987,252.62589,-2743.3158899999985,2,4.666666666666667,0.0,0.0,1,0,0,1,0.0,-2743.315889999998,-2490.6900000000023,3161.9603999999963,3.161960399999996,97256.68411,2,0,0,0,-202.42442292613904,,,2,1.0,,2,2,0,0,2,0.0,-0.7289687229815748,-0.8096976917045563,-0.40484884585227815,0.0,,-0.40484884585227815,0.8096976917045563,2743.3158899999985,2,-2490.6899999999987,252.62589,-2743.3158899999985,2,4.666666666666667,0.0,0.0,1,0,0,1,0.0,-2743.315889999998,-2490.6900000000023,3161.9603999999963,3.161960399999996,97256.68411,2,0,0,0,-202.42442292613904,,,2,1.0,
bb20_m3_sl0.3,20,3.0,0.003,5,3,3,20.0,0.5,0.0,False,,0.0,0,0,0,0,0,,0.0,0.0,,,,,0.0,0.0,0,0.0,0.0,0.0,0,,0.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,100000.0,0,0,0,0,,,,0,,,0,0,0,0,0,,0.0,0.0,,,,,0.0,0.0,0,0.0,0.0,0.0,0,,0.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,100000.0,0,0,0,0,,,,0,,
bb20_m3_sl0.5,20,3.0,0.005,5,3,3,20.0,0.5,0.0,False,,0.0,0,0,0,0,0,,0.0,0.0,,,,,0.0,0.0,0,0.0,0.0,0.0,0,,0.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,100000.0,0,0,0,0,,,,0,,,0,0,0,0,0,,0.0,0.0,,,,,0.0,0.0,0,0.0,0.0,0.0,0,,0.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,100000.0,0,0,0,0,,,,0,,
bb20_m3_sl0.75,20,3.0,0.0075,5,3,3,20.0,0.5,0.0,False,,0.0,0,0,0,0,0,,0.0,0.0,,,,,0.0,0.0,0,0.0,0.0,0.0,0,,0.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,100000.0,0,0,0,0,,,,0,,,0,0,0,0,0,,0.0,0.0,,,,,0.0,0.0,0,0.0,0.0,0.0,0,,0.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,100000.0,0,0,0,0,,,,0,,
bb20_m3_sl1,20,3.0,0.01,5,3,3,20.0,0.5,0.0,False,,0.0,0,0,0,0,0,,0.0,0.0,,,,,0.0,0.0,0,0.0,0.0,0.0,0,,0.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,100000.0,0,0,0,0,,,,0,,,0,0,0,0,0,,0.0,0.0,,,,,0.0,0.0,0,0.0,0.0,0.0,0,,0.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,100000.0,0,0,0,0,,,,0,,
bb20_m3_sl1.5,20,3.0,0.015,5,3,3,20.0,0.5,0.0,False,,0.0,0,0,0,0,0,,0.0,0.0,,,,,0.0,0.0,0,0.0,0.0,0.0,0,,0.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,100000.0,0,0,0,0,,,,0,,,0,0,0,0,0,,0.0,0.0,,,,,0.0,0.0,0,0.0,0.0,0.0,0,,0.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,100000.0,0,0,0,0,,,,0,,
bb20_m3_sl2,20,3.0,0.02,5,3,3,20.0,0.5,0.0,False,,0.0,0,0,0,0,0,,0.0,0.0,,,,,0.0,0.0,0,0.0,0.0,0.0,0,,0.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,100000.0,0,0,0,0,,,,0,,,0,0,0,0,0,,0.0,0.0,,,,,0.0,0.0,0,0.0,0.0,0.0,0,,0.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,100000.0,0,0,0,0,,,,0,,
bb20_m3_sl3,20,3.0,0.03,5,3,3,20.0,0.5,0.0,False,,0.0,0,0,0,0,0,,0.0,0.0,,,,,0.0,0.0,0,0.0,0.0,0.0,0,,0.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,100000.0,0,0,0,0,,,,0,,,0,0,0,0,0,,0.0,0.0,,,,,0.0,0.0,0,0.0,0.0,0.0,0,,0.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,100000.0,0,0,0,0,,,,0,,
bb20_m3_sl4,20,3.0,0.04,5,3,3,20.0,0.5,0.0,False,,0.0,0,0,0,0,0,,0.0,0.0,,,,,0.0,0.0,0,0.0,0.0,0.0,0,,0.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,100000.0,0,0,0,0,,,,0,,,0,0,0,0,0,,0.0,0.0,,,,,0.0,0.0,0,0.0,0.0,0.0,0,,0.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,100000.0,0,0,0,0,,,,0,,
bb20_m3_sl5,20,3.0,0.05,5,3,3,20.0,0.5,0.0,False,,0.0,0,0,0,0,0,,0.0,0.0,,,,,0.0,0.0,0,0.0,0.0,0.0,0,,0.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,100000.0,0,0,0,0,,,,0,,,0,0,0,0,0,,0.0,0.0,,,,,0.0,0.0,0,0.0,0.0,0.0,0,,0.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,100000.0,0,0,0,0,,,,0,,
bb50_m1_sl0.3,50,1.0,0.003,5,3,3,20.0,0.5,0.0,True,-510233.220452999,-535610.7298803005,3276,3275,1,863,2412,0.2635114503816794,32.399746847017205,-2150.9932975103507,-0.656791846568046,0.4002769176517054,1.6635583701921062,-1.4870000708897755,2154.6202165542854,535653.6207283,25,5836.721099999893,540850.7816902988,-535014.0605903001,1174,2.0350890585241728,-0.3567451857068356,-115.80730000000582,67,0,1,7,0.3915796942616696,-535238.0675903005,5829.1210999998875,536100.6422586004,531.6407169588144,-435238.06759030046,3275,1,0,0,-19.70375539704138,,,20,1.0,,3276,3275,1,863,2412,0.2635114503816794,31.11749156011224,-2152.2768350525425,-0.6571837664282573,0.4001337234480269,1.6635583701921062,-1.4875322174661403,2155.9037540964773,536026.2830183,25,5464.4310999999,540851.1539802989,-535386.7228803001,1173,2.0353435114503817,-0.3567451857068356,-115.80730000000582,67,0,1,7,0.39141381576013595,-535610.7298803005,5456.831099999894,536473.3045486005,532.0102789988903,-435610.72988030047,3275,1,0,0,-19.715512992847717,,,20,1.0,
bb50_m1_sl0.5,50,1.0,0.005,5,3,3,20.0,0.5,0.0,True,-481890.9730663745,-510233.220452999,2971,2970,1,991,1979,0.33367003367003367,-68.20669185951867,-1256.2708082458255,-0.4229868041231736,0.4410791237890255,1.0004048435240644,-1.135761499837379,1256.2708082458232,509617.43506599934,17,-21420.81500000022,488196.62006599957,-509617.43506600027,1431,2.708473625140292,-0.21404711142410135,-115.80730000000582,149,0,2,41,0.4382474256372073,-509841.44206599926,-21428.415000000226,509865.1183659992,509.86511836599925,-409841.44206599926,2970,1,0,0,-21.14934020615868,,,20,1.0,,2971,2970,1,990,1980,0.3333333333333333,-69.94659948220313,-1258.0124557761326,-0.42357321743304127,0.4406529040179242,1.0010712650525666,-1.1358954586758454,1258.0124557761305,510009.2134529994,17,-21812.202000000216,488197.01145299955,-510009.2134530003,1430,2.7087822671156006,-0.21404711142410135,-115.80730000000582,149,0,2,41,0.43801079758852574,-510233.220452999,-21819.80200000023,510256.89675299893,510.2568967529989,-410233.220452999,2970,1,0,0,-21.178660871652067,,,20,1.0,
bb50_m1_sl0.75,50,1.0,0.0075,5,3,3,20.0,0.5,0.0,True,-442975.09213187516,-453548.72567975,2715,2714,1,1045,1669,0.38504053058216653,-26.553066236184474,-750.2965823579478,-0.27645415709578036,0.4887213826474226,0.6863100973185962,-0.8792634116572084,750.363543044188,452294.9012605006,13,-7318.303000000269,444922.7438404999,-452241.04684050026,1647,3.331613854089904,-0.870213815436749,-710.101000000003,294,0,8,127,0.48601729207909183,-453059.3475405,-7919.603000000279,453371.68319549994,452.3907586360454,-353059.3475405,2714,1,0,0,-20.734061782183527,,,20,1.0,,2715,2714,1,1044,1670,0.3846720707442889,-28.00291895679401,-751.747884931278,-0.276988903806661,0.48817454542285155,0.6867915860069632,-0.8794959884566154,751.8148456175179,452784.2793997506,13,-7807.192250000266,444923.23272975,-452730.4249797503,1646,3.332903463522476,-0.870213815436749,-710.101000000003,294,0,8,127,0.4857109511029389,-453548.72567975,-8408.492250000272,453861.0613347499,452.8790779464063,-353548.72567975,2714,1,0,0,-20.77416778549958,,,20,1.0,
bb50_m1_sl1,50,1.0,0.01,5,3,3,20.0,0.5,0.0,True,-410808.5212075,-432401.45858400036,2530,2529,1,1015,1514,0.4013444049031238,-27.235083444579704,-533.0453657104533,-0.21077317742603927,0.4975425376940359,0.5200307755513943,-0.7007110983455209,533.0955862251378,431035.12201500003,15,-16866.113000000638,414115.15459500026,-430981.2675950006,1757,3.7179715302491103,-0.6526603615775618,-710.101000000003,431,0,12,227,0.49182909391838486,-431799.56829500035,-17467.41300000064,432111.9039500003,431.17697749841943,-331799.56829500035,2529,1,0,0,-21.077317742603928,,,20,1.0,,2530,2529,1,1014,1515,0.40094899169632264,-28.572472985036878,-534.384092640451,-0.21130252773446062,0.4968502384536001,0.5204078010401062,-0.7010413220429826,534.4343131551356,431637.01230400003,15,-17467.402000000642,414115.7558840003,-431583.1578840006,1756,3.7194543297746145,-0.6526603615775618,-710.101000000003,431,0,12,227,0.4914431906912139,-432401.45858400036,-18068.702000000645,432713.7942390003,431.7775655248643,-332401.45858400036,2529,1,0,0,-21.130252773446063,,,20,1.0,
bb50_m1_sl1.5,50,1.0,0.015,5,3,3,20.0,0.5,0.0,True,-385153.04629299976,-389215.5838309997,2316,2315,1,973,1342,0.4203023758099352,-9.230522962795941,-317.9022538679525,-0.13732278784792765,0.5155397509216215,0.34768405647555006,-0.48897082028216304,317.93573421107214,388451.1375510003,14,-9654.253000000488,378743.0301310002,-388397.28313100047,1872,4.230381569474442,-0.4351069077183745,-710.101000000003,606,0,13,377,0.5049885037841224,-389215.5838309997,-10255.553000000495,389527.9194859996,388.6851286435634,-289215.5838309997,2315,1,0,0,-20.598418177189146,,,20,1.0,,2316,2315,1,973,1342,0.4203023758099352,-9.230522962795941,-317.9022538679525,-0.13732278784792765,0.5155397509216215,0.34768405647555006,-0.48897082028216304,317.93573421107214,388451.1375510003,14,-9654.253000000488,378743.0301310002,-388397.28313100047,1872,4.232181425485961,-0.4351069077183745,-710.101000000003,606,0,13,377,0.5049885037841224,-389215.5838309997,-10255.553000000495,389527.9194859996,388.6851286435634,-289215.5838309997,2315,1,0,0,-20.598418177189146,,,20,1.0,
bb50_m1_sl2,50,1.0,0.02,5,3,3,20.0,0.5,0.0,True,-365059.37060299993,-381090.50875499984,2222,2221,1,936,1285,0.4214317874831157,-13.219082445387068,-235.3249251105138,-0.10595449126992966,0.5036731558537423,0.2551368095770567,-0.3689750808362948,235.3500353678536,380324.0604750001,12,-16587.36500000037,363682.841055,-380270.2060550004,1940,4.489269098003903,-0.3263301807887809,-710.101000000003,718,0,14,484,0.49473284847240123,-381088.50675499986,-17188.665000000372,381400.8424099998,380.575635483357,-281088.50675499986,2221,1,0,0,-21.190898253985935,,,20,1.0,,2222,2221,1,936,1285,0.4214317874831157,-13.221305191189417,-235.32715007906194,-0.1059554930567591,0.5036684631437911,0.255134432473907,-0.3689750808362948,235.35226033640174,380326.0624750001,12,-16589.36500000037,363682.843055,-380272.2080550004,1940,4.491182650457752,-0.3263301807887809,-710.101000000003,718,0,14,484,0.49473018840379407,-381090.50875499984,-17190.665000000372,381402.8444099998,380.5776331517875,-281090.50875499984,2221,1,0,0,-21.19109861135182,,,20,1.0,
