candidates,chart_bars_total,chart_gaps,first,higher_bars,joint_candidates,last,minutes,partial_chart_buckets,partial_higher_buckets,symbol,v9_candidates,valid_ready_window_bars,window_bars_actual,window_bars_expected,window_gap_count,zero_activity,timeframe_min,stream_key,asset,current_status,delivery_ms,inherited,onboard_ms,tick,tail_status,recent_rows,recent_positive_volume_rows,window_missing_5m,gap_count,ready_signal_bars,coverage_status
6,7536,0,2025-11-15 00:00:00+00:00,1884,2,2026-09-24 23:00:00+00:00,60,0,0,SYNUSDT,4,1488,1488,1488,0,False,60,SYNUSDT_60m,SYN,TRADING,4133404800000,True,1723811400000,0.0001,ok,17856,17856,0,0,1488,complete_raw_window_bars
43,90432,0,2025-11-15 00:00:00+00:00,30144,12,2026-09-24 23:55:00+00:00,5,0,0,SYRUPUSDT,31,17856,17856,17856,0,False,5,SYRUPUSDT_5m,SYRUP,TRADING,4133404800000,True,1746606600000,1e-05,ok,17856,17856,0,0,17856,complete_raw_window_bars
18,30144,0,2025-11-15 00:00:00+00:00,7536,5,2026-09-24 23:45:00+00:00,15,0,0,SYRUPUSDT,13,5952,5952,5952,0,False,15,SYRUPUSDT_15m,SYRUP,TRADING,4133404800000,True,1746606600000,1e-05,ok,17856,17856,0,0,5952,complete_raw_window_bars
4,7536,0,2025-11-15 00:00:00+00:00,1884,1,2026-09-24 23:00:00+00:00,60,0,0,SYRUPUSDT,3,1488,1488,1488,0,False,60,SYRUPUSDT_60m,SYRUP,TRADING,4133404800000,True,1746606600000,1e-05,ok,17856,17856,0,0,1488,complete_raw_window_bars
0,90432,0,2025-11-15 00:00:00+00:00,30144,0,2026-09-24 23:55:00+00:00,5,0,0,SYSUSDT,0,17856,17856,17856,0,False,5,SYSUSDT_5m,SYS,SETTLING,1779181200000,True,1724070600000,1e-05,ok,17856,0,0,0,17856,complete_raw_window_bars
0,30144,0,2025-11-15 00:00:00+00:00,7536,0,2026-09-24 23:45:00+00:00,15,0,0,SYSUSDT,0,5952,5952,5952,0,False,15,SYSUSDT_15m,SYS,SETTLING,1779181200000,True,1724070600000,1e-05,ok,17856,0,0,0,5952,complete_raw_window_bars
0,7536,0,2025-11-15 00:00:00+00:00,1884,0,2026-09-24 23:00:00+00:00,60,0,0,SYSUSDT,0,1488,1488,1488,0,False,60,SYSUSDT_60m,SYS,SETTLING,1779181200000,True,1724070600000,1e-05,ok,17856,0,0,0,1488,complete_raw_window_bars
55,90432,0,2025-11-15 00:00:00+00:00,30144,14,2026-09-24 23:55:00+00:00,5,0,0,TACUSDT,41,17856,17856,17856,0,False,5,TACUSDT_5m,TAC,TRADING,4133404800000,True,1752575400000,1e-06,ok,17856,17856,0,0,17856,complete_raw_window_bars
9,30144,0,2025-11-15 00:00:00+00:00,7536,2,2026-09-24 23:45:00+00:00,15,0,0,TACUSDT,7,5952,5952,5952,0,False,15,TACUSDT_15m,TAC,TRADING,4133404800000,True,1752575400000,1e-06,ok,17856,17856,0,0,5952,complete_raw_window_bars
6,7536,0,2025-11-15 00:00:00+00:00,1884,1,2026-09-24 23:00:00+00:00,60,0,0,TACUSDT,5,1488,1488,1488,0,False,60,TACUSDT_60m,TAC,TRADING,4133404800000,True,1752575400000,1e-06,ok,17856,17856,0,0,1488,complete_raw_window_bars
49,90432,0,2025-11-15 00:00:00+00:00,30144,15,2026-09-24 23:55:00+00:00,5,0,0,TAGUSDT,34,17856,17856,17856,0,False,5,TAGUSDT_5m,TAG,TRADING,4133404800000,True,1753442100000,1e-06,ok,17856,17856,0,0,17856,complete_raw_window_bars
23,30144,0,2025-11-15 00:00:00+00:00,7536,8,2026-09-24 23:45:00+00:00,15,0,0,TAGUSDT,15,5952,5952,5952,0,False,15,TAGUSDT_15m,TAG,TRADING,4133404800000,True,1753442100000,1e-06,ok,17856,17856,0,0,5952,complete_raw_window_bars
2,7536,0,2025-11-15 00:00:00+00:00,1884,1,2026-09-24 23:00:00+00:00,60,0,0,TAGUSDT,1,1488,1488,1488,0,False,60,TAGUSDT_60m,TAG,TRADING,4133404800000,True,1753442100000,1e-06,ok,17856,17856,0,0,1488,complete_raw_window_bars
51,90432,0,2025-11-15 00:00:00+00:00,30144,15,2026-09-24 23:55:00+00:00,5,0,0,TAIKOUSDT,36,17856,17856,17856,0,False,5,TAIKOUSDT_5m,TAIKO,TRADING,4133404800000,True,1749645000000,1e-05,ok,17856,17856,0,0,17856,complete_raw_window_bars
31,30144,0,2025-11-15 00:00:00+00:00,7536,8,2026-09-24 23:45:00+00:00,15,0,0,TAIKOUSDT,23,5952,5952,5952,0,False,15,TAIKOUSDT_15m,TAIKO,TRADING,4133404800000,True,1749645000000,1e-05,ok,17856,17856,0,0,5952,complete_raw_window_bars
7,7536,0,2025-11-15 00:00:00+00:00,1884,2,2026-09-24 23:00:00+00:00,60,0,0,TAIKOUSDT,5,1488,1488,1488,0,False,60,TAIKOUSDT_60m,TAIKO,TRADING,4133404800000,True,1749645000000,1e-05,ok,17856,17856,0,0,1488,complete_raw_window_bars
48,90432,0,2025-11-15 00:00:00+00:00,30144,18,2026-09-24 23:55:00+00:00,5,0,0,TAKEUSDT,30,17856,17856,17856,0,False,5,TAKEUSDT_5m,TAKE,TRADING,4133404800000,True,1756898100000,1e-05,ok,17856,17856,0,0,17856,complete_raw_window_bars
18,30144,0,2025-11-15 00:00:00+00:00,7536,6,2026-09-24 23:45:00+00:00,15,0,0,TAKEUSDT,12,5952,5952,5952,0,False,15,TAKEUSDT_15m,TAKE,TRADING,4133404800000,True,1756898100000,1e-05,ok,17856,17856,0,0,5952,complete_raw_window_bars
7,7536,0,2025-11-15 00:00:00+00:00,1884,2,2026-09-24 23:00:00+00:00,60,0,0,TAKEUSDT,5,1488,1488,1488,0,False,60,TAKEUSDT_60m,TAKE,TRADING,4133404800000,True,1756898100000,1e-05,ok,17856,17856,0,0,1488,complete_raw_window_bars
0,90432,0,2025-11-15 00:00:00+00:00,30144,0,2026-09-24 23:55:00+00:00,5,0,0,TANSSIUSDT,0,17856,17856,17856,0,False,5,TANSSIUSDT_5m,TANSSI,SETTLING,1768986000000,True,1752060600000,1e-05,ok,17856,0,0,0,17856,complete_raw_window_bars
0,30144,0,2025-11-15 00:00:00+00:00,7536,0,2026-09-24 23:45:00+00:00,15,0,0,TANSSIUSDT,0,5952,5952,5952,0,False,15,TANSSIUSDT_15m,TANSSI,SETTLING,1768986000000,True,1752060600000,1e-05,ok,17856,0,0,0,5952,complete_raw_window_bars
0,7536,0,2025-11-15 00:00:00+00:00,1884,0,2026-09-24 23:00:00+00:00,60,0,0,TANSSIUSDT,0,1488,1488,1488,0,False,60,TANSSIUSDT_60m,TANSSI,SETTLING,1768986000000,True,1752060600000,1e-05,ok,17856,0,0,0,1488,complete_raw_window_bars
40,90432,0,2025-11-15 00:00:00+00:00,30144,9,2026-09-24 23:55:00+00:00,5,0,0,TAOUSDT,31,17856,17856,17856,0,False,5,TAOUSDT_5m,TAO,TRADING,4133404800000,True,1712845800000,0.01,ok,17856,17856,0,0,17856,complete_raw_window_bars
21,30144,0,2025-11-15 00:00:00+00:00,7536,7,2026-09-24 23:45:00+00:00,15,0,0,TAOUSDT,14,5952,5952,5952,0,False,15,TAOUSDT_15m,TAO,TRADING,4133404800000,True,1712845800000,0.01,ok,17856,17856,0,0,5952,complete_raw_window_bars
1,7536,0,2025-11-15 00:00:00+00:00,1884,0,2026-09-24 23:00:00+00:00,60,0,0,TAOUSDT,1,1488,1488,1488,0,False,60,TAOUSDT_60m,TAO,TRADING,4133404800000,True,1712845800000,0.01,ok,17856,17856,0,0,1488,complete_raw_window_bars
44,90432,0,2025-11-15 00:00:00+00:00,30144,14,2026-09-24 23:55:00+00:00,5,0,0,TAUSDT,30,17856,17856,17856,0,False,5,TAUSDT_5m,TA,TRADING,4133404800000,True,1753083000000,1e-05,ok,17856,17856,0,0,17856,complete_raw_window_bars
11,30144,0,2025-11-15 00:00:00+00:00,7536,4,2026-09-24 23:45:00+00:00,15,0,0,TAUSDT,7,5952,5952,5952,0,False,15,TAUSDT_15m,TA,TRADING,4133404800000,True,1753083000000,1e-05,ok,17856,17856,0,0,5952,complete_raw_window_bars
5,7536,0,2025-11-15 00:00:00+00:00,1884,1,2026-09-24 23:00:00+00:00,60,0,0,TAUSDT,4,1488,1488,1488,0,False,60,TAUSDT_60m,TA,TRADING,4133404800000,True,1753083000000,1e-05,ok,17856,17856,0,0,1488,complete_raw_window_bars
62,90432,0,2025-11-15 00:00:00+00:00,30144,13,2026-09-24 23:55:00+00:00,5,0,0,THETAUSDT,49,17856,17856,17856,0,False,5,THETAUSDT_5m,THETA,TRADING,4133404800000,True,1590566400000,0.0001,ok,17856,17855,0,0,17856,complete_raw_window_bars
22,30144,0,2025-11-15 00:00:00+00:00,7536,7,2026-09-24 23:45:00+00:00,15,0,0,THETAUSDT,15,5952,5952,5952,0,False,15,THETAUSDT_15m,THETA,TRADING,4133404800000,True,1590566400000,0.0001,ok,17856,17855,0,0,5952,complete_raw_window_bars
3,7536,0,2025-11-15 00:00:00+00:00,1884,1,2026-09-24 23:00:00+00:00,60,0,0,THETAUSDT,2,1488,1488,1488,0,False,60,THETAUSDT_60m,THETA,TRADING,4133404800000,True,1590566400000,0.0001,ok,17856,17855,0,0,1488,complete_raw_window_bars
60,90432,0,2025-11-15 00:00:00+00:00,30144,16,2026-09-24 23:55:00+00:00,5,0,0,THEUSDT,44,17856,17856,17856,0,False,5,THEUSDT_5m,THE,TRADING,4133404800000,True,1732709700000,1e-05,ok,17856,17856,0,0,17856,complete_raw_window_bars
21,30144,0,2025-11-15 00:00:00+00:00,7536,6,2026-09-24 23:45:00+00:00,15,0,0,THEUSDT,15,5952,5952,5952,0,False,15,THEUSDT_15m,THE,TRADING,4133404800000,True,1732709700000,1e-05,ok,17856,17856,0,0,5952,complete_raw_window_bars
6,7536,0,2025-11-15 00:00:00+00:00,1884,2,2026-09-24 23:00:00+00:00,60,0,0,THEUSDT,4,1488,1488,1488,0,False,60,THEUSDT_60m,THE,TRADING,4133404800000,True,1732709700000,1e-05,ok,17856,17856,0,0,1488,complete_raw_window_bars
43,90432,0,2025-11-15 00:00:00+00:00,30144,10,2026-09-24 23:55:00+00:00,5,0,0,TIAUSDT,33,17856,17856,17856,0,False,5,TIAUSDT_5m,TIA,TRADING,4133404800000,True,1698769800000,0.0001,ok,17856,17856,0,0,17856,complete_raw_window_bars
18,30144,0,2025-11-15 00:00:00+00:00,7536,5,2026-09-24 23:45:00+00:00,15,0,0,TIAUSDT,13,5952,5952,5952,0,False,15,TIAUSDT_15m,TIA,TRADING,4133404800000,True,1698769800000,0.0001,ok,17856,17856,0,0,5952,complete_raw_window_bars
7,7536,0,2025-11-15 00:00:00+00:00,1884,2,2026-09-24 23:00:00+00:00,60,0,0,TIAUSDT,5,1488,1488,1488,0,False,60,TIAUSDT_60m,TIA,TRADING,4133404800000,True,1698769800000,0.0001,ok,17856,17856,0,0,1488,complete_raw_window_bars
48,90432,0,2025-11-15 00:00:00+00:00,30144,13,2026-09-24 23:55:00+00:00,5,0,0,TLMUSDT,35,17856,17856,17856,0,False,5,TLMUSDT_5m,TLM,TRADING,4133404800000,True,1680048000000,1e-06,ok,17856,17856,0,0,17856,complete_raw_window_bars
21,30144,0,2025-11-15 00:00:00+00:00,7536,6,2026-09-24 23:45:00+00:00,15,0,0,TLMUSDT,15,5952,5952,5952,0,False,15,TLMUSDT_15m,TLM,TRADING,4133404800000,True,1680048000000,1e-06,ok,17856,17856,0,0,5952,complete_raw_window_bars
4,7536,0,2025-11-15 00:00:00+00:00,1884,0,2026-09-24 23:00:00+00:00,60,0,0,TLMUSDT,4,1488,1488,1488,0,False,60,TLMUSDT_60m,TLM,TRADING,4133404800000,True,1680048000000,1e-06,ok,17856,17856,0,0,1488,complete_raw_window_bars
52,90432,0,2025-11-15 00:00:00+00:00,30144,12,2026-09-24 23:55:00+00:00,5,0,0,TNSRUSDT,40,17856,17856,17856,0,False,5,TNSRUSDT_5m,TNSR,TRADING,4133404800000,True,1712595600000,1e-05,ok,17856,17856,0,0,17856,complete_raw_window_bars
22,30144,0,2025-11-15 00:00:00+00:00,7536,9,2026-09-24 23:45:00+00:00,15,0,0,TNSRUSDT,13,5952,5952,5952,0,False,15,TNSRUSDT_15m,TNSR,TRADING,4133404800000,True,1712595600000,1e-05,ok,17856,17856,0,0,5952,complete_raw_window_bars
6,7536,0,2025-11-15 00:00:00+00:00,1884,2,2026-09-24 23:00:00+00:00,60,0,0,TNSRUSDT,4,1488,1488,1488,0,False,60,TNSRUSDT_60m,TNSR,TRADING,4133404800000,True,1712595600000,1e-05,ok,17856,17856,0,0,1488,complete_raw_window_bars
0,90432,0,2025-11-15 00:00:00+00:00,30144,0,2026-09-24 23:55:00+00:00,5,0,0,TOKENUSDT,0,17856,17856,17856,0,False,5,TOKENUSDT_5m,TOKEN,SETTLING,1764927000000,True,1699023600000,1e-06,ok,17856,0,0,0,17856,complete_raw_window_bars
0,30144,0,2025-11-15 00:00:00+00:00,7536,0,2026-09-24 23:45:00+00:00,15,0,0,TOKENUSDT,0,5952,5952,5952,0,False,15,TOKENUSDT_15m,TOKEN,SETTLING,1764927000000,True,1699023600000,1e-06,ok,17856,0,0,0,5952,complete_raw_window_bars
0,7536,0,2025-11-15 00:00:00+00:00,1884,0,2026-09-24 23:00:00+00:00,60,0,0,TOKENUSDT,0,1488,1488,1488,0,False,60,TOKENUSDT_60m,TOKEN,SETTLING,1764927000000,True,1699023600000,1e-06,ok,17856,0,0,0,1488,complete_raw_window_bars
0,90432,0,2025-11-15 00:00:00+00:00,30144,0,2026-09-24 23:55:00+00:00,5,0,0,TONUSDT,0,17856,17856,17856,0,False,5,TONUSDT_5m,TON,SETTLING,1782205200000,True,1709296200000,0.0001,ok,17856,0,0,0,17856,complete_raw_window_bars
0,30144,0,2025-11-15 00:00:00+00:00,7536,0,2026-09-24 23:45:00+00:00,15,0,0,TONUSDT,0,5952,5952,5952,0,False,15,TONUSDT_15m,TON,SETTLING,1782205200000,True,1709296200000,0.0001,ok,17856,0,0,0,5952,complete_raw_window_bars
0,7536,0,2025-11-15 00:00:00+00:00,1884,0,2026-09-24 23:00:00+00:00,60,0,0,TONUSDT,0,1488,1488,1488,0,False,60,TONUSDT_60m,TON,SETTLING,1782205200000,True,1709296200000,0.0001,ok,17856,0,0,0,1488,complete_raw_window_bars
53,90432,0,2025-11-15 00:00:00+00:00,30144,10,2026-09-24 23:55:00+00:00,5,0,0,TOSHIUSDT,43,17856,17856,17856,0,False,5,TOSHIUSDT_5m,TOSHI,TRADING,4133404800000,True,1758087000000,1e-07,ok,17856,17855,0,0,17856,complete_raw_window_bars
16,30144,0,2025-11-15 00:00:00+00:00,7536,4,2026-09-24 23:45:00+00:00,15,0,0,TOSHIUSDT,12,5952,5952,5952,0,False,15,TOSHIUSDT_15m,TOSHI,TRADING,4133404800000,True,1758087000000,1e-07,ok,17856,17855,0,0,5952,complete_raw_window_bars
2,7536,0,2025-11-15 00:00:00+00:00,1884,1,2026-09-24 23:00:00+00:00,60,0,0,TOSHIUSDT,1,1488,1488,1488,0,False,60,TOSHIUSDT_60m,TOSHI,TRADING,4133404800000,True,1758087000000,1e-07,ok,17856,17855,0,0,1488,complete_raw_window_bars
49,90432,0,2025-11-15 00:00:00+00:00,30144,16,2026-09-24 23:55:00+00:00,5,0,0,TOWNSUSDT,33,17856,17856,17856,0,False,5,TOWNSUSDT_5m,TOWNS,TRADING,4133404800000,True,1754404200000,1e-06,ok,17856,17856,0,0,17856,complete_raw_window_bars
20,30144,0,2025-11-15 00:00:00+00:00,7536,5,2026-09-24 23:45:00+00:00,15,0,0,TOWNSUSDT,15,5952,5952,5952,0,False,15,TOWNSUSDT_15m,TOWNS,TRADING,4133404800000,True,1754404200000,1e-06,ok,17856,17856,0,0,5952,complete_raw_window_bars
5,7536,0,2025-11-15 00:00:00+00:00,1884,2,2026-09-24 23:00:00+00:00,60,0,0,TOWNSUSDT,3,1488,1488,1488,0,False,60,TOWNSUSDT_60m,TOWNS,TRADING,4133404800000,True,1754404200000,1e-06,ok,17856,17856,0,0,1488,complete_raw_window_bars
47,90432,0,2025-11-15 00:00:00+00:00,30144,14,2026-09-24 23:55:00+00:00,5,0,0,TRADOORUSDT,33,17856,17856,17856,0,False,5,TRADOORUSDT_5m,TRADOOR,TRADING,4133404800000,True,1758285000000,0.0001,ok,17856,17856,0,0,17856,complete_raw_window_bars
19,30144,0,2025-11-15 00:00:00+00:00,7536,7,2026-09-24 23:45:00+00:00,15,0,0,TRADOORUSDT,12,5952,5952,5952,0,False,15,TRADOORUSDT_15m,TRADOOR,TRADING,4133404800000,True,1758285000000,0.0001,ok,17856,17856,0,0,5952,complete_raw_window_bars
6,7536,0,2025-11-15 00:00:00+00:00,1884,2,2026-09-24 23:00:00+00:00,60,0,0,TRADOORUSDT,4,1488,1488,1488,0,False,60,TRADOORUSDT_60m,TRADOOR,TRADING,4133404800000,True,1758285000000,0.0001,ok,17856,17856,0,0,1488,complete_raw_window_bars
53,90432,0,2025-11-15 00:00:00+00:00,30144,13,2026-09-24 23:55:00+00:00,5,0,0,TRBUSDT,40,17856,17856,17856,0,False,5,TRBUSDT_5m,TRB,TRADING,4133404800000,True,1599116400000,0.001,ok,17856,17856,0,0,17856,complete_raw_window_bars
19,30144,0,2025-11-15 00:00:00+00:00,7536,3,2026-09-24 23:45:00+00:00,15,0,0,TRBUSDT,16,5952,5952,5952,0,False,15,TRBUSDT_15m,TRB,TRADING,4133404800000,True,1599116400000,0.001,ok,17856,17856,0,0,5952,complete_raw_window_bars
0,7536,0,2025-11-15 00:00:00+00:00,1884,0,2026-09-24 23:00:00+00:00,60,0,0,TRBUSDT,0,1488,1488,1488,0,False,60,TRBUSDT_60m,TRB,TRADING,4133404800000,True,1599116400000,0.001,ok,17856,17856,0,0,1488,complete_raw_window_bars
48,90432,0,2025-11-15 00:00:00+00:00,30144,12,2026-09-24 23:55:00+00:00,5,0,0,TREEUSDT,36,17856,17856,17856,0,False,5,TREEUSDT_5m,TREE,TRADING,4133404800000,True,1753797600000,1e-05,ok,17856,17856,0,0,17856,complete_raw_window_bars
23,30144,0,2025-11-15 00:00:00+00:00,7536,5,2026-09-24 23:45:00+00:00,15,0,0,TREEUSDT,18,5952,5952,5952,0,False,15,TREEUSDT_15m,TREE,TRADING,4133404800000,True,1753797600000,1e-05,ok,17856,17856,0,0,5952,complete_raw_window_bars
4,7536,0,2025-11-15 00:00:00+00:00,1884,1,2026-09-24 23:00:00+00:00,60,0,0,TREEUSDT,3,1488,1488,1488,0,False,60,TREEUSDT_60m,TREE,TRADING,4133404800000,True,1753797600000,1e-05,ok,17856,17856,0,0,1488,complete_raw_window_bars
51,66381,0,2026-02-06 12:15:00+00:00,22127,14,2026-09-24 23:55:00+00:00,5,0,0,TRIAUSDT,37,17856,17856,17856,0,False,5,TRIAUSDT_5m,TRIA,TRADING,4133404800000,True,1770380100000,1e-06,ok,17856,17856,0,0,17856,complete_raw_window_bars
20,22127,0,2026-02-06 12:15:00+00:00,5531,7,2026-09-24 23:45:00+00:00,15,0,1,TRIAUSDT,13,5952,5952,5952,0,False,15,TRIAUSDT_15m,TRIA,TRADING,4133404800000,True,1770380100000,1e-06,ok,17856,17856,0,0,5952,complete_raw_window_bars
10,5531,0,2026-02-06 13:00:00+00:00,1382,4,2026-09-24 23:00:00+00:00,60,1,1,TRIAUSDT,6,1488,1488,1488,0,False,60,TRIAUSDT_60m,TRIA,TRADING,4133404800000,True,1770380100000,1e-06,ok,17856,17856,0,0,1488,complete_raw_window_bars
0,90432,0,2025-11-15 00:00:00+00:00,30144,0,2026-09-24 23:55:00+00:00,5,0,0,TROYUSDT,0,0,17856,17856,0,True,5,TROYUSDT_5m,TROY,SETTLING,1744621200000,True,1730379600000,1e-06,ok,17856,0,0,0,0,complete_raw_window_bars
0,30144,0,2025-11-15 00:00:00+00:00,7536,0,2026-09-24 23:45:00+00:00,15,0,0,TROYUSDT,0,0,5952,5952,0,True,15,TROYUSDT_15m,TROY,SETTLING,1744621200000,True,1730379600000,1e-06,ok,17856,0,0,0,0,complete_raw_window_bars
0,7536,0,2025-11-15 00:00:00+00:00,1884,0,2026-09-24 23:00:00+00:00,60,0,0,TROYUSDT,0,0,1488,1488,0,True,60,TROYUSDT_60m,TROY,SETTLING,1744621200000,True,1730379600000,1e-06,ok,17856,0,0,0,0,complete_raw_window_bars
58,90432,0,2025-11-15 00:00:00+00:00,30144,15,2026-09-24 23:55:00+00:00,5,0,0,TRUMPUSDT,43,17856,17856,17856,0,False,5,TRUMPUSDT_5m,TRUMP,TRADING,4133404800000,True,1737205200000,0.001,ok,17856,17856,0,0,17856,complete_raw_window_bars
18,30144,0,2025-11-15 00:00:00+00:00,7536,4,2026-09-24 23:45:00+00:00,15,0,0,TRUMPUSDT,14,5952,5952,5952,0,False,15,TRUMPUSDT_15m,TRUMP,TRADING,4133404800000,True,1737205200000,0.001,ok,17856,17856,0,0,5952,complete_raw_window_bars
9,7536,0,2025-11-15 00:00:00+00:00,1884,3,2026-09-24 23:00:00+00:00,60,0,0,TRUMPUSDT,6,1488,1488,1488,0,False,60,TRUMPUSDT_60m,TRUMP,TRADING,4133404800000,True,1737205200000,0.001,ok,17856,17856,0,0,1488,complete_raw_window_bars
48,90432,0,2025-11-15 00:00:00+00:00,30144,11,2026-09-24 23:55:00+00:00,5,0,0,TRUSTUSDT,37,17856,17856,17856,0,False,5,TRUSTUSDT_5m,TRUST,TRADING,4133404800000,True,1762335000000,1e-05,ok,17856,17855,0,0,17856,complete_raw_window_bars
29,30144,0,2025-11-15 00:00:00+00:00,7536,10,2026-09-24 23:45:00+00:00,15,0,0,TRUSTUSDT,19,5952,5952,5952,0,False,15,TRUSTUSDT_15m,TRUST,TRADING,4133404800000,True,1762335000000,1e-05,ok,17856,17855,0,0,5952,complete_raw_window_bars
5,7536,0,2025-11-15 00:00:00+00:00,1884,2,2026-09-24 23:00:00+00:00,60,0,0,TRUSTUSDT,3,1488,1488,1488,0,False,60,TRUSTUSDT_60m,TRUST,TRADING,4133404800000,True,1762335000000,1e-05,ok,17856,17855,0,0,1488,complete_raw_window_bars
52,90432,0,2025-11-15 00:00:00+00:00,30144,14,2026-09-24 23:55:00+00:00,5,0,0,TRUTHUSDT,38,17856,17856,17856,0,False,5,TRUTHUSDT_5m,TRUTH,TRADING,4133404800000,True,1759320000000,1e-06,ok,17856,17856,0,0,17856,complete_raw_window_bars
29,30144,0,2025-11-15 00:00:00+00:00,7536,9,2026-09-24 23:45:00+00:00,15,0,0,TRUTHUSDT,20,5952,5952,5952,0,False,15,TRUTHUSDT_15m,TRUTH,TRADING,4133404800000,True,1759320000000,1e-06,ok,17856,17856,0,0,5952,complete_raw_window_bars
3,7536,0,2025-11-15 00:00:00+00:00,1884,1,2026-09-24 23:00:00+00:00,60,0,0,TRUTHUSDT,2,1488,1488,1488,0,False,60,TRUTHUSDT_60m,TRUTH,TRADING,4133404800000,True,1759320000000,1e-06,ok,17856,17856,0,0,1488,complete_raw_window_bars
0,90432,0,2025-11-15 00:00:00+00:00,30144,0,2026-09-24 23:55:00+00:00,5,0,0,TRUUSDT,0,17856,17856,17856,0,False,5,TRUUSDT_5m,TRU,SETTLING,1776762000000,True,1678086000000,1e-06,ok,17856,0,0,0,17856,complete_raw_window_bars
0,30144,0,2025-11-15 00:00:00+00:00,7536,0,2026-09-24 23:45:00+00:00,15,0,0,TRUUSDT,0,5952,5952,5952,0,False,15,TRUUSDT_15m,TRU,SETTLING,1776762000000,True,1678086000000,1e-06,ok,17856,0,0,0,5952,complete_raw_window_bars
0,7536,0,2025-11-15 00:00:00+00:00,1884,0,2026-09-24 23:00:00+00:00,60,0,0,TRUUSDT,0,1488,1488,1488,0,False,60,TRUUSDT_60m,TRU,SETTLING,1776762000000,True,1678086000000,1e-06,ok,17856,0,0,0,1488,complete_raw_window_bars
41,90432,0,2025-11-15 00:00:00+00:00,30144,10,2026-09-24 23:55:00+00:00,5,0,0,TRXUSDT,31,17856,17856,17856,0,False,5,TRXUSDT_5m,TRX,TRADING,4133404800000,True,1579075500000,1e-05,ok,17856,17856,0,0,17856,complete_raw_window_bars
16,30144,0,2025-11-15 00:00:00+00:00,7536,4,2026-09-24 23:45:00+00:00,15,0,0,TRXUSDT,12,5952,5952,5952,0,False,15,TRXUSDT_15m,TRX,TRADING,4133404800000,True,1579075500000,1e-05,ok,17856,17856,0,0,5952,complete_raw_window_bars
6,7536,0,2025-11-15 00:00:00+00:00,1884,2,2026-09-24 23:00:00+00:00,60,0,0,TRXUSDT,4,1488,1488,1488,0,False,60,TRXUSDT_60m,TRX,TRADING,4133404800000,True,1579075500000,1e-05,ok,17856,17856,0,0,1488,complete_raw_window_bars
38,90432,0,2025-11-15 00:00:00+00:00,30144,10,2026-09-24 23:55:00+00:00,5,0,0,TSTUSDT,28,17856,17856,17856,0,False,5,TSTUSDT_5m,TST,TRADING,4133404800000,True,1739106000000,1e-05,ok,17856,17856,0,0,17856,complete_raw_window_bars
13,30144,0,2025-11-15 00:00:00+00:00,7536,1,2026-09-24 23:45:00+00:00,15,0,0,TSTUSDT,12,5952,5952,5952,0,False,15,TSTUSDT_15m,TST,TRADING,4133404800000,True,1739106000000,1e-05,ok,17856,17856,0,0,5952,complete_raw_window_bars
4,7536,0,2025-11-15 00:00:00+00:00,1884,2,2026-09-24 23:00:00+00:00,60,0,0,TSTUSDT,2,1488,1488,1488,0,False,60,TSTUSDT_60m,TST,TRADING,4133404800000,True,1739106000000,1e-05,ok,17856,17856,0,0,1488,complete_raw_window_bars
58,90432,0,2025-11-15 00:00:00+00:00,30144,18,2026-09-24 23:55:00+00:00,5,0,0,TURBOUSDT,40,17856,17856,17856,0,False,5,TURBOUSDT_5m,TURBO,TRADING,4133404800000,True,1717083000000,1e-07,ok,17856,17856,0,0,17856,complete_raw_window_bars
21,30144,0,2025-11-15 00:00:00+00:00,7536,5,2026-09-24 23:45:00+00:00,15,0,0,TURBOUSDT,16,5952,5952,5952,0,False,15,TURBOUSDT_15m,TURBO,TRADING,4133404800000,True,1717083000000,1e-07,ok,17856,17856,0,0,5952,complete_raw_window_bars
0,7536,0,2025-11-15 00:00:00+00:00,1884,0,2026-09-24 23:00:00+00:00,60,0,0,TURBOUSDT,0,1488,1488,1488,0,False,60,TURBOUSDT_60m,TURBO,TRADING,4133404800000,True,1717083000000,1e-07,ok,17856,17856,0,0,1488,complete_raw_window_bars
43,90432,0,2025-11-15 00:00:00+00:00,30144,11,2026-09-24 23:55:00+00:00,5,0,0,TURTLEUSDT,32,17856,17856,17856,0,False,5,TURTLEUSDT_5m,TURTLE,TRADING,4133404800000,True,1761145200000,1e-05,ok,17856,17856,0,0,17856,complete_raw_window_bars
19,30144,0,2025-11-15 00:00:00+00:00,7536,6,2026-09-24 23:45:00+00:00,15,0,0,TURTLEUSDT,13,5952,5952,5952,0,False,15,TURTLEUSDT_15m,TURTLE,TRADING,4133404800000,True,1761145200000,1e-05,ok,17856,17856,0,0,5952,complete_raw_window_bars
8,7536,0,2025-11-15 00:00:00+00:00,1884,3,2026-09-24 23:00:00+00:00,60,0,0,TURTLEUSDT,5,1488,1488,1488,0,False,60,TURTLEUSDT_60m,TURTLE,TRADING,4133404800000,True,1761145200000,1e-05,ok,17856,17856,0,0,1488,complete_raw_window_bars
52,90432,0,2025-11-15 00:00:00+00:00,30144,12,2026-09-24 23:55:00+00:00,5,0,0,TUSDT,40,17856,17856,17856,0,False,5,TUSDT_5m,T,TRADING,4133404800000,True,1675148400000,1e-06,ok,17856,17856,0,0,17856,complete_raw_window_bars
