event_key,asset_old,venue_old,symbol_old,timeframe_min_old,entry_time_old,exit_time_old,censored_old,net_r_old,mfe_r_old,net_return_old,exit_reason_old,asset_new,venue_new,symbol_new,timeframe_min_new,entry_time_new,exit_time_new,censored_new,net_r_new,mfe_r_new,net_return_new,exit_reason_new,_merge,tail_status
binance_60m_fe40bc650a257cb1:26038:1,HBAR,binance,HBARUSDT,60,2026-08-18 23:00:00+00:00,2026-08-22 05:00:00+00:00,False,10.613860869565238,16.939130434782633,0.1820966731314337,trailing_stop,HBAR,binance,HBARUSDT,60,2026-08-18 23:00:00+00:00,2026-08-22 05:00:00+00:00,False,10.979078260869573,16.939130434782633,0.1883625242428761,trailing_stop,both,retained
binance_60m_fe943f347224ebc7:17768:1,IMX,binance,IMXUSDT,60,2025-09-08 09:00:00+00:00,2025-09-15 06:00:00+00:00,False,10.400849056603834,15.396226415094423,0.2097982873453854,trailing_stop,IMX,binance,IMXUSDT,60,2025-09-08 09:00:00+00:00,2025-09-10 11:00:00+00:00,False,0.9197169811320832,3.188679245283041,0.0185518553758325,trailing_stop,both,lost
gate_240m_24ea57927c03d95a:2605:1,LRC,gate,LRC_USDT,240,2024-11-06 08:00:00+00:00,2024-12-09 12:00:00+00:00,False,11.751864779874222,16.55660377358491,1.2139330842942997,trailing_stop,LRC,gate,LRC_USDT,240,2024-11-06 08:00:00+00:00,2024-11-15 04:00:00+00:00,False,0.8210471698113204,2.711477987421384,0.084811758973526,trailing_stop,both,lost
gate_240m_4c1d40b7f393bf72:2605:1,ALGO,gate,ALGO_USDT,240,2024-11-06 08:00:00+00:00,2024-11-26 08:00:00+00:00,False,15.139146144994276,24.02646720368242,1.0925934723029656,trailing_stop,ALGO,gate,ALGO_USDT,240,2024-11-06 08:00:00+00:00,2024-11-17 20:00:00+00:00,False,6.770906789413128,11.349827387802089,0.488656922182543,trailing_stop,both,lost
gate_240m_5535f9276a1a57d4:2288:1,MBABYDOGE,gate,MBABYDOGE_USDT,240,2024-09-14 12:00:00+00:00,2024-10-01 12:00:00+00:00,False,22.569023809523795,34.214285714285694,1.1255479912923017,trailing_stop,MBABYDOGE,gate,MBABYDOGE_USDT,240,2024-09-14 12:00:00+00:00,2024-09-21 20:00:00+00:00,False,18.20592857142856,29.501984126984112,0.9079544824856522,trailing_stop_gap,both,retained
gate_240m_5b5f2901a678acc9:2638:1,IOTA,gate,IOTA_USDT,240,2024-11-11 20:00:00+00:00,2024-12-09 20:00:00+00:00,False,21.618976000000043,43.17155555555563,1.6977068267485698,trailing_stop,IOTA,gate,IOTA_USDT,240,2024-11-11 20:00:00+00:00,2024-11-19 12:00:00+00:00,False,2.957642666666672,6.210666666666675,0.2322593885243613,trailing_stop,both,lost
gate_240m_6d63ab27a9bf324f:6336:1,EUL,gate,EUL_USDT,240,2026-07-21 04:00:00+00:00,2026-07-28 00:00:00+00:00,False,11.589838951310862,33.43445692883895,0.6180938779586538,trailing_stop,EUL,gate,EUL_USDT,240,2026-07-21 04:00:00+00:00,2026-07-25 12:00:00+00:00,False,8.10294756554307,14.89138576779026,0.432135623689204,trailing_stop,both,lost
gate_240m_7be3664228abf92b:6504:1,ZEC,gate,ZEC_USDT,240,2026-08-18 04:00:00+00:00,2026-08-22 04:00:00+00:00,False,10.77470989761093,19.857224118316285,0.3711922398589065,trailing_stop,ZEC,gate,ZEC_USDT,240,2026-08-18 04:00:00+00:00,2026-08-22 04:00:00+00:00,False,12.089271899886242,19.857224118316285,0.4164793258867332,trailing_stop,both,retained
gate_240m_9dca8664b2289672:2605:1,LQTY,gate,LQTY_USDT,240,2024-11-06 08:00:00+00:00,2024-12-09 20:00:00+00:00,False,13.809623250807324,21.391819160387517,1.436633818589026,trailing_stop,LQTY,gate,LQTY_USDT,240,2024-11-06 08:00:00+00:00,2024-11-10 16:00:00+00:00,False,2.351065662002152,5.219590958019375,0.2445845464725642,trailing_stop_gap,both,lost
gate_240m_a22974348ea4e4fa:4036:1,BONK,gate,BONK_USDT,240,2025-07-02 20:00:00+00:00,2025-07-29 12:00:00+00:00,False,9.325429084380628,15.373429084380628,1.0316996822033904,trailing_stop,BONK,gate,BONK_USDT,240,2025-07-02 20:00:00+00:00,2025-07-18 20:00:00+00:00,False,10.067499700777994,15.373429084380628,1.1137971398305089,trailing_stop,both,gained
gate_240m_a4839ac993a665cd:6510:1,ETH,gate,ETH_USDT,240,2026-08-19 04:00:00+00:00,2026-09-02 08:00:00+00:00,False,15.665133646742804,21.95567494963064,0.244096611482032,trailing_stop,ETH,gate,ETH_USDT,240,2026-08-19 04:00:00+00:00,2026-08-30 20:00:00+00:00,False,18.02678576225657,21.95567494963064,0.280896251491241,trailing_stop,both,retained
gate_240m_ab3d2d4225acaf1b:1140:1,BEAT,gate,BEAT_USDT,240,2026-05-21 16:00:00+00:00,2026-06-13 00:00:00+00:00,False,38.90213277428374,75.47449336128587,7.398850611376927,trailing_stop,BEAT,gate,BEAT_USDT,240,2026-05-21 16:00:00+00:00,2026-05-26 00:00:00+00:00,False,1.5499315164220837,5.3501048218029394,0.2947836257309941,trailing_stop,both,lost
gate_240m_ac59d84cd2f11b7f:2605:1,XLM,gate,XLM_USDT,240,2024-11-06 08:00:00+00:00,2024-11-26 08:00:00+00:00,False,68.11821231422518,114.71337579617854,3.3209479349963775,trailing_stop,XLM,gate,XLM_USDT,240,2024-11-06 08:00:00+00:00,2024-11-10 20:00:00+00:00,False,1.7381698513800474,3.5817409766454404,0.0847405030535142,trailing_stop,both,lost
gate_240m_ad181bb2491fa3b1:2605:1,ADA,gate,ADA_USDT,240,2024-11-06 08:00:00+00:00,2024-11-26 08:00:00+00:00,False,15.728073170731742,24.33536585365858,1.434596218020023,trailing_stop,ADA,gate,ADA_USDT,240,2024-11-06 08:00:00+00:00,2024-11-10 20:00:00+00:00,False,6.020756097560989,9.17073170731709,0.5491679644048946,trailing_stop,both,lost
gate_240m_adfa3c7d10dc15cc:6547:1,HNT,gate,HNT_USDT,240,2026-08-25 08:00:00+00:00,2026-08-31 04:00:00+00:00,False,21.6225792349727,42.59562841530058,1.9453942969518192,trailing_stop,HNT,gate,HNT_USDT,240,2026-08-25 08:00:00+00:00,2026-08-29 16:00:00+00:00,False,6.912196721311483,13.038251366120232,0.6218938053097347,trailing_stop,both,lost
gate_240m_d1bd3cd2e845c871:2465:1,RAY,gate,RAY_USDT,240,2024-10-14 00:00:00+00:00,2024-11-12 08:00:00+00:00,False,25.830935361216746,39.50760456273766,1.474611677881485,trailing_stop,RAY,gate,RAY_USDT,240,2024-10-14 00:00:00+00:00,2024-11-12 00:00:00+00:00,False,26.67694296577948,39.50760456273766,1.5229077490774907,trailing_stop,both,retained
gate_240m_ef72054c815f15c7:5725:1,PROM,gate,PROM_USDT,240,2026-04-10 08:00:00+00:00,2026-05-13 04:00:00+00:00,False,10.6947894736842,26.605263157894715,0.7402586520947176,trailing_stop,PROM,gate,PROM_USDT,240,2026-04-10 08:00:00+00:00,2026-04-18 16:00:00+00:00,False,14.326368421052615,23.99999999999998,0.9916247723132968,trailing_stop,both,retained
gate_240m_f616535f2c0cce59:1513:1,M,gate,M_USDT,240,2026-03-16 16:00:00+00:00,2026-04-18 12:00:00+00:00,False,10.916983991462114,16.76574172892209,1.2561972246100948,trailing_stop,M,gate,M_USDT,240,2026-03-16 16:00:00+00:00,2026-03-25 16:00:00+00:00,False,3.1234941302027748,6.346851654215581,0.3594147120225961,trailing_stop_gap,both,lost
gate_30m_2497c99aa8422283:2501:1,OPG,gate,OPG_USDT,30,2026-06-12 15:30:00+00:00,2026-06-15 02:00:00+00:00,False,12.299084337349392,22.60240963855421,0.6428362720403022,trailing_stop,OPG,gate,OPG_USDT,30,2026-06-12 15:30:00+00:00,2026-06-14 22:00:00+00:00,False,10.9135421686747,16.999999999999996,0.5704181360201512,trailing_stop,both,retained
gate_30m_8e39f319b8a2a726:9157:1,KAT,gate,KAT_USDT,30,2026-09-09 00:30:00+00:00,2026-09-09 05:00:00+00:00,False,39.52000000000167,76.00000000000313,0.1646666666666669,trailing_stop,KAT,gate,KAT_USDT,30,2026-09-09 00:30:00+00:00,2026-09-09 05:00:00+00:00,False,46.02000000000194,76.00000000000313,0.1917500000000003,trailing_stop,both,retained
gate_30m_a9200468b49be979:3601:1,BTW,gate,BTW_USDT,30,2026-08-18 14:30:00+00:00,2026-08-19 16:30:00+00:00,False,7.420380086701155,18.0196242949704,0.4073497068780656,trailing_stop,BTW,gate,BTW_USDT,30,2026-08-18 14:30:00+00:00,2026-08-19 11:00:00+00:00,False,10.525446977112756,18.0196242949704,0.5778056771743607,trailing_stop,both,gained
gate_30m_b0318fc8a35ed904:2905:1,AIGENSYN,gate,AIGENSYN_USDT,30,2026-06-29 03:00:00+00:00,2026-06-30 09:30:00+00:00,False,11.121688311688317,22.909090909090914,0.3699222462203024,trailing_stop,AIGENSYN,gate,AIGENSYN_USDT,30,2026-06-29 03:00:00+00:00,2026-06-30 07:30:00+00:00,False,12.498311688311697,22.909090909090914,0.4157105831533478,trailing_stop,both,retained
gate_30m_b2533ed6e9d64a96:8020:1,EDGEX,gate,EDGEX_USDT,30,2026-09-02 17:00:00+00:00,2026-09-06 15:00:00+00:00,False,15.964222222222212,23.162962962962943,0.5504904214559387,trailing_stop,EDGEX,gate,EDGEX_USDT,30,2026-09-02 17:00:00+00:00,2026-09-03 00:30:00+00:00,False,3.3494074074074036,6.088888888888883,0.1154968071519795,trailing_stop,both,lost
gate_30m_b44d6b6043000abf:3145:1,BILL,gate,BILL_USDT,30,2026-07-11 21:30:00+00:00,2026-07-14 02:30:00+00:00,False,10.076000000000006,16.217054263565892,0.3171800878477306,trailing_stop,BILL,gate,BILL_USDT,30,2026-07-11 21:30:00+00:00,2026-07-14 02:30:00+00:00,False,10.82793798449613,16.217054263565892,0.3408501708150317,trailing_stop,both,retained
gate_60m_a377d991b279bc2b:1165:1,CFG,gate,CFG_USDT,60,2026-05-04 03:00:00+00:00,2026-05-09 15:00:00+00:00,False,10.021972850678749,15.445701357466088,0.4161698609545283,trailing_stop,CFG,gate,CFG_USDT,60,2026-05-04 03:00:00+00:00,2026-05-05 15:00:00+00:00,False,3.413375565610869,6.574660633484173,0.1417429537767758,trailing_stop,both,lost
okx_240m_0a9122f6638449bb:4242:1,BOME,okx,BOME-USDT-SWAP,240,2026-07-23 16:00:00+00:00,2026-08-22 04:00:00+00:00,False,17.83156024096386,33.82228915662651,1.3270741986101773,trailing_stop,BOME,okx,BOME-USDT-SWAP,240,2026-07-23 16:00:00+00:00,2026-08-10 00:00:00+00:00,False,9.20505421686747,13.27409638554217,0.6850656803407307,trailing_stop,both,lost
okx_240m_0b2fc4927ac4a2dd:2605:1,ALGO,okx,ALGO-USDT-SWAP,240,2024-11-06 08:00:00+00:00,2024-11-26 08:00:00+00:00,False,15.299345029239788,24.38596491228073,1.0873599334995845,trailing_stop,ALGO,okx,ALGO-USDT-SWAP,240,2024-11-06 08:00:00+00:00,2024-11-26 08:00:00+00:00,False,15.802269005847982,24.38596491228073,1.1231039068994186,trailing_stop,both,retained
okx_240m_0ed2fb228b00ce17:1154:1,PENGU,okx,PENGU-USDT-SWAP,240,2025-06-28 04:00:00+00:00,2025-07-30 16:00:00+00:00,False,14.567558930741178,21.715674362089892,2.200036884117809,trailing_stop,PENGU,okx,PENGU-USDT-SWAP,240,2025-06-28 04:00:00+00:00,2025-07-07 12:00:00+00:00,False,2.1799526123936785,3.82563791008505,0.3292230479860536,trailing_stop,both,lost
okx_240m_116554a6060f00b9:2605:1,XRP,okx,XRP-USDT-SWAP,240,2024-11-06 08:00:00+00:00,2024-12-09 20:00:00+00:00,False,50.06198165137623,72.5810397553518,3.050739470741708,trailing_stop,XRP,okx,XRP-USDT-SWAP,240,2024-11-06 08:00:00+00:00,2024-11-10 20:00:00+00:00,False,0.890727828746181,2.5198776758409833,0.054280283265002,trailing_stop,both,lost
okx_240m_2907048cd63583ec:1793:1,LQTY,okx,LQTY-USDT-SWAP,240,2024-11-06 12:00:00+00:00,2024-12-09 20:00:00+00:00,False,11.524926027397273,17.98812785388129,1.3863335164231576,trailing_stop,LQTY,okx,LQTY-USDT-SWAP,240,2024-11-06 12:00:00+00:00,2024-11-12 04:00:00+00:00,False,2.037254794520549,4.294063926940643,0.2450614083269251,trailing_stop_gap,both,lost
okx_240m_5f66e3e1e6845e66:782:1,SOON,okx,SOON-USDT-SWAP,240,2025-10-01 00:00:00+00:00,2025-10-21 04:00:00+00:00,False,12.192616604970908,18.832892649391844,1.221134367883057,trailing_stop,SOON,okx,SOON-USDT-SWAP,240,2025-10-01 00:00:00+00:00,2025-10-15 08:00:00+00:00,False,12.018105764145954,18.832892649391844,1.2036564800593197,trailing_stop,both,retained
okx_240m_6613c44d00b17665:4449:1,IMX,okx,IMX-USDT-SWAP,240,2025-09-09 16:00:00+00:00,2025-09-22 04:00:00+00:00,False,7.456825396825404,17.488807488807502,0.3406101505856107,trailing_stop,IMX,okx,IMX-USDT-SWAP,240,2025-09-09 16:00:00+00:00,2025-09-20 16:00:00+00:00,False,11.357517297517306,17.488807488807502,0.5187845324409741,trailing_stop,both,gained
okx_240m_70ef73bf59b6f387:6510:1,ETH,okx,ETH-USDT-SWAP,240,2026-08-19 04:00:00+00:00,2026-09-02 08:00:00+00:00,False,15.463302263648478,21.80625832223705,0.24305023022185,trailing_stop,ETH,okx,ETH-USDT-SWAP,240,2026-08-19 04:00:00+00:00,2026-08-30 20:00:00+00:00,False,17.842463382157153,21.80625832223705,0.2804455839263291,trailing_stop,both,retained
okx_240m_7928eb651d9afd9d:2607:1,ENS,okx,ENS-USDT-SWAP,240,2024-11-06 16:00:00+00:00,2024-12-09 20:00:00+00:00,False,9.459519541427824,15.66649296508598,1.0621273184717102,trailing_stop,ENS,okx,ENS-USDT-SWAP,240,2024-11-06 16:00:00+00:00,2024-12-08 08:00:00+00:00,False,11.951442417926003,15.66649296508598,1.3419237025334976,trailing_stop,both,gained
okx_240m_88a8d999962508b8:2638:1,IOTA,okx,IOTA-USDT-SWAP,240,2024-11-11 20:00:00+00:00,2024-12-09 20:00:00+00:00,False,21.221462555066136,42.89867841409703,1.6820083798882686,trailing_stop,IOTA,okx,IOTA-USDT-SWAP,240,2024-11-11 20:00:00+00:00,2024-11-19 12:00:00+00:00,False,2.932475770925118,6.220264317180632,0.232427374301676,trailing_stop,both,lost
okx_240m_92fcab41e7863ee1:1709:1,ZEC,okx,ZEC-USDT-SWAP,240,2026-08-18 04:00:00+00:00,2026-08-22 04:00:00+00:00,False,10.202569255839204,19.01140684410644,0.3680401685118055,trailing_stop,ZEC,okx,ZEC-USDT-SWAP,240,2026-08-18 04:00:00+00:00,2026-08-22 04:00:00+00:00,False,11.502406300923395,19.01140684410644,0.4149295581463701,trailing_stop,both,retained
okx_240m_ab016d7ea5581304:2605:1,ADA,okx,ADA-USDT-SWAP,240,2024-11-06 08:00:00+00:00,2024-11-26 08:00:00+00:00,False,15.667085365853668,24.259146341463417,1.4282390216787109,trailing_stop,ADA,okx,ADA-USDT-SWAP,240,2024-11-06 08:00:00+00:00,2024-11-10 20:00:00+00:00,False,5.993304878048782,9.149390243902442,0.5463602001111729,trailing_stop,both,lost
okx_240m_c72eeebd37218632:4079:1,XTZ,okx,XTZ-USDT-SWAP,240,2025-07-10 00:00:00+00:00,2025-07-24 04:00:00+00:00,False,10.136633802816908,22.68309859154931,0.5142558056448732,trailing_stop,XTZ,okx,XTZ-USDT-SWAP,240,2025-07-10 00:00:00+00:00,2025-07-22 04:00:00+00:00,False,14.39367605633804,22.68309859154931,0.7302257949267597,trailing_stop,both,retained
okx_240m_cd891c7419eb0dc1:1138:1,BEAT,okx,BEAT-USDT-SWAP,240,2026-05-21 16:00:00+00:00,2026-06-13 00:00:00+00:00,False,40.25594781382231,76.89915373765872,7.57771591663348,trailing_stop,BEAT,okx,BEAT-USDT-SWAP,240,2026-05-21 16:00:00+00:00,2026-05-26 00:00:00+00:00,False,1.60362059238364,5.43300423131171,0.301863002787734,trailing_stop_gap,both,lost
okx_240m_da576a36835de2f3:4079:1,CFX,okx,CFX-USDT-SWAP,240,2025-07-10 00:00:00+00:00,2025-07-22 16:00:00+00:00,False,20.600948717948796,44.52051282051297,1.028070377479207,trailing_stop,CFX,okx,CFX-USDT-SWAP,240,2025-07-10 00:00:00+00:00,2025-07-22 08:00:00+00:00,False,29.94710256410268,44.52051282051297,1.494481126039668,trailing_stop,both,retained
okx_30m_0017f1878074c036:23149:1,AEVO,okx,AEVO-USDT-SWAP,30,2025-07-08 17:30:00+00:00,2025-07-11 21:00:00+00:00,False,10.311476014760188,14.531365313653188,0.3368788426763112,trailing_stop,AEVO,okx,AEVO-USDT-SWAP,30,2025-07-08 17:30:00+00:00,2025-07-11 07:00:00+00:00,False,10.695239852398563,14.531365313653188,0.3494165159734781,trailing_stop,both,retained
okx_30m_00d54ed71b9c8447:19119:1,SPX,okx,SPX-USDT-SWAP,30,2026-08-19 13:30:00+00:00,2026-08-22 05:00:00+00:00,False,29.802372093023077,39.6976744186044,0.3944296706678978,trailing_stop,SPX,okx,SPX-USDT-SWAP,30,2026-08-19 13:30:00+00:00,2026-08-22 05:00:00+00:00,False,30.7326046511626,39.6976744186044,0.4067411511234224,trailing_stop,both,retained
okx_30m_02455d67e452427c:33203:1,HMSTR,okx,HMSTR-USDT-SWAP,30,2026-08-19 07:00:00+00:00,2026-08-22 05:00:00+00:00,False,14.881809523809348,22.285714285714032,0.1795048822515794,trailing_stop,HMSTR,okx,HMSTR-USDT-SWAP,30,2026-08-19 07:00:00+00:00,2026-08-20 05:30:00+00:00,False,0.8818095238095212,3.0476190476190097,0.0106364158529581,trailing_stop_gap,both,lost
okx_30m_0db44c8f251494fe:10399:1,MOODENG,okx,MOODENG-USDT-SWAP,30,2025-05-07 23:30:00+00:00,2025-05-08 22:30:00+00:00,False,22.095768707483018,37.68027210884356,0.8200146427669783,trailing_stop,MOODENG,okx,MOODENG-USDT-SWAP,30,2025-05-07 23:30:00+00:00,2025-05-08 21:30:00+00:00,False,25.639986394557845,37.68027210884356,0.9515470840696796,trailing_stop,both,retained
okx_30m_10bed864d555e246:46494:1,AXS,okx,AXS-USDT-SWAP,30,2026-04-24 15:30:00+00:00,2026-04-26 03:00:00+00:00,False,26.890180180180472,61.29729729729793,0.2690229833258226,trailing_stop,AXS,okx,AXS-USDT-SWAP,30,2026-04-24 15:30:00+00:00,2026-04-25 04:30:00+00:00,False,10.719009009009133,17.693693693693884,0.107238395673727,trailing_stop,both,retained
okx_30m_110cba586a3e451e:15177:1,EDEN,okx,EDEN-USDT-SWAP,30,2026-08-12 17:00:00+00:00,2026-08-14 05:00:00+00:00,False,17.515650793650835,33.06349206349214,0.4889171466548516,trailing_stop,EDEN,okx,EDEN-USDT-SWAP,30,2026-08-12 17:00:00+00:00,2026-08-14 05:00:00+00:00,False,18.229936507936557,33.06349206349214,0.5088551174124947,trailing_stop,both,retained
okx_30m_12fa0e76f9dd2f40:9423:1,ACU,okx,ACU-USDT-SWAP,30,2026-08-07 15:00:00+00:00,2026-08-10 02:30:00+00:00,False,11.89759183673476,22.887755102040945,0.1454183088051883,trailing_stop,ACU,okx,ACU-USDT-SWAP,30,2026-08-07 15:00:00+00:00,2026-08-09 00:00:00+00:00,False,1.9384081632653136,3.938775510204105,0.0236921925667248,trailing_stop,both,lost
okx_30m_13b2b8a2a31bafd3:20834:1,CRO,okx,CRO-USDT-SWAP,30,2024-11-06 01:30:00+00:00,2024-11-06 08:00:00+00:00,False,12.293196261682397,21.30841121495352,0.1798430407437792,trailing_stop,CRO,okx,CRO-USDT-SWAP,30,2024-11-06 01:30:00+00:00,2024-11-06 08:00:00+00:00,False,13.657682242990823,21.30841121495352,0.1998047579983595,trailing_stop,both,retained
okx_30m_15c1cc5164d950cb:29618:1,CFX,okx,CFX-USDT-SWAP,30,2025-05-08 01:30:00+00:00,2025-05-11 07:00:00+00:00,False,15.116024096385592,18.837349397590415,0.3404694708276798,trailing_stop,CFX,okx,CFX-USDT-SWAP,30,2025-05-08 01:30:00+00:00,2025-05-11 07:00:00+00:00,False,15.116024096385592,18.837349397590415,0.3404694708276798,trailing_stop,both,retained
okx_30m_1d0a3c80db17d1e2:4719:1,SPACE,okx,SPACE-USDT-SWAP,30,2026-05-01 21:00:00+00:00,2026-05-03 02:00:00+00:00,False,7.496688172042992,24.4623655913978,0.2048155111633371,trailing_stop,SPACE,okx,SPACE-USDT-SWAP,30,2026-05-01 21:00:00+00:00,2026-05-03 02:00:00+00:00,False,14.109591397849426,24.4623655913978,0.3854853113983547,trailing_stop,both,gained
okx_30m_1e5226623d5424a1:47668:1,INJ,okx,INJ-USDT-SWAP,30,2026-08-19 14:30:00+00:00,2026-08-22 05:00:00+00:00,False,10.320457142857236,14.90000000000013,0.1686349206349207,trailing_stop,INJ,okx,INJ-USDT-SWAP,30,2026-08-19 14:30:00+00:00,2026-08-20 14:30:00+00:00,False,5.291885714285768,8.614285714285785,0.0864687208216621,trailing_stop,both,lost
okx_30m_26592d800309177b:5106:1,ZKP,okx,ZKP-USDT-SWAP,30,2026-04-23 23:30:00+00:00,2026-04-24 14:00:00+00:00,False,10.147135135135262,24.16216216216248,0.1064183673469387,trailing_stop,ZKP,okx,ZKP-USDT-SWAP,30,2026-04-23 23:30:00+00:00,2026-04-24 12:30:00+00:00,False,12.998486486486655,24.16216216216248,0.1363219954648526,trailing_stop,both,retained
okx_30m_26722c51347e04df:10802:1,MORPHO,okx,MORPHO-USDT-SWAP,30,2025-07-08 12:00:00+00:00,2025-07-12 12:30:00+00:00,False,13.588207547169898,18.009433962264243,0.2110402930402932,trailing_stop,MORPHO,okx,MORPHO-USDT-SWAP,30,2025-07-08 12:00:00+00:00,2025-07-11 16:00:00+00:00,False,14.074056603773665,17.61792452830198,0.2185860805860806,trailing_stop,both,retained
okx_30m_2d38917e9f4b41c4:52063:1,RSR,okx,RSR-USDT-SWAP,30,2026-08-18 16:00:00+00:00,2026-08-22 05:00:00+00:00,False,18.76111111111111,24.77777777777777,0.2936521739130435,trailing_stop,RSR,okx,RSR-USDT-SWAP,30,2026-08-18 16:00:00+00:00,2026-08-19 17:00:00+00:00,False,4.372222222222212,8.555555555555557,0.0684347826086955,trailing_stop,both,lost
okx_30m_2dd978367f2a96e5:32580:1,ADA,okx,ADA-USDT-SWAP,30,2025-07-08 18:30:00+00:00,2025-07-11 16:30:00+00:00,False,11.984000000000025,16.80357142857145,0.2276472184531888,trailing_stop,ADA,okx,ADA-USDT-SWAP,30,2025-07-08 18:30:00+00:00,2025-07-09 14:30:00+00:00,False,1.0107857142857255,2.80357142857143,0.019200814111262,trailing_stop,both,lost
okx_30m_3460d80399b27f5b:14996:1,VANA,okx,VANA-USDT-SWAP,30,2025-10-25 15:00:00+00:00,2025-10-27 12:00:00+00:00,False,8.087327188940161,19.400921658986327,0.1321996233521658,trailing_stop,VANA,okx,VANA-USDT-SWAP,30,2025-10-25 15:00:00+00:00,2025-10-27 09:00:00+00:00,False,10.23018433179732,19.400921658986327,0.1672278719397364,trailing_stop,both,gained
okx_30m_34c75a11b199c9ee:30493:1,BIGTIME,okx,BIGTIME-USDT-SWAP,30,2025-07-08 20:00:00+00:00,2025-07-11 21:30:00+00:00,False,9.7694025157232,14.025157232704297,0.1210469511007208,trailing_stop,BIGTIME,okx,BIGTIME-USDT-SWAP,30,2025-07-08 20:00:00+00:00,2025-07-11 07:00:00+00:00,False,10.412484276729476,13.71069182389927,0.1290150009740891,trailing_stop,both,gained
okx_30m_3795050e6ed73152:46049:1,DYDX,okx,DYDX-USDT-SWAP,30,2026-04-15 09:00:00+00:00,2026-04-19 19:00:00+00:00,False,17.06683870967745,24.076612903225843,0.4358088962108732,trailing_stop,DYDX,okx,DYDX-USDT-SWAP,30,2026-04-15 09:00:00+00:00,2026-04-15 20:30:00+00:00,False,2.373290322580659,4.572580645161299,0.0606029654036246,trailing_stop,both,lost
okx_30m_3cea0ab12e672e3d:52053:1,BLUR,okx,BLUR-USDT-SWAP,30,2026-08-18 11:00:00+00:00,2026-08-22 05:00:00+00:00,False,15.703157894736922,22.210526315789576,0.2260303030303032,trailing_stop,BLUR,okx,BLUR-USDT-SWAP,30,2026-08-18 11:00:00+00:00,2026-08-22 05:00:00+00:00,False,16.808421052631648,22.210526315789576,0.2419393939393939,trailing_stop,both,retained
okx_30m_3df0d3e073171f37:11754:1,H,okx,H-USDT-SWAP,30,2026-03-05 04:00:00+00:00,2026-03-06 13:00:00+00:00,False,10.538484472049785,20.291925465838684,0.2650259293970636,trailing_stop,H,okx,H-USDT-SWAP,30,2026-03-05 04:00:00+00:00,2026-03-06 07:30:00+00:00,False,11.644074534161598,20.291925465838684,0.2928297407060296,trailing_stop,both,retained
okx_30m_461cc4849746e63a:21183:1,MUBARAK,okx,MUBARAK-USDT-SWAP,30,2026-08-18 19:00:00+00:00,2026-08-19 17:00:00+00:00,False,9.49761373390555,17.70171673819738,0.2594915572232643,trailing_stop,MUBARAK,okx,MUBARAK-USDT-SWAP,30,2026-08-18 19:00:00+00:00,2026-08-19 17:00:00+00:00,False,10.373150214592242,17.70171673819738,0.2834127579737333,trailing_stop,both,gained
okx_30m_461cc4849746e63a:21881:1,MUBARAK,okx,MUBARAK-USDT-SWAP,30,2026-09-02 08:00:00+00:00,2026-09-05 22:00:00+00:00,False,10.700242142025626,18.209545983702007,0.4131757619347298,trailing_stop,MUBARAK,okx,MUBARAK-USDT-SWAP,30,2026-09-02 08:00:00+00:00,2026-09-04 01:00:00+00:00,False,8.34983469150176,13.157159487776507,0.3224178728760227,trailing_stop,both,lost
okx_30m_494cb06ee77e0df6:25135:1,SHELL,okx,SHELL-USDT-SWAP,30,2026-08-05 04:30:00+00:00,2026-08-09 15:00:00+00:00,False,12.977214285714329,24.857142857142936,0.1997592083562396,trailing_stop,SHELL,okx,SHELL-USDT-SWAP,30,2026-08-05 04:30:00+00:00,2026-08-06 19:00:00+00:00,False,1.6200714285714355,4.250000000000015,0.0249378779549203,trailing_stop,both,lost
okx_30m_4966b47735832ad3:33972:1,LINK,okx,LINK-USDT-SWAP,30,2025-08-06 18:30:00+00:00,2025-08-10 14:00:00+00:00,False,15.445727598566313,21.071684587813618,0.2561891683015278,trailing_stop,LINK,okx,LINK-USDT-SWAP,30,2025-08-06 18:30:00+00:00,2025-08-10 12:00:00+00:00,False,16.069383512544803,21.071684587813618,0.2665333808929313,trailing_stop,both,retained
okx_30m_4f2ed49dc38d666d:37686:1,AUCTION,okx,AUCTION-USDT-SWAP,30,2026-01-24 11:30:00+00:00,2026-01-25 17:00:00+00:00,False,10.992567375886528,20.843971631205672,0.3085095541401275,trailing_stop,AUCTION,okx,AUCTION-USDT-SWAP,30,2026-01-24 11:30:00+00:00,2026-01-25 16:00:00+00:00,False,11.950014184397162,20.843971631205672,0.3353805732484076,trailing_stop,both,retained
okx_30m_51c24c6f9aa98404:16141:1,ENA,okx,ENA-USDT-SWAP,30,2026-08-19 15:00:00+00:00,2026-08-22 05:00:00+00:00,False,24.941638766519898,35.044052863436214,0.6565111317254178,trailing_stop,ENA,okx,ENA-USDT-SWAP,30,2026-08-19 15:00:00+00:00,2026-08-21 19:00:00+00:00,False,21.294061674008873,30.71806167400889,0.5605000000000002,trailing_stop,both,retained
okx_30m_58b4cb151aeddcb3:4129:1,KGEN,okx,KGEN-USDT-SWAP,30,2026-01-12 06:00:00+00:00,2026-01-16 17:00:00+00:00,False,30.75312195121958,47.634146341463506,0.3104846097020439,trailing_stop,KGEN,okx,KGEN-USDT-SWAP,30,2026-01-12 06:00:00+00:00,2026-01-13 09:30:00+00:00,False,2.021414634146353,5.624390243902441,0.0204082738241813,trailing_stop,both,lost
