stream_key_repeat,venue_repeat,symbol_repeat,asset_repeat,timeframe_min_repeat,local_i_repeat,signal_i_repeat,signal_bar_open_repeat,side_repeat,base_asset_repeat,scheduled_open_utc_repeat,v9_bundle_allowed_repeat,v9_bundle_reasons_repeat,v8_repeat,v9_repeat,strategy_version_repeat,asset_type_repeat,signal_atr_pct_repeat,reference_price_repeat,reference_initial_stop_repeat,reference_initial_risk_repeat,reference_cost_r_repeat,risk_basis_repeat,available_at_repeat,event_key,reference_risk_fraction_repeat,atr_fraction_repeat,risk_atr_repeat,volume_ratio_repeat,expansion_repeat,body_fraction_repeat,close_location_repeat,rope_width_atr_repeat,past_width_atr_repeat,rope_distance_atr_repeat,breakout20_atr_repeat,momentum20_atr_repeat,momentum60_atr_repeat,trend_slope20_atr_repeat,trend_alignment_repeat,atr_relative100_repeat,volatility_ratio20_100_repeat,efficiency20_repeat,prior_range20_atr_repeat,volume_trend20_repeat,entry_i_repeat,entry_time_repeat,valid_entry_repeat,censored_repeat,label_gt10_repeat,entry_price_repeat,initial_stop_repeat,initial_risk_repeat,initial_risk_frac_repeat,exit_i_repeat,exit_time_repeat,exit_price_repeat,exit_reason_repeat,gross_return_repeat,net_return_repeat,gross_r_repeat,net_r_repeat,mfe_r_repeat,exit_time_precision_repeat,quarter_repeat,bucket_repeat,cohort_repeat,pair_id_repeat,episode_id_repeat,repeat_repeat,visual_id_repeat,sheet_no_repeat,sheet_position_repeat,class_repeat,reason_repeat,reviewer_repeat,stream_key_original,venue_original,symbol_original,asset_original,timeframe_min_original,local_i_original,signal_i_original,signal_bar_open_original,side_original,base_asset_original,scheduled_open_utc_original,v9_bundle_allowed_original,v9_bundle_reasons_original,v8_original,v9_original,strategy_version_original,asset_type_original,signal_atr_pct_original,reference_price_original,reference_initial_stop_original,reference_initial_risk_original,reference_cost_r_original,risk_basis_original,available_at_original,reference_risk_fraction_original,atr_fraction_original,risk_atr_original,volume_ratio_original,expansion_original,body_fraction_original,close_location_original,rope_width_atr_original,past_width_atr_original,rope_distance_atr_original,breakout20_atr_original,momentum20_atr_original,momentum60_atr_original,trend_slope20_atr_original,trend_alignment_original,atr_relative100_original,volatility_ratio20_100_original,efficiency20_original,prior_range20_atr_original,volume_trend20_original,entry_i_original,entry_time_original,valid_entry_original,censored_original,label_gt10_original,entry_price_original,initial_stop_original,initial_risk_original,initial_risk_frac_original,exit_i_original,exit_time_original,exit_price_original,exit_reason_original,gross_return_original,net_return_original,gross_r_original,net_r_original,mfe_r_original,exit_time_precision_original,quarter_original,bucket_original,cohort_original,pair_id_original,episode_id_original,repeat_original,visual_id_original,sheet_no_original,sheet_position_original,class_original,reason_original,reviewer_original,same_reader
binance_240m_ab188c930cd2584e,binance,FFUSDT,FF,240,1149,1149,2026-04-09 04:00:00+00:00,1,FF,2026-04-09 08:00:00+00:00,True,passed,True,True,spike-v9-entry-bundle-20260915-v1,unknown,0.0149086473318054,0.07278,0.07003,0.0027499999999999,0.0529309090909093,confirmation_close_reference_not_fill,2026-04-09 08:00:00+00:00,binance_240m_ab188c930cd2584e:1149:1,0.037785105798296,0.0149086473318054,2.534442257392938,3.1432517011071552,1.298991028549532,0.3043478260869608,1.0,0.7670342802729883,0.9013999236257436,1.584160121782391,0.2857007635606512,2.663468408678411,2.1473638035365696,0.3650672930825385,0.5,1.1786982683339629,1.1474751633632203,0.2451229855810018,3.6311645433193633,1.1340707809275523,1150,2026-04-09 08:00:00+00:00,True,False,True,0.07278,0.07003,0.0027499999999999,0.037785105798296,1160,2026-04-11 00:00:00+00:00,0.10179,trailing_stop,0.3985985160758452,0.3965985160758452,10.549090909090957,10.496160000000048,35.898181818181975,bar_open_or_intrabar_window,2026Q2,2,winner_gt10,P0014,FF:1,True,V0332,42,4,B,Slow pair overhead before noisy partial convergence,astra,binance_240m_ab188c930cd2584e,binance,FFUSDT,FF,240,1149,1149,2026-04-09 04:00:00+00:00,1,FF,2026-04-09 08:00:00+00:00,True,passed,True,True,spike-v9-entry-bundle-20260915-v1,unknown,0.0149086473318054,0.07278,0.07003,0.0027499999999999,0.0529309090909093,confirmation_close_reference_not_fill,2026-04-09 08:00:00+00:00,0.037785105798296,0.0149086473318054,2.534442257392938,3.1432517011071552,1.298991028549532,0.3043478260869608,1.0,0.7670342802729883,0.9013999236257436,1.584160121782391,0.2857007635606512,2.663468408678411,2.1473638035365696,0.3650672930825385,0.5,1.1786982683339629,1.1474751633632203,0.2451229855810018,3.6311645433193633,1.1340707809275523,1150,2026-04-09 08:00:00+00:00,True,False,True,0.07278,0.07003,0.0027499999999999,0.037785105798296,1160,2026-04-11 00:00:00+00:00,0.10179,trailing_stop,0.3985985160758452,0.3965985160758452,10.549090909090957,10.496160000000048,35.898181818181975,bar_open_or_intrabar_window,2026Q2,2,winner_gt10,P0014,FF:1,False,V0094,12,6,B,Slow pair overhead during noisy partial convergence,astra,True
okx_30m_3cea0ab12e672e3d,okx,BLUR-USDT-SWAP,BLUR,30,34107,52083,2026-08-19 01:30:00+00:00,1,BLUR,2026-08-19 02:00:00+00:00,True,passed,True,True,spike-v9-entry-bundle-20260915-v1,unknown,0.0041388616869152,0.01326,0.01307,0.0001899999999999,0.1395789473684229,confirmation_close_reference_not_fill,2026-08-19 02:00:00+00:00,okx_30m_3cea0ab12e672e3d:52083:1,0.0143288084464553,0.0041388616869152,3.462016740437362,4.166223363600232,1.7248031378407884,0.777777777777767,0.777777777777767,1.0081383454790531,1.212688636572526,2.2078929949798995,0.3644228147828702,1.4576912591315123,2.368748296088751,0.3425609470645275,0.75,0.9415148255379824,0.5544975872094342,0.1999999999999982,3.279805333045958,1.4394203430248556,52084,2026-08-19 02:00:00+00:00,True,False,True,0.01324,0.01307,0.0001699999999999,0.0128398791540784,52234,2026-08-22 05:00:00+00:00,0.01621,trailing_stop,0.224320241691843,0.222320241691843,17.470588235294308,17.314823529411953,24.588235294117904,bar_open_or_intrabar_window,2026Q3,0,winner_gt10,P0346,BLUR:4,True,V0353,45,1,P,Quiet candles settle along six-line bundle then fresh upward departure,astra,okx_30m_3cea0ab12e672e3d,okx,BLUR-USDT-SWAP,BLUR,30,34107,52083,2026-08-19 01:30:00+00:00,1,BLUR,2026-08-19 02:00:00+00:00,True,passed,True,True,spike-v9-entry-bundle-20260915-v1,unknown,0.0041388616869152,0.01326,0.01307,0.0001899999999999,0.1395789473684229,confirmation_close_reference_not_fill,2026-08-19 02:00:00+00:00,0.0143288084464553,0.0041388616869152,3.462016740437362,4.166223363600232,1.7248031378407884,0.777777777777767,0.777777777777767,1.0081383454790531,1.212688636572526,2.2078929949798995,0.3644228147828702,1.4576912591315123,2.368748296088751,0.3425609470645275,0.75,0.9415148255379824,0.5544975872094342,0.1999999999999982,3.279805333045958,1.4394203430248556,52084,2026-08-19 02:00:00+00:00,True,False,True,0.01324,0.01307,0.0001699999999999,0.0128398791540784,52234,2026-08-22 05:00:00+00:00,0.01621,trailing_stop,0.224320241691843,0.222320241691843,17.470588235294308,17.314823529411953,24.588235294117904,bar_open_or_intrabar_window,2026Q3,0,winner_gt10,P0346,BLUR:4,False,V0196,25,4,P,Six lines settle together with quiet touching candles then fresh upward break,astra,True
okx_60m_0c32a966d70108e0,okx,HBAR-USDT-SWAP,HBAR,60,16746,25674,2026-08-03 18:00:00+00:00,1,HBAR,2026-08-03 19:00:00+00:00,True,passed,True,True,spike-v9-entry-bundle-20260915-v1,unknown,0.0063940769800552,0.0706,0.06888,0.0017199999999999,0.0820930232558146,confirmation_close_reference_not_fill,2026-08-03 19:00:00+00:00,okx_60m_0c32a966d70108e0:25674:1,0.0243626062322944,0.0063940769800552,3.810183441376711,0.8962932519179584,0.7162049327836335,-0.2424242424242666,0.424242424242414,1.479030510286384,2.062782276949368,2.1243987908606106,-0.6424146499995642,1.617112739654071,2.0158528672400085,-0.0158465310126078,0.75,1.1353607398036032,1.0598027982748648,0.1563169164882198,5.449448410341135,2.4083424664683473,25675,2026-08-03 19:00:00+00:00,True,False,False,0.07062,0.06888,0.0017399999999999,0.0246389124893796,25704,2026-08-05 00:00:00+00:00,0.06935,opposite_v6_next_open,-0.0179835740583405,-0.0199835740583405,-0.7298850574712715,-0.8110574712643754,0.528735632183913,bar_open_or_intrabar_window,2026Q3,1,matched_nonwinner,P0419,HBAR:6,True,V0426,54,2,D,clustered lines with endpoint spike,budget-mapper-luna-max,okx_60m_0c32a966d70108e0,okx,HBAR-USDT-SWAP,HBAR,60,16746,25674,2026-08-03 18:00:00+00:00,1,HBAR,2026-08-03 19:00:00+00:00,True,passed,True,True,spike-v9-entry-bundle-20260915-v1,unknown,0.0063940769800552,0.0706,0.06888,0.0017199999999999,0.0820930232558146,confirmation_close_reference_not_fill,2026-08-03 19:00:00+00:00,0.0243626062322944,0.0063940769800552,3.810183441376711,0.8962932519179584,0.7162049327836335,-0.2424242424242666,0.424242424242414,1.479030510286384,2.062782276949368,2.1243987908606106,-0.6424146499995642,1.617112739654071,2.0158528672400085,-0.0158465310126078,0.75,1.1353607398036032,1.0598027982748648,0.1563169164882198,5.449448410341135,2.4083424664683473,25675,2026-08-03 19:00:00+00:00,True,False,False,0.07062,0.06888,0.0017399999999999,0.0246389124893796,25704,2026-08-05 00:00:00+00:00,0.06935,opposite_v6_next_open,-0.0179835740583405,-0.0199835740583405,-0.7298850574712715,-0.8110574712643754,0.528735632183913,bar_open_or_intrabar_window,2026Q3,1,matched_nonwinner,P0419,HBAR:6,False,V0769,97,1,D,compact core with endpoint rebound,budget-mapper-luna-max,True
binance_60m_5b35cd630d479043,binance,DOGSUSDT,DOGS,60,14488,14715,2026-05-01 16:00:00+00:00,1,DOGS,2026-05-01 17:00:00+00:00,True,passed,True,True,spike-v9-entry-bundle-20260915-v1,unknown,0.0113778430411602,3.268e-05,3.116e-05,1.519999999999999e-06,0.043,confirmation_close_reference_not_fill,2026-05-01 17:00:00+00:00,binance_60m_5b35cd630d479043:14715:1,0.0465116279069767,0.0113778430411602,4.087912598083593,3.520048743651746,1.4119629149012498,0.9400000000000038,0.9400000000000038,0.8386631888363683,0.5511217306387305,2.798772198603159,0.6723540457374316,4.518219187355546,2.6894161829497265,0.4362852403448339,0.5,0.8764468977914925,0.8904717676364992,0.42211055276382,4.087912598083593,1.8259331174723508,14716,2026-05-01 17:00:00+00:00,True,False,True,3.268e-05,3.116e-05,1.519999999999999e-06,0.0465116279069767,14826,2026-05-06 07:00:00+00:00,5.194e-05,trailing_stop,0.5893512851897185,0.5873512851897185,12.671052631578954,12.628052631578957,29.28947368421055,bar_open_or_intrabar_window,2026Q2,2,winner_gt10,P0235,DOGS:4,True,V0433,55,1,D,"compact recent core, late rise detached",budget-mapper-luna-max,binance_60m_5b35cd630d479043,binance,DOGSUSDT,DOGS,60,14488,14715,2026-05-01 16:00:00+00:00,1,DOGS,2026-05-01 17:00:00+00:00,True,passed,True,True,spike-v9-entry-bundle-20260915-v1,unknown,0.0113778430411602,3.268e-05,3.116e-05,1.519999999999999e-06,0.043,confirmation_close_reference_not_fill,2026-05-01 17:00:00+00:00,0.0465116279069767,0.0113778430411602,4.087912598083593,3.520048743651746,1.4119629149012498,0.9400000000000038,0.9400000000000038,0.8386631888363683,0.5511217306387305,2.798772198603159,0.6723540457374316,4.518219187355546,2.6894161829497265,0.4362852403448339,0.5,0.8764468977914925,0.8904717676364992,0.42211055276382,4.087912598083593,1.8259331174723508,14716,2026-05-01 17:00:00+00:00,True,False,True,3.268e-05,3.116e-05,1.519999999999999e-06,0.0465116279069767,14826,2026-05-06 07:00:00+00:00,5.194e-05,trailing_stop,0.5893512851897185,0.5873512851897185,12.671052631578954,12.628052631578957,29.28947368421055,bar_open_or_intrabar_window,2026Q2,2,winner_gt10,P0235,DOGS:4,False,V0077,10,5,D,Recent joint compression but five-bar upward run already extended,astra,False
binance_60m_9f2db32dbfabb107,binance,ALGOUSDT,ALGO,60,17124,26052,2026-08-19 12:00:00+00:00,1,ALGO,2026-08-19 13:00:00+00:00,True,passed,True,True,spike-v9-entry-bundle-20260915-v1,unknown,0.0074227358069277,0.07962,0.07843,0.0011899999999999,0.1338151260504205,confirmation_close_reference_not_fill,2026-08-19 13:00:00+00:00,binance_60m_9f2db32dbfabb107:26052:1,0.0149459934689776,0.0074227358069277,2.0135424266384887,3.3724000401727183,1.4494943606929755,-0.1204819277108472,0.0602409638554152,0.953306771674081,1.7761893640992892,1.3146075413548768,-0.8121851804928519,3.0626149514417302,1.8274166561088816,0.3002459877718566,0.5,1.3454077983061128,1.245009268940204,0.3094017094017076,4.602382689459416,1.581250326270842,26053,2026-08-19 13:00:00+00:00,True,False,True,0.07962,0.07843,0.0011899999999999,0.0149459934689776,26117,2026-08-22 05:00:00+00:00,0.09696,trailing_stop,0.2177844762622458,0.2157844762622458,14.571428571428624,14.437613445378204,21.210084033613505,bar_open_or_intrabar_window,2026Q3,1,winner_gt10,P0252,ALGO:10,True,V0448,56,8,D,compact lines with late step already detached,budget-mapper-luna-max,binance_60m_9f2db32dbfabb107,binance,ALGOUSDT,ALGO,60,17124,26052,2026-08-19 12:00:00+00:00,1,ALGO,2026-08-19 13:00:00+00:00,True,passed,True,True,spike-v9-entry-bundle-20260915-v1,unknown,0.0074227358069277,0.07962,0.07843,0.0011899999999999,0.1338151260504205,confirmation_close_reference_not_fill,2026-08-19 13:00:00+00:00,0.0149459934689776,0.0074227358069277,2.0135424266384887,3.3724000401727183,1.4494943606929755,-0.1204819277108472,0.0602409638554152,0.953306771674081,1.7761893640992892,1.3146075413548768,-0.8121851804928519,3.0626149514417302,1.8274166561088816,0.3002459877718566,0.5,1.3454077983061128,1.245009268940204,0.3094017094017076,4.602382689459416,1.581250326270842,26053,2026-08-19 13:00:00+00:00,True,False,True,0.07962,0.07843,0.0011899999999999,0.0149459934689776,26117,2026-08-22 05:00:00+00:00,0.09696,trailing_stop,0.2177844762622458,0.2157844762622458,14.571428571428624,14.437613445378204,21.210084033613505,bar_open_or_intrabar_window,2026Q3,1,winner_gt10,P0252,ALGO:10,False,V0419,53,3,D,"lines close, late rebound already detached",budget-mapper-luna-max,True
okx_60m_c63896bfba200aae,okx,BIO-USDT-SWAP,BIO,60,11171,11171,2026-04-13 22:00:00+00:00,1,BIO,2026-04-13 23:00:00+00:00,True,passed,True,True,spike-v9-entry-bundle-20260915-v1,unknown,0.0148135842617226,0.01882,0.01787,0.0009499999999999,0.0396210526315789,confirmation_close_reference_not_fill,2026-04-13 23:00:00+00:00,okx_60m_c63896bfba200aae:11171:1,0.0504782146652497,0.0148135842617226,3.407562530000396,1.4443157858806417,1.443176759098144,0.9230769230769258,0.9230769230769258,1.1295201034071842,1.3523844951685386,2.8961862258950513,0.9684651401053742,4.914063859053205,3.6945151641056935,0.3480049591698103,0.5,1.4298763980194595,1.1523532328279382,0.4581939799331098,4.34015859084261,0.9460436324659528,11172,2026-04-13 23:00:00+00:00,True,False,True,0.0188,0.01787,0.00093,0.0494680851063829,11247,2026-04-17 02:00:00+00:00,0.0337,trailing_stop,0.7925531914893618,0.7905531914893618,16.02150537634408,15.9810752688172,31.354838709677413,bar_open_or_intrabar_window,2026Q2,2,winner_gt10,P0439,BIO:3,True,V0465,59,1,N,separated lines through rebound,budget-mapper-luna-max,okx_60m_c63896bfba200aae,okx,BIO-USDT-SWAP,BIO,60,11171,11171,2026-04-13 22:00:00+00:00,1,BIO,2026-04-13 23:00:00+00:00,True,passed,True,True,spike-v9-entry-bundle-20260915-v1,unknown,0.0148135842617226,0.01882,0.01787,0.0009499999999999,0.0396210526315789,confirmation_close_reference_not_fill,2026-04-13 23:00:00+00:00,0.0504782146652497,0.0148135842617226,3.407562530000396,1.4443157858806417,1.443176759098144,0.9230769230769258,0.9230769230769258,1.1295201034071842,1.3523844951685386,2.8961862258950513,0.9684651401053742,4.914063859053205,3.6945151641056935,0.3480049591698103,0.5,1.4298763980194595,1.1523532328279382,0.4581939799331098,4.34015859084261,0.9460436324659528,11172,2026-04-13 23:00:00+00:00,True,False,True,0.0188,0.01787,0.00093,0.0494680851063829,11247,2026-04-17 02:00:00+00:00,0.0337,trailing_stop,0.7925531914893618,0.7905531914893618,16.02150537634408,15.9810752688172,31.354838709677413,bar_open_or_intrabar_window,2026Q2,2,winner_gt10,P0439,BIO:3,False,V0157,20,5,B,Slow SMA overhead before advancing rebound,astra,False
gate_240m_f616535f2c0cce59,gate,M_USDT,M,240,1181,1181,2026-01-20 04:00:00+00:00,1,M,2026-01-20 08:00:00+00:00,True,passed,True,True,spike-v9-entry-bundle-20260915-v1,unknown,0.027774154024721,1.63947,1.5471,0.0923699999999998,0.0354978889249757,confirmation_close_reference_not_fill,2026-01-20 08:00:00+00:00,gate_240m_f616535f2c0cce59:1181:1,0.05634137861626,0.027774154024721,2.028554265455285,3.2830339321357287,1.6861111861495484,-0.300040989206175,0.1057521519333252,0.9046286174625058,1.2078342609481092,0.4777508463296492,-1.340949696315905,0.103437161310971,-0.7682021024751111,-0.4219175680454946,0.5,0.8811223848099826,0.9021958252165132,0.0118966431764794,4.379937887868387,1.0059880239520955,1182,2026-01-20 08:00:00+00:00,True,False,False,1.63724,1.5471,0.0901399999999998,0.0550560699714152,1225,2026-01-27 12:00:00+00:00,1.5471,initial_stop,-0.0550560699714152,-0.0570560699714152,-0.9999999999999994,-1.0363266030619034,0.9195695584646107,bar_open_or_intrabar_window,2026Q1,3,matched_nonwinner,P0303,M:1,True,V0478,60,6,B,partial bundle with fast/slow spread,budget-mapper-luna-max,gate_240m_f616535f2c0cce59,gate,M_USDT,M,240,1181,1181,2026-01-20 04:00:00+00:00,1,M,2026-01-20 08:00:00+00:00,True,passed,True,True,spike-v9-entry-bundle-20260915-v1,unknown,0.027774154024721,1.63947,1.5471,0.0923699999999998,0.0354978889249757,confirmation_close_reference_not_fill,2026-01-20 08:00:00+00:00,0.05634137861626,0.027774154024721,2.028554265455285,3.2830339321357287,1.6861111861495484,-0.300040989206175,0.1057521519333252,0.9046286174625058,1.2078342609481092,0.4777508463296492,-1.340949696315905,0.103437161310971,-0.7682021024751111,-0.4219175680454946,0.5,0.8811223848099826,0.9021958252165132,0.0118966431764794,4.379937887868387,1.0059880239520955,1182,2026-01-20 08:00:00+00:00,True,False,False,1.63724,1.5471,0.0901399999999998,0.0550560699714152,1225,2026-01-27 12:00:00+00:00,1.5471,initial_stop,-0.0550560699714152,-0.0570560699714152,-0.9999999999999994,-1.0363266030619034,0.9195695584646107,bar_open_or_intrabar_window,2026Q1,3,matched_nonwinner,P0303,M:1,False,V0158,20,6,B,Mid SMA and slow group above lower fast pair,astra,False
okx_60m_c63896bfba200aae,okx,BIO-USDT-SWAP,BIO,60,12712,12712,2026-06-17 03:00:00+00:00,1,BIO,2026-06-17 04:00:00+00:00,True,passed,True,True,spike-v9-entry-bundle-20260915-v1,unknown,0.015610915821217,0.03289,0.03029,0.0026,0.0252999999999999,confirmation_close_reference_not_fill,2026-06-17 04:00:00+00:00,okx_60m_c63896bfba200aae:12712:1,0.0790513833992095,0.015610915821217,5.063853031080307,7.461557893803039,2.3740572113377625,0.9459459459459482,0.9909909909909944,1.3811983748235137,1.724870342953534,2.4147437627055424,2.064493928055827,3.6615552686273034,3.58364983737991,-0.7722077794242025,0.5,0.9511293463993238,1.0485452761727532,0.3643410852713178,3.7394606998746824,0.8479227508928602,12713,2026-06-17 04:00:00+00:00,True,False,False,0.0329,0.03029,0.0026099999999999,0.0793313069908814,12839,2026-06-22 10:00:00+00:00,0.03029,initial_stop,-0.0793313069908814,-0.0813313069908814,-1.0000000000000004,-1.025210727969349,2.222222222222224,bar_open_or_intrabar_window,2026Q2,2,matched_nonwinner,P0439,BIO:4,True,V0493,62,5,N,separated lines with large endpoint jump,budget-mapper-luna-max,okx_60m_c63896bfba200aae,okx,BIO-USDT-SWAP,BIO,60,12712,12712,2026-06-17 03:00:00+00:00,1,BIO,2026-06-17 04:00:00+00:00,True,passed,True,True,spike-v9-entry-bundle-20260915-v1,unknown,0.015610915821217,0.03289,0.03029,0.0026,0.0252999999999999,confirmation_close_reference_not_fill,2026-06-17 04:00:00+00:00,0.0790513833992095,0.015610915821217,5.063853031080307,7.461557893803039,2.3740572113377625,0.9459459459459482,0.9909909909909944,1.3811983748235137,1.724870342953534,2.4147437627055424,2.064493928055827,3.6615552686273034,3.58364983737991,-0.7722077794242025,0.5,0.9511293463993238,1.0485452761727532,0.3643410852713178,3.7394606998746824,0.8479227508928602,12713,2026-06-17 04:00:00+00:00,True,False,False,0.0329,0.03029,0.0026099999999999,0.0793313069908814,12839,2026-06-22 10:00:00+00:00,0.03029,initial_stop,-0.0793313069908814,-0.0813313069908814,-1.0000000000000004,-1.025210727969349,2.222222222222224,bar_open_or_intrabar_window,2026Q2,2,matched_nonwinner,P0439,BIO:4,False,V0386,49,2,N,Fast pair far below overhead slow-mid group during rebound,astra,False
binance_60m_eae066d41d3d3769,binance,PROMUSDT,PROM,60,10738,10738,2026-04-07 23:00:00+00:00,1,PROM,2026-04-08 00:00:00+00:00,True,passed,True,True,spike-v9-entry-bundle-20260915-v1,unknown,0.0095976850237323,1.038,0.989,0.049,0.0423673469387754,confirmation_close_reference_not_fill,2026-04-08 00:00:00+00:00,binance_60m_eae066d41d3d3769:10738:1,0.0472061657032755,0.0095976850237323,4.918494989838519,3.228707719546291,1.5665977733338543,0.4666666666666775,0.6666666666666716,1.657900862221062,1.6239769069282024,1.6445172023847905,0.8030195901777173,1.6060391803554346,1.806794077899864,-0.9310599174202112,0.5,0.9966821324812196,1.0857689638356938,0.1600000000000003,4.416607745977445,1.315836289488824,10739,2026-04-08 00:00:00+00:00,True,False,True,1.039,0.989,0.0499999999999999,0.0481231953801731,11140,2026-04-24 17:00:00+00:00,2.172,trailing_stop,1.090471607314726,1.0884716073147265,22.660000000000036,22.61844000000004,37.06000000000005,bar_open_or_intrabar_window,2026Q2,1,winner_gt10,P0279,PROM:2,True,V0506,64,2,B,fast/mid cluster with slow spread,budget-mapper-luna-max,binance_60m_eae066d41d3d3769,binance,PROMUSDT,PROM,60,10738,10738,2026-04-07 23:00:00+00:00,1,PROM,2026-04-08 00:00:00+00:00,True,passed,True,True,spike-v9-entry-bundle-20260915-v1,unknown,0.0095976850237323,1.038,0.989,0.049,0.0423673469387754,confirmation_close_reference_not_fill,2026-04-08 00:00:00+00:00,0.0472061657032755,0.0095976850237323,4.918494989838519,3.228707719546291,1.5665977733338543,0.4666666666666775,0.6666666666666716,1.657900862221062,1.6239769069282024,1.6445172023847905,0.8030195901777173,1.6060391803554346,1.806794077899864,-0.9310599174202112,0.5,0.9966821324812196,1.0857689638356938,0.1600000000000003,4.416607745977445,1.315836289488824,10739,2026-04-08 00:00:00+00:00,True,False,True,1.039,0.989,0.0499999999999999,0.0481231953801731,11140,2026-04-24 17:00:00+00:00,2.172,trailing_stop,1.090471607314726,1.0884716073147265,22.660000000000036,22.61844000000004,37.06000000000005,bar_open_or_intrabar_window,2026Q2,1,winner_gt10,P0279,PROM:2,False,V0004,1,4,B,V rebound while fast pair remains below slow group,astra,False
binance_30m_8b725b5d9ddcfba1,binance,TUSDT,T,30,33932,51908,2026-08-15 10:00:00+00:00,1,T,2026-08-15 10:30:00+00:00,True,passed,True,True,spike-v9-entry-bundle-20260915-v1,unknown,0.0046847573015274,0.003409,0.003356,5.3000000000000096e-05,0.128641509433962,confirmation_close_reference_not_fill,2026-08-15 10:30:00+00:00,binance_30m_8b725b5d9ddcfba1:51908:1,0.0155470812555001,0.0046847573015274,3.3186524412761225,1.3373042902777494,1.069778987239496,0.2941176470588355,0.4705882352941266,1.4554805981771,1.7399253501815986,1.4300772634985155,0.2504643351906564,2.379411184311195,3.193420273680808,0.3714185270025464,0.5,1.081670383988743,1.1849176980312153,0.215909090909093,4.070045446848065,1.396929961630223,51909,2026-08-15 10:30:00+00:00,True,False,False,0.00341,0.003356,5.3999999999999795e-05,0.0158357771260996,51940,2026-08-16 02:00:00+00:00,0.003356,initial_stop,-0.0158357771260996,-0.0178357771260996,-0.9999999999999988,-1.1262962962962957,1.037037037037042,bar_open_or_intrabar_window,2026Q3,0,matched_nonwinner,P0125,T:4,True,V0520,65,8,D,lines near recent core with late rise detached,budget-mapper-luna-max,binance_30m_8b725b5d9ddcfba1,binance,TUSDT,T,30,33932,51908,2026-08-15 10:00:00+00:00,1,T,2026-08-15 10:30:00+00:00,True,passed,True,True,spike-v9-entry-bundle-20260915-v1,unknown,0.0046847573015274,0.003409,0.003356,5.3000000000000096e-05,0.128641509433962,confirmation_close_reference_not_fill,2026-08-15 10:30:00+00:00,0.0155470812555001,0.0046847573015274,3.3186524412761225,1.3373042902777494,1.069778987239496,0.2941176470588355,0.4705882352941266,1.4554805981771,1.7399253501815986,1.4300772634985155,0.2504643351906564,2.379411184311195,3.193420273680808,0.3714185270025464,0.5,1.081670383988743,1.1849176980312153,0.215909090909093,4.070045446848065,1.396929961630223,51909,2026-08-15 10:30:00+00:00,True,False,False,0.00341,0.003356,5.3999999999999795e-05,0.0158357771260996,51940,2026-08-16 02:00:00+00:00,0.003356,initial_stop,-0.0158357771260996,-0.0178357771260996,-0.9999999999999988,-1.1262962962962957,1.037037037037042,bar_open_or_intrabar_window,2026Q3,0,matched_nonwinner,P0125,T:4,False,V0659,83,3,D,compact lines with endpoint rise,budget-mapper-luna-max,True
binance_60m_b3a9b459867205ae,binance,VVVUSDT,VVV,60,9117,9117,2026-02-13 06:00:00+00:00,1,VVV,2026-02-13 07:00:00+00:00,True,passed,True,True,spike-v9-entry-bundle-20260915-v1,unknown,0.0200979986737738,1.964,1.843,0.121,0.0324628099173553,confirmation_close_reference_not_fill,2026-02-13 07:00:00+00:00,binance_60m_b3a9b459867205ae:9117:1,0.0616089613034623,0.0200979986737738,3.065427672848667,5.324596252716058,1.5833879975798233,0.6666666666666666,0.7,0.85934418081378,1.38520097038857,2.984262996313139,0.2026729039899947,3.2174323508411633,4.256130983789883,0.1859126701128206,0.5,1.262137492335158,1.24500522596229,0.2866817155756209,5.852180102711089,1.7564229536848237,9118,2026-02-13 07:00:00+00:00,True,False,True,1.965,1.843,0.1220000000000001,0.062086513994911,9201,2026-02-16 18:00:00+00:00,3.498,trailing_stop,0.7801526717557252,0.7781526717557252,12.565573770491792,12.533360655737694,22.385245901639323,bar_open_or_intrabar_window,2026Q1,3,winner_gt10,P0258,VVV:1,True,V0537,68,1,N,separated lines under large rebound,budget-mapper-luna-max,binance_60m_b3a9b459867205ae,binance,VVVUSDT,VVV,60,9117,9117,2026-02-13 06:00:00+00:00,1,VVV,2026-02-13 07:00:00+00:00,True,passed,True,True,spike-v9-entry-bundle-20260915-v1,unknown,0.0200979986737738,1.964,1.843,0.121,0.0324628099173553,confirmation_close_reference_not_fill,2026-02-13 07:00:00+00:00,0.0616089613034623,0.0200979986737738,3.065427672848667,5.324596252716058,1.5833879975798233,0.6666666666666666,0.7,0.85934418081378,1.38520097038857,2.984262996313139,0.2026729039899947,3.2174323508411633,4.256130983789883,0.1859126701128206,0.5,1.262137492335158,1.24500522596229,0.2866817155756209,5.852180102711089,1.7564229536848237,9118,2026-02-13 07:00:00+00:00,True,False,True,1.965,1.843,0.1220000000000001,0.062086513994911,9201,2026-02-16 18:00:00+00:00,3.498,trailing_stop,0.7801526717557252,0.7781526717557252,12.565573770491792,12.533360655737694,22.385245901639323,bar_open_or_intrabar_window,2026Q1,3,winner_gt10,P0258,VVV:1,False,V0200,25,8,B,Slow pair above fast-mid group before sharp rebound,astra,False
