trade_no,bar_i,open_bj,active_stop,next_stop,trail_armed,raw_v6_side
17,546681,2026-09-12 17:15:00,2526.92,2526.92,True,0
17,546682,2026-09-12 17:18:00,2526.92,2526.92,True,0
17,546683,2026-09-12 17:21:00,2526.92,2526.92,True,0
17,546684,2026-09-12 17:24:00,2526.92,2526.92,True,0
17,546685,2026-09-12 17:27:00,2526.92,2526.92,True,0
17,546686,2026-09-12 17:30:00,2526.92,2526.92,True,0
17,546687,2026-09-12 17:33:00,2526.92,2526.92,True,0
17,546688,2026-09-12 17:36:00,2526.92,2526.92,True,0
17,546689,2026-09-12 17:39:00,2526.92,2526.92,True,0
17,546690,2026-09-12 17:42:00,2526.92,2526.92,True,0
17,546691,2026-09-12 17:45:00,2526.92,2526.92,True,0
17,546692,2026-09-12 17:48:00,2526.92,2526.92,True,0
17,546693,2026-09-12 17:51:00,2526.92,2526.92,True,0
17,546694,2026-09-12 17:54:00,2526.92,2526.92,True,0
17,546695,2026-09-12 17:57:00,2526.92,2526.92,True,0
17,546696,2026-09-12 18:00:00,2526.92,2526.92,True,0
17,546697,2026-09-12 18:03:00,2526.92,2526.92,True,0
17,546698,2026-09-12 18:06:00,2526.92,2526.92,True,0
17,546699,2026-09-12 18:09:00,2526.92,2526.92,True,0
17,546700,2026-09-12 18:12:00,2526.92,2526.92,True,0
17,546701,2026-09-12 18:15:00,2526.92,2526.92,True,0
17,546702,2026-09-12 18:18:00,2526.92,2526.92,True,0
17,546703,2026-09-12 18:21:00,2526.92,2526.92,True,0
17,546704,2026-09-12 18:24:00,2526.92,2526.92,True,0
17,546705,2026-09-12 18:27:00,2526.92,2526.92,True,0
17,546706,2026-09-12 18:30:00,2526.92,2526.92,True,0
17,546707,2026-09-12 18:33:00,2526.92,2526.92,True,0
17,546708,2026-09-12 18:36:00,2526.92,2526.92,True,0
17,546709,2026-09-12 18:39:00,2526.92,2526.92,True,0
17,546710,2026-09-12 18:42:00,2526.92,2526.92,True,0
17,546711,2026-09-12 18:45:00,2526.92,2526.92,True,0
17,546712,2026-09-12 18:48:00,2526.92,2526.92,True,0
17,546713,2026-09-12 18:51:00,2526.92,2526.92,True,0
17,546714,2026-09-12 18:54:00,2526.92,2526.92,True,0
17,546715,2026-09-12 18:57:00,2526.92,2526.92,True,0
17,546716,2026-09-12 19:00:00,2526.92,2526.92,True,0
17,546717,2026-09-12 19:03:00,2526.92,2526.92,True,0
17,546718,2026-09-12 19:06:00,2526.92,2526.92,True,0
17,546719,2026-09-12 19:09:00,2526.92,2526.92,True,0
17,546720,2026-09-12 19:12:00,2526.92,2526.92,True,0
17,546721,2026-09-12 19:15:00,2526.92,2526.92,True,0
17,546722,2026-09-12 19:18:00,2526.92,2526.92,True,0
17,546723,2026-09-12 19:21:00,2526.92,2526.92,True,0
17,546724,2026-09-12 19:24:00,2526.92,2526.92,True,0
17,546725,2026-09-12 19:27:00,2526.92,2526.92,True,0
17,546726,2026-09-12 19:30:00,2526.92,2528.34,True,0
17,546727,2026-09-12 19:33:00,2528.34,2528.7200000000003,True,0
17,546728,2026-09-12 19:36:00,2528.7200000000003,2528.7200000000003,True,0
17,546729,2026-09-12 19:39:00,2528.7200000000003,2528.7200000000003,True,0
17,546730,2026-09-12 19:42:00,2528.7200000000003,2529.64,True,0
17,546731,2026-09-12 19:45:00,2529.64,2529.64,True,0
17,546732,2026-09-12 19:48:00,2529.64,2529.64,True,0
17,546733,2026-09-12 19:51:00,2529.64,2529.64,True,0
17,546734,2026-09-12 19:54:00,2529.64,2529.64,True,0
17,546735,2026-09-12 19:57:00,2529.64,2529.86,True,0
17,546736,2026-09-12 20:00:00,2529.86,2529.86,True,0
17,546737,2026-09-12 20:03:00,2529.86,2529.86,True,0
17,546738,2026-09-12 20:06:00,2529.86,2529.86,True,0
17,546739,2026-09-12 20:09:00,2529.86,2529.86,True,0
17,546740,2026-09-12 20:12:00,2529.86,2529.86,True,0
17,546741,2026-09-12 20:15:00,2529.86,2529.86,True,0
17,546742,2026-09-12 20:18:00,2529.86,2529.86,True,0
17,546743,2026-09-12 20:21:00,2529.86,2529.86,True,0
17,546744,2026-09-12 20:24:00,2529.86,2529.86,True,0
17,546745,2026-09-12 20:27:00,2529.86,2529.86,True,0
17,546746,2026-09-12 20:30:00,2529.86,2529.86,True,0
17,546747,2026-09-12 20:33:00,2529.86,2529.86,True,0
17,546748,2026-09-12 20:36:00,2529.86,2529.9700000000003,True,0
17,546749,2026-09-12 20:39:00,2529.9700000000003,2530.2400000000002,True,0
17,546750,2026-09-12 20:42:00,2530.2400000000002,2530.2400000000002,True,0
17,546751,2026-09-12 20:45:00,2530.2400000000002,2530.2400000000002,True,0
17,546752,2026-09-12 20:48:00,2530.2400000000002,2530.2400000000002,True,0
17,546753,2026-09-12 20:51:00,2530.2400000000002,2530.2400000000002,True,0
17,546754,2026-09-12 20:54:00,2530.2400000000002,2530.2400000000002,True,0
17,546755,2026-09-12 20:57:00,2530.2400000000002,2530.2400000000002,True,0
17,546756,2026-09-12 21:00:00,2530.2400000000002,2530.2400000000002,True,0
17,546757,2026-09-12 21:03:00,2530.2400000000002,2530.2400000000002,True,0
17,546758,2026-09-12 21:06:00,2530.2400000000002,2531.9900000000002,True,0
17,546759,2026-09-12 21:09:00,2531.9900000000002,2531.9900000000002,True,0
17,546760,2026-09-12 21:12:00,2531.9900000000002,2531.9900000000002,True,0
17,546761,2026-09-12 21:15:00,2531.9900000000002,2531.9900000000002,True,0
17,546762,2026-09-12 21:18:00,2531.9900000000002,2531.9900000000002,True,0
17,546763,2026-09-12 21:21:00,2531.9900000000002,2531.9900000000002,True,0
17,546764,2026-09-12 21:24:00,2531.9900000000002,2531.9900000000002,True,0
17,546765,2026-09-12 21:27:00,2531.9900000000002,2531.9900000000002,True,0
17,546766,2026-09-12 21:30:00,2531.9900000000002,2531.9900000000002,True,0
17,546767,2026-09-12 21:33:00,2531.9900000000002,2531.9900000000002,True,0
17,546768,2026-09-12 21:36:00,2531.9900000000002,2531.9900000000002,True,0
17,546769,2026-09-12 21:39:00,2531.9900000000002,2531.9900000000002,True,0
17,546770,2026-09-12 21:42:00,2531.9900000000002,2531.9900000000002,True,0
17,546771,2026-09-12 21:45:00,2531.9900000000002,2531.9900000000002,True,0
17,546772,2026-09-12 21:48:00,2531.9900000000002,2531.9900000000002,True,0
17,546773,2026-09-12 21:51:00,2531.9900000000002,2531.9900000000002,True,0
17,546774,2026-09-12 21:54:00,2531.9900000000002,2531.9900000000002,True,0
17,546775,2026-09-12 21:57:00,2531.9900000000002,2533.44,True,1
17,546776,2026-09-12 22:00:00,2533.44,2533.44,True,0
17,546777,2026-09-12 22:03:00,2533.44,2533.44,True,0
17,546778,2026-09-12 22:06:00,2533.44,2533.44,True,0
17,546779,2026-09-12 22:09:00,2533.44,2533.44,True,0
17,546780,2026-09-12 22:12:00,2533.44,2533.44,True,0
17,546781,2026-09-12 22:15:00,2533.44,2533.44,True,0
17,546782,2026-09-12 22:18:00,2533.44,2533.44,True,0
17,546783,2026-09-12 22:21:00,2533.44,2533.44,True,0
17,546784,2026-09-12 22:24:00,2533.44,2533.44,True,0
17,546785,2026-09-12 22:27:00,2533.44,2533.44,True,0
17,546786,2026-09-12 22:30:00,2533.44,2533.9900000000002,True,0
17,546787,2026-09-12 22:33:00,2533.9900000000002,2533.9900000000002,True,0
17,546788,2026-09-12 22:36:00,2533.9900000000002,2533.9900000000002,True,0
17,546789,2026-09-12 22:39:00,2533.9900000000002,2533.9900000000002,True,0
17,546790,2026-09-12 22:42:00,2533.9900000000002,2533.9900000000002,True,0
17,546791,2026-09-12 22:45:00,2533.9900000000002,2533.9900000000002,True,0
17,546792,2026-09-12 22:48:00,2533.9900000000002,2533.9900000000002,True,0
17,546793,2026-09-12 22:51:00,2533.9900000000002,2533.9900000000002,True,0
17,546794,2026-09-12 22:54:00,2533.9900000000002,2533.9900000000002,True,0
17,546795,2026-09-12 22:57:00,2533.9900000000002,2533.9900000000002,True,0
17,546796,2026-09-12 23:00:00,2533.9900000000002,2533.9900000000002,True,0
17,546797,2026-09-12 23:03:00,2533.9900000000002,2533.9900000000002,True,0
17,546798,2026-09-12 23:06:00,2533.9900000000002,2533.9900000000002,True,0
17,546799,2026-09-12 23:09:00,2533.9900000000002,2533.9900000000002,True,0
17,546800,2026-09-12 23:12:00,2533.9900000000002,2533.9900000000002,True,0
17,546801,2026-09-12 23:15:00,2533.9900000000002,2533.9900000000002,True,0
17,546802,2026-09-12 23:18:00,2533.9900000000002,2533.9900000000002,True,0
17,546803,2026-09-12 23:21:00,2533.9900000000002,2533.9900000000002,True,0
17,546804,2026-09-12 23:24:00,2533.9900000000002,2533.9900000000002,True,0
17,546805,2026-09-12 23:27:00,2533.9900000000002,2533.9900000000002,True,0
17,546806,2026-09-12 23:30:00,2533.9900000000002,2533.9900000000002,True,0
17,546807,2026-09-12 23:33:00,2533.9900000000002,2533.9900000000002,True,0
17,546808,2026-09-12 23:36:00,2533.9900000000002,2533.9900000000002,True,0
18,546845,2026-09-13 01:27:00,2533.0,2533.0,False,0
18,546846,2026-09-13 01:30:00,2533.0,2533.0,False,0
18,546847,2026-09-13 01:33:00,2533.0,2533.0,False,0
18,546848,2026-09-13 01:36:00,2533.0,2533.0,False,0
18,546849,2026-09-13 01:39:00,2533.0,2533.0,False,0
18,546850,2026-09-13 01:42:00,2533.0,2533.0,False,0
18,546851,2026-09-13 01:45:00,2533.0,2533.0,False,0
18,546852,2026-09-13 01:48:00,2533.0,2533.0,False,0
18,546853,2026-09-13 01:51:00,2533.0,2533.0,False,0
18,546854,2026-09-13 01:54:00,2533.0,2533.0,False,0
18,546855,2026-09-13 01:57:00,2533.0,2533.0,False,0
18,546856,2026-09-13 02:00:00,2533.0,2533.0,False,0
18,546857,2026-09-13 02:03:00,2533.0,2533.0,False,0
18,546858,2026-09-13 02:06:00,2533.0,2533.0,False,0
18,546859,2026-09-13 02:09:00,2533.0,2533.0,False,0
18,546860,2026-09-13 02:12:00,2533.0,2533.0,False,0
18,546861,2026-09-13 02:15:00,2533.0,2533.0,False,0
18,546862,2026-09-13 02:18:00,2533.0,2533.0,False,0
18,546863,2026-09-13 02:21:00,2533.0,2533.0,False,0
18,546864,2026-09-13 02:24:00,2533.0,2533.0,False,0
18,546865,2026-09-13 02:27:00,2533.0,2533.0,False,0
18,546866,2026-09-13 02:30:00,2533.0,2533.0,False,0
18,546867,2026-09-13 02:33:00,2533.0,2533.0,False,0
18,546868,2026-09-13 02:36:00,2533.0,2533.0,False,0
18,546869,2026-09-13 02:39:00,2533.0,2533.0,False,0
18,546870,2026-09-13 02:42:00,2533.0,2533.0,False,0
18,546871,2026-09-13 02:45:00,2533.0,2533.0,False,0
18,546872,2026-09-13 02:48:00,2533.0,2533.0,False,0
18,546873,2026-09-13 02:51:00,2533.0,2533.0,False,0
18,546874,2026-09-13 02:54:00,2533.0,2533.0,False,0
18,546875,2026-09-13 02:57:00,2533.0,2533.0,False,0
18,546876,2026-09-13 03:00:00,2533.0,2533.0,False,0
18,546877,2026-09-13 03:03:00,2533.0,2533.0,False,0
18,546878,2026-09-13 03:06:00,2533.0,2533.0,False,0
18,546879,2026-09-13 03:09:00,2533.0,2533.0,False,0
18,546880,2026-09-13 03:12:00,2533.0,2533.0,False,0
18,546881,2026-09-13 03:15:00,2533.0,2533.0,False,0
18,546882,2026-09-13 03:18:00,2533.0,2533.0,False,0
18,546883,2026-09-13 03:21:00,2533.0,2533.0,False,0
18,546884,2026-09-13 03:24:00,2533.0,2533.0,False,0
18,546885,2026-09-13 03:27:00,2533.0,2533.0,False,0
18,546886,2026-09-13 03:30:00,2533.0,2533.0,False,0
18,546887,2026-09-13 03:33:00,2533.0,2533.0,False,0
18,546888,2026-09-13 03:36:00,2533.0,2533.0,False,0
18,546889,2026-09-13 03:39:00,2533.0,2533.0,False,0
18,546890,2026-09-13 03:42:00,2533.0,2533.0,False,0
18,546891,2026-09-13 03:45:00,2533.0,2533.0,False,0
18,546892,2026-09-13 03:48:00,2533.0,2533.0,False,0
18,546893,2026-09-13 03:51:00,2533.0,2533.0,False,0
18,546894,2026-09-13 03:54:00,2533.0,2533.0,False,0
18,546895,2026-09-13 03:57:00,2533.0,2533.0,False,0
18,546896,2026-09-13 04:00:00,2533.0,2533.0,False,0
18,546897,2026-09-13 04:03:00,2533.0,2533.0,False,0
18,546898,2026-09-13 04:06:00,2533.0,2533.0,False,0
18,546899,2026-09-13 04:09:00,2533.0,2533.0,False,0
18,546900,2026-09-13 04:12:00,2533.0,2533.0,False,0
18,546901,2026-09-13 04:15:00,2533.0,2533.0,False,0
18,546902,2026-09-13 04:18:00,2533.0,2533.0,False,0
18,546903,2026-09-13 04:21:00,2533.0,2533.0,False,0
18,546904,2026-09-13 04:24:00,2533.0,2533.0,False,0
18,546905,2026-09-13 04:27:00,2533.0,2533.0,False,0
18,546906,2026-09-13 04:30:00,2533.0,2533.0,False,0
18,546907,2026-09-13 04:33:00,2533.0,2533.0,False,0
18,546908,2026-09-13 04:36:00,2533.0,2533.0,False,0
18,546909,2026-09-13 04:39:00,2533.0,2533.0,False,0
18,546910,2026-09-13 04:42:00,2533.0,2533.0,False,0
18,546911,2026-09-13 04:45:00,2533.0,2533.0,False,0
18,546912,2026-09-13 04:48:00,2533.0,2533.0,False,0
18,546913,2026-09-13 04:51:00,2533.0,2533.0,False,0
18,546914,2026-09-13 04:54:00,2533.0,2533.0,False,0
18,546915,2026-09-13 04:57:00,2533.0,2533.0,False,0
18,546916,2026-09-13 05:00:00,2533.0,2533.0,False,0
18,546917,2026-09-13 05:03:00,2533.0,2533.0,False,0
18,546918,2026-09-13 05:06:00,2533.0,2533.0,False,0
18,546919,2026-09-13 05:09:00,2533.0,2533.0,False,0
18,546920,2026-09-13 05:12:00,2533.0,2533.0,False,0
18,546921,2026-09-13 05:15:00,2533.0,2533.0,False,0
18,546922,2026-09-13 05:18:00,2533.0,2533.0,False,0
18,546923,2026-09-13 05:21:00,2533.0,2533.0,False,0
18,546924,2026-09-13 05:24:00,2533.0,2533.0,False,0
18,546925,2026-09-13 05:27:00,2533.0,2533.0,False,0
18,546926,2026-09-13 05:30:00,2533.0,2533.0,False,0
18,546927,2026-09-13 05:33:00,2533.0,2533.0,False,0
18,546928,2026-09-13 05:36:00,2533.0,2533.0,False,0
18,546929,2026-09-13 05:39:00,2533.0,2533.0,False,0
18,546930,2026-09-13 05:42:00,2533.0,2533.0,False,0
18,546931,2026-09-13 05:45:00,2533.0,2533.0,False,0
18,546932,2026-09-13 05:48:00,2533.0,2533.0,False,0
18,546933,2026-09-13 05:51:00,2533.0,2533.0,False,0
18,546934,2026-09-13 05:54:00,2533.0,2533.0,False,0
18,546935,2026-09-13 05:57:00,2533.0,2533.0,False,0
18,546936,2026-09-13 06:00:00,2533.0,2533.0,False,0
18,546937,2026-09-13 06:03:00,2533.0,2533.0,False,0
18,546938,2026-09-13 06:06:00,2533.0,2533.0,False,0
18,546939,2026-09-13 06:09:00,2533.0,2533.0,False,0
18,546940,2026-09-13 06:12:00,2533.0,2533.0,False,0
18,546941,2026-09-13 06:15:00,2533.0,2533.0,False,0
18,546942,2026-09-13 06:18:00,2533.0,2533.0,False,0
18,546943,2026-09-13 06:21:00,2533.0,2533.0,False,0
18,546944,2026-09-13 06:24:00,2533.0,2533.0,False,0
18,546945,2026-09-13 06:27:00,2533.0,2533.0,False,0
18,546946,2026-09-13 06:30:00,2533.0,2533.0,False,0
18,546947,2026-09-13 06:33:00,2533.0,2533.0,False,0
18,546948,2026-09-13 06:36:00,2533.0,2533.0,False,0
18,546949,2026-09-13 06:39:00,2533.0,2533.0,False,0
18,546950,2026-09-13 06:42:00,2533.0,2533.0,False,0
18,546951,2026-09-13 06:45:00,2533.0,2533.0,False,0
18,546952,2026-09-13 06:48:00,2533.0,2533.0,False,0
18,546953,2026-09-13 06:51:00,2533.0,2533.0,False,0
18,546954,2026-09-13 06:54:00,2533.0,2533.0,False,0
18,546955,2026-09-13 06:57:00,2533.0,2533.0,False,0
18,546956,2026-09-13 07:00:00,2533.0,2533.0,False,0
18,546957,2026-09-13 07:03:00,2533.0,2533.0,False,0
18,546958,2026-09-13 07:06:00,2533.0,2533.0,False,0
18,546959,2026-09-13 07:09:00,2533.0,2533.0,False,0
18,546960,2026-09-13 07:12:00,2533.0,2533.0,False,0
18,546961,2026-09-13 07:15:00,2533.0,2533.0,False,0
18,546962,2026-09-13 07:18:00,2533.0,2533.0,False,0
18,546963,2026-09-13 07:21:00,2533.0,2533.0,False,0
18,546964,2026-09-13 07:24:00,2533.0,2533.0,False,0
18,546965,2026-09-13 07:27:00,2533.0,2533.0,False,0
18,546966,2026-09-13 07:30:00,2533.0,2533.0,False,0
18,546967,2026-09-13 07:33:00,2533.0,2533.0,False,0
18,546968,2026-09-13 07:36:00,2533.0,2533.0,False,0
18,546969,2026-09-13 07:39:00,2533.0,2533.0,False,0
18,546970,2026-09-13 07:42:00,2533.0,2533.0,False,0
18,546971,2026-09-13 07:45:00,2533.0,2533.0,False,0
18,546972,2026-09-13 07:48:00,2533.0,2533.0,False,0
18,546973,2026-09-13 07:51:00,2533.0,2533.0,False,0
18,546974,2026-09-13 07:54:00,2533.0,2533.0,False,0
18,546975,2026-09-13 07:57:00,2533.0,2533.0,False,0
18,546976,2026-09-13 08:00:00,2533.0,2533.0,False,0
18,546977,2026-09-13 08:03:00,2533.0,2533.0,False,0
18,546978,2026-09-13 08:06:00,2533.0,2533.0,False,0
18,546979,2026-09-13 08:09:00,2533.0,2533.0,False,0
18,546980,2026-09-13 08:12:00,2533.0,2533.0,False,0
18,546981,2026-09-13 08:15:00,2533.0,2533.0,False,0
18,546982,2026-09-13 08:18:00,2533.0,2533.0,False,0
18,546983,2026-09-13 08:21:00,2533.0,2533.0,False,0
18,546984,2026-09-13 08:24:00,2533.0,2533.0,False,0
18,546985,2026-09-13 08:27:00,2533.0,2533.0,False,0
18,546986,2026-09-13 08:30:00,2533.0,2533.0,False,0
18,546987,2026-09-13 08:33:00,2533.0,2533.0,False,0
18,546988,2026-09-13 08:36:00,2533.0,2533.0,False,0
18,546989,2026-09-13 08:39:00,2533.0,2533.0,False,0
18,546990,2026-09-13 08:42:00,2533.0,2533.0,False,0
18,546991,2026-09-13 08:45:00,2533.0,2533.0,False,0
18,546992,2026-09-13 08:48:00,2533.0,2533.0,False,0
18,546993,2026-09-13 08:51:00,2533.0,2533.0,False,0
18,546994,2026-09-13 08:54:00,2533.0,2533.0,False,0
18,546995,2026-09-13 08:57:00,2533.0,2533.0,False,0
18,546996,2026-09-13 09:00:00,2533.0,2533.0,False,0
18,546997,2026-09-13 09:03:00,2533.0,2533.0,False,0
18,546998,2026-09-13 09:06:00,2533.0,2533.0,False,0
18,546999,2026-09-13 09:09:00,2533.0,2533.0,False,0
18,547000,2026-09-13 09:12:00,2533.0,2533.0,False,0
18,547001,2026-09-13 09:15:00,2533.0,2533.0,False,0
18,547002,2026-09-13 09:18:00,2533.0,2533.0,False,0
18,547003,2026-09-13 09:21:00,2533.0,2533.0,False,0
18,547004,2026-09-13 09:24:00,2533.0,2533.0,False,0
18,547005,2026-09-13 09:27:00,2533.0,2533.0,False,0
18,547006,2026-09-13 09:30:00,2533.0,2533.0,False,0
18,547007,2026-09-13 09:33:00,2533.0,2533.0,False,0
18,547008,2026-09-13 09:36:00,2533.0,2533.0,False,0
18,547009,2026-09-13 09:39:00,2533.0,2533.0,False,0
18,547010,2026-09-13 09:42:00,2533.0,2533.0,False,0
18,547011,2026-09-13 09:45:00,2533.0,2533.0,False,0
18,547012,2026-09-13 09:48:00,2533.0,2533.0,False,0
18,547013,2026-09-13 09:51:00,2533.0,2533.0,False,0
18,547014,2026-09-13 09:54:00,2533.0,2533.0,False,0
18,547015,2026-09-13 09:57:00,2533.0,2533.0,False,0
18,547016,2026-09-13 10:00:00,2533.0,2533.0,False,0
18,547017,2026-09-13 10:03:00,2533.0,2533.0,False,0
18,547018,2026-09-13 10:06:00,2533.0,2533.0,False,0
18,547019,2026-09-13 10:09:00,2533.0,2533.0,False,0
18,547020,2026-09-13 10:12:00,2533.0,2533.0,False,0
18,547021,2026-09-13 10:15:00,2533.0,2533.0,False,0
18,547022,2026-09-13 10:18:00,2533.0,2533.0,False,0
18,547023,2026-09-13 10:21:00,2533.0,2533.0,False,0
18,547024,2026-09-13 10:24:00,2533.0,2533.0,False,0
18,547025,2026-09-13 10:27:00,2533.0,2533.0,False,0
18,547026,2026-09-13 10:30:00,2533.0,2533.0,False,0
18,547027,2026-09-13 10:33:00,2533.0,2533.0,False,0
18,547028,2026-09-13 10:36:00,2533.0,2533.0,False,0
18,547029,2026-09-13 10:39:00,2533.0,2533.0,False,0
18,547030,2026-09-13 10:42:00,2533.0,2533.0,False,0
18,547031,2026-09-13 10:45:00,2533.0,2533.0,False,0
18,547032,2026-09-13 10:48:00,2533.0,2533.0,False,0
18,547033,2026-09-13 10:51:00,2533.0,2533.0,False,0
18,547034,2026-09-13 10:54:00,2533.0,2533.0,False,0
18,547035,2026-09-13 10:57:00,2533.0,2533.0,False,0
18,547036,2026-09-13 11:00:00,2533.0,2533.0,False,0
18,547037,2026-09-13 11:03:00,2533.0,2533.0,False,0
18,547038,2026-09-13 11:06:00,2533.0,2533.0,False,0
18,547039,2026-09-13 11:09:00,2533.0,2533.0,False,0
18,547040,2026-09-13 11:12:00,2533.0,2533.0,False,0
18,547041,2026-09-13 11:15:00,2533.0,2533.0,False,0
18,547042,2026-09-13 11:18:00,2533.0,2533.0,False,0
18,547043,2026-09-13 11:21:00,2533.0,2533.0,False,0
18,547044,2026-09-13 11:24:00,2533.0,2533.0,False,0
18,547045,2026-09-13 11:27:00,2533.0,2533.0,False,0
18,547046,2026-09-13 11:30:00,2533.0,2533.0,False,0
18,547047,2026-09-13 11:33:00,2533.0,2533.0,False,0
18,547048,2026-09-13 11:36:00,2533.0,2533.0,False,0
18,547049,2026-09-13 11:39:00,2533.0,2533.0,False,0
18,547050,2026-09-13 11:42:00,2533.0,2533.0,False,0
18,547051,2026-09-13 11:45:00,2533.0,2533.0,False,0
18,547052,2026-09-13 11:48:00,2533.0,2533.0,False,0
18,547053,2026-09-13 11:51:00,2533.0,2533.0,False,0
18,547054,2026-09-13 11:54:00,2533.0,2533.0,False,0
18,547055,2026-09-13 11:57:00,2533.0,2533.0,False,0
18,547056,2026-09-13 12:00:00,2533.0,2533.0,False,0
18,547057,2026-09-13 12:03:00,2533.0,2533.0,False,0
18,547058,2026-09-13 12:06:00,2533.0,2533.0,False,0
18,547059,2026-09-13 12:09:00,2533.0,2533.0,False,0
18,547060,2026-09-13 12:12:00,2533.0,2533.0,False,0
18,547061,2026-09-13 12:15:00,2533.0,2533.0,False,0
18,547062,2026-09-13 12:18:00,2533.0,2533.0,False,0
18,547063,2026-09-13 12:21:00,2533.0,2533.0,False,0
18,547064,2026-09-13 12:24:00,2533.0,2533.0,False,0
18,547065,2026-09-13 12:27:00,2533.0,2533.0,False,0
18,547066,2026-09-13 12:30:00,2533.0,2533.0,False,0
18,547067,2026-09-13 12:33:00,2533.0,2533.0,False,0
18,547068,2026-09-13 12:36:00,2533.0,2533.0,False,0
18,547069,2026-09-13 12:39:00,2533.0,2533.0,False,0
18,547070,2026-09-13 12:42:00,2533.0,2533.0,False,0
18,547071,2026-09-13 12:45:00,2533.0,2533.0,False,0
18,547072,2026-09-13 12:48:00,2533.0,2533.0,False,0
18,547073,2026-09-13 12:51:00,2533.0,2533.0,False,0
18,547074,2026-09-13 12:54:00,2533.0,2533.0,False,0
18,547075,2026-09-13 12:57:00,2533.0,2533.0,False,0
18,547076,2026-09-13 13:00:00,2533.0,2533.0,False,0
18,547077,2026-09-13 13:03:00,2533.0,2533.0,False,0
18,547078,2026-09-13 13:06:00,2533.0,2533.0,False,0
18,547079,2026-09-13 13:09:00,2533.0,2533.0,False,0
18,547080,2026-09-13 13:12:00,2533.0,2533.0,False,0
18,547081,2026-09-13 13:15:00,2533.0,2533.0,False,0
18,547082,2026-09-13 13:18:00,2533.0,2533.0,False,0
18,547083,2026-09-13 13:21:00,2533.0,2533.0,False,0
18,547084,2026-09-13 13:24:00,2533.0,2533.0,False,0
18,547085,2026-09-13 13:27:00,2533.0,2533.0,False,0
18,547086,2026-09-13 13:30:00,2533.0,2533.0,False,0
18,547087,2026-09-13 13:33:00,2533.0,2533.0,False,0
18,547088,2026-09-13 13:36:00,2533.0,2533.0,False,0
18,547089,2026-09-13 13:39:00,2533.0,2533.0,False,0
18,547090,2026-09-13 13:42:00,2533.0,2533.0,False,0
18,547091,2026-09-13 13:45:00,2533.0,2533.0,False,0
18,547092,2026-09-13 13:48:00,2533.0,2533.0,False,1
18,547093,2026-09-13 13:51:00,2533.0,2533.0,False,0
19,547093,2026-09-13 13:51:00,2521.34,2521.34,False,0
19,547094,2026-09-13 13:54:00,2521.34,2521.34,False,0
19,547095,2026-09-13 13:57:00,2521.34,2521.34,False,0
19,547096,2026-09-13 14:00:00,2521.34,2521.34,False,0
19,547097,2026-09-13 14:03:00,2521.34,2521.34,False,0
19,547098,2026-09-13 14:06:00,2521.34,2521.34,False,0
19,547099,2026-09-13 14:09:00,2521.34,2521.34,False,0
19,547100,2026-09-13 14:12:00,2521.34,2521.34,False,0
19,547101,2026-09-13 14:15:00,2521.34,2521.34,False,0
20,547678,2026-09-14 19:06:00,2518.57,2518.57,False,0
20,547679,2026-09-14 19:09:00,2518.57,2518.57,False,0
20,547680,2026-09-14 19:12:00,2518.57,2518.57,False,0
20,547681,2026-09-14 19:15:00,2518.57,2518.57,False,0
20,547682,2026-09-14 19:18:00,2518.57,2518.57,False,0
20,547683,2026-09-14 19:21:00,2518.57,2518.57,False,0
20,547684,2026-09-14 19:24:00,2518.57,2518.57,False,0
20,547685,2026-09-14 19:27:00,2518.57,2518.57,False,0
20,547686,2026-09-14 19:30:00,2518.57,2518.57,False,0
20,547687,2026-09-14 19:33:00,2518.57,2518.57,False,0
20,547688,2026-09-14 19:36:00,2518.57,2518.57,False,0
20,547689,2026-09-14 19:39:00,2518.57,2518.57,False,0
20,547690,2026-09-14 19:42:00,2518.57,2518.57,False,0
20,547691,2026-09-14 19:45:00,2518.57,2518.57,False,0
20,547692,2026-09-14 19:48:00,2518.57,2518.57,False,0
20,547693,2026-09-14 19:51:00,2518.57,2518.57,False,-1
20,547694,2026-09-14 19:54:00,2518.57,2518.57,False,0
20,547695,2026-09-14 19:57:00,2518.57,2518.57,False,0
20,547696,2026-09-14 20:00:00,2518.57,2518.57,False,0
20,547697,2026-09-14 20:03:00,2518.57,2518.57,False,0
20,547698,2026-09-14 20:06:00,2518.57,2518.57,False,0
20,547699,2026-09-14 20:09:00,2518.57,2518.57,False,0
20,547700,2026-09-14 20:12:00,2518.57,2518.57,False,0
20,547701,2026-09-14 20:15:00,2518.57,2518.57,False,0
20,547702,2026-09-14 20:18:00,2518.57,2518.57,False,0
20,547703,2026-09-14 20:21:00,2518.57,2518.57,False,0
20,547704,2026-09-14 20:24:00,2518.57,2518.57,False,0
20,547705,2026-09-14 20:27:00,2518.57,2518.57,False,0
20,547706,2026-09-14 20:30:00,2518.57,2518.57,False,0
20,547707,2026-09-14 20:33:00,2518.57,2518.57,False,0
20,547708,2026-09-14 20:36:00,2518.57,2518.57,False,0
20,547709,2026-09-14 20:39:00,2518.57,2518.57,False,0
20,547710,2026-09-14 20:42:00,2518.57,2518.57,False,0
20,547711,2026-09-14 20:45:00,2518.57,2518.57,False,0
20,547712,2026-09-14 20:48:00,2518.57,2518.57,False,0
20,547713,2026-09-14 20:51:00,2518.57,2518.57,False,0
20,547714,2026-09-14 20:54:00,2518.57,2518.57,False,-1
