open_utc,bar_i,open_bj,open,high,low,close,volume,atr
2026-09-11 06:00:00+00:00,546136,2026-09-11 14:00:00,2467.73,2468.04,2466.15,2467.52,33711.97,2.162740316367837
2026-09-11 06:03:00+00:00,546137,2026-09-11 14:03:00,2467.53,2467.53,2465.68,2465.68,30044.44,2.140401722341589
2026-09-11 06:06:00+00:00,546138,2026-09-11 14:06:00,2465.69,2468.28,2465.52,2468.08,58209.2,2.1846587421743484
2026-09-11 06:09:00+00:00,546139,2026-09-11 14:09:00,2468.08,2469.0,2466.67,2468.15,39383.58,2.1950402605904613
2026-09-11 06:12:00+00:00,546140,2026-09-11 14:12:00,2468.14,2470.0,2467.35,2468.87,78248.25,2.2275373848340063
2026-09-11 06:15:00+00:00,546141,2026-09-11 14:15:00,2468.87,2469.47,2468.07,2468.08,34961.0,2.1684275716315513
2026-09-11 06:18:00+00:00,546142,2026-09-11 14:18:00,2468.07,2468.08,2466.0,2466.92,49992.95,2.1621113165150065
2026-09-11 06:21:00+00:00,546143,2026-09-11 14:21:00,2466.91,2467.14,2465.1,2465.24,61933.45,2.153389079621075
2026-09-11 06:24:00+00:00,546144,2026-09-11 14:24:00,2465.23,2465.52,2464.77,2464.93,31029.96,2.0531470025052836
2026-09-11 06:27:00+00:00,546145,2026-09-11 14:27:00,2464.94,2466.15,2464.08,2465.46,41824.45,2.054350788040632
2026-09-11 06:30:00+00:00,546146,2026-09-11 14:30:00,2465.46,2465.5,2463.31,2463.31,48324.08,2.064040017466305
2026-09-11 06:33:00+00:00,546147,2026-09-11 14:33:00,2463.32,2464.2,2462.23,2464.19,37887.85,2.0573228733615547
2026-09-11 06:36:00+00:00,546148,2026-09-11 14:36:00,2464.19,2465.52,2464.19,2465.51,14902.19,2.00537123955001
2026-09-11 06:39:00+00:00,546149,2026-09-11 14:39:00,2465.52,2465.66,2464.28,2464.5,11484.69,1.960701865296413
2026-09-11 06:42:00+00:00,546150,2026-09-11 14:42:00,2464.5,2465.28,2464.17,2465.27,10175.15,1.8999374463466783
2026-09-11 06:45:00+00:00,546151,2026-09-11 14:45:00,2465.28,2466.0,2465.16,2465.69,15311.13,1.8242276287504973
2026-09-11 06:48:00+00:00,546152,2026-09-11 14:48:00,2465.68,2466.5,2465.68,2465.89,15881.24,1.7524970838397593
2026-09-11 06:51:00+00:00,546153,2026-09-11 14:51:00,2465.88,2466.51,2465.8,2465.8,14509.76,1.6780330064226363
2026-09-11 06:54:00+00:00,546154,2026-09-11 14:54:00,2465.8,2466.14,2465.71,2466.14,10423.29,1.5888877916781505
2026-09-11 06:57:00+00:00,546155,2026-09-11 14:57:00,2466.14,2466.22,2465.59,2465.75,31290.9,1.520395806558258
2026-09-11 07:00:00+00:00,546156,2026-09-11 15:00:00,2465.75,2465.76,2465.02,2465.6,25279.15,1.4646532489469706
2026-09-11 07:03:00+00:00,546157,2026-09-11 15:03:00,2465.59,2467.08,2465.43,2467.07,11400.82,1.477892302593622
2026-09-11 07:06:00+00:00,546158,2026-09-11 15:06:00,2467.07,2468.88,2466.97,2468.57,31893.31,1.5087571381226712
2026-09-11 07:09:00+00:00,546159,2026-09-11 15:09:00,2468.57,2469.5,2467.97,2468.45,36403.72,1.5102744853996375
2026-09-11 07:12:00+00:00,546160,2026-09-11 15:12:00,2468.45,2469.0,2467.35,2467.35,21890.32,1.5202548792996697
2026-09-11 07:15:00+00:00,546161,2026-09-11 15:15:00,2467.35,2468.23,2467.35,2468.22,8488.51,1.4745223879211298
2026-09-11 07:18:00+00:00,546162,2026-09-11 15:18:00,2468.22,2468.8,2467.7,2468.51,24773.26,1.4477707887839322
2026-09-11 07:21:00+00:00,546163,2026-09-11 15:21:00,2468.51,2469.96,2468.25,2469.95,30803.34,1.4665014467279396
2026-09-11 07:24:00+00:00,546164,2026-09-11 15:24:00,2469.95,2472.85,2468.13,2468.79,145571.3,1.6988942005330725
2026-09-11 07:27:00+00:00,546165,2026-09-11 15:27:00,2468.79,2468.8,2467.98,2467.98,14303.4,1.6361160433521504
2026-09-11 07:30:00+00:00,546166,2026-09-11 15:30:00,2467.98,2468.54,2466.3,2466.59,22630.87,1.679250611684124
2026-09-11 07:33:00+00:00,546167,2026-09-11 15:33:00,2466.59,2470.23,2465.88,2467.3,62188.15,1.8700184251352514
2026-09-11 07:36:00+00:00,546168,2026-09-11 15:36:00,2467.29,2468.0,2466.63,2466.64,14338.64,1.8343028233398684
2026-09-11 07:39:00+00:00,546169,2026-09-11 15:39:00,2466.63,2467.54,2466.5,2467.19,23531.04,1.777566907387018
2026-09-11 07:42:00+00:00,546170,2026-09-11 15:42:00,2467.19,2467.19,2466.5,2466.55,7378.15,1.6998835568593778
2026-09-11 07:45:00+00:00,546171,2026-09-11 15:45:00,2466.56,2466.56,2465.88,2466.31,15926.85,1.6270347313694107
2026-09-11 07:48:00+00:00,546172,2026-09-11 15:48:00,2466.31,2466.47,2465.92,2466.46,14802.2,1.550103679128719
2026-09-11 07:51:00+00:00,546173,2026-09-11 15:51:00,2466.47,2466.49,2465.28,2465.48,34210.14,1.5258105591909235
2026-09-11 07:54:00+00:00,546174,2026-09-11 15:54:00,2465.48,2467.77,2464.73,2467.76,42743.91,1.6339669478201404
2026-09-11 07:57:00+00:00,546175,2026-09-11 15:57:00,2467.76,2467.76,2465.94,2466.27,17942.62,1.6472550229758565
2026-09-11 08:00:00+00:00,546176,2026-09-11 16:00:00,2466.27,2467.64,2466.04,2466.36,16409.69,1.6438796641918603
2026-09-11 08:03:00+00:00,546177,2026-09-11 16:03:00,2466.36,2466.37,2463.96,2463.97,22202.4,1.6986025453210025
2026-09-11 08:06:00+00:00,546178,2026-09-11 16:06:00,2463.96,2465.15,2463.74,2463.96,34582.21,1.6779880777980958
2026-09-11 08:09:00+00:00,546179,2026-09-11 16:09:00,2463.96,2464.5,2462.41,2463.09,60903.63,1.707417500812528
2026-09-11 08:12:00+00:00,546180,2026-09-11 16:12:00,2463.08,2464.68,2463.08,2464.13,20168.55,1.6997448221830553
2026-09-11 08:15:00+00:00,546181,2026-09-11 16:15:00,2464.13,2466.7,2464.13,2466.69,23561.14,1.7619059063128162
2026-09-11 08:18:00+00:00,546182,2026-09-11 16:18:00,2466.7,2466.87,2465.72,2466.49,13998.16,1.7181983415761928
2026-09-11 08:21:00+00:00,546183,2026-09-11 16:21:00,2466.5,2467.68,2466.49,2467.68,25051.63,1.6804698886064686
2026-09-11 08:24:00+00:00,546184,2026-09-11 16:24:00,2467.67,2476.27,2467.67,2471.11,294561.63,2.1747220394202857
2026-09-11 08:27:00+00:00,546185,2026-09-11 16:27:00,2471.1,2473.5,2470.54,2473.5,52773.85,2.230813322318839
2026-09-11 08:30:00+00:00,546186,2026-09-11 16:30:00,2473.49,2483.84,2473.18,2480.01,387663.38,2.8328980850103727
2026-09-11 08:33:00+00:00,546187,2026-09-11 16:33:00,2480.01,2480.01,2476.28,2477.24,98764.75,2.8969767932239185
2026-09-11 08:36:00+00:00,546188,2026-09-11 16:36:00,2477.24,2477.97,2476.21,2477.39,49435.63,2.815764165136479
2026-09-11 08:39:00+00:00,546189,2026-09-11 16:39:00,2477.39,2478.49,2476.7,2478.27,38633.75,2.7424952961981566
2026-09-11 08:42:00+00:00,546190,2026-09-11 16:42:00,2478.28,2478.28,2476.88,2477.18,30903.44,2.646602775041152
2026-09-11 08:45:00+00:00,546191,2026-09-11 16:45:00,2477.18,2478.0,2476.0,2476.0,37993.65,2.600416862538212
2026-09-11 08:48:00+00:00,546192,2026-09-11 16:48:00,2476.01,2476.03,2474.12,2475.61,40861.81,2.551101372356933
2026-09-11 08:51:00+00:00,546193,2026-09-11 16:51:00,2475.61,2476.3,2475.41,2476.29,24587.54,2.4324512743314615
2026-09-11 08:54:00+00:00,546194,2026-09-11 16:54:00,2476.29,2476.3,2474.55,2475.45,19037.55,2.383704754736357
2026-09-11 08:57:00+00:00,546195,2026-09-11 16:57:00,2475.44,2475.76,2475.27,2475.54,10754.43,2.2484401293980625
2026-09-11 09:00:00+00:00,546196,2026-09-11 17:00:00,2475.55,2476.59,2474.7,2475.01,21370.0,2.22283726301251
2026-09-11 09:03:00+00:00,546197,2026-09-11 17:03:00,2475.01,2475.01,2474.04,2474.3,18783.29,2.1333488870830633
2026-09-11 09:06:00+00:00,546198,2026-09-11 17:06:00,2474.3,2474.53,2473.08,2473.27,42310.79,2.0845382522914355
2026-09-11 09:09:00+00:00,546199,2026-09-11 17:09:00,2473.28,2473.28,2472.54,2472.96,21370.53,1.9884998056992071
2026-09-11 09:12:00+00:00,546200,2026-09-11 17:12:00,2472.95,2473.87,2472.54,2472.8,27461.39,1.9414641052921158
2026-09-11 09:15:00+00:00,546201,2026-09-11 17:15:00,2472.8,2473.58,2472.66,2473.26,13001.57,1.8685023834855412
2026-09-11 09:18:00+00:00,546202,2026-09-11 17:18:00,2473.26,2473.99,2472.8,2473.69,18919.13,1.8200379275222596
2026-09-11 09:21:00+00:00,546203,2026-09-11 17:21:00,2473.69,2473.69,2472.52,2472.52,11998.98,1.7736066469849605
2026-09-11 09:24:00+00:00,546204,2026-09-11 17:24:00,2472.53,2472.53,2471.8,2472.13,31762.74,1.6990633150574648
2026-09-11 09:27:00+00:00,546205,2026-09-11 17:27:00,2472.13,2472.75,2471.78,2471.86,13526.06,1.6469873639819173
2026-09-11 09:30:00+00:00,546206,2026-09-11 17:30:00,2471.85,2472.7,2471.7,2472.7,16036.72,1.6007739808403516
2026-09-11 09:33:00+00:00,546207,2026-09-11 17:33:00,2472.7,2472.7,2467.35,2467.61,67075.71,1.8685758393517486
2026-09-11 09:36:00+00:00,546208,2026-09-11 17:36:00,2467.61,2467.74,2463.22,2464.61,129418.82,2.057963279398051
2026-09-11 09:39:00+00:00,546209,2026-09-11 17:39:00,2464.61,2465.6,2460.75,2461.58,142810.44,2.257394473726755
2026-09-11 09:42:00+00:00,546210,2026-09-11 17:42:00,2461.58,2465.0,2461.57,2464.78,55403.21,2.341152011317689
2026-09-11 09:45:00+00:00,546211,2026-09-11 17:45:00,2464.77,2466.84,2464.51,2466.68,31553.61,2.340355439080706
2026-09-11 09:48:00+00:00,546212,2026-09-11 17:48:00,2466.69,2466.99,2465.65,2466.28,16243.45,2.268901479146348
2026-09-11 09:51:00+00:00,546213,2026-09-11 17:51:00,2466.27,2468.63,2466.27,2468.48,27056.4,2.2754085163501894
2026-09-11 09:54:00+00:00,546214,2026-09-11 17:54:00,2468.47,2469.05,2467.61,2468.23,27110.26,2.215736479468037
2026-09-11 09:57:00+00:00,546215,2026-09-11 17:57:00,2468.23,2469.37,2467.7,2468.17,20950.91,2.1767553023631825
2026-09-11 10:00:00+00:00,546216,2026-09-11 18:00:00,2468.16,2470.3,2464.31,2470.29,55918.96,2.4491299236229724
2026-09-11 10:03:00+00:00,546217,2026-09-11 18:03:00,2470.3,2474.94,2470.0,2471.64,95521.04,2.6270492147927635
2026-09-11 10:06:00+00:00,546218,2026-09-11 18:06:00,2471.64,2472.33,2471.3,2471.45,23923.19,2.512974270878977
2026-09-11 10:09:00+00:00,546219,2026-09-11 18:09:00,2471.45,2471.83,2467.7,2468.12,33362.6,2.6284761086733432
2026-09-11 10:12:00+00:00,546220,2026-09-11 18:12:00,2468.12,2468.55,2464.8,2466.92,51604.41,2.7085849580538186
2026-09-11 10:15:00+00:00,546221,2026-09-11 18:15:00,2466.93,2467.75,2465.72,2467.75,16060.67,2.6601146039071315
2026-09-11 10:18:00+00:00,546222,2026-09-11 18:18:00,2467.75,2468.73,2465.29,2466.61,27791.51,2.7158207036280544
2026-09-11 10:21:00+00:00,546223,2026-09-11 18:21:00,2466.61,2466.86,2465.85,2466.05,29351.9,2.5939763676546375
2026-09-11 10:24:00+00:00,546224,2026-09-11 18:24:00,2466.05,2466.49,2465.0,2465.0,13037.55,2.5151209128221477
2026-09-11 10:27:00+00:00,546225,2026-09-11 18:27:00,2465.0,2465.01,2463.41,2464.28,26060.2,2.4497551333348775
2026-09-11 10:30:00+00:00,546226,2026-09-11 18:30:00,2464.28,2464.28,2461.8,2462.58,28429.15,2.451915480953816
2026-09-11 10:33:00+00:00,546227,2026-09-11 18:33:00,2462.58,2465.76,2462.57,2465.45,60029.71,2.504635803742833
2026-09-11 10:36:00+00:00,546228,2026-09-11 18:36:00,2465.44,2465.44,2463.59,2464.92,23072.17,2.4585903891897503
2026-09-11 10:39:00+00:00,546229,2026-09-11 18:39:00,2464.92,2465.45,2463.0,2463.41,21352.0,2.457976789961898
2026-09-11 10:42:00+00:00,546230,2026-09-11 18:42:00,2463.4,2463.8,2462.4,2462.9,32932.43,2.38240701925034
2026-09-11 10:45:00+00:00,546231,2026-09-11 18:45:00,2462.91,2464.58,2462.91,2463.86,24440.94,2.3322350893038757
2026-09-11 10:48:00+00:00,546232,2026-09-11 18:48:00,2463.87,2464.19,2462.68,2463.18,24805.08,2.2735040114964717
2026-09-11 10:51:00+00:00,546233,2026-09-11 18:51:00,2463.18,2464.41,2463.17,2463.4,11446.09,2.1996822963895655
2026-09-11 10:54:00+00:00,546234,2026-09-11 18:54:00,2463.39,2463.93,2463.06,2463.45,17579.3,2.104704989504589
2026-09-11 10:57:00+00:00,546235,2026-09-11 18:57:00,2463.45,2463.45,2461.43,2461.44,41107.44,2.0986546331114027
2026-09-11 11:00:00+00:00,546236,2026-09-11 19:00:00,2461.44,2461.44,2458.02,2458.2,115998.12,2.193036445032022
2026-09-11 11:03:00+00:00,546237,2026-09-11 19:03:00,2458.19,2458.39,2455.57,2457.43,165316.16,2.2378195561011425
2026-09-11 11:06:00+00:00,546238,2026-09-11 19:06:00,2457.43,2458.44,2452.75,2452.76,105544.08,2.4844038735224934
2026-09-11 11:09:00+00:00,546239,2026-09-11 19:09:00,2452.75,2454.15,2451.69,2452.28,86956.73,2.482660739699461
2026-09-11 11:12:00+00:00,546240,2026-09-11 19:12:00,2452.27,2454.55,2452.27,2453.0,42766.73,2.468184972578085
2026-09-11 11:15:00+00:00,546241,2026-09-11 19:15:00,2453.01,2454.88,2452.16,2454.6,53464.72,2.4861717602510973
2026-09-11 11:18:00+00:00,546242,2026-09-11 19:18:00,2454.59,2455.68,2454.13,2454.14,51309.75,2.419302348804571
2026-09-11 11:21:00+00:00,546243,2026-09-11 19:21:00,2454.14,2455.05,2452.37,2455.05,35799.85,2.4379236096042654
2026-09-11 11:24:00+00:00,546244,2026-09-11 19:24:00,2455.04,2458.34,2454.07,2457.56,45753.53,2.568786208918245
2026-09-11 11:27:00+00:00,546245,2026-09-11 19:27:00,2457.56,2457.56,2455.14,2455.15,26975.86,2.558158622566947
2026-09-11 11:30:00+00:00,546246,2026-09-11 19:30:00,2455.15,2455.38,2454.0,2454.0,25595.16,2.474004435240744
2026-09-11 11:33:00+00:00,546247,2026-09-11 19:33:00,2454.0,2455.62,2453.33,2453.79,21262.88,2.460861261294974
2026-09-11 11:36:00+00:00,546248,2026-09-11 19:36:00,2453.79,2456.78,2453.77,2456.21,30505.31,2.5000854569167776
2026-09-11 11:39:00+00:00,546249,2026-09-11 19:39:00,2456.21,2458.47,2455.0,2458.3,27535.84,2.569365067136993
2026-09-11 11:42:00+00:00,546250,2026-09-11 19:42:00,2458.3,2458.3,2457.13,2458.1,21062.19,2.469410419484356
2026-09-11 11:45:00+00:00,546251,2026-09-11 19:45:00,2458.1,2459.32,2457.14,2457.15,28899.42,2.4487382466640653
2026-09-11 11:48:00+00:00,546252,2026-09-11 19:48:00,2457.15,2457.77,2455.0,2455.02,32490.51,2.471685514759488
2026-09-11 11:51:00+00:00,546253,2026-09-11 19:51:00,2455.02,2457.86,2455.01,2457.33,23347.71,2.4987079779909465
2026-09-11 11:54:00+00:00,546254,2026-09-11 19:54:00,2457.33,2457.34,2455.79,2456.75,19220.01,2.4309431224201776
2026-09-11 11:57:00+00:00,546255,2026-09-11 19:57:00,2456.74,2457.68,2456.09,2457.35,33979.25,2.370875756533
2026-09-11 12:00:00+00:00,546256,2026-09-11 20:00:00,2457.35,2459.4,2455.96,2459.39,51927.67,2.4472417739235044
2026-09-11 12:03:00+00:00,546257,2026-09-11 20:03:00,2459.4,2459.4,2454.64,2454.78,39267.27,2.612438790071841
2026-09-11 12:06:00+00:00,546258,2026-09-11 20:06:00,2454.77,2454.99,2450.52,2451.19,65590.26,2.7451217336381233
2026-09-11 12:09:00+00:00,546259,2026-09-11 20:09:00,2451.19,2453.53,2448.48,2452.28,131853.3,2.909755895521127
2026-09-11 12:12:00+00:00,546260,2026-09-11 20:12:00,2452.28,2453.87,2450.4,2451.63,71518.21,2.949773331555318
2026-09-11 12:15:00+00:00,546261,2026-09-11 20:15:00,2451.63,2455.76,2450.4,2455.76,117848.96,3.121932379301376
2026-09-11 12:18:00+00:00,546262,2026-09-11 20:18:00,2455.76,2457.83,2453.65,2456.17,85135.3,3.1975086379226947
2026-09-11 12:21:00+00:00,546263,2026-09-11 20:21:00,2456.17,2458.03,2455.8,2456.84,55928.72,3.128400878071075
2026-09-11 12:24:00+00:00,546264,2026-09-11 20:24:00,2456.84,2457.17,2453.68,2456.56,131059.42,3.154229386780301
2026-09-11 12:27:00+00:00,546265,2026-09-11 20:27:00,2456.56,2479.7,2453.65,2464.16,741693.54,4.789641573438831
2026-09-11 12:30:00+00:00,546266,2026-09-11 20:30:00,2464.15,2469.34,2432.25,2459.91,1895683.52,7.096810032478926
2026-09-11 12:33:00+00:00,546267,2026-09-11 20:33:00,2459.91,2476.6,2458.09,2473.32,847591.03,7.912037887301842
2026-09-11 12:36:00+00:00,546268,2026-09-11 20:36:00,2473.33,2502.4,2470.65,2491.05,1560845.17,9.614749466780282
2026-09-11 12:39:00+00:00,546269,2026-09-11 20:39:00,2491.04,2505.0,2487.29,2491.37,569114.2,10.19298164772455
2026-09-11 12:42:00+00:00,546270,2026-09-11 20:42:00,2491.37,2495.89,2485.62,2492.73,212759.84,10.198482958601366
2026-09-11 12:45:00+00:00,546271,2026-09-11 20:45:00,2492.72,2512.45,2492.67,2509.25,1010088.03,10.882877032986965
2026-09-11 12:48:00+00:00,546272,2026-09-11 20:48:00,2509.24,2514.9,2503.26,2511.8,552509.82,10.936957244916458
2026-09-11 12:51:00+00:00,546273,2026-09-11 20:51:00,2511.8,2514.77,2506.14,2511.83,270785.83,10.77217458456529
2026-09-11 12:54:00+00:00,546274,2026-09-11 20:54:00,2511.83,2514.47,2503.73,2504.84,253289.99,10.76987639995347
2026-09-11 12:57:00+00:00,546275,2026-09-11 20:57:00,2504.85,2510.64,2503.11,2510.0,188431.2,10.538456657099632
2026-09-11 13:00:00+00:00,546276,2026-09-11 21:00:00,2509.99,2510.83,2501.33,2502.15,183264.81,10.464281181592515
2026-09-11 13:03:00+00:00,546277,2026-09-11 21:03:00,2502.14,2507.13,2499.2,2506.57,154707.23,10.283261097193071
2026-09-11 13:06:00+00:00,546278,2026-09-11 21:06:00,2506.57,2507.68,2498.28,2498.82,126029.81,10.220171018822112
2026-09-11 13:09:00+00:00,546279,2026-09-11 21:09:00,2498.82,2500.71,2494.51,2497.8,189365.49,9.933015946049093
2026-09-11 13:12:00+00:00,546280,2026-09-11 21:12:00,2497.81,2502.0,2495.2,2500.99,98846.86,9.709229092759884
2026-09-11 13:15:00+00:00,546281,2026-09-11 21:15:00,2501.0,2501.6,2497.25,2497.42,63284.21,9.3264270147056
2026-09-11 13:18:00+00:00,546282,2026-09-11 21:18:00,2497.42,2505.29,2497.42,2501.75,96312.21,9.222396513655193
2026-09-11 13:21:00+00:00,546283,2026-09-11 21:21:00,2501.75,2510.25,2501.56,2507.4,198714.61,9.184368191251254
2026-09-11 13:24:00+00:00,546284,2026-09-11 21:24:00,2507.4,2507.6,2504.12,2505.59,66843.16,8.776913320447594
2026-09-11 13:27:00+00:00,546285,2026-09-11 21:27:00,2505.59,2505.85,2499.58,2499.91,98693.58,8.597848083272764
2026-09-11 13:30:00+00:00,546286,2026-09-11 21:30:00,2499.92,2507.34,2496.41,2496.41,164532.42,8.764430363039015
2026-09-11 13:33:00+00:00,546287,2026-09-11 21:33:00,2496.42,2504.87,2494.64,2499.92,146338.55,8.86911390853623
2026-09-11 13:36:00+00:00,546288,2026-09-11 21:36:00,2499.93,2500.86,2489.06,2500.0,292309.71,9.07846291506937
2026-09-11 13:39:00+00:00,546289,2026-09-11 21:39:00,2499.99,2517.29,2499.62,2515.13,494357.12,9.692144135421561
2026-09-11 13:42:00+00:00,546290,2026-09-11 21:42:00,2515.13,2524.32,2512.65,2522.82,745994.86,9.833419554320026
2026-09-11 13:45:00+00:00,546291,2026-09-11 21:45:00,2522.82,2534.47,2517.71,2530.97,655178.28,10.328175300440007
2026-09-11 13:48:00+00:00,546292,2026-09-11 21:48:00,2530.97,2588.65,2530.97,2576.91,2539525.44,13.710448493265742
2026-09-11 13:51:00+00:00,546293,2026-09-11 21:51:00,2576.91,2604.78,2575.63,2596.85,1224785.1,14.813273600889625
2026-09-11 13:54:00+00:00,546294,2026-09-11 21:54:00,2596.84,2601.6,2589.83,2597.49,456978.06,14.595896915111794
2026-09-11 13:57:00+00:00,546295,2026-09-11 21:57:00,2597.49,2648.0,2596.25,2628.84,1535314.57,17.249761421175236
2026-09-11 14:00:00+00:00,546296,2026-09-11 22:00:00,2628.84,2664.57,2623.36,2655.54,1243340.11,18.961207033948433
2026-09-11 14:03:00+00:00,546297,2026-09-11 22:03:00,2655.55,2667.35,2625.0,2634.1,1193869.73,20.631835102952113
2026-09-11 14:06:00+00:00,546298,2026-09-11 22:06:00,2634.09,2637.26,2612.9,2613.15,733343.58,20.8981325955984
2026-09-11 14:09:00+00:00,546299,2026-09-11 22:09:00,2613.13,2621.69,2602.16,2602.68,569133.5,20.800408838769957
2026-09-11 14:12:00+00:00,546300,2026-09-11 22:12:00,2602.68,2615.6,2597.0,2611.6,497562.5,20.643236778857812
2026-09-11 14:15:00+00:00,546301,2026-09-11 22:15:00,2611.61,2616.6,2603.85,2608.04,241274.99,20.07943415179654
2026-09-11 14:18:00+00:00,546302,2026-09-11 22:18:00,2608.04,2618.88,2607.67,2617.57,225953.36,19.445903140953934
2026-09-11 14:21:00+00:00,546303,2026-09-11 22:21:00,2617.56,2619.65,2609.0,2614.06,177108.03,18.817624345171517
2026-09-11 14:24:00+00:00,546304,2026-09-11 22:24:00,2614.06,2621.62,2611.21,2616.26,237995.46,18.217079749087826
2026-09-11 14:27:00+00:00,546305,2026-09-11 22:27:00,2616.25,2623.38,2615.02,2617.64,200937.81,17.513002624152993
2026-09-11 14:30:00+00:00,546306,2026-09-11 22:30:00,2617.65,2618.7,2609.23,2618.21,182312.9,16.93850243671348
2026-09-11 14:33:00+00:00,546307,2026-09-11 22:33:00,2618.2,2618.44,2605.03,2605.71,168312.55,16.686466548376792
2026-09-11 14:36:00+00:00,546308,2026-09-11 22:36:00,2605.71,2611.83,2602.67,2608.11,201482.04,16.148861794921295
2026-09-11 14:39:00+00:00,546309,2026-09-11 22:39:00,2608.11,2612.68,2604.72,2608.15,122777.89,15.563943095284062
2026-09-11 14:42:00+00:00,546310,2026-09-11 22:42:00,2608.11,2608.3,2600.62,2607.13,153032.76,15.000804302763793
2026-09-11 14:45:00+00:00,546311,2026-09-11 22:45:00,2607.13,2612.68,2603.25,2604.47,158509.39,14.602889709709226
2026-09-11 14:48:00+00:00,546312,2026-09-11 22:48:00,2604.48,2605.91,2591.12,2594.4,402604.29,14.616254730444279
2026-09-11 14:51:00+00:00,546313,2026-09-11 22:51:00,2594.41,2603.46,2594.27,2603.17,142202.47,14.22866510684112
2026-09-11 14:54:00+00:00,546314,2026-09-11 22:54:00,2603.16,2604.8,2602.0,2604.71,61638.82,13.41233188492391
2026-09-11 14:57:00+00:00,546315,2026-09-11 22:57:00,2604.71,2608.71,2603.26,2606.68,102290.76,12.843593893143618
2026-09-11 15:00:00+00:00,546316,2026-09-11 23:00:00,2606.67,2608.71,2598.53,2605.14,123081.02,12.653337186490491
2026-09-11 15:03:00+00:00,546317,2026-09-11 23:03:00,2605.14,2607.1,2601.57,2603.49,84122.66,12.144527387455438
2026-09-11 15:06:00+00:00,546318,2026-09-11 23:06:00,2603.48,2611.26,2602.83,2608.39,127530.46,11.879204002637213
2026-09-11 15:09:00+00:00,546319,2026-09-11 23:09:00,2608.39,2608.99,2601.22,2603.75,104137.59,11.585689431020269
2026-09-11 15:12:00+00:00,546320,2026-09-11 23:12:00,2603.76,2607.71,2602.02,2602.61,69873.79,11.164568757375969
2026-09-11 15:15:00+00:00,546321,2026-09-11 23:15:00,2602.61,2610.0,2601.58,2609.12,127954.63,10.968528131849121
2026-09-11 15:18:00+00:00,546322,2026-09-11 23:18:00,2609.13,2616.38,2608.0,2614.75,198247.7,10.783633265288477
2026-09-11 15:21:00+00:00,546323,2026-09-11 23:21:00,2614.74,2615.27,2609.45,2614.1,99137.03,10.429088032053597
2026-09-11 15:24:00+00:00,546324,2026-09-11 23:24:00,2614.1,2615.0,2610.5,2612.92,39152.97,10.005581744049769
2026-09-11 15:27:00+00:00,546325,2026-09-11 23:27:00,2612.93,2614.0,2610.12,2610.12,56058.57,9.568040190903364
2026-09-11 15:30:00+00:00,546326,2026-09-11 23:30:00,2610.13,2611.84,2607.76,2610.36,85310.31,9.176037320124546
2026-09-11 15:33:00+00:00,546327,2026-09-11 23:33:00,2610.37,2614.51,2610.24,2612.81,58260.04,8.825606082972824
2026-09-11 15:36:00+00:00,546328,2026-09-11 23:36:00,2612.82,2613.22,2606.1,2611.54,71034.1,8.703777077046185
2026-09-11 15:39:00+00:00,546329,2026-09-11 23:39:00,2611.54,2613.59,2610.0,2612.62,49626.17,8.33850728582861
2026-09-11 15:42:00+00:00,546330,2026-09-11 23:42:00,2612.62,2612.62,2607.0,2607.42,51045.03,8.144328193983702
2026-09-11 15:45:00+00:00,546331,2026-09-11 23:45:00,2607.42,2609.99,2606.0,2608.73,87688.21,7.847590465841994
2026-09-11 15:48:00+00:00,546332,2026-09-11 23:48:00,2608.74,2608.74,2604.0,2604.66,62061.59,7.625619718281835
2026-09-11 15:51:00+00:00,546333,2026-09-11 23:51:00,2604.66,2604.9,2564.78,2566.36,1117138.02,9.946646881261696
2026-09-11 15:54:00+00:00,546334,2026-09-11 23:54:00,2566.36,2571.18,2541.68,2556.15,1490453.37,11.343314961171574
2026-09-11 15:57:00+00:00,546335,2026-09-11 23:57:00,2556.14,2564.48,2552.01,2557.76,406989.09,11.423792463945018
2026-09-11 16:00:00+00:00,546336,2026-09-12 00:00:00,2557.76,2573.75,2555.99,2570.23,554033.77,11.87637871652039
2026-09-11 16:03:00+00:00,546337,2026-09-12 00:03:00,2570.22,2574.25,2562.69,2573.7,246776.71,11.85378023676893
2026-09-11 16:06:00+00:00,546338,2026-09-12 00:06:00,2573.69,2576.56,2564.7,2569.83,202080.69,11.854224505571159
2026-09-11 16:09:00+00:00,546339,2026-09-12 00:09:00,2569.83,2573.27,2563.02,2566.44,128381.76,11.739637040887503
2026-09-11 16:12:00+00:00,546340,2026-09-12 00:12:00,2566.44,2566.6,2559.09,2559.51,205302.9,11.437520109395521
2026-09-11 16:15:00+00:00,546341,2026-09-12 00:15:00,2559.51,2564.91,2556.54,2557.0,155156.82,11.218411530152975
2026-09-11 16:18:00+00:00,546342,2026-09-12 00:18:00,2557.0,2557.0,2545.66,2547.02,354663.93,11.227096420856345
2026-09-11 16:21:00+00:00,546343,2026-09-12 00:21:00,2547.03,2553.84,2542.35,2551.36,350711.85,11.24587524793805
2026-09-11 16:24:00+00:00,546344,2026-09-12 00:24:00,2551.36,2562.57,2548.67,2561.44,254671.28,11.435455587371052
2026-09-11 16:27:00+00:00,546345,2026-09-12 00:27:00,2561.45,2567.16,2559.1,2563.57,171397.06,11.194351616844544
