timeframe_min,arm,policy,group,taken,closed,wins,losses,flat,win_rate,win_ci_low,win_ci_high,gross_win_rate,mean_net_r,sum_net_r,median_net_r,mean_net_bp,mean_gross_bp,pf_r,average_win_r,average_loss_r,best_net_r,worst_net_r,event_ordered_drawdown_r_nonaccount,mean_holding_hours,median_holding_hours,median_risk_bp,stop_exits,stop_net_losses,fee_only_losses,net_gt5r,net_gt10r,net_float_to_stop_loss,net_float_to_any_loss,mfe_ge2r_no_close_arm_stop_losses,reached_0r,float_to_stop_loss_0r,float_to_any_loss_0r,ambiguous_stop_profit_0r,reached_0.5r,float_to_stop_loss_0.5r,float_to_any_loss_0.5r,ambiguous_stop_profit_0.5r,reached_1r,float_to_stop_loss_1r,float_to_any_loss_1r,ambiguous_stop_profit_1r,reached_2r,float_to_stop_loss_2r,float_to_any_loss_2r,ambiguous_stop_profit_2r,reached_3r,float_to_stop_loss_3r,float_to_any_loss_3r,ambiguous_stop_profit_3r,reached_5r,float_to_stop_loss_5r,float_to_any_loss_5r,ambiguous_stop_profit_5r,reached_10r,float_to_stop_loss_10r,float_to_any_loss_10r,ambiguous_stop_profit_10r,net_ge3r,net_ge3r_rate,net_ge5r,net_ge5r_rate,net_ge10r,net_ge10r_rate,matched,weeks,mean_excess_bp,p_one_sided,ci_low_bp,ci_high_bp,minimum_p_resolution,random_coverage,random_mean_net_bp,paired_target_mean_net_bp,random_win_rate,random_mean_net_r,random_ge5r
60,v9_both,baseline,long,710,673,259,414,0.0,0.3848439821693908,0.3488361929073336,0.4221589227639365,0.38930163447251115,0.60590979392803,407.7772913135642,-1.0256984615384617,146.08287769809849,166.08287769809854,1.9911433511542904,3.162928165517504,-0.9937707815349501,49.90969230769294,-1.3708453608247366,72.07391651602228,54.74145616641902,44.0,352.436408213299,612.0,365.0,3.0,39.0,12.0,328.0,375.0,18.0,668.0,360.0,409.0,1.0,494.0,196.0,235.0,3.0,393.0,106.0,134.0,4.0,280.0,28.0,31.0,1.0,212.0,1.0,1.0,1.0,120.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,78,0.11589895988112928,39,0.05794947994056464,12,0.017830609212481426,664,10,-18.951070678525618,0.595703125,-114.46231685728661,119.41835178641232,0.0009765625,0.986627043090639,166.07416809175618,147.12309741323054,0.40210843373493976,0.9388610962479844,53
60,v9_both,baseline,short,612,608,182,426,0.0,0.2993421052631579,0.26429186636289154,0.33691201340338833,0.3042763157894737,-0.11492470007363483,-69.87421764476997,-1.0382386670264434,-70.09360620198618,-50.09360620198617,0.831901494273973,1.9000000911896227,-0.9757611132424443,10.60521212121206,-1.3150273865414766,127.80125547803323,66.25986842105263,46.0,316.723058661202,522.0,357.0,4.0,8.0,1.0,324.0,393.0,12.0,602.0,351.0,420.0,4.0,397.0,161.0,215.0,2.0,299.0,82.0,120.0,1.0,186.0,14.0,15.0,0.0,104.0,1.0,1.0,0.0,37.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,34,0.05592105263157895,8,0.013157894736842105,1,0.001644736842105263,605,10,-81.32022022500031,0.986328125,-152.46802598737295,-19.77383191134926,0.0009765625,0.9950657894736842,12.903140168498904,-68.4170800565014,0.3487603305785124,0.0655731579473667,19
60,v9_both,baseline,BTCUSDT,3,3,2,1,0.0,0.6666666666666666,0.2076595988078242,0.9385080559790691,0.6666666666666666,0.8475259286441098,2.5425777859323295,0.7992622647330899,97.86948549711032,117.86948549711035,3.805173580715042,1.7244832698510746,-0.9063887537698196,2.6497042749690594,-0.9063887537698196,0.9063887537698196,77.0,44.0,135.596415080211,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,2,2,-9.879782275471847,0.75,-101.602363505416,81.8427989544723,0.25,0.6666666666666666,-22.96118983312065,-32.840972108592496,0.0,-0.8999952345389253,0
60,v9_both,baseline,ETHUSDT,3,3,1,2,0.0,0.3333333333333333,0.06149194402093078,0.7923404011921757,0.3333333333333333,5.34979749916839,16.04939249750517,-0.7552585076490792,681.8522247311064,701.8522247311063,9.153572822852206,18.017780202649984,-0.9841938525724065,18.017780202649984,-1.213129197495734,1.968387705144813,94.33333333333333,108.0,133.863361295438,2.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,3,3,-237.9415270298796,1.0,-436.099978466584,-21.158864933068006,0.125,1.0,919.793751760986,681.8522247311064,0.6666666666666666,15.032288280870256,1
60,v9_both,baseline,week:2026-07-20,147,147,43,104,0.0,0.2925170068027211,0.22501147030021404,0.37059042554193855,0.29931972789115646,-0.11080524576619959,-16.28837112763134,-1.046900000000001,-62.649514982635985,-42.64951498263598,0.8415330109687159,2.0115996489610417,-0.9883380387784245,6.327648780487806,-1.1505454545454536,81.18283271555921,64.14285714285714,45.0,276.032315978455,130.0,89.0,1.0,3.0,0.0,81.0,95.0,4.0,144.0,86.0,101.0,1.0,101.0,47.0,58.0,1.0,70.0,21.0,28.0,1.0,49.0,6.0,8.0,0.0,27.0,1.0,1.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11,0.07482993197278912,3,0.02040816326530612,0,0.0,147,1,-57.69850220697037,,,,,1.0,-4.951012775665613,-62.649514982635985,0.3333333333333333,0.08411446551686795,7
60,v9_both,baseline,week:2026-07-27,149,149,59,90,0.0,0.3959731543624161,0.32101031263778634,0.47616513814042105,0.40268456375838924,0.3660914905551906,54.5476320927234,-0.9545981308411235,118.08872897928569,138.08872897928572,1.6267924795291036,2.399563626102431,-0.9669624649702228,28.19157894736854,-1.280903542616629,34.19961350989664,70.80536912751678,47.0,345.92626308602604,125.0,75.0,1.0,4.0,2.0,67.0,82.0,5.0,147.0,73.0,88.0,2.0,114.0,41.0,55.0,0.0,90.0,24.0,33.0,0.0,59.0,6.0,6.0,0.0,35.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,12,0.08053691275167785,4,0.026845637583892617,2,0.013422818791946308,149,1,49.26176852545153,,,,,1.0,68.82696045383418,118.0887289792857,0.3825503355704698,0.39033543827631884,7
60,v9_both,baseline,week:2026-08-03,187,187,74,113,0.0,0.39572192513368987,0.32841065150421883,0.46723123769210045,0.40106951871657753,0.21008323303934562,39.28556457835763,-1.0277349397590367,104.55344363830953,124.55344363830955,1.338768886652362,2.0979898025641512,-1.026244962932651,8.760666666666694,-1.3708453608247366,43.43990833127455,67.33689839572193,52.0,253.456221198156,165.0,96.0,1.0,5.0,0.0,81.0,97.0,6.0,186.0,95.0,112.0,0.0,131.0,45.0,57.0,0.0,111.0,28.0,37.0,1.0,77.0,7.0,7.0,0.0,61.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,17,0.09090909090909091,5,0.026737967914438502,0,0.0,187,1,-82.35117209729363,,,,,1.0,186.9046157356032,104.55344363830953,0.47593582887700536,0.7898186426926899,13
60,v9_both,baseline,week:2026-08-10,145,145,55,90,0.0,0.3793103448275862,0.30441219392464747,0.4604382700316808,0.38620689655172413,0.10001693769745744,14.502455966131329,-1.0262547770700634,2.7922019153309896,22.792201915331002,1.1624123869960445,1.8872087696237958,-0.992155848479749,6.736163636363613,-1.213129197495734,44.180483344581624,62.44137931034483,49.0,291.59978598181,127.0,77.0,1.0,4.0,0.0,68.0,81.0,1.0,144.0,76.0,89.0,0.0,101.0,36.0,46.0,1.0,75.0,13.0,20.0,0.0,54.0,1.0,2.0,0.0,31.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11,0.07586206896551724,4,0.027586206896551724,0,0.0,145,1,-25.828217010213656,,,,,1.0,28.62041892554465,2.792201915331008,0.4206896551724138,0.33461880831939356,6
60,v9_both,baseline,week:2026-08-17,148,148,85,63,0.0,0.5743243243243243,0.4937765403256576,0.6511114248064398,0.5743243243243243,2.4095886314638553,356.6191174566506,1.2469234815351808,630.2800192898692,650.2800192898692,6.632589120824804,4.940384123603976,-1.0049767150744022,49.90969230769294,-1.2456065940206704,39.04896141684557,49.12837837837838,52.0,337.0004189720925,142.0,57.0,0.0,24.0,8.0,49.0,55.0,0.0,147.0,56.0,62.0,1.0,119.0,29.0,34.0,0.0,100.0,12.0,15.0,3.0,86.0,1.0,1.0,1.0,82.0,1.0,1.0,1.0,53.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,41,0.27702702702702703,24,0.16216216216216217,8,0.05405405405405406,148,1,180.65022327107002,,,,,1.0,449.6297960187992,630.2800192898693,0.527027027027027,2.556033872688892,25
60,v9_both,baseline,week:2026-08-24,61,61,11,50,0.0,0.18032786885245902,0.10379140078524819,0.2947415644986369,0.18032786885245902,-0.46664878307123414,-28.465575767345282,-1.0357746478873242,-295.4574478711721,-275.4574478711721,0.4186469891200915,1.863525472716872,-0.9792871193446174,5.011443535188209,-1.080324074074078,33.14944240067098,44.459016393442624,23.0,417.48388904454896,53.0,44.0,0.0,1.0,0.0,39.0,45.0,2.0,60.0,43.0,49.0,1.0,30.0,14.0,19.0,0.0,22.0,7.0,11.0,0.0,14.0,4.0,4.0,0.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.04918032786885246,1,0.01639344262295082,0,0.0,60,1,-253.04831379348784,,,,,0.9836065573770492,-39.09659736583115,-292.144911159319,0.3333333333333333,-0.055336654512196895,1
60,v9_both,baseline,week:2026-08-31,226,225,48,177,0.0,0.21333333333333335,0.16485089037301143,0.27144006568615914,0.2222222222222222,-0.31599686237048535,-71.0992940333592,-1.0440273972602736,-133.75500764715014,-113.75500764715014,0.5851249806049015,2.0890816057763484,-0.9682215316984403,18.936846153846123,-1.138882352941181,141.20680469780066,61.888888888888886,39.0,361.471177152491,194.0,152.0,2.0,3.0,1.0,142.0,167.0,6.0,223.0,150.0,175.0,0.0,141.0,75.0,93.0,2.0,103.0,43.0,55.0,0.0,53.0,9.0,10.0,0.0,29.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9,0.04,3,0.013333333333333334,1,0.0044444444444444444,225,1,-169.56440685592642,,,,,1.0,35.80939920877629,-133.7550076471501,0.29777777777777775,0.059474839329579955,7
60,v9_both,baseline,week:2026-09-07,146,145,43,102,0.0,0.296551724137931,0.22823916632747226,0.37536590148462395,0.296551724137931,-0.0987152672034528,-14.313713744500657,-1.0314863387978144,-74.17399647139173,-54.17399647139172,0.8503843256092104,1.8920038865228015,-0.937940008480207,16.516455782312935,-1.1942322264319238,45.2664698317721,61.717241379310344,46.0,403.50651024880597,126.0,83.0,1.0,1.0,1.0,80.0,99.0,3.0,145.0,83.0,102.0,0.0,105.0,46.0,62.0,1.0,81.0,24.0,38.0,0.0,47.0,4.0,4.0,0.0,29.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5,0.034482758620689655,1,0.006896551724137931,1,0.006896551724137931,144,1,-116.90539662182965,,,,,0.993103448275862,44.647331724251245,-72.25806489757841,0.3402777777777778,0.1871549592396783,5
60,v9_both,baseline,week:2026-09-14,87,69,23,46,0.0,0.3333333333333333,0.23351050633136186,0.45073524666101994,0.3333333333333333,0.12039018454971119,8.306922733930072,-1.0343913764510797,-54.98582921406151,-34.98582921406154,1.174856052638585,2.426701304223997,-1.0327653752874313,25.983122302158147,-1.3422914572864248,32.932962880342274,37.72463768115942,36.0,343.332128659198,67.0,44.0,0.0,2.0,1.0,40.0,42.0,3.0,69.0,44.0,46.0,0.0,48.0,23.0,25.0,0.0,39.0,15.0,16.0,0.0,27.0,4.0,4.0,0.0,14.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3,0.043478260869565216,2,0.028985507246376812,1,0.014492753623188406,61,1,40.65457197612155,,,,,0.8840579710144928,-127.20955591375625,-86.5549839376347,0.13114754098360656,-0.25950524660911417,1
60,v9_both,baseline,week:2026-09-21,26,5,0,5,0.0,0.0,0.0,0.43448246865939283,0.0,-1.0383328972324704,-5.1916644861623515,-1.0448946608946592,-651.930228713716,-631.930228713716,0.0,,-1.0383328972324704,-1.0180574458683154,-1.0555090909090927,5.191664486162352,8.4,9.0,445.487271792233,5.0,5.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,5.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,3,1,-180.9005515948447,,,,,0.6,-491.61878328413627,-672.519334878981,0.0,-1.0467461603050023,0
60,v9_both,wait3,long,710,667,245,422,0.0,0.36731634182908546,0.33158849350078573,0.40456377070905075,0.37181409295352325,0.4104279511674874,273.7554434287141,-1.022495774647887,123.05183475898691,143.05183475898693,1.6487195457898307,2.8397916799646707,-0.9999846401958061,25.928389610389672,-2.239249999999955,74.55955427585224,55.14092953523238,43.0,351.811949069539,605.0,371.0,3.0,30.0,8.0,335.0,384.0,22.0,650.0,355.0,405.0,9.0,471.0,187.0,226.0,3.0,383.0,114.0,138.0,2.0,284.0,41.0,46.0,0.0,200.0,10.0,10.0,0.0,106.0,0.0,0.0,1.0,34.0,0.0,0.0,0.0,73,0.10944527736131934,30,0.044977511244377814,8,0.01199400299850075,632,10,-36.97223597610532,0.6640625,-162.9651120337906,117.06212949901477,0.0009765625,0.9475262368815592,176.17660376876285,139.20436779265754,0.3939873417721519,0.9160292272979851,54
60,v9_both,wait3,short,603,598,176,422,0.0,0.29431438127090304,0.2591937677852867,0.33206071232768986,0.2993311036789298,-0.09998501378911254,-59.7910382458893,-1.0382826005619903,-62.862245267547536,-42.86224526754753,0.8550088068840609,2.0033295241758435,-0.9771967642199945,13.824167741935389,-2.2048000000000507,113.70002902466874,68.42140468227424,46.5,300.5735683081225,505.0,347.0,3.0,13.0,1.0,306.0,381.0,12.0,589.0,338.0,413.0,6.0,413.0,179.0,237.0,1.0,297.0,88.0,126.0,2.0,189.0,24.0,30.0,0.0,109.0,9.0,9.0,0.0,38.0,2.0,2.0,0.0,9.0,0.0,0.0,0.0,30,0.05016722408026756,13,0.021739130434782608,1,0.0016722408026755853,544,10,-50.16118325152399,0.9228515625,-112.69263374317232,8.490459885408864,0.0009765625,0.9096989966555183,1.4951987685454347,-48.665984482978544,0.3272058823529412,0.019050838950468985,15
60,v9_both,wait3,BTCUSDT,3,2,1,1,0.0,0.5,0.09453120463920084,0.9054687953607992,0.5,-0.0833183759934184,-0.1666367519868368,-0.0833183759934184,-33.020558088114996,-13.020558088115003,0.8157836452237551,0.7379341379824016,-0.9045708899692384,0.7379341379824016,-0.9045708899692384,0.9045708899692384,90.5,90.5,131.874662960793,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,2,2,-41.79718236233101,0.75,-89.626426041325,6.032061316662996,0.25,1.0,8.776624274216003,-33.020558088115,0.5,-0.48948471472617633,0
60,v9_both,wait3,ETHUSDT,3,3,1,2,0.0,0.3333333333333333,0.06149194402093078,0.7923404011921757,0.3333333333333333,5.657439215563978,16.972317646691934,-0.7562941085030304,689.2074832814527,709.2074832814527,9.438691517413833,18.98356756756751,-1.0056249604377863,18.98356756756751,-1.2549558123725424,2.0112499208755725,91.33333333333333,105.0,127.47697897308501,2.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,2,2,-283.5466826991761,1.0,-466.012898339158,-101.08046705919416,0.25,0.6666666666666666,1366.5803905565085,1083.0337078573323,1.0,8.219304334738098,1
60,v9_both,wait3,week:2026-07-20,150,150,40,110,0.0,0.26666666666666666,0.20237161309595209,0.34261450112172454,0.26666666666666666,-0.1523735820376482,-22.85603730564723,-1.0464035277235868,-83.23077127459595,-63.230771274595924,0.792432905491261,2.1814483761259362,-1.0010361122789517,7.177780000000016,-2.2048000000000507,96.61691190883174,65.19333333333333,43.5,269.96381003611845,131.0,93.0,0.0,5.0,0.0,81.0,97.0,7.0,143.0,87.0,103.0,2.0,97.0,43.0,57.0,1.0,65.0,18.0,26.0,1.0,51.0,10.0,13.0,0.0,28.0,3.0,3.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9,0.06,5,0.03333333333333333,0,0.0,138,1,-81.53643716358316,,,,,0.92,13.336518445542149,-68.19991871804103,0.32608695652173914,0.14347477257709998,5
60,v9_both,wait3,week:2026-07-27,145,145,58,87,0.0,0.4,0.3238355150805325,0.48132629791185394,0.4068965517241379,0.3555027689123025,51.547901492283856,-0.8197132352941172,80.46074769355714,100.46074769355717,1.6024331448454812,2.364035847228875,-0.9835192832987459,25.10049411764717,-1.8703999999999512,26.140878895872522,73.63448275862069,52.0,379.898294944661,119.0,72.0,1.0,5.0,2.0,64.0,79.0,2.0,144.0,71.0,86.0,0.0,105.0,36.0,47.0,0.0,86.0,24.0,31.0,0.0,54.0,6.0,7.0,0.0,31.0,4.0,4.0,0.0,15.0,2.0,2.0,0.0,5.0,0.0,0.0,0.0,12,0.08275862068965517,5,0.034482758620689655,2,0.013793103448275862,140,1,30.871762359495914,,,,,0.9655172413793104,59.07303874515906,89.94480110465497,0.39285714285714285,0.25726879793203056,7
60,v9_both,wait3,week:2026-08-03,192,192,71,121,0.0,0.3697916666666667,0.3046866468129438,0.440004797554277,0.375,0.2373563322410239,45.57241579027659,-1.0187810900536638,107.52366116353119,127.52366116353123,1.3660156748564665,2.395519445144619,-1.0290038414462102,25.20096385542177,-2.239249999999955,51.11827125837262,64.578125,51.5,236.2351190476175,171.0,104.0,1.0,5.0,1.0,91.0,108.0,7.0,188.0,100.0,117.0,2.0,137.0,54.0,66.0,0.0,110.0,29.0,39.0,0.0,85.0,13.0,15.0,0.0,61.0,4.0,4.0,0.0,30.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,18,0.09375,5,0.026041666666666668,1,0.005208333333333333,186,1,-34.38870643021182,,,,,0.96875,148.24039043363769,113.85168400342589,0.41397849462365593,0.8061209876121646,15
60,v9_both,wait3,week:2026-08-10,147,147,53,94,0.0,0.36054421768707484,0.28738814650364664,0.44080329168534116,0.3673469387755102,0.08429294844156321,12.391063420909791,-1.0259207920792082,19.447314682648607,39.44731468264862,1.133865380944349,1.9802769284127126,-0.984719295584723,6.648671550671532,-1.646818181818177,38.722899992295396,63.95918367346939,46.0,278.728606356968,126.0,77.0,1.0,5.0,0.0,64.0,81.0,4.0,140.0,70.0,87.0,6.0,106.0,39.0,53.0,1.0,80.0,18.0,28.0,1.0,57.0,6.0,7.0,0.0,34.0,1.0,1.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9,0.061224489795918366,5,0.034013605442176874,0,0.0,135,1,-30.757797301291436,,,,,0.9183673469387755,54.815859347097714,24.058062045806256,0.37777777777777777,0.32425979300079033,8
60,v9_both,wait3,week:2026-08-17,149,149,86,63,0.0,0.5771812080536913,0.49689949801902356,0.653583232048758,0.5838926174496645,1.6780320882187671,250.0267811445963,1.255280788177352,604.1959993326794,624.1959993326794,4.907188699765547,3.651375110563538,-1.0157377518074275,18.98356756756751,-1.6576000000000253,37.91199435535602,48.12080536912752,48.0,356.32183908045903,144.0,58.0,1.0,16.0,3.0,49.0,54.0,2.0,146.0,55.0,60.0,2.0,114.0,24.0,28.0,1.0,104.0,16.0,18.0,0.0,91.0,5.0,5.0,0.0,79.0,2.0,2.0,0.0,50.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,39,0.26174496644295303,16,0.10738255033557047,3,0.020134228187919462,141,1,229.25218973481427,,,,,0.9463087248322147,415.6390128838425,644.8912026186566,0.49645390070921985,2.251380276829384,21
60,v9_both,wait3,week:2026-08-24,54,54,9,45,0.0,0.16666666666666666,0.09024391599360121,0.28736514338575686,0.16666666666666666,-0.45361858304074165,-24.49540348420005,-1.0366280519975852,-292.6268139867341,-272.6268139867341,0.4429437068562441,2.1641708295261037,-0.9771764655541106,5.120349999999992,-1.241999999999999,29.49686455042264,47.870370370370374,26.0,373.85874852032845,47.0,38.0,0.0,1.0,0.0,35.0,42.0,1.0,54.0,38.0,45.0,0.0,31.0,16.0,22.0,0.0,21.0,8.0,12.0,0.0,12.0,2.0,3.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.037037037037037035,1,0.018518518518518517,0,0.0,50,1,-366.44116567347214,,,,,0.9259259259259259,66.95450638168343,-299.48665929178867,0.36,0.17079697887057768,2
60,v9_both,wait3,week:2026-08-31,224,223,49,174,0.0,0.21973094170403587,0.17038518354117724,0.27856916273900906,0.2242152466367713,-0.3495749351855059,-77.95521054636782,-1.047340050377835,-140.17713872154894,-120.17713872154889,0.5401674832703931,1.8688645546794387,-0.9743078949750593,25.928389610389672,-1.2742857142857076,131.50314954410325,62.775784753363226,42.0,348.04753820034,188.0,147.0,1.0,2.0,1.0,140.0,167.0,7.0,222.0,146.0,173.0,0.0,147.0,78.0,98.0,1.0,109.0,50.0,60.0,1.0,55.0,13.0,13.0,0.0,31.0,4.0,4.0,0.0,11.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6,0.026905829596412557,2,0.008968609865470852,1,0.004484304932735426,210,1,-157.85168732167062,,,,,0.9417040358744395,29.827397452332132,-128.0242898693385,0.3,0.04010828740091003,6
60,v9_both,wait3,week:2026-09-07,140,139,37,102,0.0,0.26618705035971224,0.1997246191882931,0.34522542186375027,0.2733812949640288,-0.08600865848400183,-11.955203529276254,-1.0239439252336444,-100.62644417320126,-80.62644417320126,0.8735362209512312,2.2318757432277323,-0.9268098630264933,14.7968527607362,-1.2597333333333358,42.873890148933725,67.05755395683454,47.0,407.15883668904,119.0,82.0,1.0,3.0,1.0,73.0,92.0,4.0,136.0,79.0,99.0,3.0,100.0,48.0,63.0,0.0,73.0,26.0,36.0,1.0,46.0,7.0,9.0,0.0,23.0,1.0,1.0,0.0,10.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6,0.04316546762589928,3,0.02158273381294964,1,0.007194244604316547,120,1,-119.56595663308762,,,,,0.8633093525179856,48.81113287352398,-70.75482375956366,0.3416666666666667,0.13466924544489664,3
60,v9_both,wait3,week:2026-09-14,86,62,18,44,0.0,0.2903225806451613,0.19223557223842785,0.4128764583610948,0.2903225806451613,-0.06731905623165962,-4.173781486362897,-1.0375485102191573,-66.72405044264367,-46.72405044264368,0.908168845819424,2.293156844328949,-1.0329682882791813,17.031326923076865,-1.596017543859675,32.436524361364896,37.70967741935484,37.0,348.7942391603035,61.0,43.0,0.0,1.0,1.0,40.0,41.0,0.0,62.0,43.0,44.0,0.0,47.0,28.0,29.0,0.0,32.0,13.0,14.0,0.0,22.0,3.0,4.0,0.0,14.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0.03225806451612903,1,0.016129032258064516,1,0.016129032258064516,53,1,8.01765571395347,,,,,0.8548387096774194,-89.80393609566934,-81.7862803817159,0.1320754716981132,-0.14496656169618705,2
60,v9_both,wait3,week:2026-09-21,26,4,0,4,0.0,0.0,0.0,0.4898908403969213,0.0,-1.034530078346865,-4.13812031338746,-1.0313556451148598,-760.3567386835421,-740.3567386835421,0.0,,-1.034530078346865,-1.0147924528301893,-1.0606165703275512,4.13812031338746,6.25,7.0,639.7216769597,4.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,3,1,-35.40676134740366,,,,,0.75,-746.9412742743871,-782.3480356217906,0.0,-1.0402960166215045,0
60,v9_both,retest,long,112,97,39,58,0.0,0.4020618556701031,0.31002196534542803,0.501563465778039,0.4020618556701031,0.3596767744196249,34.88864711870362,-0.5014040404040442,92.72985496620134,112.7298549662014,1.6961212488442758,2.1796739127134193,-0.8641144047779266,10.683146417445457,-1.1049450549450563,19.309415276421728,70.73195876288659,56.0,544.578908372435,77.0,38.0,0.0,3.0,1.0,37.0,57.0,2.0,97.0,38.0,58.0,0.0,75.0,22.0,36.0,0.0,55.0,9.0,16.0,0.0,41.0,2.0,2.0,0.0,27.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7,0.07216494845360824,3,0.030927835051546393,1,0.010309278350515464,22,7,-213.33270088967876,0.859375,-813.4243045425955,197.75875688121286,0.0078125,0.2268041237113402,687.3647585391651,474.0320576494863,0.7272727272727273,1.9918200796945777,3
60,v9_both,retest,short,87,86,31,55,0.0,0.36046511627906974,0.26696960327921837,0.4658931496318818,0.36046511627906974,-0.0998338079091634,-8.585707480188052,-0.8401694189506157,-105.32648393701584,-85.32648393701582,0.8329336493466892,1.3808160139680719,-0.9343818893308777,3.673771428571425,-1.115265512649804,16.997757992419572,94.25581395348837,73.5,441.3873246896011,58.0,41.0,0.0,0.0,0.0,33.0,47.0,0.0,83.0,38.0,52.0,1.0,58.0,17.0,27.0,0.0,39.0,6.0,8.0,0.0,18.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.03488372093023256,0,0.0,0,0.0,17,7,-151.0331354427523,0.71875,-502.19339739408764,199.13245891144277,0.0078125,0.19767441860465115,173.3320382331402,22.29890279038794,0.47058823529411764,0.6591891794042608,1
60,v9_both,retest,BTCUSDT,1,1,1,0,0.0,1.0,0.2065493117918027,1.0,1.0,1.1755875773576352,1.1755875773576352,1.1755875773576352,264.883482924134,284.883482924134,,1.1755875773576352,,1.1755875773576352,1.1755875773576352,0.0,40.0,40.0,225.32007655228202,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,,,,,,0.0,,,,,0
60,v9_both,retest,ETHUSDT,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,0,,,,,,,,,,,0
