signal_i,signal_time,side,pre_pairwise_cross_count,pre_pairwise_cross_breadth,pre_bandwidth_atr_mean,pre_bandwidth_atr_max,atr_release_ratio,oscillator_score,pre_cross_imbalance,current_alignment,directional_order_entropy,breakout_distance_atr,slope_coherence,signed_mean_slope_atr,dense_start_score,pre_directional_cross_count,pre_opposite_cross_count,training_eligible,passes_dense_l0,passes_dense_l1,passes_dense_l2,passes_dense_l3,selected_profile,selected_gate_pass,outcome_label_included
90844,2024-08-06 22:30:00+00:00,short,3.0,3.0,1.2011784737913502,1.7560797028824031,1.0536805921625134,0.11201881472434914,2.0,2.0,0.6500224216483541,0.4228920654783977,1.0,0.03437201472134591,0.694379780447608,2.0,0.0,False,False,False,False,False,dense_l1,False,False
91691,2024-08-15 18:15:00+00:00,short,8.0,6.0,1.2215635354856789,1.4120549174503874,1.3272369961299268,1.2778649786231233,0.0,10.0,0.6500224216483541,3.8609500152547263,1.0,0.14234957276792656,0.8403189456988118,3.0,3.0,False,True,True,True,True,dense_l1,True,False
91806,2024-08-16 23:00:00+00:00,short,5.0,5.0,1.0839121836813483,1.5525666383566938,0.8986840354678836,0.6956200536019445,-2.0,3.0,0.8112781244591328,0.4136900732545289,1.0,0.039129241595311066,0.659630645058842,1.0,3.0,False,False,False,False,False,dense_l1,False,False
91826,2024-08-17 04:00:00+00:00,short,7.0,4.0,1.0016145899135114,1.1887066606164416,0.9236209202864734,0.3831038422013188,2.0,8.0,0.9182958340544896,0.39101230545930393,0.6666666666666666,0.009903088777288948,0.7337376207443058,4.0,2.0,False,True,True,False,False,dense_l1,True,False
92232,2024-08-21 09:30:00+00:00,short,1.0,1.0,3.831479555328615,4.744978612966911,1.1414775877363112,0.6753924075009748,0.0,11.0,0.41381685030363385,1.3311476066466437,1.0,0.07722007557321907,0.4142342814423554,0.0,0.0,False,False,False,False,False,dense_l1,False,False
92323,2024-08-22 08:15:00+00:00,long,3.0,2.0,2.316598087676056,2.5295615873433706,1.0137234353765063,0.3646001730541679,0.0,10.0,0.6500224216483541,1.179653399810714,1.0,0.08179584605769041,0.6688959767505488,1.0,1.0,False,True,True,True,False,dense_l1,True,False
92802,2024-08-27 08:00:00+00:00,short,0.0,0.0,3.643558857910634,4.228676285176159,1.0082174175753824,0.5735711091114272,0.0,12.0,0.0,0.2287997876677497,0.8333333333333334,0.02746096992468554,0.3115579824130007,0.0,0.0,False,False,False,False,False,dense_l1,False,False
93190,2024-08-31 09:00:00+00:00,short,6.0,5.0,2.530082737324395,3.111961188091718,1.0781319519027948,0.23758226959531803,-3.0,1.0,0.41381685030363374,-0.1174138457607604,0.6666666666666666,0.013776451438269948,0.446021561884289,0.0,3.0,False,False,False,False,False,dense_l1,False,False
93341,2024-09-01 22:45:00+00:00,short,10.0,7.0,0.9791396919018065,1.1968058933326176,1.3135438157310084,2.3909839078759823,1.0,10.0,0.6500224216483541,3.7274597941964274,1.0,0.12330213635019767,0.8643990073513752,4.0,3.0,False,True,True,True,True,dense_l1,True,False
93648,2024-09-05 03:30:00+00:00,short,2.0,2.0,3.9648198460755673,4.288162444786267,1.1468969344722133,0.4830805465173122,-1.0,1.0,0.41381685030363374,0.41046609962736896,0.8333333333333334,0.10717319858008356,0.3689014056315604,0.0,1.0,False,False,False,False,False,dense_l1,False,False
93759,2024-09-06 07:15:00+00:00,short,4.0,4.0,1.8336921373531931,2.012572369884403,1.3711911692472225,0.38503529608557036,0.0,10.0,0.6500224216483541,3.4277948274874066,1.0,0.0883234152709807,0.7947630426264551,1.0,1.0,False,True,True,True,True,dense_l1,True,False
94087,2024-09-09 17:15:00+00:00,long,7.0,5.0,1.0793216559765824,1.6364102036844916,1.0873011024740467,1.597156000054583,-2.0,12.0,0.0,1.9051167366358628,1.0,0.08220917007285655,0.8204805917252354,2.0,4.0,False,False,False,False,False,dense_l1,False,False
94144,2024-09-10 07:30:00+00:00,long,4.0,4.0,2.7535247110895624,2.947031556689191,1.0740353258481352,0.31023859986204344,-2.0,11.0,0.41381685030363385,1.7410976961989695,1.0,0.07121114147248596,0.6548130219743105,0.0,2.0,False,False,False,False,False,dense_l1,False,False
94164,2024-09-10 12:30:00+00:00,long,3.0,2.0,2.2980635152042734,2.450082291177981,0.9655121014098256,0.17512526120008606,0.0,12.0,0.0,1.1806688242006096,0.8333333333333334,0.04274030514825145,0.6485283201960087,1.0,1.0,False,True,True,True,False,dense_l1,True,False
94188,2024-09-10 18:30:00+00:00,long,4.0,4.0,0.7996262216551123,0.8668048767872475,1.1075429741804663,0.6514072525686809,1.0,10.0,0.6500224216483541,3.051578034540682,1.0,0.08141720599786582,0.8614627046109196,2.0,1.0,False,True,True,True,True,dense_l1,True,False
94446,2024-09-13 11:00:00+00:00,long,7.0,7.0,0.9649039747271632,1.1171236983200281,1.0226505792967702,0.5816437750060599,6.0,8.0,0.9182958340544896,2.8844921751437878,1.0,0.10640663241338956,0.870315987928006,6.0,0.0,False,True,True,True,False,dense_l1,True,False
94733,2024-09-16 10:45:00+00:00,short,2.0,2.0,6.554435078813985,8.631487099334649,0.941679437451306,1.449529977767906,0.0,12.0,0.0,-0.22368704420466445,0.6666666666666666,0.046512834262751566,0.3428746001826529,0.0,0.0,False,False,False,False,False,dense_l1,False,False
95089,2024-09-20 03:45:00+00:00,long,2.0,2.0,3.905216730660065,4.904966063503118,1.2931288780233554,0.5069071643265274,0.0,12.0,0.0,4.829912783101484,1.0,0.11750634851043697,0.5059239543337459,0.0,0.0,False,False,False,False,False,dense_l1,False,False
95200,2024-09-21 07:30:00+00:00,long,5.0,4.0,2.6584824649105347,2.8327359346959713,0.9377303447014406,0.24009459736761382,-2.0,11.0,0.41381685030363385,0.7038627885585297,0.8333333333333334,0.06121474214767795,0.6540410928116571,1.0,3.0,False,False,False,False,False,dense_l1,False,False
95365,2024-09-23 00:45:00+00:00,long,4.0,4.0,0.8482358999299408,1.2839921198017221,1.1466443421645667,0.5181133189981986,-2.0,3.0,0.8112781244591328,0.7985802045386952,1.0,0.016082364197221196,0.6674499123408555,0.0,2.0,False,False,False,False,False,dense_l1,False,False
95493,2024-09-24 08:45:00+00:00,long,2.0,2.0,2.2747403373666466,2.7854017728392444,1.075846467113328,0.286046858236595,0.0,5.0,0.9798687566511528,1.0220404465870938,0.8333333333333334,0.07815495718867879,0.5539432543106331,1.0,1.0,False,False,False,False,False,dense_l1,False,False
96035,2024-09-30 00:15:00+00:00,short,2.0,2.0,1.0372686066338404,1.3886418504635283,1.1928618781886502,0.7093432488886333,2.0,10.0,0.6500224216483541,1.948167190624163,0.8333333333333334,0.03542540076166533,0.7374462560284024,2.0,0.0,False,True,True,True,False,dense_l1,True,False
96266,2024-10-02 10:00:00+00:00,short,0.0,0.0,6.716282030585558,6.950911595858519,1.0208128128350782,1.1850868726326762,0.0,11.0,0.41381685030363385,2.200932906624384,1.0,0.141501701113362,0.3365853353388143,0.0,0.0,False,False,False,False,False,dense_l1,False,False
96708,2024-10-07 00:30:00+00:00,long,2.0,2.0,2.2751284883300666,3.1551999329162954,1.4131979535081924,1.0584065760639596,0.0,12.0,0.0,3.6381266160763293,1.0,0.07653073636037151,0.5931361797046031,0.0,0.0,False,True,True,True,False,dense_l1,True,False
96961,2024-10-09 15:45:00+00:00,long,5.0,4.0,0.7717926557820124,1.1046396639749592,1.1450809088901037,1.1914089670213008,3.0,8.0,0.9182958340544896,1.7329822486542363,1.0,0.09406697903986268,0.8728070462609505,4.0,1.0,False,True,True,True,False,dense_l1,True,False
96971,2024-10-09 18:15:00+00:00,short,20.0,12.0,0.23894649617527838,0.4447935309174329,0.9665625386336237,1.1617944770197208,-3.0,8.0,0.9182958340544896,1.1052899859225156,1.0,0.03266906712599895,0.7924743198849998,8.0,11.0,False,False,False,False,False,dense_l1,False,False
97032,2024-10-10 09:30:00+00:00,short,4.0,3.0,3.4964123198828485,3.640005495876021,1.2286457925292837,1.4669877545776588,-2.0,10.0,0.6500224216483541,0.9542484067972585,1.0,0.09583591872327946,0.6330383458760382,0.0,2.0,False,False,False,False,False,dense_l1,False,False
97066,2024-10-10 18:00:00+00:00,short,2.0,2.0,1.2246231495136788,1.6330354862617638,1.1996833903795885,0.3485940264526339,0.0,12.0,0.0,2.43560324461842,1.0,0.05605649577457724,0.6459468927613166,0.0,0.0,False,True,True,True,False,dense_l1,True,False
97228,2024-10-12 10:30:00+00:00,long,4.0,4.0,3.3134039040756917,3.4539061278265355,1.0492940607717027,0.10807898125519218,2.0,12.0,0.0,2.1249295898469405,0.8333333333333334,0.08182882521728721,0.7475908020849857,2.0,0.0,False,True,False,False,False,dense_l1,False,False
97369,2024-10-13 21:45:00+00:00,long,1.0,1.0,2.263662894381244,2.5254292913431775,0.9807551411999194,0.7968355741437548,-1.0,0.0,0.0,0.02041559765860886,0.6666666666666666,0.048580565895959625,0.3337935802653011,0.0,1.0,False,False,False,False,False,dense_l1,False,False
97392,2024-10-14 03:30:00+00:00,long,5.0,4.0,0.8378197920514707,0.9244852963059276,1.4948501454156482,0.5706502952980099,-3.0,8.0,0.9182958340544896,4.54591227265268,1.0,0.07472919599907704,0.7901753438295395,1.0,4.0,False,False,False,False,False,dense_l1,False,False
97570,2024-10-16 00:00:00+00:00,long,2.0,2.0,1.7923762123592795,1.882638565303024,0.9015943844852626,0.375795315671775,1.0,3.0,0.8112781244591328,-0.6348220499770857,0.6666666666666666,0.028193257703945627,0.49438806203499996,1.0,0.0,False,False,False,False,False,dense_l1,False,False
97674,2024-10-17 02:00:00+00:00,long,6.0,4.0,0.9907536766305042,1.1324345958844726,1.1506725350711358,0.25023857815317935,-1.0,12.0,0.0,1.6202878815103376,1.0,0.06804860907215501,0.827067526152222,1.0,2.0,False,True,True,False,False,dense_l1,True,False
97822,2024-10-18 15:00:00+00:00,long,2.0,2.0,1.5230691632312956,2.2140546981960134,1.1428867404538208,0.742561742343812,0.0,12.0,0.0,1.3867927941755036,1.0,0.06840929468526598,0.6261400396722447,0.0,0.0,False,True,True,True,False,dense_l1,True,False
97870,2024-10-19 03:00:00+00:00,long,4.0,4.0,1.9474161862675476,2.399157339461053,1.057123166661714,0.16197323695159374,-2.0,11.0,0.41381685030363385,2.3526706742285484,1.0,0.06443665959408257,0.698318228728806,0.0,2.0,False,False,False,False,False,dense_l1,False,False
98245,2024-10-23 00:45:00+00:00,short,5.0,4.0,2.1800806450231893,2.346842063496713,0.9575716850907793,0.4877546910904034,-1.0,11.0,0.41381685030363385,1.6965448457311392,1.0,0.07688165462389897,0.7176665696214218,1.0,2.0,False,True,True,False,False,dense_l1,True,False
98506,2024-10-25 18:00:00+00:00,short,2.0,2.0,1.4056559430138413,1.825751014786295,1.2337371075435708,1.532387739395024,2.0,6.0,1.0,1.478663307954526,1.0,0.07685687743821851,0.7101820519605215,2.0,0.0,False,True,True,False,False,dense_l1,True,False
98591,2024-10-26 15:15:00+00:00,short,0.0,0.0,4.136274818634292,4.73883012446104,1.2076667355838928,0.8793937049011212,0.0,10.0,0.6500224216483541,0.5157768843800693,0.8333333333333334,0.07403750332242633,0.3275234395765165,0.0,0.0,False,False,False,False,False,dense_l1,False,False
98754,2024-10-28 08:00:00+00:00,long,9.0,6.0,1.2340419850221254,1.4956390270096127,1.144342631792531,1.484070585934342,0.0,10.0,0.6500224216483541,2.0538919187576594,1.0,0.08875220474692537,0.8238127067871951,4.0,4.0,False,True,True,True,True,dense_l1,True,False
98809,2024-10-28 21:45:00+00:00,long,3.0,3.0,0.7312211481767728,0.982732335109102,0.9945067382359272,0.8044088220314638,1.0,9.0,0.8112781244591328,2.2085842606389483,1.0,0.07588980686773235,0.8133714853806481,1.0,0.0,False,True,True,True,True,dense_l1,True,False
99432,2024-11-04 09:30:00+00:00,short,0.0,0.0,1.8932596272931306,2.2469665898057376,1.0243989313456119,0.7124922178753991,0.0,3.0,0.8112781244591328,0.188384557861799,0.6666666666666666,0.025317020937887357,0.31797341106977745,0.0,0.0,False,False,False,False,False,dense_l1,False,False
99571,2024-11-05 20:15:00+00:00,short,3.0,3.0,1.7078737063395228,2.036767036353672,1.1928019996474695,1.5989822078020337,-1.0,0.0,0.0,-0.08105373296657538,1.0,0.06223645660165167,0.4935309911747292,0.0,1.0,False,False,False,False,False,dense_l1,False,False
99590,2024-11-06 01:00:00+00:00,long,8.0,7.0,1.0398218191179078,1.1093325652224406,1.235958132823788,2.2199541684705766,1.0,9.0,0.8112781244591328,3.946201492049627,1.0,0.13193205920168732,0.8501897077337022,4.0,3.0,False,True,True,True,True,dense_l1,True,False
99750,2024-11-07 17:00:00+00:00,long,4.0,4.0,4.799449983901442,6.2558039246085215,1.050145282048511,0.2839550119458896,-2.0,11.0,0.41381685030363385,1.79341976206112,1.0,0.09187613918462058,0.5860911206438011,0.0,2.0,False,False,False,False,False,dense_l1,False,False
100073,2024-11-11 01:45:00+00:00,long,3.0,3.0,1.3834163746911499,1.491480893808477,0.9200940694873969,0.18162458270840806,0.0,9.0,0.8112781244591328,0.27730721156669774,1.0,0.05119338680863477,0.6830470416946056,1.0,1.0,False,True,True,True,True,dense_l1,True,False
100109,2024-11-11 10:45:00+00:00,long,4.0,4.0,1.8061070607983052,2.1027452507530535,0.9972751418766805,0.7495639865904771,0.0,3.0,0.8112781244591328,0.4243861579142152,1.0,0.06822082218960895,0.6793305634868428,1.0,1.0,False,False,False,False,False,dense_l1,False,False
100128,2024-11-11 15:30:00+00:00,long,8.0,6.0,0.9048145564993004,1.0025312782253126,1.1976414441434748,0.49101530448304015,2.0,8.0,0.9182958340544896,1.6867750535133836,1.0,0.0530099141859744,0.8303784288991123,4.0,2.0,False,True,True,True,False,dense_l1,True,False
100399,2024-11-14 11:15:00+00:00,short,6.0,5.0,0.8260986945737735,0.9622606940936537,1.0601571056057075,0.3590072772413122,4.0,9.0,0.8112781244591328,0.8307113775362047,0.8333333333333334,0.05149913208547711,0.8337053368934542,5.0,1.0,False,True,True,True,True,dense_l1,True,False
100512,2024-11-15 15:30:00+00:00,short,4.0,4.0,1.8833043262885933,2.182683179388052,1.076224614314314,0.6404277887882177,0.0,9.0,0.8112781244591328,2.419385010720026,1.0,0.10065010838783417,0.7692035755935744,1.0,1.0,False,True,True,True,True,dense_l1,True,False
100785,2024-11-18 11:45:00+00:00,short,4.0,4.0,1.5024983320849599,1.6616786827249574,1.1153199169737649,0.9367819095275899,3.0,6.0,1.0,3.047797533638277,1.0,0.11184411979521464,0.8303625912718408,3.0,0.0,False,True,True,False,False,dense_l1,True,False
100803,2024-11-18 16:15:00+00:00,long,6.0,6.0,0.9823565880624875,1.1924656842721022,1.1312688527079202,1.865270287194723,5.0,7.0,0.9798687566511528,2.929764192592197,1.0,0.09825693088714098,0.8746907199528369,5.0,0.0,False,True,True,False,False,dense_l1,True,False
100919,2024-11-19 21:15:00+00:00,short,7.0,5.0,1.1881335741192611,1.5826762236077032,1.1034618493439472,0.617089182098042,-1.0,11.0,0.41381685030363385,1.2625883541893361,0.8333333333333334,0.04747648799032889,0.7819970372381602,2.0,3.0,False,True,True,False,False,dense_l1,True,False
100997,2024-11-20 16:45:00+00:00,short,11.0,6.0,0.3144864269732675,0.48208128440867776,1.0263591925550093,0.49841176362021544,0.0,11.0,0.41381685030363385,0.7856928316713967,1.0,0.03624061012030586,0.8404469368094154,5.0,5.0,False,True,True,True,True,dense_l1,True,False
101138,2024-11-22 04:00:00+00:00,long,4.0,3.0,6.46012357396684,7.103746848291229,1.033739984046756,0.2595350701833163,-1.0,11.0,0.41381685030363385,1.0048429548053788,0.8333333333333334,0.06734809410720131,0.5994477646576398,1.0,2.0,False,False,False,False,False,dense_l1,False,False
101806,2024-11-29 03:00:00+00:00,long,5.0,5.0,2.0375390876877435,2.2397899860626267,1.0007786654573423,0.1813955672237899,3.0,8.0,0.9182958340544896,-0.45285111776658027,0.6666666666666666,0.026157831749538785,0.6703741183406874,3.0,0.0,False,False,False,False,False,dense_l1,False,False
101881,2024-11-29 21:45:00+00:00,long,5.0,4.0,0.9328317127559371,1.4316486455503914,0.9064898064447188,0.13304302078135752,-2.0,10.0,0.6500224216483541,0.31457140210122575,0.5,-0.0016207798341426527,0.6875037168764079,1.0,3.0,False,False,False,False,False,dense_l1,False,False
101899,2024-11-30 02:15:00+00:00,long,5.0,3.0,0.7343952433108781,0.8496325142098662,1.157600298785766,0.3918398625896872,1.0,12.0,0.0,1.2619208309632313,1.0,0.04355814408334573,0.8705325173637704,2.0,1.0,False,True,True,True,True,dense_l1,True,False
102078,2024-12-01 23:00:00+00:00,long,6.0,4.0,1.1433373105130056,1.7621441114348664,1.0330539832432617,0.4068217823715244,0.0,12.0,0.0,0.7659249189375821,1.0,0.038035009104183434,0.8012279836648115,2.0,2.0,False,True,True,True,True,dense_l1,True,False
102153,2024-12-02 17:45:00+00:00,short,2.0,2.0,2.64453429168533,3.9231452057900875,1.121001321843512,1.193654226675136,0.0,12.0,0.0,2.340868375717439,1.0,0.06818608479346676,0.5524893663036323,0.0,0.0,False,True,True,False,False,dense_l1,True,False
102213,2024-12-03 08:45:00+00:00,short,10.0,7.0,1.014327403415531,1.3400398656261616,1.0283260474123148,1.3185474818891192,0.0,8.0,0.9182958340544896,0.8783954505108359,0.8333333333333334,0.044321061931867245,0.7603978125687871,4.0,4.0,False,True,True,True,False,dense_l1,True,False
103155,2024-12-13 04:15:00+00:00,long,5.0,4.0,1.717687782710996,1.874439999131207,0.9488551181579159,0.7560877289391322,1.0,7.0,0.9798687566511528,0.7809812169496609,0.8333333333333334,0.061640491931518555,0.7169284332499362,3.0,2.0,False,True,True,False,False,dense_l1,True,False
103184,2024-12-13 11:30:00+00:00,long,3.0,3.0,1.5694965089218078,1.6589149613354068,0.9685444014189026,0.12771134534365844,-2.0,5.0,0.9798687566511528,-0.3417307974235168,0.6666666666666666,0.02414128762314398,0.4745798356785555,0.0,2.0,False,False,False,False,False,dense_l1,False,False
103259,2024-12-14 06:15:00+00:00,long,4.0,4.0,0.7489744665461244,0.7753153140567929,0.9177195350534831,0.1433732145826319,3.0,12.0,0.0,1.143531929735808,0.8333333333333334,0.028614916544413324,0.8540504293665656,3.0,0.0,False,True,True,True,True,dense_l1,True,False
103425,2024-12-15 23:45:00+00:00,long,6.0,4.0,1.3280280742562278,2.504546922741586,1.2677205174977246,1.8911649956102405,1.0,12.0,0.0,2.729654986636456,1.0,0.11090460838568278,0.8669982453589857,3.0,2.0,False,True,True,True,True,dense_l1,True,False
103534,2024-12-17 03:00:00+00:00,long,1.0,1.0,2.1259455181227747,3.1373239512439874,0.9226181173844332,0.4356602437376371,0.0,12.0,0.0,0.7977032694337738,0.8333333333333334,0.03573472682067499,0.4607050235548995,0.0,0.0,False,True,False,False,False,dense_l1,False,False
103678,2024-12-18 15:00:00+00:00,short,3.0,3.0,3.998744110942176,4.6375961873500655,1.195776991584714,0.2989437034079137,-2.0,10.0,0.6500224216483541,0.48683941111177925,1.0,0.05840769425190493,0.5150901235753328,0.0,2.0,False,False,False,False,False,dense_l1,False,False
103698,2024-12-18 20:00:00+00:00,short,3.0,3.0,1.8319908787010961,2.3849734339524433,1.6983682240953297,0.6658113806132135,1.0,12.0,0.0,3.3541682577548917,1.0,0.09131538609189167,0.8175726863886139,1.0,0.0,False,True,True,True,True,dense_l1,True,False
103775,2024-12-19 15:15:00+00:00,short,1.0,1.0,5.103483357968058,5.877874749677337,1.3006775281751857,1.6501893630575128,0.0,10.0,0.6500224216483541,3.7742506428264644,1.0,0.12986271712630804,0.4166666666666667,0.0,0.0,False,False,False,False,False,dense_l1,False,False
104161,2024-12-23 15:45:00+00:00,short,3.0,3.0,1.4085168220978828,1.8811163759345084,1.1230272787320184,0.84678585729718,0.0,5.0,0.9798687566511528,1.580205019422356,0.8333333333333334,0.05915513034152137,0.6660793340508777,1.0,1.0,False,False,False,False,False,dense_l1,False,False
104386,2024-12-26 00:00:00+00:00,long,5.0,3.0,1.0339116982314673,1.098922755986529,1.0124631726690467,0.398712025102907,1.0,5.0,0.9798687566511528,1.5011508532197637,0.8333333333333334,0.0557486202262569,0.7534207772314824,2.0,1.0,False,False,False,False,False,dense_l1,False,False
104543,2024-12-27 15:15:00+00:00,short,1.0,1.0,2.285477209696607,2.772800348236354,1.1347932688077553,1.472545749636333,0.0,5.0,0.9798687566511528,2.0575987819172754,0.8333333333333334,0.08534697281752436,0.4419776473227932,0.0,0.0,False,False,False,False,False,dense_l1,False,False
104858,2024-12-30 22:00:00+00:00,short,12.0,8.0,1.0557185634155803,1.9519515595884769,1.2682876311828777,1.1288951958797455,-3.0,7.0,0.9798687566511528,1.385936302939666,1.0,0.07691506678435782,0.7879607186479619,4.0,7.0,False,False,False,False,False,dense_l1,False,False
105031,2025-01-01 17:15:00+00:00,short,3.0,2.0,1.9978889510859397,2.658058382025567,0.9895775458176833,0.14357734159538102,0.0,12.0,0.0,0.5872579939746532,1.0,0.03985609831043848,0.6796634935351658,1.0,1.0,False,True,True,True,True,dense_l1,True,False
105202,2025-01-03 12:00:00+00:00,long,3.0,3.0,1.4314695368805523,1.499982294350417,1.0249053507391945,0.43640278300294083,-2.0,5.0,0.9798687566511528,1.9895321153027314,1.0,0.08373677745634557,0.6125934342415139,0.0,2.0,False,False,False,False,False,dense_l1,False,False
105301,2025-01-04 12:45:00+00:00,long,2.0,2.0,5.151378218533435,6.530855744114016,1.2575617094592662,0.43902477025333214,1.0,11.0,0.41381685030363385,2.612077510419721,1.0,0.1318722661092771,0.6145833333333333,1.0,0.0,False,False,False,False,False,dense_l1,False,False
105413,2025-01-05 16:45:00+00:00,long,4.0,3.0,1.395753154176459,1.97009975221858,0.9857638208923715,0.21546454453375063,0.0,4.0,0.9182958340544896,-0.37452573144580453,0.8333333333333334,0.02952278686627545,0.6164927666698264,2.0,2.0,False,False,False,False,False,dense_l1,False,False
105504,2025-01-06 15:30:00+00:00,long,4.0,3.0,1.0462847151554946,1.3308924747977786,1.2771315408556125,1.1058606158799316,2.0,11.0,0.41381685030363385,1.5485974418676043,1.0,0.09349654416224866,0.8888758787375203,3.0,1.0,False,True,True,True,True,dense_l1,True,False
105763,2025-01-09 08:15:00+00:00,short,3.0,2.0,3.0860482087722816,3.3359358904695133,1.1135190108405537,1.541096929021456,1.0,11.0,0.41381685030363385,1.6793772251078714,0.8333333333333334,0.09364385703382272,0.6646367430417082,2.0,1.0,False,True,False,False,False,dense_l1,False,False
105910,2025-01-10 21:00:00+00:00,short,6.0,5.0,0.8094502034370964,0.9330003893126471,0.8836725009325075,0.8075035665057878,-4.0,5.0,0.9798687566511528,-0.020957854788607816,0.6666666666666666,0.014395457748067546,0.5860636849817613,1.0,5.0,False,False,False,False,False,dense_l1,False,False
106109,2025-01-12 22:45:00+00:00,short,3.0,3.0,1.5781314336386882,1.8621099078795889,1.152662791770524,1.429011573402172,3.0,8.0,0.9182958340544896,2.281021064398237,1.0,0.11227939172042493,0.7898036799450596,3.0,0.0,False,True,True,True,False,dense_l1,True,False
106506,2025-01-17 02:00:00+00:00,long,4.0,3.0,2.815881010965055,3.1479983622467302,1.0857189041072826,0.568249096382447,1.0,4.0,0.9182958340544896,1.584313749404071,0.8333333333333334,0.10766316264313804,0.6707343489147802,2.0,1.0,False,False,False,False,False,dense_l1,False,False
106814,2025-01-20 07:00:00+00:00,long,3.0,3.0,1.751783886825817,2.285330410590774,1.0744375103887864,0.8858310103035679,2.0,6.0,1.0,3.0613799129580825,1.0,0.11670634530767467,0.7458943680716343,2.0,0.0,False,True,True,False,False,dense_l1,True,False
107435,2025-01-26 18:15:00+00:00,long,1.0,1.0,1.8854636795424378,2.1162756199903408,1.0518979816409144,0.6956626906527892,-1.0,2.0,0.6500224216483541,1.7729538652158934,1.0,0.10449096500217762,0.44235091299332385,0.0,1.0,False,False,False,False,False,dense_l1,False,False
107530,2025-01-27 18:00:00+00:00,short,2.0,2.0,4.316377117298421,5.252781310483708,0.9699263948719332,1.551390461855055,-1.0,11.0,0.41381685030363385,0.7516507964950404,1.0,0.06958972696488142,0.43462791188512373,0.0,1.0,False,False,False,False,False,dense_l1,False,False
107605,2025-01-28 12:45:00+00:00,short,2.0,2.0,4.852957927703582,5.012336626746307,0.9784499116145137,0.28363436097563904,-1.0,1.0,0.41381685030363374,-2.95165648256468,0.6666666666666666,0.025284916577651553,0.2207692048841333,0.0,1.0,False,False,False,False,False,dense_l1,False,False
107884,2025-01-31 10:30:00+00:00,long,4.0,4.0,1.8039425739143657,2.061357271257312,0.995497081866333,0.2781264507814952,3.0,12.0,0.0,1.1730341369970123,0.8333333333333334,0.05848002052466258,0.8189333543332141,3.0,0.0,False,True,True,True,True,dense_l1,True,False
108249,2025-02-04 05:45:00+00:00,short,3.0,2.0,5.787586423103945,6.341460535201743,1.2414405788975595,0.8162500117812784,0.0,1.0,0.41381685030363374,-0.4368129567648472,0.8333333333333334,0.11181295244455218,0.4375,1.0,1.0,False,False,False,False,False,dense_l1,False,False
108312,2025-02-04 21:30:00+00:00,short,4.0,3.0,1.250185638004499,1.710123452103241,1.0567742579047243,0.9102937392511404,2.0,6.0,1.0,2.8871036119527007,0.8333333333333334,0.0838020214176744,0.8164439721417118,2.0,0.0,False,True,True,False,False,dense_l1,True,False
108582,2025-02-07 17:00:00+00:00,short,5.0,4.0,1.3325922763467077,1.7710327562815047,1.0075577032323397,1.9533071967137843,-1.0,4.0,0.9182958340544896,1.8441254693985638,1.0,0.08090960908748027,0.7080457128713924,1.0,2.0,False,False,False,False,False,dense_l1,False,False
108900,2025-02-11 00:30:00+00:00,long,1.0,1.0,2.709445550761447,2.953221596620246,1.2703678253151085,0.2823031366610586,0.0,12.0,0.0,2.5943002468588428,1.0,0.048489309555677984,0.48596547154970826,0.0,0.0,False,True,False,False,False,dense_l1,False,False
109633,2025-02-18 15:45:00+00:00,short,4.0,3.0,2.1749120064594485,2.7605461762759544,1.1741126863722644,0.3384439982730718,0.0,12.0,0.0,0.9866289345424002,1.0,0.04967512585097822,0.7660700604988121,1.0,1.0,False,True,True,True,False,dense_l1,True,False
109748,2025-02-19 20:30:00+00:00,long,4.0,2.0,1.7852293195665625,1.9864273182412286,0.9643984904353604,0.3353237234919797,-2.0,10.0,0.6500224216483541,0.6893679484334162,1.0,0.0446408038584847,0.7024276007358344,1.0,3.0,False,False,False,False,False,dense_l1,False,False
109839,2025-02-20 19:15:00+00:00,long,6.0,5.0,0.8692611089011718,1.0338801172882142,1.034500871013121,0.7295285922210439,-2.0,10.0,0.6500224216483541,2.047112064636865,0.8333333333333334,0.025928314542787784,0.7485171383787192,1.0,3.0,False,False,False,False,False,dense_l1,False,False
110143,2025-02-23 23:15:00+00:00,long,4.0,2.0,2.2870641717727223,2.523235706484532,1.4222960057675988,0.3036590222074709,0.0,12.0,0.0,0.6652186504863499,1.0,0.0374033874248235,0.7554356064047195,1.0,1.0,False,True,True,True,False,dense_l1,True,False
110374,2025-02-26 09:00:00+00:00,short,2.0,2.0,3.1140894918827153,3.2972577908958534,0.9714929303086237,0.2162734702955079,1.0,5.0,0.9798687566511528,-0.8978797484932358,0.8333333333333334,0.05218684431181069,0.4689486214796011,1.0,0.0,False,False,False,False,False,dense_l1,False,False
110788,2025-03-02 16:30:00+00:00,long,10.0,7.0,1.2645632596474636,2.1933198063752095,2.2308195906549617,0.9645287052371015,-2.0,12.0,0.0,6.20369886130976,1.0,0.09988234809409381,0.8427662638308422,3.0,5.0,False,False,False,False,False,dense_l1,False,False
111092,2025-03-05 20:30:00+00:00,long,1.0,1.0,1.635193392209608,1.6954689016475006,0.9054361473838874,0.4045226645407601,1.0,11.0,0.41381685030363385,1.2631692840646398,1.0,0.07533678467754445,0.6384436347724305,1.0,0.0,False,True,False,False,False,dense_l1,False,False
