scope,timeframe,symbol,length,period,direction,entries,closed,censored,win_rate,net_r,gross_r,mean_net_r,net_bp,mean_net_bp,pf,pf_nominal,event_drawdown_r,realized_10r
common,15m,OPUSDT,200,full,long,26,26,0,0.3076923076923077,-12.917859299213063,-10.17679310835524,-0.49684074227742553,-2213.937927080624,-85.15145873387016,0.3092406351317234,0.3679454742449784,12.917859299213065,0
common,15m,OPUSDT,200,full,short,31,31,0,0.3870967741935484,-2.9696448671100333,0.6909807062325617,-0.09579499571322687,606.5043111675742,19.564655198954007,0.8470078634191144,1.1763761641852095,7.916178810471485,0
common,15m,PENDLEUSDT,0,earlier,both,66,66,0,0.2878787878787879,-9.508632325750895,-3.2603254680822977,-0.14407018675380145,-892.5574090022387,-13.523597106094526,0.8035739681828785,0.919885617331712,21.005191481912302,0
common,15m,PENDLEUSDT,0,earlier,long,37,37,0,0.35135135135135137,-5.416018209605481,-1.9624821707662656,-0.14637887052987786,509.9512008244792,13.782464887148087,0.7741361398821934,1.09621932881684,9.214549821083896,0
common,15m,PENDLEUSDT,0,earlier,short,29,29,0,0.20689655172413793,-4.092614116145417,-1.2978432973160312,-0.14112462469466955,-1402.508609826718,-48.36236585609372,0.8324695869583073,0.7598919105584911,14.963524519423007,0
common,15m,PENDLEUSDT,0,later,both,37,37,0,0.2972972972972973,7.676432335621843,11.77424198150335,0.20747114420599577,-170.55232131261667,-4.609522197638289,1.2937534527630894,0.9708231588998419,8.950304256156338,1
common,15m,PENDLEUSDT,0,later,long,17,17,0,0.23529411764705882,-5.754948570261749,-4.035578679212964,-0.3385263864859852,-1895.284929696648,-111.48734880568517,0.4996109751514677,0.3395292226675736,8.996690857013135,0
common,15m,PENDLEUSDT,0,later,short,20,20,0,0.35,13.431380905883593,15.809820660716312,0.6715690452941796,1724.7326083840308,86.23663041920155,1.917990856254555,1.5795721583462772,4.732082626913943,1
common,15m,PENDLEUSDT,0,full,both,103,103,0,0.2912621359223301,-1.8321999901290544,8.51391651342105,-0.017788349418728682,-1063.1097303148558,-10.321453692377242,0.9754200530309266,0.9374144604010124,25.23218798077116,1
common,15m,PENDLEUSDT,0,full,long,54,54,0,0.3148148148148148,-11.17096677986723,-5.998060849979229,-0.2068697551827265,-1385.3337288721686,-25.654328312447568,0.6851481715849146,0.8304257175246471,12.319832759248666,0
common,15m,PENDLEUSDT,0,full,short,49,49,0,0.2653061224489796,9.338766789738175,14.51197736340028,0.1905870773415954,322.22399855731305,6.57599997055741,1.2390855209461324,1.0365456506926476,19.69560714633695,1
common,15m,PENDLEUSDT,20,earlier,both,66,66,0,0.2878787878787879,-9.508632325750895,-3.2603254680822977,-0.14407018675380145,-892.5574090022387,-13.523597106094526,0.8035739681828785,0.919885617331712,21.005191481912302,0
common,15m,PENDLEUSDT,20,earlier,long,37,37,0,0.35135135135135137,-5.416018209605481,-1.9624821707662656,-0.14637887052987786,509.9512008244792,13.782464887148087,0.7741361398821934,1.09621932881684,9.214549821083896,0
common,15m,PENDLEUSDT,20,earlier,short,29,29,0,0.20689655172413793,-4.092614116145417,-1.2978432973160312,-0.14112462469466955,-1402.508609826718,-48.36236585609372,0.8324695869583073,0.7598919105584911,14.963524519423007,0
common,15m,PENDLEUSDT,20,later,both,37,37,0,0.2972972972972973,7.676432335621843,11.77424198150335,0.20747114420599577,-170.55232131261667,-4.609522197638289,1.2937534527630894,0.9708231588998419,8.950304256156338,1
common,15m,PENDLEUSDT,20,later,long,17,17,0,0.23529411764705882,-5.754948570261749,-4.035578679212964,-0.3385263864859852,-1895.284929696648,-111.48734880568517,0.4996109751514677,0.3395292226675736,8.996690857013135,0
common,15m,PENDLEUSDT,20,later,short,20,20,0,0.35,13.431380905883593,15.809820660716312,0.6715690452941796,1724.7326083840308,86.23663041920155,1.917990856254555,1.5795721583462772,4.732082626913943,1
common,15m,PENDLEUSDT,20,full,both,103,103,0,0.2912621359223301,-1.8321999901290544,8.51391651342105,-0.017788349418728682,-1063.1097303148558,-10.321453692377242,0.9754200530309266,0.9374144604010124,25.23218798077116,1
common,15m,PENDLEUSDT,20,full,long,54,54,0,0.3148148148148148,-11.17096677986723,-5.998060849979229,-0.2068697551827265,-1385.3337288721686,-25.654328312447568,0.6851481715849146,0.8304257175246471,12.319832759248666,0
common,15m,PENDLEUSDT,20,full,short,49,49,0,0.2653061224489796,9.338766789738175,14.51197736340028,0.1905870773415954,322.22399855731305,6.57599997055741,1.2390855209461324,1.0365456506926476,19.69560714633695,1
common,15m,PENDLEUSDT,30,earlier,both,66,66,0,0.2878787878787879,-9.508632325750895,-3.2603254680822977,-0.14407018675380145,-892.5574090022387,-13.523597106094526,0.8035739681828785,0.919885617331712,21.005191481912302,0
common,15m,PENDLEUSDT,30,earlier,long,37,37,0,0.35135135135135137,-5.416018209605481,-1.9624821707662656,-0.14637887052987786,509.9512008244792,13.782464887148087,0.7741361398821934,1.09621932881684,9.214549821083896,0
common,15m,PENDLEUSDT,30,earlier,short,29,29,0,0.20689655172413793,-4.092614116145417,-1.2978432973160312,-0.14112462469466955,-1402.508609826718,-48.36236585609372,0.8324695869583073,0.7598919105584911,14.963524519423007,0
common,15m,PENDLEUSDT,30,later,both,37,37,0,0.2972972972972973,7.676432335621843,11.77424198150335,0.20747114420599577,-170.55232131261667,-4.609522197638289,1.2937534527630894,0.9708231588998419,8.950304256156338,1
common,15m,PENDLEUSDT,30,later,long,17,17,0,0.23529411764705882,-5.754948570261749,-4.035578679212964,-0.3385263864859852,-1895.284929696648,-111.48734880568517,0.4996109751514677,0.3395292226675736,8.996690857013135,0
common,15m,PENDLEUSDT,30,later,short,20,20,0,0.35,13.431380905883593,15.809820660716312,0.6715690452941796,1724.7326083840308,86.23663041920155,1.917990856254555,1.5795721583462772,4.732082626913943,1
common,15m,PENDLEUSDT,30,full,both,103,103,0,0.2912621359223301,-1.8321999901290544,8.51391651342105,-0.017788349418728682,-1063.1097303148558,-10.321453692377242,0.9754200530309266,0.9374144604010124,25.23218798077116,1
common,15m,PENDLEUSDT,30,full,long,54,54,0,0.3148148148148148,-11.17096677986723,-5.998060849979229,-0.2068697551827265,-1385.3337288721686,-25.654328312447568,0.6851481715849146,0.8304257175246471,12.319832759248666,0
common,15m,PENDLEUSDT,30,full,short,49,49,0,0.2653061224489796,9.338766789738175,14.51197736340028,0.1905870773415954,322.22399855731305,6.57599997055741,1.2390855209461324,1.0365456506926476,19.69560714633695,1
common,15m,PENDLEUSDT,50,earlier,both,65,65,0,0.27692307692307694,-9.40384304989364,-3.39389947530252,-0.14467450845990215,-1126.2359077928072,-17.326706273735496,0.8052986903934679,0.9009815732174753,19.83921800711124,0
common,15m,PENDLEUSDT,50,earlier,long,37,37,0,0.32432432432432434,-6.477202408549289,-3.0960561779864917,-0.17505952455538618,135.7715193963089,3.669500524224564,0.7412814532628424,1.0239314580068033,10.275734020027706,0
common,15m,PENDLEUSDT,50,earlier,short,28,28,0,0.21428571428571427,-2.9266406413443518,-0.29784329731602777,-0.10452288004801256,-1262.0074271891158,-45.0716938281827,0.8741939109552284,0.7786205883916699,13.797551044621942,0
common,15m,PENDLEUSDT,50,later,both,36,36,0,0.3055555555555556,8.825744437532673,12.77424198150335,0.24515956770924094,-16.604705921440775,-0.46124183115113265,1.3532711839768456,0.9970825540861569,8.950304256156338,1
common,15m,PENDLEUSDT,50,later,long,16,16,0,0.25,-4.6056364683509186,-3.0355786792129646,-0.2878522792719324,-1741.3373143054723,-108.83358214409202,0.5550813278144662,0.35877681604255784,7.847378755102305,0
common,15m,PENDLEUSDT,50,later,short,20,20,0,0.35,13.431380905883593,15.809820660716312,0.6715690452941796,1724.7326083840308,86.23663041920155,1.917990856254555,1.5795721583462772,4.732082626913943,1
common,15m,PENDLEUSDT,50,full,both,101,101,0,0.2871287128712871,-0.5780986123609622,9.380342506200831,-0.005723748637237249,-1142.8406137142485,-11.315253601131175,0.9921112863904834,0.9330322017211935,24.0662145059701,1
common,15m,PENDLEUSDT,50,full,long,53,53,0,0.3018867924528302,-11.082838876900206,-6.131634857199456,-0.20911016748868314,-1605.5657949091628,-30.293694243569114,0.6868135076109928,0.8086105537168049,12.231704856281645,0
common,15m,PENDLEUSDT,50,full,short,48,48,0,0.2708333333333333,10.50474026453924,15.511977363400284,0.21884875551123417,462.72518119491485,9.640107941560725,1.2772109780317256,1.0533306967359026,18.529633671535883,1
common,15m,PENDLEUSDT,60,earlier,both,60,60,0,0.2833333333333333,-8.39985404306623,-2.934129360360005,-0.13999756738443717,-815.7402460862531,-13.595670768104219,0.8085101568804755,0.9219144419544959,16.61212347928791,0
common,15m,PENDLEUSDT,60,earlier,long,35,35,0,0.34285714285714286,-4.239146055505657,-1.0960561779864966,-0.12111845872873306,513.5740367381271,14.673543906803632,0.814053402493154,1.096982249881695,9.959670387207064,0
common,15m,PENDLEUSDT,60,earlier,short,25,25,0,0.2,-4.1607079875605715,-1.8380731823735088,-0.16642831950242287,-1329.3142828243797,-53.172571312975194,0.802511858690753,0.741940978780182,14.774923675923489,0
common,15m,PENDLEUSDT,60,later,both,34,34,0,0.29411764705882354,8.462817636331454,12.185970436005038,0.2489064010685722,-584.3985364066322,-17.188192247253888,1.3515127445603348,0.8969056767434613,8.142113288414398,1
common,15m,PENDLEUSDT,60,later,long,15,15,0,0.26666666666666666,-3.797445500608978,-2.3104173888903805,-0.25316303337393187,-1546.662110724941,-103.11080738166274,0.6020886380387921,0.38648235604810866,7.039187787360365,0
common,15m,PENDLEUSDT,60,later,short,19,19,0,0.3157894736842105,12.26026313694043,14.496387824895422,0.6452770072073911,962.2635743183089,50.64545127991099,1.8436748726403498,1.3057127438105514,4.6271172526687305,1
common,15m,PENDLEUSDT,60,full,both,94,94,0,0.2872340425531915,0.06296359326522394,9.251841075645034,0.0006698254602683398,-1400.1387824928852,-14.895093430775376,1.0009267363301815,0.9131175875777245,18.86282884885394,1
common,15m,PENDLEUSDT,60,full,long,50,50,0,0.32,-8.036591556114635,-3.406473566876879,-0.1607318311222927,-1033.0880739868137,-20.661761479736274,0.7515053044432802,0.8678327492038321,9.959670387207064,0
common,15m,PENDLEUSDT,60,full,short,44,44,0,0.25,8.09955514937986,12.658314642521912,0.1840807988495423,-367.0507085060706,-8.34206155695615,1.2275148459495167,0.9557706792845077,18.338906141286543,1
common,15m,PENDLEUSDT,90,earlier,both,54,54,0,0.2962962962962963,-6.614237299130123,-1.6716011559736765,-0.12248587590981709,-442.1546033524134,-8.188048210229878,0.8313285673290965,0.9517766532110967,17.566340269168094,0
common,15m,PENDLEUSDT,90,earlier,long,31,31,0,0.3548387096774194,-4.58099773564029,-1.8335279736001722,-0.14777412050452549,149.21152142694893,4.813274884740288,0.7740352674328227,1.0313757205685445,9.549240458229821,0
common,15m,PENDLEUSDT,90,earlier,short,23,23,0,0.21739130434782608,-2.0332395634898335,0.16192681762649785,-0.0884017201517319,-591.3661247793626,-25.71157064258098,0.8926521977575943,0.8660022570584447,12.647455251852751,0
common,15m,PENDLEUSDT,90,later,both,32,32,0,0.28125,5.692443371959142,9.204853634661823,0.17788885537372318,-966.377640201739,-30.199301256304345,1.2476246350750564,0.8216783279168838,8.385689290241075,1
common,15m,PENDLEUSDT,90,later,long,14,14,0,0.2857142857142857,-5.250077829497409,-3.8439535450722992,-0.3750055592498149,-1725.6598480604198,-123.26141771860142,0.3791459286249872,0.24036209940543504,5.9650218537031625,0
common,15m,PENDLEUSDT,90,later,short,18,18,0,0.2777777777777778,10.94252120145655,13.048807179734123,0.6079178445253639,759.2822078586809,42.18234488103783,1.7529960880845357,1.2412252248615478,4.881724400846935,1
common,15m,PENDLEUSDT,90,full,both,86,86,0,0.29069767441860467,-0.9217939271709805,7.533252478688146,-0.010718534036871867,-1408.5322435541536,-16.378281901792484,0.9851806223634758,0.9034470553894006,21.417708791995324,1
common,15m,PENDLEUSDT,90,full,long,45,45,0,0.3333333333333333,-9.8310755651377,-5.6774815186724705,-0.2184683458919489,-1576.4483266334707,-35.03218503629935,0.6578029713904423,0.775668753484053,10.97994154451914,0
common,15m,PENDLEUSDT,90,full,short,41,41,0,0.24390243902439024,8.90928163796672,13.210733997360617,0.21729955214552973,167.91608307931776,4.095514221446774,1.2661660191299378,1.0222085916795371,17.529179652699685,1
common,15m,PENDLEUSDT,120,earlier,both,52,52,0,0.28846153846153844,-8.168682779863754,-3.217998592701773,-0.15709005345891836,-626.4964275605445,-12.048008222318163,0.7851866464258965,0.9241363532775737,20.424144418899637,0
common,15m,PENDLEUSDT,120,earlier,long,29,29,0,0.3448275862068966,-5.976766115857591,-3.3799254103282546,-0.20609538330543417,-560.4659346872227,-19.32641154093871,0.6842290422512116,0.8717548935921836,9.135314160575968,0
common,15m,PENDLEUSDT,120,earlier,short,23,23,0,0.21739130434782608,-2.1919166640061634,0.1619268176264832,-0.09530072452200711,-66.03049287332168,-2.870890994492247,0.8852360571226177,0.983016493579328,12.806132352369078,0
common,15m,PENDLEUSDT,120,later,both,29,29,0,0.3103448275862069,8.517829680972634,11.884205113156431,0.2937182648611253,106.49218120048293,3.6721441793269975,1.4299011293214368,1.025236618655068,6.629099684524286,1
common,15m,PENDLEUSDT,120,later,long,12,12,0,0.25,-5.881793170721124,-4.612182711738983,-0.49014943089342705,-1469.9176128284553,-122.49313440237127,0.20739582247705096,0.1283114453472219,6.596737194926877,0
common,15m,PENDLEUSDT,120,later,short,17,17,0,0.35294117647058826,14.399622851693758,16.496387824895418,0.8470366383349269,1576.409794028938,92.72998788405518,2.1619517891173428,1.6222357189832974,3.5565542412121056,1
common,15m,PENDLEUSDT,120,full,both,81,81,0,0.2962962962962963,0.34914690110887947,8.666206520454658,0.0043104555692454255,-520.0042463600619,-6.419805510618047,1.006036390113354,0.9583261097042534,24.328618013881233,1
common,15m,PENDLEUSDT,120,full,long,41,41,0,0.3170731707317073,-11.858559286578716,-7.992108122067238,-0.2892331533311882,-2030.3835475156782,-49.52154993940678,0.5499321524025795,0.6647628618198786,13.007425265960155,0
common,15m,PENDLEUSDT,120,full,short,40,40,0,0.275,12.207706187687593,16.6583146425219,0.3051926546921898,1510.379301155616,37.7594825288904,1.3876450958350588,1.2352110313770919,15.29955180627551,1
common,15m,PENDLEUSDT,150,earlier,both,48,48,0,0.2708333333333333,-7.441824759688693,-2.8756492984134443,-0.15503801582684776,-542.5347047907997,-11.302806349808327,0.792200891068225,0.9307518425993145,20.363320957712638,0
common,15m,PENDLEUSDT,150,earlier,long,26,26,0,0.3076923076923077,-6.322416010341849,-4.037576116039926,-0.24316984655160956,-772.3361689385686,-29.70523726686802,0.6445235202796319,0.8179550648561063,10.56441503545238,0
common,15m,PENDLEUSDT,150,earlier,short,22,22,0,0.22727272727272727,-1.1194087493468428,1.1619268176264796,-0.05088221587940194,229.80146414776894,10.44552109762586,0.9379032239684637,1.0639743631129148,12.806132352369078,0
common,15m,PENDLEUSDT,150,later,both,28,28,0,0.32142857142857145,11.401587307475863,14.735440400669331,0.4071995466955665,507.54576452899465,18.126634447464095,1.5860039459543196,1.1239256792167878,6.514525879411712,1
common,15m,PENDLEUSDT,150,later,long,11,11,0,0.2727272727272727,-2.998035544217897,-1.7609474242260843,-0.27254868583799063,-1068.8640294999432,-97.16945722726756,0.5755826931240426,0.3157540177804289,6.239777830969285,0
common,15m,PENDLEUSDT,150,later,short,17,17,0,0.35294117647058826,14.399622851693758,16.496387824895418,0.8470366383349269,1576.409794028938,92.72998788405518,2.1619517891173428,1.6222357189832974,3.5565542412121056,1
common,15m,PENDLEUSDT,150,full,both,76,76,0,0.2894736842105263,3.959762547787168,11.859791102255885,0.05210213878667327,-34.98894026180446,-0.4603807929184797,1.0716451491892856,0.9970671983810517,20.363320957712638,1
common,15m,PENDLEUSDT,150,full,long,37,37,0,0.2972972972972973,-9.320451554559746,-5.798523540266011,-0.25190409606918235,-1841.200198438512,-49.76216752536519,0.6249260444653061,0.6828066910498857,10.56441503545238,0
common,15m,PENDLEUSDT,150,full,short,39,39,0,0.28205128205128205,13.280214102346914,17.658314642521894,0.3405183103165875,1806.2112581767067,46.313109184018124,1.4365697131848005,1.2948652733262656,15.299551806275508,1
common,15m,PENDLEUSDT,200,earlier,both,44,44,0,0.2727272727272727,0.13595793967210645,4.474099151507189,0.0030899531743660558,-703.209404466433,-15.982031919691659,1.0041455396720769,0.900754679146042,17.379740719210076,1
common,15m,PENDLEUSDT,200,earlier,long,23,23,0,0.30434782608695654,-6.649789860618032,-4.554815885398199,-0.2891212982877405,-1056.8724562150433,-45.9509763571758,0.5813875389368565,0.7132251249952267,10.891788885728563,0
common,15m,PENDLEUSDT,200,earlier,short,21,21,0,0.23809523809523808,6.785747800290142,9.028915036905383,0.3231308476328639,353.6630517486102,16.841097702314773,1.401265085654574,1.1040126072565593,12.808277049764655,1
common,15m,PENDLEUSDT,200,later,both,25,25,0,0.36,14.767530232907003,17.73544040066933,0.5907012093162801,1121.4136292069295,44.85654516827718,1.9177760448890253,1.3220881516616982,5.167890952821773,1
common,15m,PENDLEUSDT,200,later,long,10,10,0,0.3,-1.9030529139449428,-0.7609474242260834,-0.19030529139449429,-838.29921420134,-83.829921420134,0.6811721111963225,0.37042887541248254,5.14479520069633,0
common,15m,PENDLEUSDT,200,later,short,15,15,0,0.4,16.670583146851946,18.496387824895415,1.1113722097901297,1959.71284340827,130.64752289388466,2.6470212876053356,1.9114274778722875,3.5565542412121056,1
common,15m,PENDLEUSDT,200,full,both,69,69,0,0.30434782608695654,14.903488172579108,22.20953955217652,0.21599258221129142,418.20422474049656,6.06093079334053,1.3048573661567655,1.0395754451670276,17.379740719210076,2
common,15m,PENDLEUSDT,200,full,long,33,33,0,0.30303030303030304,-8.552842774562974,-5.315763309624281,-0.25917705377463557,-1895.1716704163837,-57.429444558072234,0.6086410665371439,0.6222434942541951,10.891788885728563,0
common,15m,PENDLEUSDT,200,full,short,36,36,0,0.3055555555555556,23.456330947142085,27.525302861800803,0.6515647485317246,2313.3758951568793,64.26044153213553,1.8677072065862599,1.4167980643612537,14.216905439282128,2
common,15m,PIEVERSEUSDT,0,earlier,both,0,0,0,,0.0,0.0,,0.0,,,,0.0,0
common,15m,PIEVERSEUSDT,0,earlier,long,0,0,0,,0.0,0.0,,0.0,,,,0.0,0
common,15m,PIEVERSEUSDT,0,earlier,short,0,0,0,,0.0,0.0,,0.0,,,,0.0,0
common,15m,PIEVERSEUSDT,0,later,both,27,27,0,0.4074074074074074,1.5185174136551831,3.2406534693486537,0.056241385690932705,-3497.553175083518,-129.53900648457474,1.1181692582722988,0.48696944632003103,7.0277824072747395,0
common,15m,PIEVERSEUSDT,0,later,long,16,16,0,0.375,-0.1469662844606563,0.8730513324381075,-0.009185392778791018,-2590.6849088701174,-161.91780680438234,0.981494265281754,0.4109680702159224,4.498974330149227,0
common,15m,PIEVERSEUSDT,0,later,short,11,11,0,0.45454545454545453,1.6654836981158396,2.3676021369105458,0.1514076089196218,-906.8682662134013,-82.44256965576376,1.339292388502683,0.6251415369935986,4.460980353911692,0
common,15m,PIEVERSEUSDT,0,full,both,27,27,0,0.4074074074074074,1.5185174136551831,3.2406534693486537,0.056241385690932705,-3497.553175083518,-129.53900648457474,1.1181692582722988,0.48696944632003103,7.0277824072747395,0
common,15m,PIEVERSEUSDT,0,full,long,16,16,0,0.375,-0.1469662844606563,0.8730513324381075,-0.009185392778791018,-2590.6849088701174,-161.91780680438234,0.981494265281754,0.4109680702159224,4.498974330149227,0
common,15m,PIEVERSEUSDT,0,full,short,11,11,0,0.45454545454545453,1.6654836981158396,2.3676021369105458,0.1514076089196218,-906.8682662134013,-82.44256965576376,1.339292388502683,0.6251415369935986,4.460980353911692,0
common,15m,PIEVERSEUSDT,20,earlier,both,0,0,0,,0.0,0.0,,0.0,,,,0.0,0
common,15m,PIEVERSEUSDT,20,earlier,long,0,0,0,,0.0,0.0,,0.0,,,,0.0,0
common,15m,PIEVERSEUSDT,20,earlier,short,0,0,0,,0.0,0.0,,0.0,,,,0.0,0
common,15m,PIEVERSEUSDT,20,later,both,27,27,0,0.4074074074074074,1.5185174136551831,3.2406534693486537,0.056241385690932705,-3497.553175083518,-129.53900648457474,1.1181692582722988,0.48696944632003103,7.0277824072747395,0
common,15m,PIEVERSEUSDT,20,later,long,16,16,0,0.375,-0.1469662844606563,0.8730513324381075,-0.009185392778791018,-2590.6849088701174,-161.91780680438234,0.981494265281754,0.4109680702159224,4.498974330149227,0
common,15m,PIEVERSEUSDT,20,later,short,11,11,0,0.45454545454545453,1.6654836981158396,2.3676021369105458,0.1514076089196218,-906.8682662134013,-82.44256965576376,1.339292388502683,0.6251415369935986,4.460980353911692,0
common,15m,PIEVERSEUSDT,20,full,both,27,27,0,0.4074074074074074,1.5185174136551831,3.2406534693486537,0.056241385690932705,-3497.553175083518,-129.53900648457474,1.1181692582722988,0.48696944632003103,7.0277824072747395,0
common,15m,PIEVERSEUSDT,20,full,long,16,16,0,0.375,-0.1469662844606563,0.8730513324381075,-0.009185392778791018,-2590.6849088701174,-161.91780680438234,0.981494265281754,0.4109680702159224,4.498974330149227,0
common,15m,PIEVERSEUSDT,20,full,short,11,11,0,0.45454545454545453,1.6654836981158396,2.3676021369105458,0.1514076089196218,-906.8682662134013,-82.44256965576376,1.339292388502683,0.6251415369935986,4.460980353911692,0
common,15m,PIEVERSEUSDT,30,earlier,both,0,0,0,,0.0,0.0,,0.0,,,,0.0,0
common,15m,PIEVERSEUSDT,30,earlier,long,0,0,0,,0.0,0.0,,0.0,,,,0.0,0
common,15m,PIEVERSEUSDT,30,earlier,short,0,0,0,,0.0,0.0,,0.0,,,,0.0,0
common,15m,PIEVERSEUSDT,30,later,both,27,27,0,0.4074074074074074,1.5185174136551831,3.2406534693486537,0.056241385690932705,-3497.553175083518,-129.53900648457474,1.1181692582722988,0.48696944632003103,7.0277824072747395,0
common,15m,PIEVERSEUSDT,30,later,long,16,16,0,0.375,-0.1469662844606563,0.8730513324381075,-0.009185392778791018,-2590.6849088701174,-161.91780680438234,0.981494265281754,0.4109680702159224,4.498974330149227,0
common,15m,PIEVERSEUSDT,30,later,short,11,11,0,0.45454545454545453,1.6654836981158396,2.3676021369105458,0.1514076089196218,-906.8682662134013,-82.44256965576376,1.339292388502683,0.6251415369935986,4.460980353911692,0
common,15m,PIEVERSEUSDT,30,full,both,27,27,0,0.4074074074074074,1.5185174136551831,3.2406534693486537,0.056241385690932705,-3497.553175083518,-129.53900648457474,1.1181692582722988,0.48696944632003103,7.0277824072747395,0
common,15m,PIEVERSEUSDT,30,full,long,16,16,0,0.375,-0.1469662844606563,0.8730513324381075,-0.009185392778791018,-2590.6849088701174,-161.91780680438234,0.981494265281754,0.4109680702159224,4.498974330149227,0
common,15m,PIEVERSEUSDT,30,full,short,11,11,0,0.45454545454545453,1.6654836981158396,2.3676021369105458,0.1514076089196218,-906.8682662134013,-82.44256965576376,1.339292388502683,0.6251415369935986,4.460980353911692,0
common,15m,PIEVERSEUSDT,50,earlier,both,0,0,0,,0.0,0.0,,0.0,,,,0.0,0
common,15m,PIEVERSEUSDT,50,earlier,long,0,0,0,,0.0,0.0,,0.0,,,,0.0,0
common,15m,PIEVERSEUSDT,50,earlier,short,0,0,0,,0.0,0.0,,0.0,,,,0.0,0
common,15m,PIEVERSEUSDT,50,later,both,27,27,0,0.4074074074074074,1.5185174136551831,3.2406534693486537,0.056241385690932705,-3497.553175083518,-129.53900648457474,1.1181692582722988,0.48696944632003103,7.0277824072747395,0
common,15m,PIEVERSEUSDT,50,later,long,16,16,0,0.375,-0.1469662844606563,0.8730513324381075,-0.009185392778791018,-2590.6849088701174,-161.91780680438234,0.981494265281754,0.4109680702159224,4.498974330149227,0
common,15m,PIEVERSEUSDT,50,later,short,11,11,0,0.45454545454545453,1.6654836981158396,2.3676021369105458,0.1514076089196218,-906.8682662134013,-82.44256965576376,1.339292388502683,0.6251415369935986,4.460980353911692,0
common,15m,PIEVERSEUSDT,50,full,both,27,27,0,0.4074074074074074,1.5185174136551831,3.2406534693486537,0.056241385690932705,-3497.553175083518,-129.53900648457474,1.1181692582722988,0.48696944632003103,7.0277824072747395,0
common,15m,PIEVERSEUSDT,50,full,long,16,16,0,0.375,-0.1469662844606563,0.8730513324381075,-0.009185392778791018,-2590.6849088701174,-161.91780680438234,0.981494265281754,0.4109680702159224,4.498974330149227,0
common,15m,PIEVERSEUSDT,50,full,short,11,11,0,0.45454545454545453,1.6654836981158396,2.3676021369105458,0.1514076089196218,-906.8682662134013,-82.44256965576376,1.339292388502683,0.6251415369935986,4.460980353911692,0
common,15m,PIEVERSEUSDT,60,earlier,both,0,0,0,,0.0,0.0,,0.0,,,,0.0,0
common,15m,PIEVERSEUSDT,60,earlier,long,0,0,0,,0.0,0.0,,0.0,,,,0.0,0
common,15m,PIEVERSEUSDT,60,earlier,short,0,0,0,,0.0,0.0,,0.0,,,,0.0,0
common,15m,PIEVERSEUSDT,60,later,both,24,24,0,0.4166666666666667,-0.6701233892290053,0.8821653907934968,-0.027921807884541888,-3656.3123127765266,-152.34634636568862,0.9414898493681443,0.4098788469606591,6.777018480678458,0
common,15m,PIEVERSEUSDT,60,later,long,14,14,0,0.42857142857142855,-0.34358938822979757,0.6030588291041907,-0.024542099159271254,-2336.495963642561,-166.89256883161147,0.9474988457006102,0.38132924176227945,3.6931626060230967,0
common,15m,PIEVERSEUSDT,60,later,short,10,10,0,0.4,-0.3265340009992064,0.27910656168930514,-0.03265340009992064,-1319.816349133965,-131.9816349133965,0.9334784836070773,0.4544474136768871,4.460980353911692,0
common,15m,PIEVERSEUSDT,60,full,both,24,24,0,0.4166666666666667,-0.6701233892290053,0.8821653907934968,-0.027921807884541888,-3656.3123127765266,-152.34634636568862,0.9414898493681443,0.4098788469606591,6.777018480678458,0
common,15m,PIEVERSEUSDT,60,full,long,14,14,0,0.42857142857142855,-0.34358938822979757,0.6030588291041907,-0.024542099159271254,-2336.495963642561,-166.89256883161147,0.9474988457006102,0.38132924176227945,3.6931626060230967,0
common,15m,PIEVERSEUSDT,60,full,short,10,10,0,0.4,-0.3265340009992064,0.27910656168930514,-0.03265340009992064,-1319.816349133965,-131.9816349133965,0.9334784836070773,0.4544474136768871,4.460980353911692,0
common,15m,PIEVERSEUSDT,90,earlier,both,0,0,0,,0.0,0.0,,0.0,,,,0.0,0
common,15m,PIEVERSEUSDT,90,earlier,long,0,0,0,,0.0,0.0,,0.0,,,,0.0,0
common,15m,PIEVERSEUSDT,90,earlier,short,0,0,0,,0.0,0.0,,0.0,,,,0.0,0
common,15m,PIEVERSEUSDT,90,later,both,22,22,0,0.4090909090909091,-1.307761795749465,0.14960899981605014,-0.05944371798861204,-3362.6185032799444,-152.84629560363382,0.8811463587496803,0.4019396787894223,6.777018480678458,0
common,15m,PIEVERSEUSDT,90,later,long,13,13,0,0.38461538461538464,-1.4289449376073988,-0.5623547047303983,-0.10991884135441529,-2645.3824271703957,-203.4909559361843,0.7815786078099914,0.3049245562309342,3.6931626060230967,0
common,15m,PIEVERSEUSDT,90,later,short,9,9,0,0.4444444444444444,0.12118314185793566,0.7119637045464471,0.013464793539770628,-717.2360761095482,-79.69289734550536,1.0271651368631727,0.6051871369479078,4.460980353911692,0
common,15m,PIEVERSEUSDT,90,full,both,22,22,0,0.4090909090909091,-1.307761795749465,0.14960899981605014,-0.05944371798861204,-3362.6185032799444,-152.84629560363382,0.8811463587496803,0.4019396787894223,6.777018480678458,0
common,15m,PIEVERSEUSDT,90,full,long,13,13,0,0.38461538461538464,-1.4289449376073988,-0.5623547047303983,-0.10991884135441529,-2645.3824271703957,-203.4909559361843,0.7815786078099914,0.3049245562309342,3.6931626060230967,0
