i,stem,symbol,tip_idx,tip_time,max_conf,n_boxes,tip_spread,right_p50,owner_keep,owner_note,image
593,GAS_USDT_SWAP_030799,GAS_USDT_SWAP,30799,2026-04-20 11:15:00+00:00,0.7365,1,0.00603,0.9972,,,images/train/GAS_USDT_SWAP_030799.png
594,W_USDT_SWAP_020339,W_USDT_SWAP,20339,2026-01-01 14:30:00+00:00,0.473,1,0.006038,0.9965,,,images/train/W_USDT_SWAP_020339.png
595,PEPE_USDT_SWAP_020319,PEPE_USDT_SWAP,20319,2025-12-31 07:30:00+00:00,0.3562,2,0.006039,0.9969,,,images/train/PEPE_USDT_SWAP_020319.png
596,GPS_USDT_SWAP_028599,GPS_USDT_SWAP,28599,2026-03-28 13:30:00+00:00,0.7015,1,0.00604,0.9968,drop,,images/train/GPS_USDT_SWAP_028599.png
597,NOT_USDT_SWAP_010059,NOT_USDT_SWAP,10059,2025-09-16 11:30:00+00:00,0.4316,1,0.006041,0.997,,,images/train/NOT_USDT_SWAP_010059.png
598,APE_USDT_SWAP_028639,APE_USDT_SWAP,28639,2026-03-27 22:30:00+00:00,0.7489,1,0.006049,0.9963,,,images/train/APE_USDT_SWAP_028639.png
599,ADA_USDT_SWAP_005259,ADA_USDT_SWAP,5259,2025-07-27 09:30:00+00:00,0.6722,1,0.006054,0.9975,drop,,images/train/ADA_USDT_SWAP_005259.png
600,ARKM_USDT_SWAP_019639,ARKM_USDT_SWAP,19639,2025-12-25 03:30:00+00:00,0.7065,1,0.006065,0.9962,drop,,images/train/ARKM_USDT_SWAP_019639.png
601,UP_USDT_SWAP_001459,UP_USDT_SWAP,1459,2026-04-23 15:45:00+00:00,0.3502,1,0.006067,0.9997,drop,,images/train/UP_USDT_SWAP_001459.png
602,CFX_USDT_SWAP_021939,CFX_USDT_SWAP,21939,2026-01-17 03:45:00+00:00,0.4465,1,0.006067,0.9966,,,images/train/CFX_USDT_SWAP_021939.png
603,GLM_USDT_SWAP_026599,GLM_USDT_SWAP,26599,2026-03-07 17:15:00+00:00,0.829,1,0.006068,0.9967,keep,,images/train/GLM_USDT_SWAP_026599.png
604,BRETT_USDT_SWAP_021299,BRETT_USDT_SWAP,21299,2026-01-11 11:15:00+00:00,0.7333,1,0.006068,0.9968,drop,,images/train/BRETT_USDT_SWAP_021299.png
605,ZRO_USDT_SWAP_003239,ZRO_USDT_SWAP,3239,2025-07-06 09:45:00+00:00,0.5764,1,0.006072,0.9966,drop,,images/train/ZRO_USDT_SWAP_003239.png
606,EGLD_USDT_SWAP_010139,EGLD_USDT_SWAP,10139,2025-09-17 06:00:00+00:00,0.7101,1,0.006076,0.9971,,,images/train/EGLD_USDT_SWAP_010139.png
607,ORDER_USDT_SWAP_014739,ORDER_USDT_SWAP,14739,2026-03-03 04:00:00+00:00,0.7832,1,0.006079,0.9987,keep,,images/train/ORDER_USDT_SWAP_014739.png
608,ICX_USDT_SWAP_026259,ICX_USDT_SWAP,26259,2026-03-04 04:45:00+00:00,0.7441,1,0.006081,0.9971,,,images/train/ICX_USDT_SWAP_026259.png
609,DOGE_USDT_SWAP_002399,DOGE_USDT_SWAP,2399,2025-06-27 14:45:00+00:00,0.7692,1,0.006083,0.9962,drop,,images/train/DOGE_USDT_SWAP_002399.png
610,HUMA_USDT_SWAP_024399,HUMA_USDT_SWAP,24399,2026-02-12 19:45:00+00:00,0.4618,1,0.006084,0.9973,,,images/train/HUMA_USDT_SWAP_024399.png
611,ATOM_USDT_SWAP_013259,ATOM_USDT_SWAP,13259,2025-10-18 17:30:00+00:00,0.6857,1,0.006086,0.9979,,,images/train/ATOM_USDT_SWAP_013259.png
612,ASTER_USDT_SWAP_009539,ASTER_USDT_SWAP,9539,2025-12-30 13:45:00+00:00,0.3291,1,0.00609,0.9986,,,images/train/ASTER_USDT_SWAP_009539.png
613,NIGHT_USDT_SWAP_006319,NIGHT_USDT_SWAP,6319,2026-02-13 07:15:00+00:00,0.6953,1,0.00609,0.9975,drop,,images/train/NIGHT_USDT_SWAP_006319.png
614,DYDX_USDT_SWAP_022859,DYDX_USDT_SWAP,22859,2026-01-27 17:45:00+00:00,0.422,1,0.006097,0.9997,skip,,images/train/DYDX_USDT_SWAP_022859.png
615,LRC_USDT_SWAP_013159,LRC_USDT_SWAP,13159,2025-10-18 18:00:00+00:00,0.3473,1,0.006098,0.9984,,,images/train/LRC_USDT_SWAP_013159.png
616,TIA_USDT_SWAP_001199,TIA_USDT_SWAP,1199,2025-06-15 03:30:00+00:00,0.4569,1,0.0061,0.9972,,,images/train/TIA_USDT_SWAP_001199.png
617,MOODENG_USDT_SWAP_022839,MOODENG_USDT_SWAP,22839,2026-01-27 14:15:00+00:00,0.4969,1,0.006101,0.9994,drop,,images/train/MOODENG_USDT_SWAP_022839.png
618,STX_USDT_SWAP_022439,STX_USDT_SWAP,22439,2026-01-23 11:15:00+00:00,0.7387,1,0.006101,0.9973,,,images/train/STX_USDT_SWAP_022439.png
619,DOGE_USDT_SWAP_014219,DOGE_USDT_SWAP,14219,2025-10-28 17:45:00+00:00,0.4971,1,0.006108,0.9966,,,images/train/DOGE_USDT_SWAP_014219.png
620,BAT_USDT_SWAP_008799,BAT_USDT_SWAP,8799,2025-09-03 06:00:00+00:00,0.5751,2,0.006113,0.9968,,,images/train/BAT_USDT_SWAP_008799.png
621,METIS_USDT_SWAP_022659,METIS_USDT_SWAP,22659,2026-01-25 17:15:00+00:00,0.8596,1,0.006119,0.9963,,,images/train/METIS_USDT_SWAP_022659.png
622,HYPE_USDT_SWAP_027979,HYPE_USDT_SWAP,27979,2026-03-21 02:00:00+00:00,0.3802,1,0.006121,0.9975,drop,,images/train/HYPE_USDT_SWAP_027979.png
623,AVAX_USDT_SWAP_009939,AVAX_USDT_SWAP,9939,2025-09-14 03:30:00+00:00,0.3924,1,0.006126,0.9969,drop,,images/train/AVAX_USDT_SWAP_009939.png
624,PARTI_USDT_SWAP_022819,PARTI_USDT_SWAP,22819,2026-01-27 09:30:00+00:00,0.7031,1,0.006127,0.9983,drop,,images/train/PARTI_USDT_SWAP_022819.png
625,OL_USDT_SWAP_012019,OL_USDT_SWAP,12019,2026-03-03 15:00:00+00:00,0.6632,1,0.00613,0.997,,,images/train/OL_USDT_SWAP_012019.png
626,NEIRO_USDT_SWAP_002379,NEIRO_USDT_SWAP,2379,2025-06-28 11:15:00+00:00,0.3624,1,0.00613,0.9965,,,images/train/NEIRO_USDT_SWAP_002379.png
627,ARKM_USDT_SWAP_017099,ARKM_USDT_SWAP,17099,2025-11-28 16:30:00+00:00,0.3488,1,0.006134,0.9995,,,images/train/ARKM_USDT_SWAP_017099.png
628,SIGN_USDT_SWAP_021279,SIGN_USDT_SWAP,21279,2026-01-11 09:00:00+00:00,0.515,2,0.006136,0.998,,,images/train/SIGN_USDT_SWAP_021279.png
629,CFX_USDT_SWAP_013899,CFX_USDT_SWAP,13899,2025-10-25 09:45:00+00:00,0.6633,2,0.006141,0.9978,,,images/train/CFX_USDT_SWAP_013899.png
630,ETHFI_USDT_SWAP_009859,ETHFI_USDT_SWAP,9859,2025-09-13 08:00:00+00:00,0.4415,3,0.006154,0.9979,,,images/train/ETHFI_USDT_SWAP_009859.png
631,EGLD_USDT_SWAP_008219,EGLD_USDT_SWAP,8219,2025-08-28 06:00:00+00:00,0.7194,1,0.006161,0.9972,drop,,images/train/EGLD_USDT_SWAP_008219.png
632,AGLD_USDT_SWAP_001459,AGLD_USDT_SWAP,1459,2025-06-18 18:15:00+00:00,0.4284,1,0.006163,0.9971,,,images/train/AGLD_USDT_SWAP_001459.png
633,ENA_USDT_SWAP_013859,ENA_USDT_SWAP,13859,2026-02-08 16:15:00+00:00,0.7399,1,0.006164,0.9969,,,images/train/ENA_USDT_SWAP_013859.png
634,MEME_USDT_SWAP_026999,MEME_USDT_SWAP,26999,2026-03-11 22:15:00+00:00,0.7658,1,0.006167,0.9965,,,images/train/MEME_USDT_SWAP_026999.png
635,BERA_USDT_SWAP_024599,BERA_USDT_SWAP,24599,2026-02-14 20:00:00+00:00,0.3299,1,0.006179,0.995,,,images/train/BERA_USDT_SWAP_024599.png
636,WET_USDT_SWAP_013519,WET_USDT_SWAP,13519,2026-04-29 11:45:00+00:00,0.7792,1,0.006181,0.9973,,,images/train/WET_USDT_SWAP_013519.png
637,FLOW_USDT_SWAP_009859,FLOW_USDT_SWAP,9859,2025-09-14 08:15:00+00:00,0.821,1,0.006184,0.9971,drop,,images/train/FLOW_USDT_SWAP_009859.png
638,AERO_USDT_SWAP_028439,AERO_USDT_SWAP,28439,2026-04-25 12:00:00+00:00,0.5909,1,0.006185,0.9972,,,images/train/AERO_USDT_SWAP_028439.png
639,BERA_USDT_SWAP_025199,BERA_USDT_SWAP,25199,2026-02-21 02:00:00+00:00,0.5532,2,0.006186,0.997,,,images/train/BERA_USDT_SWAP_025199.png
640,GRT_USDT_SWAP_007579,GRT_USDT_SWAP,7579,2025-08-20 14:00:00+00:00,0.6494,1,0.006186,0.9982,,,images/train/GRT_USDT_SWAP_007579.png
641,FIL_USDT_SWAP_031659,FIL_USDT_SWAP,31659,2026-04-28 10:00:00+00:00,0.7149,1,0.006187,0.9976,,,images/train/FIL_USDT_SWAP_031659.png
642,PLUME_USDT_SWAP_016599,PLUME_USDT_SWAP,16599,2025-11-23 14:45:00+00:00,0.5952,2,0.006194,0.9974,,,images/train/PLUME_USDT_SWAP_016599.png
643,ETHFI_USDT_SWAP_008419,ETHFI_USDT_SWAP,8419,2025-08-29 08:00:00+00:00,0.8093,1,0.006198,0.9975,,,images/train/ETHFI_USDT_SWAP_008419.png
644,ZEN_USDT_SWAP_014039,ZEN_USDT_SWAP,14039,2026-03-29 11:45:00+00:00,0.7041,1,0.006205,0.9965,,,images/train/ZEN_USDT_SWAP_014039.png
645,FIL_USDT_SWAP_016999,FIL_USDT_SWAP,16999,2025-11-26 17:00:00+00:00,0.5068,1,0.006206,0.9968,,,images/train/FIL_USDT_SWAP_016999.png
646,SAPIEN_USDT_SWAP_011919,SAPIEN_USDT_SWAP,11919,2026-03-10 15:30:00+00:00,0.4179,1,0.006206,0.999,,,images/train/SAPIEN_USDT_SWAP_011919.png
647,BONK_USDT_SWAP_027359,BONK_USDT_SWAP,27359,2026-03-15 14:15:00+00:00,0.6671,1,0.006216,0.9966,,,images/train/BONK_USDT_SWAP_027359.png
648,IOST_USDT_SWAP_004759,IOST_USDT_SWAP,4759,2025-07-23 05:45:00+00:00,0.7057,1,0.006219,0.997,drop,,images/train/IOST_USDT_SWAP_004759.png
649,AT_USDT_SWAP_015699,AT_USDT_SWAP,15699,2026-04-11 22:45:00+00:00,0.5166,1,0.00622,0.9995,,,images/train/AT_USDT_SWAP_015699.png
650,AAVE_USDT_SWAP_024939,AAVE_USDT_SWAP,24939,2026-02-17 09:30:00+00:00,0.6223,2,0.006227,0.9982,,,images/train/AAVE_USDT_SWAP_024939.png
651,SHIB_USDT_SWAP_001579,SHIB_USDT_SWAP,1579,2025-06-19 02:30:00+00:00,0.5116,1,0.00624,0.9979,,,images/train/SHIB_USDT_SWAP_001579.png
652,BARD_USDT_SWAP_003239,BARD_USDT_SWAP,3239,2025-10-22 05:45:00+00:00,0.6052,1,0.006243,0.9983,,,images/train/BARD_USDT_SWAP_003239.png
653,YFI_USDT_SWAP_016199,YFI_USDT_SWAP,16199,2025-11-19 11:45:00+00:00,0.4615,2,0.006249,0.9976,,,images/train/YFI_USDT_SWAP_016199.png
654,BERA_USDT_SWAP_013219,BERA_USDT_SWAP,13219,2025-10-19 07:00:00+00:00,0.4412,1,0.006257,0.9981,,,images/train/BERA_USDT_SWAP_013219.png
655,GALA_USDT_SWAP_008019,GALA_USDT_SWAP,8019,2025-08-25 04:00:00+00:00,0.6288,1,0.00626,0.9967,,,images/train/GALA_USDT_SWAP_008019.png
656,MORPHO_USDT_SWAP_020679,MORPHO_USDT_SWAP,20679,2026-01-05 02:15:00+00:00,0.5741,1,0.006261,0.9974,,,images/train/MORPHO_USDT_SWAP_020679.png
657,AAVE_USDT_SWAP_031339,AAVE_USDT_SWAP,31339,2026-04-25 01:30:00+00:00,0.5777,1,0.006264,0.9984,drop,,images/train/AAVE_USDT_SWAP_031339.png
658,CRWV_USDT_SWAP_000839,CRWV_USDT_SWAP,839,2026-04-19 05:45:00+00:00,0.3174,1,0.006269,0.9996,drop,,images/train/CRWV_USDT_SWAP_000839.png
659,METIS_USDT_SWAP_005119,METIS_USDT_SWAP,5119,2025-07-27 00:15:00+00:00,0.5767,2,0.00627,0.9962,drop,,images/train/METIS_USDT_SWAP_005119.png
660,UP_USDT_SWAP_000919,UP_USDT_SWAP,919,2026-04-18 00:45:00+00:00,0.575,2,0.006271,0.9975,,,images/train/UP_USDT_SWAP_000919.png
661,TRUTH_USDT_SWAP_005539,TRUTH_USDT_SWAP,5539,2026-01-25 04:15:00+00:00,0.6437,1,0.006275,0.9977,,,images/train/TRUTH_USDT_SWAP_005539.png
662,WCT_USDT_SWAP_004799,WCT_USDT_SWAP,4799,2025-07-23 17:30:00+00:00,0.5953,1,0.006278,0.9964,keep,,images/train/WCT_USDT_SWAP_004799.png
663,AZTEC_USDT_SWAP_004059,AZTEC_USDT_SWAP,4059,2026-03-25 17:15:00+00:00,0.7654,1,0.006282,0.9969,,,images/train/AZTEC_USDT_SWAP_004059.png
664,BERA_USDT_SWAP_009699,BERA_USDT_SWAP,9699,2025-09-12 15:00:00+00:00,0.3191,1,0.006285,0.9997,drop,,images/train/BERA_USDT_SWAP_009699.png
665,RSR_USDT_SWAP_025799,RSR_USDT_SWAP,25799,2026-02-27 11:00:00+00:00,0.7457,1,0.006288,0.9974,keep,,images/train/RSR_USDT_SWAP_025799.png
666,AGLD_USDT_SWAP_024159,AGLD_USDT_SWAP,24159,2026-02-10 05:15:00+00:00,0.6242,1,0.006289,0.9977,drop,,images/train/AGLD_USDT_SWAP_024159.png
667,AVAX_USDT_SWAP_025379,AVAX_USDT_SWAP,25379,2026-02-21 23:30:00+00:00,0.7295,1,0.006296,0.998,,,images/train/AVAX_USDT_SWAP_025379.png
668,RAY_USDT_SWAP_021159,RAY_USDT_SWAP,21159,2026-01-10 02:45:00+00:00,0.5681,1,0.006299,0.9985,,,images/train/RAY_USDT_SWAP_021159.png
669,0G_USDT_SWAP_015099,0G_USDT_SWAP,15099,2026-02-26 17:15:00+00:00,0.7888,1,0.0063,0.9965,,,images/train/0G_USDT_SWAP_015099.png
670,BERA_USDT_SWAP_016699,BERA_USDT_SWAP,16699,2025-11-24 13:00:00+00:00,0.3341,1,0.0063,0.9973,drop,,images/train/BERA_USDT_SWAP_016699.png
671,TRB_USDT_SWAP_017279,TRB_USDT_SWAP,17279,2025-11-30 17:15:00+00:00,0.3753,1,0.006304,0.9989,,,images/train/TRB_USDT_SWAP_017279.png
672,GMX_USDT_SWAP_022439,GMX_USDT_SWAP,22439,2026-01-23 09:30:00+00:00,0.6491,2,0.006306,0.9976,drop,,images/train/GMX_USDT_SWAP_022439.png
673,AAVE_USDT_SWAP_010979,AAVE_USDT_SWAP,10979,2025-09-24 23:30:00+00:00,0.5456,1,0.006308,0.9974,skip,,images/train/AAVE_USDT_SWAP_010979.png
674,TRUST_USDT_SWAP_015719,TRUST_USDT_SWAP,15719,2026-04-18 05:15:00+00:00,0.7269,1,0.006313,0.9968,drop,,images/train/TRUST_USDT_SWAP_015719.png
675,KGEN_USDT_SWAP_002419,KGEN_USDT_SWAP,2419,2025-11-12 09:15:00+00:00,0.5267,1,0.006313,0.9997,,,images/train/KGEN_USDT_SWAP_002419.png
676,ANIME_USDT_SWAP_024699,ANIME_USDT_SWAP,24699,2026-02-16 21:30:00+00:00,0.3944,1,0.006313,0.9968,,,images/train/ANIME_USDT_SWAP_024699.png
677,SPK_USDT_SWAP_019999,SPK_USDT_SWAP,19999,2026-01-11 18:15:00+00:00,0.6092,1,0.006316,0.9968,,,images/train/SPK_USDT_SWAP_019999.png
678,PLUME_USDT_SWAP_004219,PLUME_USDT_SWAP,4219,2025-07-17 15:45:00+00:00,0.3905,1,0.006316,0.9974,drop,,images/train/PLUME_USDT_SWAP_004219.png
679,SHIB_USDT_SWAP_022459,SHIB_USDT_SWAP,22459,2026-01-22 14:30:00+00:00,0.7529,1,0.006319,0.9963,,,images/train/SHIB_USDT_SWAP_022459.png
680,BAND_USDT_SWAP_003139,BAND_USDT_SWAP,3139,2025-07-06 07:00:00+00:00,0.4296,1,0.00632,0.9978,,,images/train/BAND_USDT_SWAP_003139.png
681,PEOPLE_USDT_SWAP_025099,PEOPLE_USDT_SWAP,25099,2026-02-20 03:30:00+00:00,0.4349,1,0.006321,0.9977,drop,,images/train/PEOPLE_USDT_SWAP_025099.png
682,RLS_USDT_SWAP_004399,RLS_USDT_SWAP,4399,2026-01-17 11:00:00+00:00,0.5812,1,0.006321,0.9994,keep,,images/train/RLS_USDT_SWAP_004399.png
683,AT_USDT_SWAP_014959,AT_USDT_SWAP,14959,2026-04-04 05:45:00+00:00,0.6319,1,0.006322,0.9973,,,images/train/AT_USDT_SWAP_014959.png
684,TRUMP_USDT_SWAP_021039,TRUMP_USDT_SWAP,21039,2026-01-07 19:30:00+00:00,0.6516,2,0.006324,0.9974,,,images/train/TRUMP_USDT_SWAP_021039.png
685,OFC_USDT_SWAP_002139,OFC_USDT_SWAP,2139,2026-05-01 17:45:00+00:00,0.3315,1,0.006324,0.9963,,,images/train/OFC_USDT_SWAP_002139.png
686,DOT_USDT_SWAP_008539,DOT_USDT_SWAP,8539,2025-08-30 13:45:00+00:00,0.7764,1,0.006328,0.9969,drop,,images/train/DOT_USDT_SWAP_008539.png
687,DASH_USDT_SWAP_015479,DASH_USDT_SWAP,15479,2026-04-16 08:45:00+00:00,0.4531,1,0.006328,0.9972,,,images/train/DASH_USDT_SWAP_015479.png
688,APR_USDT_SWAP_015659,APR_USDT_SWAP,15659,2026-04-05 08:45:00+00:00,0.4998,1,0.006334,0.9977,,,images/train/APR_USDT_SWAP_015659.png
689,RVN_USDT_SWAP_006139,RVN_USDT_SWAP,6139,2025-08-06 16:00:00+00:00,0.4264,1,0.00634,0.997,,,images/train/RVN_USDT_SWAP_006139.png
690,ZIL_USDT_SWAP_006139,ZIL_USDT_SWAP,6139,2025-08-06 16:45:00+00:00,0.545,1,0.006344,0.9975,,,images/train/ZIL_USDT_SWAP_006139.png
691,MORPHO_USDT_SWAP_031839,MORPHO_USDT_SWAP,31839,2026-05-01 08:15:00+00:00,0.4807,1,0.006346,0.9982,drop,,images/train/MORPHO_USDT_SWAP_031839.png
692,PYTH_USDT_SWAP_021919,PYTH_USDT_SWAP,21919,2026-01-18 00:45:00+00:00,0.5763,1,0.006349,0.9979,,,images/train/PYTH_USDT_SWAP_021919.png
693,1INCH_USDT_SWAP_021919,1INCH_USDT_SWAP,21919,2026-01-17 21:00:00+00:00,0.675,2,0.006353,0.9976,drop,,images/train/1INCH_USDT_SWAP_021919.png
694,HUMA_USDT_SWAP_019959,HUMA_USDT_SWAP,19959,2025-12-28 13:45:00+00:00,0.6909,1,0.006357,0.9973,,,images/train/HUMA_USDT_SWAP_019959.png
695,SKY_USDT_SWAP_018199,SKY_USDT_SWAP,18199,2026-03-20 01:15:00+00:00,0.304,1,0.006359,0.9982,,,images/train/SKY_USDT_SWAP_018199.png
696,FLOKI_USDT_SWAP_022479,FLOKI_USDT_SWAP,22479,2026-01-23 19:15:00+00:00,0.7547,1,0.006363,0.9996,drop,,images/train/FLOKI_USDT_SWAP_022479.png
697,ORDER_USDT_SWAP_014959,ORDER_USDT_SWAP,14959,2026-03-05 11:00:00+00:00,0.5839,1,0.006365,0.9969,,,images/train/ORDER_USDT_SWAP_014959.png
698,MMT_USDT_SWAP_015659,MMT_USDT_SWAP,15659,2026-04-16 15:15:00+00:00,0.7167,1,0.006368,0.997,drop,,images/train/MMT_USDT_SWAP_015659.png
699,ONDO_USDT_SWAP_001719,ONDO_USDT_SWAP,1719,2025-06-20 13:15:00+00:00,0.3132,1,0.006369,0.9971,drop,,images/train/ONDO_USDT_SWAP_001719.png
700,CORE_USDT_SWAP_000499,CORE_USDT_SWAP,499,2025-06-08 19:30:00+00:00,0.3749,1,0.006373,0.9968,drop,,images/train/CORE_USDT_SWAP_000499.png
701,BARD_USDT_SWAP_004279,BARD_USDT_SWAP,4279,2025-11-02 01:45:00+00:00,0.7211,1,0.00638,0.9976,drop,,images/train/BARD_USDT_SWAP_004279.png
702,JUP_USDT_SWAP_025279,JUP_USDT_SWAP,25279,2026-02-21 23:45:00+00:00,0.6071,1,0.006382,0.9977,,,images/train/JUP_USDT_SWAP_025279.png
703,ADA_USDT_SWAP_019319,ADA_USDT_SWAP,19319,2025-12-20 20:30:00+00:00,0.4299,2,0.006382,0.9971,drop,,images/train/ADA_USDT_SWAP_019319.png
704,WET_USDT_SWAP_005919,WET_USDT_SWAP,5919,2026-02-09 07:45:00+00:00,0.7746,1,0.006388,0.9977,,,images/train/WET_USDT_SWAP_005919.png
705,UP_USDT_SWAP_001639,UP_USDT_SWAP,1639,2026-04-25 12:45:00+00:00,0.3156,1,0.006389,0.9974,skip,,images/train/UP_USDT_SWAP_001639.png
706,THETA_USDT_SWAP_021459,THETA_USDT_SWAP,21459,2026-01-13 06:15:00+00:00,0.5163,1,0.00639,0.9979,,,images/train/THETA_USDT_SWAP_021459.png
707,SENT_USDT_SWAP_010559,SENT_USDT_SWAP,10559,2026-03-04 14:45:00+00:00,0.3999,1,0.006391,0.9981,drop,,images/train/SENT_USDT_SWAP_010559.png
708,TURBO_USDT_SWAP_011719,TURBO_USDT_SWAP,11719,2025-10-03 19:30:00+00:00,0.6179,1,0.006399,0.9962,drop,,images/train/TURBO_USDT_SWAP_011719.png
709,DASH_USDT_SWAP_002979,DASH_USDT_SWAP,2979,2025-12-07 03:45:00+00:00,0.46,1,0.006405,0.9978,,,images/train/DASH_USDT_SWAP_002979.png
710,HYPE_USDT_SWAP_006019,HYPE_USDT_SWAP,6019,2025-08-04 08:00:00+00:00,0.3443,1,0.006413,0.9983,,,images/train/HYPE_USDT_SWAP_006019.png
711,RVN_USDT_SWAP_019539,RVN_USDT_SWAP,19539,2025-12-24 06:00:00+00:00,0.6229,2,0.006415,0.9971,,,images/train/RVN_USDT_SWAP_019539.png
712,DOT_USDT_SWAP_002879,DOT_USDT_SWAP,2879,2025-07-02 14:45:00+00:00,0.694,1,0.00642,0.9979,,,images/train/DOT_USDT_SWAP_002879.png
713,PROVE_USDT_SWAP_008479,PROVE_USDT_SWAP,8479,2026-01-13 19:15:00+00:00,0.7732,1,0.00642,0.9977,,,images/train/PROVE_USDT_SWAP_008479.png
714,IOST_USDT_SWAP_004159,IOST_USDT_SWAP,4159,2025-07-16 23:45:00+00:00,0.7123,1,0.006422,0.9985,,,images/train/IOST_USDT_SWAP_004159.png
715,ENA_USDT_SWAP_021679,ENA_USDT_SWAP,21679,2026-05-01 03:15:00+00:00,0.5708,1,0.006423,0.9967,,,images/train/ENA_USDT_SWAP_021679.png
716,ZK_USDT_SWAP_022579,ZK_USDT_SWAP,22579,2026-01-23 20:45:00+00:00,0.7504,1,0.006424,0.9962,,,images/train/ZK_USDT_SWAP_022579.png
717,OL_USDT_SWAP_012699,OL_USDT_SWAP,12699,2026-03-10 17:00:00+00:00,0.4425,2,0.006431,0.9963,drop,,images/train/OL_USDT_SWAP_012699.png
718,HMSTR_USDT_SWAP_023499,HMSTR_USDT_SWAP,23499,2026-02-03 10:30:00+00:00,0.8714,1,0.006436,0.9963,drop,,images/train/HMSTR_USDT_SWAP_023499.png
719,SAPIEN_USDT_SWAP_003679,SAPIEN_USDT_SWAP,3679,2025-12-14 19:30:00+00:00,0.3522,1,0.006443,0.9966,drop,,images/train/SAPIEN_USDT_SWAP_003679.png
720,API3_USDT_SWAP_016859,API3_USDT_SWAP,16859,2025-11-26 04:30:00+00:00,0.7614,1,0.006443,0.9969,drop,,images/train/API3_USDT_SWAP_016859.png
721,XPT_USDT_SWAP_002499,XPT_USDT_SWAP,2499,2026-02-28 07:15:00+00:00,0.4919,1,0.006449,0.997,,,images/train/XPT_USDT_SWAP_002499.png
722,TIA_USDT_SWAP_024559,TIA_USDT_SWAP,24559,2026-02-13 11:30:00+00:00,0.35,1,0.00645,0.9976,,,images/train/TIA_USDT_SWAP_024559.png
723,OP_USDT_SWAP_020419,OP_USDT_SWAP,20419,2026-01-01 08:15:00+00:00,0.487,1,0.006462,0.9974,,,images/train/OP_USDT_SWAP_020419.png
724,ZKP_USDT_SWAP_004159,ZKP_USDT_SWAP,4159,2026-02-19 21:30:00+00:00,0.4213,1,0.006464,0.9965,,,images/train/ZKP_USDT_SWAP_004159.png
725,MANA_USDT_SWAP_018799,MANA_USDT_SWAP,18799,2025-12-17 13:00:00+00:00,0.5079,1,0.006466,0.997,,,images/train/MANA_USDT_SWAP_018799.png
726,BONK_USDT_SWAP_021919,BONK_USDT_SWAP,21919,2026-01-17 22:15:00+00:00,0.8884,1,0.006468,0.9967,,,images/train/BONK_USDT_SWAP_021919.png
727,SKY_USDT_SWAP_003979,SKY_USDT_SWAP,3979,2025-10-22 22:15:00+00:00,0.7032,1,0.006473,0.9963,drop,,images/train/SKY_USDT_SWAP_003979.png
728,ENS_USDT_SWAP_028859,ENS_USDT_SWAP,28859,2026-03-31 06:00:00+00:00,0.6022,1,0.006475,0.9977,,,images/train/ENS_USDT_SWAP_028859.png
729,BRETT_USDT_SWAP_022019,BRETT_USDT_SWAP,22019,2026-01-18 23:15:00+00:00,0.6838,1,0.006475,0.9983,,,images/train/BRETT_USDT_SWAP_022019.png
730,BRETT_USDT_SWAP_019279,BRETT_USDT_SWAP,19279,2025-12-21 10:15:00+00:00,0.5573,1,0.006477,0.9981,,,images/train/BRETT_USDT_SWAP_019279.png
731,ZEN_USDT_SWAP_000459,ZEN_USDT_SWAP,459,2025-11-08 00:45:00+00:00,0.3481,1,0.006479,0.9985,,,images/train/ZEN_USDT_SWAP_000459.png
732,WIF_USDT_SWAP_011719,WIF_USDT_SWAP,11719,2025-10-03 19:30:00+00:00,0.4935,1,0.006479,0.9961,,,images/train/WIF_USDT_SWAP_011719.png
733,HOME_USDT_SWAP_013279,HOME_USDT_SWAP,13279,2025-10-29 18:00:00+00:00,0.5768,1,0.006479,0.9981,,,images/train/HOME_USDT_SWAP_013279.png
734,ORDI_USDT_SWAP_013259,ORDI_USDT_SWAP,13259,2025-10-18 18:15:00+00:00,0.5682,1,0.006481,0.9973,,,images/train/ORDI_USDT_SWAP_013259.png
735,AUCTION_USDT_SWAP_015439,AUCTION_USDT_SWAP,15439,2025-11-11 09:45:00+00:00,0.5192,1,0.006483,0.9977,drop,,images/train/AUCTION_USDT_SWAP_015439.png
736,CFX_USDT_SWAP_009919,CFX_USDT_SWAP,9919,2025-09-13 22:45:00+00:00,0.561,2,0.006484,0.9982,skip,,images/train/CFX_USDT_SWAP_009919.png
737,CRWV_USDT_SWAP_001699,CRWV_USDT_SWAP,1699,2026-04-28 04:45:00+00:00,0.5755,1,0.006501,0.9986,drop,,images/train/CRWV_USDT_SWAP_001699.png
738,PI_USDT_SWAP_005079,PI_USDT_SWAP,5079,2025-07-25 13:30:00+00:00,0.5914,2,0.006501,0.9971,,,images/train/PI_USDT_SWAP_005079.png
739,GLM_USDT_SWAP_001459,GLM_USDT_SWAP,1459,2025-06-18 20:15:00+00:00,0.6035,1,0.006507,0.997,,,images/train/GLM_USDT_SWAP_001459.png
740,RSR_USDT_SWAP_022819,RSR_USDT_SWAP,22819,2026-01-27 10:00:00+00:00,0.7392,1,0.006509,0.9976,drop,,images/train/RSR_USDT_SWAP_022819.png
