timeframe_min,arm,symbol,closed,wins,losses,flat,win_rate,win_ci_low,win_ci_high,gross_win_rate,mean_net_r,sum_net_r,median_net_r,mean_net_bp,mean_gross_bp,pf_r,average_win_r,average_loss_r,best_net_r,worst_net_r,event_ordered_drawdown_r_nonaccount,mean_holding_hours,median_holding_hours,median_risk_bp,stop_exits,stop_net_losses,fee_only_losses,net_gt5r,net_gt10r,net_float_to_stop_loss,net_float_to_any_loss,mfe_ge2r_no_close_arm_stop_losses,reached_0r,float_to_stop_loss_0r,float_to_any_loss_0r,ambiguous_stop_profit_0r,reached_0.5r,float_to_stop_loss_0.5r,float_to_any_loss_0.5r,ambiguous_stop_profit_0.5r,reached_1r,float_to_stop_loss_1r,float_to_any_loss_1r,ambiguous_stop_profit_1r,reached_2r,float_to_stop_loss_2r,float_to_any_loss_2r,ambiguous_stop_profit_2r,reached_3r,float_to_stop_loss_3r,float_to_any_loss_3r,ambiguous_stop_profit_3r,reached_5r,float_to_stop_loss_5r,float_to_any_loss_5r,ambiguous_stop_profit_5r,reached_10r,float_to_stop_loss_10r,float_to_any_loss_10r,ambiguous_stop_profit_10r
15,joint,ARPAUSDT,8,1,7,0,0.125,0.022417491199971912,0.47088818505608376,0.25,-0.6934066754137221,-5.547253403309777,-1.1329397768517264,-99.26836798967688,-79.26836798967702,0.2291878743960727,1.649381443298964,-1.0280906923726774,1.649381443298964,-1.266523076923074,5.547253403309777,8.40625,3.5,115.99919587197701,7,6,1,0,0,4,5,0,8,6,7,0,4,2,3,0,3,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15,joint,ARUSDT,5,0,5,0,0.0,0.0,0.43448246865939283,0.0,-1.1508335008383,-5.7541675041915,-1.1524166666666704,-167.075801372599,-147.07580137259902,0.0,,-1.1508335008383,-1.085074074074074,-1.213294117647062,5.7541675041915,4.4,3.25,131.219245489338,5,5,0,0,0,5,5,0,5,5,5,0,2,2,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,joint,ASRUSDT,2,0,2,0,0.0,0.0,0.6576197760453506,0.0,-1.2232380952380968,-2.4464761904761936,-1.2232380952380968,-110.461414964726,-90.461414964726,0.0,,-1.2232380952380968,-1.2013333333333376,-1.2451428571428562,2.4464761904761936,15.75,15.75,90.4614149647255,2,2,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,joint,ASTERUSDT,5,1,4,0,0.2,0.03622410822563066,0.6244653729700049,0.2,-0.8597469787219458,-4.298734893609729,-1.1365769230769227,-71.786820456866,-51.786820456865996,0.060103082798548646,0.274888888888928,-1.1434059456246641,0.274888888888928,-1.7064705882352778,4.298734893609729,11.55,9.25,84.321852222379,4,3,0,0,0,2,3,0,4,2,3,0,3,1,2,0,2,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
15,joint,ASTRUSDT,6,2,4,0,0.3333333333333333,0.09677141021353453,0.7000066870052566,0.3333333333333333,2.0375860585802856,12.225516351481714,-1.0812884134643341,137.26524260331715,157.26524260331715,3.5818415521248532,8.480354347825878,-1.1837980860425112,16.551699999999585,-1.3309655172413717,3.6684019250083693,13.625,8.0,133.48999254264848,6,4,0,1,1,4,4,0,6,4,4,0,3,1,1,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
15,joint,ATHUSDT,8,2,6,0,0.25,0.07147921209795555,0.5907245720727483,0.25,1.1179896254537218,8.943917003629775,-1.0879641866330392,206.624410087475,226.624410087475,2.3866856328188613,7.696884466270341,-1.0749753214851512,14.470712328767096,-1.1950499999999948,5.254801928910913,12.25,5.25,195.05744780193547,7,5,0,1,1,5,6,0,8,5,6,0,5,2,3,0,3,1,1,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0
15,joint,ATOMUSDT,5,3,2,0,0.6,0.23072427940911855,0.8823792268590028,0.6,0.2930908330379333,1.4654541651896666,1.0999354838709587,36.293271011866196,56.29327101186618,1.732090726809221,1.1557308755760438,-1.0008692307692324,1.210400000000021,-1.1235384615384647,2.001738461538465,18.7,23.25,161.89290161892902,4,1,0,0,0,0,0,0,5,1,2,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,joint,ATUSDT,6,0,6,0,0.0,0.0,0.39033429165637346,0.16666666666666666,-0.9656844466490281,-5.794106679894169,-1.099535879629629,-179.64010647451232,-159.6401064745125,0.0,,-0.9656844466490281,-0.1966666666666625,-1.1831999999999965,5.794106679894169,7.166666666666667,7.5,154.2892307489925,6,6,1,0,0,5,5,0,5,5,5,0,3,3,3,0,2,2,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15,joint,AUCTIONUSDT,4,1,3,0,0.25,0.04558726029536886,0.6993581599030918,0.25,-0.3759634485446925,-1.50385379417877,-0.6802836538461502,-68.13120572175525,-48.13120572175525,0.4095712475269342,1.0432000000000168,-0.8490179313929289,1.0432000000000168,-1.1864864864864864,2.5470537941787867,14.5,15.0,134.8985869678465,2,1,0,0,0,1,3,0,4,1,3,0,3,0,2,0,2,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
15,joint,AUSDT,9,2,7,0,0.2222222222222222,0.06322510654056959,0.5474110333077882,0.2222222222222222,-0.4234435121715101,-3.810991609543591,-0.5868029739777001,-81.77243587953755,-61.77243587953756,0.36062711395305375,1.07476164179106,-0.8515021275893873,1.2743432835821098,-1.1469514563106815,4.686171609543602,16.805555555555557,6.75,175.876099225619,6,4,0,0,0,4,7,0,9,4,7,0,8,3,6,0,4,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,joint,AVAAIUSDT,8,3,5,0,0.375,0.13684428473912286,0.694257607346229,0.375,1.665161168242769,13.321289345942152,-0.9444822757111576,392.09732974466743,412.09732974466743,3.573609947374472,6.165799932383938,-1.0352220902419325,12.21163636363636,-1.1036527777777765,2.1668306220095648,9.53125,4.5,218.00394126039652,7,4,0,1,1,2,3,1,7,3,4,0,5,2,2,0,5,2,2,0,4,1,1,0,4,1,1,0,3,0,0,0,1,0,0,0
15,joint,AVAUSDT,3,1,2,0,0.3333333333333333,0.06149194402093078,0.7923404011921757,0.3333333333333333,0.9568344513457804,2.870503354037341,-1.0833599999999992,122.282559160672,142.28255916067198,2.2724249140210278,5.126434782608775,-1.127965714285717,5.126434782608775,-1.1725714285714344,2.255931428571434,12.5,11.5,148.771021992236,3,2,0,1,0,1,1,0,2,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
15,joint,AVAXUSDT,5,1,4,0,0.2,0.03622410822563066,0.6244653729700049,0.2,-0.7961053603800234,-3.980526801900117,-1.1259504132231395,-85.2162288378636,-65.21622883786361,0.1650256412263814,0.7867175572519134,-1.1918110897880076,0.7867175572519134,-1.2651249999999945,3.980526801900117,5.3,5.5,158.792650918634,5,4,0,0,0,4,4,0,5,4,4,0,4,3,3,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,joint,AVNTUSDT,5,0,5,0,0.0,0.0,0.43448246865939283,0.0,-0.9967121835395341,-4.9835609176976705,-1.0958124999999983,-189.8094967335452,-169.8094967335452,0.0,,-0.9967121835395341,-0.498489552238803,-1.181153846153847,4.9835609176976705,4.6,2.5,208.74103065883799,4,4,0,0,0,3,4,0,5,4,5,0,2,1,2,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,joint,AWEUSDT,5,0,5,0,0.0,0.0,0.43448246865939283,0.0,-1.1721017896537045,-5.860508948268523,-1.1489000000000027,-144.5953113028674,-124.59531130286742,0.0,,-1.1721017896537045,-1.1356170212765964,-1.2791818181818146,5.860508948268523,3.1,2.75,134.318334452651,5,5,0,0,0,3,3,0,4,4,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,joint,AXLUSDT,13,3,10,0,0.23076923076923078,0.08179528654269594,0.5025637616051964,0.23076923076923078,-0.2694831734176923,-3.5032812544299996,-1.112074074074073,-20.397173678436783,-0.39717367843676443,0.690239393618735,2.6021199155296,-1.13096410010188,3.5467578947368756,-1.2370322580645146,11.3096410010188,9.0,6.0,141.542816702051,12,9,0,0,0,4,5,0,10,6,7,0,7,3,4,0,5,1,2,0,3,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0
15,joint,AXSUSDT,5,1,4,0,0.2,0.03622410822563066,0.6244653729700049,0.2,-0.29739536639034403,-1.48697683195172,-1.0935960591133027,-91.0390585348246,-71.0390585348246,0.6243314576635658,2.4712380952381148,-0.9895537317974588,2.4712380952381148,-1.1721649484536087,2.8202868696358774,14.15,11.5,145.003129563946,4,3,0,0,0,2,3,0,4,2,3,0,3,1,2,0,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
15,joint,AZTECUSDT,3,1,2,0,0.3333333333333333,0.06149194402093078,0.7923404011921757,0.3333333333333333,-0.5025979674796748,-1.5077939024390243,-1.0722439024390262,-44.99522435726132,-24.99522435726135,0.36813085162925846,0.8784500000000047,-1.1931219512195144,0.8784500000000047,-1.3140000000000027,1.5077939024390243,3.3333333333333335,4.0,276.83997299122103,3,2,0,0,0,1,1,0,3,2,2,0,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,joint,B2USDT,5,3,2,0,0.6,0.23072427940911855,0.8823792268590028,0.6,0.07912059021674495,0.39560295108372473,0.3134358974358989,76.09998783824878,96.09998783824878,1.179020057746217,0.8684758942719891,-1.1049123658661213,1.5101104294478556,-1.1103684210526314,2.2098247317322426,16.25,4.5,201.09332292073302,5,2,0,0,0,1,1,0,4,1,1,1,3,0,0,0,3,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
15,joint,BABYUSDT,4,2,2,0,0.5,0.15003898774401986,0.8499610122559802,0.5,1.6183734848484939,6.473493939393975,1.5570500000000196,332.4326692361068,352.4326692361068,4.0005913386446315,4.315450000000017,-1.0787030303030294,4.439999999999996,-1.0806060606060597,1.0806060606060597,21.3125,4.625,249.060150375939,4,2,0,0,0,2,2,0,4,2,2,0,3,1,1,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
15,joint,BANANAS31USDT,2,0,2,0,0.0,0.0,0.6576197760453506,0.0,-1.0959548425430767,-2.1919096850861535,-1.0959548425430767,-228.55476202992548,-208.55476202992548,0.0,,-1.0959548425430767,-1.0936209150326772,-1.0982887700534762,2.1919096850861535,14.375,14.375,208.554762029926,2,2,0,0,0,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,joint,BANANAUSDT,6,0,6,0,0.0,0.0,0.39033429165637346,0.0,-1.1458096247861056,-6.874857748716634,-1.1606616407982282,-176.40947690579617,-156.40947690579617,0.0,,-1.1458096247861056,-1.07818367346939,-1.1971666666666632,6.874857748716634,3.0,2.25,125.1466265175355,6,6,0,0,0,4,4,0,6,6,6,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,joint,BANDUSDT,6,2,4,0,0.3333333333333333,0.09677141021353453,0.7000066870052566,0.3333333333333333,-0.24017909211531138,-1.4410745526918682,-1.11173529411765,-46.826721915275165,-26.82672191527517,0.685988547255873,1.57408373205743,-1.147310504201682,2.3118947368421363,-1.2245714285714302,2.528397860962574,14.916666666666666,5.5,132.630248027409,6,4,0,0,0,2,2,0,6,4,4,0,2,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15,joint,BANKUSDT,7,3,4,0,0.42857142857142855,0.15821985399244537,0.7495416372469643,0.42857142857142855,0.23904142407991355,1.673289968559395,-1.0279267548321471,-27.289199889361253,-7.289199889361287,1.3892561027126753,1.9906588355147223,-1.074671634496193,4.100044444444453,-1.129963636363635,2.455115163845746,13.321428571428571,10.0,272.40533914464504,7,4,0,0,0,4,4,0,7,4,4,0,5,2,2,0,5,2,2,0,3,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0
15,joint,BANUSDT,3,1,2,0,0.3333333333333333,0.06149194402093078,0.7923404011921757,0.6666666666666666,-0.2870497778417022,-0.8611493335251067,-0.0133541666666659,-29.48926233623267,-9.489262336233002,0.2861016630351736,0.3451139240506499,-0.6031316287878783,0.3451139240506499,-1.1929090909090907,1.2062632575757566,17.416666666666668,9.5,107.220412595003,3,2,1,0,0,2,2,0,3,2,2,0,2,1,1,0,2,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15,joint,BARDUSDT,7,2,5,0,0.2857142857142857,0.08221892324928332,0.6410655504689458,0.2857142857142857,-0.08819755799756088,-0.6173829059829261,-1.1185000000000012,-39.285277928586574,-19.28527792858643,0.8907135291288388,2.5159166666666586,-1.1298432478632485,2.8778333333333177,-1.163333333333337,2.2818333333333385,8.857142857142858,1.75,136.882129277566,7,5,0,0,0,5,5,1,7,5,5,0,4,2,2,0,4,2,2,0,3,1,1,0,3,1,1,0,1,0,0,0,0,0,0,0
15,joint,BASEDUSDT,8,1,7,0,0.125,0.022417491199971912,0.47088818505608376,0.125,-0.22932628407857386,-1.8346102726285909,-1.0891261487050965,-107.42441833885412,-87.42441833885414,0.7229024549739581,4.7862000000000355,-0.9458300389469467,4.7862000000000355,-1.1240176991150468,3.730909091252233,8.15625,7.375,202.58186832400847,6,5,0,0,0,4,6,0,8,5,7,0,4,1,3,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
15,joint,BASUSDT,5,1,4,0,0.2,0.03622410822563066,0.6244653729700049,0.4,-0.587302677696128,-2.93651338848064,-0.7518458244111339,-74.94522932661098,-54.9452293266112,0.06895936016715107,0.2174986522911103,-0.7885030101929376,0.2174986522911103,-1.2124382470119537,3.119789818549527,6.25,7.25,128.612609948998,4,3,1,0,0,2,3,0,5,3,4,0,4,2,3,0,4,2,3,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15,joint,BATUSDT,8,2,6,0,0.25,0.07147921209795555,0.5907245720727483,0.25,-0.581419537104912,-4.651356296839296,-1.1245094068460952,-74.96089651419062,-54.96089651419062,0.29350709556318477,0.9661852713178445,-1.0972878065791642,1.1082000000000278,-1.1985925925925998,4.651356296839297,18.6875,7.625,129.003405815309,7,5,0,0,0,5,6,0,8,5,6,0,8,5,6,0,7,4,5,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15,joint,BBUSDT,4,0,4,0,0.0,0.0,0.4898908403969213,0.0,-1.077407977103885,-4.30963190841554,-1.0766198757763967,-301.2752132466468,-281.27521324664673,0.0,,-1.077407977103885,-1.0479215686274523,-1.1084705882352943,4.30963190841554,14.0625,11.0,261.685232703377,4,4,0,0,0,4,4,0,4,4,4,0,2,2,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,joint,BCHUSDT,4,0,4,0,0.0,0.0,0.4898908403969213,0.0,-1.1680233413535626,-4.67209336541425,-1.1625096914556972,-151.79837413567174,-131.79837413567176,0.0,,-1.1680233413535626,-1.1043012552301243,-1.242772727272731,4.67209336541425,7.0,5.0,126.52983679452599,4,4,0,0,0,2,2,1,3,3,3,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15,joint,BEAMXUSDT,10,2,8,0,0.2,0.05668215093776685,0.5098375308778678,0.2,0.7651443481958377,7.651443481958377,-1.0974462474645008,143.4088513712303,163.4088513712303,1.8863589832346268,8.141943287036998,-1.0790553865144523,15.150074074074002,-1.180250000000003,5.334176580247721,9.025,5.625,184.24365971974547,9,7,0,1,1,6,7,0,10,7,8,0,6,4,4,0,2,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0
15,joint,BEATUSDT,10,3,7,0,0.3,0.10779126655639398,0.6032218546540291,0.3,-0.4397000179786582,-4.397000179786582,-1.0319635258358644,-174.26827642840692,-154.26827642840692,0.39726943505068735,0.9660445749854443,-1.042161986391845,1.6573899848254958,-1.0693888888888898,6.249138097615034,11.925,5.75,461.12181306364295,10,7,0,0,0,7,7,0,10,7,7,0,5,2,2,0,4,1,1,0,4,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
15,joint,BELUSDT,8,2,6,0,0.25,0.07147921209795555,0.5907245720727483,0.25,0.38067873549620446,3.0454298839696357,-1.146963513682373,57.850681161182365,77.85068116118248,1.431131990650465,5.054614627015013,-1.177299895010065,8.53312230215835,-1.327322580645167,3.4836100473703144,13.625,3.375,128.3198219816385,8,6,0,1,0,4,4,0,8,6,6,0,5,3,3,0,4,2,2,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0
15,joint,BERAUSDT,3,1,2,0,0.3333333333333333,0.06149194402093078,0.7923404011921757,0.3333333333333333,-0.6650423499361374,-1.9951270498084122,-1.0694222222222225,-148.68428028644868,-128.68428028644868,0.09302803222633796,0.2046400000000147,-1.0998835249042134,0.2046400000000147,-1.1303448275862042,1.9951270498084122,7.666666666666667,3.75,173.370319001385,3,2,0,0,0,1,1,0,3,2,2,0,2,1,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,joint,BICOUSDT,6,2,4,0,0.3333333333333333,0.09677141021353453,0.7000066870052566,0.3333333333333333,-0.20979130332035142,-1.2587478199221085,-1.0485335922330101,-88.99481600486901,-68.994816004869,0.7050609464613187,1.5045378335324595,-1.0669558717467569,2.3493225806451656,-1.1142857142857117,3.211352898751732,11.875,4.125,354.7149122807,6,4,0,0,0,3,3,0,6,4,4,0,2,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
15,joint,BIGTIMEUSDT,5,2,3,0,0.4,0.11762077314099711,0.7692757205908813,0.4,-0.21180782919077465,-1.0590391459538733,-1.1304337349397608,51.39077007509361,71.3907700750938,0.7076794872093677,1.281915306915301,-1.2076232532614917,1.818881118881106,-1.284521739130433,1.5933985257045462,16.7,7.5,149.433962264151,5,3,0,0,0,2,2,0,5,3,3,0,4,2,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15,joint,BIOUSDT,9,1,8,0,0.1111111111111111,0.01989088741690992,0.4349997083707909,0.1111111111111111,-0.8576385894843694,-7.718747305359325,-1.103387755102039,-143.649913567006,-123.649913567006,0.06126076481295161,0.5037142857142886,-1.0278076988842018,0.5037142857142886,-1.1661428571428547,7.718747305359325,5.666666666666667,5.0,193.446506119225,8,7,0,0,0,3,4,0,8,6,7,0,3,1,2,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,joint,BIRBUSDT,9,2,7,0,0.2222222222222222,0.06322510654056959,0.5474110333077882,0.2222222222222222,-0.581663614931588,-5.234972534384292,-1.0807819548872193,-139.5756855094648,-119.57568550946478,0.26836525062215577,0.9600997747747807,-1.0221674405619792,1.5926499999999966,-1.1536623376623427,5.673960196721947,9.38888888888889,6.75,201.763309596471,8,6,0,0,0,5,6,2,9,6,7,0,7,4,5,0,6,3,4,0,4,2,2,0,2,0,0,0,1,0,0,0,0,0,0,0
15,joint,BLESSUSDT,10,5,5,0,0.5,0.23659308901147935,0.7634069109885206,0.5,4.818000876632466,48.18000876632466,-0.34468726802328964,989.0710958851741,1009.0710958851739,10.128232425712113,10.691628002014092,-1.0556262487491608,49.35325405405423,-1.111183908045975,3.8361227331075014,16.25,8.125,321.533121659666,10,5,0,1,1,4,4,0,9,4,4,1,8,3,3,0,7,2,2,0,5,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0
15,joint,BLUAIUSDT,7,1,6,0,0.14285714285714285,0.025679624057823897,0.5131278321392249,0.14285714285714285,-0.7310255906473504,-5.117179134531453,-1.1009508196721314,-137.79693955194912,-117.79693955194914,0.24088166993231971,1.6237714285714342,-1.1234917605171477,1.6237714285714342,-1.1974999999999976,5.117179134531453,6.107142857142857,3.0,163.5819061516,7,6,0,0,0,5,5,0,7,6,6,0,3,2,2,0,2,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
15,joint,BLURUSDT,6,3,3,0,0.5,0.18761630498040816,0.8123836950195918,0.5,0.4975462790652272,2.985277674391363,0.22965413533834306,70.70153493096284,90.70153493096284,2.110169045774077,1.8914358329842544,-0.8963432748538,3.117090909091003,-1.1760999999999984,2.6890298245614006,13.208333333333334,13.5,161.96077539133498,5,2,0,0,0,1,2,0,6,2,3,0,4,1,1,0,3,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
15,joint,BMTUSDT,8,6,2,0,0.75,0.40927542792725174,0.9285207879020445,0.75,5.073106767045721,40.58485413636577,1.0487565217391381,867.3700282984464,887.3700282984464,32.72921687736804,6.977325756779739,-0.6395502021563336,24.859655172413778,-1.0598928571428587,1.2791004043126684,15.5625,15.25,207.54613120168352,8,2,0,2,2,2,2,0,8,2,2,0,7,1,1,0,7,1,1,0,7,1,1,0,5,0,0,0,2,0,0,0,2,0,0,0
15,joint,BNBUSDT,4,2,2,0,0.5,0.15003898774401986,0.8499610122559802,0.5,1.8495514600199903,7.398205840079961,0.8517737165001352,35.168032261723496,55.168032261723496,4.164585705414591,4.868008825704293,-1.1689059056643125,6.90507964601774,-1.2104212389380502,1.2104212389380502,24.0,14.5,100.73504477984702,4,2,0,1,0,2,2,1,4,2,2,0,3,1,1,0,3,1,1,0,3,1,1,0,2,0,0,0,1,0,0,0,1,0,0,0
15,joint,BNTUSDT,4,4,0,0,1.0,0.5101091596030786,0.9999999999999999,1.0,1.8019749999999597,7.207899999999839,1.3327999999999898,110.706974459557,130.706974459557,,1.8019749999999597,,4.305999999999865,0.2362999999999941,0.0,21.75,22.875,74.446294612337,3,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0
15,joint,BOMEUSDT,6,2,4,0,0.3333333333333333,0.09677141021353453,0.7000066870052566,0.3333333333333333,-0.46014314245398086,-2.7608588547238853,-1.0562226210872696,-131.25635459484033,-111.25635459484033,0.3574183910508816,0.767825997531877,-1.0741277124469097,1.422267379679151,-1.1107770700636916,4.296510849787639,14.333333333333334,11.375,291.8142168611555,6,4,0,0,0,4,4,1,6,4,4,0,4,2,2,0,3,1,1,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
15,joint,BRETTUSDT,8,1,7,0,0.125,0.022417491199971912,0.47088818505608376,0.125,-0.6697131641461768,-5.357705313169414,-1.0871261635638305,-169.1739981217245,-149.1739981217245,0.2323844287832591,1.6219672131147531,-0.9970960751834524,1.6219672131147531,-1.1531153846153848,5.42323021859186,11.90625,10.375,223.5360186566525,7,6,0,0,0,4,5,0,8,6,7,0,4,2,3,0,4,2,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15,joint,BREVUSDT,5,0,5,0,0.0,0.0,0.43448246865939283,0.0,-1.1521835319019078,-5.7609176595095395,-1.1302831858407094,-174.77228508626823,-154.77228508626823,0.0,,-1.1521835319019078,-1.081090909090909,-1.27123076923077,5.7609176595095395,6.0,4.0,153.51175112077001,5,5,0,0,0,4,4,0,5,5,5,0,2,2,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,joint,BROCCOLI714USDT,7,1,6,0,0.14285714285714285,0.025679624057823897,0.5131278321392249,0.14285714285714285,-0.5789958496772076,-4.052970947740453,-1.060474576271185,-204.82680223779496,-184.826802237795,0.3711962947219431,2.392555555555564,-1.074254417216003,2.392555555555564,-1.1523333333333377,4.217841818611326,16.714285714285715,17.75,295.924064768283,7,6,0,0,0,5,5,0,7,6,6,0,6,5,5,0,4,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15,joint,BROCCOLIF3BUSDT,7,3,4,0,0.42857142857142855,0.15821985399244537,0.7495416372469643,0.42857142857142855,0.2533149975859643,1.7732049831017502,-1.1132500000000023,132.01594835177156,152.01594835177164,1.3916797255845852,2.100128636651751,-1.1317952317133761,3.2743489932885916,-1.1609647058823491,3.366216220971155,19.142857142857142,12.75,176.600441501104,7,4,0,0,0,4,4,1,7,4,4,0,5,2,2,0,5,2,2,0,4,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0
15,joint,BRUSDT,3,1,2,0,0.3333333333333333,0.06149194402093078,0.7923404011921757,0.3333333333333333,0.6543323457736703,1.9629970373210108,-1.0717902097902088,163.14811642172768,183.14811642172768,1.891453561117409,4.165015317286661,-1.1010091399828252,4.165015317286661,-1.1302280701754417,2.2020182799656505,11.833333333333334,9.5,230.878043851671,3,2,0,0,0,1,1,0,3,2,2,0,2,1,1,0,2,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
15,joint,BSBUSDT,7,2,5,0,0.2857142857142857,0.08221892324928332,0.6410655504689458,0.2857142857142857,-0.4617296836825254,-3.232107785777678,-1.0624011627906975,-172.23864606838302,-152.23864606838302,0.4032547162000841,1.0920594961240342,-1.0832453556051493,1.7833023255813991,-1.1525211267605626,3.6329244524443474,10.071428571428571,2.0,240.934533949866,7,5,0,0,0,4,4,0,7,5,5,0,4,2,2,1,2,0,0,1,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
15,joint,BSVUSDT,7,2,5,0,0.2857142857142857,0.08221892324928332,0.6410655504689458,0.2857142857142857,0.11792522477522176,0.8254765734265523,-1.1147272727272757,-34.26172210636015,-14.261722106360144,1.1629022629065229,2.9463942307692204,-1.013462377622378,4.927249999999979,-1.2531999999999963,3.50903838383838,13.357142857142858,5.0,152.22482435597001,6,4,0,0,0,2,3,0,5,2,3,0,4,1,2,0,3,0,1,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
15,joint,BTCDOMUSDT,3,0,3,0,0.0,0.0,0.5614970356393196,0.3333333333333333,-1.5967794806300653,-4.790338441890196,-1.9519310344828111,-32.58120185957467,-12.581201859574998,0.0,,-1.5967794806300653,-0.8469999999999741,-1.9914074074074104,4.790338441890196,3.0833333333333335,3.5,20.173341303047998,3,3,1,0,0,2,2,0,3,3,3,0,2,2,2,0,2,2,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15,joint,BTCUSDT,6,2,4,0,0.3333333333333333,0.09677141021353453,0.7000066870052566,0.3333333333333333,0.11271073659938546,0.6762644195963128,-0.9601520821547134,-2.835991447016833,17.164008552983166,1.1532397320664884,2.5446892510976404,-1.103278520649742,2.982345952023945,-1.2729645603477084,2.4826216572084574,12.916666666666666,16.625,93.183449373533,5,3,0,0,0,2,3,0,6,3,4,0,5,2,3,0,3,1,1,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
15,joint,BTRUSDT,7,2,5,0,0.2857142857142857,0.08221892324928332,0.6410655504689458,0.2857142857142857,-0.4372787821922608,-3.0609514753458256,-1.0744897959183666,-18.532813878287698,1.4671861217123063,0.44357615676732437,1.220081694915261,-1.1002229730352695,1.2602033898305112,-1.140222222222223,3.3641200187529314,8.642857142857142,3.25,249.875062468764,7,5,0,0,0,4,4,0,6,4,4,1,4,2,2,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
