timeframe_min,arm,view,matched,target_net_bp,control_net_bp,control_win_rate,weeks,mean_excess_bp,ci_low_bp,ci_high_bp,p_one_sided,minimum_p_resolution,side,month,week,period,symbol,p_holm_primary_four
15,v9_both,symbols,6,-87.64217603772501,-90.60788880500682,0.16666666666666666,5,2.9657127672818304,-67.13613280530971,119.96847860039023,0.5,0.03125,,,,,JELLYJELLYUSDT,
15,v9_both,symbols,10,-82.12538949955429,-9.097360848272105,0.3,5,-73.02802865128221,-214.54148387332557,122.76778077724114,0.6875,0.03125,,,,,JOEUSDT,
15,v9_both,symbols,8,22.865240099559493,-68.08448932138525,0.25,4,90.94972942094475,39.704297564621335,124.57020895899157,0.0625,0.0625,,,,,JSTUSDT,
15,v9_both,symbols,12,-52.78123432891641,117.15964088949876,0.4166666666666667,8,-169.9408752184152,-515.4255284373121,54.15368505583425,0.86328125,0.00390625,,,,,JTOUSDT,
15,v9_both,symbols,12,130.37903073738116,195.46486144869593,0.4166666666666667,7,-65.08583071131474,-301.1030832064161,255.42215516249058,0.640625,0.0078125,,,,,JUPUSDT,
15,v9_both,symbols,9,-1.1341497230813375,15.696365320239007,0.3333333333333333,5,-16.830515043320343,-256.0793406622393,359.8125703002358,0.59375,0.03125,,,,,KAIAUSDT,
15,v9_both,symbols,10,-51.18062225694191,19.8859956454485,0.4,5,-71.0666179023904,-201.6896962716904,-18.17725337929238,0.96875,0.03125,,,,,KAITOUSDT,
15,v9_both,symbols,10,36.9912414069414,124.722578910108,0.5,7,-87.73133750316661,-360.43437091273057,65.05029997304992,0.7265625,0.0078125,,,,,KASUSDT,
15,v9_both,symbols,14,-98.99396299875264,-53.08166494086221,0.14285714285714285,9,-45.912298057890425,-194.39721427064555,238.0836934370309,0.640625,0.001953125,,,,,KATUSDT,
15,v9_both,symbols,23,-60.295210321399914,29.672109623875123,0.21739130434782608,8,-89.96731994527504,-149.11072795483187,-19.485769009069692,0.9921875,0.00390625,,,,,KAVAUSDT,
15,v9_both,symbols,10,119.66722929863593,100.43136645641863,0.3,6,19.2358628422173,-159.03051318017225,347.2274464180955,0.453125,0.015625,,,,,KERNELUSDT,
15,v9_both,symbols,10,-116.15107386939401,-114.13409839263049,0.1,7,-2.016975476763508,-125.78045730015309,196.1404220464896,0.5078125,0.0078125,,,,,KGENUSDT,
15,v9_both,symbols,14,-6.47949576573207,-95.89154880566606,0.14285714285714285,7,89.412053039934,-127.87809259460742,341.6560126809138,0.2578125,0.0078125,,,,,KITEUSDT,
15,v9_both,symbols,14,-27.99240686174,314.15546660877027,0.35714285714285715,9,-342.1478734705105,-1171.1464582586427,75.09289025233636,0.861328125,0.001953125,,,,,KMNOUSDT,
15,v9_both,symbols,11,25.04578717660818,-38.59579207009854,0.2727272727272727,7,63.64157924670673,-45.00702872526462,257.44805708538894,0.3125,0.0078125,,,,,KNCUSDT,
15,v9_both,symbols,14,17.910421364365785,419.68464370046274,0.5,6,-401.774222336097,-862.0890614750336,-28.208978038869343,0.9375,0.015625,,,,,KOMAUSDT,
15,v9_both,symbols,11,-112.61295188388463,-53.41734599699237,0.2727272727272727,6,-59.19560588689229,-203.48552256850851,-5.676944088269946,0.953125,0.015625,,,,,KSMUSDT,
15,v9_both,symbols,9,303.7178710517885,85.18549241527082,0.1111111111111111,6,218.53237863651773,28.850283616350904,470.77892427300634,0.0625,0.015625,,,,,LABUSDT,
15,v9_both,symbols,8,76.19738950566452,-44.10082096868911,0.375,5,120.29821047435365,-75.63640399851641,492.5357831676352,0.21875,0.03125,,,,,LAUSDT,
15,v9_both,symbols,20,-41.09168202127245,-16.890449574747645,0.15,7,-24.201232446524827,-104.19933202309552,87.55964621839688,0.6875,0.0078125,,,,,LAYERUSDT,
15,v9_both,symbols,11,53.778245245840004,-134.96329293480403,0.09090909090909091,8,188.74153818064403,-26.41101445156025,442.40099666094187,0.08203125,0.00390625,,,,,LDOUSDT,
15,v9_both,symbols,12,114.26043484226732,-17.904286619692076,0.25,6,132.16472146195943,-193.48441272713342,497.4370661996291,0.296875,0.015625,,,,,LIGHTUSDT,
15,v9_both,symbols,10,-125.47540876083622,-86.2141988605179,0.1,7,-39.261209900318306,-155.34761852232276,60.18566580964601,0.7109375,0.0078125,,,,,LINEAUSDT,
15,v9_both,symbols,9,-0.9843009601548923,29.09838894920399,0.2222222222222222,5,-30.0826899093589,-108.04455984432884,129.78799435883857,0.6875,0.03125,,,,,LINKUSDT,
15,v9_both,symbols,12,56.43699043302694,-23.90743954129492,0.3333333333333333,5,80.34442997432184,-222.2683286478955,856.4319645916576,0.4375,0.03125,,,,,LISTAUSDT,
15,v9_both,symbols,10,-30.679390484996496,-199.73311048125282,0.0,6,169.0537199962563,20.452138455821814,367.91372251016696,0.046875,0.015625,,,,,LITUSDT,
15,v9_both,symbols,10,-132.7088622112751,-35.098962983494104,0.4,6,-97.60989922778101,-177.3139861392348,-24.27162220541853,0.96875,0.015625,,,,,LPTUSDT,
15,v9_both,symbols,10,169.3139899074341,-41.763956093469005,0.3,6,211.0779460009031,38.68137838976235,597.5935120837837,0.03125,0.015625,,,,,LQTYUSDT,
15,v9_both,symbols,11,-112.92104681060255,-37.267341785799466,0.36363636363636365,7,-75.65370502480307,-152.46950857646553,14.59905288164455,0.890625,0.0078125,,,,,LSKUSDT,
15,v9_both,symbols,5,37.441125407559795,-51.1174460678074,0.4,4,88.55857147536719,-36.1139636697,171.673594905412,0.25,0.0625,,,,,LTCUSDT,
15,v9_both,symbols,11,-11.54554152283573,-153.35194537114637,0.18181818181818182,6,141.80640384831065,18.983688443060636,352.4734311194144,0.078125,0.015625,,,,,LUMIAUSDT,
15,v9_both,symbols,10,-19.589127563418607,-42.45642564159111,0.1,6,22.867298078172503,-120.55588492309624,179.72897126606935,0.453125,0.015625,,,,,LUNA2USDT,
15,v9_both,symbols,14,-36.52011007875221,-64.86237822686715,0.14285714285714285,8,28.34226814811493,-132.9448235685212,336.8065231113748,0.3828125,0.00390625,,,,,LYNUSDT,
15,v9_both,symbols,11,-9.605124023355446,-77.83865885173935,0.18181818181818182,6,68.2335348283839,-25.372710060065007,175.35328605248114,0.140625,0.015625,,,,,MAGICUSDT,
15,v9_both,symbols,10,-318.54504239179926,183.77374377758866,0.5,5,-502.31878616938803,-827.9482951444395,-6.083231538695259,0.90625,0.03125,,,,,MAGMAUSDT,
15,v9_both,symbols,10,-57.2446149591682,-50.67419043437629,0.1,5,-6.570424524791906,-33.10554364614234,20.84640532686266,0.6875,0.03125,,,,,MANAUSDT,
15,v9_both,symbols,8,-79.09860122986251,-104.58839078645175,0.125,7,25.48978955658925,-59.34680895863215,101.45317984499698,0.3828125,0.0078125,,,,,MANTAUSDT,
15,v9_both,symbols,9,-90.66270139756233,42.81918503500834,0.5555555555555556,6,-133.48188643257066,-222.9572871789884,-59.26727567270146,0.984375,0.015625,,,,,MANTRAUSDT,
15,v9_both,symbols,6,-161.445240595266,1.056910417525994,0.5,3,-162.50215101279198,-187.23940944252396,-49.64718436339097,1.0,0.125,,,,,MASKUSDT,
15,v9_both,symbols,10,18.34299276221792,52.304225301726106,0.5,7,-33.96123253950822,-141.80257819225884,83.59823296292438,0.71875,0.0078125,,,,,MAVIAUSDT,
15,v9_both,symbols,13,12.473043218393313,14.381354592806389,0.5384615384615384,6,-1.9083113744130829,-154.34608567228273,215.02232968796238,0.515625,0.015625,,,,,MAVUSDT,
15,v9_both,symbols,12,-168.087104188912,-76.32214715792841,0.25,6,-91.76495703098358,-145.44534121507314,-18.921959539036997,0.96875,0.015625,,,,,MEGAUSDT,
15,v9_both,symbols,13,-64.27908120071423,-77.83414027854286,0.23076923076923078,8,13.555059077828634,-87.26305915904084,141.7728947758108,0.40625,0.00390625,,,,,MELANIAUSDT,
15,v9_both,symbols,11,-96.03501476189754,3.792531761731813,0.18181818181818182,6,-99.82754652362938,-270.8880567709957,44.31443220319471,0.875,0.015625,,,,,MEMEUSDT,
15,v9_both,symbols,16,-122.62825084921488,-55.56545197707956,0.25,8,-67.06279887213532,-251.4359246062568,55.60601801325329,0.51953125,0.00390625,,,,,MERLUSDT,
15,v9_both,symbols,10,88.24955911848329,-70.7883772663839,0.2,7,159.0379363848672,41.78243209422089,372.13286606133147,0.0234375,0.0078125,,,,,METISUSDT,
15,v9_both,symbols,13,123.67739170115554,-24.713534406048073,0.3076923076923077,8,148.39092610720365,-64.5474632815488,429.18115694522027,0.14453125,0.00390625,,,,,METUSDT,
15,v9_both,symbols,12,144.2739983317017,27.889871564736254,0.3333333333333333,8,116.38412676696542,-31.436423614219642,301.5985684143064,0.1328125,0.00390625,,,,,MEUSDT,
15,v9_both,symbols,8,73.63210278935361,-52.88883100884962,0.25,7,126.52093379820326,-72.10300261593667,409.57933394905484,0.1953125,0.0078125,,,,,MEWUSDT,
15,v9_both,symbols,7,-97.56858361452971,-99.16129069572085,0.0,6,1.5927070811911466,-82.18246345297433,86.00074951897318,0.5,0.015625,,,,,MINAUSDT,
15,v9_both,symbols,9,-61.349054776188986,-68.59583361412369,0.2222222222222222,5,7.2467788379346665,-72.32368290279399,128.09825219994332,0.46875,0.03125,,,,,MIRAUSDT,
15,v9_both,symbols,7,81.40893692339058,-33.82968199359186,0.14285714285714285,5,115.23861891698242,-97.16682280586731,554.7661867331683,0.4375,0.03125,,,,,MITOUSDT,
15,v9_both,symbols,12,-98.19861390275751,-67.58169734896278,0.25,6,-30.616916553794738,-231.84430396474212,334.65298575745175,0.578125,0.015625,,,,,MMTUSDT,
15,v9_both,symbols,11,230.55392362242418,-35.228700796625546,0.36363636363636365,7,265.7826244190497,-24.29669213910736,702.1098384945786,0.140625,0.0078125,,,,,MOCAUSDT,
15,v9_both,symbols,10,-87.4704369441422,-137.046304469754,0.2,6,49.57586752561181,-100.32505742464572,126.34721518546414,0.3125,0.015625,,,,,MONUSDT,
15,v9_both,symbols,14,93.80855747853464,-132.09190833023808,0.0,6,225.9004658087727,-17.981335803881787,731.1926941736615,0.171875,0.015625,,,,,MOODENGUSDT,
15,v9_both,symbols,13,-101.1046253532227,-9.014231724318844,0.3076923076923077,6,-92.09039362890381,-296.1987010014125,168.1550894687131,0.703125,0.015625,,,,,MORPHOUSDT,
15,v9_both,symbols,12,94.23588263838178,198.8077810481194,0.4166666666666667,7,-104.57189840973767,-404.13035632147836,221.5494089831438,0.7421875,0.0078125,,,,,MOVEUSDT,
15,v9_both,symbols,14,-115.86401093534043,-29.766591196973927,0.2857142857142857,7,-86.0974197383665,-348.6151415649998,231.186574639135,0.640625,0.0078125,,,,,MOVRUSDT,
15,v9_both,symbols,8,-29.97781796442137,-63.35492948510149,0.25,6,33.37711152068012,-32.14616649815385,84.96322012632312,0.1875,0.015625,,,,,MTLUSDT,
15,v9_both,symbols,13,-19.93226546147454,214.56873266322555,0.23076923076923078,8,-234.50099812470003,-944.9257759676134,174.5913560538922,0.76953125,0.00390625,,,,,MUBARAKUSDT,
15,v9_both,symbols,11,81.56162792529408,-127.64091212156518,0.09090909090909091,5,209.20254004685924,22.654172710485998,529.0991725109452,0.0625,0.03125,,,,,MUSDT,
15,v9_both,symbols,9,-174.85854840756434,-46.67253270083344,0.4444444444444444,5,-128.1860157067309,-238.53059228754663,-55.22772779292037,1.0,0.03125,,,,,MYXUSDT,
15,v9_both,symbols,19,-6.291547325542548,133.37725649615473,0.47368421052631576,8,-139.66880382169728,-262.1243905369763,44.206155796360164,0.91015625,0.00390625,,,,,NAORISUSDT,
15,v9_both,symbols,8,-10.825210005811126,-148.712506360688,0.0,6,137.88729635487687,-28.482147201833552,345.3415092214298,0.125,0.015625,,,,,NEARUSDT,
15,v9_both,symbols,13,-165.0734864364867,-53.463498700176615,0.3076923076923077,8,-111.60998773631007,-225.0638320476654,-46.92040438320055,0.99609375,0.00390625,,,,,NEIROUSDT,
15,v9_both,symbols,12,153.81999512558215,144.57445725020494,0.08333333333333333,7,9.245537875377249,-26.175182886480908,76.5939260991384,0.484375,0.0078125,,,,,NEOUSDT,
15,v9_both,symbols,7,-107.09357660569401,-126.54820855576386,0.0,4,19.454631950069857,-23.790831017256806,127.5682893683865,0.3125,0.0625,,,,,NEWTUSDT,
15,v9_both,symbols,12,17.607526900818936,-68.11821960757051,0.16666666666666666,5,85.72574650838942,-145.98409098183586,253.34344436811327,0.3125,0.03125,,,,,NIGHTUSDT,
15,v9_both,symbols,12,26.30261032216316,253.88964155186267,0.3333333333333333,7,-227.5870312296995,-639.3598162992892,148.3505832246195,0.8359375,0.0078125,,,,,NILUSDT,
15,v9_both,symbols,12,-1.846523445837982,-60.19130288847441,0.16666666666666666,6,58.34477944263642,-146.17930793668248,357.2563854911002,0.375,0.015625,,,,,NMRUSDT,
15,v9_both,symbols,14,-59.33126259144121,-39.312232463244925,0.14285714285714285,7,-20.019030128196274,-253.81109904169782,294.409943536392,0.71875,0.0078125,,,,,NOMUSDT,
15,v9_both,symbols,12,-6.4495290964126655,-102.07014895536476,0.08333333333333333,8,95.62061985895208,-49.75991718218651,323.6703230800401,0.15234375,0.00390625,,,,,NOTUSDT,
15,v9_both,symbols,11,-29.66753998220737,-55.98109234728827,0.36363636363636365,7,26.31355236508091,-134.79988988612922,344.0322330148806,0.4609375,0.0078125,,,,,NXPCUSDT,
15,v9_both,symbols,10,29.297022192399698,49.5629593859043,0.4,9,-20.2659371935046,-200.67407402940498,136.13705412296244,0.587890625,0.001953125,,,,,OGNUSDT,
15,v9_both,symbols,12,-21.018412236349747,-40.91923687258008,0.3333333333333333,8,19.90082463623033,-120.6359010154033,207.69676049657417,0.41015625,0.00390625,,,,,OGUSDT,
15,v9_both,symbols,9,-148.82918051771387,-19.290527687426227,0.3333333333333333,7,-129.53865283028767,-294.9051475740638,44.53362353032223,0.8671875,0.0078125,,,,,ONDOUSDT,
15,v9_both,symbols,15,-2.016051492774571,95.3944539820032,0.26666666666666666,6,-97.41050547477775,-159.8046694981447,10.864362654592705,0.9375,0.015625,,,,,ONEUSDT,
15,v9_both,symbols,11,-126.205351824839,10.371468983895358,0.36363636363636365,6,-136.57682080873437,-212.3542452978127,-17.477956972879962,0.9375,0.015625,,,,,ONGUSDT,
15,v9_both,symbols,7,-56.728446283782866,-88.83639678890857,0.14285714285714285,5,32.107950505125714,-107.01590561420399,166.2624499157766,0.375,0.03125,,,,,ONTUSDT,
15,v9_both,symbols,11,128.85092379285445,338.85389121289205,0.36363636363636365,6,-210.00296742003755,-688.6594283750766,311.42241902517287,0.765625,0.015625,,,,,ONUSDT,
15,v9_both,symbols,7,-106.06380926896999,-28.01868520080457,0.14285714285714285,3,-78.04512406816544,-105.881221093649,-20.30855543887201,1.0,0.125,,,,,OPENUSDT,
15,v9_both,symbols,14,-125.79008171003946,-61.42664392269772,0.2857142857142857,8,-64.36343778734175,-145.6435402999564,29.567472945311906,0.859375,0.00390625,,,,,OPGUSDT,
15,v9_both,symbols,9,78.26618225439103,-32.99824810447134,0.3333333333333333,4,111.26443035886233,-66.56991759173884,466.9331262600646,0.25,0.0625,,,,,OPNUSDT,
15,v9_both,symbols,9,-194.24332982861733,-35.63443073552545,0.2222222222222222,6,-158.6088990930919,-404.86196636391566,-44.29792583360987,0.984375,0.015625,,,,,OPUSDT,
15,v9_both,symbols,14,9.239830642332,87.8059388712664,0.42857142857142855,6,-78.56610822893444,-113.90776662815459,-10.70585067415013,0.96875,0.015625,,,,,ORCAUSDT,
15,v9_both,symbols,13,-33.47606517858191,-85.42176350540876,0.07692307692307693,6,51.94569832682684,-139.0402966275587,196.1518739676902,0.296875,0.015625,,,,,ORDERUSDT,
15,v9_both,symbols,11,-133.3119415859258,-171.3287751336545,0.0,5,38.016833547728645,-32.8755436380183,174.01368179244196,0.3125,0.03125,,,,,ORDIUSDT,
15,v9_both,symbols,17,-27.56318794786523,-71.47651771209742,0.17647058823529413,8,43.91332976423217,-123.51385753592389,307.20835332689694,0.375,0.00390625,,,,,PARTIUSDT,
15,v9_both,symbols,3,-70.342457963988,5.913754650618665,0.3333333333333333,3,-76.25621261460665,-196.97592458387896,1.1591634546029987,0.875,0.125,,,,,PAXGUSDT,
15,v9_both,symbols,10,-26.7454645009339,-103.0643687260047,0.2,6,76.31890422507081,-27.448456902705765,252.788786565013,0.125,0.015625,,,,,PENDLEUSDT,
15,v9_both,symbols,13,1.775280855833929,-23.035187852468237,0.3076923076923077,8,24.81046870830216,-162.40448063401874,174.8999159797295,0.390625,0.00390625,,,,,PENGUUSDT,
15,v9_both,symbols,7,52.25062803672443,-95.77348777528185,0.14285714285714285,6,148.0241158120063,-331.5142499448121,860.1117660467205,0.453125,0.015625,,,,,PEOPLEUSDT,
15,v9_both,symbols,10,-195.1242851128098,133.25945570211277,0.3,5,-328.3837408149226,-988.0099620359201,11.705129347402545,0.875,0.03125,,,,,PHAUSDT,
15,v9_both,symbols,13,-12.223605371794552,-72.58415880984693,0.23076923076923078,7,60.36055343805238,-60.63854518167678,201.85450315160267,0.1875,0.0078125,,,,,PIEVERSEUSDT,
15,v9_both,symbols,16,-128.75616338177062,-39.16049328477025,0.3125,9,-89.59567009700038,-205.55625895289285,134.07702140921714,0.791015625,0.001953125,,,,,PIPPINUSDT,
15,v9_both,symbols,12,24.53893004207666,-57.36590791404042,0.08333333333333333,8,81.90483795611712,-186.01836409355386,486.471806645294,0.3203125,0.00390625,,,,,PIXELUSDT,
15,v9_both,symbols,12,-84.04250001669543,-98.54736635093691,0.08333333333333333,6,14.504866334241504,-157.09516322677098,179.2613463920602,0.4375,0.015625,,,,,PLAYUSDT,
15,v9_both,symbols,11,-88.416871497327,-90.63605353964027,0.18181818181818182,6,2.2191820423132897,-264.7704738190261,440.0424393195536,0.484375,0.015625,,,,,PLUMEUSDT,
15,v9_both,symbols,15,-106.58051650067188,-82.43284889731295,0.13333333333333333,8,-24.14766760335893,-189.43948838173,150.31001002480986,0.609375,0.00390625,,,,,PNUTUSDT,
15,v9_both,symbols,7,259.1355619128598,252.42629652898907,0.5714285714285714,6,6.709265383870867,-241.1780230195647,345.0153681712148,0.5,0.015625,,,,,POLUSDT,
15,v9_both,symbols,7,-11.872337928944432,-1.4530248672700066,0.2857142857142857,5,-10.419313061674425,-221.97265701161243,221.23296872358,0.5625,0.03125,,,,,POLYXUSDT,
15,v9_both,symbols,11,-103.76195303232072,6.023198737478818,0.36363636363636365,6,-109.78515176979954,-189.27896156311263,-25.82513971614579,0.96875,0.015625,,,,,POPCATUSDT,
15,v9_both,symbols,16,-98.89318781174757,44.61345821765432,0.4375,9,-143.50664602940185,-441.28175101389894,116.15572033093136,0.806640625,0.001953125,,,,,PORTALUSDT,
15,v9_both,symbols,9,-130.25147497087607,127.829538093531,0.5555555555555556,6,-258.0810130644071,-599.5813887730172,91.20319391683395,0.890625,0.015625,,,,,POWERUSDT,
15,v9_both,symbols,12,-111.65362869683094,-25.470303206378084,0.4166666666666667,7,-86.18332549045283,-115.2569459809319,-51.6847974885,1.0,0.0078125,,,,,POWRUSDT,
15,v9_both,symbols,6,186.61036665313983,-168.3253374210805,0.0,4,354.93570407422027,-119.41866643266434,1107.46042697447,0.25,0.0625,,,,,PRLUSDT,
15,v9_both,symbols,8,156.54157174552012,131.55872580156537,0.25,4,24.982845943954757,-242.7912085712404,233.39916984067702,0.375,0.0625,,,,,PROMPTUSDT,
15,v9_both,symbols,14,50.375516866711955,-66.11602544259614,0.35714285714285715,8,116.49154230930807,-132.09186457302164,520.0428012048625,0.32421875,0.00390625,,,,,PROMUSDT,
15,v9_both,symbols,13,-66.47468776653362,12.292836761573843,0.3076923076923077,7,-78.76752452810744,-183.0150025260365,33.61817617444438,0.84375,0.0078125,,,,,PROVEUSDT,
15,v9_both,symbols,12,-5.344465412725995,-76.66075327712193,0.25,8,71.31628786439596,-205.31739075012916,499.39215598547446,0.36328125,0.00390625,,,,,PTBUSDT,
15,v9_both,symbols,9,-6.866336379272756,-130.38795650160054,0.1111111111111111,6,123.52162012232776,-107.99266177897164,348.91117066634547,0.21875,0.015625,,,,,PUMPBTCUSDT,
15,v9_both,symbols,11,-257.0181396836815,35.21426761668335,0.45454545454545453,6,-292.23240730036486,-434.6090849931324,-33.52786795509415,0.90625,0.015625,,,,,PUMPUSDT,
15,v9_both,symbols,14,34.347910512406145,5.168260268103724,0.2857142857142857,8,29.179650244302433,-45.77545359803693,131.2048429108467,0.2578125,0.00390625,,,,,PUNDIXUSDT,
15,v9_both,symbols,7,-219.06291424288642,-149.72529065344642,0.0,5,-69.33762358944001,-133.909338456423,-36.819319960455005,1.0,0.03125,,,,,PYTHUSDT,
15,v9_both,symbols,11,-43.62925691712483,-21.876964651946825,0.18181818181818182,7,-21.752292265178006,-106.23928460341581,52.63751613674139,0.6875,0.0078125,,,,,QNTUSDT,
15,v9_both,symbols,10,-43.218536740458404,352.04338919634904,0.5,8,-395.2619259368075,-808.9786784033937,-101.89908843871544,1.0,0.00390625,,,,,QTUMUSDT,
15,v9_both,symbols,11,-64.36141687232264,-81.42393372636064,0.09090909090909091,7,17.062516854037984,-181.05069663316485,221.6646391776795,0.4296875,0.0078125,,,,,QUSDT,
15,v9_both,symbols,9,-8.169040118552793,-79.42975714271999,0.1111111111111111,6,71.26071702416723,-87.94545843684543,297.8282801996779,0.5,0.015625,,,,,RAREUSDT,
15,v9_both,symbols,6,25.088846919907837,242.9642552337485,0.6666666666666666,4,-217.87540831384072,-489.8644941637695,36.67701285389228,0.9375,0.0625,,,,,RAVEUSDT,
15,v9_both,symbols,8,-67.84457962861089,-45.83081743128237,0.375,6,-22.01376219732851,-162.87537248301467,256.79872120491444,0.578125,0.015625,,,,,RAYSOLUSDT,
15,v9_both,symbols,14,-62.25964819894,42.6652479620748,0.35714285714285715,7,-104.92489616101479,-314.0509587169662,257.9649417541702,0.765625,0.0078125,,,,,RECALLUSDT,
15,v9_both,symbols,16,-4.456905817156255,-107.27756993679638,0.1875,7,102.82066411964011,-62.17086769108613,339.7000424483149,0.21875,0.0078125,,,,,REDUSDT,
15,v9_both,symbols,7,-110.33833862080085,184.78751505880197,0.14285714285714285,6,-295.1258536796028,-1027.248120678867,82.89906362077784,0.734375,0.015625,,,,,RENDERUSDT,
15,v9_both,symbols,15,-70.08734227357746,-5.110622490209534,0.3333333333333333,7,-64.97671978336794,-175.05301428893816,48.10718191016084,0.84375,0.0078125,,,,,RESOLVUSDT,
15,v9_both,symbols,21,-151.11100289653152,-42.950479260565096,0.3333333333333333,9,-108.16052363596643,-170.80489861614532,-33.295607999057005,0.98046875,0.001953125,,,,,REZUSDT,
15,v9_both,symbols,13,-349.3627801821658,-173.4157869728488,0.3076923076923077,5,-175.94699320931707,-249.57049890239887,-10.294105399883001,0.90625,0.03125,,,,,RIFUSDT,
15,v9_both,symbols,11,-31.93140884405973,98.00497838660436,0.36363636363636365,5,-129.93638723066408,-210.13424308557242,-40.28207677917258,0.90625,0.03125,,,,,RIVERUSDT,
15,v9_both,symbols,8,-75.17506496163664,24.312742187714,0.5,4,-99.48780714935063,-139.51973605878445,-44.47155550972012,1.0,0.0625,,,,,RLCUSDT,
15,v9_both,symbols,10,-72.993497333811,433.51591700705734,0.8,6,-506.5094143408684,-681.4758535583406,-268.1071425898761,1.0,0.015625,,,,,ROBOUSDT,
15,v9_both,symbols,10,-39.9474235262049,-77.0841107851533,0.2,7,37.13668725894842,-81.2758112856311,208.03755985374403,0.3203125,0.0078125,,,,,RONINUSDT,
15,v9_both,symbols,11,-75.80179688050447,-63.27324390630291,0.18181818181818182,8,-12.528552974201551,-149.98758649742723,231.05269888502616,0.578125,0.00390625,,,,,ROSEUSDT,
15,v9_both,symbols,10,-69.17658391821621,-78.50009048111308,0.1,5,9.3235065628969,-75.54442089040808,136.62539774285437,0.4375,0.03125,,,,,RPLUSDT,
15,v9_both,symbols,11,-51.49462103785717,-63.28773338504337,0.18181818181818182,5,11.793112347186185,-161.6535803552352,185.23980504960755,0.5,0.03125,,,,,RSRUSDT,
15,v9_both,symbols,14,-60.55941617002642,-48.90921440622051,0.21428571428571427,6,-11.65020176380593,-83.786093417583,100.55898124557383,0.578125,0.015625,,,,,RUNEUSDT,
15,v9_both,symbols,8,-135.00424958338778,13.81434144167787,0.375,5,-148.81859102506561,-314.8524246433808,-62.06466964052866,1.0,0.03125,,,,,RVNUSDT,
15,v9_both,symbols,8,122.4467826727061,-118.36907644754136,0.125,6,240.8158591202475,-34.72400951463386,597.2355701750669,0.15625,0.015625,,,,,SAFEUSDT,
15,v9_both,symbols,8,-69.51797758646688,-116.4491552698305,0.125,6,46.931177683363615,-144.50941182404418,289.0875347078408,0.40625,0.015625,,,,,SAGAUSDT,
15,v9_both,symbols,12,-124.91980773258832,-29.20158944249259,0.3333333333333333,7,-95.71821829009576,-148.17900517214744,-33.58221583269282,0.984375,0.0078125,,,,,SAHARAUSDT,
15,v9_both,symbols,13,13.628210982892142,-30.44117176824723,0.3076923076923077,8,44.069382751139386,-31.85310230463009,139.21119641282078,0.21875,0.00390625,,,,,SANDUSDT,
15,v9_both,symbols,15,-74.00072366118587,-22.554077330616458,0.3333333333333333,7,-51.44664633056939,-160.2810942866481,11.125714273683695,0.890625,0.0078125,,,,,SANTOSUSDT,
15,v9_both,symbols,14,-27.595364508249137,-60.681717639146086,0.14285714285714285,8,33.08635313089693,-37.181700195145126,119.23289805780676,0.27734375,0.00390625,,,,,SAPIENUSDT,
15,v9_both,symbols,7,-25.421403919321556,-8.114107205162856,0.42857142857142855,3,-17.307296714158706,-496.907003028289,142.839253950229,0.75,0.125,,,,,SCRTUSDT,
15,v9_both,symbols,16,2.055787585742621,0.0660050242646832,0.3125,9,1.9897825614779343,-172.91982190127604,179.1478661290435,0.48828125,0.001953125,,,,,SCRUSDT,
15,v9_both,symbols,13,-124.2516470017863,-134.8678325638883,0.0,5,10.616185562102006,-54.5939984320019,81.169272929811,0.4375,0.03125,,,,,SEIUSDT,
15,v9_both,symbols,17,154.42344138212053,62.036066611418995,0.4117647058823529,8,92.38737477070153,-32.20957739854554,295.28646210552114,0.13671875,0.00390625,,,,,SENTUSDT,
15,v9_both,symbols,15,-97.78816479041532,-50.63654882272247,0.26666666666666666,7,-47.15161596769288,-89.93245345363505,-20.077723409950032,1.0,0.0078125,,,,,SFPUSDT,
15,v9_both,symbols,8,-137.63416745335326,-75.42863482389362,0.25,5,-62.20553262945962,-131.4803656225401,29.01990185502578,0.875,0.03125,,,,,SHELLUSDT,
15,v9_both,symbols,7,-86.27550717061872,5.007756079476421,0.42857142857142855,4,-91.28326325009515,-289.0178315187598,242.38172355585863,0.75,0.0625,,,,,SIGNUSDT,
15,v9_both,symbols,12,-167.62897238418998,-148.55581115923601,0.08333333333333333,7,-19.073161224954003,-71.29024837458914,70.42506128966215,0.6953125,0.0078125,,,,,SIRENUSDT,
15,v9_both,symbols,9,-22.859934319384333,-35.45658928255399,0.3333333333333333,5,12.596654963169662,-135.29552994901582,176.02158348915398,0.4375,0.03125,,,,,SKLUSDT,
15,v9_both,symbols,15,-166.85471341334298,101.92794169043374,0.3333333333333333,9,-268.7826551037768,-660.7306786464918,39.510181467697876,0.900390625,0.001953125,,,,,SKRUSDT,
15,v9_both,symbols,11,127.26327162313038,-5.698643110890898,0.2727272727272727,7,132.9619147340213,-304.8474940497612,763.7516993131455,0.3984375,0.0078125,,,,,SKYAIUSDT,
15,v9_both,symbols,12,-4.751469263402659,-78.794651765038,0.08333333333333333,8,74.04318250163534,-67.55368504525237,307.6791660663363,0.20703125,0.00390625,,,,,SKYUSDT,
15,v9_both,symbols,13,-62.14812210819723,240.38663208322725,0.3076923076923077,7,-302.53475419142444,-633.9701182207896,9.190622323321177,0.9296875,0.0078125,,,,,SLPUSDT,
