交易编号,方向_1多_负1空,入场时间UTC,退出K线开盘时间UTC,入场价,原始1h止损,3R目标价,退出价,止损距离比例,毛R,净R,毛价格收益比例,净价格收益比例,退出原因,持仓5m根数,大菱形1h开盘UTC,大菱形确认UTC,5m确认可用UTC,等待5m根数
257,-1,2025-11-24 00:05:00+00:00,2025-11-24 17:55:00+00:00,86570.0,88049.0,82133.0,88049.0,0.0170844403372992,-1.0,-1.1170655848546314,-0.0170844403372992,-0.0190844403372992,stop,215,2025-11-23 23:00:00+00:00,2025-11-24 00:00:00+00:00,2025-11-24 00:05:00+00:00,1
258,-1,2025-11-27 12:45:00+00:00,2025-11-27 17:20:00+00:00,91068.5,91578.2,89539.40000000001,91578.2,0.0055968858606433,-1.0,-1.3573415734745948,-0.0055968858606433,-0.0075968858606433,stop,56,2025-11-27 11:00:00+00:00,2025-11-27 12:00:00+00:00,2025-11-27 12:45:00+00:00,9
259,1,2025-12-06 03:10:00+00:00,2025-12-06 23:20:00+00:00,89658.0,88900.0,91932.0,88900.0,0.0084543487474625,-1.0,-1.2365646437994724,-0.0084543487474625,-0.0104543487474625,stop,243,2025-12-05 23:00:00+00:00,2025-12-06 00:00:00+00:00,2025-12-06 03:10:00+00:00,38
260,1,2025-12-07 16:05:00+00:00,2025-12-09 16:00:00+00:00,89359.2,88123.0,93067.8,93067.8,0.0138340540201791,3.0,2.855429218573046,0.0415021620605376,0.0395021620605375,target,576,2025-12-07 15:00:00+00:00,2025-12-07 16:00:00+00:00,2025-12-07 16:05:00+00:00,1
261,-1,2025-12-10 01:05:00+00:00,2025-12-10 07:55:00+00:00,92242.9,92736.6,90761.79999999996,92736.6,0.0053521734464117,-1.0,-1.373679967591646,-0.0053521734464117,-0.0073521734464117,stop,83,2025-12-10 00:00:00+00:00,2025-12-10 01:00:00+00:00,2025-12-10 01:05:00+00:00,1
262,-1,2025-12-12 09:35:00+00:00,2025-12-12 10:00:00+00:00,92155.3,92524.9,91046.50000000004,92524.9,0.0040106212013849,-1.0,-1.4986758658008776,-0.0040106212013849,-0.0060106212013849,stop,6,2025-12-12 07:00:00+00:00,2025-12-12 08:00:00+00:00,2025-12-12 09:35:00+00:00,19
263,1,2025-12-15 01:30:00+00:00,2025-12-15 14:55:00+00:00,88649.1,88020.0,90536.40000000002,88020.0,0.0070965187463832,-1.0,-1.2818283261802548,-0.0070965187463832,-0.0090965187463832,stop,162,2025-12-15 00:00:00+00:00,2025-12-15 01:00:00+00:00,2025-12-15 01:30:00+00:00,6
264,-1,2025-12-17 18:20:00+00:00,2025-12-18 08:30:00+00:00,86490.4,87062.5,84774.09999999998,87062.5,0.006614606939036,-1.0,-1.302361125677326,-0.006614606939036,-0.008614606939036,stop,171,2025-12-17 17:00:00+00:00,2025-12-17 18:00:00+00:00,2025-12-17 18:20:00+00:00,4
265,-1,2025-12-18 18:05:00+00:00,2025-12-19 07:10:00+00:00,86371.1,88000.2,81483.80000000003,88000.2,0.0188616331157064,-1.0,-1.1060353569455532,-0.0188616331157064,-0.0208616331157064,stop,158,2025-12-18 17:00:00+00:00,2025-12-18 18:00:00+00:00,2025-12-18 18:05:00+00:00,1
266,-1,2025-12-21 14:05:00+00:00,2025-12-21 23:00:00+00:00,87793.0,88671.0,85159.0,88671.0,0.0100007973300832,-1.0,-1.1999840546697038,-0.0100007973300832,-0.0120007973300832,stop,108,2025-12-21 13:00:00+00:00,2025-12-21 14:00:00+00:00,2025-12-21 14:05:00+00:00,1
267,-1,2025-12-22 17:05:00+00:00,2025-12-23 06:25:00+00:00,89317.6,90084.8,87016.00000000001,87016.00000000001,0.0085895724918716,3.0,2.767159541188737,0.025768717475615,0.023768717475615,target,161,2025-12-22 16:00:00+00:00,2025-12-22 17:00:00+00:00,2025-12-22 17:05:00+00:00,1
268,1,2025-12-23 17:05:00+00:00,2025-12-23 17:55:00+00:00,88026.4,87268.5,90300.09999999998,87268.5,0.0086099170248924,-1.0,-1.2322902757619756,-0.0086099170248924,-0.0106099170248924,stop,11,2025-12-23 16:00:00+00:00,2025-12-23 17:00:00+00:00,2025-12-23 17:05:00+00:00,1
269,-1,2025-12-29 10:05:00+00:00,2026-01-02 10:05:00+00:00,88038.1,89578.7,83416.30000000003,89578.7,0.0174992418055363,-1.0,-1.1142906659742966,-0.0174992418055363,-0.0194992418055363,stop,1153,2025-12-29 09:00:00+00:00,2025-12-29 10:00:00+00:00,2025-12-29 10:05:00+00:00,1
270,-1,2026-01-02 20:55:00+00:00,2026-01-03 21:30:00+00:00,89603.0,90512.3,86875.09999999999,90512.3,0.0101480977199424,-1.0,-1.197081271307599,-0.0101480977199424,-0.0121480977199424,stop,296,2026-01-02 18:00:00+00:00,2026-01-02 19:00:00+00:00,2026-01-02 20:55:00+00:00,23
271,-1,2026-01-04 12:15:00+00:00,2026-01-05 00:00:00+00:00,91219.1,91806.0,89458.40000000002,91806.0,0.006433959554523,-1.0,-1.3108505707957094,-0.006433959554523,-0.008433959554523,stop,142,2026-01-04 06:00:00+00:00,2026-01-04 07:00:00+00:00,2026-01-04 12:15:00+00:00,63
272,1,2026-01-06 23:05:00+00:00,2026-01-07 00:50:00+00:00,93453.9,92922.4,95048.4,92922.4,0.0056872960893017,-1.0,-1.3516609595484477,-0.0056872960893017,-0.0076872960893017,stop,22,2026-01-06 22:00:00+00:00,2026-01-06 23:00:00+00:00,2026-01-06 23:05:00+00:00,1
273,1,2026-01-08 16:05:00+00:00,2026-01-09 08:45:00+00:00,90611.5,89765.0,93151.0,89765.0,0.0093420813031458,-1.0,-1.2140850561134082,-0.0093420813031458,-0.0113420813031458,stop,201,2026-01-08 15:00:00+00:00,2026-01-08 16:00:00+00:00,2026-01-08 16:05:00+00:00,1
274,-1,2026-01-12 09:05:00+00:00,2026-01-12 15:55:00+00:00,90773.8,91598.0,88301.20000000001,91598.0,0.0090797124280353,-1.0,-1.2202712933753952,-0.0090797124280353,-0.0110797124280353,stop,83,2026-01-12 08:00:00+00:00,2026-01-12 09:00:00+00:00,2026-01-12 09:05:00+00:00,1
275,-1,2026-01-14 06:10:00+00:00,2026-01-14 14:20:00+00:00,94782.9,95757.0,91860.59999999998,95757.0,0.0102771702490639,-1.0,-1.1946060979365556,-0.0102771702490639,-0.0122771702490639,stop,99,2026-01-14 04:00:00+00:00,2026-01-14 05:00:00+00:00,2026-01-14 06:10:00+00:00,14
276,-1,2026-01-15 00:10:00+00:00,2026-01-16 15:30:00+00:00,96801.7,97529.2,94619.2,94619.2,0.0075153638830723,3.0,2.7338784879725084,0.0225460916492169,0.0205460916492169,target,473,2026-01-14 22:00:00+00:00,2026-01-14 23:00:00+00:00,2026-01-15 00:10:00+00:00,14
277,1,2026-01-16 21:05:00+00:00,2026-01-18 23:25:00+00:00,95475.2,94635.0,97995.8,94635.0,0.0088001910443758,-1.0,-1.227267793382529,-0.0088001910443758,-0.0108001910443758,stop,605,2026-01-16 20:00:00+00:00,2026-01-16 21:00:00+00:00,2026-01-16 21:05:00+00:00,1
278,1,2026-01-19 12:40:00+00:00,2026-01-19 13:15:00+00:00,93154.9,92914.6,93875.79999999996,92914.6,0.0025795744507265,-1.0,-1.775321681231831,-0.0025795744507265,-0.0045795744507265,stop,8,2026-01-19 11:00:00+00:00,2026-01-19 12:00:00+00:00,2026-01-19 12:40:00+00:00,8
279,1,2026-01-21 03:45:00+00:00,2026-01-21 12:10:00+00:00,89505.8,88211.0,93390.2,88211.0,0.0144661016381061,-1.0,-1.1382542477602715,-0.0144661016381061,-0.0164661016381061,stop,102,2026-01-21 00:00:00+00:00,2026-01-21 01:00:00+00:00,2026-01-21 03:45:00+00:00,33
280,1,2026-01-25 12:50:00+00:00,2026-01-25 15:50:00+00:00,88716.9,88360.3,89786.69999999997,88360.3,0.0040195272828513,-1.0,-1.49757094784073,-0.0040195272828513,-0.0060195272828513,stop,37,2026-01-25 10:00:00+00:00,2026-01-25 11:00:00+00:00,2026-01-25 12:50:00+00:00,22
281,1,2026-01-26 02:05:00+00:00,2026-01-27 21:05:00+00:00,87439.7,86759.0,89481.79999999999,89481.79999999999,0.0077847934061987,3.0,2.743088879095048,0.0233543802185962,0.0213543802185962,target,517,2026-01-26 01:00:00+00:00,2026-01-26 02:00:00+00:00,2026-01-26 02:05:00+00:00,1
282,1,2026-02-01 00:20:00+00:00,2026-02-01 14:35:00+00:00,79268.0,77333.0,85073.0,77333.0,0.024410859363173,-1.0,-1.0819307493540051,-0.024410859363173,-0.026410859363173,stop,172,2026-01-31 21:00:00+00:00,2026-01-31 22:00:00+00:00,2026-02-01 00:20:00+00:00,28
283,1,2026-02-02 09:05:00+00:00,2026-02-02 12:15:00+00:00,76920.0,76576.6,77950.19999999998,77950.19999999998,0.0044643785751429,3.0,2.552009318578909,0.0133931357254287,0.0113931357254287,target,39,2026-02-02 08:00:00+00:00,2026-02-02 09:00:00+00:00,2026-02-02 09:05:00+00:00,1
284,1,2026-02-05 10:30:00+00:00,2026-02-05 10:50:00+00:00,71683.1,71004.8,73718.00000000001,71004.8,0.0094624813938013,-1.0,-1.2113610496830305,-0.0094624813938013,-0.0114624813938013,stop,5,2026-02-05 09:00:00+00:00,2026-02-05 10:00:00+00:00,2026-02-05 10:30:00+00:00,6
285,1,2026-02-06 02:05:00+00:00,2026-02-06 23:00:00+00:00,65504.1,63465.1,71621.1,71621.1,0.031127822533246,3.0000000000000036,2.9357487984306068,0.0933834675997381,0.0913834675997381,target,252,2026-02-06 01:00:00+00:00,2026-02-06 02:00:00+00:00,2026-02-06 02:05:00+00:00,1
286,1,2026-02-11 14:05:00+00:00,2026-02-11 14:50:00+00:00,67835.7,66769.2,71035.2,66769.2,0.0157218101972855,-1.0,-1.1272118143459915,-0.0157218101972855,-0.0177218101972854,stop,10,2026-02-11 13:00:00+00:00,2026-02-11 14:00:00+00:00,2026-02-11 14:05:00+00:00,1
287,-1,2026-02-14 13:30:00+00:00,2026-02-15 04:15:00+00:00,69249.4,70498.9,65500.899999999994,70498.9,0.0180434776330192,-1.0,-1.1108433773509403,-0.0180434776330192,-0.0200434776330192,stop,178,2026-02-14 12:00:00+00:00,2026-02-14 13:00:00+00:00,2026-02-14 13:30:00+00:00,6
288,-1,2026-02-15 13:05:00+00:00,2026-02-18 18:40:00+00:00,69406.4,70400.0,66425.59999999998,66425.59999999998,0.0143156827036124,3.0,2.860293075684381,0.0429470481108373,0.0409470481108373,target,932,2026-02-15 12:00:00+00:00,2026-02-15 13:00:00+00:00,2026-02-15 13:05:00+00:00,1
289,-1,2026-02-20 12:05:00+00:00,2026-02-20 15:00:00+00:00,67368.1,67955.0,65607.40000000002,67955.0,0.0087118383923547,-1.0,-1.2295726699608134,-0.0087118383923547,-0.0107118383923547,stop,36,2026-02-20 11:00:00+00:00,2026-02-20 12:00:00+00:00,2026-02-20 12:05:00+00:00,1
290,1,2026-02-24 15:05:00+00:00,2026-02-25 01:10:00+00:00,63373.3,62735.3,65287.3,65287.3,0.0100673311946829,3.0,2.801337617554859,0.0302019935840488,0.0282019935840488,target,122,2026-02-24 14:00:00+00:00,2026-02-24 15:00:00+00:00,2026-02-24 15:05:00+00:00,1
291,-1,2026-02-25 07:00:00+00:00,2026-02-25 08:50:00+00:00,64852.6,65483.8,62958.999999999985,65483.8,0.0097328403178901,-1.0,-1.205489860583015,-0.0097328403178901,-0.0117328403178901,stop,23,2026-02-25 05:00:00+00:00,2026-02-25 06:00:00+00:00,2026-02-25 07:00:00+00:00,12
292,-1,2026-02-26 00:05:00+00:00,2026-02-26 01:05:00+00:00,67784.4,68666.1,65139.29999999996,68666.1,0.0130074176359164,-1.0,-1.1537584212317094,-0.0130074176359164,-0.0150074176359164,stop,13,2026-02-25 23:00:00+00:00,2026-02-26 00:00:00+00:00,2026-02-26 00:05:00+00:00,1
293,1,2026-02-28 14:05:00+00:00,2026-02-28 22:35:00+00:00,64777.6,63860.0,67530.4,67530.4,0.0141653905053598,3.0,2.8588108108108106,0.0424961715160795,0.0404961715160795,target,103,2026-02-28 13:00:00+00:00,2026-02-28 14:00:00+00:00,2026-02-28 14:05:00+00:00,1
294,-1,2026-03-03 04:15:00+00:00,2026-03-03 05:15:00+00:00,68343.9,68514.7,67831.49999999999,68514.7,0.0024991257449458,-1.0,-1.8002798594847638,-0.0024991257449458,-0.0044991257449458,stop,13,2026-03-03 03:00:00+00:00,2026-03-03 04:00:00+00:00,2026-03-03 04:15:00+00:00,3
295,-1,2026-03-04 23:10:00+00:00,2026-03-05 10:50:00+00:00,72649.1,73499.5,70097.90000000002,73499.5,0.0117055820374924,-1.0,-1.1708586547507067,-0.0117055820374924,-0.0137055820374924,stop,141,2026-03-04 22:00:00+00:00,2026-03-04 23:00:00+00:00,2026-03-04 23:10:00+00:00,2
296,-1,2026-03-10 14:05:00+00:00,2026-03-10 14:50:00+00:00,69975.4,70890.0,67231.59999999998,70890.0,0.0130703075652301,-1.0,-1.1530185873605938,-0.0130703075652301,-0.0150703075652301,stop,10,2026-03-10 13:00:00+00:00,2026-03-10 14:00:00+00:00,2026-03-10 14:05:00+00:00,1
297,-1,2026-03-13 15:50:00+00:00,2026-03-16 03:35:00+00:00,72130.3,73866.7,66921.10000000002,73866.7,0.0240731010407553,-1.0,-1.083080281041235,-0.0240731010407553,-0.0260731010407553,stop,718,2026-03-13 14:00:00+00:00,2026-03-13 15:00:00+00:00,2026-03-13 15:50:00+00:00,10
298,-1,2026-03-16 08:50:00+00:00,2026-03-16 12:30:00+00:00,73057.1,73896.2,70539.80000000003,73896.2,0.0114855366555747,-1.0,-1.1741320462400209,-0.0114855366555747,-0.0134855366555747,stop,45,2026-03-16 07:00:00+00:00,2026-03-16 08:00:00+00:00,2026-03-16 08:50:00+00:00,10
299,-1,2026-03-17 04:05:00+00:00,2026-03-18 13:55:00+00:00,74462.1,75298.1,71954.1,71954.1,0.0112271880594288,3.0,2.821861004784689,0.0336815641782866,0.0316815641782866,target,407,2026-03-17 03:00:00+00:00,2026-03-17 04:00:00+00:00,2026-03-17 04:05:00+00:00,1
300,1,2026-03-22 15:20:00+00:00,2026-03-22 19:30:00+00:00,68841.9,68160.2,70886.99999999999,68160.2,0.0099023995560842,-1.0,-1.201971248349715,-0.0099023995560842,-0.0119023995560842,stop,51,2026-03-22 12:00:00+00:00,2026-03-22 13:00:00+00:00,2026-03-22 15:20:00+00:00,28
301,1,2026-03-23 03:05:00+00:00,2026-03-23 06:40:00+00:00,68489.9,67767.6,70656.79999999996,67767.6,0.0105460805169811,-1.0,-1.1896439152706662,-0.0105460805169811,-0.0125460805169811,stop,44,2026-03-23 02:00:00+00:00,2026-03-23 03:00:00+00:00,2026-03-23 03:05:00+00:00,1
302,-1,2026-03-23 23:20:00+00:00,2026-03-24 07:55:00+00:00,70418.8,71213.0,68036.20000000001,71213.0,0.0112782381977539,-1.0,-1.1773326617980364,-0.0112782381977539,-0.0132782381977539,stop,104,2026-03-23 19:00:00+00:00,2026-03-23 20:00:00+00:00,2026-03-23 23:20:00+00:00,40
303,1,2026-03-27 01:55:00+00:00,2026-03-27 04:00:00+00:00,68940.0,68400.0,70560.0,68400.0,0.0078328981723237,-1.0,-1.2553333333333334,-0.0078328981723237,-0.0098328981723237,stop,26,2026-03-26 20:00:00+00:00,2026-03-26 21:00:00+00:00,2026-03-27 01:55:00+00:00,59
304,-1,2026-04-12 00:05:00+00:00,2026-04-12 01:45:00+00:00,72867.1,73341.2,71444.80000000003,71444.80000000003,0.0065063656986485,3.0,2.692608732334945,0.0195190970959455,0.0175190970959455,target,21,2026-04-11 23:00:00+00:00,2026-04-12 00:00:00+00:00,2026-04-12 00:05:00+00:00,1
305,-1,2026-04-17 23:25:00+00:00,2026-04-19 02:25:00+00:00,76941.1,77473.6,75343.6,75343.6,0.0069208784381819,3.0,2.7110193427230045,0.0207626353145458,0.0187626353145458,target,325,2026-04-17 22:00:00+00:00,2026-04-17 23:00:00+00:00,2026-04-17 23:25:00+00:00,5
306,1,2026-04-19 12:05:00+00:00,2026-04-19 17:00:00+00:00,75596.7,75186.0,76828.79999999999,75186.0,0.0054327768275598,-1.0,-1.3681358655953275,-0.0054327768275598,-0.0074327768275598,stop,60,2026-04-19 11:00:00+00:00,2026-04-19 12:00:00+00:00,2026-04-19 12:05:00+00:00,1
307,1,2026-04-20 04:55:00+00:00,2026-04-20 05:05:00+00:00,74544.4,74314.6,75233.79999999996,74314.6,0.0030827265361313,-1.0,-1.6487763272411122,-0.0030827265361313,-0.0050827265361313,stop,3,2026-04-20 03:00:00+00:00,2026-04-20 04:00:00+00:00,2026-04-20 04:55:00+00:00,11
308,-1,2026-04-22 20:30:00+00:00,2026-04-27 01:00:00+00:00,78549.6,79443.4,75868.20000000004,79443.4,0.0113787976004968,-1.0,-1.17576549563661,-0.0113787976004968,-0.0133787976004968,stop,1207,2026-04-22 16:00:00+00:00,2026-04-22 17:00:00+00:00,2026-04-22 20:30:00+00:00,42
309,-1,2026-04-27 06:05:00+00:00,2026-05-02 21:35:00+00:00,77709.9,78906.4,74120.4,78906.4,0.0153970086179495,-1.0,-1.1298953614709568,-0.0153970086179495,-0.0173970086179495,stop,1627,2026-04-27 05:00:00+00:00,2026-04-27 06:00:00+00:00,2026-04-27 06:05:00+00:00,1
310,-1,2026-05-03 01:10:00+00:00,2026-05-03 11:40:00+00:00,78320.5,78728.0,77098.0,78728.0,0.0052029800626911,-1.0,-1.3843950920245398,-0.0052029800626911,-0.0072029800626911,stop,127,2026-05-03 00:00:00+00:00,2026-05-03 01:00:00+00:00,2026-05-03 01:10:00+00:00,2
311,-1,2026-05-04 00:05:00+00:00,2026-05-04 01:55:00+00:00,78454.9,79266.7,76019.49999999999,79266.7,0.0103473460548672,-1.0,-1.193286277408228,-0.0103473460548672,-0.0123473460548672,stop,23,2026-05-03 23:00:00+00:00,2026-05-04 00:00:00+00:00,2026-05-04 00:05:00+00:00,1
312,-1,2026-05-04 11:05:00+00:00,2026-05-04 14:45:00+00:00,78875.1,79862.7,75912.30000000003,79862.7,0.0125210617799532,-1.0,-1.1597308626974498,-0.0125210617799532,-0.0145210617799532,stop,45,2026-05-04 10:00:00+00:00,2026-05-04 11:00:00+00:00,2026-05-04 11:05:00+00:00,1
313,-1,2026-05-06 14:05:00+00:00,2026-05-10 23:00:00+00:00,81351.3,82189.5,78836.70000000001,82189.5,0.0103034616533478,-1.0,-1.1941095204008596,-0.0103034616533478,-0.0123034616533478,stop,1260,2026-05-06 13:00:00+00:00,2026-05-06 14:00:00+00:00,2026-05-06 14:05:00+00:00,1
314,1,2026-05-12 18:50:00+00:00,2026-05-13 12:35:00+00:00,80598.6,79900.0,82694.40000000002,79900.0,0.0086676443511426,-1.0,-1.2307432006870866,-0.0086676443511426,-0.0106676443511426,stop,214,2026-05-12 17:00:00+00:00,2026-05-12 18:00:00+00:00,2026-05-12 18:50:00+00:00,10
315,-1,2026-05-15 02:05:00+00:00,2026-05-15 13:30:00+00:00,81147.7,81583.3,79840.89999999998,79840.89999999998,0.0053679894809095,3.0,2.627421028466488,0.0161039684427287,0.0141039684427287,target,138,2026-05-15 01:00:00+00:00,2026-05-15 02:00:00+00:00,2026-05-15 02:05:00+00:00,1
316,1,2026-05-16 16:25:00+00:00,2026-05-17 00:45:00+00:00,78269.2,78039.6,78957.99999999997,78039.6,0.0029334655266693,-1.0,-1.681787456446019,-0.0029334655266693,-0.0049334655266693,stop,101,2026-05-16 15:00:00+00:00,2026-05-16 16:00:00+00:00,2026-05-16 16:25:00+00:00,5
317,1,2026-05-17 04:45:00+00:00,2026-05-17 14:15:00+00:00,78142.1,77844.1,79036.1,77844.1,0.00381356528683,-1.0,-1.5244436241610737,-0.00381356528683,-0.00581356528683,stop,115,2026-05-17 03:00:00+00:00,2026-05-17 04:00:00+00:00,2026-05-17 04:45:00+00:00,9
318,1,2026-05-18 12:05:00+00:00,2026-05-18 14:15:00+00:00,77250.0,76634.8,79095.59999999999,76634.8,0.0079637540453074,-1.0,-1.251137841352407,-0.0079637540453074,-0.0099637540453074,stop,27,2026-05-18 11:00:00+00:00,2026-05-18 12:00:00+00:00,2026-05-18 12:05:00+00:00,1
319,1,2026-06-04 04:20:00+00:00,2026-06-04 09:10:00+00:00,64571.0,63184.4,68730.79999999999,63184.4,0.0214740363320995,-1.0,-1.0931357276792153,-0.0214740363320995,-0.0234740363320995,stop,59,2026-06-04 03:00:00+00:00,2026-06-04 04:00:00+00:00,2026-06-04 04:20:00+00:00,4
320,-1,2026-06-07 13:05:00+00:00,2026-06-07 22:10:00+00:00,61738.4,62618.7,59097.500000000015,62618.7,0.0142585489743821,-1.0,-1.140266727252074,-0.0142585489743821,-0.0162585489743821,stop,110,2026-06-07 12:00:00+00:00,2026-06-07 13:00:00+00:00,2026-06-07 13:05:00+00:00,1
321,1,2026-06-09 20:05:00+00:00,2026-06-09 21:50:00+00:00,62050.0,61684.2,63147.40000000001,61684.2,0.0058952457695407,-1.0,-1.3392564242755576,-0.0058952457695407,-0.0078952457695407,stop,22,2026-06-09 19:00:00+00:00,2026-06-09 20:00:00+00:00,2026-06-09 20:05:00+00:00,1
322,-1,2026-06-15 20:55:00+00:00,2026-06-16 08:50:00+00:00,66500.9,66899.3,65305.69999999997,66899.3,0.0059908963638087,-1.0,-1.3338398594377436,-0.0059908963638087,-0.0079908963638087,stop,144,2026-06-15 18:00:00+00:00,2026-06-15 19:00:00+00:00,2026-06-15 20:55:00+00:00,23
323,1,2026-06-17 16:05:00+00:00,2026-06-17 18:05:00+00:00,65813.6,64950.0,68404.40000000002,64950.0,0.0131219079339225,-1.0,-1.1524168596572475,-0.0131219079339225,-0.0151219079339225,stop,25,2026-06-17 15:00:00+00:00,2026-06-17 16:00:00+00:00,2026-06-17 16:05:00+00:00,1
324,1,2026-06-22 02:05:00+00:00,2026-06-22 22:35:00+00:00,64550.3,63820.0,66741.20000000001,63820.0,0.011313657721188,-1.0,-1.176777488703272,-0.011313657721188,-0.013313657721188,stop,247,2026-06-22 01:00:00+00:00,2026-06-22 02:00:00+00:00,2026-06-22 02:05:00+00:00,1
325,1,2026-06-23 16:15:00+00:00,2026-06-23 18:40:00+00:00,62750.8,62171.5,64488.70000000001,62171.5,0.0092317548142812,-1.0,-1.2166435353012246,-0.0092317548142812,-0.0112317548142812,stop,30,2026-06-23 15:00:00+00:00,2026-06-23 16:00:00+00:00,2026-06-23 16:15:00+00:00,3
326,1,2026-06-24 21:35:00+00:00,2026-06-25 13:45:00+00:00,60843.2,59815.2,63927.2,59815.2,0.0168958897625371,-1.0,-1.1183719844357976,-0.0168958897625371,-0.0188958897625371,stop,195,2026-06-24 20:00:00+00:00,2026-06-24 21:00:00+00:00,2026-06-24 21:35:00+00:00,7
327,1,2026-06-25 22:05:00+00:00,2026-06-26 01:05:00+00:00,60103.0,59424.0,62140.0,59424.0,0.0112972730146581,-1.0,-1.1770338733431518,-0.0112972730146581,-0.0132972730146581,stop,37,2026-06-25 21:00:00+00:00,2026-06-25 22:00:00+00:00,2026-06-25 22:05:00+00:00,1
328,1,2026-06-30 20:05:00+00:00,2026-07-01 00:25:00+00:00,58788.8,58337.3,60143.3,58337.3,0.0076800342922461,-1.0,-1.2604155038759688,-0.0076800342922461,-0.0096800342922461,stop,53,2026-06-30 18:00:00+00:00,2026-06-30 19:00:00+00:00,2026-06-30 20:05:00+00:00,13
329,-1,2026-07-02 01:05:00+00:00,2026-07-02 01:30:00+00:00,59719.7,60012.0,58842.79999999999,60012.0,0.0048945322900149,-1.0,-1.4086192268217543,-0.0048945322900149,-0.0068945322900149,stop,6,2026-07-02 00:00:00+00:00,2026-07-02 01:00:00+00:00,2026-07-02 01:05:00+00:00,1
330,-1,2026-07-04 06:05:00+00:00,2026-07-04 12:55:00+00:00,62471.5,62658.9,61909.3,62658.9,0.0029997678941597,-1.0,-1.666718249733186,-0.0029997678941597,-0.0049997678941597,stop,83,2026-07-04 05:00:00+00:00,2026-07-04 06:00:00+00:00,2026-07-04 06:05:00+00:00,1
331,-1,2026-07-05 01:05:00+00:00,2026-07-05 09:35:00+00:00,62963.7,63119.4,62496.599999999984,62496.599999999984,0.0024728534060101,3.0,2.19121772639694,0.0074185602180305,0.0054185602180305,target,103,2026-07-05 00:00:00+00:00,2026-07-05 01:00:00+00:00,2026-07-05 01:05:00+00:00,1
332,-1,2026-07-06 06:05:00+00:00,2026-07-06 11:55:00+00:00,63077.1,63248.8,62561.999999999985,62561.999999999985,0.0027220655356699,3.0,2.2652638322655982,0.0081661966070097,0.0061661966070097,target,71,2026-07-06 05:00:00+00:00,2026-07-06 06:00:00+00:00,2026-07-06 06:05:00+00:00,1
333,1,2026-07-06 16:05:00+00:00,2026-07-08 08:30:00+00:00,63449.9,62019.4,67741.4,62019.4,0.0225453468011769,-1.0,-1.0887101013631597,-0.0225453468011769,-0.0245453468011769,stop,486,2026-07-06 15:00:00+00:00,2026-07-06 16:00:00+00:00,2026-07-06 16:05:00+00:00,1
334,-1,2026-07-15 02:35:00+00:00,2026-07-15 06:30:00+00:00,64470.0,65039.1,62762.7,65039.1,0.0088273615635178,-1.0,-1.2265682656826573,-0.0088273615635178,-0.0108273615635178,stop,48,2026-07-15 00:00:00+00:00,2026-07-15 01:00:00+00:00,2026-07-15 02:35:00+00:00,19
335,-1,2026-07-15 18:55:00+00:00,2026-07-16 07:50:00+00:00,64894.5,65170.7,64065.90000000001,64065.90000000001,0.0042561388099145,3.0,2.5300905141201975,0.0127684164297435,0.0107684164297435,target,156,2026-07-15 17:00:00+00:00,2026-07-15 18:00:00+00:00,2026-07-15 18:55:00+00:00,11
336,1,2026-07-17 11:45:00+00:00,2026-07-17 13:05:00+00:00,63269.3,62957.5,64204.70000000001,62957.5,0.0049281405041624,-1.0,-1.4058325849903746,-0.0049281405041624,-0.0069281405041624,stop,17,2026-07-17 10:00:00+00:00,2026-07-17 11:00:00+00:00,2026-07-17 11:45:00+00:00,9
337,-1,2026-07-19 04:15:00+00:00,2026-07-19 22:15:00+00:00,64620.7,64809.9,64053.099999999984,64809.9,0.0029278543872165,-1.0,-1.6830940803382504,-0.0029278543872165,-0.0049278543872165,stop,217,2026-07-19 03:00:00+00:00,2026-07-19 04:00:00+00:00,2026-07-19 04:15:00+00:00,3
338,-1,2026-07-21 17:55:00+00:00,2026-07-24 13:05:00+00:00,66190.5,66732.0,64566.0,64566.0,0.0081809323090171,3.0,2.7555290858725763,0.0245427969270514,0.0225427969270514,target,807,2026-07-21 16:00:00+00:00,2026-07-21 17:00:00+00:00,2026-07-21 17:55:00+00:00,11
339,-1,2026-07-27 08:05:00+00:00,2026-07-27 13:35:00+00:00,65194.8,65423.6,64508.400000000016,65423.6,0.0035094823513531,-1.0,-1.5698846153846262,-0.0035094823513531,-0.0055094823513531,stop,67,2026-07-27 07:00:00+00:00,2026-07-27 08:00:00+00:00,2026-07-27 08:05:00+00:00,1
340,1,2026-08-01 02:30:00+00:00,2026-08-01 17:25:00+00:00,63043.2,62768.8,63866.39999999998,62768.8,0.0043525709354854,-1.0,-1.4594985422740625,-0.0043525709354854,-0.0063525709354854,stop,180,2026-07-31 17:00:00+00:00,2026-07-31 18:00:00+00:00,2026-08-01 02:30:00+00:00,102
341,1,2026-08-01 23:10:00+00:00,2026-08-01 23:15:00+00:00,62805.0,62760.0,62940.0,62760.0,0.0007165034631,-1.0,-3.791333333333333,-0.0007165034631,-0.0027165034631,stop,2,2026-08-01 22:00:00+00:00,2026-08-01 23:00:00+00:00,2026-08-01 23:10:00+00:00,2
