symbol,minutes,fold,policy,feature,group,n,mean_net_bp,median_net_bp,win_pct,pf,p90_net_bp,best_net_bp,worst_net_bp,top_realized_decile_sum_bp,rest_realized_mean_bp,top5_positive_share_pct,matched_n,controls_mean_net_bp,excess_bp,p,ci_low,ci_high,months
ETH,720,exposed,cross_signal,trend_aligned,yes,8,-204.05939658114534,-165.45405055527596,12.5,0.1484682640819489,34.08821989318173,284.62915099552566,-758.880130259485,284.62915099552566,-273.87204623495546,100.0,8,-123.0374557368036,-81.02194084434169,0.65625,-680.6271685872707,433.51742243294757,5
ETH,720,exposed,cross_signal,trend_aligned,no,10,536.8398791324681,-79.53518255398471,40.0,3.529847243943741,2748.6376642427385,3390.634703563672,-670.7684856215424,3390.634703563672,219.75156530677882,99.99999999999999,9,-25.424781887856778,661.7594965907002,0.03125,223.70473512301464,1189.3396456481496,6
ETH,720,exposed,departure_signal,side,long,3,-132.53576804805954,-278.500497291011,33.33333333333333,0.4172001493781815,172.00322133821837,284.62915099552566,-403.7359578486932,284.62915099552566,-341.11822756985214,100.0,3,-399.6374488612899,267.1016808132303,0.375,-137.50341441310897,820.462044564561,3
ETH,720,exposed,departure_signal,side,short,3,1578.261043118158,2138.0696729188844,66.66666666666666,12.575052056969051,2832.2252585514225,3005.764154959557,-409.05069852396724,3005.764154959557,864.5094871974586,100.0,3,1529.343184173037,48.91785894512113,0.375,-167.01058806877523,275.8129581604587,3
ETH,720,exposed,departure_signal,zero_before,2_to_8,4,1115.3993431846843,929.7845878139367,50.0,7.539664274939864,2745.4558103473555,3005.764154959557,-403.7359578486932,3005.764154959557,485.27773925972673,100.0,4,866.2186444207866,249.18069876389765,0.25,-137.50341441310897,429.20662565412044,3
ETH,720,exposed,departure_signal,zero_before,9_plus,2,-62.21077376422079,-62.21077376422079,50.0,0.6958285416027681,215.2611660435764,284.62915099552566,-409.05069852396724,284.62915099552566,-409.05069852396724,100.0,2,-37.878685873952676,-24.332087890268113,0.75,-167.01058806877523,118.34641228823901,2
ETH,720,exposed,departure_signal,breakout,no,6,722.8626375350492,3.0643268522573237,50.0,4.9743671595963725,2571.9169139392206,3005.764154959557,-409.05069852396724,3005.764154959557,266.2823340501477,100.0,6,564.8528676558735,158.0097698791757,0.25,-91.10414989788482,384.7980237447088,4
ETH,720,exposed,departure_signal,trend_aligned,yes,5,923.1352645002614,284.62915099552566,60.0,6.678828861561714,2658.686362143288,3005.764154959557,-409.05069852396724,3005.764154959557,402.4780418854374,100.0,5,706.0228577626286,217.11240673763268,0.1875,-56.304701511466746,384.7980237447088,4
ETH,720,exposed,departure_signal,trend_aligned,no,1,-278.500497291011,-278.500497291011,0.0,0.0,-278.500497291011,-278.500497291011,-278.500497291011,-278.500497291011,,,1,-140.99708287790205,-137.50341441310897,1.0,-137.50341441310897,-137.50341441310897,1
ETH,720,exposed,departure_neutral,side,long,3,-384.71232260175094,-558.2096615242071,33.33333333333333,0.11544573767588863,8.861873331421464,150.62975704532857,-746.5570633263741,150.62975704532857,-652.3833624252907,100.0,3,-288.2557739329283,-96.45654866882256,0.875,-226.5176168763572,116.80745855293958,3
ETH,720,exposed,departure_neutral,side,short,3,1486.165995734403,2254.0229885057474,66.66666666666666,11.899621986446686,2541.625155478292,2613.5256972214283,-409.05069852396724,2613.5256972214283,922.4861449908901,100.0,3,1323.9155225471131,162.25047318728963,0.125,42.041903568352154,259.0904259434569,3
ETH,720,exposed,departure_neutral,zero_before,2_to_8,4,890.6954902191486,847.9066634907701,50.0,3.730589225659932,2505.674884606724,2613.5256972214283,-746.5570633263741,2613.5256972214283,316.41875455172203,100.0,4,916.9566839810482,-26.26119376189955,0.625,-226.5176168763572,259.0904259434569,3
ETH,720,exposed,departure_neutral,zero_before,9_plus,2,-129.21047073931933,-129.21047073931933,50.0,0.3682422682295036,94.66171148839899,150.62975704532857,-409.05069852396724,150.62975704532857,-409.05069852396724,100.0,2,-280.423745040819,151.2132743014997,0.25,116.80745855293958,185.6190900500598,2
ETH,720,exposed,departure_neutral,breakout,no,6,550.7268365663259,-129.21047073931933,50.0,2.928070618451053,2433.7743428635877,2613.5256972214283,-746.5570633263741,2613.5256972214283,138.16706443530546,100.0,6,517.8298743070924,32.89696225923353,0.375,-44.629027735248826,187.94894224819825,4
ETH,720,exposed,departure_neutral,trend_aligned,yes,5,772.5141361844326,150.62975704532857,60.0,4.342458235774978,2469.724613735156,2613.5256972214283,-746.5570633263741,2613.5256972214283,312.26124592518363,100.0,5,687.7342580980809,84.77987808635167,0.1875,-32.46195175629057,223.51968409582759,4
ETH,720,exposed,departure_neutral,trend_aligned,no,1,-558.2096615242071,-558.2096615242071,0.0,0.0,-558.2096615242071,-558.2096615242071,-558.2096615242071,-558.2096615242071,,,1,-331.69204464784997,-226.51761687635718,1.0,-226.51761687635718,-226.51761687635718,1
ETH,720,exposed,departure_opposite,side,long,3,-744.2377702987754,-820.3433351650591,0.0,0.0,-575.5339885067818,-514.3316518422125,-898.0383238890544,-514.3316518422125,-859.1908295270567,,3,-648.3056677854976,-95.9321025132778,0.875,-220.24207145291734,109.17052219173456,3
ETH,720,exposed,departure_opposite,side,short,3,1332.184344639493,2480.876968922946,66.66666666666666,4.640346470595839,2586.995951561732,2613.5256972214283,-1097.8496322258957,2613.5256972214283,691.5136683485252,100.0,3,1393.7959953910895,-61.61165075159655,0.625,-484.7328264796347,259.0904259434569,3
ETH,720,exposed,departure_opposite,zero_before,2_to_8,4,844.0052517725652,830.2668168789435,50.0,2.9646514435847733,2573.731078731884,2613.5256972214283,-898.0383238890544,2613.5256972214283,254.1651032896109,100.0,4,868.272490649246,-24.26723887668072,0.625,-220.24207145291734,259.0904259434569,3
ETH,720,exposed,departure_opposite,zero_before,9_plus,2,-806.0906420340541,-806.0906420340541,0.0,0.0,-572.6834498805808,-514.3316518422125,-1097.8496322258957,-514.3316518422125,-1097.8496322258957,,2,-618.309489890104,-187.78115214395007,0.75,-484.7328264796347,109.17052219173456,2
ETH,720,exposed,departure_opposite,breakout,no,6,293.9732871703588,-667.3374935036359,33.33333333333333,1.5295920699125565,2547.2013330721875,2613.5256972214283,-1097.8496322258957,2613.5256972214283,-169.93719483985515,100.0,6,372.745163802796,-78.77187663243717,0.6875,-281.3552504743648,184.13047406759574,4
ETH,720,exposed,departure_opposite,trend_aligned,yes,5,516.8366116374424,-514.3316518422125,40.0,2.0294649320703226,2560.4662059020357,2613.5256972214283,-1097.8496322258957,2613.5256972214283,-7.335659758554129,100.0,5,567.3144493057836,-50.47783766834114,0.6875,-318.0231578872333,184.13047406759574,4
ETH,720,exposed,departure_opposite,trend_aligned,no,1,-820.3433351650591,-820.3433351650591,0.0,0.0,-820.3433351650591,-820.3433351650591,-820.3433351650591,-820.3433351650591,,,1,-600.1012637121418,-220.24207145291734,1.0,-220.24207145291734,-220.24207145291734,1
ETH,1440,discovery,cross_signal,side,long,19,533.2899840693007,-121.93918079756004,36.84210526315789,2.7640176070402305,2830.377070859609,4637.014309666161,-1338.7853308286612,7942.523692896462,128.8227061423677,92.03565949917468,17,367.62806935116254,141.0047471958346,0.21025,-156.33590790207117,471.8187552718809,16
ETH,1440,discovery,cross_signal,side,short,21,-177.07909333764562,-275.87828492392714,33.33333333333333,0.5897947255366026,779.9999999999995,1554.5914703227916,-1807.745215014791,3639.8659284101213,-408.80704936114876,92.97610909945972,18,-67.88650624256051,1.3109377047869468,0.4725,-114.46058576080875,148.8030557740206,14
ETH,1440,discovery,cross_signal,zero_before,0,33,273.9026980054424,-237.6765821021487,36.36363636363637,1.7969204373511771,2011.3535324758154,4637.014309666161,-1807.745215014791,12687.063960033836,-125.80258365014608,71.69467703903788,31,181.29489720866934,56.01694089844447,0.29125,-118.27515019052974,273.2095879017904,19
ETH,1440,discovery,cross_signal,zero_before,9_plus,7,-374.9914709933492,-403.90542468387247,28.57142857142857,0.24292531304628467,357.51215896097267,739.2616747101199,-1257.090849052711,739.2616747101199,-560.700328610594,100.0,4,-148.10543671626883,171.03810329089373,0.1875,-80.6621790022895,422.7383855840769,4
ETH,1440,discovery,cross_signal,breakout,yes,2,-174.34519166588444,-174.34519166588444,50.0,0.4039287533061585,154.1634944189226,236.2906659401243,-584.9810492718932,236.2906659401243,-584.9810492718932,100.0,2,-316.58870718689127,142.24351552100683,0.25,107.14668878990048,177.34034225211315,2
ETH,1440,discovery,cross_signal,breakout,no,38,177.9615558041559,-246.1363634735891,34.21052631578947,1.4754188764304328,1957.3716777392601,4637.014309666161,-1807.745215014791,12687.063960033836,-174.25073057282094,69.62454045459343,33,171.54234790840783,64.73304696888906,0.23975,-94.24564145205144,265.46591826048194,21
ETH,1440,discovery,cross_signal,trend_aligned,yes,16,101.48950186209362,-262.64524991642554,37.5,1.3011306804390432,883.7149824575524,4637.014309666161,-1257.090849052711,5665.1825998711465,-288.6678978626892,98.5318080627294,13,234.04599223536886,99.83885338351129,0.19091796875,-108.05498919717274,293.65332709903663,11
ETH,1440,discovery,cross_signal,trend_aligned,no,24,199.58402947636077,-240.2685470702015,33.33333333333333,1.5086610791604713,2000.5571615285041,3305.5093832303005,-1807.745215014791,8050.049650367675,-155.23966394928655,81.1549335114619,22,90.23282579744901,51.035113046804824,0.356,-155.31256404227997,316.35596503647855,18
ETH,1440,discovery,departure_signal,side,long,6,161.71762225175726,-113.24823470911124,33.33333333333333,1.9071392312838955,1019.9691882461016,1373.6514018486123,-439.2307488795644,1373.6514018486123,-80.6691336676137,100.0,2,-215.91459668839906,-9.846972680244704,0.75,-84.06736187401287,64.37341651352347,2
ETH,1440,discovery,departure_signal,side,short,6,-591.6865137884544,-683.4937154211451,33.33333333333333,0.19175745672797506,421.137078252497,739.2616747101199,-1768.31495934072,739.2616747101199,-857.8761514881693,100.0,4,-341.06735631513055,22.8976392255436,0.5,-403.5268091483862,383.17494578584973,4
ETH,1440,discovery,departure_signal,zero_before,2_to_8,5,9.025389546652104,-47.617714053415064,40.0,1.0226221622167746,1090.7056309666036,1373.6514018486123,-1768.31495934072,1373.6514018486123,-332.1311135288379,100.0,2,-640.7515786227975,-267.21475807427004,0.75,-598.8029326620635,64.37341651352347,2
ETH,1440,discovery,departure_signal,zero_before,9_plus,7,-374.9914709933492,-403.90542468387247,28.57142857142857,0.24292531304628467,357.51215896097267,739.2616747101199,-1257.090849052711,739.2616747101199,-560.700328610594,100.0,4,-128.64886534793138,151.58153192255625,0.25,-44.139680594162215,383.17494578584973,4
ETH,1440,discovery,departure_signal,breakout,yes,2,663.0168438975986,663.0168438975986,50.0,28.84748730919174,1231.5244902584095,1373.6514018486123,-47.617714053415064,1373.6514018486123,-47.617714053415064,100.0,1,-111.99113056693852,64.37341651352347,0.5,64.37341651352347,64.37341651352347,1
ETH,1440,discovery,departure_signal,breakout,no,10,-390.584703701538,-375.2717451032472,30.0,0.27861976494840807,673.5844446502437,739.2616747101199,-1768.31495934072,739.2616747101199,-516.1231901917223,100.0,5,-336.8214976140763,1.5046390056322934,0.5,-339.6349196935115,290.0825554563101,5
ETH,1440,discovery,departure_signal,trend_aligned,yes,11,-203.01593488159645,-178.87875536480743,36.36363636363637,0.5634396914327213,739.2616747101199,1373.6514018486123,-1768.31495934072,2112.9130765587324,-482.89870669514374,100.0,5,-253.43179834441048,-22.080989970192196,0.6875,-347.24947615739575,303.4435674194442,5
ETH,1440,discovery,departure_signal,trend_aligned,no,1,-346.63806552262196,-346.63806552262196,0.0,0.0,-346.63806552262196,-346.63806552262196,-346.63806552262196,-346.63806552262196,,,1,-528.9396269152679,182.30156139264597,0.5,182.30156139264597,182.30156139264597,1
ETH,1440,discovery,departure_neutral,side,long,6,1209.5355238809564,28.18097481574469,50.0,5.030568944078857,4297.79848199652,6920.20486343359,-955.5150214592278,6920.20486343359,67.40165597042983,100.00000000000003,2,825.500648170897,-190.70326792578797,0.75,-456.902272516149,75.49573666457309,2
ETH,1440,discovery,departure_neutral,side,short,6,-1112.619183230104,-1088.8482078034024,16.666666666666664,0.13708978235737201,142.12742046965548,1060.5649479433189,-2763.692506320945,1060.5649479433189,-1547.2560094647883,100.0,4,-1350.267042022054,225.76237107859916,0.375,-402.4263335895783,969.5213921945898,4
ETH,1440,discovery,departure_neutral,zero_before,2_to_8,5,1216.7320427684704,462.1592897007232,60.0,3.0455493475410074,4822.279758283936,6920.20486343359,-2018.581018392185,6920.20486343359,-209.13616239780941,100.00000000000003,2,96.43707713666299,-268.0315360530295,0.75,-611.5588087706321,75.49573666457309,2
ETH,1440,discovery,departure_neutral,zero_before,9_plus,7,-786.0231671338909,-776.3101070040079,14.285714285714285,0.16160430395677192,180.7475751357877,1060.5649479433189,-2763.692506320945,1060.5649479433189,-1093.7878529800926,100.0,4,-985.7352565049368,264.4265051422199,0.375,-286.43393139871597,969.5213921945898,4
ETH,1440,discovery,departure_neutral,breakout,yes,2,1068.7756951300876,1068.7756951300876,100.0,,1554.068819473579,1675.3921005594518,462.1592897007232,1675.3921005594518,462.1592897007232,100.0,1,1599.8963638948787,75.49573666457309,0.5,75.49573666457309,75.49573666457309,1
ETH,1440,discovery,departure_neutral,breakout,no,10,-155.605334635506,-848.4578367790507,20.0,0.8368373492284492,1646.5289394923439,6920.20486343359,-2763.692506320945,6920.20486343359,-941.8064677542942,100.0,5,-1069.9926471282602,89.22944235964951,0.4375,-428.30182905311466,699.2169669306643,5
ETH,1440,discovery,departure_neutral,trend_aligned,yes,11,304.1082318387327,-439.2307488795644,36.36363636363637,1.493891336575527,1675.3921005594518,6920.20486343359,-2018.581018392185,8595.59696399304,-583.3784904185535,100.0,5,-152.28065469437863,59.334371301847476,0.4375,-428.3018290531148,700.2532031237589,5
ETH,1440,discovery,departure_neutral,trend_aligned,no,1,-2763.692506320945,-2763.692506320945,0.0,0.0,-2763.692506320945,-2763.692506320945,-2763.692506320945,-2763.692506320945,,,1,-2988.6635982745283,224.97109195358325,0.5,224.97109195358325,224.97109195358325,1
ETH,1440,discovery,departure_opposite,side,long,6,555.488970448586,-235.2696664852188,50.0,1.7226007838812543,3741.5941631926044,6421.257925605717,-2156.0515021459237,6421.257925605717,-617.6648205828403,100.0,2,-64.74592617540401,-166.1207077235161,0.75,-403.7771529476472,71.53573750061503,2
ETH,1440,discovery,departure_opposite,side,short,6,-1596.7926922792446,-1157.2651407677547,0.0,0.0,-774.7641464688826,-668.8272614472868,-3162.4031039749066,-668.8272614472868,-1782.3857784456359,,4,-1554.770066800208,302.05789614169225,0.375,-359.8528103086612,1157.710622372534,4
ETH,1440,discovery,departure_opposite,zero_before,2_to_8,5,981.719016489906,462.1592897007232,60.0,2.616396142945393,4277.526915675227,6421.257925605717,-2156.0515021459237,6421.257925605717,-378.1657107890468,100.0,2,331.62776920238986,-241.0130845578832,0.75,-553.5619066163814,71.53573750061503,2
ETH,1440,discovery,departure_opposite,zero_before,9_plus,7,-1593.7739162047833,-1407.5043670664966,0.0,0.0,-811.7464532603224,-668.8272614472868,-3162.4031039749066,-668.8272614472868,-1747.9316919976993,,4,-1752.9569144891052,339.5040845588758,0.375,-247.51424505711054,1157.710622372534,4
ETH,1440,discovery,departure_opposite,breakout,yes,2,762.0448452401074,762.0448452401074,100.0,,1001.9532896716149,1061.9304007794917,462.1592897007232,1061.9304007794917,462.1592897007232,100.0,1,990.3946632788767,71.53573750061503,0.5,71.53573750061503,71.53573750061503,1
ETH,1440,discovery,departure_opposite,breakout,no,10,-777.1912021464166,-1170.1014948688287,10.0,0.4524188711579091,40.1812572580111,6421.257925605717,-3162.4031039749066,6421.257925605717,-1577.0188830077648,100.0,5,-1467.7933565661035,160.89088632382436,0.4375,-383.86416900402975,860.6395574760693,5
ETH,1440,discovery,departure_opposite,trend_aligned,yes,11,-335.7752596142423,-907.025914469013,27.27272727272727,0.6826559520554841,1061.9304007794917,6421.257925605717,-3162.4031039749066,7483.188326385209,-1241.8573535713192,100.0,5,-714.6006331419711,130.94313810104748,0.4375,-383.86416900402975,860.648759987039,5
ETH,1440,discovery,departure_opposite,trend_aligned,no,1,-2554.2944752272856,-2554.2944752272856,0.0,0.0,-2554.2944752272856,-2554.2944752272856,-2554.2944752272856,-2554.2944752272856,,,1,-2775.568953841785,221.27447861449946,0.5,221.27447861449946,221.27447861449946,1
ETH,1440,replication,cross_signal,side,long,9,228.7791010365838,-589.0668910532137,33.33333333333333,1.3366438163859198,3515.991124772569,4842.44464836701,-2191.0662278026725,4842.44464836701,-347.92909237971946,100.0,8,-48.16824975030427,379.17809979811267,0.3125,-583.6428944987077,1632.8232664643938,8
ETH,1440,replication,cross_signal,side,short,10,103.57360376235279,-11.318501984472466,50.0,1.1837708481021245,2122.0956333686213,2161.325118463583,-2584.639164318474,2161.325118463583,-125.06545342667278,100.0,9,-240.251255108904,120.02894799025115,0.4375,-526.6582858659315,1219.219890746512,5
ETH,1440,replication,cross_signal,zero_before,0,17,36.889845033803965,-474.0333120867368,35.294117647058826,1.0533620449379912,2570.5461686277336,4842.44464836701,-2584.639164318474,8026.822392240969,-493.31300177775324,99.90207628281226,16,-231.88743960072608,307.89958063996875,0.2265625,-322.8190788832933,1376.399039666908,8
ETH,1440,replication,cross_signal,zero_before,9_plus,2,1233.8102906890574,1233.8102906890574,100.0,,1940.951499490934,2117.7368016914033,349.8837796867116,2117.7368016914033,349.8837796867116,100.0,1,1162.5917396290479,-812.7079599423363,1.0,-812.7079599423363,-812.7079599423363,1
ETH,1440,replication,cross_signal,breakout,yes,2,249.18269044765742,249.18269044765742,100.0,,329.74356183890075,349.8837796867116,148.48160120860322,349.8837796867116,148.48160120860322,100.0,2,752.882417869352,-503.6997274216946,1.0,-812.7079599423363,-194.69149490105295,2
ETH,1440,replication,cross_signal,breakout,no,17,152.72838623867463,-474.0333120867368,35.294117647058826,1.2209252709602567,2570.5461686277336,4842.44464836701,-2584.639164318474,8026.822392240969,-362.02932174556656,99.91551560980986,15,-270.2248086480849,341.40565234270343,0.1953125,-336.5252500994051,1409.1451568523723,8
ETH,1440,replication,cross_signal,trend_aligned,yes,8,298.5616943344323,-162.7758554390668,50.0,1.7183575907737625,2376.7943505292583,3184.3777438739585,-1545.3809075295032,3184.3777438739585,-113.69774131407146,100.0,7,-420.8412850747504,846.2070630359892,0.1875,-562.8380477486638,2458.124634593915,6
ETH,1440,replication,cross_signal,trend_aligned,no,11,64.20494475248401,-85.55556670446161,36.36363636363637,1.0838047941668394,2161.325118463583,4842.44464836701,-2584.639164318474,7003.769766830593,-699.7239305059188,100.0,10,39.82817015406825,-180.9764110954762,0.6796875,-500.5286547549074,246.57382947511465,7
ETH,1440,replication,departure_signal,side,long,1,-769.9386710005829,-769.9386710005829,0.0,0.0,-769.9386710005829,-769.9386710005829,-769.9386710005829,-769.9386710005829,,,1,-648.6489866580106,-121.28968434257229,1.0,-121.28968434257229,-121.28968434257229,1
ETH,1440,replication,departure_signal,side,short,2,1233.8102906890574,1233.8102906890574,100.0,,1940.951499490934,2117.7368016914033,349.8837796867116,2117.7368016914033,349.8837796867116,100.0,1,787.1737309101086,-437.289951223397,1.0,-437.289951223397,-437.289951223397,1
ETH,1440,replication,departure_signal,zero_before,2_to_8,1,-769.9386710005829,-769.9386710005829,0.0,0.0,-769.9386710005829,-769.9386710005829,-769.9386710005829,-769.9386710005829,,,1,-648.6489866580106,-121.28968434257229,1.0,-121.28968434257229,-121.28968434257229,1
ETH,1440,replication,departure_signal,zero_before,9_plus,2,1233.8102906890574,1233.8102906890574,100.0,,1940.951499490934,2117.7368016914033,349.8837796867116,2117.7368016914033,349.8837796867116,100.0,1,787.1737309101086,-437.289951223397,1.0,-437.289951223397,-437.289951223397,1
ETH,1440,replication,departure_signal,breakout,yes,1,349.8837796867116,349.8837796867116,100.0,,349.8837796867116,349.8837796867116,349.8837796867116,349.8837796867116,,100.0,1,787.1737309101086,-437.289951223397,1.0,-437.289951223397,-437.289951223397,1
ETH,1440,replication,departure_signal,breakout,no,2,673.8990653454102,673.8990653454102,50.0,2.750526608748296,1828.9692544222048,2117.7368016914033,-769.9386710005829,2117.7368016914033,-769.9386710005829,100.0,1,-648.6489866580106,-121.28968434257229,1.0,-121.28968434257229,-121.28968434257229,1
ETH,1440,replication,departure_signal,trend_aligned,yes,2,-210.02744565693564,-210.02744565693564,50.0,0.4544307135943906,237.90153461798218,349.8837796867116,-769.9386710005829,349.8837796867116,-769.9386710005829,100.0,2,69.262372126049,-279.28981778298464,1.0,-437.289951223397,-121.28968434257229,2
ETH,1440,replication,departure_signal,trend_aligned,no,1,2117.7368016914033,2117.7368016914033,100.0,,2117.7368016914033,2117.7368016914033,2117.7368016914033,2117.7368016914033,,100.0,0,,,,,,0
ETH,1440,replication,departure_neutral,side,long,1,5782.719941124159,5782.719941124159,100.0,,5782.719941124159,5782.719941124159,5782.719941124159,5782.719941124159,,100.0,1,5989.930125493862,-207.2101843697028,1.0,-207.2101843697028,-207.2101843697028,1
ETH,1440,replication,departure_neutral,side,short,2,1695.2591146560494,1695.2591146560494,100.0,,2074.4744738479126,2169.2783136458784,1221.2399156662202,2169.2783136458784,1221.2399156662202,100.0,1,678.9163298332224,542.3235858329978,0.5,542.3235858329978,542.3235858329978,1
ETH,1440,replication,departure_neutral,zero_before,2_to_8,1,5782.719941124159,5782.719941124159,100.0,,5782.719941124159,5782.719941124159,5782.719941124159,5782.719941124159,,100.0,1,5989.930125493862,-207.2101843697028,1.0,-207.2101843697028,-207.2101843697028,1
ETH,1440,replication,departure_neutral,zero_before,9_plus,2,1695.2591146560494,1695.2591146560494,100.0,,2074.4744738479126,2169.2783136458784,1221.2399156662202,2169.2783136458784,1221.2399156662202,100.0,1,678.9163298332224,542.3235858329978,0.5,542.3235858329978,542.3235858329978,1
ETH,1440,replication,departure_neutral,breakout,yes,1,1221.2399156662202,1221.2399156662202,100.0,,1221.2399156662202,1221.2399156662202,1221.2399156662202,1221.2399156662202,,100.0,1,678.9163298332224,542.3235858329978,0.5,542.3235858329978,542.3235858329978,1
ETH,1440,replication,departure_neutral,breakout,no,2,3975.9991273850187,3975.9991273850187,100.0,,5421.375778376331,5782.719941124159,2169.2783136458784,5782.719941124159,2169.2783136458784,100.0,1,5989.930125493862,-207.2101843697028,1.0,-207.2101843697028,-207.2101843697028,1
ETH,1440,replication,departure_neutral,trend_aligned,yes,2,3501.9799283951897,3501.9799283951897,100.0,,5326.571938578365,5782.719941124159,1221.2399156662202,5782.719941124159,1221.2399156662202,100.0,2,3334.423227663542,167.55670073164748,0.5,-207.2101843697028,542.3235858329978,2
ETH,1440,replication,departure_neutral,trend_aligned,no,1,2169.2783136458784,2169.2783136458784,100.0,,2169.2783136458784,2169.2783136458784,2169.2783136458784,2169.2783136458784,,100.0,0,,,,,,0
ETH,1440,replication,departure_opposite,side,long,1,4556.216614025943,4556.216614025943,100.0,,4556.216614025943,4556.216614025943,4556.216614025943,4556.216614025943,,100.0,1,4747.34450487371,-191.12789084776705,1.0,-191.12789084776705,-191.12789084776705,1
ETH,1440,replication,departure_opposite,side,short,2,1528.8392927327511,1528.8392927327511,100.0,,2041.190509463253,2169.2783136458784,888.4002718196238,2169.2783136458784,888.4002718196238,100.0,1,325.46797112056475,562.9323006990589,0.5,562.9323006990589,562.9323006990589,1
ETH,1440,replication,departure_opposite,zero_before,2_to_8,1,4556.216614025943,4556.216614025943,100.0,,4556.216614025943,4556.216614025943,4556.216614025943,4556.216614025943,,100.0,1,4747.34450487371,-191.12789084776705,1.0,-191.12789084776705,-191.12789084776705,1
ETH,1440,replication,departure_opposite,zero_before,9_plus,2,1528.8392927327511,1528.8392927327511,100.0,,2041.190509463253,2169.2783136458784,888.4002718196238,2169.2783136458784,888.4002718196238,100.0,1,325.46797112056475,562.9323006990589,0.5,562.9323006990589,562.9323006990589,1
ETH,1440,replication,departure_opposite,breakout,yes,1,888.4002718196238,888.4002718196238,100.0,,888.4002718196238,888.4002718196238,888.4002718196238,888.4002718196238,,100.0,1,325.46797112056475,562.9323006990589,0.5,562.9323006990589,562.9323006990589,1
ETH,1440,replication,departure_opposite,breakout,no,2,3362.747463835911,3362.747463835911,100.0,,4317.522783987937,4556.216614025943,2169.2783136458784,4556.216614025943,2169.2783136458784,100.0,1,4747.34450487371,-191.12789084776705,1.0,-191.12789084776705,-191.12789084776705,1
ETH,1440,replication,departure_opposite,trend_aligned,yes,2,2722.3084429227833,2722.3084429227833,100.0,,4189.434979805312,4556.216614025943,888.4002718196238,4556.216614025943,888.4002718196238,100.0,2,2536.4062379971374,185.90220492564595,0.5,-191.12789084776705,562.9323006990589,2
ETH,1440,replication,departure_opposite,trend_aligned,no,1,2169.2783136458784,2169.2783136458784,100.0,,2169.2783136458784,2169.2783136458784,2169.2783136458784,2169.2783136458784,,100.0,0,,,,,,0
ETH,1440,exposed,cross_signal,side,long,3,-135.10130753558258,-296.92241435000597,33.33333333333333,0.7020773675251333,704.719160193401,955.1295538292526,-1063.5110620859944,955.1295538292526,-680.2167382180002,100.0,2,-264.85386443961795,-415.3628737783822,0.75,-843.0408214048841,12.315073848119653,2
ETH,1440,exposed,cross_signal,side,short,3,1733.8483665059732,2230.0387571146985,66.66666666666666,111.23925993150613,2860.9601404327163,3018.690486262221,-47.184143859000365,3018.690486262221,1091.427306627849,100.0,3,1658.9610397699246,74.88732673604848,0.5,-252.92952785238776,245.77670506641698,3
ETH,1440,exposed,cross_signal,zero_before,0,4,518.6182762497391,453.9727049851261,50.0,2.867724911294603,1847.5659961290648,2230.0387571146985,-1063.5110620859944,2230.0387571146985,-51.85521737191406,100.0,3,661.1663658109532,-288.0518487543852,1.0,-305.61300920538395,-252.92952785238776,2
ETH,1440,exposed,cross_signal,zero_before,2_to_8,1,3018.690486262221,3018.690486262221,100.0,,3018.690486262221,3018.690486262221,3018.690486262221,3018.690486262221,,100.0,1,2772.913781195804,245.77670506641698,0.5,245.77670506641698,245.77670506641698,1
ETH,1440,exposed,cross_signal,zero_before,9_plus,1,-296.92241435000597,-296.92241435000597,0.0,0.0,-296.92241435000597,-296.92241435000597,-296.92241435000597,-296.92241435000597,,,1,-309.2374881981256,12.315073848119653,0.5,12.315073848119653,12.315073848119653,1
ETH,1440,exposed,cross_signal,breakout,no,6,799.3735294851953,453.9727049851261,50.0,4.407346645679245,2624.36462168846,3018.690486262221,-1063.5110620859944,3018.690486262221,355.5101381297901,100.0,5,889.4350780861075,-121.2127534697238,0.75,-305.61300920538395,245.77670506641698,3
ETH,1440,exposed,cross_signal,trend_aligned,yes,3,1733.8483665059732,2230.0387571146985,66.66666666666666,111.23925993150613,2860.9601404327163,3018.690486262221,-47.184143859000365,3018.690486262221,1091.427306627849,100.0,3,1658.9610397699246,74.88732673604848,0.5,-252.92952785238776,245.77670506641698,3
ETH,1440,exposed,cross_signal,trend_aligned,no,3,-135.10130753558258,-296.92241435000597,33.33333333333333,0.7020773675251333,704.719160193401,955.1295538292526,-1063.5110620859944,955.1295538292526,-680.2167382180002,100.0,2,-264.85386443961795,-415.3628737783822,0.75,-843.0408214048841,12.315073848119653,2
ETH,1440,exposed,departure_signal,side,long,1,-296.92241435000597,-296.92241435000597,0.0,0.0,-296.92241435000597,-296.92241435000597,-296.92241435000597,-296.92241435000597,,,1,-1238.1161000620257,941.1936857120197,0.5,941.1936857120197,941.1936857120197,1
ETH,1440,exposed,departure_signal,side,short,2,2366.3706409163624,2366.3706409163624,100.0,,2888.2265171930494,3018.690486262221,1714.0507955705043,3018.690486262221,1714.0507955705043,100.0,2,2199.593759245854,166.7768816705085,0.25,87.7770582746,245.77670506641698,2
