symbol,minutes,fold,policy,observed_start,observed_end_close,n,mean_net_bp,median_net_bp,win_pct,pf,p90_net_bp,best_net_bp,worst_net_bp,top_realized_decile_sum_bp,rest_realized_mean_bp,top5_positive_share_pct,strength_auc,score_top_decile_n,score_top_decile_gross_bp,score_top_decile_net_bp,score_top_decile_win_pct,score_top_decile_excess_bp,mean_gross_bp,median_hold_bars,mean_mfe_bp,median_mae_bp,boundary_marks,matched_n,controls_mean_net_bp,excess_bp,p,ci_low,ci_high,months,portfolio_n,portfolio_mean_net_bp,portfolio_median_net_bp,portfolio_win_pct,portfolio_pf,portfolio_p90_net_bp,portfolio_best_net_bp,portfolio_worst_net_bp,portfolio_top_realized_decile_sum_bp,portfolio_rest_realized_mean_bp,portfolio_top5_positive_share_pct,portfolio_trades,portfolio_blocked,portfolio_fixed_notional_return_pct,portfolio_close_marked_drawdown_pct,p_holm_replication,matched_case_mean_net_bp
BTC,5,exposed,departure_opposite,2026-01-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,871,-24.09867715636433,-52.261468438492535,23.421354764638348,0.5828347156342737,114.21591438453008,815.4662812603442,-328.55249196010124,24322.26110638448,-57.869998607379074,12.98973267900582,0.4768865567216391,88,-13.25566846096201,-33.255668460962006,19.318181818181817,-8.195226866603432,-4.098677156364332,64.0,113.43900980383567,-54.092142859272215,1,871,-26.75688814865083,2.658210992286501,0.328125,-7.3689589722946875,14.573452441302974,6,599,-27.33188895205703,-54.14768153533476,23.03839732888147,0.5389808396129452,107.9364734828797,815.4662812603442,-328.55249196010124,15837.164664200893,-59.756894520376726,18.88849834397747,599,272,-163.71801482282171,164.0421066176442,,-24.098677156364335
ETH,15,discovery,cross_signal,2023-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,3756,-18.40125036773658,-41.83435881223161,27.076677316293928,0.6549386717758903,115.6450686166677,1722.2258042850424,-686.8336445193313,101128.2943809116,-50.36786708938764,4.183766275296204,0.4418284562223148,376,-3.4051869603799783,-23.40518696037998,21.27659574468085,-2.2169158858003684,1.5987496322634192,15.0,110.26442024896257,-49.0788579977508,1,3756,-21.379236911693287,2.977986543956708,0.0585,-0.2677108990657745,6.693355119709394,24,3376,-17.734490703861123,-42.2740320426884,27.72511848341232,0.672442648889967,123.6719269676473,1722.2258042850424,-686.8336445193313,93847.6141700653,-50.59883304354853,4.465351171068317,3376,380,-598.716406162339,561.8579331936429,,-18.40125036773658
ETH,15,discovery,departure_signal,2023-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,1085,-16.276445230068486,-37.728884444042635,24.976958525345623,0.6677380442019022,102.44609140975405,1722.2258042850424,-439.7565487522725,28565.349668715917,-47.3619802698158,12.44121240786015,0.5163241067300108,109,-0.6713800600561685,-20.67138006005617,27.52293577981651,-6.734567249321223,3.7235547699315137,15.0,108.32695075947107,-45.11064726943847,1,1085,-20.58028772581383,4.303842495745345,0.176,-4.824305973812595,12.91657061605244,24,1081,-16.241628966168282,-37.728884444042635,25.069380203515266,0.6690313060301442,102.49817070546288,1722.2258042850424,-439.7565487522725,28565.349668715917,-47.45118372545662,12.44121240786015,1081,4,-175.57200912427925,169.47295875603686,,-16.276445230068486
ETH,15,discovery,departure_neutral,2023-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,1085,-12.236074468529193,-57.37126624867027,24.331797235023043,0.8288086505276785,180.3484784134575,2325.6450603629373,-719.4866755600992,52841.20156541746,-67.74317865140537,12.978205187920006,0.5357979921012808,109,-16.881581454391448,-36.88158145439145,26.605504587155966,-21.522329407655405,7.763925531470809,36.0,189.83307385664423,-74.08364115413457,1,1085,-21.692138032708726,9.456063564179532,0.11175,-6.430875280457377,23.836986864876877,24,1085,-12.236074468529193,-57.37126624867027,24.331797235023043,0.8288086505276785,180.3484784134575,2325.6450603629373,-719.4866755600992,52841.20156541746,-67.74317865140537,12.978205187920006,1085,0,-132.76140798354166,128.8414701611936,,-12.236074468529191
ETH,15,discovery,departure_opposite,2023-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,1085,-4.138711222790343,-77.06001973141196,28.66359447004608,0.9567021119348238,296.87866958428947,2466.1796978066873,-820.8946756515112,76277.94897177994,-82.75456009068387,10.486595779185995,0.5573252905938167,109,7.692596914909411,-12.307403085090586,33.02752293577982,4.124407274805912,15.86128877720966,73.0,274.4641631248715,-111.88668535140334,1,1085,-18.187317344782375,14.04860612199203,0.03375,-1.02075032829865,28.452827355792078,24,731,-13.006813546943286,-80.33671152461562,28.0437756497948,0.8681056515199709,246.3610898905011,2466.1796978066873,-820.8946756515112,48637.80228114901,-88.50195279142245,15.17595803146445,731,354,-95.07980702815522,108.55311035805848,,-4.1387112227903415
ETH,15,replication,cross_signal,2025-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00,1822,-9.368100723355472,-50.4557312895315,30.35126234906696,0.8573371807754421,198.56311603503977,1684.6979865771805,-1171.8310516211216,76331.42992841892,-56.98603382939147,6.331056261859739,0.4559911764328678,183,2.591128410506281,-17.408871589493724,22.950819672131143,-6.423662408775995,10.631899276644525,15.0,151.13189064613275,-68.0613648949202,1,1822,-13.571869401063,4.203768677707524,0.177001953125,-4.357864692785217,11.595798067920331,12,1646,-10.48617507728654,-50.946823860302786,30.43742405832321,0.8434205700880231,198.55416436916852,1684.6979865771805,-1171.8310516211216,68974.59519995976,-58.227440497753825,6.984905534678516,1646,176,-172.60244177213616,148.05653420279907,1.0,-9.368100723355475
ETH,15,replication,departure_signal,2025-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00,570,-6.053028755318254,-45.19792357989381,31.929824561403507,0.9012625594044208,174.38226191197955,1158.3686616907362,-569.5038164137322,23289.505924086323,-52.124234531418566,14.354461330918316,0.5500736377025037,57,14.058169896248328,-5.941830103751673,38.59649122807017,35.65044579151954,13.946971244681746,16.0,148.25656663303994,-64.0345484552729,0,570,-25.11566220982814,19.062633454509886,0.033935546875,2.346671329914498,37.492539793148936,12,566,-5.758507580925074,-45.00521040412984,31.97879858657244,0.9060773857340848,175.61791331280995,1158.3686616907362,-569.5038164137322,23289.505924086323,-52.158784312160925,14.377469789071665,566,4,-32.593152908035506,48.104461116377735,1.0,-6.0530287553182545
ETH,15,replication,departure_neutral,2025-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00,570,-13.358669988742555,-72.46012344523044,22.982456140350877,0.8558188366211382,224.34691008820772,3462.3190454187156,-486.72469807021776,38453.39935647939,-89.80086013657439,21.927147894061957,0.5323340694499992,57,44.89132736510748,24.89132736510748,31.57894736842105,13.516944319207449,6.641330011257444,33.5,240.1130044520223,-98.2377061857903,0,570,-24.662266769379855,11.303596780637303,0.246337890625,-21.856015439335227,39.2333952752075,12,570,-13.358669988742555,-72.46012344523044,22.982456140350877,0.8558188366211382,224.34691008820772,3462.3190454187156,-486.72469807021776,38453.39935647939,-89.80086013657439,21.927147894061957,570,0,-76.14441893583258,78.8580321915562,1.0,-13.358669988742554
ETH,15,replication,departure_opposite,2025-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00,570,-29.75536528160385,-107.18085778352258,25.26315789473684,0.7693407072856925,336.7866380830706,3358.869832295943,-654.529781671731,46056.88861672926,-122.84102695369091,16.935820374857546,0.5468668492436098,57,35.90435106279485,15.904351062794852,33.33333333333333,44.8368599776859,-9.755365281603854,69.0,322.25960096997596,-144.48363772044004,3,570,-53.3519085455473,23.596543263943456,0.063720703125,-3.8101785200050604,49.3231655264883,12,392,-21.202286289745047,-112.55405997183551,27.806122448979593,0.8380697408294386,354.78961783017473,3358.869832295943,-654.529781671731,34506.09662212311,-121.6403205900658,22.035543200657244,392,178,-83.11296225580054,85.76754415189099,1.0,-29.75536528160385
ETH,15,exposed,cross_signal,2026-01-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,919,-17.674381441878,-46.301171841015545,28.07399347116431,0.709235011870893,140.0471158735364,1033.3457249070632,-737.3454201820939,29934.45335065567,-55.83701317502001,10.22747649621422,0.4632867747950603,92,-9.305093692641568,-29.305093692641563,21.73913043478261,-22.880381048532605,2.3256185581219992,16.0,126.82689830174124,-57.819058375334635,1,919,-13.988218993431728,-3.6861624484462707,0.8125,-10.688275590115294,4.3510387993139235,6,836,-19.21634299616684,-46.67036699204483,27.751196172248804,0.690063286763296,139.52561225131444,1033.3457249070632,-737.3454201820939,26971.201554101037,-57.22880890810706,11.328785724988958,836,83,-160.6486274479549,163.2006706993114,,-17.674381441878
ETH,15,exposed,departure_signal,2026-01-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,246,-14.477635927827968,-41.63980852230074,26.422764227642276,0.7132050587884031,112.67971080804186,625.2834100240224,-239.61728677619473,7129.288875089981,-48.37460322776316,29.141712513955177,0.5388015299617509,25,-13.76136556581207,-33.76136556581207,16.0,-44.30451595687757,5.522364072172034,15.0,109.07192011288282,-52.397101837101665,0,246,-5.78718460455232,-8.690451323275639,0.71875,-40.615702443238476,29.564137438184314,6,244,-14.160428580273017,-41.63980852230074,26.639344262295083,0.719365926266728,112.83211141890428,625.2834100240224,-239.61728677619473,7129.288875089981,-48.33074634098902,29.141712513955177,244,2,-34.55144573586618,35.68021203007283,,-14.477635927827967
ETH,15,exposed,departure_neutral,2026-01-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,246,-1.575947513244261,-58.846761880179656,26.422764227642276,0.9802245241051054,229.4767068524229,2196.4315543052217,-466.9437803973286,15515.192893010462,-71.95871484736901,38.73965342955661,0.5524011899702508,25,2.2722657507817483,-17.72773424921825,36.0,-21.36357160901124,18.424052486755745,42.0,220.98028496993544,-84.22361522351041,1,246,-2.491638520335417,0.915691007091151,0.484375,-49.038123093431146,46.71640970749505,6,246,-1.575947513244261,-58.846761880179656,26.422764227642276,0.9802245241051054,229.4767068524229,2196.4315543052217,-466.9437803973286,15515.192893010462,-71.95871484736901,38.73965342955661,246,0,-3.8768308825805176,33.74227156627383,,-1.5759475132442593
ETH,15,exposed,departure_opposite,2026-01-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,246,-20.99213714901305,-83.30712214028644,30.081300813008134,0.8080309225356945,263.50979868100364,2049.2586370904087,-638.4568460967777,15663.3337885726,-94.2416268200444,33.475861391135766,0.5327624135763671,25,9.983077976318102,-10.016922023681897,36.0,24.948095044261727,-0.9921371490130528,75.5,281.1157579682232,-122.65606795335948,1,246,-35.935251433499545,14.943114284486477,0.3125,-35.64988549006747,66.88454443472935,6,164,4.534020811206744,-74.88796156835507,34.146341463414636,1.0431073178503802,316.8575943714637,2049.2586370904087,-573.5898079256896,12368.248970519886,-79.07938474477537,37.69273717956053,164,82,7.435794130379381,32.671468533888984,,-20.992137149013054
ETH,30,discovery,cross_signal,2023-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,1852,-15.904857784256745,-51.93203155906154,28.61771058315335,0.7744495282894865,196.71076433494295,2003.889618829895,-673.7153652392935,74599.35643814427,-62.45807506277777,7.410271731059185,0.460337396169326,186,30.63035830126235,10.63035830126235,26.344086021505376,11.904379495161027,4.095142215743256,15.0,161.19560328781776,-73.60585953142095,1,1852,-14.115341510355028,-1.7895162739017154,0.6895,-8.973657358356894,4.642715844747016,24,1671,-15.559927280469246,-51.64810111393468,28.845002992220227,0.7809649243779762,208.1373920896268,2003.889618829895,-673.7153652392935,67968.00036291983,-62.520717796795694,7.22998851517504,1671,181,-260.0063848566406,232.7021322128944,,-15.904857784256743
ETH,30,discovery,departure_signal,2023-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,552,-18.131016544060277,-48.1647375900218,28.07971014492754,0.7154534025345526,162.85536869003377,1686.4466542075163,-430.3405007699768,19027.35441860091,-58.53966844943988,17.202368265199187,0.5487446168846998,56,54.07683367850722,34.07683367850722,48.214285714285715,58.623032980929075,1.868983455939721,15.0,143.35506819845523,-70.16744921443384,1,552,-14.111298636316096,-4.019717907744181,0.696,-19.557103869454654,11.076314100786755,24,547,-18.799378424238913,-48.490638790111824,27.97074954296161,0.7062052334331713,160.1615100948741,1686.4466542075163,-430.3405007699768,18691.041626915907,-58.890856961330485,17.512967288851588,547,5,-102.83259998058683,114.74102041711824,,-18.13101654406028
ETH,30,discovery,departure_neutral,2023-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,552,-12.065061940053138,-75.3480058719763,24.27536231884058,0.8791522774228447,298.960826814163,2376.3958999228475,-774.0352478184009,40767.81578019122,-95.62042332883176,19.278178337652097,0.5313504249089481,56,54.21499852109991,34.21499852109989,37.5,77.60896890869985,7.934938059946861,36.0,264.24864151132385,-109.39282585852528,1,552,-23.023340237631224,10.958278297578087,0.15325,-10.350983697932328,30.91107681749317,24,552,-12.065061940053138,-75.3480058719763,24.27536231884058,0.8791522774228447,298.960826814163,2376.3958999228475,-774.0352478184009,40767.81578019122,-95.62042332883176,19.278178337652097,552,0,-66.59914190909326,97.54196002170283,,-12.065061940053136
ETH,30,discovery,departure_opposite,2023-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,552,0.9920307241422064,-99.925745479712,29.528985507246375,1.0077212468499783,438.91093191413256,3046.538955348592,-824.4259396566478,54216.305012941426,-108.20303236535268,17.209750537398982,0.4979734098758812,56,66.3541606385382,46.3541606385382,32.142857142857146,100.7623655912758,20.992030724142204,71.0,391.82511453753494,-163.85368099354147,1,552,-14.395139351801948,15.387170075944153,0.13125,-11.064030239431416,41.762616504351925,24,345,4.967587761008673,-106.4079160426734,30.144927536231886,1.036564658809771,528.4103709282385,3046.538955348592,-824.4259396566478,35587.79870240289,-109.27090620920931,22.502269731387223,345,207,17.138177775480013,60.2574097302328,,0.9920307241422022
ETH,30,replication,cross_signal,2025-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00,902,-11.56259611678536,-63.77976797998283,32.70509977827051,0.8703296814877295,274.433555220335,1835.9550839224291,-1060.9068105704166,47768.59903581743,-71.76086403595292,10.693418340161015,0.4580459609638957,91,30.49760966669549,10.497609666695494,35.16483516483517,7.523361027823383,8.43740388321464,16.0,217.51761570342745,-100.67214477704532,1,902,-16.53825705128333,4.975660934497979,0.19775390625,-6.413231788827389,14.932096917336626,12,822,-7.407476096084144,-61.438676226078215,33.57664233576642,0.9169402827333571,288.43949752068056,1835.9550839224291,-1060.9068105704166,45250.86713203281,-69.47200606632474,11.135993987750552,822,80,-60.88945350981061,78.49083765400577,1.0,-11.56259611678536
ETH,30,replication,departure_signal,2025-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00,284,-6.1183388501809,-66.66702201561955,30.633802816901408,0.9281467692613876,247.42962421368296,1835.9550839224291,-544.7112622383776,16399.089578842497,-71.12430514625049,27.78710590408224,0.6004434331057822,29,76.75512413910428,56.75512413910428,48.27586206896552,82.47972221917877,13.88166114981909,16.0,218.534156596013,-93.4018101453238,0,284,-12.616864771689627,6.498525921508722,0.24267578125,-8.27104550118502,23.393721948384062,12,282,-5.792419070344885,-66.66702201561955,30.851063829787233,0.9321612400427146,248.5100261095737,1835.9550839224291,-544.7112622383776,16399.089578842497,-71.27490812916899,27.78710590408224,282,2,-16.334621778372128,42.06655631647186,1.0,-6.118338850180904
ETH,30,replication,departure_neutral,2025-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00,284,-32.58264404533653,-130.90959581826988,27.11267605633803,0.7737181634122965,340.607961988921,3268.5675485633615,-832.7295282312042,25325.09192816642,-135.60220720408623,29.121260627060252,0.564966434531652,29,29.54059600945156,9.540596009451566,41.37931034482759,115.42893254921418,-12.582644045336528,35.5,344.9791404265947,-165.68119970216455,0,284,-51.260045811530055,18.677401766193533,0.035400390625,1.3514576461322874,35.538496629973416,12,284,-32.58264404533653,-130.90959581826988,27.11267605633803,0.7737181634122965,340.607961988921,3268.5675485633615,-832.7295282312042,25325.09192816642,-135.60220720408623,29.121260627060252,284,0,-92.53470908875576,94.08065574638997,1.0,-32.58264404533653
ETH,30,replication,departure_opposite,2025-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00,284,-3.05678979249975,-143.8395317456642,33.80281690140845,0.9826659040106775,593.8485297901397,3548.0152391795805,-737.9090361963714,34697.64329792225,-139.47361411369485,26.347635140505293,0.5109153368794326,29,50.57294824504692,30.572948245046938,44.827586206896555,116.92275178134057,16.94321020750025,68.0,525.2689493149434,-234.2549620614431,1,284,-23.81229683433985,20.755507041840094,0.093994140625,-6.500017174579224,49.47667879320433,12,185,-15.2185954664205,-144.88751124887455,32.972972972972975,0.9204127719414532,610.4030874569369,3548.0152391795805,-737.9090361963714,23596.800257260427,-159.10988203944711,34.17942233108714,185,99,-28.154401612877923,63.095353876603546,1.0,-3.05678979249975
ETH,30,exposed,cross_signal,2026-01-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,468,-28.138977078688782,-65.0242128761974,26.06837606837607,0.676722646745449,207.75374625275265,1243.582280348099,-628.9171203348576,21697.6294338969,-82.8186952653759,15.469519931755704,0.4536980005685587,47,8.803467830812638,-11.196532169187362,27.659574468085108,9.400867016769324,-8.138977078688788,14.0,173.0172569159221,-96.9154168605757,1,468,-25.926521787239025,-2.21245529144976,0.65625,-11.384144806051914,6.748707203820447,6,426,-26.798271568566808,-65.16647819789499,26.995305164319248,0.6967310565272425,212.9462728384113,1243.582280348099,-628.9171203348576,20248.048461330058,-82.67392206146087,16.259710534138073,426,42,-114.16063688209464,114.2628170548253,,-28.138977078688782
ETH,30,exposed,departure_signal,2026-01-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,130,-22.637163489820935,-56.03164364156753,29.230769230769234,0.694100300060011,158.5829858432934,657.6975064087609,-500.71066513879936,5032.84579602352,-68.16817991196788,42.371585286770696,0.4917048054919908,13,-67.71176054637182,-87.7117605463718,23.076923076923077,-36.585176506050445,-2.6371634898209364,16.0,159.71877766754804,-87.34597749443907,0,130,-49.70291321534842,27.065749725527485,0.078125,0.1669772333958873,52.61767846742083,6,127,-21.60783541563259,-55.24164148890563,29.133858267716533,0.7065440372980254,160.05632499861227,657.6975064087609,-500.71066513879936,5032.84579602352,-68.2196569632356,42.822495497202475,127,3,-27.441950977853345,38.81137646680535,,-22.637163489820935
ETH,30,exposed,departure_neutral,2026-01-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,130,-6.098236194301719,-67.17633472840154,28.46153846153846,0.9423519886302896,322.28604619947856,2064.7119765675848,-578.1160916364969,10052.03038202602,-92.6906075836346,49.56799615914297,0.4798023830281895,13,-136.16531327674835,-156.16531327674835,15.384615384615383,-104.66872443398915,13.901763805698286,41.0,299.2630555699321,-125.3090715167815,1,130,-49.408156542439066,43.30992034813735,0.046875,9.588466559932128,79.15420622145825,6,130,-6.098236194301719,-67.17633472840154,28.46153846153846,0.9423519886302896,322.28604619947856,2064.7119765675848,-578.1160916364969,10052.03038202602,-92.6906075836346,49.56799615914297,130,0,-7.927707052592059,44.8815740313299,,-6.098236194301719
ETH,30,exposed,departure_opposite,2026-01-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,130,-37.96977896848539,-103.53942084547094,29.230769230769234,0.7606847738597052,324.05466440321123,3020.382946409199,-885.662209327378,12888.841565505569,-152.3496823197322,53.27511551071933,0.4153318077803203,13,-138.77098431226702,-158.77098431226702,15.384615384615383,-181.5076556926706,-17.969778968485397,74.0,394.5675321958487,-176.16031136368338,1,130,-61.78942521530565,23.81964624682025,0.203125,-19.587988945787238,70.62539452395407,6,84,-5.220994830790999,-86.93550283245642,32.142857142857146,0.9646290138099632,390.4071626518565,3020.382946409199,-885.662209327378,9213.156743345457,-128.68960412175866,59.84975418593306,84,46,-4.385635657864329,46.20292085900888,,-37.96977896848539
ETH,60,discovery,cross_signal,2023-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,883,-12.474904101688466,-69.43815314355504,31.483578708946773,0.8717573451434925,302.8488958262785,1935.3639199127424,-604.2767986907504,51835.48097691006,-79.15720566587025,9.805989146855868,0.4852488257328022,89,-3.950779625223028,-23.95077962522303,31.46067415730337,-19.341367822080446,7.525095898311533,17.0,246.78954339751053,-111.34075962958012,1,882,-27.24597638817603,14.823130100387134,0.0295,0.12081027768008695,29.59709873691709,24,797,-13.454618046525033,-69.45423337892495,31.493099121706397,0.864970842831647,311.7355824409864,1935.3639199127424,-604.2767986907504,47141.3181822577,-80.70383370340049,10.68928943477332,797,86,-107.23330583080411,105.1328175581981,,-12.422846287788895
ETH,60,discovery,departure_signal,2023-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,266,-9.475053205370536,-62.43493910899288,31.954887218045116,0.8851241243727757,252.11854709396908,954.6857422481336,-565.1617615583992,14020.330615664818,-69.20792790080911,22.188991493748063,0.606564835879103,27,26.07425783882437,6.07425783882437,48.148148148148145,76.65904556177004,10.524946794629466,16.0,222.34382697227343,-102.2059981813034,0,265,-30.705007914786048,21.792933013959868,0.07525,-4.6112369957168315,48.41893969362055,24,264,-8.86073028857,-62.43493910899288,31.818181818181817,0.8924699041877985,252.95425707858195,954.6857422481336,-565.1617615583992,14020.330615664818,-69.02769372087467,22.194185393421563,264,2,-23.392327961824577,38.635003773886886,,-8.912074900826177
ETH,60,discovery,departure_neutral,2023-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,266,22.169520432925385,-98.9334321399182,27.06766917293233,1.1770974965031165,567.2908684878508,2779.9236950344875,-597.6547310014579,29620.41704303999,-99.26077241791565,30.339683486239615,0.5311426116838488,27,1.5161045297666194,-18.483895470233385,25.925925925925924,95.6805425563362,42.16952043292538,37.0,399.99005192928195,-171.0379736880585,0,265,3.564922271053232,19.655780661862288,0.236,-32.69210146106126,69.76032444435303,24,266,22.169520432925385,-98.9334321399182,27.06766917293233,1.1770974965031165,567.2908684878508,2779.9236950344875,-597.6547310014579,29620.41704303999,-99.26077241791565,30.339683486239615,266,0,58.9709243515818,48.05365811056206,,23.220702932915508
ETH,60,discovery,departure_opposite,2023-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,266,80.9713234904457,-183.0850912354348,31.57894736842105,1.4232386462899498,693.937881242237,6668.142228021527,-969.997384458452,56660.026008523506,-146.95252702956046,35.18215538130473,0.5084379905808477,27,125.15996102694508,105.15996102694513,25.925925925925924,96.15881884948836,100.9713234904457,70.0,624.421145810186,-257.2567088395949,1,265,25.98113206492182,56.4381338332354,0.0445,-1.1853512618554334,113.175205713024,24,174,38.29537498753492,-180.96619925552835,31.60919540229885,1.2067450432646392,713.6223829736481,6668.142228021527,-969.997384458452,27800.337113250785,-135.49321708602372,39.19402859276676,174,92,66.63395247831083,57.29298387540488,,82.41926589815722
ETH,60,replication,cross_signal,2025-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00,444,-20.56688511222591,-100.91199059278352,31.08108108108108,0.84342731405195,367.899205104177,2290.7649396100305,-744.2647058823526,35213.04938950932,-111.13971523643517,16.307841389874586,0.4639575637018092,45,-7.715064696036101,-27.7150646960361,26.666666666666668,-16.419322689570723,-0.5668851122259149,17.0,311.6387903148437,-153.89612852420575,1,443,-34.5473574169828,14.676860482346056,0.253662109375,-21.71946850851082,57.63327150289287,12,409,-13.556576153477424,-98.1699491037835,32.27383863080684,0.8972381351290344,441.2044527048749,2290.7649396100305,-744.2647058823526,33590.656299732014,-106.34591289810946,16.570307107711045,409,35,-55.44639646772273,59.569872292920266,1.0,-19.87049693463674
ETH,60,replication,departure_signal,2025-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00,140,-15.567481409505971,-106.72691897269158,30.714285714285715,0.8758809241270828,315.6923246449827,2290.7649396100305,-697.9311572811531,11758.743530009817,-110.62056291540196,43.664796724444734,0.5341644689522896,14,164.25877970914917,144.25877970914917,42.857142857142854,146.45730249916454,4.432518590494027,14.0,298.134213081795,-150.42986140277935,0,140,-19.930780926214247,4.363299516708284,0.439208984375,-45.58762943617833,58.33114145366439,12,138,-16.343958506706155,-106.72691897269158,30.434782608695656,0.8702298003404706,316.7891184726664,2290.7649396100305,-697.9311572811531,11758.743530009817,-113.01782099947792,44.40062186072159,138,2,-22.55466273925453,42.87633753307794,1.0,-15.567481409505973
ETH,60,replication,departure_neutral,2025-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00,140,-39.53957285604864,-161.6085943316825,27.857142857142858,0.7934438483824436,568.244765115258,3419.0969134015736,-1495.1733501430442,17254.43275478501,-180.87280122723664,48.12902104768919,0.5828890581365829,14,92.72916362744392,72.72916362744392,50.0,168.61997012936467,-19.539572856048636,38.0,498.88470807704,-257.26481949776115,1,140,-109.14276608076598,69.60319322471733,0.00390625,25.824248708998265,122.32625912678103,12,140,-39.53957285604864,-161.6085943316825,27.857142857142858,0.7934438483824436,568.244765115258,3419.0969134015736,-1495.1733501430442,17254.43275478501,-180.87280122723664,48.12902104768919,140,0,-55.3554019984681,90.96713957953033,0.28125,-39.53957285604864
ETH,60,replication,departure_opposite,2025-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00,140,49.45723508910213,-231.0518556200425,30.0,1.199206252068786,1055.3872675203386,4143.662076896777,-1266.9087911555075,30520.126645788932,-187.27074391519557,40.83634276764278,0.5553935860058309,14,517.3518520428081,497.35185204280816,57.14285714285714,563.7163707188876,69.4572350891021,74.0,797.5447778969221,-349.4964765154534,2,140,-82.57343770905523,132.03067279815738,0.007080078125,45.53719779310898,234.03445593067104,12,94,-42.5542976244974,-250.71491018971267,26.595744680851062,0.8447423693636047,754.0905262614069,4073.791077089617,-1266.9087911555075,17341.75384397452,-254.0697359604437,56.75839332071969,94,46,-40.00103976702758,94.24010422737796,0.502685546875,49.457235089102106
ETH,60,exposed,cross_signal,2026-01-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,213,-3.739353653554049,-76.31470380305647,31.92488262910798,0.9650455396076694,369.7138880092217,1190.6652416862062,-566.952975732169,14956.12731789332,-82.47439605288133,23.391836239322412,0.4415821501014199,22,-9.86956720009651,-29.869567200096512,22.727272727272727,-66.8799971330463,16.26064634644595,17.0,272.8839034172499,-148.39349285746374,1,213,-1.2062625623852312,-2.53309109116882,0.515625,-30.069651772736332,38.33753244406887,6,198,-0.0785701053295869,-75.51182171013525,31.818181818181817,0.9992809214429716,387.6740249068747,1190.6652416862062,-566.952975732169,14199.42360481762,-79.8594409307465,23.79314667256114,198,15,-0.1555688085524087,25.582288732928166,,-3.7393536535540512
ETH,60,exposed,departure_signal,2026-01-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,59,3.55750916383499,-62.43520192887429,37.28813559322034,1.048008132884919,260.6378570029833,732.9085613718133,-307.7280818298855,2519.6383490965823,-43.58010015906259,48.96965788035547,0.6425061425061425,6,99.0000146815632,79.0000146815632,50.0,107.59287776630975,23.55750916383499,19.0,249.66653123616095,-117.49554978768283,0,59,-48.54381033295832,52.101319496793316,0.015625,16.2190039230086,107.24756457874886,6,59,3.55750916383499,-62.43520192887429,37.28813559322034,1.048008132884919,260.6378570029833,732.9085613718133,-307.7280818298855,2519.6383490965823,-43.58010015906259,48.96965788035547,59,0,2.0989304066628467,12.90329088835129,,3.55750916383499
ETH,60,exposed,departure_neutral,2026-01-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,59,-5.734492744506347,-138.56327626720395,30.508474576271187,0.959829823716461,345.2232242239926,2721.0183830432456,-539.5149737043337,6449.951130373134,-128.08087174149074,74.64977721991906,0.6043360433604336,6,328.315375838733,308.315375838733,33.33333333333333,397.9557514244823,14.265507255493649,50.0,451.58578725821326,-213.0802652641206,0,59,-110.67414318994554,104.93965044543916,0.109375,-1.1305666636240588,244.33121309816707,6,59,-5.734492744506347,-138.56327626720395,30.508474576271187,0.959829823716461,345.2232242239926,2721.0183830432456,-539.5149737043337,6449.951130373134,-128.08087174149074,74.64977721991906,59,0,-3.383350719258693,43.42133421858947,,-5.734492744506344
