period,arm,cash,streak_type,streak_length,rank,signal_i,side,entry_time,risk,notional,fee_reserve,required_cash,equity_before,cycle_id,cycle_net_before,level_before,accepted,entry_i,exit_i,exit_time,reason,net_r,gross_r,cost_r,full_initial_stop,outcome,censored,pnl,raw_pnl,equity_after,cycle_net_after,level_after,cycle_end
validation,next_bar,double_risk_only,net_loss,3,3,249546,-1,2025-01-01 08:33:00+00:00,4.0,1396.1713688610664,2.792342737722133,6.792342737722133,996.2756443626258,0,-3.724355637374174,2,True,249547,249553,2025-01-01 08:51:00+00:00,cost_be_gap,-0.3772915360501659,0.3207941483803821,0.6980856844305333,False,loss,False,-1.5091661442006625,-1.5091661442006636,994.7664782184252,-5.2335217815748365,3,
validation,ohlc,fixed10,initial_stop,4,1,256017,-1,2025-01-14 20:06:00+00:00,1.0,117.98120162182038,0.23596240324364076,12.034082565425678,990.3836877474273,1,-9.617371076102131,6,True,256018,256037,2025-01-14 21:03:00+00:00,initial_stop,-1.2359624032436485,-1.0,0.23596240324364076,True,loss,False,-1.2359624032436614,-1.2359624032436485,989.1477253441836,-10.853333479345793,7,
validation,ohlc,fixed10,initial_stop,4,2,256074,1,2025-01-14 22:57:00+00:00,1.0,316.03414634146344,0.6320682926829269,32.23548292682927,989.1477253441836,1,-10.853333479345793,7,True,256075,256080,2025-01-14 23:12:00+00:00,initial_stop,-1.6320682926829202,-1.0,0.6320682926829269,True,loss,False,-1.6320682926829022,-1.6320682926829202,987.5156570515007,-12.485401772028695,8,
validation,ohlc,fixed10,initial_stop,4,3,256177,1,2025-01-15 04:06:00+00:00,1.0,233.31821454283872,0.46663642908567743,23.79845788336955,987.5156570515007,1,-12.485401772028695,8,True,256178,256181,2025-01-15 04:15:00+00:00,initial_stop,-1.4666364290856677,-1.0,0.46663642908567743,True,loss,False,-1.4666364290856109,-1.4666364290856677,986.0490206224151,-13.952038201114306,9,
validation,ohlc,fixed10,initial_stop,4,4,256266,1,2025-01-15 08:33:00+00:00,1.0,233.06968390804474,0.4661393678160895,23.773107758620565,986.0490206224151,1,-13.952038201114306,9,True,256267,256284,2025-01-15 09:24:00+00:00,initial_stop,-1.4661393678160932,-1.0,0.4661393678160895,True,loss,False,-1.4661393678161403,-1.4661393678160932,984.582881254599,-15.418177568930446,10,
validation,ohlc,fixed10,net_loss,5,1,371975,1,2025-09-13 10:00:00+00:00,1.0,511.12311015117587,1.0222462203023517,52.13455723541993,843.9598961377293,1,-156.04116268580015,120,True,371976,371985,2025-09-13 10:27:00+00:00,initial_stop,-2.022246220302326,-1.0,1.022246220302352,True,loss,False,-2.0222462203023497,-2.022246220302326,841.9376499174269,-158.0634089061025,121,
validation,ohlc,fixed10,net_loss,5,2,371986,-1,2025-09-13 10:33:00+00:00,1.0,217.65943700969012,0.43531887401938024,22.20126257498839,841.9376499174269,1,-158.0634089061025,121,True,371987,372012,2025-09-13 11:48:00+00:00,opposite_v6_next_open,-0.731580987540386,-0.2962621135209991,0.43531887401938024,False,loss,False,-0.7315809875403829,-0.731580987540386,841.2060689298866,-158.79498989364288,122,
validation,ohlc,fixed10,net_loss,5,3,372011,1,2025-09-13 11:48:00+00:00,1.0,654.1689750692291,1.3083379501384582,66.72523545706136,841.2060689298866,1,-158.79498989364288,122,True,372012,372017,2025-09-13 12:03:00+00:00,initial_stop,-2.3083379501384838,-1.0,1.308337950138458,True,loss,False,-2.3083379501384798,-2.3083379501384838,838.8977309797481,-161.10332784378136,123,
validation,ohlc,fixed10,net_loss,5,4,372028,1,2025-09-13 12:39:00+00:00,1.0,406.7263339070606,0.8134526678141213,41.48608605852018,838.8977309797481,1,-161.10332784378136,123,True,372029,372039,2025-09-13 13:09:00+00:00,initial_stop,-1.8134526678141352,-1.0,0.8134526678141213,True,loss,False,-1.81345266781409,-1.8134526678141352,837.084278311934,-162.91678051159545,124,
validation,ohlc,fixed10,net_loss,5,5,372443,1,2025-09-14 09:24:00+00:00,1.0,340.3758193736452,0.6807516387472904,34.71833357611181,837.084278311934,1,-162.91678051159545,124,True,372444,372465,2025-09-14 10:27:00+00:00,initial_stop,-1.6807516387472832,-1.0,0.6807516387472904,True,loss,False,-1.6807516387473243,-1.6807516387472832,835.4035266731867,-164.59753215034277,125,
validation,ohlc,double10,initial_stop,3,1,251618,1,2025-01-05 16:09:00+00:00,16.0,3788.970722185992,7.577941444371985,386.47501366297115,974.8996087701244,1,-25.101450053405074,4,True,251619,251631,2025-01-05 16:45:00+00:00,initial_stop,-1.4736213402732592,-1.0,0.47362134027324904,True,loss,False,-23.577941444372186,-23.577941444372147,951.3216673257522,-48.67939149777726,5,
validation,ohlc,double10,initial_stop,3,2,251657,-1,2025-01-05 18:06:00+00:00,32.0,7189.837165941513,14.379674331883027,733.3633909260344,951.3216673257522,1,-48.67939149777726,5,True,251658,251669,2025-01-05 18:39:00+00:00,initial_stop,-1.449364822871355,-1.0,0.4493648228713446,True,loss,False,-46.37967433188339,-46.37967433188336,904.9419929938688,-95.05906582966065,6,
validation,ohlc,double10,initial_stop,3,3,256017,-1,2025-01-14 20:06:00+00:00,64.0,7550.796903796504,15.101593807593009,770.1812841872434,904.9419929938688,1,-95.05906582966065,6,True,256018,256037,2025-01-14 21:03:00+00:00,initial_stop,-1.2359624032436485,-1.0,0.23596240324364076,True,loss,False,-79.10159380759353,-79.1015938075935,825.8403991862752,-174.16065963725418,7,
validation,ohlc,double10,net_loss,3,1,251618,1,2025-01-05 16:09:00+00:00,16.0,3788.970722185992,7.577941444371985,386.47501366297115,974.8996087701244,1,-25.101450053405074,4,True,251619,251631,2025-01-05 16:45:00+00:00,initial_stop,-1.4736213402732592,-1.0,0.47362134027324904,True,loss,False,-23.577941444372186,-23.577941444372147,951.3216673257522,-48.67939149777726,5,
validation,ohlc,double10,net_loss,3,2,251657,-1,2025-01-05 18:06:00+00:00,32.0,7189.837165941513,14.379674331883027,733.3633909260344,951.3216673257522,1,-48.67939149777726,5,True,251658,251669,2025-01-05 18:39:00+00:00,initial_stop,-1.449364822871355,-1.0,0.4493648228713446,True,loss,False,-46.37967433188339,-46.37967433188336,904.9419929938688,-95.05906582966065,6,
validation,ohlc,double10,net_loss,3,3,256017,-1,2025-01-14 20:06:00+00:00,64.0,7550.796903796504,15.101593807593009,770.1812841872434,904.9419929938688,1,-95.05906582966065,6,True,256018,256037,2025-01-14 21:03:00+00:00,initial_stop,-1.2359624032436485,-1.0,0.23596240324364076,True,loss,False,-79.10159380759353,-79.1015938075935,825.8403991862752,-174.16065963725418,7,
validation,ohlc,double_risk_only,initial_stop,3,1,256017,-1,2025-01-14 20:06:00+00:00,64.0,7550.796903796504,15.101593807593009,79.101593807593,905.1560196784482,1,-94.84503914508127,6,True,256018,256037,2025-01-14 21:03:00+00:00,initial_stop,-1.2359624032436485,-1.0,0.23596240324364076,True,loss,False,-79.10159380759353,-79.1015938075935,826.0544258708546,-173.9466329526748,7,
validation,ohlc,double_risk_only,initial_stop,3,2,256074,1,2025-01-14 22:57:00+00:00,128.0,40452.37073170732,80.90474146341464,208.90474146341464,826.0544258708546,1,-173.9466329526748,7,True,256075,256080,2025-01-14 23:12:00+00:00,initial_stop,-1.6320682926829202,-1.0,0.6320682926829269,True,loss,False,-208.90474146341376,-208.90474146341379,617.1496844074409,-382.85137441608856,8,
validation,ohlc,double_risk_only,initial_stop,3,3,256177,1,2025-01-15 04:06:00+00:00,256.0,59729.46292296671,119.45892584593342,375.45892584593344,617.1496844074409,1,-382.85137441608856,8,True,256178,256181,2025-01-15 04:15:00+00:00,initial_stop,-1.4666364290856677,-1.0,0.46663642908567743,True,loss,False,-375.45892584593093,-375.45892584593093,241.69075856150994,-758.3103002620195,9,
validation,ohlc,double_risk_only,net_loss,3,1,256017,-1,2025-01-14 20:06:00+00:00,64.0,7550.796903796504,15.101593807593009,79.101593807593,905.1560196784482,1,-94.84503914508127,6,True,256018,256037,2025-01-14 21:03:00+00:00,initial_stop,-1.2359624032436485,-1.0,0.23596240324364076,True,loss,False,-79.10159380759353,-79.1015938075935,826.0544258708546,-173.9466329526748,7,
validation,ohlc,double_risk_only,net_loss,3,2,256074,1,2025-01-14 22:57:00+00:00,128.0,40452.37073170732,80.90474146341464,208.90474146341464,826.0544258708546,1,-173.9466329526748,7,True,256075,256080,2025-01-14 23:12:00+00:00,initial_stop,-1.6320682926829202,-1.0,0.6320682926829269,True,loss,False,-208.90474146341376,-208.90474146341379,617.1496844074409,-382.85137441608856,8,
validation,ohlc,double_risk_only,net_loss,3,3,256177,1,2025-01-15 04:06:00+00:00,256.0,59729.46292296671,119.45892584593342,375.45892584593344,617.1496844074409,1,-382.85137441608856,8,True,256178,256181,2025-01-15 04:15:00+00:00,initial_stop,-1.4666364290856677,-1.0,0.46663642908567743,True,loss,False,-375.45892584593093,-375.45892584593093,241.69075856150994,-758.3103002620195,9,
validation,olhc,fixed10,initial_stop,4,1,256017,-1,2025-01-14 20:06:00+00:00,1.0,117.98120162182038,0.23596240324364076,12.034082565425678,991.3836877474273,1,-8.617371076102131,6,True,256018,256037,2025-01-14 21:03:00+00:00,initial_stop,-1.2359624032436485,-1.0,0.23596240324364076,True,loss,False,-1.2359624032436614,-1.2359624032436485,990.1477253441836,-9.853333479345793,7,
validation,olhc,fixed10,initial_stop,4,2,256074,1,2025-01-14 22:57:00+00:00,1.0,316.03414634146344,0.6320682926829269,32.23548292682927,990.1477253441836,1,-9.853333479345793,7,True,256075,256080,2025-01-14 23:12:00+00:00,initial_stop,-1.6320682926829202,-1.0,0.6320682926829269,True,loss,False,-1.6320682926829022,-1.6320682926829202,988.5156570515007,-11.485401772028695,8,
validation,olhc,fixed10,initial_stop,4,3,256177,1,2025-01-15 04:06:00+00:00,1.0,233.31821454283872,0.46663642908567743,23.79845788336955,988.5156570515007,1,-11.485401772028695,8,True,256178,256181,2025-01-15 04:15:00+00:00,initial_stop,-1.4666364290856677,-1.0,0.46663642908567743,True,loss,False,-1.4666364290856109,-1.4666364290856677,987.0490206224151,-12.952038201114306,9,
validation,olhc,fixed10,initial_stop,4,4,256266,1,2025-01-15 08:33:00+00:00,1.0,233.06968390804474,0.4661393678160895,23.773107758620565,987.0490206224151,1,-12.952038201114306,9,True,256267,256284,2025-01-15 09:24:00+00:00,initial_stop,-1.4661393678160932,-1.0,0.4661393678160895,True,loss,False,-1.4661393678161403,-1.4661393678160932,985.582881254599,-14.418177568930446,10,
validation,olhc,fixed10,net_loss,5,1,371975,1,2025-09-13 10:00:00+00:00,1.0,511.12311015117587,1.0222462203023517,52.13455723541993,843.423570824677,1,-156.57748799885246,121,True,371976,371985,2025-09-13 10:27:00+00:00,initial_stop,-2.022246220302326,-1.0,1.022246220302352,True,loss,False,-2.0222462203023497,-2.022246220302326,841.4013246043746,-158.5997342191548,122,
validation,olhc,fixed10,net_loss,5,2,371986,-1,2025-09-13 10:33:00+00:00,1.0,217.65943700969012,0.43531887401938024,22.20126257498839,841.4013246043746,1,-158.5997342191548,122,True,371987,372012,2025-09-13 11:48:00+00:00,opposite_v6_next_open,-0.731580987540386,-0.2962621135209991,0.43531887401938024,False,loss,False,-0.7315809875403829,-0.731580987540386,840.6697436168342,-159.3313152066952,123,
validation,olhc,fixed10,net_loss,5,3,372011,1,2025-09-13 11:48:00+00:00,1.0,654.1689750692291,1.3083379501384582,66.72523545706136,840.6697436168342,1,-159.3313152066952,123,True,372012,372017,2025-09-13 12:03:00+00:00,initial_stop,-2.3083379501384838,-1.0,1.308337950138458,True,loss,False,-2.3083379501384798,-2.3083379501384838,838.3614056666958,-161.63965315683367,124,
validation,olhc,fixed10,net_loss,5,4,372028,1,2025-09-13 12:39:00+00:00,1.0,406.7263339070606,0.8134526678141213,41.48608605852018,838.3614056666958,1,-161.63965315683367,124,True,372029,372039,2025-09-13 13:09:00+00:00,initial_stop,-1.8134526678141352,-1.0,0.8134526678141213,True,loss,False,-1.81345266781409,-1.8134526678141352,836.5479529988817,-163.45310582464776,125,
validation,olhc,fixed10,net_loss,5,5,372443,1,2025-09-14 09:24:00+00:00,1.0,340.3758193736452,0.6807516387472904,34.71833357611181,836.5479529988817,1,-163.45310582464776,125,True,372444,372465,2025-09-14 10:27:00+00:00,initial_stop,-1.6807516387472832,-1.0,0.6807516387472904,True,loss,False,-1.6807516387473243,-1.6807516387472832,834.8672013601343,-165.1338574633951,126,
validation,olhc,double10,initial_stop,3,1,251618,1,2025-01-05 16:09:00+00:00,16.0,3788.970722185992,7.577941444371985,386.47501366297115,974.8996087701244,1,-25.101450053405074,4,True,251619,251631,2025-01-05 16:45:00+00:00,initial_stop,-1.4736213402732592,-1.0,0.47362134027324904,True,loss,False,-23.577941444372186,-23.577941444372147,951.3216673257522,-48.67939149777726,5,
validation,olhc,double10,initial_stop,3,2,251657,-1,2025-01-05 18:06:00+00:00,32.0,7189.837165941513,14.379674331883027,733.3633909260344,951.3216673257522,1,-48.67939149777726,5,True,251658,251669,2025-01-05 18:39:00+00:00,initial_stop,-1.449364822871355,-1.0,0.4493648228713446,True,loss,False,-46.37967433188339,-46.37967433188336,904.9419929938688,-95.05906582966065,6,
validation,olhc,double10,initial_stop,3,3,256017,-1,2025-01-14 20:06:00+00:00,64.0,7550.796903796504,15.101593807593009,770.1812841872434,904.9419929938688,1,-95.05906582966065,6,True,256018,256037,2025-01-14 21:03:00+00:00,initial_stop,-1.2359624032436485,-1.0,0.23596240324364076,True,loss,False,-79.10159380759353,-79.1015938075935,825.8403991862752,-174.16065963725418,7,
validation,olhc,double10,net_loss,3,1,251618,1,2025-01-05 16:09:00+00:00,16.0,3788.970722185992,7.577941444371985,386.47501366297115,974.8996087701244,1,-25.101450053405074,4,True,251619,251631,2025-01-05 16:45:00+00:00,initial_stop,-1.4736213402732592,-1.0,0.47362134027324904,True,loss,False,-23.577941444372186,-23.577941444372147,951.3216673257522,-48.67939149777726,5,
validation,olhc,double10,net_loss,3,2,251657,-1,2025-01-05 18:06:00+00:00,32.0,7189.837165941513,14.379674331883027,733.3633909260344,951.3216673257522,1,-48.67939149777726,5,True,251658,251669,2025-01-05 18:39:00+00:00,initial_stop,-1.449364822871355,-1.0,0.4493648228713446,True,loss,False,-46.37967433188339,-46.37967433188336,904.9419929938688,-95.05906582966065,6,
validation,olhc,double10,net_loss,3,3,256017,-1,2025-01-14 20:06:00+00:00,64.0,7550.796903796504,15.101593807593009,770.1812841872434,904.9419929938688,1,-95.05906582966065,6,True,256018,256037,2025-01-14 21:03:00+00:00,initial_stop,-1.2359624032436485,-1.0,0.23596240324364076,True,loss,False,-79.10159380759353,-79.1015938075935,825.8403991862752,-174.16065963725418,7,
validation,olhc,double_risk_only,initial_stop,3,1,256017,-1,2025-01-14 20:06:00+00:00,64.0,7550.796903796504,15.101593807593009,79.101593807593,969.1560196784494,1,-30.845039145080023,6,True,256018,256037,2025-01-14 21:03:00+00:00,initial_stop,-1.2359624032436485,-1.0,0.23596240324364076,True,loss,False,-79.10159380759353,-79.1015938075935,890.0544258708559,-109.94663295267355,7,
validation,olhc,double_risk_only,initial_stop,3,2,256074,1,2025-01-14 22:57:00+00:00,128.0,40452.37073170732,80.90474146341464,208.90474146341464,890.0544258708559,1,-109.94663295267355,7,True,256075,256080,2025-01-14 23:12:00+00:00,initial_stop,-1.6320682926829202,-1.0,0.6320682926829269,True,loss,False,-208.90474146341376,-208.90474146341379,681.1496844074421,-318.8513744160873,8,
validation,olhc,double_risk_only,initial_stop,3,3,256177,1,2025-01-15 04:06:00+00:00,256.0,59729.46292296671,119.45892584593342,375.45892584593344,681.1496844074421,1,-318.8513744160873,8,True,256178,256181,2025-01-15 04:15:00+00:00,initial_stop,-1.4666364290856677,-1.0,0.46663642908567743,True,loss,False,-375.45892584593093,-375.45892584593093,305.6907585615112,-694.3103002620182,9,
validation,olhc,double_risk_only,net_loss,3,1,256017,-1,2025-01-14 20:06:00+00:00,64.0,7550.796903796504,15.101593807593009,79.101593807593,969.1560196784494,1,-30.845039145080023,6,True,256018,256037,2025-01-14 21:03:00+00:00,initial_stop,-1.2359624032436485,-1.0,0.23596240324364076,True,loss,False,-79.10159380759353,-79.1015938075935,890.0544258708559,-109.94663295267355,7,
validation,olhc,double_risk_only,net_loss,3,2,256074,1,2025-01-14 22:57:00+00:00,128.0,40452.37073170732,80.90474146341464,208.90474146341464,890.0544258708559,1,-109.94663295267355,7,True,256075,256080,2025-01-14 23:12:00+00:00,initial_stop,-1.6320682926829202,-1.0,0.6320682926829269,True,loss,False,-208.90474146341376,-208.90474146341379,681.1496844074421,-318.8513744160873,8,
validation,olhc,double_risk_only,net_loss,3,3,256177,1,2025-01-15 04:06:00+00:00,256.0,59729.46292296671,119.45892584593342,375.45892584593344,681.1496844074421,1,-318.8513744160873,8,True,256178,256181,2025-01-15 04:15:00+00:00,initial_stop,-1.4666364290856677,-1.0,0.46663642908567743,True,loss,False,-375.45892584593093,-375.45892584593093,305.6907585615112,-694.3103002620182,9,
preholdout,legacy_gross1,fixed10,initial_stop,8,1,479045,1,2026-04-24 11:30:00+00:00,1.0,306.19053876477807,0.6123810775295562,31.231434954007362,895.1149671885653,0,-104.88503281143471,107,True,479046,479067,2026-04-24 12:33:00+00:00,initial_stop,-1.6123810775295597,-1.0,0.6123810775295562,True,loss,False,-1.6123810775295624,-1.6123810775295597,893.5025861110357,-106.49741388896427,108,
preholdout,legacy_gross1,fixed10,initial_stop,8,2,479096,-1,2026-04-24 14:03:00+00:00,1.0,232.75604838709506,0.46551209677419014,23.741116935483696,893.5025861110357,0,-106.49741388896427,108,True,479097,479130,2026-04-24 15:42:00+00:00,initial_stop,-1.465512096774179,-1.0,0.46551209677419014,True,loss,False,-1.465512096774205,-1.465512096774179,892.0370740142615,-107.96292598573848,109,
preholdout,legacy_gross1,fixed10,initial_stop,8,3,479131,1,2026-04-24 15:48:00+00:00,1.0,231.18625498008052,0.46237250996016105,23.580998007968212,892.0370740142615,0,-107.96292598573848,109,True,479132,479143,2026-04-24 16:21:00+00:00,initial_stop,-1.4623725099601506,-1.0,0.46237250996016105,True,loss,False,-1.4623725099601188,-1.4623725099601506,890.5747015043014,-109.4252984956986,110,
preholdout,legacy_gross1,fixed10,initial_stop,8,4,479196,1,2026-04-24 19:03:00+00:00,1.0,302.5416666666731,0.6050833333333462,30.859250000000657,890.5747015043014,0,-109.4252984956986,110,True,479197,479222,2026-04-24 20:18:00+00:00,initial_stop,-1.6050833333333296,-1.0,0.6050833333333463,True,loss,False,-1.6050833333333685,-1.6050833333333296,888.969618170968,-111.03038182903197,111,
preholdout,legacy_gross1,fixed10,initial_stop,8,5,479229,1,2026-04-24 20:42:00+00:00,1.0,207.5178571428605,0.415035714285721,21.166821428571772,888.969618170968,0,-111.03038182903197,111,True,479230,479248,2026-04-24 21:36:00+00:00,initial_stop,-1.4150357142857295,-1.0,0.415035714285721,True,loss,False,-1.4150357142857501,-1.4150357142857295,887.5545824566823,-112.44541754331772,112,
