asset,closed,wins,total_r,positive_r,negative_r,win_rate,mean_r,pf_r,score_known,arm,selection_mode,win_le_10pct,mean_lt_neg036,pf_lt_05
CRCL,34,10,-4.767301067571922,17.197488182381868,21.96478924995379,0.29411764705882354,-0.1402147372815271,0.7829571222686805,True,v8,full_history_posthoc,False,False,False
CRDO,7,4,12.889634498209416,16.676358088199372,3.7867235899899545,0.5714285714285714,1.8413763568870594,4.40390160303293,True,v8,full_history_posthoc,False,False,False
CRM,5,1,-1.699408478016907,2.03059622641506,3.730004704431967,0.2,-0.3398816956033814,0.5443950845430084,True,v8,full_history_posthoc,False,False,False
CRO,169,57,0.9366169644104769,116.48881848119953,115.55220151678905,0.33727810650887574,0.005542112215446609,1.0081055743821064,True,v8,full_history_posthoc,False,False,False
CROSS,77,27,11.991982386900178,61.31452406142527,49.32254167452509,0.35064935064935066,0.15574003099870362,1.243133909562775,True,v8,full_history_posthoc,False,False,False
CRV,319,96,-33.64737693373032,180.82658232490328,214.47395925863358,0.30094043887147337,-0.10547767063865304,0.8431167259184364,True,v8,full_history_posthoc,False,False,False
CRWD,7,3,-3.3061869731672804,1.737162488358142,5.043349461525422,0.42857142857142855,-0.4723124247381829,0.34444618633123947,True,v8,full_history_posthoc,False,True,True
CRWV,12,5,0.603875333210794,6.4386252821055745,5.834749948894781,0.4166666666666667,0.05032294443423283,1.103496351771712,True,v8,full_history_posthoc,False,False,False
CSCO,22,2,-23.623850842788787,1.2882362741385855,24.91208711692737,0.09090909090909091,-1.073811401944945,0.051711294525108226,True,v8,full_history_posthoc,True,True,True
CTK,89,26,-14.07462400565189,49.164783696954004,63.23940770260589,0.29213483146067415,-0.1581418427601336,0.7774390286537755,True,v8,full_history_posthoc,False,False,False
CTR,37,10,-13.519747720291903,12.880703708988404,26.40045142928031,0.2702702702702703,-0.3653985870349163,0.4878971006799765,True,v8,full_history_posthoc,False,True,True
CTSI,124,35,10.773620494755829,99.16393509376603,88.3903145990102,0.28225806451612906,0.08688403624803087,1.1218868893456397,True,v8,full_history_posthoc,False,False,False
CUDIS,31,8,-3.3992713849047673,19.524724325450688,22.923995710355456,0.25806451612903225,-0.10965391564208928,0.8517155810071446,True,v8,full_history_posthoc,False,False,False
CVC,90,27,-29.451993341097285,33.844693860121936,63.29668720121922,0.3,-0.3272443704566365,0.5346992924373777,True,v8,full_history_posthoc,False,False,False
CVX,238,62,-90.50666769592455,81.95769308308182,172.46436077900637,0.2605042016806723,-0.3802801163694309,0.4752152428066072,True,v8,full_history_posthoc,False,True,True
CXMT,1,0,-1.0863316582914555,0.0,1.0863316582914555,0.0,-1.0863316582914555,0.0,True,v8,full_history_posthoc,True,True,True
CYBER,141,51,-3.3896823944349928,86.25547228503302,89.64515467946802,0.3617021276595745,-0.02404030066975172,0.9621877790656391,True,v8,full_history_posthoc,False,False,False
CYS,56,14,-17.722140104479223,24.518064282706757,42.240204387185976,0.25,-0.31646678757998614,0.5804437890017544,True,v8,full_history_posthoc,False,False,False
D,81,19,-29.517660869850502,28.810039796805885,58.32770066665639,0.2345679012345679,-0.36441556629445065,0.4939340907925663,True,v8,full_history_posthoc,False,True,True
DAM,28,10,-3.017789523899687,15.133830286637052,18.151619810536737,0.35714285714285715,-0.10777819728213167,0.8337454422581116,True,v8,full_history_posthoc,False,False,False
DAR,11,4,1.1533807772156228,8.392905339105308,7.239524561889685,0.36363636363636365,0.10485279792869298,1.1593171992657159,True,v8,full_history_posthoc,False,False,False
DASH,222,78,108.21606530201048,250.78982017497918,142.57375487296872,0.35135135135135137,0.4874597536126598,1.7590181334455945,True,v8,full_history_posthoc,False,False,False
DATA,23,3,-23.79169462196094,4.215671328671323,28.007365950632263,0.13043478260869565,-1.0344215053026495,0.15052009303917263,True,v8,full_history_posthoc,False,True,True
DATAIP,10,0,-11.317987668877002,0.0,11.317987668877002,0.0,-1.1317987668877003,0.0,True,v8,full_history_posthoc,True,True,True
DEEP,109,34,-8.027905766558453,64.65033161840317,72.67823738496162,0.3119266055045872,-0.07365051161980232,0.8895418208337073,True,v8,full_history_posthoc,False,False,False
DEFI,67,26,28.841415382838925,68.50693164972213,39.665516266883216,0.3880597014925373,0.4304688863110287,1.7271155930199917,True,v8,full_history_posthoc,False,False,False
DEGEN,98,32,-1.8039623007220225,63.67298347229977,65.4769457730218,0.32653061224489793,-0.018407778578796146,0.9724488935849951,True,v8,full_history_posthoc,False,False,False
DEGO,84,26,-10.87398391135947,47.947610407776715,58.82159431913619,0.30952380952380953,-0.12945218942094608,0.8151361921208266,True,v8,full_history_posthoc,False,False,False
DELL,9,1,-3.115644340748683,4.1855546001719715,7.301198940920655,0.1111111111111111,-0.34618270452763145,0.5732694909480426,True,v8,full_history_posthoc,False,False,False
DENT,112,39,14.815802484754991,84.8003698340473,69.9845673492923,0.3482142857142857,0.132283950756741,1.2117009941750367,True,v8,full_history_posthoc,False,False,False
DEXE,94,26,-31.811092086533638,38.26971317474176,70.0808052612754,0.2765957446808511,-0.33841587326099615,0.5460798150372921,True,v8,full_history_posthoc,False,False,False
DF,83,21,-16.10516498638126,44.89128332768863,60.996448314069895,0.25301204819277107,-0.19403813236603928,0.735965528624618,True,v8,full_history_posthoc,False,False,False
DIA,121,34,37.35112538252557,121.68404157511257,84.332916192587,0.2809917355371901,0.3086869866324427,1.4429009106862687,True,v8,full_history_posthoc,False,False,False
DKNG,15,4,2.8812905439159398,19.38970810971976,16.508417565803818,0.26666666666666666,0.19208603626106266,1.1745346295264762,True,v8,full_history_posthoc,False,False,False
DMC,31,9,-8.470017420971732,13.17276777993156,21.64278520090329,0.2903225806451613,-0.273226368418443,0.6086447588724291,True,v8,full_history_posthoc,False,False,False
DODOX,140,41,-9.62996434891902,86.1924735703523,95.82243791927132,0.29285714285714287,-0.06878545963513585,0.8995019897424016,True,v8,full_history_posthoc,False,False,False
DOGE,319,105,105.58882671508128,319.7135989598152,214.12477224473395,0.329153605015674,0.33099945678708864,1.493118220783901,True,v8,full_history_posthoc,False,False,False
DOGS,145,45,5.329502066152236,95.8940580009419,90.56455593478967,0.3103448275862069,0.036755186663118875,1.0588475481510635,True,v8,full_history_posthoc,False,False,False
DOLO,79,22,-4.22501100878346,49.39009443666697,53.61510544545043,0.27848101265822783,-0.05348115200991721,0.9211973757454957,True,v8,full_history_posthoc,False,False,False
DOOD,186,62,9.74826261193121,133.49587651349876,123.74761390156756,0.3333333333333333,0.052410014042640916,1.0787753582035549,True,v8,full_history_posthoc,False,False,False
DOS,4,4,6.6353705707468364,6.6353705707468364,0.0,1.0,1.6588426426867091,inf,True,v8,full_history_posthoc,False,False,False
DOT,281,90,28.319252223547874,210.78402647801715,182.46477425446926,0.3202846975088968,0.10078025702330204,1.155203941907457,True,v8,full_history_posthoc,False,False,False
DRAM,20,8,9.548104468107345,20.117905316495577,10.569800848388233,0.4,0.4774052234053673,1.9033381617179017,True,v8,full_history_posthoc,False,False,False
DRIFT,143,52,27.209933372487363,117.0012764963282,89.79134312384083,0.36363636363636365,0.19027925435305848,1.3030351526756787,True,v8,full_history_posthoc,False,False,False
DUSK,136,50,23.9917266171429,105.93648614477968,81.94475952763679,0.36764705882352944,0.17640975453781543,1.292779266855392,True,v8,full_history_posthoc,False,False,False
DYDX,302,110,61.96946243587,250.51363781547298,188.544175379603,0.36423841059602646,0.20519689548301323,1.3286734385249748,True,v8,full_history_posthoc,False,False,False
DYM,123,42,19.886087632862044,97.21657415987295,77.3304865270109,0.34146341463414637,0.16167550921026053,1.2571571514155158,True,v8,full_history_posthoc,False,False,False
EDEN,128,35,-2.3468296687801016,89.19476571352187,91.54159538230198,0.2734375,-0.018334606787344544,0.9743632426441868,True,v8,full_history_posthoc,False,False,False
EDGE,69,18,34.04556224672978,78.91655300954366,44.87099076281388,0.2608695652173913,0.4934139456047794,1.758743269715018,True,v8,full_history_posthoc,False,False,False
EDGEX,27,7,12.03115685968192,28.39302780748134,16.361870947799417,0.25925925925925924,0.44559840221044145,1.7353166944089635,True,v8,full_history_posthoc,False,False,False
EDU,161,44,-34.29041608379907,76.13130967915122,110.42172576295029,0.2732919254658385,-0.21298395083105015,0.6894595167131095,True,v8,full_history_posthoc,False,False,False
EGLD,290,86,-26.703078287928985,175.84221727136287,202.54529555929187,0.296551724137931,-0.0920795803032034,0.8681624363864224,True,v8,full_history_posthoc,False,False,False
EIGEN,266,94,38.196406931455485,202.32947745093173,164.13307051947626,0.3533834586466165,0.14359551477990784,1.2327160931710166,True,v8,full_history_posthoc,False,False,False
ELSA,35,5,-20.495223487609014,8.787178190937173,29.282401678546186,0.14285714285714285,-0.5855778139316861,0.300083930525928,True,v8,full_history_posthoc,False,True,True
ENA,213,70,95.03796997765934,229.66673618662972,134.62876620897038,0.3286384976525822,0.44618765247727393,1.7059261750207357,True,v8,full_history_posthoc,False,False,False
ENJ,282,71,-26.22840362544697,183.77722555595,210.00562918139696,0.25177304964539005,-0.0930085234944928,0.8751061877356078,True,v8,full_history_posthoc,False,False,False
ENS,306,77,-43.203729310064475,184.8332380992037,228.03696740926816,0.25163398692810457,-0.1411886578760277,0.8105406776765067,True,v8,full_history_posthoc,False,False,False
ENSO,93,19,-45.24486581236726,29.816411258874673,75.06127707124193,0.20430107526881722,-0.4865039334663146,0.3972276041956415,True,v8,full_history_posthoc,False,True,True
EPIC,101,25,-19.177672859862614,51.02246399892223,70.20013685878484,0.24752475247524752,-0.18987794910755063,0.7268143095156555,True,v8,full_history_posthoc,False,False,False
EPT,47,13,2.1959897422202923,33.48046748863184,31.284477746411543,0.2765957446808511,0.04672318600468707,1.070194227310449,True,v8,full_history_posthoc,False,False,False
ERA,84,31,-5.79163993298204,43.485226339190646,49.27686627217268,0.36904761904761907,-0.06894809444026238,0.8824673650919101,True,v8,full_history_posthoc,False,False,False
ESP,46,17,-2.988059310717393,26.889754970601942,29.877814281319335,0.3695652173913043,-0.06495781110255203,0.8999906993670005,True,v8,full_history_posthoc,False,False,False
ESPORTS,74,18,1.927866496188594,58.05978806796678,56.131921571778186,0.24324324324324326,0.026052249948494515,1.0343452788040286,True,v8,full_history_posthoc,False,False,False
ETC,360,84,-118.78034353120819,159.7639335483728,278.544277079581,0.23333333333333334,-0.32994539869780054,0.5735674601662261,True,v8,full_history_posthoc,False,False,False
ETH,321,73,21.075845527707756,271.1484710838834,250.07262555617567,0.22741433021806853,0.06565683965017992,1.0842788989032042,True,v8,full_history_posthoc,False,False,False
ETHFI,291,66,-63.72094755521122,155.1627813076391,218.88372886285035,0.2268041237113402,-0.21897232836842342,0.7088822093526288,True,v8,full_history_posthoc,False,False,False
ETHW,316,96,76.28675973621507,292.52889560583503,216.24213586961997,0.3037974683544304,0.241413796633592,1.3527839726028745,True,v8,full_history_posthoc,False,False,False
EUL,62,25,51.8506486804209,89.20866583707127,37.358017156650355,0.4032258064516129,0.836300785168079,2.3879389921311875,True,v8,full_history_posthoc,False,False,False
EVAA,59,16,19.264366575313733,57.056609096593455,37.79224252127972,0.2711864406779661,0.3265146877171819,1.5097439392347922,True,v8,full_history_posthoc,False,False,False
EWJ,43,10,-25.171499064641218,15.501339255268867,40.672838319910085,0.23255813953488372,-0.5853836991777027,0.3811226335704406,True,v8,full_history_posthoc,False,True,True
EWT,19,7,1.47945996342073,15.88426384476604,14.404803881345309,0.3684210526315789,0.07786631386424894,1.1027060122169854,True,v8,full_history_posthoc,False,False,False
EWY,29,8,-3.9831421367058484,17.065107843297834,21.048249980003682,0.27586206896551724,-0.1373497288519258,0.8107613630354104,True,v8,full_history_posthoc,False,False,False
EWZ,4,2,3.249786785714404,5.721912500000096,2.4721257142856916,0.5,0.812446696428601,2.314571814424662,True,v8,full_history_posthoc,False,False,False
F,116,36,-13.925497446824552,65.51018726571291,79.43568471253747,0.3103448275862069,-0.12004739178297028,0.8246946885745586,True,v8,full_history_posthoc,False,False,False
FARTCOIN,224,80,6.434036510666948,142.73922355887356,136.30518704820662,0.35714285714285715,0.02872337727976316,1.0472031670254152,True,v8,full_history_posthoc,False,False,False
FET,164,50,-14.267315154272723,95.57729179185552,109.84460694612824,0.3048780487804878,-0.08699582411141904,0.8701136491728726,True,v8,full_history_posthoc,False,False,False
FF,69,13,-31.981034988818223,24.993323787332095,56.97435877615032,0.18840579710144928,-0.46349326070751046,0.43867670166380873,True,v8,full_history_posthoc,False,True,True
FHE,88,21,-28.18574650412729,36.53385816358864,64.71960466771593,0.23863636363636365,-0.3202925739105374,0.5644944580728074,True,v8,full_history_posthoc,False,False,False
FIDA,124,40,-0.6482112455096118,82.01901949263565,82.66723073814526,0.3225806451612903,-0.005227510044432354,0.9921587884374297,True,v8,full_history_posthoc,False,False,False
FIGHT,39,14,22.41472005470216,43.95162288377285,21.536902829070694,0.358974358974359,0.5747364116590297,2.0407587494171433,True,v8,full_history_posthoc,False,False,False
FIL,301,80,-35.43586931708759,180.3694254896511,215.8052948067387,0.26578073089701,-0.11772714058833085,0.8357970347816458,True,v8,full_history_posthoc,False,False,False
FIO,102,24,-32.32855020354754,44.01369330289298,76.34224350644052,0.23529411764705882,-0.3169465706230151,0.5765313053601813,True,v8,full_history_posthoc,False,False,False
FIS,45,9,-14.331419656904039,20.074023740616198,34.40544339752024,0.2,-0.31847599237564533,0.5834548768542547,True,v8,full_history_posthoc,False,False,False
FLM,71,18,4.5232595114505925,53.164350849208176,48.64109133775759,0.2535211267605634,0.06370788044296609,1.0929925580830753,True,v8,full_history_posthoc,False,False,False
FLNC,9,2,-5.048804661643027,4.006659574468085,9.055464236111112,0.2222222222222222,-0.5609782957381141,0.4424576664430352,True,v8,full_history_posthoc,False,True,True
FLOCK,65,18,-1.282457618141544,44.26596089684825,45.54841851498979,0.27692307692307694,-0.0197301172021776,0.9718440802128071,True,v8,full_history_posthoc,False,False,False
FLOKI,167,51,-12.871002995916736,101.79403810264269,114.66504109855943,0.30538922155688625,-0.07707187422704632,0.8877512895595304,True,v8,full_history_posthoc,False,False,False
FLOW,265,91,-20.316419231294336,155.99280646223707,176.3092256935314,0.3433962264150943,-0.07666573294828051,0.8847682578641163,True,v8,full_history_posthoc,False,False,False
FLR,9,1,-5.888309083723131,2.453326446281002,8.341635530004133,0.1111111111111111,-0.6542565648581257,0.2941061662855685,True,v8,full_history_posthoc,False,True,True
FLUID,69,29,10.218064715290605,48.460434280346945,38.242369565056336,0.42028985507246375,0.14808789442450151,1.2671922485845983,True,v8,full_history_posthoc,False,False,False
FLUX,135,53,27.1830856152934,105.7497041160606,78.5666185007672,0.3925925925925926,0.20135618974291408,1.34598772524527,True,v8,full_history_posthoc,False,False,False
FLY,7,0,-7.427515872405136,0.0,7.427515872405136,0.0,-1.0610736960578766,0.0,True,v8,full_history_posthoc,True,True,True
