signal_i,signal_bar_open,symbol,asset,timeframe,source,box_entry_i,bars_after_v9,trade_key,entry_i,entry_time,entry_price,initial_stop,initial_risk,initial_risk_frac,exit_i,exit_time,exit_price,exit_reason,gross_return,net_return,gross_r,net_r,censored,mfe_r,arm,status,baseline_risk_frac,net_r_on_baseline_risk,signal_close,period,month,matched,reason,control_signal_i,control_parent_i,control_signal_bar_open,control_net_r,control_net_return,control_baseline_risk_frac,control_net_r_on_baseline_risk,control_exit_time,vol_bin,fold,net_bp,gross_bp
24376,2025-05-06 07:00:00+00:00,WIFUSDT,WIF,15m,chart,24365.0,11.0,binance_um:WIFUSDT:15m:box_any:24376,24377,2025-05-06 07:15:00+00:00,0.568,0.5558000000000001,0.0121999999999998,0.0214788732394364,24380,2025-05-06 08:00:00+00:00,0.5558000000000001,initial_stop,-0.0214788732394364,-0.0234788732394364,-1.0000000000000009,-1.0931147540983626,False,0.0,baseline,closed,0.0214788732394364,-1.0931147540983626,2025-05-06 07:15:00+00:00,earlier,2025-05,True,matched,24009.0,23998.0,2025-05-02 11:15:00+00:00,1.196534653465346,0.0198930041152263,0.0166255144032921,1.196534653465346,2025-05-03 04:15:00+00:00,1.0,earlier,-234.788732394364,-214.788732394364
29584,2025-06-29 13:00:00+00:00,WIFUSDT,WIF,15m,chart,29457.0,127.0,binance_um:WIFUSDT:15m:box_any:29584,29585,2025-06-29 13:15:00+00:00,0.8464,0.8182,0.0282,0.0333175803402646,29633,2025-06-30 01:15:00+00:00,0.8608,trailing_stop,0.0170132325141776,0.0150132325141776,0.5106382978723386,0.4506099290780123,False,2.1312056737588625,baseline,closed,0.0333175803402646,0.4506099290780123,2025-06-29 13:15:00+00:00,earlier,2025-06,True,matched,28724.0,28597.0,2025-06-20 14:00:00+00:00,-0.8882814814814852,-0.015066968212087,0.0169619298906898,-0.8882814814814852,2025-06-20 14:45:00+00:00,1.0,earlier,150.132325141776,170.132325141776
30541,2025-07-09 12:15:00+00:00,WIFUSDT,WIF,15m,chart,30515.0,26.0,binance_um:WIFUSDT:15m:box_any:30541,30542,2025-07-09 12:30:00+00:00,0.869,0.8544,0.0145999999999999,0.0168009205983888,30548,2025-07-09 14:00:00+00:00,0.8544,initial_stop,-0.0168009205983888,-0.0188009205983888,-1.0,-1.1190410958904116,False,0.2465753424657576,baseline,closed,0.0168009205983888,-1.1190410958904116,2025-07-09 12:30:00+00:00,earlier,2025-07,True,matched,32662.0,32636.0,2025-07-31 14:30:00+00:00,-1.102836956521741,-0.0214482612831624,0.0194482612831624,-1.102836956521741,2025-07-31 22:00:00+00:00,1.0,earlier,-188.009205983888,-168.009205983888
44000,2025-11-26 17:00:00+00:00,WIFUSDT,WIF,15m,chart,43997.0,3.0,binance_um:WIFUSDT:15m:box_any:44000,44001,2025-11-26 17:15:00+00:00,0.3657,0.3567,0.009,0.0246103363412633,44077,2025-11-27 12:15:00+00:00,0.3753,trailing_stop,0.0262510254306809,0.0242510254306809,1.066666666666667,0.9854000000000004,False,3.0333333333333297,baseline,closed,0.0246103363412633,0.9854000000000004,2025-11-26 17:15:00+00:00,later,2025-11,True,matched,42928.0,42925.0,2025-11-15 13:00:00+00:00,-1.0914838709677437,-0.0238617771509167,0.0218617771509167,-1.0914838709677437,2025-11-16 01:30:00+00:00,1.0,later,242.510254306809,262.51025430680903
47008,2025-12-28 01:00:00+00:00,WIFUSDT,WIF,15m,htf,46997.0,11.0,binance_um:WIFUSDT:15m:box_any:47008,47009,2025-12-28 01:15:00+00:00,0.3166,0.3135,0.0030999999999999,0.0097915350600126,47069,2025-12-28 16:15:00+00:00,0.3135,initial_stop,-0.0097915350600126,-0.0117915350600126,-1.0000000000000016,-1.2042580645161314,False,1.0967741935483946,baseline,closed,0.0097915350600126,-1.2042580645161314,2025-12-28 01:15:00+00:00,later,2025-12,True,matched,46261.0,46250.0,2025-12-20 06:15:00+00:00,-1.212363636363643,-0.011417808219178,0.0094178082191779,-1.212363636363643,2025-12-20 10:30:00+00:00,0.0,later,-117.915350600126,-97.915350600126
56396,2026-04-04 20:00:00+00:00,WIFUSDT,WIF,15m,htf,56388.0,8.0,binance_um:WIFUSDT:15m:box_any:56396,56397,2026-04-04 20:15:00+00:00,0.1817,0.1796,0.0020999999999999,0.0115575123830489,56426,2026-04-05 03:30:00+00:00,0.1796,initial_stop,-0.0115575123830489,-0.0135575123830489,-0.9999999999999988,-1.173047619047619,False,0.2857142857142819,baseline,closed,0.0115575123830489,-1.173047619047619,2026-04-04 20:15:00+00:00,later,2026-04,True,matched,56112.0,56104.0,2026-04-01 21:00:00+00:00,-1.147200000000004,-0.015586956521739,0.0135869565217389,-1.147200000000004,2026-04-01 22:30:00+00:00,1.0,later,-135.57512383048902,-115.575123830489
1720,2024-09-19 04:00:00+00:00,WIFUSDT,WIF,1h,htf,1718.0,2.0,binance_um:WIFUSDT:1h:box_any:1720,1721,2024-09-19 05:00:00+00:00,1.6769,1.5844,0.0925,0.0551613095593058,1765,2024-09-21 01:00:00+00:00,1.7397,trailing_stop,0.0374500566521558,0.0354500566521558,0.6789189189189201,0.6426616216216228,False,2.473513513513512,baseline,closed,0.0551613095593058,0.6426616216216228,2024-09-19 05:00:00+00:00,earlier,2024-09,True,matched,1717.0,1715.0,2024-09-19 01:00:00+00:00,1.058677642980935,0.0756807284891283,0.0714860930434243,1.058677642980935,2024-09-21 01:00:00+00:00,3.0,earlier,354.500566521558,374.500566521558
3548,2024-12-04 08:00:00+00:00,WIFUSDT,WIF,1h,chart,3542.0,6.0,binance_um:WIFUSDT:1h:box_any:3548,3549,2024-12-04 09:00:00+00:00,3.3616,3.2156,0.1459999999999999,0.0434316991908614,3556,2024-12-04 16:00:00+00:00,3.2156,initial_stop,-0.0434316991908614,-0.0454316991908614,-0.9999999999999992,-1.0460493150684924,False,0.4979452054794507,baseline,closed,0.0434316991908614,-1.0460493150684924,2024-12-04 09:00:00+00:00,earlier,2024-12,True,matched,4209.0,4203.0,2024-12-31 21:00:00+00:00,-1.0490637191157337,-0.0427633183143386,0.0407633183143387,-1.0490637191157337,2025-01-01 08:00:00+00:00,3.0,earlier,-454.316991908614,-434.316991908614
4203,2024-12-31 15:00:00+00:00,WIFUSDT,WIF,1h,chart,4202.0,1.0,binance_um:WIFUSDT:1h:box_any:4203,4204,2024-12-31 16:00:00+00:00,1.9195,1.8194,0.1000999999999998,0.0521489971346704,4220,2025-01-01 08:00:00+00:00,1.8194,initial_stop,-0.0521489971346703,-0.0541489971346703,-0.9999999999999992,-1.0383516483516475,False,0.2927072927072942,baseline,closed,0.0521489971346704,-1.0383516483516475,2024-12-31 16:00:00+00:00,earlier,2024-12,True,matched,4185.0,4184.0,2024-12-30 21:00:00+00:00,-1.0443527980535288,-0.0470929837072795,0.0450929837072795,-1.0443527980535288,2024-12-31 05:00:00+00:00,3.0,earlier,-541.489971346703,-521.489971346703
6167,2025-03-23 11:00:00+00:00,WIFUSDT,WIF,1h,chart,6076.0,91.0,binance_um:WIFUSDT:1h:box_any:6167,6168,2025-03-23 12:00:00+00:00,0.5333,0.5068,0.0264999999999999,0.0496906056628538,6173,2025-03-23 17:00:00+00:00,0.5068,initial_stop,-0.0496906056628538,-0.0516906056628538,-1.0000000000000002,-1.040249056603774,False,0.1018867924528316,baseline,closed,0.0496906056628538,-1.040249056603774,2025-03-23 12:00:00+00:00,earlier,2025-03,True,matched,6017.0,5926.0,2025-03-17 05:00:00+00:00,-1.0614102564102554,-0.0345678496868474,0.0325678496868474,-1.0614102564102554,2025-03-18 11:00:00+00:00,2.0,earlier,-516.906056628538,-496.906056628538
8765,2025-07-09 17:00:00+00:00,WIFUSDT,WIF,1h,chart,8742.0,23.0,binance_um:WIFUSDT:1h:box_any:8765,8766,2025-07-09 18:00:00+00:00,0.8696,0.8428,0.0268,0.03081876724931,8817,2025-07-11 21:00:00+00:00,0.9766,trailing_stop,0.1230450781968721,0.1210450781968721,3.9925373134328304,3.9276417910447705,False,7.604477611940281,baseline,closed,0.03081876724931,3.9276417910447705,2025-07-09 18:00:00+00:00,earlier,2025-07,True,matched,8709.0,8686.0,2025-07-07 09:00:00+00:00,-1.0603438596491224,-0.0351433887661355,0.0331433887661355,-1.0603438596491224,2025-07-07 20:00:00+00:00,2.0,earlier,1210.450781968721,1230.450781968721
10307,2025-09-11 23:00:00+00:00,WIFUSDT,WIF,1h,chart,10227.0,80.0,binance_um:WIFUSDT:1h:box_any:10307,10308,2025-09-12 00:00:00+00:00,0.9096,0.8836,0.0259999999999999,0.02858399296394,10368,2025-09-14 12:00:00+00:00,0.9324,trailing_stop,0.0250659630606859,0.0230659630606859,0.8769230769230787,0.8069538461538476,False,3.1000000000000107,baseline,closed,0.02858399296394,0.8069538461538476,2025-09-12 00:00:00+00:00,later,2025-09,True,matched,10532.0,10452.0,2025-09-21 08:00:00+00:00,-1.1188741721854345,-0.0188245125348188,0.0168245125348188,-1.1188741721854345,2025-09-21 17:00:00+00:00,1.0,later,230.659630606859,250.659630606859
15268,2026-04-06 16:00:00+00:00,WIFUSDT,WIF,1h,htf,15252.0,16.0,binance_um:WIFUSDT:1h:box_any:15268,15269,2026-04-06 17:00:00+00:00,0.1867,0.1824,0.0042999999999999,0.0230316014997321,15274,2026-04-06 22:00:00+00:00,0.1824,initial_stop,-0.0230316014997321,-0.0250316014997321,-0.999999999999999,-1.0868372093023246,False,0.2093023255813917,baseline,closed,0.0230316014997321,-1.0868372093023246,2026-04-06 17:00:00+00:00,later,2026-04,True,matched,15253.0,15237.0,2026-04-06 01:00:00+00:00,-0.6082407407407422,-0.0356043360433604,0.0585365853658535,-0.6082407407407422,2026-04-07 00:00:00+00:00,2.0,later,-250.316014997321,-230.31601499732105
8515,2024-11-22 01:45:00+00:00,XTZUSDT,XTZ,15m,chart,8515.0,0.0,binance_um:XTZUSDT:15m:box_any:8515,8516,2024-11-22 02:00:00+00:00,1.064,1.0256,0.0383999999999999,0.0360902255639097,8669,2024-11-23 16:15:00+00:00,1.1389,trailing_stop,0.0703947368421051,0.0683947368421051,1.9505208333333317,1.8951041666666648,False,4.140625000000002,baseline,closed,0.0360902255639097,1.8951041666666648,2024-11-22 02:00:00+00:00,earlier,2024-11,True,matched,8605.0,8605.0,2024-11-23 00:15:00+00:00,0.4810646387832674,0.011256227758007,0.0233985765124555,0.4810646387832674,2024-11-23 16:15:00+00:00,2.0,earlier,683.947368421051,703.9473684210509
29526,2025-06-28 22:30:00+00:00,XTZUSDT,XTZ,15m,chart,29500.0,26.0,binance_um:XTZUSDT:15m:box_any:29526,29527,2025-06-28 22:45:00+00:00,0.536,0.5285000000000001,0.0074999999999999,0.0139925373134327,29540,2025-06-29 02:00:00+00:00,0.5285000000000001,initial_stop,-0.0139925373134327,-0.0159925373134327,-1.0000000000000004,-1.142933333333335,False,0.0,baseline,closed,0.0139925373134327,-1.142933333333335,2025-06-28 22:45:00+00:00,earlier,2025-06,True,matched,28213.0,28187.0,2025-06-15 06:15:00+00:00,-1.1927586206896543,-0.0123756708407871,0.0103756708407871,-1.1927586206896543,2025-06-15 07:00:00+00:00,0.0,earlier,-159.925373134327,-139.925373134327
32181,2025-07-26 14:15:00+00:00,XTZUSDT,XTZ,15m,chart,32173.0,8.0,binance_um:XTZUSDT:15m:box_any:32181,32182,2025-07-26 14:30:00+00:00,0.897,0.8841,0.0129,0.01438127090301,32185,2025-07-26 15:15:00+00:00,0.8841,initial_stop,-0.0143812709030101,-0.0163812709030101,-1.0000000000000038,-1.1390697674418642,False,0.2325581395348835,baseline,closed,0.01438127090301,-1.1390697674418642,2025-07-26 14:30:00+00:00,earlier,2025-07,True,matched,31075.0,31067.0,2025-07-15 01:45:00+00:00,-1.1384615384615415,-0.0164444444444444,0.0144444444444444,-1.1384615384615415,2025-07-15 03:00:00+00:00,1.0,earlier,-163.81270903010102,-143.81270903010102
34788,2025-08-22 18:00:00+00:00,XTZUSDT,XTZ,15m,htf,34773.0,15.0,binance_um:XTZUSDT:15m:box_any:34788,34789,2025-08-22 18:15:00+00:00,0.867,0.8498,0.0171999999999999,0.019838523644752,34822,2025-08-23 02:30:00+00:00,0.8498,initial_stop,-0.019838523644752,-0.021838523644752,-1.0000000000000009,-1.1008139534883732,False,0.6976744186046521,baseline,closed,0.019838523644752,-1.1008139534883732,2025-08-22 18:15:00+00:00,earlier,2025-08,True,matched,34684.0,34669.0,2025-08-21 16:00:00+00:00,-1.1154285714285714,-0.0193267326732673,0.0173267326732673,-1.1154285714285714,2025-08-22 00:45:00+00:00,1.0,earlier,-218.38523644752,-198.38523644752
36468,2025-09-09 06:00:00+00:00,XTZUSDT,XTZ,15m,htf,36366.0,102.0,binance_um:XTZUSDT:15m:box_any:36468,36469,2025-09-09 06:15:00+00:00,0.734,0.7241000000000001,0.0098999999999999,0.0134877384196184,36502,2025-09-09 14:30:00+00:00,0.7241000000000001,initial_stop,-0.0134877384196183,-0.0154877384196183,-0.9999999999999972,-1.148282828282827,False,1.2121212121212244,baseline,closed,0.0134877384196184,-1.148282828282827,2025-09-09 06:15:00+00:00,earlier,2025-09,True,matched,35738.0,35636.0,2025-09-01 15:30:00+00:00,-1.1398019801980244,-0.0163059490084984,0.0143059490084984,-1.1398019801980244,2025-09-01 20:30:00+00:00,1.0,earlier,-154.877384196183,-134.877384196183
38445,2025-09-29 20:15:00+00:00,XTZUSDT,XTZ,15m,chart,38421.0,24.0,binance_um:XTZUSDT:15m:box_any:38445,38446,2025-09-29 20:30:00+00:00,0.672,0.6622,0.0098,0.0145833333333333,38463,2025-09-30 00:45:00+00:00,0.6622,initial_stop,-0.0145833333333333,-0.0165833333333333,-1.0000000000000009,-1.137142857142858,False,0.5102040816326519,baseline,closed,0.0145833333333333,-1.137142857142858,2025-09-29 20:30:00+00:00,later,2025-09,True,matched,37764.0,37740.0,2025-09-22 18:00:00+00:00,-1.1485106382978731,-0.0154670487106016,0.0134670487106016,-1.1485106382978731,2025-09-22 19:30:00+00:00,1.0,later,-165.833333333333,-145.833333333333
40940,2025-10-25 20:00:00+00:00,XTZUSDT,XTZ,15m,htf,40918.0,22.0,binance_um:XTZUSDT:15m:box_any:40940,40941,2025-10-25 20:15:00+00:00,0.605,0.5988,0.0061999999999999,0.0102479338842974,41037,2025-10-26 20:15:00+00:00,0.607,trailing_stop,0.0033057851239668,0.0013057851239668,0.3225806451612814,0.1274193548387002,False,2.419354838709686,baseline,closed,0.0102479338842974,0.1274193548387002,2025-10-25 20:15:00+00:00,later,2025-10,True,matched,38929.0,38907.0,2025-10-04 21:15:00+00:00,6.3405405405406,0.0680000000000002,0.0107246376811593,6.3405405405406,2025-10-05 09:30:00+00:00,0.0,later,13.057851239668,33.057851239668
53935,2026-03-10 04:45:00+00:00,XTZUSDT,XTZ,15m,chart,53853.0,82.0,binance_um:XTZUSDT:15m:box_any:53935,53936,2026-03-10 05:00:00+00:00,0.371,0.3645,0.0065,0.0175202156334231,53970,2026-03-10 13:30:00+00:00,0.3645,initial_stop,-0.0175202156334232,-0.0195202156334232,-1.0000000000000009,-1.1141538461538467,False,0.1538461538461538,baseline,closed,0.0175202156334231,-1.1141538461538467,2026-03-10 05:00:00+00:00,later,2026-03,True,matched,54668.0,54586.0,2026-03-17 20:00:00+00:00,-1.1851162790697716,-0.0128040201005026,0.0108040201005025,-1.1851162790697716,2026-03-18 00:30:00+00:00,1.0,later,-195.202156334232,-175.202156334232
54208,2026-03-13 01:00:00+00:00,XTZUSDT,XTZ,15m,htf,54205.0,3.0,binance_um:XTZUSDT:15m:box_any:54208,54209,2026-03-13 01:15:00+00:00,0.369,0.3645,0.0045,0.0121951219512195,54236,2026-03-13 08:00:00+00:00,0.3645,initial_stop,-0.0121951219512195,-0.0141951219512195,-1.0,-1.164,False,0.6666666666666666,baseline,closed,0.0121951219512195,-1.164,2026-03-13 01:15:00+00:00,later,2026-03,True,matched,53802.0,53799.0,2026-03-08 19:30:00+00:00,-1.132363636363636,-0.0171098901098899,0.0151098901098899,-1.132363636363636,2026-03-08 22:15:00+00:00,1.0,later,-141.951219512195,-121.951219512195
4274,2025-01-03 14:00:00+00:00,XTZUSDT,XTZ,1h,chart,4247.0,27.0,binance_um:XTZUSDT:1h:box_any:4274,4275,2025-01-03 15:00:00+00:00,1.426,1.3792,0.0467999999999999,0.0328190743338008,4371,2025-01-07 15:00:00+00:00,1.3792,initial_stop,-0.0328190743338008,-0.0348190743338008,-1.0000000000000004,-1.0609401709401716,False,1.388888888888894,baseline,closed,0.0328190743338008,-1.0609401709401716,2025-01-03 15:00:00+00:00,earlier,2025-01,True,matched,4890.0,4863.0,2025-01-29 06:00:00+00:00,-1.0707491856677516,-0.0302688766114179,0.0282688766114179,-1.0707491856677516,2025-01-29 13:00:00+00:00,2.0,earlier,-348.19074333800796,-328.190743338008
5280,2025-02-14 12:00:00+00:00,XTZUSDT,XTZ,1h,chart,5237.0,43.0,binance_um:XTZUSDT:1h:box_any:5280,5281,2025-02-14 13:00:00+00:00,0.903,0.8811,0.0219,0.0242524916943521,5306,2025-02-15 14:00:00+00:00,0.8811,initial_stop,-0.0242524916943521,-0.0262524916943521,-0.9999999999999992,-1.082465753424657,False,1.1415525114155245,baseline,closed,0.0242524916943521,-1.082465753424657,2025-02-14 13:00:00+00:00,earlier,2025-02,True,matched,5454.0,5411.0,2025-02-21 18:00:00+00:00,-0.2858474576271184,-0.0077273768613974,0.027033218785796,-0.2858474576271184,2025-02-23 18:00:00+00:00,2.0,earlier,-262.524916943521,-242.52491694352105
6941,2025-04-24 17:00:00+00:00,XTZUSDT,XTZ,1h,chart,6891.0,50.0,binance_um:XTZUSDT:1h:box_any:6941,6942,2025-04-24 18:00:00+00:00,0.545,0.5286000000000001,0.0163999999999999,0.0300917431192659,7003,2025-04-27 07:00:00+00:00,0.5515,trailing_stop,0.011926605504587,0.009926605504587,0.3963414634146303,0.3298780487804837,False,2.4390243902439024,baseline,closed,0.0300917431192659,0.3298780487804837,2025-04-24 18:00:00+00:00,earlier,2025-04,True,matched,6887.0,6837.0,2025-04-22 11:00:00+00:00,1.2149549549549563,0.0265996055226824,0.0218934911242603,1.2149549549549563,2025-04-24 08:00:00+00:00,2.0,earlier,99.26605504587,119.26605504587
14728,2026-03-15 04:00:00+00:00,XTZUSDT,XTZ,1h,htf,14685.0,43.0,binance_um:XTZUSDT:1h:box_any:14728,14729,2026-03-15 05:00:00+00:00,0.376,0.369,0.007,0.0186170212765957,14807,2026-03-18 11:00:00+00:00,0.3893,trailing_stop,0.0353723404255319,0.0333723404255319,1.9,1.7925714285714285,False,4.0,baseline,closed,0.0186170212765957,1.7925714285714285,2026-03-15 05:00:00+00:00,later,2026-03,True,matched,14982.0,14939.0,2026-03-25 18:00:00+00:00,-1.1245161290322592,-0.018062176165803,0.016062176165803,-1.1245161290322592,2026-03-26 05:00:00+00:00,1.0,later,333.723404255319,353.72340425531894
1945,2024-09-14 15:15:00+00:00,ZECUSDT,ZEC,15m,chart,1848.0,97.0,binance_um:ZECUSDT:15m:box_any:1945,1946,2024-09-14 15:30:00+00:00,30.8,30.27,0.5300000000000011,0.0172077922077922,2037,2024-09-15 14:15:00+00:00,30.27,initial_stop,-0.0172077922077922,-0.0192077922077922,-0.999999999999999,-1.1162264150943384,False,1.283018867924525,baseline,closed,0.0172077922077922,-1.1162264150943384,2024-09-14 15:30:00+00:00,earlier,2024-09,True,matched,2621.0,2524.0,2024-09-21 16:15:00+00:00,-1.1954375000000024,-0.0122334505916213,0.0102334505916213,-1.1954375000000024,2024-09-21 21:15:00+00:00,0.0,earlier,-192.077922077922,-172.07792207792198
5326,2024-10-19 20:30:00+00:00,ZECUSDT,ZEC,15m,chart,5303.0,23.0,binance_um:ZECUSDT:15m:box_any:5326,5327,2024-10-19 20:45:00+00:00,36.95,36.3,0.6499999999999986,0.0175913396481731,5356,2024-10-20 04:00:00+00:00,36.3,initial_stop,-0.0175913396481731,-0.0195913396481731,-0.9999999999999998,-1.1136923076923078,False,0.7846153846153833,baseline,closed,0.0175913396481731,-1.1136923076923078,2024-10-19 20:45:00+00:00,earlier,2024-10,True,matched,4049.0,4026.0,2024-10-06 13:15:00+00:00,-1.1317272727272698,-0.0171828847481021,0.0151828847481021,-1.1317272727272698,2024-10-06 16:30:00+00:00,1.0,earlier,-195.913396481731,-175.91339648173098
9841,2024-12-05 21:15:00+00:00,ZECUSDT,ZEC,15m,chart,9828.0,13.0,binance_um:ZECUSDT:15m:box_any:9841,9842,2024-12-05 21:30:00+00:00,75.23,70.81,4.420000000000002,0.0587531569852452,9845,2024-12-05 22:15:00+00:00,70.81,initial_stop,-0.0587531569852453,-0.0607531569852453,-1.0000000000000009,-1.0340407239819012,False,0.0520361990950202,baseline,closed,0.0587531569852452,-1.0340407239819012,2024-12-05 21:30:00+00:00,earlier,2024-12,True,matched,10324.0,10311.0,2024-12-10 22:00:00+00:00,-1.062234042553191,-0.034136752136752,0.032136752136752,-1.062234042553191,2024-12-11 01:15:00+00:00,2.0,earlier,-607.531569852453,-587.531569852453
13390,2025-01-11 20:30:00+00:00,ZECUSDT,ZEC,15m,chart,13390.0,0.0,binance_um:ZECUSDT:15m:box_any:13390,13391,2025-01-11 20:45:00+00:00,48.1,47.2,0.8999999999999986,0.0187110187110186,13511,2025-01-13 02:45:00+00:00,47.2,initial_stop,-0.0187110187110186,-0.0207110187110186,-0.9999999999999988,-1.106888888888888,False,1.5777777777777822,baseline,closed,0.0187110187110186,-1.106888888888888,2025-01-11 20:45:00+00:00,earlier,2025-01,True,matched,14739.0,14739.0,2025-01-25 21:45:00+00:00,-1.2118636363636357,-0.0114400343273974,0.0094400343273975,-1.2118636363636357,2025-01-26 09:30:00+00:00,0.0,earlier,-207.110187110186,-187.110187110186
28704,2025-06-20 09:00:00+00:00,ZECUSDT,ZEC,15m,htf,28698.0,6.0,binance_um:ZECUSDT:15m:box_any:28704,28705,2025-06-20 09:15:00+00:00,41.83,41.43,0.3999999999999986,0.0095625149414295,28723,2025-06-20 13:45:00+00:00,41.43,initial_stop,-0.0095625149414295,-0.0115625149414295,-1.0000000000000004,-1.2091500000000015,False,0.2749999999999996,baseline,closed,0.0095625149414295,-1.2091500000000015,2025-06-20 09:15:00+00:00,earlier,2025-06,True,matched,29498.0,29492.0,2025-06-28 15:30:00+00:00,4.522097560975642,0.0488296023176191,0.010797998419805,4.522097560975642,2025-06-30 07:00:00+00:00,0.0,earlier,-115.625149414295,-95.625149414295
35436,2025-08-29 12:00:00+00:00,ZECUSDT,ZEC,15m,chart,35433.0,3.0,binance_um:ZECUSDT:15m:box_any:35436,35437,2025-08-29 12:15:00+00:00,43.06,41.98,1.0799999999999983,0.0250812819321876,35450,2025-08-29 15:30:00+00:00,41.98,initial_stop,-0.0250812819321876,-0.0270812819321876,-1.0000000000000004,-1.0797407407407411,False,0.7129629629629604,baseline,closed,0.0250812819321876,-1.0797407407407411,2025-08-29 12:15:00+00:00,earlier,2025-08,True,matched,33431.0,33428.0,2025-08-08 14:45:00+00:00,-1.1646808510638302,-0.0141447028423772,0.0121447028423772,-1.1646808510638302,2025-08-08 15:15:00+00:00,1.0,earlier,-270.812819321876,-250.812819321876
36878,2025-09-13 12:30:00+00:00,ZECUSDT,ZEC,15m,chart,36792.0,86.0,binance_um:ZECUSDT:15m:box_any:36878,36879,2025-09-13 12:45:00+00:00,50.68,49.73,0.9499999999999956,0.0187450670876084,36883,2025-09-13 13:45:00+00:00,49.73,initial_stop,-0.0187450670876084,-0.0207450670876084,-1.0000000000000022,-1.106694736842108,False,0.3368421052631597,baseline,closed,0.0187450670876084,-1.106694736842108,2025-09-13 12:45:00+00:00,later,2025-09,True,matched,38013.0,37927.0,2025-09-25 08:15:00+00:00,-1.1059099099099077,-0.0208839741408641,0.0188839741408642,-1.1059099099099077,2025-09-25 13:00:00+00:00,1.0,later,-207.450670876084,-187.450670876084
41948,2025-11-05 08:00:00+00:00,ZECUSDT,ZEC,15m,chart,41789.0,159.0,binance_um:ZECUSDT:15m:box_any:41948,41949,2025-11-05 08:15:00+00:00,434.63,417.83,16.80000000000001,0.0386535674021581,42079,2025-11-06 16:45:00+00:00,506.9,trailing_stop,0.1662793640567841,0.1642793640567841,4.3017857142857165,4.25004404761905,False,6.806547619047616,baseline,closed,0.0386535674021581,4.25004404761905,2025-11-05 08:15:00+00:00,later,2025-11,True,matched,42027.0,41868.0,2025-11-06 03:45:00+00:00,1.0683728070175436,0.0400606857988652,0.0374969163720089,1.0683728070175436,2025-11-06 16:45:00+00:00,2.0,later,1642.7936405678408,1662.7936405678408
46154,2025-12-19 03:30:00+00:00,ZECUSDT,ZEC,15m,chart,46153.0,1.0,binance_um:ZECUSDT:15m:box_any:46154,46155,2025-12-19 03:45:00+00:00,396.41,383.7,12.710000000000036,0.0320627633006231,46253,2025-12-20 04:15:00+00:00,435.65,trailing_stop,0.0989884210791858,0.0969884210791858,3.0873328088119547,3.0249551534224977,False,4.82848151062154,baseline,closed,0.0320627633006231,3.0249551534224977,2025-12-19 03:45:00+00:00,later,2025-12,True,matched,44457.0,44456.0,2025-12-01 11:15:00+00:00,-1.0892136752136772,-0.0244180877562751,0.0224180877562751,-1.0892136752136772,2025-12-01 12:15:00+00:00,2.0,later,969.884210791858,989.884210791858
53337,2026-03-03 23:15:00+00:00,ZECUSDT,ZEC,15m,chart,53309.0,28.0,binance_um:ZECUSDT:15m:box_any:53337,53338,2026-03-03 23:30:00+00:00,221.94,217.39,4.549999999999983,0.0205010363161213,53353,2026-03-04 03:15:00+00:00,217.39,initial_stop,-0.0205010363161214,-0.0225010363161214,-1.0000000000000018,-1.0975560439560463,False,0.1802197802197793,baseline,closed,0.0205010363161213,-1.0975560439560463,2026-03-03 23:30:00+00:00,later,2026-03,True,matched,55963.0,55935.0,2026-03-31 07:45:00+00:00,3.5240793201133194,0.0540869565217392,0.0153478260869565,3.5240793201133194,2026-04-01 02:45:00+00:00,1.0,later,-225.01036316121397,-205.010363161214
7025,2025-04-28 05:00:00+00:00,ZECUSDT,ZEC,1h,chart,6898.0,127.0,binance_um:ZECUSDT:1h:box_any:7025,7026,2025-04-28 06:00:00+00:00,37.36,31.98,5.379999999999999,0.1440042826552462,7065,2025-04-29 21:00:00+00:00,34.11,opposite_v6_next_open,-0.0869914346895075,-0.0889914346895075,-0.6040892193308555,-0.6179776951672866,False,0.5037174721189593,baseline,closed,0.1440042826552462,-0.6179776951672866,2025-04-28 06:00:00+00:00,earlier,2025-04,True,matched,6397.0,6270.0,2025-04-02 01:00:00+00:00,-1.057006993006993,-0.0370834151128557,0.0350834151128557,-1.057006993006993,2025-04-02 14:00:00+00:00,2.0,earlier,-889.914346895075,-869.914346895075
8744,2025-07-08 20:00:00+00:00,ZECUSDT,ZEC,1h,htf,8736.0,8.0,binance_um:ZECUSDT:1h:box_any:8744,8745,2025-07-08 21:00:00+00:00,42.3,40.61,1.6899999999999975,0.0399527186761228,8751,2025-07-09 03:00:00+00:00,40.61,initial_stop,-0.0399527186761229,-0.0419527186761229,-1.000000000000001,-1.0500591715976346,False,2.7810650887574018,baseline,closed,0.0399527186761228,-1.0500591715976346,2025-07-08 21:00:00+00:00,earlier,2025-07,True,matched,8957.0,8949.0,2025-07-17 17:00:00+00:00,0.0736774193548406,0.0020613718411552,0.0279783393501805,0.0736774193548406,2025-07-18 19:00:00+00:00,2.0,earlier,-419.527186761229,-399.52718676122896
