stream_key,venue,symbol,asset,timeframe_min,arm,events,closed,censored,net_r,realized_ge10,candidates
okx_240m_a52c318a31eba56e,okx,BILL-USDT-SWAP,BILL,240,v8,0,0,0,0.0,0,0
okx_240m_a52c318a31eba56e,okx,BILL-USDT-SWAP,BILL,240,v9,0,0,0,0.0,0,0
okx_240m_a5463e0a8c3ee51d,okx,ZRO-USDT-SWAP,ZRO,240,v8,11,11,0,-4.862798511180862,0,11
okx_240m_a5463e0a8c3ee51d,okx,ZRO-USDT-SWAP,ZRO,240,v9,11,11,0,-4.862798511180862,0,11
okx_240m_a59881e72873be2e,okx,BSB-USDT-SWAP,BSB,240,v8,1,0,1,0.0,0,1
okx_240m_a59881e72873be2e,okx,BSB-USDT-SWAP,BSB,240,v9,1,0,1,0.0,0,1
okx_240m_a5db7c57158ceaea,okx,BX-USDT-SWAP,BX,240,v8,0,0,0,0.0,0,0
okx_240m_a5db7c57158ceaea,okx,BX-USDT-SWAP,BX,240,v9,0,0,0,0.0,0,0
okx_240m_a775fdab58cb717a,okx,SKHY-USDT-SWAP,SKHY,240,v8,0,0,0,0.0,0,0
okx_240m_a775fdab58cb717a,okx,SKHY-USDT-SWAP,SKHY,240,v9,0,0,0,0.0,0,0
okx_240m_a895cca5f6d9a0cd,okx,OPN-USDT-SWAP,OPN,240,v8,2,1,1,-1.0255441176470583,0,2
okx_240m_a895cca5f6d9a0cd,okx,OPN-USDT-SWAP,OPN,240,v9,2,1,1,-1.0255441176470583,0,2
okx_240m_ab016d7ea5581304,okx,ADA-USDT-SWAP,ADA,240,v8,16,16,0,22.788497548086017,1,23
okx_240m_ab016d7ea5581304,okx,ADA-USDT-SWAP,ADA,240,v9,16,16,0,22.788497548086017,1,22
okx_240m_abb26ca2a28fa413,okx,HOME-USDT-SWAP,HOME,240,v8,1,1,0,2.044248739495797,0,2
okx_240m_abb26ca2a28fa413,okx,HOME-USDT-SWAP,HOME,240,v9,1,1,0,2.044248739495797,0,1
okx_240m_ac93682398ff2fdc,okx,HPE-USDT-SWAP,HPE,240,v8,0,0,0,0.0,0,0
okx_240m_ac93682398ff2fdc,okx,HPE-USDT-SWAP,HPE,240,v9,0,0,0,0.0,0,0
okx_240m_acbe112ed804964d,okx,OFC-USDT-SWAP,OFC,240,v8,0,0,0,0.0,0,0
okx_240m_acbe112ed804964d,okx,OFC-USDT-SWAP,OFC,240,v9,0,0,0,0.0,0,0
okx_240m_ad5cc7951e64665c,okx,ZORA-USDT-SWAP,ZORA,240,v8,3,3,0,2.8035418357742667,0,4
okx_240m_ad5cc7951e64665c,okx,ZORA-USDT-SWAP,ZORA,240,v9,2,2,0,0.6141232311230944,0,3
okx_240m_b11e17193b731e49,okx,IWM-USDT-SWAP,IWM,240,v8,0,0,0,0.0,0,0
okx_240m_b11e17193b731e49,okx,IWM-USDT-SWAP,IWM,240,v9,0,0,0,0.0,0,0
okx_240m_b22d6144dfc0d908,okx,VANA-USDT-SWAP,VANA,240,v8,9,9,0,-0.5721367801575721,0,12
okx_240m_b22d6144dfc0d908,okx,VANA-USDT-SWAP,VANA,240,v9,6,6,0,-1.9100529493094538,0,9
okx_240m_b2345e32c05f44f4,okx,ZEN-USDT-SWAP,ZEN,240,v8,6,6,0,-2.5207109364087477,0,6
okx_240m_b2345e32c05f44f4,okx,ZEN-USDT-SWAP,ZEN,240,v9,5,5,0,-1.497430780766725,0,5
okx_240m_b30b82c9b4551083,okx,WET-USDT-SWAP,WET,240,v8,2,2,0,1.9531042987494183,0,3
okx_240m_b30b82c9b4551083,okx,WET-USDT-SWAP,WET,240,v9,2,2,0,1.9531042987494183,0,3
okx_240m_b403cc71e019a750,okx,XBI-USDT-SWAP,XBI,240,v8,0,0,0,0.0,0,0
okx_240m_b403cc71e019a750,okx,XBI-USDT-SWAP,XBI,240,v9,0,0,0,0.0,0,0
okx_240m_b43375add30deecd,okx,POET-USDT-SWAP,POET,240,v8,0,0,0,0.0,0,0
okx_240m_b43375add30deecd,okx,POET-USDT-SWAP,POET,240,v9,0,0,0,0.0,0,0
okx_240m_b64b2eacaf7140c9,okx,APR-USDT-SWAP,APR,240,v8,1,1,0,-1.0254117647058818,0,2
okx_240m_b64b2eacaf7140c9,okx,APR-USDT-SWAP,APR,240,v9,1,1,0,-1.0182316602316601,0,1
okx_240m_b67a2dc9c065ce96,okx,ZK-USDT-SWAP,ZK,240,v8,9,9,0,5.073291172607974,0,10
okx_240m_b67a2dc9c065ce96,okx,ZK-USDT-SWAP,ZK,240,v9,6,6,0,8.140985792135565,0,7
okx_240m_b70c0682a6a8b79f,okx,SOPH-USDT-SWAP,SOPH,240,v8,6,6,0,-6.177019371027702,0,6
okx_240m_b70c0682a6a8b79f,okx,SOPH-USDT-SWAP,SOPH,240,v9,6,6,0,-6.177019371027702,0,6
okx_240m_b71934b76e145ca4,okx,TRUST-USDT-SWAP,TRUST,240,v8,3,3,0,-1.5528260300982737,0,3
okx_240m_b71934b76e145ca4,okx,TRUST-USDT-SWAP,TRUST,240,v9,2,2,0,-0.5302977282114817,0,2
okx_240m_b7683f62d5d9b41c,okx,PROVE-USDT-SWAP,PROVE,240,v8,7,7,0,-3.689226527988495,0,7
okx_240m_b7683f62d5d9b41c,okx,PROVE-USDT-SWAP,PROVE,240,v9,4,4,0,-0.6196459701648593,0,4
okx_240m_b7dcd976538c1a1b,okx,QCOM-USDT-SWAP,QCOM,240,v8,0,0,0,0.0,0,0
okx_240m_b7dcd976538c1a1b,okx,QCOM-USDT-SWAP,QCOM,240,v9,0,0,0,0.0,0,0
okx_240m_b802cc7e29a978ad,okx,THETA-USDT-SWAP,THETA,240,v8,9,9,0,4.032511766046349,0,10
okx_240m_b802cc7e29a978ad,okx,THETA-USDT-SWAP,THETA,240,v9,7,7,0,4.300968117422334,0,8
okx_240m_b91ffcd4f193b577,okx,POPCAT-USDT-SWAP,POPCAT,240,v8,14,14,0,-7.041684249101178,0,15
okx_240m_b91ffcd4f193b577,okx,POPCAT-USDT-SWAP,POPCAT,240,v9,14,14,0,-7.041684249101178,0,15
okx_240m_b9e2b23d52008dca,okx,LIGHT-USDT-SWAP,LIGHT,240,v8,1,1,0,1.2856666666666663,0,2
okx_240m_b9e2b23d52008dca,okx,LIGHT-USDT-SWAP,LIGHT,240,v9,1,1,0,1.2856666666666663,0,2
okx_240m_bad0e748cf15a102,okx,COHR-USDT-SWAP,COHR,240,v8,0,0,0,0.0,0,0
okx_240m_bad0e748cf15a102,okx,COHR-USDT-SWAP,COHR,240,v9,0,0,0,0.0,0,0
okx_240m_bb5b6e7aee6f8a72,okx,USELESS-USDT-SWAP,USELESS,240,v8,6,6,0,-1.3782343303138789,0,6
okx_240m_bb5b6e7aee6f8a72,okx,USELESS-USDT-SWAP,USELESS,240,v9,6,6,0,-1.3782343303138789,0,6
okx_240m_bbc54eba6a9f01f8,okx,AT-USDT-SWAP,AT,240,v8,0,0,0,0.0,0,0
okx_240m_bbc54eba6a9f01f8,okx,AT-USDT-SWAP,AT,240,v9,0,0,0,0.0,0,0
okx_240m_bd74ff1e9541719f,okx,JTO-USDT-SWAP,JTO,240,v8,14,14,0,-5.792585953947205,0,17
okx_240m_bd74ff1e9541719f,okx,JTO-USDT-SWAP,JTO,240,v9,13,13,0,-4.778644045233511,0,16
okx_240m_bd99721b865071f6,okx,BAND-USDT-SWAP,BAND,240,v8,10,10,0,7.384012602790289,0,11
okx_240m_bd99721b865071f6,okx,BAND-USDT-SWAP,BAND,240,v9,10,10,0,7.384012602790289,0,11
okx_240m_bda3658d784d6506,okx,MORPHO-USDT-SWAP,MORPHO,240,v8,8,8,0,-0.1553534157126295,0,10
okx_240m_bda3658d784d6506,okx,MORPHO-USDT-SWAP,MORPHO,240,v9,8,8,0,-0.1553534157126295,0,9
okx_240m_be17ed46f4b792aa,okx,GEV-USDT-SWAP,GEV,240,v8,0,0,0,0.0,0,0
okx_240m_be17ed46f4b792aa,okx,GEV-USDT-SWAP,GEV,240,v9,0,0,0,0.0,0,0
okx_240m_be3c1d0e553e1295,okx,CBRS-USDT-SWAP,CBRS,240,v8,0,0,0,0.0,0,0
okx_240m_be3c1d0e553e1295,okx,CBRS-USDT-SWAP,CBRS,240,v9,0,0,0,0.0,0,0
okx_240m_be5ece16313a59b7,okx,CAP-USDT-SWAP,CAP,240,v8,0,0,0,0.0,0,0
okx_240m_be5ece16313a59b7,okx,CAP-USDT-SWAP,CAP,240,v9,0,0,0,0.0,0,0
okx_240m_be80e7a36bad7b3c,okx,SAND-USDT-SWAP,SAND,240,v8,11,11,0,-0.8477842063196592,0,13
okx_240m_be80e7a36bad7b3c,okx,SAND-USDT-SWAP,SAND,240,v9,11,11,0,-0.8477842063196592,0,13
okx_240m_bf496445d30247e1,okx,ADBE-USDT-SWAP,ADBE,240,v8,0,0,0,0.0,0,0
okx_240m_bf496445d30247e1,okx,ADBE-USDT-SWAP,ADBE,240,v9,0,0,0,0.0,0,0
okx_240m_bf8e4605b00174e8,okx,TSLA-USDT-SWAP,TSLA,240,v8,2,2,0,-2.1686448661087816,0,2
okx_240m_bf8e4605b00174e8,okx,TSLA-USDT-SWAP,TSLA,240,v9,2,2,0,-2.1686448661087816,0,2
okx_240m_c01ff15f6e2f0e70,okx,QTUM-USDT-SWAP,QTUM,240,v8,13,13,0,-7.498142921617035,0,15
okx_240m_c01ff15f6e2f0e70,okx,QTUM-USDT-SWAP,QTUM,240,v9,10,10,0,-4.37512185449773,0,12
okx_240m_c1901dca115e52c4,okx,MSFT-USDT-SWAP,MSFT,240,v8,0,0,0,0.0,0,0
okx_240m_c1901dca115e52c4,okx,MSFT-USDT-SWAP,MSFT,240,v9,0,0,0,0.0,0,0
okx_240m_c29f2cb24231eeab,okx,COST-USDT-SWAP,COST,240,v8,2,1,1,-1.1207120549656437,0,3
okx_240m_c29f2cb24231eeab,okx,COST-USDT-SWAP,COST,240,v9,2,1,1,-1.1207120549656437,0,3
okx_240m_c2c486bd2d3ec4d0,okx,EWT-USDT-SWAP,EWT,240,v8,0,0,0,0.0,0,0
okx_240m_c2c486bd2d3ec4d0,okx,EWT-USDT-SWAP,EWT,240,v9,0,0,0,0.0,0,0
okx_240m_c413b292033b1359,okx,HMSTR-USDT-SWAP,HMSTR,240,v8,8,8,0,9.14105172815345,0,9
okx_240m_c413b292033b1359,okx,HMSTR-USDT-SWAP,HMSTR,240,v9,8,8,0,9.14105172815345,0,8
okx_240m_c466ccf2eefd57a4,okx,ARB-USDT-SWAP,ARB,240,v8,14,14,0,6.063670254641558,0,17
okx_240m_c466ccf2eefd57a4,okx,ARB-USDT-SWAP,ARB,240,v9,12,12,0,6.999688368854332,0,15
okx_240m_c6bc694b70d2f83d,okx,SAPIEN-USDT-SWAP,SAPIEN,240,v8,2,2,0,-1.227463035550309,0,4
okx_240m_c6bc694b70d2f83d,okx,SAPIEN-USDT-SWAP,SAPIEN,240,v9,2,2,0,-1.227463035550309,0,4
okx_240m_c70082358b3a30ed,okx,ONE-USDT-SWAP,ONE,240,v8,11,11,0,-10.422677202529135,0,14
okx_240m_c70082358b3a30ed,okx,ONE-USDT-SWAP,ONE,240,v9,10,10,0,-9.405406297081877,0,12
okx_240m_c72eeebd37218632,okx,XTZ-USDT-SWAP,XTZ,240,v8,7,7,0,11.988636529368673,1,10
okx_240m_c72eeebd37218632,okx,XTZ-USDT-SWAP,XTZ,240,v9,7,7,0,11.988636529368673,1,10
okx_240m_c7e1f7d06faff94d,okx,SHAZ-USDT-SWAP,SHAZ,240,v8,0,0,0,0.0,0,0
okx_240m_c7e1f7d06faff94d,okx,SHAZ-USDT-SWAP,SHAZ,240,v9,0,0,0,0.0,0,0
okx_240m_c8c4d5925633ca80,okx,UVXY-USDT-SWAP,UVXY,240,v8,0,0,0,0.0,0,0
okx_240m_c8c4d5925633ca80,okx,UVXY-USDT-SWAP,UVXY,240,v9,0,0,0,0.0,0,0
okx_240m_cb4e9ef6613b63ec,okx,GAS-USDT-SWAP,GAS,240,v8,11,11,0,12.934775829663714,0,11
okx_240m_cb4e9ef6613b63ec,okx,GAS-USDT-SWAP,GAS,240,v9,8,8,0,13.241084417286608,0,8
okx_240m_cb612dced31fcf64,okx,SNX-USDT-SWAP,SNX,240,v8,15,15,0,-5.097380001996988,0,18
okx_240m_cb612dced31fcf64,okx,SNX-USDT-SWAP,SNX,240,v9,14,14,0,-6.040786595403583,0,17
okx_240m_cb79848a8bdeb33c,okx,VIRTUAL-USDT-SWAP,VIRTUAL,240,v8,12,12,0,4.2375511022355274,0,15
okx_240m_cb79848a8bdeb33c,okx,VIRTUAL-USDT-SWAP,VIRTUAL,240,v9,9,9,0,5.179158357074946,0,12
okx_240m_cb8609cda76358f9,okx,H-USDT-SWAP,H,240,v8,3,3,0,1.6959446784448984,0,3
okx_240m_cb8609cda76358f9,okx,H-USDT-SWAP,H,240,v9,2,2,0,1.154798660745783,0,2
okx_240m_cc24df359c753ea6,okx,NFLX-USDT-SWAP,NFLX,240,v8,1,0,1,0.0,0,1
okx_240m_cc24df359c753ea6,okx,NFLX-USDT-SWAP,NFLX,240,v9,1,0,1,0.0,0,1
okx_240m_cc3da6ca77af3274,okx,EGLD-USDT-SWAP,EGLD,240,v8,8,8,0,7.347185352925768,0,10
okx_240m_cc3da6ca77af3274,okx,EGLD-USDT-SWAP,EGLD,240,v9,6,6,0,6.1974529125092355,0,8
okx_240m_cd64d02952a04cd8,okx,MOVE-USDT-SWAP,MOVE,240,v8,6,6,0,-2.708295391340511,0,9
okx_240m_cd64d02952a04cd8,okx,MOVE-USDT-SWAP,MOVE,240,v9,6,6,0,-2.708295391340511,0,9
okx_240m_cd891c7419eb0dc1,okx,BEAT-USDT-SWAP,BEAT,240,v8,3,3,0,40.09259846460158,1,4
okx_240m_cd891c7419eb0dc1,okx,BEAT-USDT-SWAP,BEAT,240,v9,2,2,0,41.10785674274727,1,3
okx_240m_cd8b83bccc941df1,okx,ZIL-USDT-SWAP,ZIL,240,v8,10,10,0,-7.602080360522157,0,11
okx_240m_cd8b83bccc941df1,okx,ZIL-USDT-SWAP,ZIL,240,v9,9,9,0,-6.583898542340338,0,9
okx_240m_ce8c1a05fbe466d3,okx,SNXX-USDT-SWAP,SNXX,240,v8,0,0,0,0.0,0,0
okx_240m_ce8c1a05fbe466d3,okx,SNXX-USDT-SWAP,SNXX,240,v9,0,0,0,0.0,0,0
okx_240m_cea16bbbffec1724,okx,PYTH-USDT-SWAP,PYTH,240,v8,7,6,1,-1.4041414758812087,0,7
okx_240m_cea16bbbffec1724,okx,PYTH-USDT-SWAP,PYTH,240,v9,7,6,1,-1.4041414758812087,0,7
okx_240m_cf3f604b19688483,okx,LINK-USDT-SWAP,LINK,240,v8,12,12,0,16.91859010987303,0,16
okx_240m_cf3f604b19688483,okx,LINK-USDT-SWAP,LINK,240,v9,10,10,0,18.99485536745995,0,13
okx_240m_d0401c41bdd885a9,okx,MANA-USDT-SWAP,MANA,240,v8,10,10,0,1.0559814175931874,0,14
okx_240m_d0401c41bdd885a9,okx,MANA-USDT-SWAP,MANA,240,v9,9,9,0,2.0973239042445972,0,11
okx_240m_d0559514b90d24a5,okx,BCH-USDT-SWAP,BCH,240,v8,18,18,0,7.835903936221777,1,21
okx_240m_d0559514b90d24a5,okx,BCH-USDT-SWAP,BCH,240,v9,15,15,0,10.430457416458015,1,17
okx_240m_d0a3abc47495cf29,okx,DATA-USDT-SWAP,DATA,240,v8,0,0,0,0.0,0,0
okx_240m_d0a3abc47495cf29,okx,DATA-USDT-SWAP,DATA,240,v9,0,0,0,0.0,0,0
okx_240m_d0f1afba42779979,okx,BTC-USDT-SWAP,BTC,240,v8,12,11,1,1.9539818872524894,0,13
okx_240m_d0f1afba42779979,okx,BTC-USDT-SWAP,BTC,240,v9,11,10,1,2.9897783350942153,0,12
okx_240m_d19a3b415a21c622,okx,BOT-USDT-SWAP,BOT,240,v8,0,0,0,0.0,0,0
okx_240m_d19a3b415a21c622,okx,BOT-USDT-SWAP,BOT,240,v9,0,0,0,0.0,0,0
okx_240m_d242127565d82b06,okx,POL-USDT-SWAP,POL,240,v8,7,7,0,5.5703260910220385,0,10
okx_240m_d242127565d82b06,okx,POL-USDT-SWAP,POL,240,v9,6,6,0,6.627079598036067,0,9
okx_240m_d25fc371999f9b28,okx,DOT-USDT-SWAP,DOT,240,v8,10,10,0,-7.22266912147632,0,12
okx_240m_d25fc371999f9b28,okx,DOT-USDT-SWAP,DOT,240,v9,9,9,0,-6.193722568416675,0,10
okx_240m_d2a9432b02770b56,okx,UNH-USDT-SWAP,UNH,240,v8,0,0,0,0.0,0,0
okx_240m_d2a9432b02770b56,okx,UNH-USDT-SWAP,UNH,240,v9,0,0,0,0.0,0,0
okx_240m_d2b21c8971193bec,okx,SAHARA-USDT-SWAP,SAHARA,240,v8,2,2,0,3.3943610825849833,0,3
okx_240m_d2b21c8971193bec,okx,SAHARA-USDT-SWAP,SAHARA,240,v9,2,2,0,3.3943610825849833,0,3
okx_240m_d2bde03b78a5ad62,okx,OSCR-USDT-SWAP,OSCR,240,v8,0,0,0,0.0,0,0
okx_240m_d2bde03b78a5ad62,okx,OSCR-USDT-SWAP,OSCR,240,v9,0,0,0,0.0,0,0
okx_240m_d52d3eda6e7b5bb0,okx,ETHFI-USDT-SWAP,ETHFI,240,v8,11,11,0,-0.3437509423637255,0,14
okx_240m_d52d3eda6e7b5bb0,okx,ETHFI-USDT-SWAP,ETHFI,240,v9,10,10,0,0.676267683945937,0,13
okx_240m_d5c73a4c6a3483b8,okx,NBIS-USDT-SWAP,NBIS,240,v8,0,0,0,0.0,0,0
okx_240m_d5c73a4c6a3483b8,okx,NBIS-USDT-SWAP,NBIS,240,v9,0,0,0,0.0,0,0
okx_240m_d6bf65d6179c0b97,okx,CRV-USDT-SWAP,CRV,240,v8,12,12,0,-5.818772830805832,0,13
okx_240m_d6bf65d6179c0b97,okx,CRV-USDT-SWAP,CRV,240,v9,11,11,0,-4.783632205805832,0,12
okx_240m_d8556b9c0011e396,okx,ASTER-USDT-SWAP,ASTER,240,v8,4,4,0,-2.099768556479818,0,4
okx_240m_d8556b9c0011e396,okx,ASTER-USDT-SWAP,ASTER,240,v9,4,4,0,-2.099768556479818,0,4
okx_240m_da188aee66bf53ea,okx,SLX-USDT-SWAP,SLX,240,v8,0,0,0,0.0,0,0
okx_240m_da188aee66bf53ea,okx,SLX-USDT-SWAP,SLX,240,v9,0,0,0,0.0,0,0
okx_240m_da3133af43800e45,okx,USO-USDT-SWAP,USO,240,v8,0,0,0,0.0,0,0
okx_240m_da3133af43800e45,okx,USO-USDT-SWAP,USO,240,v9,0,0,0,0.0,0,0
okx_240m_da576a36835de2f3,okx,CFX-USDT-SWAP,CFX,240,v8,9,9,0,15.14455394831261,1,9
okx_240m_da576a36835de2f3,okx,CFX-USDT-SWAP,CFX,240,v9,8,8,0,16.18269224618495,1,8
okx_240m_da64f625cd2ebfc4,okx,RVN-USDT-SWAP,RVN,240,v8,11,11,0,-1.4479704778962819,0,13
okx_240m_da64f625cd2ebfc4,okx,RVN-USDT-SWAP,RVN,240,v9,9,9,0,0.6066178678853951,0,11
okx_240m_dad9aa5112e67218,okx,NMR-USDT-SWAP,NMR,240,v8,17,17,0,-2.196561933050102,0,19
okx_240m_dad9aa5112e67218,okx,NMR-USDT-SWAP,NMR,240,v9,16,16,0,-1.1885672888266896,0,18
okx_240m_dbbc5b40c1eba26e,okx,TRIA-USDT-SWAP,TRIA,240,v8,0,0,0,0.0,0,0
okx_240m_dbbc5b40c1eba26e,okx,TRIA-USDT-SWAP,TRIA,240,v9,0,0,0,0.0,0,0
okx_240m_dc7a476ce3d173a4,okx,MSTR-USDT-SWAP,MSTR,240,v8,5,5,0,-5.230622853379302,0,6
okx_240m_dc7a476ce3d173a4,okx,MSTR-USDT-SWAP,MSTR,240,v9,5,5,0,-5.230622853379302,0,6
okx_240m_dccb43fb8e5e34a3,okx,AIXBT-USDT-SWAP,AIXBT,240,v8,10,10,0,-0.18632162614989445,0,11
okx_240m_dccb43fb8e5e34a3,okx,AIXBT-USDT-SWAP,AIXBT,240,v9,9,9,0,0.8505803346344197,0,10
okx_240m_dd655cca1b493475,okx,TRUTH-USDT-SWAP,TRUTH,240,v8,4,4,0,-4.141097455141173,0,4
okx_240m_dd655cca1b493475,okx,TRUTH-USDT-SWAP,TRUTH,240,v9,4,4,0,-4.141097455141173,0,4
okx_240m_ded3d42be550ec13,okx,BZ-USDT-SWAP,BZ,240,v8,2,1,1,-1.0558119122257066,0,2
okx_240m_ded3d42be550ec13,okx,BZ-USDT-SWAP,BZ,240,v9,2,1,1,-1.0558119122257066,0,2
okx_240m_df46b9f6145bdba8,okx,ONDS-USDT-SWAP,ONDS,240,v8,0,0,0,0.0,0,0
okx_240m_df46b9f6145bdba8,okx,ONDS-USDT-SWAP,ONDS,240,v9,0,0,0,0.0,0,0
okx_240m_dfb5fee1c4add202,okx,AEVO-USDT-SWAP,AEVO,240,v8,14,14,0,-7.026526659389088,0,15
okx_240m_dfb5fee1c4add202,okx,AEVO-USDT-SWAP,AEVO,240,v9,13,13,0,-6.012911463310656,0,13
okx_240m_e02ad96e97587e72,okx,AR-USDT-SWAP,AR,240,v8,10,10,0,0.2413990170715985,0,13
okx_240m_e02ad96e97587e72,okx,AR-USDT-SWAP,AR,240,v9,10,10,0,0.2413990170715985,0,12
okx_240m_e0360d3087fd3225,okx,SUI-USDT-SWAP,SUI,240,v8,15,15,0,3.2799077538099803,0,21
okx_240m_e0360d3087fd3225,okx,SUI-USDT-SWAP,SUI,240,v9,14,14,0,4.323415950531293,0,20
okx_240m_e05126b1cad3acc4,okx,ENA-USDT-SWAP,ENA,240,v8,7,6,1,4.52538148355513,0,9
okx_240m_e05126b1cad3acc4,okx,ENA-USDT-SWAP,ENA,240,v9,7,6,1,4.52538148355513,0,8
okx_240m_e13a5d12f6f0cdd5,okx,AMD-USDT-SWAP,AMD,240,v8,5,4,1,-4.209641799387664,0,6
okx_240m_e13a5d12f6f0cdd5,okx,AMD-USDT-SWAP,AMD,240,v9,5,4,1,-4.209641799387664,0,6
okx_240m_e3f01c3b06a39b9e,okx,GOOGL-USDT-SWAP,GOOGL,240,v8,3,3,0,-2.530087072032009,0,3
okx_240m_e3f01c3b06a39b9e,okx,GOOGL-USDT-SWAP,GOOGL,240,v9,3,3,0,-2.530087072032009,0,3
okx_240m_e4a5380fa52b43f2,okx,ACT-USDT-SWAP,ACT,240,v8,6,6,0,-1.3080317883641417,0,8
okx_240m_e4a5380fa52b43f2,okx,ACT-USDT-SWAP,ACT,240,v9,5,5,0,-0.24802564019322226,0,6
okx_240m_e530b755b304dbca,okx,PENG-USDT-SWAP,PENG,240,v8,0,0,0,0.0,0,0
okx_240m_e530b755b304dbca,okx,PENG-USDT-SWAP,PENG,240,v9,0,0,0,0.0,0,0
okx_240m_e5443c18ebb6eadb,okx,RSR-USDT-SWAP,RSR,240,v8,11,11,0,-2.3121208229971244,0,13
okx_240m_e5443c18ebb6eadb,okx,RSR-USDT-SWAP,RSR,240,v9,9,9,0,-0.2568742243576678,0,11
okx_240m_e7202a7a991374c2,okx,MAGIC-USDT-SWAP,MAGIC,240,v8,14,14,0,-0.25255757401294665,0,15
okx_240m_e7202a7a991374c2,okx,MAGIC-USDT-SWAP,MAGIC,240,v9,13,13,0,0.7758440007902028,0,13
okx_240m_e74ab379e320e896,okx,TWLO-USDT-SWAP,TWLO,240,v8,0,0,0,0.0,0,0
okx_240m_e74ab379e320e896,okx,TWLO-USDT-SWAP,TWLO,240,v9,0,0,0,0.0,0,0
okx_240m_e7c0f8100d429238,okx,ESP-USDT-SWAP,ESP,240,v8,0,0,0,0.0,0,0
okx_240m_e7c0f8100d429238,okx,ESP-USDT-SWAP,ESP,240,v9,0,0,0,0.0,0,0
okx_240m_e93036e86c9c0a57,okx,TAO-USDT-SWAP,TAO,240,v8,8,8,0,9.169380165895213,0,9
okx_240m_e93036e86c9c0a57,okx,TAO-USDT-SWAP,TAO,240,v9,7,7,0,10.21135954733851,0,7
okx_240m_e9e6ef31aaf128cd,okx,RDDT-USDT-SWAP,RDDT,240,v8,0,0,0,0.0,0,0
okx_240m_e9e6ef31aaf128cd,okx,RDDT-USDT-SWAP,RDDT,240,v9,0,0,0,0.0,0,0
okx_240m_ea06e17819be6452,okx,AERO-USDT-SWAP,AERO,240,v8,6,6,0,3.627946286444835,0,8
okx_240m_ea06e17819be6452,okx,AERO-USDT-SWAP,AERO,240,v9,6,6,0,3.627946286444835,0,8
okx_240m_ea821a3d4cb992a0,okx,ATOM-USDT-SWAP,ATOM,240,v8,12,11,1,11.104552134292776,0,13
okx_240m_ea821a3d4cb992a0,okx,ATOM-USDT-SWAP,ATOM,240,v9,10,10,0,12.127887500146434,0,11
okx_240m_eaa537bb5c999afc,okx,IBM-USDT-SWAP,IBM,240,v8,0,0,0,0.0,0,0
okx_240m_eaa537bb5c999afc,okx,IBM-USDT-SWAP,IBM,240,v9,0,0,0,0.0,0,0
okx_240m_eb49089e03be09ec,okx,META-USDT-SWAP,META,240,v8,1,0,1,0.0,0,1
okx_240m_eb49089e03be09ec,okx,META-USDT-SWAP,META,240,v9,1,0,1,0.0,0,1
okx_240m_ec09b331d5a16319,okx,ZKP-USDT-SWAP,ZKP,240,v8,2,2,0,-2.0604342580157793,0,2
okx_240m_ec09b331d5a16319,okx,ZKP-USDT-SWAP,ZKP,240,v9,2,2,0,-2.0604342580157793,0,2
okx_240m_ec9279e171ac78c6,okx,APLD-USDT-SWAP,APLD,240,v8,0,0,0,0.0,0,0
okx_240m_ec9279e171ac78c6,okx,APLD-USDT-SWAP,APLD,240,v9,0,0,0,0.0,0,0
okx_240m_ed3e6cd370f2a967,okx,ACH-USDT-SWAP,ACH,240,v8,8,8,0,1.9209961294320292,0,9
okx_240m_ed3e6cd370f2a967,okx,ACH-USDT-SWAP,ACH,240,v9,6,6,0,4.015719046828802,0,7
okx_240m_ee98ddf4698b51f7,okx,CC-USDT-SWAP,CC,240,v8,3,3,0,-2.3982054977609057,0,7
okx_240m_ee98ddf4698b51f7,okx,CC-USDT-SWAP,CC,240,v9,3,3,0,-2.3982054977609057,0,7
okx_240m_ef3e883a4d56e520,okx,SQQQ-USDT-SWAP,SQQQ,240,v8,0,0,0,0.0,0,0
okx_240m_ef3e883a4d56e520,okx,SQQQ-USDT-SWAP,SQQQ,240,v9,0,0,0,0.0,0,0
okx_240m_ef9b54b53b47d5f9,okx,LUNA-USDT-SWAP,LUNA,240,v8,9,9,0,1.4511178227500985,0,11
okx_240m_ef9b54b53b47d5f9,okx,LUNA-USDT-SWAP,LUNA,240,v9,9,9,0,1.4511178227500985,0,10
okx_240m_f05371d0b5ea3402,okx,VRT-USDT-SWAP,VRT,240,v8,0,0,0,0.0,0,0
okx_240m_f05371d0b5ea3402,okx,VRT-USDT-SWAP,VRT,240,v9,0,0,0,0.0,0,0
okx_240m_f05eda4a88b60ba1,okx,ICX-USDT-SWAP,ICX,240,v8,11,11,0,2.2293189185514124,0,13
okx_240m_f05eda4a88b60ba1,okx,ICX-USDT-SWAP,ICX,240,v9,10,10,0,3.279121735452819,0,12
okx_240m_f0959dc052667a9d,okx,PROS-USDT-SWAP,PROS,240,v8,1,0,1,0.0,0,1
okx_240m_f0959dc052667a9d,okx,PROS-USDT-SWAP,PROS,240,v9,1,0,1,0.0,0,1
okx_240m_f132f22cb88197fd,okx,ZHIPU-USDT-SWAP,ZHIPU,240,v8,0,0,0,0.0,0,0
okx_240m_f132f22cb88197fd,okx,ZHIPU-USDT-SWAP,ZHIPU,240,v9,0,0,0,0.0,0,0
